Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729)
4.26245744892285e-08,0.6417524855075217,3.76,0.0,0.5807223449230402,0.9999999166192324,1.938558689254086e-10,3.5600431900980346e-07,1.1045614013194798e-09,0.00022242041693776554,0.00022242084294386505,3.9212821607385456e-14,9.137312950187342e-09,1.0959312476040602e-10,5.347021007330578e-11,2.4075470802777913e-11,8.174200528110581e-08,4.3245084975340826e-12,1.4119505367381325e-08,5.3327327511152064e-08,6.31446570305825e-08,1.4555234414597919e-08,2.0967361442003043e-12,3.032899221342356e-11,5.947160159586534e-12,5.311804901835793e-10,3.479331401235782e-17,6.813415469703857e-18,1.6154753645313967e-11,8.018646922093156e-15,3.427329244028505e-23,6.111021541824747e-12,1.4223107122687765e-16,8.974067594452364e-18,2.9793250742270384e-21,4.228909185665737e-21,1.3650697629835223e-07,1.900637349112662e-10,1.354716129842045e-07,5.734180965054589e-14,1.6048433537293846e-21,5.153894851533401e-16,1.1557793263231013e-09,1.3523437195397627e-16,5.823033874459069e-22,1.2742898743778412e-12,6.471860271725883e-16,4.860416891517996e-16,4.369720000380494e-18,8.43681000447467e-24,8.474840571433062e-22,5.411030563686769e-10,1.5588956734633875e-19,1.4457918573260454e-18,6.421823965175248e-20,4.633693411305146e-27,8.186759111794513e-26,6.990317603406053e-30,3.7128501747131307e-10,3.292581353759327e-16,1.2077445867407292e-20,5.4367434252938335e-19,1.0902780411995834e-20,2.2195524006477987e-12,2.1956557548237367e-10,2.847160797866158e-17,3.546500906525825e-07,3.398451059056149e-13,2.066743192546874e-10,8.894426742404132e-16,2.8551742507208544e-16,9.713978946189285e-12,9.454017488381472e-11,8.330119125797358e-22,9.295493490384397e-17,1.406543474446535e-25,1.0599824545139318e-29
4.394710832654471e-08,0.6417533167236544,3.76,0.0,0.5807154264909828,0.9999999139505502,2.1507648606921831e-10,3.6709105606787657e-07,1.1873884314904945e-09,0.00022932019740808134,0.00022932064217825798,4.043840989038979e-14,9.84543865535009e-09,1.1557612115978708e-10,5.808593586491126e-11,2.565633108257928e-11,8.430289883118386e-08,4.598103120948048e-12,1.4349238132441633e-08,5.5542030215634476e-08,6.612144138053467e-08,1.470265802037058e-08,2.238607456896748e-12,3.214557543307449e-11,6.479417635535775e-12,5.653279266531319e-10,3.90103195306704e-17,7.870394594253306e-18,1.6472831997182832e-11,8.68136707101658e-15,3.9896878275837944e-23,6.4079628316324154e-12,1.5586555637539678e-16,1.0138683122770654e-17,3.45021927011515e-21,4.8301886433225184e-21,1.4073085574007685e-07,2.0202738301710317e-10,1.3963050374515446e-07,6.266496930895142e-14,1.739025799279277e-21,5.294440099456762e-16,1.1963119819900682e-09,1.4814544962800464e-16,6.790841735058545e-22,1.3316921051549502e-12,6.904837941964631e-16,5.36823950932799e-16,4.826087603203923e-18,9.410030194366346e-24,9.557626209947087e-22,5.689677461161227e-10,1.7562429525406905e-19,1.5794369898724626e-18,7.264709628891631e-20,5.396697228327551e-27,9.288708963111676e-26,8.510931257953891e-30,3.807799882009049e-10,3.559954737681049e-16,1.3976586995166245e-20,5.934619426747364e-19,1.2283313416393834e-20,2.3509302211478333e-12,2.1991462682659904e-10,3.1734564294176064e-17,3.656517983881811e-07,3.6531297381168163e-13,2.0807048517401086e-10,9.246090439677383e-16,2.90118767537093e-16,9.782590157534993e-12,9.46873477566958e-11,9.640839739337855e-22,9.866982878752726e-17,1.4908134438215335e-25,1.319375937333029e-29
4.5269642163860925e-08,0.6417541479345245,3.76,0.0,0.5807085081066553,0.9999999112774168,2.3784939161360943e-10,3.781802300650091e-07,1.2733502692486565e-09,0.00023621989551060225,0.00023622035924812375,4.166398355236256e-14,1.0582304147516437e-08,1.2166960642535413e-10,6.293032390880324e-11,2.7295550283210876e-11,8.68649922015013e-08,4.8801406090371935e-12,1.4578006235330795e-08,5.776422013806534e-08,6.91373832068946e-08,1.484652167875119e-08,2.385798154677461e-12,3.400740265613866e-11,7.040335059959688e-12,6.002256113643094e-10,4.358022148915482e-17,9.050384901178332e-18,1.678624383148613e-11,9.3758332723961e-15,4.621538911039552e-23,6.709667660340642e-12,1.7034430616781478e-16,1.141294854396257e-17,3.97557334774363e-21,5.493944315209807e-21,1.4495403887209376e-07,2.1435530545157074e-10,1.4378673575226606e-07,6.830654877130928e-14,1.8797094900642355e-21,5.433880799901998e-16,1.2371252113653706e-09,1.6185162049601442e-16,7.883506877942885e-22,1.3894436601311917e-12,7.349849112448328e-16,5.909432851371587e-16,5.312614759600137e-18,1.045450054294929e-23,1.0730135174501017e-21,5.970178943772559e-10,1.9714264403590528e-19,1.7207663276801616e-18,8.188354535552159e-20,6.2568553065002e-27,1.0498572691422608e-25,1.0301806347479105e-29,3.901734232105308e-10,3.8392182955854816e-16,1.6101427265005217e-20,6.458730988552903e-19,1.37841129970396e-20,2.485610996462812e-12,2.202203799141524e-10,3.525218365408956e-17,3.7665337350924916e-07,3.919563592472568e-13,2.093211933877574e-10,9.589923247196526e-16,2.944799963243896e-16,9.844086259701643e-12,9.481867852778103e-11,1.1108692599542563e-21,1.0450788330735403e-16,1.5770214119798527e-25,1.6310972101903795e-29
4.659217600117714e-08,0.6417549791400794,3.76,0.0,0.5807015897698744,0.9999999085998436,2.6223196822895815e-10,3.892718392945506e-07,1.3624345078847634e-09,0.00024311951124426247,0.00024311999415188188,4.28895425970432e-14,1.1348000849478227e-08,1.2787054794404904e-10,6.800592935934488e-11,2.899501640435091e-11,8.942828218872253e-08,5.17062501257159e-12,1.480602267005896e-08,5.999334274694514e-08,7.219206134336683e-08,1.498721565066333e-08,2.5383715373858886e-12,3.591419057295504e-11,7.63044070477297e-12,6.358437832177401e-10,4.851970528362114e-17,1.0363081230630462e-17,1.7095593897111838e-11,1.0102554478585416e-14,5.32872915801407e-23,7.016117433095763e-12,1.8569278098679092e-16,1.280351290227015e-17,4.5594194822680034e-21,6.2243969540454556e-21,1.491765258065011e-07,2.2704742782473588e-10,1.4794031062534002e-07,7.427574533602807e-14,2.0269995313845657e-21,5.572250851317692e-16,1.2782189614712421e-09,1.763765379377854e-16,9.11258326448891e-22,1.447516308838707e-12,7.806723072513861e-16,6.484908562256563e-16,5.8301298952156386e-18,1.1572411064895195e-23,1.1995679518588302e-21,6.252342069926182e-10,2.2054420623859164e-19,1.8699609723842075e-18,9.197809444647094e-20,7.223121144515329e-27,1.1823183141197359e-25,1.240077892639723e-29,3.9946684242725517e-10,4.130457934062127e-16,1.84704653410148e-20,7.009480456337391e-19,1.541096989235325e-20,2.6235597304661323e-12,2.2048824071502255e-10,3.9035316002220793e-17,3.8765481598043286e-07,4.1980015760496085e-13,2.1044074270798386e-10,9.925687222087079e-16,2.9861604710426214e-16,9.899164076900508e-12,9.493630137055192e-11,1.274690015129227e-21,1.1046336571266327e-16,1.665156043241472e-25,2.0035777044008583e-29
4.791470983849335e-08,0.6417558103402738,3.76,0.0,0.5806946714804645,0.9999999059178397,2.88281362743729e-10,4.003658820509144e-07,1.4546269562060636e-09,0.00025001904460802233,0.0002500195468882446,4.411508700011025e-14,1.2142613546501585e-08,1.3417599626916347e-10,7.33151420585022e-11,3.0756707922698865e-11,9.199276643470731e-08,5.469560373759052e-12,1.5033473912440373e-08,6.222891153888414e-08,7.528511246749628e-08,1.512509080688521e-08,2.6963909408053904e-12,3.786568636927322e-11,8.250249219196961e-12,6.721536253228659e-10,5.384565690640499e-17,1.1818586351873895e-17,1.740142750164662e-11,1.0862038063970102e-14,6.117369767318851e-23,7.327297747094956e-12,2.019364738445485e-16,1.431721863820487e-17,5.2059176086308524e-21,7.025905760442655e-21,1.5339831665537109e-07,2.401036757594046e-10,1.5209122999531236e-07,8.058175693338123e-14,2.1810006676781484e-21,5.709583674746402e-16,1.3195931793432501e-09,1.9174384995730368e-16,1.0490259043824658e-21,1.5058839038001866e-12,8.275298916513067e-16,7.095565880630806e-16,6.379446084872977e-18,1.2765914480062884e-23,1.3357513536262986e-21,6.535992905286077e-10,2.459307664964028e-19,2.027199590008115e-18,1.0298283355879919e-19,8.304975050492478e-27,1.3269581735960167e-25,1.4849619258343035e-29,4.086617430010918e-10,4.4337548864342947e-16,2.1103041454318395e-20,7.587266119881399e-19,1.7169709368506012e-20,2.7647419543556384e-12,2.2072292984773958e-10,4.309488311984965e-17,3.986561257663695e-07,4.488692820862722e-13,2.11442170067523e-10,1.0253204098904282e-15,3.0254092349857954e-16,9.948459514942919e-12,9.504206253790547e-11,1.4569339091772094e-21,1.1653072433054025e-16,1.7552086687431744e-25,2.44628258786243e-29
4.9237243675809566e-08,0.6417566415350688,3.76,0.0,0.5806877532382583,0.9999999032314133,3.160544537824305e-10,4.1146235662958337e-07,1.5499117863075544e-09,0.0002569184956008672,0.0002569190174561767,4.534061676614655e-14,1.2966221207851527e-08,1.4058308283937933e-10,7.886019211956924e-11,3.2582686356408136e-11,9.455844333621414e-08,5.776950728890197e-12,1.5260523133106328e-08,6.44705005377986e-08,7.841622473949518e-08,1.5260462574122976e-08,2.8599197322163807e-12,3.986166501283202e-11,8.900262011307787e-12,7.091272858751833e-10,5.957516103181442e-17,1.3427413558963162e-17,1.770423521407965e-11,1.1654790238007506e-14,6.993838200006818e-23,7.643197868832539e-12,2.191009135008977e-16,1.5961101572570327e-17,5.919353237693363e-21,7.902968308281607e-21,1.5761941153075017e-07,2.5352397489112007e-10,1.5623949550316004e-07,8.723378215885269e-14,2.3418173717876807e-21,5.845912217026784e-16,1.3612478120302499e-09,2.079771990922759e-16,1.2029363162220874e-21,1.5645222269297608e-12,8.755425405664581e-16,7.742292374147876e-16,6.961361333497218e-18,1.4037128276105838e-23,1.4818835404741147e-21,6.820974842227874e-10,2.734062652902065e-19,2.192658447492972e-18,1.149514394392341e-19,9.51243832810971e-27,1.4845018418726986e-25,1.7694304433524792e-29,4.17759599877361e-10,4.749186073736637e-16,2.4019342046365658e-20,8.192483109008294e-19,1.9066186134760747e-20,2.9091237187780942e-12,2.2092857103852776e-10,4.744187476752994e-17,4.096573028316842e-07,4.791886650977142e-13,2.1233733570707244e-10,1.057234873729102e-15,3.0626772551154485e-16,9.99255155407924e-12,9.51375594949605e-11,1.6590549606667842e-21,1.227046043158226e-16,1.84717311759514e-25,2.969799520901867e-29
5.055977751312578e-08,0.641757472724431,3.76,0.0,0.5806808350430945,0.9999999005405699,3.4560782209810585e-10,4.225612613271169e-07,1.6482716719282084e-09,0.00026381786422180643,0.00026381840585486206,4.656613191136219e-14,1.3818897717557478e-08,1.470890177603608e-10,8.464315534656387e-11,3.447508928368833e-11,9.712531196433839e-08,6.092800110701989e-12,1.548731302621322e-08,6.671773759995223e-08,8.158513213485246e-08,1.5393614489579354e-08,3.029021306888927e-12,4.190192672815399e-11,9.5809676190438e-12,7.467378903803283e-10,6.572549949081496e-17,1.5200489288013258e-17,1.8004457420446493e-11,1.2481316406580778e-14,7.964779899884207e-23,7.963810274525823e-12,2.3721166756974833e-16,1.7742390917233985e-17,6.704135377549737e-21,8.860220486723819e-21,1.6183981054465883e-07,2.673082508681597e-10,1.6038510879888348e-07,9.424102029236039e-14,2.5095539230964495e-21,5.981268954075836e-16,1.403182806594319e-09,2.2510022232540147e-16,1.3743371075019506e-21,1.623408847253291e-12,9.246960767823412e-16,8.425964661586607e-16,7.576658872398672e-18,1.5388136809253048e-23,1.638278915584803e-21,7.107147033441396e-10,3.030767632565591e-19,2.366511448674959e-18,1.2793918005988957e-19,1.0856087396190736e-26,1.6556951620128064e-25,2.0985300690684697e-29,4.2676186633429803e-10,5.076824436147093e-16,2.72404036929474e-20,8.825524168394298e-19,2.110627949433259e-20,3.0566715861477264e-12,2.2110876797349696e-10,5.208734512385533e-17,4.206583471409882e-07,5.107832599249571e-13,2.131370078766318e-10,1.0883043077439528e-15,3.0980868527902813e-16,1.003196625163746e-11,9.522417471493162e-11,1.882574425472801e-21,1.2897985900755333e-16,1.94104556577225e-25,3.5859319019096057e-29
5.188231135044199e-08,0.6417583039083318,3.76,0.0,0.5806739168948175,0.9999998978453138,3.769977234388797e-10,4.336625944411555e-07,1.7496879179659112e-09,0.0002707171504698725,0.00027071771208367335,4.7791632426832284e-14,1.470071252360546e-08,1.5369108764728186e-10,9.066595849365346e-11,3.6436123804752673e-11,9.969337199269249e-08,6.417112550488137e-12,1.5713968296450772e-08,6.897029844452613e-08,8.479160939989027e-08,1.5524801400273557e-08,3.203759085308551e-12,4.3986294655713743e-11,1.029284207095371e-11,7.849595464100086e-10,7.231415007361336e-17,1.714915576334166e-17,1.8302488692074685e-11,1.334212148751334e-14,9.03711001619386e-23,8.289130246684688e-12,2.5629434560438453e-16,1.9668509312496826e-17,7.56479456430822e-21,9.902436459374865e-21,1.6605951380909193e-07,2.814564293515337e-10,1.6452807154056324e-07,1.0161267130567594e-13,2.68431447579331e-21,6.115685894602675e-16,1.4453981101106785e-09,2.431365509983674e-16,1.5646409601709113e-21,1.6825229891564382e-12,9.749772447241054e-16,9.147449118356303e-16,8.226107466928734e-18,1.6820993455301155e-23,1.8052466906234718e-21,7.394382937617035e-10,3.3505040603920846e-19,2.5489301697189016e-18,1.4200291922591737e-19,1.2347067843754548e-26,1.8413048254389948e-25,2.477785548749025e-29,4.3566997448893566e-10,5.416739237203437e-16,3.0788116338606497e-20,9.486780324350884e-19,2.3295888720428025e-20,3.2073526231479737e-12,2.2126667097250035e-10,5.704240949819637e-17,4.3165925865887553e-07,5.436780426234107e-13,2.1385094590355424e-10,1.118525058629812e-15,3.131752080399755e-16,1.0067180695643707e-11,9.530310481128361e-11,2.1290816512646798e-21,1.3535155748852618e-16,2.0368244084250212e-25,4.3077966785746235e-29
5.3204845187758206e-08,0.6417591350867472,3.76,0.0,0.580666998793278,0.9999998951456482,4.1028006378869096e-10,4.44766354270426e-07,1.8541405817226877e-09,0.00027761635434411965,0.0002776169361421467,4.9017118303068833e-14,1.5611731214499528e-08,1.6038665352661523e-10,9.693038436912423e-11,3.846806043784701e-11,1.022626236333599e-07,6.749892079984069e-12,1.5940597845791036e-08,7.122790133156563e-08,8.803546756125236e-08,1.5654252342505276e-08,3.38419651094785e-12,4.6114612692446044e-11,1.10363492369762e-11,8.237673420360077e-10,7.935878560056822e-17,1.9285173678803348e-17,1.8598681922468e-11,1.4237710185927113e-14,1.0218015136310397e-22,8.619155519983608e-12,2.7637460215315645e-16,2.1747072890818403e-17,8.505981005635725e-21,1.1034528641040854e-20,1.7027852143601865e-07,2.959684360149818e-10,1.686683853934905e-07,1.0935793586021514e-13,2.866203118503943e-21,6.249194584187922e-16,1.4878936696676003e-09,2.621098107295481e-16,1.7753260968720207e-21,1.7418454103779585e-12,1.0263736815904555e-15,9.907602561870668e-16,8.910461731697853e-18,1.8337722736153556e-23,1.983091127963786e-21,7.682568975710135e-10,3.6943738967480886e-19,2.7400838940160824e-18,1.5720112131812796e-19,1.39971084226216e-26,2.0421183743236954e-25,2.913229935902147e-29,4.4448533577422005e-10,5.768996343095432e-16,3.468522587174592e-20,1.0176641455990678e-18,2.5640928646703018e-20,3.361134393405741e-12,2.2140503488197758e-10,6.231824129480232e-17,4.4266003734992064e-07,5.778980140678847e-13,2.144879804611341e-10,1.1478971179640586e-15,3.163779162301488e-16,1.0098626841530049e-11,9.537538566301915e-11,2.4002348992470035e-21,1.4181498888802743e-16,2.1345101533157007e-25,5.149926796226237e-29
5.452737902507442e-08,0.6417599662596576,3.76,0.0,0.5806600807383304,0.9999998924415746,4.455103768256169e-10,4.558725391147458e-07,1.9616085864333866e-09,0.0002845154758436238,0.00028451607802995973,5.0242589549429014e-14,1.655201603154313e-08,1.6717314879546122e-10,1.034380767885268e-10,4.057322743616683e-11,1.048330675797215e-07,7.091142733052278e-12,1.6167296698267214e-08,7.349030231418594e-08,9.13165499250113e-08,1.578217313480821e-08,3.5703970484240664e-12,4.8286743508564944e-11,1.1811941169548664e-11,8.631373389944139e-10,8.687727321001223e-17,2.162072491947931e-17,1.889335220065702e-11,1.5168587234688084e-14,1.151495503492276e-22,8.953885970116421e-12,2.974781397783931e-16,2.398589136656802e-17,9.5324628390584e-21,1.2261547692381004e-20,1.7449683353738283e-07,3.108441965449714e-10,1.7280605202936716e-07,1.1748601529712824e-13,3.055323926405886e-21,6.381826109483845e-16,1.5306694323663127e-09,2.820436213360303e-16,2.0079366084293817e-21,1.801358288993439e-12,1.0788738856817715e-15,1.0707272913900919e-15,9.630462449974703e-18,1.9940322393178767e-23,2.172111796304718e-21,7.971603294973394e-10,4.063499265040856e-19,2.9401396465550834e-18,1.7359385617270416e-19,1.5818534979769262e-26,2.2589442067645034e-25,3.4114357596797543e-29,4.532093413901483e-10,6.133658479219366e-16,3.895533607110462e-20,1.0895496782509213e-18,2.814732546288095e-20,3.5179849503279403e-12,2.215262694580045e-10,6.792606920666869e-17,4.5366068317867524e-07,6.134682021118266e-13,2.1505609011708107e-10,1.1764236601001489e-15,3.1942669492351254e-16,1.0126695181722467e-11,9.544191412983753e-11,2.6977621343828225e-21,1.4836566394243882e-16,2.2341053261423537e-25,6.128378350328466e-29
5.584991286239063e-08,0.6417607974270464,3.76,0.0,0.5806531627298345,0.9999998897330937,4.82743803454535e-10,4.669811472750265e-07,2.072069827572663e-09,0.0002914145149674814,0.0002914151377469121,5.1468046169657676e-14,1.7521626323985394e-08,1.7404807723680119e-10,1.101905453813452e-10,4.2754005506226876e-11,1.074047049553868e-07,7.440868547190025e-12,1.6394147694888646e-08,7.57572910022367e-08,9.463472851061791e-08,1.5908748713352553e-08,3.762424181913793e-12,5.0502566732373515e-11,1.262005843532289e-11,9.030465614569735e-10,9.488767381934024e-17,2.416841532703161e-17,1.9186780410535137e-11,1.6135257604326088e-14,1.293566444429702e-22,9.293323340336017e-12,3.196307120319122e-16,2.6392968151415088e-17,1.0649124505445075e-20,1.3588682532591384e-20,1.787144502251027e-07,3.260836366406953e-10,1.7694107312557456e-07,1.2600611162131307e-13,3.2517810067573257e-21,6.513611102467742e-16,1.5737253453208958e-09,3.029615967603839e-16,2.2640827089125106e-21,1.8610451187125715e-12,1.1324671827451476e-15,1.1547299837980629e-15,1.0386836894617333e-17,2.1630765437360645e-23,2.3726038351264085e-21,8.261394635833078e-10,4.459022116002395e-19,3.1492622277739124e-18,1.912428040990324e-19,1.7824284331584454e-26,2.4926115847262674e-25,3.979547178971569e-29,4.618433627313315e-10,6.51078546592845e-16,4.362290995281466e-20,1.1643735276790882e-18,3.0821012707974567e-20,3.677872830091431e-12,2.2163248326810064e-10,7.387717462005072e-17,4.646611961096663e-07,6.504136638155355e-13,2.1556247367878064e-10,1.2041106231823618e-15,3.223307374447028e-16,1.0151738225212344e-11,9.550346683934847e-11,3.0234617852565965e-21,1.5499931427182854e-16,2.3356143865338443e-25,7.260842511010879e-29
5.7172446699706846e-08,0.6417616285889003,3.76,0.0,0.5806462447676533,0.9999998870202047,5.220350732834857e-10,4.780921770532774e-07,2.1855012723824014e-09,0.00029831347171480863,0.00029831411529290927,5.26934881553142e-14,1.8520618953101994e-08,1.8100901108915803e-10,1.1718917025527144e-10,4.501282290445708e-11,1.099775372685823e-07,7.799073564878006e-12,1.662122298539104e-08,7.802868678388732e-08,9.798990087336629e-08,1.6034145234791885e-08,3.960341413726011e-12,5.276197729270317e-11,1.3461130437747606e-11,9.43472981132523e-10,1.0340824172393925e-16,2.6941277510462093e-17,1.9479216560789707e-11,1.7138226686066852e-14,1.4488154848722556e-22,9.637471001275098e-12,3.4285812638157693e-16,2.897650049491569e-17,1.1860965236804809e-20,1.5021260370126537e-20,1.8293137161107147e-07,3.4168668201406923e-10,1.8107345036450463e-07,1.3492742748066214e-13,3.4556785386304214e-21,6.644579744852423e-16,1.617061355658181e-09,3.248873450023436e-16,2.545440922533155e-21,1.9208906118851147e-12,1.1871436909757493e-15,1.2428515350734394e-15,1.1180299148512665e-17,2.3411002163377992e-23,2.584858224402548e-21,8.551861295427373e-10,4.882103897068878e-19,3.367614246901109e-18,2.1021126103568573e-19,2.002791808210983e-26,2.743970644720137e-25,4.625313127623803e-29,4.70388751793043e-10,6.900434435181205e-16,4.871327054579171e-20,1.2421746014296328e-18,3.366792745393919e-20,3.840767044778639e-12,2.217255219360679e-10,8.018288921277099e-17,4.7566157610739225e-07,6.887594877118751e-13,2.1601361817595816e-10,1.2309663303324996e-15,3.2509859043588426e-16,1.0174073777121475e-11,9.556071643175717e-11,3.379203474662152e-21,1.6171188977546585e-16,2.4390436579584002e-25,8.566762287959948e-29
