Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57)
2.7451097880565637e-06,0.20543354294749913,3.76,0.0,0.16934823584136774,0.893174601695114,0.12698555524953098,0.0028637123378071356,0.003744724632871492,0.052151317713770635,0.07855690240074588,2.6667684644556217e-09,0.3404302923676426,1.7116606386559028e-05,0.00037418396629254857,0.02684514679720909,0.006822394527877885,0.0008038254770546574,0.002236303913684881,0.012277972065528353,0.39221297537630484,0.0022164967627791897,0.00038614181199177655,0.0030056682084382714,0.006008108404239491,0.0012884492764549582,0.0010217258490493781,0.007888020439297668,3.818824485040577e-06,0.013725246089184278,9.603369645984919e-08,0.004491663280271827,0.0010740371607595087,0.0038324278764959633,1.8819724806268407e-05,4.360219996068387e-06,0.006968273464223501,0.005912470470086904,0.004217421999606956,0.002360824885220194,1.0013901352477345e-08,4.943963659027713e-09,0.0028366653750400116,0.0002817076748070443,2.9492782244275213e-06,5.373044225206224e-06,3.4317365107955323e-06,0.0006057587529024381,1.138384610449819e-05,1.683548904412836e-10,5.800115727555101e-08,0.00012976400365860918,1.0633841370885745e-05,9.188030538956532e-07,0.0021909542786413324
2.751108780714887e-06,0.2054917007737128,3.76,0.0,0.16769840499812838,0.892352021442684,0.12784370367363848,0.0029091775424080813,0.0037225409174291867,0.05214168419043178,0.07886511515267468,2.6323100702948594e-09,0.3414928041567291,1.6924055274608667e-05,0.0003739863059923819,0.027245921007553128,0.006815995692166301,0.0008079776998940298,0.002216029484245564,0.012179354930442908,0.3931182954371497,0.0021995034859453966,0.0003842578858154905,0.0030355122565599102,0.0060654015554910835,0.0012870805155570347,0.0010190929860902998,0.007914098713562776,3.779772398072874e-06,0.013938616797920682,9.623727307951625e-08,0.0045339376478987095,0.001070833994589975,0.003851402226421767,1.9089221316627564e-05,4.376761456520578e-06,0.007045866165069979,0.005990614675082156,0.004261866029124655,0.00241624375199096,1.01496218192976e-08,4.912896583153303e-09,0.0028931571273382115,0.00029001075620510363,2.976819976282983e-06,5.423980796099235e-06,3.4701775028291218e-06,0.0006160555196117145,1.1497570520345583e-05,1.6856235845594127e-10,5.8062005691884456e-08,0.00013251527835579,1.0805951620952961e-05,9.352507259942033e-07,0.002221834267825785
2.75710777337321e-06,0.2055491081625108,3.76,0.0,0.16607425199396675,0.8915344605317752,0.12869440774869978,0.0029547987384248124,0.0036999288128137945,0.05213204988757485,0.07917272220981333,2.5977058249058574e-09,0.3425373103400439,1.6729683923418697e-05,0.0003737379332187318,0.027648000346739303,0.006809466961915087,0.0008120773451891809,0.0021956695288424775,0.01208011743534856,0.39400098745407863,0.00218232558148176,0.0003823367296094906,0.003065390020147838,0.006122488769549265,0.0012854506435914267,0.0010162579409191746,0.007938508644823625,3.740689087435484e-06,0.014152064597554293,9.642076234868823e-08,0.00457580680882653,0.0010674151324344117,0.003869575545696346,1.935796504458611e-05,4.392384270142182e-06,0.007123135420497791,0.006068693611559412,0.004305884965743485,0.002472208078838222,1.0284978804038081e-08,4.8813135350551424e-09,0.0029499984165318772,0.00029843485119423113,3.0038387795223056e-06,5.474194207326095e-06,3.5077832512082994e-06,0.0006263351753274307,1.1607313229106881e-05,1.6872573927240016e-10,5.81075732115137e-08,0.00013528610672770648,1.097548185166991e-05,9.515095033797588e-07,0.0022525901302290242
2.763106766031533e-06,0.20560577333741248,3.76,0.0,0.16447548050980426,0.8907219967670346,0.12953763124548662,0.003000566573632228,0.0036769118173670887,0.052122421149619756,0.07947966340767845,2.562988191540517e-09,0.3435640512849883,1.6533696028850907e-05,0.0003734395833515422,0.02805130216060893,0.006802812628679047,0.0008161245378916473,0.0021752376768193935,0.011980326023211738,0.39486145684713053,0.0021649778644706884,0.00038037996865456175,0.0030952955591002306,0.006179360996484397,0.0012835651991076802,0.0010132269690193315,0.00796125771971523,3.701597469354345e-06,0.014365535741763536,9.658433780065532e-08,0.004617263721775325,0.001063787515070008,0.0038869465197987133,1.9625869612944235e-05,4.407090766661285e-06,0.007200065109347128,0.00614669409959609,0.004349468299584871,0.002528704547229707,1.04199450188917e-08,4.8492460102514106e-09,0.003007174348259226,0.0003069779256697618,3.0303226309750274e-06,5.523673106534411e-06,3.5445497501550637e-06,0.0006365943062816523,1.1713034055338412e-05,1.6884573455671496e-10,5.813811038681642e-08,0.0001380757130001588,1.1142305456666354e-05,9.675662265795257e-07,0.0022832143147080495
2.769105758689856e-06,0.20566170462892794,3.76,0.0,0.16290178949109493,0.889914703282703,0.1303733432091383,0.00304647181468999,0.0036535131655633974,0.052112804083342325,0.07978588023383233,2.528188629894368e-09,0.3445732693229768,1.6336290823660978e-05,0.0003730920172830642,0.02845574422807219,0.006796036831773409,0.0008201194135152413,0.0021547471862500673,0.011880045652557,0.3957001095256043,0.0021474748530744487,0.0003783892168160036,0.003125222979682324,0.0062360094833332986,0.001281429877762365,0.0010100063684813632,0.007982354753768845,3.66251968653344e-06,0.014578977545695909,9.672818698930667e-08,0.004658301764745081,0.0010599581274739708,0.003903514553027185,1.98928505264076e-05,4.420884025867566e-06,0.007276639459018356,0.006224603382298422,0.004392606080230515,0.0025857196130219975,1.0554494183811907e-08,4.816725090163175e-09,0.0030646700121938894,0.00031563786802998054,3.056260322217433e-06,5.572406927110236e-06,3.5804746826778696e-06,0.0006468296052351139,1.1814700085841635e-05,1.689230794949003e-10,5.8153879860850235e-08,0.00014088331974647643,1.1306301625834713e-05,9.834081851237019e-07,0.002313699583927319
2.775104751348179e-06,0.20571691047543442,3.76,0.0,0.1613528736477276,0.8891126486067177,0.13120151781313494,0.0030925053548319583,0.0036297558178211954,0.052103204562028826,0.08009131586053315,2.4933375953453195e-09,0.34556520840854615,1.6137662866798084e-05,0.00037269602025399753,0.028861244833468875,0.006789143562173422,0.0008240621175335623,0.002134210941219828,0.011779339760283974,0.3965173513877495,0.0021298307598136865,0.00037636607521239956,0.0031551664412324313,0.0062924257760759925,0.0012790505069516052,0.0010066024691872259,0.008001809847888081,3.623477106986888e-06,0.014792338416024078,9.685251090148324e-08,0.0046989147298354735,0.0010559339856046142,0.003919279752862473,2.0158825230545888e-05,4.433767855933842e-06,0.007352843049094538,0.0063024091267610185,0.00443528891483726,0.002643239523080742,1.0688601021601096e-08,4.783781439732795e-09,0.003122470499311869,0.00032441249310002186,3.081641300327706e-06,5.620385877495119e-06,3.6155573684013925e-06,0.0006570378739940828,1.1912285537234008e-05,1.689585394821873e-10,5.815515431808332e-08,0.00014370814899973284,1.1467355510795927e-05,9.99023139353891e-07,0.0023440390139201728
2.7811037440065022e-06,0.20577139939584996,3.76,0.0,0.15982842393529345,0.8883158967294431,0.13202213421704298,0.003138658220954277,0.003605662431956488,0.05209362822972543,0.08039591517289385,2.4584645034461527e-09,0.34654011379957683,1.593800184959351e-05,0.00037225240069084097,0.029267722835978064,0.006782136666908376,0.000827952804818092,0.002113641444972457,0.011678270234638776,0.3973135878572392,0.002112059479361822,0.00037431213078243535,0.003185120162556316,0.006348601721055339,0.0012764330338894952,0.001003021621360748,0.008019634344433028,3.5844903348585357e-06,0.015005567878301219,9.6957523322916e-08,0.0047390968173409145,0.0010517221234047098,0.003934242913444599,2.042371316528598e-05,4.445746769182626e-06,0.007428660814624696,0.00638009942387166,0.0044775079648133355,0.0027012503318801784,1.0822241257526628e-08,4.750445172789997e-09,0.0031805609186141342,0.00033329954609798244,3.1064555361940776e-06,5.667600933774169e-06,3.6497987074079923e-06,0.0006672160255511201,1.2005771603298197e-05,1.6895291475731548e-10,5.8142217465160926e-08,0.00014654942332628272,1.1625358362295765e-05,1.0143993400220492e-06,0.0023742259928792586
2.7871027366648253e-06,0.20582517999162792,3.76,0.0,0.15832812803833887,0.8875245071763364,0.13283517642690454,0.003184921580304141,0.003581255312924989,0.05208408050535145,0.08069962479585319,2.4235977280190404e-09,0.3474982317470468,1.5737492427981663e-05,0.0003717619894324631,0.029675097736913635,0.006775019853155822,0.0008317916391014737,0.0020930508114482696,0.011576897381732242,0.39808922342426895,0.0020941745774411442,0.0003722289546044386,0.003215078427893229,0.0064045294655967555,0.0012735835293920914,0.0009992701828692929,0.008035840784153323,3.5455792039963344e-06,0.015218616604539116,9.704345026233558e-08,0.004778842629046425,0.001047329580000191,0.0039484054984396015,2.068743582179442e-05,4.456825959282363e-06,0.007504078049518771,0.006457662786776192,0.0045192549411331865,0.0027597379180077496,1.0955391616709868e-08,4.7167457994819246e-09,0.003238926413315014,0.0003422967065881413,3.130693722831169e-06,5.714043826462839e-06,3.683201123110054e-06,0.0006773610859074267,1.2095146290455278e-05,1.6890703958291394e-10,5.811536495519391e-08,0.0001494063668519257,1.1780207643072411e-05,1.0295255461937249e-06,0.0024042542193473864
2.7931017293231484e-06,0.20587826092068812,3.76,0.0,0.15685167081491358,0.8867385350851974,0.13364063314476135,0.0032312867465754376,0.003556556399634337,0.052074566586970746,0.08100239311459356,2.3887645794563005e-09,0.3484398092029256,1.553631406529881e-05,0.00037122563867119187,0.03008328974407316,0.006767796692537533,0.0008355787924761538,0.0020724507682095034,0.01147527989908514,0.398844661219721,0.002076189284219279,0.0003701181005084802,0.0032450355926489875,0.006460201458036352,0.0012705081680703285,0.0009953545083680635,0.008050442861029882,3.506762768819127e-06,0.015431436435517653,9.711052935307219e-08,0.004818147161326033,0.0010427633875919713,0.003961769623104567,2.0949916790501258e-05,4.467011276694952e-06,0.00757908040918699,0.006535088148972614,0.00456052209901051,0.002818688000570336,1.1088029793357398e-08,4.682712364262777e-09,0.003297552176530477,0.0003514015925012961,3.154347429136062e-06,5.75970703034798e-06,3.7157684988501004e-06,0.0006874701955538561,1.218040423309041e-05,1.6882176593873426e-10,5.807490013199773e-08,0.00015227820626370498,1.1931807120123633e-05,1.044391040885271e-06,0.0024341176997593125
2.7991007219814715e-06,0.20593065089648357,3.76,0.0,0.15539873471960217,0.8859580312872503,0.13443849761488166,0.0032777451855099805,0.0035315872648058193,0.05206509145611461,0.08130417028947656,2.3539913114146748e-09,0.34936509353985506,1.533464090212625e-05,0.0003706442206494336,0.030492219833355507,0.006760470625372058,0.0008393144449203304,0.0020518526580095473,0.011373474859765321,0.3995803026184096,0.0020581164894865715,0.0003679811040049961,0.003274986088871649,0.006515610447626626,0.001267213201555689,0.0009912809402251215,0.008063455375502324,3.4680593211235576e-06,0.0156439803986032,9.715900923527095e-08,0.00485700579812102,0.0010380305601943624,0.003974338035687097,2.1211081797894905e-05,4.476309204117119e-06,0.00765365391252079,0.006612364862134415,0.004601302232116932,0.002878086155450945,1.1220134453276608e-08,4.648373337320604e-09,0.003356423466466761,0.00036061176421070334,3.177408910040129e-06,5.804583752833619e-06,3.747506113208502e-06,0.0006975406106579559,1.2261546495430566e-05,1.686979712877824e-10,5.802113288920586e-08,0.00015516417178796835,1.208006693948399e-05,1.0589856447361518e-06,0.0024638107455027215
2.8050997146397945e-06,0.205982358671893,3.76,0.0,0.15396900021562188,0.885183042390995,0.13522876747621018,0.0033242885200274897,0.003506369096033904,0.052055659882080725,0.08160490826718075,2.319303106035001e-09,0.3502743322846616,1.51326416469258e-05,0.000370018626316515,0.030901809807547087,0.006753044964942736,0.0008429987838518427,0.0020312674348078917,0.011271537702926649,0.40029654686795113,0.0020399687359906214,0.00036581948125873043,0.0033049244304054187,0.006570749484109833,0.0012637049461233073,0.0009870557994384912,0.008074894187721334,3.42948640318624e-06,0.015856202722944166,9.718914893451238e-08,0.004895414303535928,0.0010331380829170784,0.003986114098317355,2.1470858737546058e-05,4.484726831714491e-06,0.007727784943531569,0.006689482693240084,0.004641588665986135,0.002937917831385712,1.1351685218369847e-08,4.613756561399486e-09,0.0034155256210319333,0.0003699247286145324,3.1998708814246013e-06,5.848667919888187e-06,3.7784205753008406e-06,0.0007075697039408961,1.2338580362967956e-05,1.685365549782198e-10,5.795438084694699e-08,0.0001580634981306023,1.2224903679939092e-05,1.0732997278057182e-06,0.002493327969466621
2.8110987072981176e-06,0.20603339303310747,3.76,0.0,0.15256214618935954,0.8844136108687354,0.13601144462022868,0.0033709085349548913,0.003480922648623967,0.05204627642612576,0.08190456079143497,2.2847240827715132e-09,0.3511677728634176,1.4930479491258885e-05,0.0003693497644648121,0.031311982352753724,0.00674552290160042,0.0008466320037041012,0.002010705657900034,0.011169522216755753,0.40099379072264285,0.0020217582119270204,0.0003636347277250558,0.0033348452176102223,0.006625611916392185,0.0012599897903854097,0.000982685374888544,0.008084776172406192,3.3910608045120057e-06,0.01606805885564652,9.720121728146345e-08,0.0049333688136773916,0.0010280929013504693,0.003997101767532561,2.1729177706248268e-05,4.492271832445396e-06,0.007801460253191815,0.006766431820385855,0.004681375250064633,0.0029981683658883347,1.1482662660537341e-08,4.578889200706287e-09,0.003474844071848882,0.000379337943151401,3.221726797844108e-06,5.891954160109919e-06,3.8085197594858694e-06,0.0007175549652822967,1.2411519126343334e-05,1.6833844062990816e-10,5.787497024171133e-08,0.0001609754253601796,1.2366240381670691e-05,1.0873242196546038e-06,0.0025226642821339932
2.8170976999564407e-06,0.20608376278286153,3.76,0.0,0.1511778503252051,0.8836497751462833,0.1367865350393001,0.003417597181180278,0.003455268236059896,0.05203694544576334,0.08220308340791851,2.250277284586974e-09,0.35204566236427387,1.4728312028328387e-05,0.00036863856066039535,0.031722661091692944,0.006737907506997728,0.0008502143055349493,0.0019901774992381847,0.011067480526049871,0.4016724281076587,0.0020034967485756776,0.00036142831701125493,0.003364743141803851,0.006680191390673036,0.0012560741788303874,0.0009781759140730785,0.008093119172394008,3.3527985590059096e-06,0.016279505473279297,9.719549232465912e-08,0.004970865828366121,0.0010229019115943743,0.004007305574301849,2.198597103242978e-05,4.498952436194295e-06,0.007874666960641924,0.006843202828255339,0.004720656349243903,0.0030588230009441016,1.161304827064804e-08,4.543797836407596e-09,0.003534364357668227,0.0003888488198275146,3.2429710676993586e-06,5.934437791997206e-06,3.837812735665784e-06,0.0007274940019987038,1.248038185117851e-05,1.6810456296522308e-10,5.778323174679763e-08,0.00016389919975715432,1.2504006554835307e-05,1.1010506171387957e-06,0.0025518148871281777
2.823096692614764e-06,0.20613347673785615,3.76,0.0,0.14981578945695667,0.8828915696954134,0.1375540486714264,0.003464346579334339,0.003429425738318799,0.05202767109912457,0.08250043346413136,2.2159847016820787e-09,0.3529082473115381,1.4526291195053635e-05,0.00036788595589508306,0.032133770634129255,0.006730201738299747,0.0008537458966600042,0.001969692749053809,0.010965463091619096,0.4023328498129862,0.0019851958198454033,0.0003592017000593334,0.003394612989453395,0.006734481848676482,0.0012519645850378566,0.0009735336158032533,0.008099941950862489,3.314714969382125e-06,0.016490500489150822,9.71722607340081e-08,0.00500790220287775,0.0010175719511404206,0.004016730603632051,2.2241173293536533e-05,4.504777404646618e-06,0.00794739255374176,0.0069197867034917985,0.004759426835152408,0.003119866898468195,1.1742824450413798e-08,4.508508417738351e-09,0.003594072137250783,0.0003984547292599339,3.2635987743788736e-06,5.976114809728276e-06,3.86630969887894e-06,0.0007373845388723932,1.2545193138975945e-05,1.6783587104289869e-10,5.767949937479165e-08,0.00016683407463628235,1.263813817310072e-05,1.114470990283409e-06,0.00258077527642436
2.829095685273087e-06,0.20618254371609282,3.76,0.0,0.14847563990895843,0.8821390251279264,0.13831399925230453,0.0035111490230480213,0.003403414592060074,0.05201845734931181,0.08279657010594933,2.1818672652498455e-09,0.3537557734523978,1.4324563233705422e-05,0.00036709290513492997,0.03254523662443378,0.006722408442394768,0.0008572269903089863,0.0019492608144553753,0.01086351871685377,0.4029754432124486,0.001966866539506643,0.0003569563044165688,0.0034244496460673,0.006788477525651799,0.0012476674988882957,0.0009687646231783856,0.008105264143819117,3.2768246241490605e-06,0.016701003058165555,9.713181719694254e-08,0.005044475139489439,0.0010121097903514511,0.004025382473914525,2.2494721327598518e-05,4.509756006168796e-06,0.008019624889257367,0.0069961748296240665,0.004797682076914631,0.0031812851555122305,1.1871974494817338e-08,4.473046212175476e-09,0.0036539532016708607,0.000408153004690368,3.2836053786229834e-06,6.0169818660596856e-06,3.894021900016441e-06,0.0007472244179286326,1.2605982882521392e-05,1.6753332682867983e-10,5.75641116948647e-08,0.00016977931113041888,1.2768577649949645e-05,1.1275779864475154e-06,0.002609541225218472
