Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725)
1.0142767594727188e-07,0.10365589937239396,3.76,0.0,0.6638216832896351,0.9999999993343239,3.5307884099827836e-13,5.396416685841205e-13,2.222319521368566e-13,1.2241563560180788e-07,1.2241563571262645e-07,1.4127283458414709e-22,4.239067021298043e-13,4.812482936741563e-19,2.194697234479478e-18,2.0627158257090647e-17,6.039816114701451e-10,1.1613432776356901e-14,6.04366622437233e-11,9.29052558783813e-13,2.152746155829311e-10,5.3906529708479074e-11,1.825322321075133e-19,2.7218835407312265e-16,2.3228687886411724e-19,5.584052168982116e-15,5.1874668737085974e-24,2.202471004304702e-23,6.112289478001417e-11,7.282709344913932e-20,1.911457636412244e-26,1.7139786909363105e-13,5.992474573995381e-23,1.115584877081219e-22,2.2590004395129834e-26,6.19591834755228e-24,1.4454830622105223e-12,3.6675544252765343e-13,1.7985534685910953e-12,9.06546866302299e-21,4.070636142433812e-30,5.96302533558725e-23,1.3614276970501769e-15,2.1951107722694564e-27,1.0306885979325323e-35,3.44851236705623e-18,3.0057613881592497e-21,2.4807360662229296e-21,8.138486265829992e-26,1.5978091132679074e-32,3.3167949738249115e-29,2.7880042520705985e-16,6.195084495680038e-27,3.375793470770685e-27,1.957778373494001e-25,9.64645653391063e-37,4.378656383721845e-30,3.9218110087404647e-41,1.0020602309061521e-16,3.7929442537624253e-22,1.848692547632209e-31,1.3812850012761444e-24,2.0363357357764322e-29,3.562208639622747e-19,4.6635392139866935e-18,6.249980443317241e-24,5.251613365587444e-13,1.8812754924050324e-20,5.281983275529222e-18,9.43810485949875e-21,1.866217878833171e-22,4.822920357721277e-19,1.4663190980178736e-18,6.458681721270679e-34,1.2489785878347177e-27,1.6956196089790396e-40,3.153625183487411e-34,9.57122182620714e-29,1.7467622683326723e-33,9.727197089868807e-31
1.0602861291358e-07,0.10365589947846829,3.76,0.0,0.6638216777187661,0.9999999993000744,3.89180006631465e-13,5.648035001873828e-13,2.3228175150522456e-13,1.279686226280399e-07,1.2796862274504696e-07,1.4768649605979108e-22,4.64018391952362e-13,5.050632839434601e-19,2.3441921520408464e-18,2.2552204543343322e-17,6.353864918651901e-10,1.2776919581628855e-14,6.113694689690267e-11,9.601010941590377e-13,2.2905853650451513e-10,5.4388206056633655e-11,1.941193481331096e-19,2.97220217324487e-16,2.558154736310931e-19,5.838933810069782e-15,5.67899652796668e-24,2.517431214523734e-23,6.392187820163243e-11,8.127049488273928e-20,2.2036138801208623e-26,1.8236160400729241e-13,6.467247405021214e-23,1.2659682368211897e-22,2.6662070639109696e-26,7.347096336095613e-24,1.496247457840961e-12,3.9815404791644547e-13,1.879443498152098e-12,1.026961564984362e-20,4.5435594674104376e-30,6.455560173232798e-23,1.4657524274861e-15,2.4889461598035947e-27,1.1945648061028162e-35,3.70150444747815e-18,3.2782455455979627e-21,2.850337778062176e-21,9.172782538688049e-26,1.777845663578732e-32,3.6909767863261767e-29,2.918982609224012e-16,7.074328233951723e-27,3.8536477578627145e-27,2.2270301729584026e-25,1.1534668221352787e-36,5.054300556149402e-30,4.782985211259315e-41,1.0491913204022259e-16,4.232429995850218e-22,2.146011530399037e-31,1.5980350606297954e-24,2.2766343481632274e-29,3.8973614910280585e-19,4.663532686799784e-18,7.313683605433558e-24,5.489835703944008e-13,2.0560137967814102e-20,5.2817471186571066e-18,9.822211604258577e-21,1.9336284976743001e-22,4.822672612137896e-19,1.4679550213146602e-18,7.828510527710518e-34,1.2574337856626967e-27,1.815569703245966e-40,3.8421966354197554e-34,1.049020597135611e-28,2.0938528480274986e-33,1.1341986597787378e-30
1.1062954987988811e-07,0.10365589958454371,3.76,0.0,0.6638216721478941,0.9999999992657418,4.2685979151183404e-13,5.900242328818552e-13,2.421084227034994e-13,1.335216096076643e-07,1.3352160973097782e-07,1.5410012653118589e-22,5.054119738668847e-13,5.288783573821894e-19,2.4946705066173413e-18,2.459386360114234e-17,6.669295321848777e-10,1.3999501805053945e-14,6.181195882064725e-11,9.894472245923841e-13,2.429803202309459e-10,5.481665392438782e-11,2.058184048986393e-19,3.2335002730184313e-16,2.8049657022283113e-19,6.081626383334703e-15,6.1884585010862855e-24,2.8597985144041303e-23,6.666441614855294e-11,9.02407027784233e-20,2.523141393481712e-26,1.9346704475698003e-13,6.950278406037219e-23,1.427402318112472e-22,3.117654577617212e-26,8.637868935637914e-24,1.5459366379853026e-12,4.306246848102732e-13,1.960273525397834e-12,1.157325716847919e-20,5.046044570611426e-30,6.962292613541899e-23,1.5731686149747643e-15,2.806285913760259e-27,1.3730769881785152e-35,3.9589022601193165e-18,3.558284642413137e-21,3.2524486754177487e-21,1.0269709388893492e-25,1.9644220837731902e-32,4.078771649130261e-29,3.049958859076359e-16,8.032811038652591e-27,4.3743414421105284e-27,2.516998225602582e-25,1.3674777678630193e-36,5.794350037772481e-30,5.77281159158285e-41,1.0964119064719677e-16,4.698555908673976e-22,2.473565367575704e-31,1.8359749911189143e-24,2.526565970536488e-29,4.247931807365016e-19,4.663559205271877e-18,8.497455323011678e-24,5.728058038612947e-13,2.238522169693418e-20,5.281694661547947e-18,1.0201487861971467e-20,2.000199870000718e-22,4.822626415158555e-19,1.4694469779884957e-18,9.410097319371712e-34,1.2656087716908045e-27,1.9378160984790923e-40,4.6408755787079684e-34,1.145136073965103e-28,2.4892481947114343e-33,1.3132834677414182e-30
1.1523048684619622e-07,0.10365589969062017,3.76,0.0,0.6638216665770192,0.9999999992313351,4.66082803816482e-13,6.153038229755312e-13,2.517127990348035e-13,1.3907459654068065e-07,1.390745966704209e-07,1.6051376329566705e-22,5.48016707730948e-13,5.526935043855748e-19,2.6459998696904514e-18,2.6755337290925428e-17,6.986018768824825e-10,1.528143026632059e-14,6.246426306577586e-11,1.0171641602946394e-12,2.5703111039356667e-10,5.5197807685208174e-11,2.176231980685137e-19,3.5057729605434387e-16,3.063308639835818e-19,6.312306259843117e-15,6.715230269497839e-24,3.2304493929459e-23,6.935076044661838e-11,9.974437102327795e-20,2.8710140053517065e-26,2.0470960141470633e-13,7.440968304890171e-23,1.6000130801551028e-22,3.6148509590302967e-26,1.007628718878519e-23,1.5945733762427806e-12,4.641446420385911e-13,2.0410435948341064e-12,1.2980155453416e-20,5.578464781867058e-30,7.48259234978733e-23,1.6836107810414252e-15,3.1477891578181734e-27,1.5664636536847286e-35,4.220399689607522e-18,3.8454069528796924e-21,3.6879296720106414e-21,1.1428132142791143e-25,2.156983166769212e-32,4.4790289345808125e-29,3.18093315478006e-16,9.073909533823874e-27,4.939671143029261e-27,2.828028067481196e-25,1.6085495629133425e-36,6.601263559090356e-30,6.90131102221213e-41,1.143714184238267e-16,5.191484116004637e-22,2.8327008930180284e-31,2.0959547301869822e-24,2.785370656881546e-29,4.613947641166325e-19,4.663559438632621e-18,9.808380181681232e-24,5.966280369554152e-13,2.4288012709966402e-20,5.2818658883779546e-18,1.0575994736725344e-20,2.0659442780783455e-22,4.822812725744903e-19,1.4708004676980024e-18,1.1225110167619751e-33,1.2735233699622571e-27,2.064591884470773e-40,5.561285190530839e-34,1.245468637737437e-28,2.936995799944526e-33,1.510958257484861e-30
1.1983142381250432e-07,0.10365589979669772,3.76,0.0,0.6638216610061416,0.9999999991968612,5.068138596646538e-13,6.406422268088246e-13,2.610966137525513e-13,1.4462758342708845e-07,1.446275835633781e-07,1.6692743034507173e-22,5.917650133758141e-13,5.765086782645699e-19,2.798067145542271e-18,2.903975360761744e-17,7.303956077335266e-10,1.6622940062926974e-14,6.309595502976563e-11,1.0433272297138424e-12,2.712029933660604e-10,5.5536938395262924e-11,2.2952831897456525e-19,3.7890152042466604e-16,3.3331901130351517e-19,6.531239758606792e-15,7.258709124537034e-24,3.630227768695304e-23,7.198135617141325e-11,1.0978794433402468e-19,3.2481697418036694e-26,2.1608508446861455e-13,7.938781952728157e-23,1.7839130396803644e-22,4.159173184888099e-26,1.1670271914743421e-23,1.642179963849023e-12,4.986916894721831e-13,2.1217537509338502e-12,1.4494076480052427e-20,6.141181656443342e-30,8.015855117628266e-23,1.7970148340961053e-15,3.5140919444880924e-27,1.774930803240117e-35,4.485711002290948e-18,4.1391704522276086e-21,4.157587925654049e-21,1.2646826939615397e-25,2.3549769278944558e-32,4.890608893683425e-29,3.3119092840131667e-16,1.0200995231500546e-26,5.551428416819569e-27,3.1604407096622634e-25,1.878581628186425e-36,7.477431796317003e-30,8.178408625397521e-41,1.1910906762700769e-16,5.7113579693455745e-22,3.2247397266212653e-31,2.3788009422200116e-24,3.052323946869438e-29,4.995434547273725e-19,4.66354227547454e-18,1.1253583181467628e-23,6.204502696727553e-13,2.6268516852409128e-20,5.281895139257131e-18,1.0945806807353971e-20,2.1308575765286295e-22,4.822833979148709e-19,1.4720409100820745e-18,1.3296403838404537e-33,1.2811773333599808e-27,2.195345133411286e-40,6.615676695928792e-34,1.3500183051981126e-28,3.441266433741162e-33,1.728211994098671e-30
1.2443236077881243e-07,0.10365589990277628,3.76,0.0,0.6638216554352613,0.999999999162327,5.490181108679249e-13,6.660394007545388e-13,2.7026231912780225e-13,1.501805702668874e-07,1.5018057040985104e-07,1.7334106208170053e-22,6.365925318008005e-13,6.003238457336215e-19,2.950775625745917e-18,3.145014738540143e-17,7.623036203563263e-10,1.8024252210707206e-14,6.370875615620781e-11,1.0680125818944897e-12,2.8548887355471515e-10,5.583872803378217e-11,2.4152903797898767e-19,4.0832217157147324e-16,3.614616300172258e-19,6.738761786853569e-15,7.818313431429588e-24,4.059946218532432e-23,7.455679670364033e-11,1.2037767560714124e-19,3.655511970476677e-26,2.2758963437881635e-13,8.443240826943903e-23,1.9792029439685242e-22,4.751874602316428e-26,1.3427603655883112e-23,1.6887782198970321e-12,5.342440678302039e-13,2.202404038136749e-12,1.6118790604499456e-20,6.734546000195078e-30,8.561502213783833e-23,1.9133180400470974e-15,3.905807934359965e-27,1.9986560793004632e-35,4.754569489563451e-18,4.439161899794459e-21,4.6621802831888744e-21,1.3924504623259022e-25,2.557926946525127e-32,5.312502231046481e-29,3.4428869416135513e-16,1.1417434536164681e-26,6.2113997710405175e-27,3.5145352468745405e-25,2.1794995966878798e-36,8.425178838517474e-30,9.613895110797183e-41,1.2385342436583904e-16,6.258303982498239e-22,3.6509783943842087e-31,2.685317325548879e-24,3.3267419967925724e-29,5.392415691863352e-19,4.6635446853741e-18,1.2840225026244642e-23,6.442725020093126e-13,2.8326739298474294e-20,5.281774633457848e-18,1.1310981928168203e-20,2.194950782630253e-22,4.822718053751808e-19,1.4731855668446493e-18,1.5648033966866672e-33,1.288574953981837e-27,2.328389909978029e-40,7.816937340602608e-34,1.4587850863205502e-28,4.00635013568368e-33,1.9660381492931088e-30
1.2903329774512054e-07,0.1036559000088559,3.76,0.0,0.6638216498643784,0.9999999991277382,5.926611459002318e-13,6.914953012178365e-13,2.792129387919018e-13,1.5573355706007705e-07,1.5573355720984176e-07,1.7975469067671878e-22,6.824381363122658e-13,6.241390073290023e-19,3.1040425377172586e-18,3.398946963227718e-17,7.943195194574362e-10,1.9485575067259608e-14,6.430408926554932e-11,1.091296166666122e-12,2.99882367636837e-10,5.610733539587869e-11,2.536212063585291e-19,4.3883869911105087e-16,3.9075930167908966e-19,6.9352579563798654e-15,8.393483293171778e-24,4.52038724106886e-23,7.707778845481304e-11,1.3151964017510472e-19,4.0939106325558137e-26,2.3921966585969616e-13,8.953916306632044e-23,2.185973240982115e-22,5.394093019971858e-26,1.5355914743166084e-23,1.7343895013425446e-12,5.707804787022413e-13,2.2829945008493678e-12,1.7858073024008426e-20,7.358898678027251e-30,9.118979478554734e-23,2.032458993534227e-15,4.323529051102472e-27,2.2377926078623534e-35,5.026726201708112e-18,4.744995702061221e-21,5.202416608764212e-21,1.525983150219356e-25,2.7653818497423194e-32,5.743773035032931e-29,3.573863515179005e-16,1.2726588749371229e-26,6.921366679326741e-27,3.8905911652132865e-25,2.5132534017772922e-36,9.446763717234756e-30,1.1217394232964235e-40,1.2860380911086116e-16,6.832433518219942e-22,4.112688554960332e-31,3.0162849727483378e-24,3.60798510704554e-29,5.804911964254771e-19,4.663555320565045e-18,1.4575497897453723e-23,6.680947339610871e-13,3.046268462679292e-20,5.281763495659855e-18,1.1671568146786864e-20,2.258243743992044e-22,4.8227230108069005e-19,1.474236523339324e-18,1.8305270337420678e-33,1.2957360072642617e-27,2.465592081827216e-40,9.178595247881117e-34,1.5717689939285164e-28,4.6366523484719396e-33,2.2254344064551436e-30
1.3823517167773677e-07,0.10365590022101816,3.76,0.0,0.6638216387226051,0.9999999990584157,6.841285267245018e-13,7.425831074794895e-13,2.9648320613831017e-13,1.6683953050662742e-07,1.6683953067038348e-07,1.9258198574293198e-22,7.769549967416908e-13,6.717693113626133e-19,3.411979450407042e-18,3.946637841352845e-17,8.586524472163549e-10,2.2589029970184083e-14,6.544686904817669e-11,1.1339566619949835e-12,3.2896972695250635e-10,5.655935091108804e-11,2.7806574813528767e-19,5.031571191745158e-16,4.528219822553247e-19,7.296890480886772e-15,9.588390583695975e-24,5.536424224647648e-23,8.195966766838275e-11,1.5548374790644113e-19,5.0671976326449867e-26,2.628429652618077e-13,9.992419339430823e-23,2.6342724326551055e-22,6.831105569598594e-26,1.9755232177383426e-23,1.822734315558112e-12,6.467224508624589e-13,2.4439961302658805e-12,2.1695469113601173e-20,8.701886302444712e-30,1.0267328805775481e-22,2.2790149985884575e-15,5.239249585343357e-27,2.762812351449006e-35,5.580020480734103e-18,5.3727783408107764e-21,6.392444241978522e-21,1.8097973093494307e-25,3.192064352681311e-32,6.630849491574952e-29,3.8358155447546536e-16,1.5636461616854726e-26,8.49838796874155e-27,4.709618356134912e-25,3.28718010373737e-36,1.1720167210426647e-29,1.496595136081231e-40,1.3812011536320464e-16,8.062621114624011e-22,5.147487669546533e-31,3.754587975005875e-24,4.1886151813045727e-29,6.67652273858344e-19,4.663598622270736e-18,1.8520841235171493e-23,7.15739196694305e-13,3.496775966746775e-20,5.281874401341895e-18,1.237921167427058e-20,2.3824597520657133e-22,4.822837756052016e-19,1.4761028258127298e-18,2.464378329887131e-33,1.3093791653716052e-27,2.7507766390496955e-40,1.2440407337774313e-33,1.8103882503500368e-28,6.111088960013126e-33,2.8129475795530842e-30
1.47437045610353e-07,0.10365590043318437,3.76,0.0,0.6638216275808225,0.9999999989889276,7.809520859159227e-13,7.939052974813513e-13,3.1293884913632016e-13,1.779455037667375e-07,1.779455039450183e-07,2.054092846177441e-22,8.74889552857638e-13,7.193996890144627e-19,3.721425263822209e-18,4.5492751971870355e-17,9.233543035860504e-10,2.593476201001073e-14,6.653171390890468e-11,1.1718861326431533e-12,3.584251153847915e-10,5.6917855421022464e-11,3.028375233653102e-19,5.718521030545714e-16,5.195111490608309e-19,7.619743802513939e-15,1.0839393453870249e-23,6.684044990815652e-23,8.663397017435117e-11,1.8172572954912e-19,6.174370583775133e-26,2.8693028563273154e-13,1.105165371501217e-22,3.129373008766919e-22,8.47731587229554e-26,2.4926124885060523e-23,1.907376385940626e-12,7.263560705386994e-13,2.60475899377831e-12,2.6036572212510337e-20,1.0172695399904118e-29,1.1456940014262736e-22,2.53621712713915e-15,6.26557856491869e-27,3.350856181171181e-35,6.1439144990949885e-18,6.019936848509234e-21,7.732526726501314e-21,2.115030341517002e-25,3.632019303294571e-32,7.545556040883567e-29,4.097768516301556e-16,1.895740234236014e-26,1.029664394025179e-26,5.619437138061443e-25,4.216386456229569e-36,1.431447279655789e-29,1.9496853051082186e-40,1.476532309739757e-16,9.402560593507885e-22,6.338825529167212e-31,4.599522581295417e-24,4.789998968584852e-29,7.610392692607276e-19,4.6635548563462875e-18,2.31476442700429e-23,7.633836578404666e-13,3.9783769193785293e-20,5.282033033539989e-18,1.3069201433489703e-20,2.503579170649842e-22,4.822998985837068e-19,1.4776940805099157e-18,3.2538846195027136e-33,1.3222319408668263e-27,3.051904194525581e-40,1.6522183674480822e-33,2.0658762203199923e-28,7.90198785339193e-33,3.498807966921474e-30
1.5663891954296922e-07,0.10365590064535438,3.76,0.0,0.6638216164390311,0.9999999989192994,8.828785002397482e-13,8.454615236272316e-13,3.286144086882914e-13,1.8905147684040547e-07,1.8905147703376088e-07,2.1823656853669446e-22,9.758633300293912e-13,7.670301036515824e-19,4.032047731962824e-18,5.208982436558041e-17,9.883917366334936e-10,2.9524091554755904e-14,6.75640774260079e-11,1.2056233220569305e-12,3.882153236359512e-10,5.72024924045535e-11,3.2791722221164147e-19,6.449187587712725e-16,5.908305552908743e-19,7.907532566365486e-15,1.214279582081146e-23,7.968553824722375e-23,9.11081766988656e-11,2.1028880895161683e-19,7.421317097220111e-26,3.114592064729156e-13,1.2129468083230513e-22,3.6717399734713823e-22,1.0338492843613764e-25,3.0923872832656965e-23,1.988470903491892e-12,8.095265721511322e-13,2.765283445455297e-12,3.0911777577135443e-20,1.1773751562783772e-29,1.2684198653351855e-22,2.8036191751380323e-15,7.406533145830998e-27,4.0025874069120313e-35,6.7169449489598825e-18,6.6842455707636895e-21,9.226955571446318e-21,2.4406057533102604e-25,4.0827188194168087e-32,8.482633656925556e-29,4.3597255129301387e-16,2.2716118045502552e-26,1.2330206619521305e-26,6.621756382026219e-25,5.317192476401849e-36,1.7245570729012807e-29,2.487897839213124e-40,1.5719892264703775e-16,1.0852728000454665e-21,7.696015985312111e-31,5.556567682230393e-24,5.408593783190297e-29,8.606618285356784e-19,4.663528533078552e-18,2.851423128084752e-23,8.110281173676617e-13,4.49107347762204e-20,5.281850131494277e-18,1.3741990007706822e-20,2.6216645946254513e-22,4.822826818807888e-19,1.4790829098802998e-18,4.2237548765608425e-33,1.3343580322981014e-27,3.3666069102950873e-40,2.155535022742005e-33,2.338233024448254e-28,1.0048377042788373e-32,4.2911249773088566e-30
1.6584079347558544e-07,0.10365590085752803,3.76,0.0,0.663821605297232,0.999999998849552,9.896656981316608e-13,8.972514388364337e-13,3.435458838182578e-13,2.0015744972762991e-07,2.001574499366262e-07,2.310638558923754e-22,1.0795417288972074e-12,8.146604757526415e-19,4.343602958094933e-18,5.927784017211851e-17,1.0537366832362495e-09,3.3358224154966613e-14,6.854810980955012e-11,1.235662089943522e-12,4.183124322945714e-10,5.742876944149342e-11,3.5328940382085013e-19,7.223519974704643e-16,6.667836635059753e-19,8.16390040740573e-15,1.3495225698286618e-23,9.394890011020163e-23,9.538997288840191e-11,2.412141567461278e-19,8.813512912821176e-26,3.3640906706397543e-13,1.322409190687137e-22,4.261763197391541e-22,1.2419305825794795e-25,3.780111755537743e-23,2.0661665550340147e-12,8.960856764700779e-13,2.925569838839622e-12,3.635156641247231e-20,1.3507365527665146e-29,1.3945816287530402e-22,3.080793639301261e-15,8.665840974910584e-27,4.718538903310715e-35,7.297836883041721e-18,7.36379007498958e-21,1.0879536288762455e-20,2.7854905854520855e-25,4.54212098292674e-32,9.43782677872521e-29,4.621681896042246e-16,2.69392345874709e-26,1.4613068855511156e-26,7.718115657230757e-25,6.606179371078081e-36,2.052846146017329e-29,3.117711102084574e-40,1.6675344446426035e-16,1.2413462386340423e-21,9.228013037358851e-31,6.63088407605886e-24,6.041498028828996e-29,9.66526992721346e-19,4.663552025226844e-18,3.4679141180131594e-23,8.586725752440058e-13,5.034867379752764e-20,5.281739268363225e-18,1.4397988754114645e-20,2.7368057814255467e-22,4.822719631549237e-19,1.4803034603855982e-18,5.4007510167827084e-33,1.3458078715207947e-27,3.697035587197223e-40,2.7681749866752697e-33,2.627458769638443e-28,1.2590795677343122e-32,5.1980557103095846e-30
