Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865)
0.004404020996841041,0.45042358399931054,3.76,0.0,0.0034980140503744084,0.22959200037390068,0.7222255939648053,0.04160509691873812,2.0189263405490168e-05,0.11196126259341305,0.530479137412344,2.485926673732463e-13,0.15869588429196876,5.886213026979911e-09,1.0868738865750472e-05,0.6797068918946797,0.0014042164189978462,0.0016370751081796191,2.0184858459639575e-05,3.3583020847963635e-05,0.14152189202194085,1.732438942676897e-05,7.929802772290242e-06,0.01571510663810506,0.015517403996851016,2.5990221793794116e-06,1.706020360659867e-06,4.452964743442585e-05,1.1044768758207854e-07,0.028067595502270615,4.203032895666675e-10,0.006964626624222455,1.1999110499939139e-06,4.081394870519551e-05,6.024174741576157e-06,7.025641433151363e-08,0.00013019727003324522,0.008748612320695721,0.00041280621739333504,0.0031717793525364167,1.2493656803117307e-10,2.7721686771603844e-10,0.007869791627292589,2.5145727339855103e-05,4.422270668172684e-09,5.696278858607425e-07,9.973055332356984e-07,0.0034803602500034676,2.435372258819049e-06,3.187253727682413e-14,7.401790889903622e-12,0.03658531933989041,5.382077403118596e-07,2.5583065285961406e-08,0.0003111522540643441,1.410363007637497e-11,1.9268028971949465e-13,5.181797923631569e-11,1.808220956769597e-05,2.1662037628137516e-07,4.547176968717747e-06,3.737857436678331e-08,3.3121287639634964e-09,0.0038386142051810394,1.55790939985392e-09,4.621591196447871e-05,9.593915206909705e-07,4.559758925174762e-06,5.2291531734958374e-08,1.563376041960453e-12,9.767413317438507e-14,5.851177381113035e-10,1.105373566581398e-09,0.0002763848259944504,3.02824987630749e-11,2.0094072588036982e-11,0.0001098146537395855,1.3692737219830235e-12,8.637794562714051e-09,2.293732853178062e-05,4.0836053945524504e-07,2.288528458092799e-06,2.5765469572490387e-14,2.669661482835791e-09,0.00010579916291624448,5.477759678070375e-05,1.90706941874252e-12,1.975500218760028e-11,5.187636669429393e-11,3.8304649069770265e-08,1.3328751821135696e-11,3.3291800597548524e-07,3.015023361313341e-14,5.3534302229662485e-09
0.0044160074300719455,0.45050072616777337,3.76,0.0,0.003454703465034174,0.2285971946269105,0.7229644634931919,0.04169389229795185,1.9998133760769043e-05,0.11176045029808504,0.5310694161247195,2.4666031748932264e-13,0.15881409611390188,5.87054408987325e-09,1.0777698453799651e-05,0.6810769156307406,0.0013942473663525715,0.0016160826187193334,2.0048159945650747e-05,3.34397940494067e-05,0.14115208914242974,1.7208562741763092e-05,7.88240173725025e-06,0.015652030008974204,0.015536044466471935,2.5774383983564847e-06,1.694064913024372e-06,4.40187127971469e-05,1.0920587323842186e-07,0.028017070092405408,4.1360960671190547e-10,0.006891771055872917,1.192120607742989e-06,4.038031787458491e-05,5.948483440412866e-06,6.919692231670571e-08,0.0001293821409498368,0.008637864826576311,0.00041153936097305287,0.0031636117383065736,1.2470605690983744e-10,2.7408691102497306e-10,0.007864984347011644,2.497017388628127e-05,4.398213684698546e-09,5.637712438568223e-07,9.951224174900803e-07,0.0034951977747898198,2.439873803143785e-06,3.157110049229039e-14,7.319707345504572e-12,0.03670594572367236,5.361339540911517e-07,2.5478367949681988e-08,0.00031157838568617556,1.4122969657214374e-11,1.8977461894777957e-13,5.14660422052851e-11,1.798501362655557e-05,2.1612970097302917e-07,4.523244943827606e-06,3.716012500920179e-08,3.297295953159356e-09,0.003846276355673996,1.5417382848482293e-09,4.622806755935132e-05,9.447355180981854e-07,4.491698966743061e-06,5.198187120075239e-08,1.5471131967385039e-12,9.66581010565129e-14,5.789544667316137e-10,1.096447653800788e-09,0.00027738401717185914,2.9963577341715584e-11,2.0134184549317818e-11,0.00011007129043346592,1.3549464382231715e-12,8.621117994074837e-09,2.287096067645733e-05,4.052738188506944e-07,2.2554884314425018e-06,2.524111229979093e-14,2.6330983501234524e-09,0.00010583943520802092,5.496423829245729e-05,1.9135673286558975e-12,1.973421793331626e-11,5.1740717353733973e-11,3.827081121741253e-08,1.3383414022606881e-11,3.291045811525647e-07,2.976641927246052e-14,5.333052962754672e-09
0.00442799386330285,0.4505770134849158,3.76,0.0,0.003412208366989704,0.22761304722942585,0.7236947543269825,0.04178203506907764,1.980992066085705e-05,0.11156186497753279,0.5316525858385438,2.447594649101629e-13,0.15893135471461303,5.855119910515137e-09,1.0687902519578928e-05,0.6824324030699427,0.0013844129230804654,0.0015954937358086375,1.9913294639255736e-05,3.32979455667164e-05,0.1407862711490146,1.7094252964119747e-05,7.835612462306916e-06,0.01558947964108398,0.015554490114899946,2.5561593985381887e-06,1.6822739328173545e-06,4.35167701142896e-05,1.079861614858591e-07,0.027966150907506124,4.0706393785255425e-10,0.006819660347317346,1.1844342072908782e-06,3.995410738457743e-05,5.8740012873338895e-06,6.816023935704373e-08,0.00012857689159885606,0.008528958694441334,0.00041027838000780406,0.003155467482040114,1.2447389906352286e-10,2.710122317258321e-10,0.007860099877195492,2.479691166723659e-05,4.374376493373106e-09,5.580041228008074e-07,9.929394357018736e-07,0.0035098974515712627,2.4442641417550086e-06,3.1274363228293486e-14,7.2390553898036595e-12,0.03682556200700539,5.340649263835751e-07,2.5374075941517835e-08,0.0003119968376920639,1.414196066927114e-11,1.869315021723998e-13,5.11177496136488e-11,1.788887706212034e-05,2.1563965260461971e-07,4.499472999016641e-06,3.694399458280988e-08,3.2825490146573366e-09,0.003853835324735514,1.5258247995396135e-09,4.624028145633749e-05,9.304069054529272e-07,4.425041146307587e-06,5.167584050980944e-08,1.5311184102411585e-12,9.565881602451429e-14,5.728939157760845e-10,1.0876451920820268e-09,0.00027837283413402675,2.964977446952752e-11,2.0173613625445506e-11,0.00011032476361134237,1.3410110805005618e-12,8.604397854364063e-09,2.280462338299535e-05,4.0222437169892737e-07,2.2231423705765102e-06,2.4730949513443236e-14,2.5973027518024387e-09,0.00010587774515877082,5.5148567652530465e-05,1.9199847412163952e-12,1.9713172621020958e-11,5.160653090507797e-11,3.823608370692473e-08,1.3437672389134596e-11,3.253585202734012e-07,2.9390675683614983e-14,5.3128232073190744e-09
0.004439980296533755,0.45065245952017824,3.76,0.0,0.0033705081655680336,0.22663937801407358,0.7244166194552545,0.04186953386991612,1.962457334860617e-05,0.11136546734260647,0.5322287578967603,2.4288956039058886e-13,0.159047673588321,5.839937300338217e-09,1.0599332243526637e-05,0.6837735845191897,0.0013747107734484849,0.001575299100734824,1.9780235119813674e-05,3.3157469444296595e-05,0.14042437181275672,1.6981438698214216e-05,7.78942700469561e-06,0.015527449146830836,0.015572744526721794,2.5351804259599106e-06,1.670645060527798e-06,4.302363439975922e-05,1.0678806719371904e-07,0.027914850618294854,4.006623835665883e-10,0.0067482909911040015,1.1768504192645478e-06,3.953516518354355e-05,5.8007116898252385e-06,6.714577078519507e-08,0.0001277814140130333,0.00842186523092887,0.00040902335181246084,0.0031473474525513,1.242401493839105e-10,2.6799165517149186e-10,0.007855141127920167,2.4625912944733797e-05,4.350758723126269e-09,5.523249501017974e-07,9.90757391862548e-07,0.003524461005510517,2.4485462846198677e-06,3.0982241183153104e-14,7.159805219280733e-12,0.036944181568612955,5.320011600758719e-07,2.5270208153885195e-08,0.00031240776079501597,1.4160609953563296e-11,1.8414930872284966e-13,5.077308360698313e-11,1.7793790022941083e-05,2.151503916430904e-07,4.475862607888702e-06,3.673015545635591e-08,3.267888883505849e-09,0.003861292197915695,1.5101646068862082e-09,4.625255746709308e-05,9.163968796790408e-07,4.359752282419976e-06,5.1373404385621976e-08,1.515386514876373e-12,9.467595538273446e-14,5.669340780611992e-10,1.078964310523031e-09,0.0002793513833285351,2.934100957512069e-11,2.0212373212338117e-11,0.00011057513155362747,1.3274559059727226e-12,8.587639363754616e-09,2.273833635014099e-05,3.992116596579869e-07,2.191472862678907e-06,2.4234552390284303e-14,2.562255527669171e-09,0.00010591413787382995,5.5330610605222635e-05,1.926322552708046e-12,1.9691884185335436e-11,5.1473783018154247e-11,3.82005095850337e-08,1.3491530769622621e-11,3.216784359119918e-07,2.90228098906727e-14,5.2927419234615556e-09
0.004451966729764659,0.45072707761094144,3.76,0.0,0.003329582908731661,0.22567601046920077,0.7251302085885821,0.04195639718373613,1.9442042243337437e-05,0.11117121893191709,0.5327980419437767,2.4105005716908935e-13,0.15916306600505062,5.824993176459435e-09,1.0511969194139364e-05,0.6851006862819525,0.0013651386457807443,0.0015554895940109905,1.964895420955151e-05,3.3018359674965594e-05,0.14006632616262946,1.687009862995493e-05,7.743837437539846e-06,0.015465932208857506,0.015590811208393776,2.514496811573042e-06,1.6591759568078845e-06,4.253912454616947e-05,1.0561111283607367e-07,0.027863181553370572,3.944011031474272e-10,0.006677659317114538,1.169367824218671e-06,3.9123342549057666e-05,5.7285980489415925e-06,6.615293104599967e-08,0.00012699560042847365,0.00831655592798071,0.00040777434837441007,0.003139252470678014,1.240048612532801e-10,2.6502402786017986e-10,0.007850110918345463,2.445715000871771e-05,4.3273600306018274e-09,5.467321776166698e-07,9.885769887836576e-07,0.0035388901428529203,2.452723158601134e-06,3.0694651644900784e-14,7.081927697698879e-12,0.03706181760916394,5.29943137054468e-07,2.51667826081094e-08,0.00031281130263624877,1.4178924211686505e-11,1.8142643182664828e-13,5.0432026381708465e-11,1.7699742503162525e-05,2.1466205420228487e-07,4.45241507909688e-06,3.651858009041005e-08,3.25331645299108e-09,0.003868648052728905,1.494753423037531e-09,4.626489906157675e-05,9.026969014420432e-07,4.2958000315070104e-06,5.107452700715742e-08,1.499912384692576e-12,9.370919846900481e-14,5.610729437709568e-10,1.070403190653847e-09,0.000280319770002854,2.90372045961145e-11,2.025047667653634e-11,0.0001108224512836653,1.3142693278394691e-12,8.570847568992973e-09,2.2672118451130465e-05,3.962351506284936e-07,2.1604629738197226e-06,2.3751497885686654e-14,2.5279381697220902e-09,0.00010594865728351444,5.551039263691718e-05,1.932581650438672e-12,1.967037059521821e-11,5.134244982498063e-11,3.8164127910236694e-08,1.3544992962317948e-11,3.1806295728776865e-07,2.8662633108023476e-14,5.27280997409411e-09
0.004463953162995564,0.45080088086337455,3.76,0.0,0.0032894132603382372,0.2247227716590717,0.7258356682352983,0.042042633342164834,1.9262278645008928e-05,0.11097908209309355,0.5333605459392319,2.392404167424374e-13,0.15927754501390926,5.810284408743811e-09,1.042579515004388e-05,0.6864139307168754,0.0013556943118236866,0.00153605632911528,1.9519425098052117e-05,3.288061033974428e-05,0.13971207046306494,1.6760211734842653e-05,7.698835832340098e-06,0.01540492258146897,0.015608693589967302,2.4941039500667916e-06,1.6478642765998562e-06,4.2063062983130295e-05,1.0445483872116705e-07,0.02781115571004329,3.8827642898246853e-10,0.006607761501774386,1.1619849996645973e-06,3.8718493956967246e-05,5.6576437747841336e-06,6.518116029467594e-08,0.00012621934322916236,0.008213002478551777,0.0004065314369078768,0.003131183311339255,1.2376808658727181e-10,2.621082269098067e-10,0.00784501197953703,2.429059516246879e-05,4.3041801666226034e-09,5.412242853380196e-07,9.863989354818311e-07,0.0035531865505710383,2.456797661363098e-06,3.0411513042294473e-14,7.005394193144841e-12,0.037178483152368345,5.278913262158292e-07,2.506381670409859e-08,0.0003132076078364591,1.419691000819319e-11,1.7876133694613003e-13,5.009455841213409e-11,1.760672456386899e-05,2.1417477509681232e-07,4.429131570966817e-06,3.6309241240474585e-08,3.2388325112697316e-09,0.0038759039583296166,1.4795869960465326e-09,4.627730938525361e-05,8.892986883546256e-07,4.2331528632609406e-06,5.0779172492895847e-08,1.4846910319521935e-12,9.275823396233283e-14,5.553085831021048e-10,1.0619600342435532e-09,0.00028127809816470503,2.8738280202030003e-11,2.028793713512149e-11,0.0001110667785957177,1.3014403561922878e-12,8.55402736241992e-09,2.2605987768196333e-05,3.932943201636644e-07,2.1300962364067288e-06,2.328138496879358e-14,2.494332532538658e-09,0.0001059813461759497,5.568793895885535e-05,1.9387629121346606e-12,1.9648649573000295e-11,5.121250791177234e-11,3.8126979431406074e-08,1.3598062799667183e-11,3.145107506803505e-07,2.83099612729153e-14,5.253028130554047e-09
0.004474740952903378,0.4508666177548296,3.76,0.0,0.003253891119441755,0.22387337668620616,0.7264637497746401,0.042119716433364485,1.9102817571720635e-05,0.1108079338496248,0.5338610904739214,2.3763684060180005e-13,0.1593798057692179,5.79724510350585e-09,1.0349240081270516e-05,0.6875841833412537,0.0013473018678970513,0.0015188809156631276,1.940432504384738e-05,3.275779324100636e-05,0.13939642904108032,1.6662538973223105e-05,7.658830739848692e-06,0.015350442562618808,0.01562463293164823,2.475995181537475e-06,1.6378164855488308e-06,4.164168743889705e-05,1.0343150074571868e-07,0.027764037062550557,3.828780630762446e-10,0.006545477640174566,1.1554246205724496e-06,3.83599753287829e-05,5.594762493922054e-06,6.432413011805132e-08,0.0001255287933576121,0.008121282406394745,0.0004054180773484693,0.0031239437511197832,1.2355376015854403e-10,2.595274129302209e-10,0.007840366359483793,2.4142560880183478e-05,4.283504741542333e-09,5.363385196188848e-07,9.844412851769215e-07,0.0035659412123994825,2.460379530343874e-06,3.016042779265502e-14,6.937640191940873e-12,0.03728266298822214,5.260503605879368e-07,2.4971553429936083e-08,0.00031355821233224984,1.4212821707654743e-11,1.7641091958311775e-13,4.9793888160739803e-11,1.752388050771045e-05,2.1373724644867232e-07,4.408317523346819e-06,3.612272616165983e-08,3.225873205862225e-09,0.0038823496936589903,1.466143045499993e-09,4.628853979149677e-05,8.774916600047312e-07,4.17786083897362e-06,5.051633609732388e-08,1.4712039181117806e-12,9.191561722423079e-14,5.502018376857169e-10,1.0544605546230073e-09,0.00028213207845867076,2.8473356366869748e-11,2.0321112030517132e-11,0.00011128415979988738,1.2901912036169097e-12,8.538868744973218e-09,2.254655904788008e-05,3.906776503703464e-07,2.103302821366889e-06,2.2869026162622284e-14,2.4646813926844935e-09,0.00010600923555586527,5.58458397339467e-05,1.9442602156361092e-12,1.962893645905821e-11,5.109673074221316e-11,3.809292231540253e-08,1.3645493358321819e-11,3.1136678586433306e-07,2.7998825437414124e-14,5.235353369677651e-09
0.004485528742811193,0.4509317142996566,3.76,0.0,0.0032189525666085706,0.22303192755126294,0.727085465015456,0.04219630402408538,1.8945524451468255e-05,0.1106384397746075,0.5343563056221858,2.360566494697031e-13,0.15948134627089824,5.784391607874611e-09,1.0273620400296421e-05,0.6887435451599907,0.0013390096019448015,0.0015019970811455039,1.9290603744770967e-05,3.263606712644626e-05,0.13908376206659437,1.6566011602312488e-05,7.61929007734274e-06,0.015296364010876164,0.015640428105015786,2.4581149327271204e-06,1.62789273617478e-06,4.1226890821874425e-05,1.0242422584947114e-07,0.027716647183297763,3.7758489711837314e-10,0.0064837820038223005,1.1489429424777042e-06,3.800688878406153e-05,5.5327948294864675e-06,6.348333494868744e-08,0.0001248458183985275,0.008030941497065298,0.00040430974587599264,0.003116726203090655,1.233383064106177e-10,2.5698690773656713e-10,0.007835669084118438,2.3996272697522334e-05,4.263005433236294e-09,5.315192244214732e-07,9.824865635424848e-07,0.0035785909166710667,2.463882760210484e-06,2.9912825756517625e-14,6.8709324290003414e-12,0.03738607637457359,5.242150652678414e-07,2.487968585487263e-08,0.0003139031711919407,1.4228477159678745e-11,1.7410502649950259e-13,4.949609187015108e-11,1.7441854999264257e-05,2.1330077766922882e-07,4.387637854822418e-06,3.5937981181632555e-08,3.2129866253475844e-09,0.0038887160968977823,1.452890979643067e-09,4.629983003953897e-05,8.659168581729269e-07,4.123579161186407e-06,5.0256297943235094e-08,1.4579140998722227e-12,9.108532648160283e-14,5.451705762803422e-10,1.0470538741184805e-09,0.0002829780687403478,2.8212266708104378e-11,2.0353785146477857e-11,0.0001114992003441319,1.279215420751091e-12,8.523694189151573e-09,2.248722710162505e-05,3.880890887761114e-07,2.077006010293746e-06,2.246655569437784e-14,2.435579981106449e-09,0.00010603570562356505,5.60019677912776e-05,1.9496958021273418e-12,1.9609079866227294e-11,5.0982045459695433e-11,3.805830147262569e-08,1.3692611980034387e-11,3.0827208041490524e-07,2.769349596170603e-14,5.217801158810933e-09
0.004496316532719007,0.45099617958945787,3.76,0.0,0.0031845846994972633,0.2221983053071781,0.7277009144029476,0.0422724018859513,1.879036542965382e-05,0.11047057402792185,0.53484626664732,2.3449946651800383e-13,0.15958217559121768,5.771721636754205e-09,1.0198923269731775e-05,0.6898921703149231,0.0013308159763566307,0.001485398807165131,1.9178242395370443e-05,3.25154271498384e-05,0.13877402555496912,1.64706147756931e-05,7.580208161661437e-06,0.01524268252135156,0.015656081459293814,2.4404599672405327e-06,1.6180913485022581e-06,4.081855161576505e-05,1.0143270195712014e-07,0.027668994171506218,3.723944746787292e-10,0.006422671520298082,1.1425389455271266e-06,3.76591347680275e-05,5.471728761873546e-06,6.265839966893847e-08,0.00012417034036875366,0.007941959586144832,0.0004032064819337841,0.0031095311439971666,1.231217603284263e-10,2.5448594518388276e-10,0.00783092197202149,2.3851710590726583e-05,4.2426819062924314e-09,5.267653451333234e-07,9.80535232707008e-07,0.0035911368529038257,2.467309362852712e-06,2.9668650344332085e-14,6.8052513256971225e-12,0.037488732441688294,5.223857330665091e-07,2.4788224589125892e-08,0.0003142425838017326,1.4243880875597314e-11,1.7184262941284928e-13,4.920115309998204e-11,1.736064074563236e-05,2.128654556330743e-07,4.3670931317165524e-06,3.575498688072423e-08,3.2001731958637155e-09,0.0038950039298879724,1.4398278140820986e-09,4.631118181736336e-05,8.545687449588939e-07,4.070286462689927e-06,4.9999031223636924e-08,1.4448181408474653e-12,9.026714721430138e-14,5.402134704673581e-10,1.0397387291798966e-09,0.00028381614233417607,2.79549546071906e-11,2.0385965494388317e-11,0.00011171193843179552,1.2685056968132141e-12,8.508506908160996e-09,2.2428003545371647e-05,3.855282676159611e-07,2.051194714735566e-06,2.2073707015367202e-14,2.407016065542316e-09,0.00010606078532248593,5.615634095996101e-05,1.95507029232726e-12,1.9589091703652254e-11,5.086843590665033e-11,3.8023144358786e-08,1.3739421441169462e-11,3.052257198251533e-07,2.7393847847858622e-14,5.200371862789264e-09
0.004507104322626822,0.4510600225742006,3.76,0.0,0.0031507749678660367,0.22137239316417207,0.7283101964618661,0.042348015698702834,1.8637306840042684e-05,0.11030431125579292,0.5353310477460084,2.3296492596252725e-13,0.1596823026678775,5.759232886966225e-09,1.0125135926003087e-05,0.6910302105074144,0.0013227194802001019,0.0014690802133909182,1.9067222678166276e-05,3.2395867677242424e-05,0.13846717627700386,1.6376333991879604e-05,7.54157952307275e-06,0.015189393736421065,0.015671595297966065,2.423027071548266e-06,1.608410715355866e-06,4.0416550626125256e-05,1.0045662171544572e-07,0.02762108593410978,3.673043874369464e-10,0.006362143037150152,1.136211649296655e-06,3.731661566627522e-05,5.41155231057458e-06,6.184895752794819e-08,0.00012350228140677738,0.007854316673071201,0.0004021083224586677,0.00310235902492889,1.229041560471845e-10,2.52023777265507e-10,0.007826126790499014,2.370885460646709e-05,4.222533433068713e-09,5.220758432365384e-07,9.785877442388737e-07,0.003603580197807545,2.4706613013295297e-06,2.9427846110955966e-14,6.740577838221792e-12,0.03759064020641454,5.205626337327586e-07,2.469717945553601e-08,0.0003145765477068736,1.425903728312944e-11,1.6962272230225648e-13,4.890905422366333e-11,1.7280230498679124e-05,2.1243136949713483e-07,4.346683862312246e-06,3.557372398355976e-08,3.1874333005398568e-09,0.003901213948694166,1.4269506381190644e-09,4.632259664209848e-05,8.434419310667051e-07,4.0179618616456466e-06,4.974451002245536e-08,1.4319126800371602e-12,8.946086941539909e-14,5.353292146847265e-10,1.032513848897371e-09,0.00028464637176344517,2.77013647413754e-11,2.0417661584520626e-11,0.00011192241151881778,1.2580548913948618e-12,8.493309970928444e-09,2.236889953307564e-05,3.8299482366085695e-07,2.025858120365671e-06,2.169021980969249e-14,2.3789777333491323e-09,0.00010608450292281335,5.630897688575695e-05,1.9603843005711297e-12,1.956898260136446e-11,5.075588620335721e-11,3.798747666170974e-08,1.3785924511451296e-11,3.0222680820642636e-07,2.7099759374179313e-14,5.18306579845901e-09
