Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64)
1.7727721393256004e-06,0.7457365496969471,3.76,0.0,0.027729287755172537,0.8753882975323538,0.12057223757052672,0.0019950147055078963,0.01608296509436592,0.07951375824874082,0.16292666980574227,2.0739509444995318e-08,0.27833985134482003,0.0002632697968138448,0.0019026417406068003,0.04945007921262739,0.0020325468369976306,0.0001118977860692624,0.00012977072493256035,0.03813827197738815,0.24163040497874375,0.00015665776030216415,0.0017745947787241123,0.003397091483250105,0.046915334817484014,0.010820855498953738,0.008769628224929805,0.018272946299589612,6.564432041975256e-09,0.01909672293009291,1.8213531580797323e-08,0.0010761716926792468,0.007183027350396096,0.0011360179762185596,2.451054515651259e-06,6.466570513841812e-08,0.018797024556082433,0.003122273767798906,0.00903860271553811,0.00218323119980046,3.952054236231011e-07,3.0227886387588633e-09,0.0023184344032101054,0.0005612073529717103,0.0005925262230903455,1.4013731463307238e-06,8.461958659097632e-07,0.001883577339055474,2.423844638203735e-06
1.7766952530157333e-06,0.7458957349569275,3.76,0.0,0.027152265067703612,0.8744282189299211,0.12133004753174159,0.002008743566624862,0.016096873607671466,0.07918273908166457,0.1632814468235901,2.0631378649385607e-08,0.2788440770393974,0.0002623681702608919,0.0019079963161065358,0.050100593507104815,0.002034993393367284,0.00011225650288547394,0.00012844264923528694,0.03808327786057747,0.24125714842473173,0.00015545551700398087,0.0017667121555544395,0.003433573098309307,0.047207302554643414,0.010874527987061058,0.008784624292672244,0.018372472031188768,6.488914609455892e-09,0.019359798724599215,1.828926036614833e-08,0.0010761750247526595,0.007194214852296364,0.0011386874099022898,2.484855095776135e-06,6.473454946927684e-08,0.018997894111578168,0.0031537498522277866,0.009133795004343127,0.0022311171259036416,4.004675101053474e-07,3.012394496851843e-09,0.0023574857227343553,0.0005782086266481811,0.0005986663181265315,1.4168727279443179e-06,8.612066983156218e-07,0.0019177447072374952,2.4640891165718092e-06
1.7806183667058663e-06,0.7460535772026665,3.76,0.0,0.026586573328854404,0.8734689566509394,0.12208624741318333,0.0020225372455591343,0.016109750529258535,0.07885253045206309,0.16363693270477084,2.052249966181022e-08,0.2793394611716082,0.00026144271905752036,0.0019132587527664452,0.0507549398669745,0.0020374132094566734,0.00011260873949006805,0.0001271246238914178,0.03802643417466178,0.24087361855173675,0.00015425620593031812,0.0017587529014129605,0.003470327499786739,0.04749823539420364,0.010926901080283751,0.008798544941975843,0.01846986109879142,6.414093978743157e-09,0.01962367782627225,1.8362665723190225e-08,0.0010760586655136244,0.007204500474448648,0.0011411983318334361,2.518760330226125e-06,6.47941951017952e-08,0.019198764439353082,0.0031851995617402625,0.009228967820406175,0.002279568691368177,4.0574305394865365e-07,3.001830869104291e-09,0.0023969148628615444,0.0005955758088776294,0.0006047798166418656,1.4323698375452728e-06,8.762763282466372e-07,0.0019521106561423596,2.504335113270247e-06
1.7845414803959993e-06,0.7462100909162527,3.76,0.0,0.02603204489530711,0.8725105906077599,0.12284080501644977,0.00203639614268201,0.01612161101257829,0.07852316430532054,0.16399309030692166,2.0412924235140083e-08,0.2798261138300112,0.00026049420095344394,0.0019184291847500375,0.05141305918574417,0.002039806851409473,0.00011295454225436975,0.0001258168622938613,0.037967788965224236,0.24048008252003636,0.00015306015147601693,0.0017507208305685108,0.003507350366799129,0.04778811581777553,0.01097796365417995,0.008811399049099094,0.018565093547321943,6.339978857997715e-09,0.019888312264567793,1.843373803003508e-08,0.0010758244870575275,0.0072138915685153945,0.0011435512449304772,2.552764232176281e-06,6.484471048367604e-08,0.019399602847843908,0.003216618868891848,0.009324106766599961,0.0023285799461384422,4.110311257887174e-07,2.991104208506621e-09,0.002436717969420175,0.0006133118388897371,0.0006108649122637113,1.4478621161338267e-06,8.914014661070563e-07,0.001986667723240996,2.5445687002489486e-06
1.7884645940861322e-06,0.7463652906266127,3.76,0.0,0.02548851208888286,0.8715531993372105,0.1235936892736777,0.0020503206713191474,0.01613247031069376,0.07819467171119511,0.1643498823345861,2.030270332311468e-08,0.2803041454786242,0.0002595233728218769,0.0019235077562723306,0.05207489168083573,0.00204217486637261,0.00011329395926524612,0.00012451956341706522,0.037907389981154484,0.2400768059961727,0.0001518676661023461,0.0017426197027171119,0.0035446372326686133,0.04807692687750375,0.011027705493613853,0.008823195969584896,0.018658150740966325,6.26657724314509e-09,0.020153654023869413,1.8502469031766247e-08,0.001075474393589898,0.0072223959028144035,0.0011457467435919612,2.586860822597198e-06,6.4886168874223e-08,0.01960037692374228,0.00324800380637293,0.009419197690956923,0.0023781446653020253,4.1633079690214287e-07,2.9802208844381876e-09,0.002476891056919626,0.0006314195468731348,0.0006169198206477794,1.4633472424043169e-06,9.065788691738219e-07,0.002021408410788573,2.5847760994893606e-06
1.7923877077762652e-06,0.7465191908800853,3.76,0.0,0.024955807322510036,0.8705968599852487,0.12434487023170039,0.0020643112571819477,0.01614234376261641,0.07786708286897358,0.16470727137277363,2.0191886966467958e-08,0.28077366687932376,0.00025853098983169185,0.0019284946230091206,0.0527403769308532,0.0020445177825549363,0.00011362704021892086,0.00012323291289049256,0.037845284627470874,0.23966405299273918,0.00015067905042184763,0.0017344532209935468,0.0035821834893500536,0.04836465217219923,0.011076117282480119,0.008833945517846394,0.01874901536196807,6.193896303168672e-09,0.020419655076295524,1.8568851829694495e-08,0.0010750103185797116,0.007230021645687514,0.0011477855116191484,2.6210441347175544e-06,6.491864819719346e-08,0.019801054548922323,0.003279350467795229,0.009514226693944241,0.0024282563545755826,4.216411397542656e-07,2.9691871851795076e-09,0.002517430011951193,0.0006499016518434753,0.0006229427998792783,1.4788229336505687e-06,9.218053435357909e-07,0.0020563251932463767,2.6249436961011922e-06
1.7963108214663982e-06,0.7466718062381712,3.76,0.0,0.02443376320980256,0.8696416482934684,0.1250943190348415,0.0020783683378293063,0.016151246764691266,0.07754042711288694,0.16506521991977177,2.008052423540255e-08,0.2812347890109634,0.0002575178046197323,0.001933389951390447,0.05340945391145875,0.0020468361092657434,0.00011395383632077543,0.00012195708481085415,0.037781519935293266,0.2392420857237979,0.00014949459470182803,0.001726225030032357,0.003619984391861621,0.048651275860327664,0.011123190610761247,0.008843657946861424,0.018837671408786824,6.121942424515887e-09,0.02068626741382505,1.8632880869695132e-08,0.0010744342220308798,0.007236777348798919,0.0011496683201023905,2.6553082183503923e-06,6.494223088576582e-08,0.020001603917118485,0.0033106550085173084,0.009609180135519682,0.002478908255808265,4.2696122853491577e-07,2.958009320275768e-09,0.0025583305966622935,0.0006687607595561162,0.0006289321354512047,1.4942869466151531e-06,9.370777459414001e-07,0.002091410524646642,2.6650580480477896e-06
1.8002339351565312e-06,0.7468231512622013,3.76,0.0,0.02392221266294452,0.8686876385896114,0.12584200790530262,0.002092492362072292,0.01615919474247639,0.07721473291847691,0.16542369041883837,1.9968663319200644e-08,0.2816876229920881,0.00025648456650489277,0.0019381939165688535,0.05408206102995452,0.002049130337003082,0.00011427440018747966,0.00012069224099942769,0.03771614254421576,0.23881116448031714,0.00014831457876881933,0.0017179387142896856,0.003658035062980202,0.04893678268111827,0.01116891798158819,0.008852343927813004,0.018924104191568557,6.050721485689362e-09,0.020953443079523047,1.8694551922445573e-08,0.0010737480877613225,0.007242671930213082,0.0011513960251636796,2.6896471440375354e-06,6.495700370074501e-08,0.020201993549582246,0.003341913646343782,0.009704044641293522,0.0025300933529710393,4.322901397765607e-07,2.9466934056216466e-09,0.002599588452398998,0.000687999360601986,0.0006348861176603409,1.5097370783834433e-06,9.523929876063779e-07,0.00212665684579765,2.705105897660744e-06
1.8041570488466641e-06,0.7469732405152844,3.76,0.0,0.023420989007752503,0.8677349037767226,0.12658791012512333,0.0021066837894063053,0.016166203144312184,0.0768900279088619,0.16578264529016395,1.9856351488419664e-08,0.2821322800076186,0.00025543202074614714,0.0019429067030206242,0.05475813616150965,0.0020514009375538467,0.00011458878574464191,0.00011943852948359238,0.03764919866624628,0.23837154749023193,0.00014713927044635313,0.0017095977964773498,0.003696330497866106,0.04922115792921363,0.011213292793506264,0.008860014529843268,0.019008300327519965,5.980238803903239e-09,0.021221134198912507,1.8753862071828466e-08,0.0010729539207354171,0.00724771465770897,0.0011529695657107892,2.7240550072713303e-06,6.496305758298093e-08,0.020402192310802675,0.003373122662132416,0.009798807108644812,0.002581804378152643,4.376269529231489e-07,2.935245457626245e-09,0.002641199103244734,0.0007076198285521912,0.0006408030633897595,1.5251711669110719e-06,9.677480380543336e-07,0.0021620565914221156,2.7450741868387807e-06
1.808080162536797e-06,0.7471220885284194,3.76,0.0,0.022929926097907383,0.8667835153235016,0.12733200001855252,0.0021209430893929905,0.016172287433999292,0.07656633886196353,0.16614204696179838,1.974363493170287e-08,0.282568871241837,0.0002543609078429681,0.0019475285066995406,0.05543761668675803,0.002053648364176046,0.00011489704812628229,0.00011819608588064822,0.037580734039999966,0.23792349077863284,0.00014596892576707716,0.0017012057361629734,0.003734865568926344,0.049504387419603495,0.011256309320905114,0.008866681199595078,0.01909024773392531,5.910498785805305e-09,0.02148929301055788,1.8810809697374624e-08,0.0010720537444043406,0.007251915131915603,0.0011543899610820523,2.7585259325762395e-06,6.496048748946479e-08,0.020602169423192252,0.00340427840024625,0.00989345471187915,0.0026340338180277896,4.4297075079248294e-07,2.923671403876787e-09,0.0026831579597336778,0.0007276244182826241,0.0006466813453963529,1.540587091601511e-06,9.83139925884513e-07,0.0021976021971136803,2.784950068280843e-06
1.81200327622693e-06,0.7472697098009765,3.76,0.0,0.02244885840585604,0.8658335432571352,0.12807425293243963,0.002135270741075868,0.0161774630611215,0.07624369171804857,0.16650185789958458,1.963055881021716e-08,0.282997507806754,0.00025327196282825393,0.0019520595341012605,0.05612043952733866,0.0020558730517539793,0.00011519924358267332,0.00011696503582684885,0.03751079390930115,0.2374672480500283,0.0001448037911232122,0.0016927659283976488,0.003773635030690997,0.0497864575064837,0.011297962720415989,0.00887235574092361,0.019169935620448927,5.84150506514484e-09,0.021757871895771976,1.8865394456540095e-08,0.0010710495981823712,0.00725528326935222,0.0011556583086502427,2.7930540774055007e-06,6.494939222375858e-08,0.0208018944814242,0.003435377269076244,0.00998797490712797,0.002686773920335418,4.4832062009332446e-07,2.911977079886978e-09,0.0027254603226776635,0.0007480152643434092,0.0006525193698339739,1.5559827738943049e-06,9.98565739095166e-07,0.002233286106232341,2.8247209109407932e-06
1.815926389917063e-06,0.7474161187905758,3.76,0.0,0.02197762110000101,0.8648850561602939,0.12881464521427435,0.002149667232349248,0.016181745432707832,0.07592211158804174,0.16686204063570306,1.9517167341099773e-08,0.28341830067402396,0.0002521659146072478,0.0019564999995628253,0.056806541179421355,0.0020580754169862666,0.00011549542939164596,0.00011574549386733742,0.03743942301785339,0.23700307059420309,0.00014364410310604896,0.001684281702593948,0.0038126335248799548,0.05006735511225162,0.011338249037283117,0.00887705029481571,0.019247354478991868,5.773260980938448e-09,0.02202682340715952,1.891761726232973e-08,0.0010699435349665637,0.00725782928547959,0.0011567757813226002,2.827633635816344e-06,6.492987425817766e-08,0.021001337465692712,0.003466415741455942,0.01008235543638108,0.0027400167007517705,4.536756520104716e-07,2.9001682125497e-09,0.0027681013871104026,0.0007687943795234271,0.0006583155447134489,1.5713561779036038e-06,1.01402262883805e-06,0.002269100776557925,2.8643743089128466e-06
1.819849503607196e-06,0.7475613299190567,3.76,0.0,0.02151605015228665,0.8639381211651829,0.12955315419310218,0.0021641330593530103,0.016185149917053998,0.0756016227616106,0.16722255779783504,1.9403503699237682e-08,0.2838313606127136,0.0002510434853522646,0.001960850127272898,0.057495857750431395,0.0020602558586170616,0.00011578566376168249,0.00011453756072329298,0.03736666557252323,0.2365312071645824,0.00014249008591513403,0.0016757563215293214,0.003851855585366936,0.05034706768196075,0.011377165174248504,0.008880777319467415,0.01932249607368064,5.705769403733592e-09,0.022296100297581924,1.8967480266934808e-08,0.001068737618679578,0.007259563678113924,0.001157743625072606,2.8622588422953186e-06,6.490203957791564e-08,0.02120046875515461,0.0034973903549421793,0.010176584331535702,0.002793753949757856,4.590349427092206e-07,2.888250420327291e-09,0.0028110762460565385,0.0007899636534620418,0.000664068319157145,1.5867053105711645e-06,1.0295078132947716e-06,0.0023050386868725616,2.9038980964952184e-06
1.823772617297329e-06,0.7477053575255914,3.76,0.0,0.021063982426855383,0.8629928039506285,0.13028975815948032,0.0021786687258388074,0.016187691832223555,0.07528224871609995,0.16758337213673635,1.928960993958637e-08,0.2842367981304039,0.0002499053899199868,0.0019651101517076087,0.0581883249944758,0.0020624147576774558,0.00011607000574255024,0.00011334132756663876,0.03729256521040256,0.23605190386810312,0.00014134195336261245,0.0016671929804544059,0.0038912956433215986,0.05062558316767071,0.011414708876715925,0.008883549570373734,0.01939535342877609,5.6390322717896525e-09,0.02256565554785514,1.901498683809213e-08,0.0010674339218848291,0.007260497210740319,0.0011585631563892343,2.8969239753349706e-06,6.486599750411725e-08,0.021399259140259183,0.003528297712035023,0.010270649917546256,0.002847977239847829,4.643975937134035e-07,2.8762292264975223e-09,0.0028543798945056555,0.0008115248514252425,0.0006697761933168146,1.6020282220021171e-06,1.0450185754939012e-06,0.002341092343329701,2.9432803546816243e-06
1.827695730987462e-06,0.747848215891935,3.76,0.0,0.020621255755713757,0.8620491687410555,0.13102443634437558,0.0021932747425331247,0.016189386422529782,0.07496401212592062,0.16794444655263766,1.917552708177519e-08,0.28463472341319124,0.00024875233528875377,0.001969280317044954,0.05888387834698656,0.00206455247775161,0.00011634851514117007,0.00011215687598155243,0.03721716498494692,0.23556540407575297,0.00014019991007315546,0.0016585948063290287,0.003930948032419038,0.050902890039512844,0.011450878731269105,0.008885380080720554,0.019465920815212003,5.5730509352653575e-09,0.022835442393418434,1.9060141536152683e-08,0.0010660345234936941,0.00726064089588922,0.0011592357596766658,2.9316233608129416e-06,6.48218605207388e-08,0.021597679834379057,0.0035591344803804032,0.010364540815047464,0.002902677932895412,4.6976271242573616e-07,2.8641100483539875e-09,0.002898007233469035,0.0008334796132010403,0.000675437701888807,1.6173230058510535e-06,1.0605522646521782e-06,0.002377254285650175,2.982509414983028e-06
1.831618844677595e-06,0.747989919219325,3.76,0.0,0.02018770901363769,0.8611072783065592,0.13175716889785974,0.0022079516265087473,0.016190248841952325,0.07464693487218195,0.1683057441209847,1.9061295103677725e-08,0.28502524626863407,0.0002475850200314853,0.0019733608767005463,0.05958245295899109,0.002066669365266123,0.0001166212524386411,0.00011098427618735018,0.037140507354297816,0.235071948339594,0.00013906415017601005,0.001649964857162546,0.003970806994050213,0.05117897728689281,0.011485674156937692,0.008886282142007615,0.019534193736261734,5.507826432213689e-09,0.02310541435040501,1.9102950091859813e-08,0.0010645415065483404,0.007260005978709254,0.0011597628846387875,2.9663513752864174e-06,6.476974410729909e-08,0.021795702484976188,0.003589897392905788,0.010458245942587234,0.0029578471876276144,4.7512941262685015e-07,2.851898188393839e-09,0.002941953074036692,0.0008558294520986594,0.0006810514072519344,1.6325877994906228e-06,1.0761062994228063e-06,0.002413517093149897,3.0215738673921976e-06
1.835541958367728e-06,0.7481304816290462,3.76,0.0,0.01976318219935431,0.8601671939632668,0.13248793686803062,0.0022226999005591354,0.016190294148339696,0.07433103805236647,0.16866722811782697,1.8946952869386973e-08,0.28540847607052794,0.0002464041338274044,0.001977352093875713,0.060283983731780684,0.00206876574979261,0.00011688827870624715,0.00010982358795839956,0.03706263415791089,0.2345717743003651,0.00013793485723313404,0.0016413061215170973,0.0040108666825149275,0.05145383439960144,0.011519095384588094,0.008886269285025176,0.019600168912492354,5.4433593506520705e-09,0.0233755252413355,1.914341938327341e-08,0.0010629569560455811,0.0072586039208140645,0.0011601460436539163,3.0011024492430936e-06,6.470976657072631e-08,0.02199329918447269,0.0036205832478882205,0.010551754518625193,0.003013475967166478,4.804968148832797e-07,2.8395988411662562e-09,0.0029862121413701433,0.0008785757540375998,0.0006866159117860583,1.6478207840640066e-06,1.0916781686675493e-06,0.0024498733906331825,3.060462569770176e-06
