Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655)
2.311832632222498e-15,0.4985786146974796,3.76,0.0,0.6850248007409737,0.9999999999993444,3.2491771400797244e-29,2.9759913500646844e-20,4.934419793285685e-22,4.948797762251429e-10,4.9487977624088e-10,4.485288548765124e-22,1.3928242301288195e-20,1.3926568240318354e-20,8.378395354483952e-28,2.4265368555298107e-31,6.556052150999129e-13,4.689753914722183e-23,2.5865594377709083e-13,1.7812986171572233e-17,1.6162779197999644e-18,3.9696388397032584e-13,1.3618269552046746e-21,2.385292271965794e-22,2.392085197850895e-28,2.1904174073769765e-17,2.0981837897768382e-33,6.58947047708721e-36,3.5587644022179303e-23,1.803355833031932e-31,2.4973801452575726e-47,1.605450126123178e-23,7.143053422767492e-33,4.3148598078805166e-41,7.083361138421888e-39,8.783423902216309e-51,3.112418338443837e-12,2.311494234283973e-22,3.1124183123749863e-12,9.858841073153206e-32,1.8062001309936578e-41,2.7227369005320414e-34,3.7658766520657486e-21,1.5629745295802853e-43,3.730467274376779e-43,6.743365037527135e-23,1.8429796652112466e-44,3.2386260513566624e-50,2.7581412671689467e-53,5.987516865016864e-45,1.2191663151870173e-41,1.4152996797143768e-38,1.4228852634420204e-64,1.7803636419192957e-68,1.442386961196784e-42,1.029270307135853e-53,8.794636618380504e-55
4.6236662443278135e-15,0.4985786147430788,3.76,0.0,0.6850248002423257,0.9999999999986888,2.5993880226414874e-28,1.1903969072750894e-19,1.9738054381444135e-21,9.89759761695978e-10,9.897597617589256e-10,1.794105260946961e-21,5.571351468654194e-20,5.570628845482402e-20,6.702718383447798e-27,1.9413771962326782e-30,1.3112107079363222e-12,1.875902156489686e-22,5.173104301301224e-13,3.8860573956973503e-17,6.465099760124143e-18,7.939263370504555e-13,5.447310466680123e-21,9.541173581188001e-22,1.9136686553649953e-27,4.38084841395499e-17,1.6785448114602977e-32,5.271609052363678e-35,1.4235004894697359e-22,1.4426817326296374e-30,3.9958235843441644e-46,6.421785814309466e-23,5.714434213378866e-32,6.903765809945461e-40,5.666677422000472e-38,2.8106857883995612e-49,6.224837985088218e-12,9.245979853398063e-22,6.224837880812785e-12,7.887061919449554e-31,2.889901426361673e-40,2.1781837974243902e-33,1.5063511365166755e-20,2.500756144455293e-42,5.968749440733712e-42,2.6973456386869978e-22,2.9487809328211542e-43,1.0363649787499009e-48,8.826086700941152e-52,9.11999410562272e-44,9.753831550008806e-41,2.264480261037906e-37,9.106538124437685e-63,1.1396163145828968e-66,2.3078159769057226e-41,3.29366034166523e-52,2.8142771248656916e-53
9.247333468538443e-15,0.49857861483427696,3.76,0.0,0.6850247992450297,0.9999999999973775,2.0795833578160975e-27,4.761588296592148e-19,7.895518152903831e-21,1.9795197311022802e-09,1.979519731354071e-09,7.176336354727065e-21,2.228583163076364e-19,2.2282517151638207e-19,5.362175083503001e-26,1.5533372319607343e-29,2.622421693173097e-12,7.503609772765748e-22,1.0346147017180075e-12,9.065944659083094e-17,2.5860291357390522e-17,1.5878464458070476e-12,2.1789252643516562e-20,3.816471207300106e-21,1.5309348679510774e-26,8.761748461707357e-17,1.3428315496694009e-31,4.217337168728912e-34,5.693957071822691e-22,1.1541400500070442e-29,6.393363049899552e-45,2.5687013488182857e-22,4.5715311879436e-31,1.1045987076421977e-38,4.53332103383589e-37,8.994125869031674e-48,1.2449677245332351e-11,3.698392510838261e-21,1.2449676828230562e-11,6.309627352985386e-30,4.6237794208086935e-39,1.7425365887015796e-32,6.025405478452937e-20,4.0011967221196375e-41,9.549999178639112e-41,1.078937439938638e-21,4.718080218012024e-42,3.316389240099813e-47,2.8243627481916525e-50,1.4223857309026697e-42,7.803862546172459e-40,3.623168733267285e-36,5.828262522898089e-61,7.29582441570145e-65,3.692493247083006e-40,1.0539676898756033e-50,9.005639048991532e-52
1.8494667916959702e-14,0.49857861501667355,3.76,0.0,0.6850247972504375,0.9999999999947551,1.6637829257424135e-26,1.9046353985298297e-18,3.1584436257505523e-20,3.959039663773416e-09,3.959039664780578e-09,2.8704661085362536e-20,8.91467112771099e-19,8.913006151395712e-19,4.289739476379965e-25,1.2430461998500027e-28,5.2448436619022e-12,3.0014441109517618e-21,2.069204440793294e-12,2.33071369829843e-16,1.0344027931423776e-16,3.1756674739423956e-12,8.715707600573872e-20,1.526589538811396e-20,1.2247474635415352e-25,1.7523700851317428e-16,1.0742580621000562e-30,3.373948678909682e-33,2.277546377524098e-21,9.233032455604531e-29,1.0229522835631748e-43,1.0274699131993641e-21,3.65719804125286e-30,1.767345175241779e-37,3.6266223728078805e-36,2.8780754537098656e-46,2.4899355633642103e-11,1.4793571072123346e-20,2.4899353965234876e-11,5.0476645185863283e-29,7.397843718603292e-38,1.3940120354875703e-31,2.4101623626627077e-19,6.401870263114449e-40,1.527999436829029e-39,4.315742206528334e-21,7.549022615601051e-41,1.0612575579598129e-45,9.038051398927507e-49,2.2463323757383068e-41,6.244363994754191e-39,5.797069255505641e-35,3.730185667458637e-59,4.672243327733233e-63,5.907948024652557e-39,3.3726724050693835e-49,2.881773047830116e-50
3.698933681380222e-14,0.49857861538146664,3.76,0.0,0.6850247932612534,0.9999999999895102,1.3312121344946572e-25,7.618541325062149e-18,1.2635663869830771e-19,7.918079504549812e-09,7.918079508578458e-09,1.1481315635282276e-19,3.566138799556646e-18,3.565201468145742e-18,3.431790159139653e-24,9.950390841069766e-28,1.0489687592380456e-11,1.2005776627368381e-20,4.138308705519642e-12,6.731470461094646e-16,4.137539792018567e-16,6.35123277459636e-12,3.486287858709102e-19,6.106365874414893e-20,9.797971452416482e-25,3.504821605267547e-16,8.593948471447778e-30,2.6992848761885414e-32,9.109892825071582e-21,7.386284230400978e-28,1.6367688334354e-42,4.109794154938973e-21,2.925714973434261e-29,2.8277110383428185e-36,2.9012423696591684e-35,9.209553170259664e-45,4.9798711881547567e-11,5.917428546453135e-20,4.9798705207918976e-11,4.0380710852015577e-28,1.1835897492752188e-36,1.1151818458557449e-30,9.640649671648024e-19,1.0242848013522104e-38,2.4447973537652723e-38,1.7262906342707926e-20,1.2078735149600728e-39,3.3961065966805913e-44,2.8922337563128026e-47,3.5704347787521483e-40,4.997528847322015e-38,9.27530712996073e-34,2.387443251788206e-57,2.9939673765662476e-61,9.45258369199591e-38,1.0792395146470202e-47,9.221471073976906e-49
5.548400571064474e-14,0.4985786157462596,3.76,0.0,0.6850247892720692,0.9999999999842653,3.8067398160508807e-25,1.6189399656049787e-17,2.6853560255425095e-19,1.1877119320760337e-08,1.1877119329321205e-08,2.43969893362076e-19,7.578441895595622e-18,7.57605154267162e-18,9.812772673523427e-24,2.846180804260601e-27,1.57345315158766e-11,2.5512275299971065e-20,6.207337759799349e-12,1.2684696702708733e-15,8.792167081459929e-16,9.526721321528153e-12,7.408368664863097e-19,1.297603861505331e-19,2.8016060653169233e-24,5.2573342921844645e-16,2.457313531873828e-29,7.718475105987087e-32,1.9358092078354256e-20,2.1119923355780298e-27,6.024476493095262e-42,8.733186869183426e-21,8.365645936081922e-29,1.0408180780315408e-35,8.295648827781221e-35,4.204825944915023e-44,7.469806760073903e-11,1.257453563551508e-19,7.469805341927892e-11,1.1987921179306028e-27,4.3562807222882115e-36,3.310650800715576e-30,2.0486380543748263e-18,3.87505118891023e-38,8.998474747211406e-38,3.668358364971483e-20,4.605034477205599e-39,1.5939108452388414e-43,1.3574315174828442e-46,1.3145099073148954e-39,1.4293722174661844e-37,3.413928309613938e-33,1.3417524956699393e-56,1.6703390882111304e-60,3.479155290381393e-37,4.927393974124124e-47,4.2102832961186406e-48
7.397867460748726e-14,0.49857861611105264,3.76,0.0,0.685024785282885,0.9999999999790203,8.030100510707273e-25,2.7617210007157026e-17,4.581337226475804e-19,1.5836159112404996e-08,1.5836159127008813e-08,4.1617126835041596e-19,1.2928553710703345e-17,1.2923850094477526e-17,2.0697975001253226e-23,6.005315486421006e-27,2.0979375432388463e-11,4.352094003587776e-20,8.276291606609877e-12,2.0190343605580343e-15,1.499823771387155e-15,1.2702133116632299e-11,1.2637816254245374e-18,2.2135612666298054e-19,5.9093958888689894e-24,7.00990827044549e-16,5.18315174083869e-29,1.6280898184627456e-31,3.302195184499455e-20,4.4547588856035476e-27,1.527956193191793e-41,1.489759184555692e-20,1.7645439059282272e-28,2.639901675328421e-35,1.7497752388418638e-34,1.2533880595483174e-43,9.959742279121648e-11,2.1450678297235528e-19,9.95973985993151e-11,2.6120812451307805e-27,1.1048206091313988e-35,7.213644612281507e-30,3.4947354862727694e-18,1.0086667092965867e-37,2.282207476634456e-37,6.257773269563699e-20,1.239044627073738e-38,4.969094918198612e-43,4.231579750581958e-46,3.3412730113438196e-39,3.0158773217395336e-37,8.658459797606103e-33,4.780720542161267e-56,6.299787080422904e-60,8.8238390386999e-37,1.4687086492805687e-46,1.2550191262239748e-47
1.1096801240117231e-13,0.4985786168406388,3.76,0.0,0.6850247773045169,0.9999999999685305,2.1935350206979866e-24,5.717792096322947e-17,9.48658267182888e-19,2.375423863803973e-08,2.3754238668275043e-08,8.615859704410201e-19,2.676908249833026e-17,2.6757181111616943e-17,5.653256846357295e-23,1.6411006218357437e-26,3.146906324901381e-11,9.010457765298047e-20,1.2414022802141045e-11,3.884492222948447e-15,3.1051375891150833e-15,1.9052776580876862e-11,2.6165030787631515e-18,4.582903416118121e-19,1.6140380583335358e-23,1.0515200460382159e-15,1.4156651881280284e-28,4.447001349934373e-31,6.836542101242803e-20,1.2167125096150632e-26,5.343447514924684e-41,3.084288886981089e-20,4.819460094815398e-28,9.233470449085341e-35,4.779100548014976e-34,5.487010328169505e-43,1.49396131931312e-10,4.441090401092178e-19,1.4939608184505736e-10,7.581923741818074e-27,3.8634547558335354e-35,2.0938565009913013e-29,7.235405813629421e-18,3.7016124790328e-37,7.98098872086994e-37,1.2955874417427963e-19,5.011820910374254e-38,2.448993780869861e-42,2.085040781319709e-45,1.177193067284583e-38,8.242926240067775e-37,3.027904400268892e-32,2.835807133896041e-55,4.576984789062237e-59,3.085709997797616e-36,6.428769229001532e-46,5.494183231957917e-47
1.4795735019485735e-13,0.49857861757022504,3.76,0.0,0.6850247693261489,0.9999999999580407,4.590101774520891e-24,9.724466019708431e-17,1.6136629213828636e-18,3.1672318073337035e-08,3.167231812475932e-08,1.4652612261260667e-18,4.5530683933214564e-17,4.5506942329216083e-17,1.1828500426279426e-22,3.4353320931786363e-26,4.195875103993749e-11,1.5324428549183642e-19,1.65514774577171e-11,6.320789979811188e-15,5.2809334598373595e-15,2.540313781701434e-11,4.449992484461676e-18,7.79432802295979e-19,3.3771052099717765e-23,1.4020719075144888e-15,2.9620187695099244e-28,9.304954453615578e-31,1.1626789483426974e-19,2.5457318696792085e-26,1.3352049645494651e-40,5.2454570678289085e-20,1.0083818113623495e-27,2.3074375818446353e-34,9.999331692864633e-34,1.598786479992752e-42,1.9919483912713765e-10,7.553131431852904e-19,1.9919475394354436e-10,1.6580549002797433e-26,9.653398814226907e-35,4.578946375222036e-29,1.2305529993587427e-17,9.59844676677002e-37,1.9942314348633608e-36,2.2034467601628115e-19,1.3576178712841551e-37,7.684925139981443e-42,6.542512237554175e-45,2.955123287267247e-38,1.725765277514701e-36,7.565906735302023e-32,1.0088185887279678e-54,1.6835368540871112e-58,7.710289647314118e-36,1.8730221022436653e-45,1.6008838214395776e-46
1.8494668798854238e-13,0.49857861829981137,3.76,0.0,0.6850247613477807,0.9999999999475508,8.357017289663986e-24,1.4856785572473648e-16,2.465693391103509e-18,3.959039741184426e-08,3.9590397490405795e-08,2.2384772792982378e-18,6.95660482464764e-17,6.952430235841471e-17,2.153332562631422e-22,6.256852814197217e-26,5.244843880330922e-11,2.3412263944498616e-19,2.06886358403833e-11,9.368669282557737e-15,8.067928724643266e-15,3.175319667855646e-11,6.798592465955787e-18,1.190798711296135e-18,6.147886719429019e-23,1.7526481120437494e-15,5.392193409490342e-28,1.6939944023229273e-30,1.7762515995388955e-19,4.634337801012477e-26,2.832832269433802e-40,8.013700337162701e-20,1.8357012509295067e-27,4.8958646429786075e-34,1.8203132378658595e-33,3.882024420904968e-42,2.489935442398172e-10,1.1539477903240562e-18,2.48993414098546e-10,3.1106860639572723e-26,2.0480043560395397e-34,8.590564793833072e-29,1.880006893724152e-17,2.0986534616827235e-36,4.230978708210547e-36,3.366356027599816e-19,3.049972644097586e-37,1.9757166648123949e-41,1.681950093321833e-44,6.291637477968466e-38,3.143692365871877e-36,1.6051891663381541e-31,2.9177279259140646e-54,5.0114190099240226e-58,1.6358092769625572e-35,4.547563619266431e-45,3.8871350324184106e-46
2.5892536357591246e-13,0.498578619758984,3.76,0.0,0.6850247453910447,0.9999999999265711,2.2071568233722728e-23,2.8569066341359065e-16,4.743141013297754e-18,5.5426555792408816e-08,5.542655594347943e-08,4.304018190038361e-18,1.337973628803346e-16,1.3369266508279078e-16,5.685427519354963e-22,1.6541276350169245e-25,7.342781424556808e-11,4.502095201917334e-19,2.8962045311683733e-11,1.7337367435878554e-14,1.55136968110765e-14,4.445238837024548e-11,1.3073494330867824e-17,2.289870409012534e-18,1.623220321432186e-22,2.4538756434752478e-15,1.4236618703559068e-27,4.4730973323719726e-30,3.41540507900997e-19,1.2235515350481754e-25,1.037920635822893e-39,1.5409290510988328e-19,4.846650544394109e-27,1.793807906704972e-33,4.805969291871382e-33,2.0084305274263372e-41,3.485909480848869e-10,2.2190005605021413e-18,3.485906978278908e-10,8.511053475931804e-26,7.502421148952735e-34,2.350408434740321e-28,3.6151864045960295e-17,8.072059091093931e-36,1.550097995584022e-35,6.473326397840188e-19,1.1828520487328967e-36,1.1147128576457725e-40,9.489771824650214e-44,2.312848700462692e-37,8.313307457791471e-36,5.880909277581671e-31,2.4378787794103306e-53,4.154893916221296e-57,5.992942862481034e-35,2.3525219702564705e-44,2.0111112046194783e-45
4.0688271475065266e-13,0.49857862267732983,3.76,0.0,0.6850247134775739,0.9999999998846116,8.540552956139583e-23,6.96998398138604e-16,1.1580756642983119e-17,8.709887137499172e-08,8.7098871743556e-08,1.0497905403669258e-17,3.2655276892304487e-16,3.261690676010913e-16,2.1984597640637636e-21,6.415148324947025e-25,1.153865647936555e-10,1.0983747893101219e-18,4.550525804353743e-11,4.071944066701494e-14,3.784533866697108e-14,6.984709077226538e-11,3.189558734253361e-17,5.586625483589566e-18,6.276708359788261e-22,3.856632574908006e-15,5.5047447489098e-27,1.730075426280579e-29,8.331168641658081e-19,4.730834089423731e-25,6.58308643198871e-39,3.7589951808821416e-19,1.873994721673417e-26,1.1375319334288228e-32,1.858219348749444e-32,2.170978226870309e-40,5.477857304099637e-10,5.4136886195125375e-18,5.477851198589737e-10,3.3798576218986512e-25,4.7565449962695556e-33,9.33345351877095e-28,8.819958850235661e-17,5.327829223155178e-35,9.830244750683165e-35,1.5792656960406173e-18,7.609051553819992e-36,1.2481789124583056e-39,1.0626959396424676e-42,1.4670341631027669e-36,3.225066421158253e-35,3.729492977145147e-30,4.918457290540434e-52,7.548209846990009e-56,3.8003082911102886e-34,2.54298164542443e-43,2.1739749943954198e-44
5.548400659253928e-13,0.4985786255956765,3.76,0.0,0.6850246815641043,0.9999999998426522,2.120710962282353e-22,1.2912126158228555e-15,2.1468964748805853e-17,1.1877118538482976e-07,1.1877118606760368e-07,1.9443301531013435e-17,6.051677836511276e-16,6.04238306812812e-16,5.456019146271149e-21,1.595837440003759e-24,1.5734531489202413e-10,2.0347763111552955e-18,6.204365940467569e-11,7.403457172257677e-14,7.010400371895741e-14,9.52368816440442e-11,5.908803088666611e-17,1.0349472775562099e-17,1.5577170870832217e-21,5.259796713374534e-15,1.3660754345556323e-26,4.294411222314711e-29,1.5431410414205743e-18,1.1739864442085987e-24,2.144811924266211e-38,6.9629753900906475e-19,4.6505342341145256e-26,3.7057225590586633e-32,4.611293879243931e-32,9.06200935437051e-40,7.469804788858833e-10,1.0029040182971588e-17,7.469793478200016e-10,8.461332777321697e-25,1.5492873605599293e-32,2.336529788877511e-27,1.6339270418228703e-16,1.7566195272980182e-34,3.2024551426947184e-34,2.9255921830703017e-18,2.5114769211837287e-35,5.276299849664342e-39,4.4921853329745114e-42,4.7821276378883666e-36,8.025264638779007e-35,1.2149783390218519e-29,2.5967164162548702e-51,3.968809586545149e-55,1.2379967086373358e-33,1.0615090708646144e-42,9.074755140955945e-44
8.507547682748731e-13,0.49857863143237213,3.76,0.0,0.6850246177371689,0.9999999997587332,7.7126266961569e-22,3.0281941237268093e-15,5.0426995418635724e-17,1.821158086877018e-07,1.8211581028894725e-07,4.557667092543929e-17,1.4203652599260738e-15,1.4170759525091043e-15,1.9816236734222867e-20,5.829120076944847e-24,2.412628137343204e-10,4.772027275506151e-18,9.510604019228735e-11,1.7044219080864975e-13,1.64381084088337e-13,1.4600173822019405e-10,1.3857720866491557e-16,2.4272247620248055e-17,5.6575983957468675e-21,8.067378994681175e-15,4.961024354675886e-26,1.5604329416886707e-28,3.617829923460411e-18,4.263153469426647e-24,1.228307396637081e-37,1.6326308950567373e-18,1.6888549517585164e-25,2.121407755100672e-31,1.6745252337492654e-31,8.338348836618374e-39,1.145369874320887e-09,2.3520447377900495e-17,1.1453672217083732e-09,3.092487066162121e-24,8.865844404128994e-32,8.539062842066616e-27,3.83194152992136e-16,1.0159697051119017e-33,1.8335292042476558e-33,6.860941771617442e-18,1.436316529305817e-34,4.873711929167714e-38,4.149311761917452e-41,2.7358715163280547e-35,2.9327991202923167e-34,6.956222138449876e-29,3.9479650145724787e-50,6.076931322293616e-54,7.087189658450735e-33,9.76883219739314e-42,8.350775916048717e-43
1e-12,0.49857864310577293,3.76,0.0,0.6850245855459154,0.9999999997164084,1.3031124675114912e-21,4.181705782038155e-15,6.97027236146468e-17,2.140638065476516e-07,2.1406380875883402e-07,6.29185487246745e-17,1.962373506245765e-15,1.956871071445545e-15,3.3443176727571796e-20,9.885478636095718e-24,2.835867883694883e-10,6.589809516601267e-18,1.117738364036682e-10,2.3411672742056417e-13,2.269725738024101e-13,1.7159766138307563e-10,1.9136633453088095e-16,3.351840939302085e-17,9.548099657843582e-21,9.48405026446033e-15,8.371736611272227e-26,2.6345079792087775e-28,4.994914024851075e-18,7.193676198890779e-24,2.724455591689703e-37,2.254237190761769e-18,2.849905488203681e-25,4.7032018268042315e-31,2.8256111679626537e-31,2.670174104032412e-38,1.3462983918019444e-09,3.247996098546695e-17,1.3462947287460119e-09,5.226018369661964e-24,1.9647412978273196e-31,1.442928581877113e-26,5.291621820702062e-16,2.2588716600957145e-33,4.065627890348911e-33,9.47421988705159e-18,3.1495960637809373e-34,1.541437739013887e-37,1.3123081345076944e-40,6.0578837617556e-35,4.974482691237782e-34,1.5424591006793663e-28,1.9893686574795043e-49,2.9618213235829037e-53,1.5712834204779265e-32,3.1290462906511225e-41,2.6744944926472224e-42
1.4425841729738337e-12,0.49857864310577293,3.76,0.0,0.6850244900833135,0.9999999995908952,3.865229918159039e-21,8.696326160126251e-15,1.452789045088085e-16,3.0880503642660133e-07,3.0880504102492626e-07,1.3075228558637095e-16,4.085616500047182e-15,4.069518087746979e-15,9.902410717188549e-20,2.9489311465979565e-23,4.0909780596457656e-10,1.3704261399347223e-17,1.6117316541363224e-10,4.822821701579901e-13,4.718927282502363e-13,2.474725837970205e-10,3.9797623081388688e-16,6.970665603045141e-17,2.827144572650274e-20,1.3687770474288111e-14,2.4784711799741885e-25,7.805345213713362e-28,1.0382470791670117e-17,2.1295202877385808e-23,1.1043958333805585e-36,4.686475226141835e-18,8.437025882125472e-25,1.9056879167676897e-30,8.364586829797086e-31,1.3877814758705035e-37,1.942148259130571e-09,6.75457795204873e-17,1.94214064139596e-09,1.5497784888494118e-23,7.957826823834787e-31,4.278578010801031e-26,1.1004530730206904e-15,9.173973004676715e-33,1.6475956831860595e-32,1.9701641320316123e-17,1.262834417698825e-33,7.958764391691983e-37,6.775670041232027e-40,2.451722224640582e-34,1.4842582101860498e-33,6.250821107821813e-28,1.2271315809028251e-48,1.809475088937105e-52,6.366826885004794e-32,1.62648452999941e-40,1.3901178235271314e-41
2.0344135776727943e-12,0.49857865477918606,3.76,0.0,0.6850243624294785,0.9999999994230572,1.059302654388326e-20,1.7289971522208975e-14,2.896554111523149e-16,4.354942390100975e-07,4.354942481522606e-07,2.5972552076357708e-16,8.134626625630361e-15,8.090948792096913e-15,2.708044158614119e-19,8.137899644706562e-23,5.769327908740481e-10,2.7246745120576076e-17,2.271635097169613e-10,9.527105843195102e-13,9.379073159881094e-13,3.488649826785736e-10,7.912746299968132e-16,1.3859368147130016e-16,7.731432306388311e-20,1.9315409767192136e-14,6.77674436283719e-25,2.136118534305368e-27,2.0629786753661865e-17,5.821982531585644e-23,4.019328714026335e-36,9.313946157370334e-18,2.3068231485553415e-24,6.932020381368027e-30,2.2868378880974026e-30,6.484002815293252e-37,2.738926102533579e-09,1.3429416593342832e-16,2.738910957012375e-09,4.240489448642359e-23,2.893100088628686e-30,1.170582216776466e-25,2.187915112046965e-15,3.3406819190508017e-32,5.994074592754466e-32,3.9167995880134103e-17,4.659114219842131e-33,3.752672952609496e-36,3.194613589085499e-39,8.923440420393419e-34,4.100487736444044e-33,2.274094274465523e-27,7.178837914121842e-48,1.0805073158315993e-51,2.315925314714926e-31,7.600530986776624e-40,6.495562472190875e-41
