Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727)
0.0002878641748339405,0.5352102605597154,3.76,0.0,0.7748473359564262,0.9999806486530831,2.2732297377424175e-06,1.6133548322197444e-06,1.063882989589818e-09,0.014912961210824227,0.014913246138526404,2.1067471137398593e-15,7.349024799263188e-06,2.7915621947284373e-11,2.9630345105846286e-10,4.3010082389709724e-07,1.6683279554392597e-05,8.366750754952163e-07,1.0231714811300575e-08,7.219672424033226e-09,1.852325910586646e-05,4.21877230712432e-09,1.6302104849227096e-10,1.205124593217718e-07,1.490088488103613e-08,6.823762758608266e-11,6.770775044093605e-15,7.905598838344908e-13,4.2697045944266313e-10,1.3278751350375812e-09,4.197821121987656e-17,2.4597340383306848e-08,3.436273984332694e-14,6.623772869459129e-12,3.3010978406990143e-15,7.409502126082902e-14,1.8967973795652008e-08,8.080799090809122e-07,3.146988364484671e-08,8.536502261026652e-08,2.0065616096740914e-18,3.1941826959774567e-15,5.71455212600495e-08,4.3382467467409224e-13,4.889764649237691e-20,1.0547023271614347e-12,2.8642923312996255e-14,3.2167413090775405e-11,2.158920914752914e-16,5.652941948553742e-23,1.7492154666014152e-20,1.1085507424759264e-09,4.180755267749971e-13,3.349095434876915e-14,1.0216010150322647e-13,1.7405110010378526e-21,1.2247996874297862e-19,4.1917120477477546e-24,9.695841425079646e-10,1.3566816603774855e-14,3.1283033186602644e-17,4.919163215569436e-16,4.0857821655957365e-19,6.517597328310782e-09,1.5905305735767195e-14,4.421432865145023e-12,5.341561416401775e-07,4.955999631162956e-10,3.6918622786173374e-14,7.633395285146759e-18,3.5077608364082277e-19,2.9945748853469023e-15,1.1641978360230617e-14,2.177670070859718e-15,8.235612624438647e-20,3.924247618433096e-23,1.1178104585171628e-15,2.7147380135146983e-17,7.6504871520829305e-19,3.7861699020276666e-17,2.131424883902013e-10,1.8842161827916516e-12,1.2007596949823113e-18,1.6770357965225216e-15,3.528546459838467e-13,1.4235256210283197e-15,2.201837955628862e-23,2.6752555501319255e-22,2.194283883375079e-15,7.023763813708155e-21,7.946868003520728e-20,4.478418679601317e-14,1.5317944919374045e-19,3.1544317745235605e-20,1.5416230259478482e-16,7.887682604125958e-23,4.6747922508053733e-17
0.00029591747788452886,0.5352500286480179,3.76,0.0,0.7744335197225501,0.999980029008077,2.37179153645739e-06,1.6589067400418735e-06,1.0934538700803267e-09,0.015326077658752962,0.015326379534755151,2.16510798556762e-15,7.61264546418334e-06,2.869095710335782e-11,3.087181671414894e-10,4.570972106204498e-07,1.717913810194558e-05,8.828988987864151e-07,1.036962221154959e-08,7.3222472629812146e-09,1.9160727500492197e-05,4.25867578374417e-09,1.7235888786216513e-10,1.2993508112896615e-07,1.5858084316546723e-08,6.923390546073344e-11,7.140054367495537e-15,8.347767273602832e-13,4.3269287327304036e-10,1.4086485309331778e-09,4.4322837259449654e-17,2.5429761894918794e-08,3.583509117249516e-14,6.941367959442008e-12,3.532420494395112e-15,7.764276754115238e-14,1.895883242011332e-08,8.271501985789383e-07,3.147120591388902e-08,9.22085441397476e-08,2.128620745845279e-18,3.369436310068054e-15,5.8755016149201946e-08,4.819833181930966e-13,5.2905931483926887e-20,1.0808720853538222e-12,2.96025287552002e-14,3.4341409268455956e-11,2.2404621763673484e-16,5.941054712902596e-23,1.8357415927101027e-20,1.1615705070806728e-09,4.3433018575768403e-13,3.4777402505652316e-14,1.1002091180090944e-13,1.8753775845369897e-21,1.2834368415974303e-19,4.5833292757142315e-24,1.0110986460627685e-09,1.4004311470189979e-14,3.3771462544950736e-17,5.088321070883907e-16,4.365811793603254e-19,6.955598253681594e-09,1.5905565317899085e-14,4.746382809264612e-12,5.4411373173702e-07,5.2794586619606e-10,3.7762212448794045e-14,7.807225919940273e-18,3.587641305618916e-19,3.081811484732429e-15,1.1850449961396051e-14,2.4079777605768346e-15,8.57050831336106e-20,4.339286973253961e-23,1.258480560656687e-15,2.8168113147127984e-17,8.141842716086951e-19,4.0868602238627275e-17,2.1313545919894857e-10,2.001169874028557e-12,1.2458653276988655e-18,1.8179365636463722e-15,3.9385854219840356e-13,1.5602561845543539e-15,2.4133259336165675e-23,2.7930752351100565e-22,2.2665398967552845e-15,7.489742239806278e-21,8.391586633931005e-20,4.97583603579265e-14,1.5845537331716172e-19,3.425848046238025e-20,1.6815161932111085e-16,8.597419168846288e-23,5.167917539335952e-17
0.0003039707809351172,0.5352897759837666,3.76,0.0,0.7740199163415582,0.9999794041177241,2.4730424384343715e-06,1.7044347075759053e-06,1.1237580247061752e-09,0.01573897278323419,0.015739292185444037,2.223437594144815e-15,7.879932611979153e-06,2.9465979827909625e-11,3.213784795934896e-10,4.850565635563187e-07,1.767703951877179e-05,9.303314088760183e-07,1.0509637917141975e-08,7.426256815720735e-09,1.9805983168128556e-05,4.299190101572197e-09,1.819808616814592e-10,1.3986346506416775e-07,1.685134864192647e-08,7.024450547361645e-11,7.520770944391242e-15,8.804102188440723e-13,4.385024181751317e-10,1.492132188900309e-09,4.6742328351050455e-17,2.627176247313512e-08,3.730848244799827e-14,7.260373127376769e-12,3.774547331491215e-15,8.120578765329215e-14,1.894969543694706e-08,8.460336190327787e-07,3.147260511934332e-08,9.936653987096631e-08,2.2547754934093677e-18,3.551414371253939e-15,6.036377844823111e-08,5.342006536446158e-13,5.715528191126026e-20,1.1071508054927019e-12,3.0572382584185696e-14,3.659211171824269e-11,2.323695668484866e-16,6.238855276191608e-23,1.9251653832010656e-20,1.2161678433414497e-09,4.5032648611989827e-13,3.604256372348523e-14,1.1821309291928822e-13,2.015978975823433e-21,1.34232620324787e-19,4.999821518142932e-24,1.0535544960555524e-09,1.444548955938335e-14,3.639438465003293e-17,5.259549604120056e-16,4.658561893308055e-19,7.4118935789855845e-09,1.5906015507536256e-14,5.083124642629483e-12,5.537216586942214e-07,5.614061275141007e-10,3.8626052440997265e-14,7.985217872224788e-18,3.6694339815171466e-19,3.170952829740107e-15,1.2060585729290921e-14,2.6559910620256104e-15,8.911378025418583e-20,4.78623439857936e-23,1.4120304467482504e-15,2.917082924778993e-17,8.651716843037892e-19,4.4042788090694677e-17,2.131289588638207e-10,2.1210525336308283e-12,1.2901701378320248e-18,1.9658048811916237e-15,4.382500876287357e-13,1.7051525643489176e-15,2.6374443783521284e-23,2.9154886734227805e-22,2.3396792177748513e-15,7.974956891869014e-21,8.848426118615452e-20,5.515182800168631e-14,1.6379602436718842e-19,3.713079986219779e-20,1.8300173547195073e-16,9.350452775814481e-23,5.698714717608831e-17
0.0003120240839857056,0.5353295025851107,3.76,0.0,0.773606525581611,0.999978773891599,2.5770469731226954e-06,1.7499388214054671e-06,1.1547969642847241e-09,0.016151646681836343,0.016151984200351157,2.281735953359862e-15,8.150933093479436e-06,3.0240690159627616e-11,3.342864243057141e-10,5.139919485533783e-07,1.8177025748428433e-05,9.78973532993237e-07,1.0651767775101886e-08,7.53170806628699e-09,2.0459144094638187e-05,4.3403171428850784e-09,1.9188928661359326e-10,1.503126895028229e-07,1.788124680153564e-08,7.126950878883534e-11,7.913160122584182e-15,9.27489507914384e-13,4.443993189532656e-10,1.5783577128084422e-09,4.923821538010453e-17,2.71234974816198e-08,3.878128381259571e-14,7.58037525612717e-12,4.027815025934728e-15,8.47794557904962e-14,1.8940562463901744e-08,8.647323459431693e-07,3.1474082868888496e-08,1.068409933024492e-07,2.3850736040582807e-18,3.740282462416909e-15,6.197182893010305e-08,5.907067386604245e-13,6.165622947869154e-20,1.133540948384547e-12,3.155264248036108e-14,3.891912948742351e-11,2.408668557887963e-16,6.546602182746976e-23,2.0175712814818312e-20,1.2723769491467237e-09,4.660296181250499e-13,3.7283696848417465e-14,1.26736879062808e-13,2.1623205634550887e-21,1.401391329178506e-19,5.442044989254069e-24,1.09696527931318e-09,1.4890415667873186e-14,3.915627047573011e-17,5.432881508665573e-16,4.964394554112615e-19,7.886880335735018e-09,1.5906659570734536e-14,5.431455155949222e-12,5.629776958004707e-07,5.959780760207146e-10,3.951050332198584e-14,8.167444793708274e-18,3.753172707305703e-19,3.2620243799773097e-15,1.227230579540243e-14,2.9225658977619957e-15,9.258243164341924e-20,5.2666323356598517e-23,1.5791878655897855e-15,3.0153378295508355e-17,9.180404612614527e-19,4.739071930983591e-17,2.1312299812248794e-10,2.2437856395038062e-12,1.3335789807079784e-18,2.1206979540274776e-15,4.861933294553854e-13,1.8583659264559846e-15,2.87442710420371e-23,3.0426558433565764e-22,2.4137152291111756e-15,8.479859694483485e-21,9.317438648816542e-20,6.09883402589456e-14,1.692023756062504e-19,4.0166473262916893e-20,1.9874254513344961e-16,1.0148272982846431e-22,6.26903489217114e-17
0.00032007738703629396,0.535369208470249,3.76,0.0,0.7731933472106554,0.9999781382390219,2.683869726894267e-06,1.7954191695075468e-06,1.1865723933659806e-09,0.016564099451875033,0.01656445568953481,2.3400030770683377e-15,8.425693929904612e-06,3.101508813733679e-11,3.474440729362457e-10,5.439165766288303e-07,1.8679138514858016e-05,1.02882653487451e-06,1.0796018110121273e-08,7.63860828344707e-09,2.112032859733809e-05,4.382058925945428e-09,2.020865200192811e-10,1.6129795324121866e-07,1.894835253958823e-08,7.230899942783369e-11,8.317473544479638e-15,9.760456066704884e-13,4.5038382028882325e-10,1.6673572142215712e-09,5.181212765618061e-17,2.7985122320291958e-08,4.025197628517776e-14,7.900981632258956e-12,4.292569856538194e-15,8.835937567738707e-14,1.8931433134020807e-08,8.832485064252794e-07,3.147564078203815e-08,1.1463349038814997e-07,2.5195635963698715e-18,3.936207016011849e-15,6.357918760698035e-08,6.51737648988843e-13,6.641965433347448e-20,1.1600449714240938e-12,3.2543466786187834e-14,4.132198866887332e-11,2.495427854684318e-16,6.864559998233725e-23,2.1130457285863797e-20,1.3302324735263732e-09,4.814062931736164e-13,3.849818382953605e-14,1.3559215926161018e-13,2.3144016706800246e-21,1.460559570585559e-19,5.9108603530268216e-24,1.1413447091717683e-09,1.5339155764783515e-14,4.2061696724589034e-17,5.608349636419666e-16,5.283680223280396e-19,8.380960864585274e-09,1.590750080333478e-14,5.791148225549834e-12,5.718800423519921e-07,6.316579271208207e-10,4.041592885459411e-14,8.35398097671971e-18,3.8388916205861914e-19,3.3550519016245892e-15,1.248553783075901e-14,3.2085719705797686e-15,9.611131542267609e-20,5.782048048508713e-23,1.7606919366746952e-15,3.1113711526528644e-17,9.72820395050474e-19,5.091907442226317e-17,2.1311758778756734e-10,2.369290441401474e-12,1.3760012058283647e-18,2.2826615762311015e-15,5.378535106738515e-13,2.0200351077278002e-15,3.124488855228864e-23,3.1747417750191605e-22,2.4886613510366455e-15,9.004913905447742e-21,9.798681169400641e-20,6.72922658626611e-14,1.746754026143047e-19,4.337075514556967e-20,2.1540428742003125e-16,1.0992386310647392e-22,6.880774450495562e-17
0.0003281306900868823,0.5354088936574306,3.76,0.0,0.7727803809964001,0.9999774970690408,2.7935753605281172e-06,1.8408758412594288e-06,1.2190862093497273e-09,0.016976331190410615,0.01697670676334932,2.398238979092692e-15,8.704262322505369e-06,3.1789173799996874e-11,3.6085353294642304e-10,5.74843805642207e-07,1.9183419332562074e-05,1.079892011370404e-06,1.0942395722116697e-08,7.746965020140194e-09,2.1789655351544202e-05,4.424417604374741e-09,2.12574959983162e-10,1.7283457759651686e-07,2.0053244484447788e-08,7.336306427142946e-11,8.733979688055187e-15,1.0261114548089445e-12,4.564561866309159e-10,1.7591633127550109e-09,5.446579633392819e-17,2.8856792468723722e-08,4.1719156471033e-14,8.22182127262352e-12,4.569167921386807e-15,9.194139532736643e-14,1.8922307096532885e-08,9.015841797911275e-07,3.1477280496315846e-08,1.2274522311626723e-07,2.658294756410714e-18,4.139355382500601e-15,6.518587371201866e-08,7.17535354363705e-13,7.145679401289191e-20,1.186665328827727e-12,3.3545014538991625e-14,4.380013664226174e-11,2.584020382361303e-16,7.192999454532124e-23,2.211677213369434e-20,1.389769522324033e-09,4.96424821134154e-13,3.968353569254708e-14,1.447785025184666e-13,2.4722159868422952e-21,1.5197623169120657e-19,6.4071329598926574e-24,1.1867066289067594e-09,1.5791776996076465e-14,4.511535005417833e-17,5.785987004013382e-16,5.616797893526511e-19,8.894542858882104e-09,1.590854253198209e-14,6.161955952356005e-12,5.80427319963104e-07,6.684408064199039e-10,4.1342696117295284e-14,8.544901377160164e-18,3.926625163904547e-19,3.4500614748745053e-15,1.2700217376130846e-14,3.5148919368234672e-15,9.970077659261734e-20,6.334072133428451e-23,1.957292001507532e-15,3.2049886068088965e-17,1.0295415682835472e-18,5.463475477343323e-17,2.1311273879000607e-10,2.4974882819199376e-12,1.4173508564002791e-18,2.451730072443494e-15,5.93396801287265e-13,2.1902863322599593e-15,3.387824866569341e-23,3.3119166924772753e-22,2.564531044429638e-15,9.550594357312773e-21,1.029221533389905e-19,7.408857868478565e-14,1.8021608351726415e-19,4.6748957303705336e-20,2.3301754693581884e-16,1.1884316270554552e-22,7.535875537827874e-17
0.0003361839931374707,0.5354485581649571,3.76,0.0,0.7723676267062872,0.9999768502904132,2.906228626576771e-06,1.8863089274479472e-06,1.2523405016567807e-09,0.017388341994245826,0.017388737532440177,2.45644367322198e-15,8.986685662151907e-06,3.2562947186700115e-11,3.745169476478848e-10,6.067871419779139e-07,1.9689909516572473e-05,1.132171889175851e-06,1.1090907883866972e-08,7.856786112953668e-09,2.2467243416971787e-05,4.467395466546277e-09,2.233570453525024e-10,1.849380085074242e-07,2.1196506233052717e-08,7.443179306194344e-11,9.162964375865911e-15,1.0777219813038719e-12,4.626167020905093e-10,1.8538091365742624e-09,5.720105764957157e-17,2.9738663529211605e-08,4.3181540746993885e-14,8.542546144114681e-12,4.857975357836874e-15,9.552162059895214e-14,1.8913184017613644e-08,9.197413981696013e-07,3.147900367162178e-08,1.3117699376686526e-07,2.8013171385548338e-18,4.349895898454611e-15,6.679190568265984e-08,7.883475866916357e-13,7.677925262898407e-20,1.2134044716538755e-12,3.4557445502611176e-14,4.6352946500849196e-11,2.6744927516371553e-16,7.532197597693781e-23,2.3135563237379575e-20,1.4510236639964425e-09,5.110551793122813e-13,4.0837397843754354e-14,1.5429518394181985e-13,2.6357520162858734e-21,1.5789352198433315e-19,6.931733191662345e-24,1.2330650151536837e-09,1.6248347686851555e-14,4.83220314176615e-17,5.965826797789362e-16,5.964135293767904e-19,9.42803940959057e-09,1.590978811514039e-14,6.543609847394366e-12,5.886185681501186e-07,7.063207754564664e-10,4.2291175615844655e-14,8.740281637354962e-18,4.016408095251747e-19,3.547079501272459e-15,1.2916288137081632e-14,3.8424205650657805e-15,1.0335122957339212e-19,6.924317002153063e-23,2.1697464543303838e-15,3.296006890994111e-17,1.0882343587401842e-18,5.854489167482671e-17,2.131084622099753e-10,2.628300906723693e-12,1.4575468448758868e-18,2.6279262724408062e-15,6.529900285350436e-13,2.3692329661782315e-15,3.6646104851669647e-23,3.454356159484844e-22,2.6413378137691494e-15,1.0117387691151902e-20,1.079810746246503e-19,8.140284388133763e-14,1.8582539921489203e-19,5.030644901563693e-20,2.5161325433088134e-16,1.2825603397507783e-22,8.236326588352154e-17
0.00034423729618805906,0.5354882020111824,3.76,0.0,0.7719550841074675,0.9999761978115888,3.021894386619949e-06,1.931718520285408e-06,1.2863375509526405e-09,0.017800131959923304,0.01780054810773846,2.51461717321158e-15,9.273011538879189e-06,3.333640833666908e-11,3.8843649626062393e-10,6.397602422374909e-07,2.0198650192228076e-05,1.185668421682193e-06,1.1241562338587517e-08,7.968079681557593e-09,2.315321226400627e-05,4.51099493495111e-09,2.3443525578827203e-10,1.976238186361009e-07,2.2378726435494542e-08,7.551527840476315e-11,9.604731252075697e-15,1.130914162654681e-12,4.688656703317899e-10,1.9513283230349245e-09,6.001985597380445e-17,3.063089126954415e-08,4.4637968917930887e-14,8.862832273958324e-12,5.159368568205812e-15,9.909642752210346e-14,1.8904063581186457e-08,9.377221471627356e-07,3.148081198847284e-08,1.3992921982809002e-07,2.9486815665165356e-18,4.567997954384386e-15,6.839730114544118e-08,8.64427700864705e-13,8.23990103063111e-20,1.2402648486979012e-12,3.558092019789714e-14,4.897972164138317e-11,2.7668913381971797e-16,7.882437939547839e-23,2.4187757991202092e-20,1.5140309355380083e-09,5.252690729588376e-13,4.195755469768434e-14,1.6414121174809637e-13,2.8049935427373966e-21,1.6380183969718221e-19,7.48553691879959e-24,1.2804339813729836e-09,1.670893734168963e-14,5.168666051858971e-17,6.147902384402692e-16,6.326089084978725e-19,9.981869051581904e-09,1.591124094412311e-14,6.935822057847218e-12,5.96453239209804e-07,7.452908592990773e-10,4.3261741396270934e-14,8.940198109177854e-18,4.1082754986893747e-19,3.646132711051352e-15,1.3133702244098717e-14,4.192063882716923e-15,1.07063160493521e-19,7.554415343237391e-23,2.3988215557675206e-15,3.384254033069453e-17,1.1489294459101124e-18,6.265685367306313e-17,2.1310476926426394e-10,2.7616507631030095e-12,1.496513104344885e-18,2.8112615187419905e-15,7.168004069364251e-13,2.5569753110651646e-15,3.955000850246079e-23,3.602241229072926e-22,2.719095210114733e-15,1.0705792598090636e-20,1.1316428502752875e-19,8.92612032768869e-14,1.9150433360867012e-19,5.404865723961133e-20,2.712226869595633e-16,1.3817805288566953e-22,8.984162911846527e-17
0.0003522905992386474,0.5355278252145158,3.76,0.0,0.7715427529667742,0.9999755395406927,3.140637628410456e-06,1.977104713426537e-06,1.3210798284249158e-09,0.018211701183723183,0.018212138600454703,2.572759492782923e-15,9.563287751386536e-06,3.4109557289254587e-11,4.026143939815255e-10,6.737769149425915e-07,2.070968230475335e-05,1.2403841859495018e-06,1.1394367297607351e-08,8.0808541281953e-09,2.3847681799841103e-05,4.555218565591586e-09,2.4581211182801217e-10,2.1090770947194934e-07,2.360049887977392e-08,7.661361577023552e-11,1.0059602227534815e-14,1.1857270777151624e-12,4.752034144678043e-10,2.0517550194627728e-09,6.292424668195369e-17,3.1533631665460676e-08,4.6087407343814375e-14,9.18238074851305e-12,5.473734451287319e-15,1.0266247337251848e-13,1.8894945489687042e-08,9.55528366537037e-07,3.1482707145719506e-08,1.4900193954942463e-07,3.1004396345956438e-18,4.793832062269504e-15,7.000207690234985e-08,9.46034528542849e-13,8.832843287550815e-20,1.2672489077596988e-12,3.661559993207767e-14,5.167970049449116e-11,2.861262264387653e-16,8.244010612863129e-23,2.5274305841389015e-20,1.5788278485306832e-09,5.390399872717412e-13,4.3041933625754154e-14,1.7431535501618838e-13,2.9799201071415927e-21,1.696956614767984e-19,8.069426072803184e-24,1.328827781346551e-09,1.7173616643085822e-14,5.521428037815896e-17,6.33224732384766e-16,6.703065060460474e-19,1.055645581129621e-08,1.591290444413243e-14,7.338286627669628e-12,6.039311924150875e-07,7.853430758844477e-10,4.425477115855372e-14,9.144727877322577e-18,4.2022627950422343e-19,3.747248170420718e-15,1.3352420477368738e-14,4.564738313450351e-15,1.1083712922497046e-19,8.226018566894398e-23,2.645290232918944e-15,3.4695696778427136e-17,1.2116578182554238e-18,6.69782539547623e-17,2.1310167128972563e-10,2.8974612860203633e-12,1.5341787157566852e-18,3.0017357069600446e-15,7.849952689212306e-13,2.7536004362260338e-15,4.259130633871254e-23,3.755758597044523e-22,2.7978168340713474e-15,1.1316320062682409e-20,1.1847253993735914e-19,9.769036002449116e-14,1.9725387382938548e-19,5.798106683256095e-20,2.918774696468844e-16,1.4862496647248682e-22,9.781467336837244e-17
0.0003683972053398242,0.535607009766419,3.76,0.0,0.7707187241253547,0.9999742052534549,3.3876172410161984e-06,2.067807282530245e-06,1.392810901431258e-09,0.01903417778948324,0.01903465978433729,2.6889506453851277e-15,1.0155883478429239e-05,3.565491876030748e-11,4.317542778957886e-10,7.44996981709105e-07,2.1738783776318967e-05,1.3534853193156373e-06,1.1706463902419316e-08,8.3108806753832e-09,2.526260490630909e-05,4.645549202077792e-09,2.6947204770230576e-10,2.3933319600673107e-07,2.6165101845904698e-08,7.885524279453051e-11,1.1010037885137155e-14,1.3003822360690985e-12,4.881466195758978e-10,2.261470087390927e-09,6.8998597445096e-17,3.337127561859006e-08,4.8961828003707254e-14,9.818199335988417e-12,6.1429857596848004e-15,1.0975637208484333e-13,1.8876715247121445e-08,9.90624750784708e-07,3.1486764881581714e-08,1.6810715592857143e-07,3.417346930720078e-18,5.269384492741276e-15,7.320983231696859e-08,1.1268900955608112e-12,1.0116772450007451e-19,1.3215978625579411e-12,3.8719223844114514e-14,5.729592768108586e-11,3.056104278664127e-16,9.002347543646666e-23,2.7554372172994024e-20,1.7139390556316552e-09,5.651559602670428e-13,4.5095800253465474e-14,1.9564204092333165e-13,3.346728271020944e-21,1.8142013896378175e-19,9.331023040635576e-24,1.4287476201310624e-09,1.8115532778750153e-14,6.277930918933635e-17,6.707880526018435e-16,7.503753623213783e-19,1.1769624546858157e-08,1.5916877333663226e-14,8.172666329260158e-12,6.178183761540275e-07,8.686571345421811e-10,4.630975237613857e-14,9.567939444072168e-18,4.396740497303219e-19,3.95577582528646e-15,1.3793656771704932e-14,5.382892964245684e-15,1.185737986192804e-19,9.700429489498038e-23,3.1935260730351924e-15,3.630824464535342e-17,1.343339956283824e-18,7.62810911455387e-17,2.1309730629241478e-10,3.176164590634597e-12,1.6053506422596322e-18,3.404043713622696e-15,9.352067609605756e-13,3.1737804972753123e-15,4.909043810131408e-23,4.0804661736622936e-22,2.9582074326125248e-15,1.260584946022679e-20,1.2946743245279753e-19,1.163705863854585e-13,2.0896873778100242e-19,6.643872058246197e-20,3.364513275502855e-16,1.7115732437434858e-22,1.153305380878762e-16
