Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159)
1.3177365360944511e-07,0.06569545231948898,3.76,0.0,0.7370812299418011,0.9999999986036461,1.0781387087894382e-12,5.913396190532935e-13,2.4530474506226826e-13,1.4838780137749396e-07,1.4838780153567188e-07,1.3467087079995084e-22,7.07500133021375e-13,3.0852057712899857e-19,1.8048727557149207e-18,5.557806753022112e-17,1.251557080537182e-09,5.1900386079142204e-14,5.995483687602026e-11,5.269045634616198e-13,4.989845604450704e-10,5.320492494981435e-11,2.2583698375378822e-19,5.456874660681893e-16,3.400119149433194e-19,3.1497497135777075e-15,1.2237045807340929e-23,1.1207951772625276e-22,1.4328718637569496e-10,1.754220732059977e-19,1.8021473126424186e-25,3.5830369106499794e-13,1.3480286734294635e-22,5.475893289729332e-22,1.279450356168837e-25,7.476726747698846e-23,1.0917110356044942e-12,9.047215373231257e-13,1.8037556848925618e-12,3.3901621735998324e-20,8.335583532363522e-30,9.283634544731854e-23,2.283046420887162e-15,3.592561357629738e-27,1.2391034888844363e-35,5.040949082994079e-18,8.588109230360431e-21,1.7152714064563687e-20,2.0265907422430778e-25,1.951562868831898e-32,6.059736490078137e-29,3.209207713282512e-16,1.4305042551760432e-26,7.969377635136987e-27,1.0121368050292745e-24,6.783996161975708e-36,3.5860657650904254e-29,2.323344079694768e-40,1.140519336675365e-16,1.694992103897665e-21,6.307725945205629e-31,7.681802764319264e-24,3.01637759029823e-29,8.744044972559195e-19,2.5740328178828326e-18,6.00611766753927e-23,5.591070034079874e-13,3.675770356932794e-20,2.922765532241189e-18,1.5559171228641055e-20,2.790185868811125e-22,3.080004699190228e-19,7.26683158647648e-19,2.2045551963769287e-33,5.9973985562715e-28,1.4562753273948017e-40,2.533979159006533e-33,2.1859314668279676e-28,6.0742902969033004e-33,3.946765201328016e-30,1.6187851601208868e-13
1.373781057554024e-07,0.0656954523948572,3.76,0.0,0.7370812235984241,0.9999999985400675,1.160810748612788e-12,6.1782623360097e-13,2.5080644353638433e-13,1.5469886752284654e-07,1.5469886769108684e-07,1.4040086033530297e-22,7.537731214926561e-13,3.2219851099231306e-19,1.9000248430634053e-18,6.130160110825447e-17,1.3102687500633257e-09,5.668694458615921e-14,6.061691244318665e-11,5.315903868481652e-13,5.256904033225193e-10,5.325534610553267e-11,2.3800093933091345e-19,5.914410363972e-16,3.7118836724251196e-19,3.183708183195435e-15,1.3093498701890068e-23,1.2534576745436192e-22,1.480507028695338e-10,1.9348863178245898e-19,2.02438034410311e-25,3.786556208851478e-13,1.4287061312828315e-22,6.058398746394212e-22,1.4376032641552358e-25,8.595934714888062e-23,1.1128780443608417e-12,9.684075479104577e-13,1.8735286213332647e-12,3.8200079975349306e-20,9.194820124745185e-30,9.862475800692582e-23,2.434188021881861e-15,4.001132089343941e-27,1.3824123674838845e-35,5.330926838851212e-18,9.15375970306558e-21,1.9204446743169776e-20,2.2062922948959627e-25,2.0782377171232726e-32,6.45317661591721e-29,3.3480534011558085e-16,1.6194283216147782e-26,9.019795925192349e-27,1.1251133357883934e-24,7.8972139863067e-36,4.0526059222570875e-29,2.679801751028649e-40,1.1893118453387543e-16,1.8633231229235272e-21,7.159403971731402e-31,8.695872327194239e-24,3.221682440950266e-29,9.509726323399825e-19,2.574032793595999e-18,6.903589076572041e-23,5.82886320851578e-13,3.995249770786772e-20,2.92276485042782e-18,1.6068333695229022e-20,2.8757034358782537e-22,3.0800079687470267e-19,7.269438822237537e-19,2.6381007512785747e-33,6.019060817212205e-28,1.56202070211778e-40,3.027269943758788e-33,2.3799174828473815e-28,7.131830791842733e-33,4.51476879301426e-30,1.7434678110443567e-13
1.4298255790135967e-07,0.06569545247022704,3.76,0.0,0.7370812172550444,0.9999999984764558,1.2452664980938584e-12,6.444152511911693e-13,2.5601289346544643e-13,1.6100993361387694e-07,1.610099337925148e-07,1.4613084982133465e-22,8.004380617862307e-13,3.3587644557882865e-19,1.995309431697631e-18,6.737513409264751e-17,1.3691474797666574e-09,6.169320878384488e-14,6.125987155237554e-11,5.358813556481909e-13,5.525635408665311e-10,5.329588357545967e-11,2.502644001871449e-19,6.389279010633569e-16,4.0375093447989956e-19,3.214466014027595e-15,1.3964507627527275e-23,1.394887491935568e-22,1.526781851326542e-10,2.1255952194937051e-19,2.261954266476694e-25,3.9926795834017747e-13,1.5100465202258858e-22,6.671246426273097e-22,1.605725271461403e-25,9.816829632659927e-23,1.132854316490236e-12,1.0332814275210349e-12,1.942853753817354e-12,4.2845858736171536e-20,1.0101859203542173e-29,1.0445954658254165e-22,2.5878766575459653e-15,4.434709620737143e-27,1.5342176912850748e-35,5.621337256149773e-18,9.724964797335344e-21,2.1387665782084207e-20,2.391107531911111e-25,2.2056394882850082e-32,6.848866222757877e-29,3.48689931566073e-16,1.824165697809185e-26,1.015778858240898e-26,1.2446860835753463e-24,9.131107459342878e-36,4.554823851319727e-29,3.0684353185081103e-40,1.238034176082112e-16,2.039882086904923e-21,8.080296596679266e-31,9.788219510406437e-24,3.428880463675519e-29,1.0307456913946003e-18,2.5740327926997286e-18,7.888076911721475e-23,6.066656376154168e-13,4.3280465222910316e-20,2.922763986746443e-18,1.6566297573006417e-20,2.9593401043853e-22,3.0800109608862473e-19,7.271873912288033e-19,3.134081422488011e-33,6.040201145606529e-28,1.6715715305143252e-40,3.5897365921556506e-33,2.5821532467480807e-28,8.315331979979601e-33,5.135050566155018e-30,1.8715871653305067e-13
1.4858701004731694e-07,0.06569545254559844,3.76,0.0,0.7370812109116625,0.999999998412814,1.3314105598615764e-12,6.711060208855132e-13,2.609418318491652e-13,1.6732099965058498e-07,1.6732099983996106e-07,1.5186083925804576e-22,8.474629947147398e-13,3.4955437841067487e-19,2.090718706746392e-18,7.380444931231134e-17,1.4281866727200388e-09,6.691978985485494e-14,6.188429778453502e-11,5.398343193215299e-13,5.795974002306511e-10,5.3328562154992536e-11,2.6262629946064732e-19,6.881373452517236e-16,4.37700892845748e-19,3.2424936363112794e-15,1.484937785682081e-23,1.5452199701803822e-22,1.5717347569964762e-10,2.3264732718178087e-19,2.5151204596900327e-25,4.201332071789887e-13,1.5920217435209737e-22,7.314430401830736e-22,1.7838736063808383e-25,1.1142703237015125e-22,1.1517068360857416e-12,1.099276329600879e-12,2.0117424534266917e-12,4.785258897031638e-20,1.1057300260723904e-29,1.1033503996333253e-22,2.7439690467649127e-15,4.893473641359635e-27,1.6945804737676382e-35,5.911942991886593e-18,1.0301341551235449e-20,2.3703610681363677e-20,2.5808411262550525e-25,2.3337796145404875e-32,7.246840556915817e-29,3.625745431522214e-16,2.045331660414457e-26,1.1386721611740132e-26,1.370908078717893e-24,1.0492472824098408e-35,5.093579827623499e-29,3.4901419136660016e-40,1.2866836009237993e-16,2.2246653829903096e-21,9.072447708200574e-31,1.0960608854300407e-23,3.6379939999439266e-29,1.1137189807585607e-18,2.5740327767824526e-18,8.963731984315919e-23,6.30444953685533e-13,4.674161178984881e-20,2.9227651112875015e-18,1.705330902727894e-20,3.0411373661669644e-22,3.080016271400252e-19,7.2741620906547e-19,3.6984596730222936e-33,6.0608831959445455e-28,1.7849782473229417e-40,4.227593211822735e-33,2.7926388319201315e-28,9.633220353744795e-33,5.809897588331348e-30,2.0030361313975686e-13
1.5419146219327422e-07,0.06569545262097139,3.76,0.0,0.7370812045682783,0.9999999983491443,1.4191532375039757e-12,6.978979082454676e-13,2.6560975821431306e-13,1.7363206563297038e-07,1.7363206583343063e-07,1.5759082864543593e-22,8.94820516398269e-13,3.632323102398683e-19,2.186246690876167e-18,8.059500443531147e-17,1.487380292678642e-09,7.236727541093389e-14,6.2490746735735e-11,5.434969231693035e-13,6.067859647810898e-10,5.335498871258849e-11,2.7508573129551225e-19,7.39058902076743e-16,4.730394770225004e-19,3.2681875168623992e-15,1.574747062297876e-23,1.7045841230308334e-22,1.6154031711441383e-10,2.5376426889932867e-19,2.784118168919849e-25,4.412440949226919e-13,1.674606739469995e-22,7.987945324806498e-22,1.9721066223999112e-25,1.257670875957969e-22,1.1694988191177627e-12,1.1663291679816686e-12,2.0802057627419863e-12,5.3233923407640225e-20,1.2061725546365175e-29,1.1624607570796605e-22,2.902329968555508e-15,5.3775778928588474e-27,1.863559471975274e-35,6.202537112359802e-18,1.0882557545934392e-20,2.6153438395065066e-20,2.7753201091130204e-25,2.4626745876376817e-32,7.647150670188672e-29,3.764591771096095e-16,2.2835392158667906e-26,1.2709945470530438e-26,1.5038301810453838e-24,1.1988151676813821e-35,5.669698019712503e-29,3.94578077309199e-40,1.3352578940969143e-16,2.417667132644578e-21,1.0137843779617036e-30,1.2214706447442196e-23,3.849055938838177e-29,1.1998876443067643e-18,2.5740327556900007e-18,1.0134702702441809e-22,6.542242690479578e-13,5.033594323899578e-20,2.9227659035187826e-18,1.752960909816279e-20,3.1211355492669553e-22,3.080021132548473e-19,7.27632353711002e-19,4.337497134298413e-33,6.081160069959881e-28,1.9022938986832862e-40,4.947319558108976e-33,3.0113743144519585e-28,1.1094041203912093e-32,6.541591868375846e-30,2.1377107348906466e-13
1.597959143392315e-07,0.06569545269634583,3.76,0.0,0.737081198224892,0.9999999982854486,1.5084101390132778e-12,7.247902948557378e-13,2.7003203433080226e-13,1.7994313156103292e-07,1.7994313177292835e-07,1.6332081798350503e-22,9.424870370478693e-13,3.769102427566408e-19,2.2818888007083918e-18,8.775195043900997e-17,1.5467227719982053e-09,7.803623139197224e-14,6.307974955430848e-11,5.469090603020476e-13,6.341236826946458e-10,5.3376437999179055e-11,2.876419214911047e-19,7.916823478807807e-16,5.097678838571073e-19,3.291881135204219e-15,1.6658196531231157e-23,1.8731031206490767e-22,1.6578235281332576e-10,2.7592221714079747e-19,3.0691754698209056e-25,4.625935644600133e-13,1.7577789406676795e-22,8.691787186912343e-22,2.170484063292069e-25,1.4121866956814128e-22,1.1862899253717922e-12,1.2343804053781582e-12,2.1482544053794293e-12,5.900353470054119e-20,1.3115700572770315e-29,1.2218794765187616e-22,3.0628318087242705e-15,5.8871525972698554e-27,2.041210753123657e-35,6.492939694669686e-18,1.1468322751090402e-20,2.8738234040785655e-20,2.9743913870294835e-25,2.5923425628644547e-32,8.049852854313987e-29,3.903438338984586e-16,2.53939910812123e-26,1.4130795140617676e-26,1.643501302471885e-24,1.3625028754985422e-35,6.283968297365851e-29,4.4361772954633964e-40,1.3837552507978212e-16,2.618879397544797e-21,1.1278416499882105e-30,1.3552084676388538e-23,4.062102983384584e-29,1.2892466937073715e-18,2.5740327416417484e-18,1.140513398485555e-22,6.78003583688722e-13,5.4063465541643077e-20,2.9227657066000247e-18,1.7995433418266138e-20,3.199374185567547e-22,3.080024760004052e-19,7.27837439593084e-19,5.05775628864545e-33,6.101077041685717e-28,2.023572768998321e-40,5.755660449806555e-33,3.238359770048856e-28,1.2706448996274742e-32,7.33241032106513e-30,2.2755100281618425e-13
1.7100481863114608e-07,0.06569545284709898,3.76,0.0,0.7370811855381136,0.9999999981579866,1.691153498245568e-12,7.788741695538099e-13,2.7819590147844e-13,1.9256526325418893e-07,1.9256526349002585e-07,1.7478079651167965e-22,1.0386684212653683e-12,4.0426611020377315e-19,2.4735022466230745e-18,1.0318418717617954e-16,1.6658339771761662e-09,9.004071886876822e-14,6.420744829959342e-11,5.531094493674174e-13,6.892262945986216e-10,5.340820802360434e-11,3.130420103428864e-19,9.019951991874365e-16,5.873987808171512e-19,3.3343384370617763e-15,1.8515406875333724e-23,2.2380714999698577e-22,1.7390608646495023e-10,3.2340691793631116e-19,3.6883300624167307e-25,5.059810442458926e-13,1.925804840070449e-22,1.0190445070833678e-21,2.5979175121096973e-25,1.7557096982569833e-22,1.2170915257805876e-12,1.373256514857171e-12,2.283149044856694e-12,7.176236868532299e-20,1.5374481119539633e-29,1.3414743437522154e-22,3.3897833400568775e-15,6.983129417483323e-27,2.422740023333565e-35,7.072568574385237e-18,1.2652515715719613e-20,3.4316759207562515e-20,3.385784560825422e-25,2.8540643896428644e-32,8.862641071415391e-29,4.1811321320576655e-16,3.106507612656947e-26,1.7278634893854746e-26,1.943277518807664e-24,1.73501208173513e-35,7.629963056414312e-29,5.5243930225647906e-40,1.480513667814605e-16,3.0458943877337256e-21,1.3792558948469497e-30,1.6482530424189926e-23,4.494296254863838e-29,1.4775154730170876e-18,2.5740327148221447e-18,1.4260934785744046e-22,7.255622107493983e-13,6.191810719371068e-20,2.922764111827745e-18,1.8896571251363722e-20,3.3507268607368186e-22,3.08003042837936e-19,7.282194318242188e-19,6.769702390199163e-33,6.139979202403198e-28,2.2782502418356824e-40,7.666486945952025e-33,3.7170808980714906e-28,1.642113734576791e-32,9.100501740776475e-30,2.5600935087896716e-13
1.8221372292306066e-07,0.0656954529978576,3.76,0.0,0.7370811728513277,0.9999999980304385,1.8790585133204184e-12,8.33353000884134e-13,2.855368232467407e-13,2.0518739473005153e-07,2.0518739499128702e-07,1.862407748425682e-22,1.1358734715729746e-12,4.316219768054348e-19,2.665539058191881e-18,1.2013687423799329e-16,1.7854826035553202e-09,1.0293740182116046e-13,6.527128968907641e-11,5.586420492305588e-13,7.448676223451935e-10,5.3429719559675555e-11,3.3882222106153103e-19,1.0189987923605655e-15,6.706025062669621e-19,3.3716025449232337e-15,2.041709729835734e-23,2.641008726802031e-22,1.8157187484584848e-10,3.751897478131994e-19,4.374215509962685e-25,5.502431913969538e-13,2.0959542469390656e-22,1.1810415480296234e-21,3.066678069581407e-25,2.147013059014726e-22,1.2445251078530105e-12,1.5154920364839886e-12,2.416506126417e-12,8.623881187772295e-20,1.7837849535371088e-29,1.461835910368193e-22,3.723939213948347e-15,8.182056049903027e-27,2.839561627874078e-35,7.649823261670837e-18,1.3852215057865522e-20,4.044673791022947e-20,3.814110033903166e-25,3.119065009682511e-32,9.685577086639174e-29,4.458826726155328e-16,3.751498168598304e-26,2.0856613934097995e-26,2.2705953976060667e-24,2.1723617723799763e-35,9.137259927932726e-29,6.760829579822805e-40,1.5769504865903796e-16,3.505611720810353e-21,1.6629322838212553e-30,1.9762817089046238e-23,4.9348326303772134e-29,1.6784836332323616e-18,2.5740326805635353e-18,1.7564188117936872e-22,7.731208347558251e-13,7.030558673595791e-20,2.922766630996561e-18,1.9758505233794237e-20,3.4954952354448876e-22,3.080040805372164e-19,7.285700910508252e-19,8.89286844617566e-33,6.177836274227836e-28,2.5494945160816042e-40,1.0019310057575579e-32,4.2288028057548465e-28,2.0848378083224362e-32,1.1132283940684229e-29,2.8560362523365407e-13
1.9342262721497524e-07,0.06569545314862137,3.76,0.0,0.7370811601645351,0.9999999979028135,2.071607409926049e-12,8.882223728324581e-13,2.9214511008733663e-13,2.1780952598861947e-07,2.1780952627674172e-07,1.977007529761696e-22,1.233998616223431e-12,4.589778390421145e-19,2.8579865500959833e-18,1.3864184236814943e-16,1.9056349364027833e-09,1.1673016458556387e-13,6.627493382976309e-11,5.636520405108157e-13,8.010139920996098e-10,5.344470292664873e-11,3.649792423457286e-19,1.142619600994733e-15,7.593875275552152e-19,3.404894468570445e-15,2.235988207461787e-23,3.0827282565637786e-22,1.88805422340767e-10,4.313540310080926e-19,5.128330384462954e-25,5.953305376999558e-13,2.268101542811773e-22,1.3551751225232672e-21,3.57728577628418e-25,2.588094804875415e-22,1.2689589610478159e-12,1.6607194370174997e-12,2.5484008672546435e-12,1.0254281441028356e-19,2.0509775485408038e-29,1.5827168490261436e-22,4.06451164731263e-15,9.484334712096214e-27,3.2920323778316983e-35,8.223965755140062e-18,1.506605496861073e-20,4.713502083673742e-20,4.258645089054064e-25,3.387423448968296e-32,1.0518906417434566e-28,4.736522155808056e-16,4.479176062271953e-26,2.489086227468257e-26,2.6257916282525396e-24,2.680196593063658e-35,1.0811106937304922e-28,8.151158053690292e-40,1.6730606544522424e-16,3.9979087842392275e-21,1.980242332656729e-30,2.340258343990749e-23,5.383914990271518e-29,1.8921086312569485e-18,2.574032649127848e-18,2.134783557915704e-22,8.206794555962718e-13,7.922595546007822e-20,2.922768487255198e-18,2.0582941231444912e-20,3.633965500593859e-22,3.0800502016092146e-19,7.288948289337638e-19,1.1490720477340977e-32,6.214823683325235e-28,2.8378277107243733e-40,1.2877569899727727e-32,4.773526087291954e-28,2.6060492486857745e-32,1.344578504472914e-29,3.162630992172499e-13
2.0463153150688982e-07,0.06569545329939003,3.76,0.0,0.7370811474777366,0.9999999977751178,2.2683387759892326e-12,9.43478084508048e-13,2.9809996582160745e-13,2.3043165702989162e-07,2.3043165734641676e-07,2.0916073091248279e-22,1.3329616458389323e-12,4.86333700861217e-19,3.0508366020685446e-18,1.5872746330436205e-16,2.026260371130341e-09,1.314226516504348e-13,6.722181645946164e-11,5.68241827380095e-13,8.576348194689015e-10,5.345551547861571e-11,3.91510551161679e-19,1.2727875181087444e-15,8.537619022758131e-19,3.4350727552086363e-15,2.434081342930579e-23,3.5639820001234144e-22,1.9563101751014135e-10,4.919783809763812e-19,5.952057215142613e-25,6.411964309554356e-13,2.4421357982052856e-22,1.5414546405574849e-21,4.1302668119003796e-25,3.0807936422694635e-22,1.2907211164457222e-12,1.808611358933001e-12,2.6789042064700672e-12,1.2078452331166845e-19,2.3394004104061082e-29,1.703912568516249e-22,4.4107989709748846e-15,1.0890167085135597e-26,3.780465891742008e-35,8.794468960010111e-18,1.6292913890240217e-20,5.438788707950486e-20,4.718807326400335e-25,3.659137072116044e-32,1.136262152281377e-28,5.014218420485232e-16,5.294311115374195e-26,2.9407269127815763e-26,3.0091835881444558e-24,3.264214540108429e-35,1.265634719590686e-28,9.700720959375635e-40,1.7688414482327102e-16,4.522641841700965e-21,2.332490299351164e-30,2.7410351377805205e-23,5.841638393298309e-29,2.118347421668871e-18,2.5740326171606193e-18,2.564468417178863e-22,8.682380731590122e-13,8.86792655163344e-20,2.9227682699008033e-18,2.1371510693582768e-20,3.766411575176973e-22,3.080056943841576e-19,7.291973928529738e-19,1.4631648374234663e-32,6.251065979532215e-28,3.1438087957562027e-40,1.6308889690720072e-32,5.351251337150224e-28,3.2130820355327776e-32,1.6058948205799927e-29,3.4792110550449583e-13
2.158404357988044e-07,0.06569545345016324,3.76,0.0,0.7370811347909323,0.999999997647357,2.468840786032238e-12,9.991161379408873e-13,3.034710934796903e-13,2.430537878538667e-07,2.430537882003361e-07,2.206207086515067e-22,1.432695713410267e-12,5.136895652210501e-19,3.2440840795663568e-18,1.8041902695652228e-16,2.147330832660083e-09,1.4701828780313517e-13,6.811516291674475e-11,5.724839320418618e-13,9.147020355150488e-10,5.34636149853792e-11,4.1841424346351337e-19,1.409435695986734e-15,9.537333154706737e-19,3.4627415238056627e-15,2.6357318164122375e-23,4.0854676204516887e-22,2.020716067359805e-10,5.571369671008703e-19,6.846676472977666e-25,6.877968730036175e-13,2.6179575651067444e-22,1.739893386463427e-21,4.726144989956931e-25,3.626803882922026e-22,1.3101037217175173e-12,1.9588762544371152e-12,2.808083049229948e-12,1.410742561908521e-19,2.6494068780636516e-29,1.825255135354187e-22,4.762176271480839e-15,1.239959565535309e-26,4.3051445783435306e-35,9.360971241013688e-18,1.7531848985605508e-20,6.221113681288302e-20,5.194118518115767e-25,3.9341840706384965e-32,1.221665276196642e-28,5.291915474969644e-16,6.20163792715059e-26,3.4431485131518906e-26,3.4210713733296976e-24,3.930163035882792e-35,1.4677457237320084e-28,1.1414567399825314e-39,1.8642917963742131e-16,5.079648323418296e-21,2.7209185586795534e-30,3.179363004476544e-23,6.308025295604773e-29,2.3571567038699257e-18,2.574032583825405e-18,3.048738642282316e-22,9.157966873323236e-13,9.86655695774816e-20,2.9227688155648393e-18,2.2125773815844775e-20,3.89309569675267e-22,3.080064422743643e-19,7.294804429419402e-19,1.8388987229647348e-32,6.286656701913019e-28,3.4680356132609636e-40,2.03850559053422e-32,5.961979141523752e-28,3.913353827302723e-32,1.89896306043256e-29,3.805148043566582e-13
2.2704934009071898e-07,0.06569545360094081,3.76,0.0,0.7370811221041227,0.999999997519536,2.6727453318881854e-12,1.055132726550795e-12,3.083200234474542e-13,2.5567591846054366e-07,2.5567591883852105e-07,2.3208068619324026e-22,1.533144934448533e-12,5.41045429852965e-19,3.4377255892009997e-18,2.037390795143248e-16,2.268820325736169e-09,1.6352029552300493e-13,6.895801105539172e-11,5.764303640744671e-13,9.721896418577372e-10,5.346990548410644e-11,4.456888911147106e-19,1.552500388862494e-15,1.0593091114336277e-18,3.4883287732844416e-15,2.8407142789996604e-23,4.647834896635088e-22,2.081488599656718e-10,6.2689976725036215e-19,7.813378736874634e-25,7.350903613145771e-13,2.7954764140328565e-22,1.950508202898367e-21,5.36543414404283e-25,4.2276889892385724e-22,1.327366962164172e-12,2.1112544724786587e-12,2.93600049748027e-12,1.6352247884088772e-19,2.9813303128961414e-29,1.946607372222929e-22,5.118087003872381e-15,1.401253876468721e-26,4.866323410036862e-35,9.923239539221162e-18,1.8782047866453054e-20,7.061016303283104e-20,5.684177213311747e-25,4.2124702676955305e-32,1.3080709665257065e-28,5.569613307602234e-16,7.205856115200385e-26,3.998892455647767e-26,3.861739502809595e-24,4.683835337508288e-35,1.6878581552764163e-28,1.3297476833969974e-39,1.9594117791791745e-16,5.6687488081340824e-21,3.1467124516729453e-30,3.655901105485785e-23,6.783023317095133e-29,2.608493106869644e-18,2.5740325537891324e-18,3.590842236544939e-22,9.633552980044857e-13,1.0918492056574388e-19,2.9227698841961466e-18,2.2847223107569196e-20,4.0142685271266486e-22,3.080072358950872e-19,7.297459507459932e-19,2.284103315665382e-32,6.3216681781718905e-28,3.811144411048718e-40,2.518199822243433e-32,6.605710082107086e-28,4.714350096920032e-32,2.2255602715309668e-29,4.1398496463407383e-13
