Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747)
0.0008164148160867272,0.9413519000633125,3.76,0.0,4.211856010747674e-12,0.0010191246111592297,1.016326373897905,1.4542074931862966e-13,7.072007198278249e-14,6.517636891012328e-12,6.131422151439415e-07,1.5049305428355234e-19,0.010120302369436193,0.02604199605557521,0.2856836639892425,6.999327092442981e-09,0.0005751728726963566,2.2862439069113615e-14,3.896342278176125e-23,1.8644213587952623e-19,3.264197593252728e-23,5.258631169778233e-07,0.3491536816185794,3.1036853013936107e-07,3.9744680701162874e-25,9.766204586978613e-20,3.583940708669863e-16,4.692014205940684e-19,2.1608477355406872e-14,3.0160036008022484e-13,2.1472162162163636e-17,1.3294031368958696e-26,2.827757264728965e-17,4.2804924958903425e-09,0.3108917280063372,1.8044435249789184e-15,1.1274630045151915e-14,2.252960934256833e-19,9.601526750378583e-22,1.426330092211343e-18,5.7575812129556646e-08,-1.1407622975367484e-25,3.766323767760737e-30,4.487190811468931e-10,2.7537689031275287e-08,-1.233773769253718e-25,3.814611203060675e-21,3.192801219075173e-19,6.406095863875733e-13,4.633378979536613e-20,5.35017256081272e-25,3.5589625910216733e-34,6.799587759954722e-08
0.0008267165891728599,0.9413092096163059,3.76,0.0,4.2311792467358945e-12,0.0009941692701732462,1.0165058068797845,1.4165150077692378e-13,6.937816335381248e-14,6.490197680449229e-12,5.977566311116359e-07,1.461961476366526e-19,0.00999616428614886,0.025721897219665724,0.28572636776475274,7.009284324999831e-09,0.0005610422399003334,2.2618717240462705e-14,3.8777698044164893e-23,1.875695115866625e-19,3.271165455545357e-23,5.208260047266699e-07,0.3491448948548552,3.0348056081182595e-07,3.9163202873885203e-25,9.734836394614773e-20,3.6138077678939e-16,4.672376311228673e-19,2.132164526569034e-14,2.9927208789403907e-13,2.0992622195922288e-17,1.324312643232885e-26,2.763372661896538e-17,4.228238281577638e-09,0.3109005213859355,1.7961581956616203e-15,1.1339436564430476e-14,2.2530679428806384e-19,9.452241772931143e-22,1.4203971788946554e-18,5.68731185614639e-08,5.450336966915397e-25,6.185238619624897e-29,4.4310500210689844e-10,2.7531574069647828e-08,-2.385320189731803e-25,3.789600799737463e-21,3.181107409863632e-19,6.347101198798293e-13,4.6406576274456794e-20,1.116155676968682e-24,8.844959613978658e-34,6.717385712789802e-08
0.0008370183622589927,0.9412676021187908,3.76,0.0,4.25036388753923e-12,0.0009700990215754346,1.016680622298281,1.3800040335099893e-13,6.806952570381152e-14,6.462993984417734e-12,5.829202927007868e-07,1.420645265675498e-19,0.009874936650087797,0.025409362698056354,0.2857684511525638,7.0190657340286984e-09,0.0005474152509534748,2.2380059722046264e-14,3.8592041920362715e-23,1.886794907360819e-19,3.277783541854987e-23,5.158811676302282e-07,0.34913667627256645,2.968143645341663e-07,3.859414047174683e-25,9.703102059240888e-20,3.643300344958879e-16,4.653522555132824e-19,2.104112906894415e-14,2.9696088166012e-13,2.0528915688074802e-17,1.319240654729089e-26,2.7011424147459065e-17,4.177205022435718e-09,0.31090874645515276,1.7878782361929447e-15,1.1403186358498638e-14,2.2532422012523025e-19,9.306490485972484e-22,1.4145145987200485e-18,5.618684002411549e-08,-7.221182157286327e-25,-3.994075115443586e-29,4.376245989638653e-10,2.7525639817326918e-08,6.409754015444077e-25,3.7648174875759106e-21,3.169764763200169e-19,6.28912976864149e-13,4.647929833624786e-20,4.784597168498655e-25,1.636764515352445e-34,6.637073239848815e-08
0.0008473201353451254,0.9412270378623462,3.76,0.0,4.269412375542888e-12,0.0009468732685367873,1.0168509916416237,1.3446320657838548e-13,6.679320144959572e-14,6.436024101829064e-12,5.686079785982465e-07,1.3809024612358935e-19,0.009756520783785284,0.025104132385684933,0.28580992207970823,7.028675687278226e-09,0.0005342686474239868,2.2146311248912e-14,3.8406560050503815e-23,1.8977244928566644e-19,3.284062277177738e-23,5.110261710065935e-07,0.3491289941632603,2.9036070039877476e-07,3.80372612740803e-25,9.671028932309968e-20,3.6724261388727644e-16,4.63139420491257e-19,2.0766723388244145e-14,2.9466681880689106e-13,2.0080361407943663e-17,1.3141885344547028e-26,2.6409726014454556e-17,4.127351399742339e-09,0.31091643492610427,1.7795821778555976e-15,1.146588455850934e-14,2.2534791279595477e-19,9.1641882792407e-22,1.4086819768234072e-18,5.551642115148631e-08,-4.4497065206642066e-26,-7.827794244134675e-30,4.322732870200656e-10,2.7519880214752302e-08,-8.478446550070413e-26,3.7402510420698156e-21,3.15876125016502e-19,6.232156442357866e-13,4.655200241252126e-20,-2.6866384332140606e-25,-1.2825783729857515e-34,6.558587810543522e-08
0.0008576219084312582,0.9411874789378851,3.76,0.0,4.288326495977295e-12,0.000924453682004602,1.0170170781563888,1.3103613032982612e-13,6.554822239797938e-14,6.409286114652839e-12,5.547958756386033e-07,1.3426583466583543e-19,0.009640822348340185,0.02480595785249034,0.28585078870683195,7.038118417404456e-09,0.0005215804819177991,2.191732288337324e-14,3.8221288333292356e-23,1.9084861657824623e-19,3.290009395328266e-23,5.062586634165533e-07,0.34912181876568776,2.8411079659392706e-07,3.7492121560450708e-25,9.638645674747192e-20,3.7011835300737116e-16,4.612479996077257e-19,2.0498242899910198e-14,2.923903650638975e-13,1.964631409912566e-17,1.3091566608425352e-26,2.5827743249351354e-17,4.078637911316394e-09,0.310923616563566,1.771288336553067e-15,1.1527561247013139e-14,2.2537744864064664e-19,9.025197267920386e-22,1.4028988945192798e-18,5.486133098699426e-08,9.621514488330222e-25,5.906375707711502e-29,4.2704668466205345e-10,2.7514289428447896e-08,-7.316056940732588e-25,3.715907596014606e-21,3.148081777348739e-19,6.176156891123578e-13,4.662457737184974e-20,1.5674024090443724e-26,-2.79432294841366e-34,6.481869564235291e-08
0.000867923681517391,0.9411488892858441,3.76,0.0,4.307108717406579e-12,0.0009028040507964618,1.0171790373333054,1.2771513408405222e-13,6.433369794055424e-14,6.38277949822286e-12,5.414614855806583e-07,1.3058423577641763e-19,0.00952775110971474,0.024514601695390045,0.28589105938333154,7.0473980282546224e-09,0.0005093300306050693,2.1692951685852564e-14,3.8036311651986085e-23,1.9190838928555413e-19,3.295635207179638e-23,5.015763731139821e-07,0.3491151221303771,2.780563223835697e-07,3.6958533748645237e-25,9.60598174046106e-20,3.7295831213588016e-16,4.594179413441419e-19,2.0235511076191583e-14,2.90131935634897e-13,1.9226162217307412e-17,1.3041462952113187e-26,2.526463392775575e-17,4.031026773307883e-09,0.31093031932040566,1.7630168066459717e-15,1.158826461723905e-14,2.254130344012848e-19,8.889438076213602e-22,1.3971652413137653e-18,5.422106166424023e-08,-8.145932109790631e-25,-4.995095010374114e-29,4.2194060238384956e-10,2.7508861841740004e-08,7.797886720130602e-25,3.6917946566750656e-21,3.1377222970781127e-19,6.121107552927329e-13,4.669709277728009e-20,1.931466606670421e-25,1.0704969337363044e-34,6.406861171262067e-08
0.0008782254546035237,0.9411112345030047,3.76,0.0,4.325762012554887e-12,0.0008818901448369467,1.0173370173562744,1.2449638836222758e-13,6.314877243731129e-14,6.356502846980457e-12,5.28583539592532e-07,1.2703880228511636e-19,0.009417220719694199,0.024229836935694946,0.2859307426092199,7.056518500335143e-09,0.0004974977129002108,2.14730604071105e-14,3.785170513188537e-23,1.929521826218009e-19,3.300950583411391e-23,4.969771047225794e-07,0.3491088779955473,2.72189361981264e-07,3.6436153548138545e-25,9.573057542627179e-20,3.757634887596281e-16,4.571793284068597e-19,1.997834678049508e-14,2.878914856654422e-13,1.8819325853332e-17,1.2991582908499172e-26,2.471960023746003e-17,3.9844818285234995e-09,0.31093656946167686,1.7547389397928506e-15,1.1647988332129512e-14,2.2545416638603146e-19,8.756845181971373e-22,1.391480713797213e-18,5.3595127175476965e-08,-5.021070636197727e-25,-2.854394104208019e-29,4.169510325045152e-10,2.750359204631078e-08,4.076671449380252e-25,3.667904538270755e-21,3.1276722861306425e-19,6.066985575245772e-13,4.6769589241770526e-20,-1.6296299179585422e-25,3.8031496803981525e-34,6.333507702697816e-08
0.0008885272276896565,0.9410744817745754,3.76,0.0,4.344288311221711e-12,0.0008616795888399244,1.0174911595188454,1.213765718765161e-13,6.199258122775046e-14,6.330453646645533e-12,5.161419209237472e-07,1.2362326975212907e-19,0.009309148512030711,0.023951446457284756,0.2859698470015557,7.065483692352806e-09,0.0004860650177279061,2.1257517205445073e-14,3.766755530869679e-23,1.9398034370813724e-19,3.305962501551747e-23,4.924587360956613e-07,0.3491030616731568,2.6650239048412454e-07,3.592476393914553e-25,9.539909741811094e-20,3.78533598649103e-16,4.55277346597105e-19,1.9726586456446665e-14,2.856693566465646e-13,1.8425254802106645e-17,1.2941936488511922e-26,2.41918857511792e-17,3.9389684608879026e-09,0.31094239167857496,1.7464648758439262e-15,1.1706723401701762e-14,2.254999448250011e-19,8.62729624257458e-22,1.3858447671483493e-18,5.298306222250352e-08,1.84848953879459e-24,1.2223658982916139e-28,4.1207413959136227e-10,2.749847483444073e-08,-1.687645890427378e-24,3.644233191294476e-21,3.117912401082118e-19,6.013768806210968e-13,4.6841990992197303e-20,1.9546838624648241e-25,-9.807314411399377e-35,6.2617565084369e-08
0.0008988290007757892,0.941038599780133,3.76,0.0,4.362689147700735e-12,0.000842141744337861,1.0176415986146377,1.1835210497242752e-13,6.086427856986743e-14,6.304631138864144e-12,5.041175918943136e-07,1.203316694848407e-19,0.009203455311384966,0.023679222481579647,0.28600838126212774,7.074297345813351e-09,0.00047501443474058387,2.1046195380348256e-14,3.7483898368634166e-23,1.949931602833357e-19,3.3106790732147216e-23,4.880192153585896e-07,0.34909764994335396,2.609882511831379e-07,3.542400612413152e-25,9.50655544624662e-20,3.812695076729527e-16,4.535527631790928e-19,1.9480076129459435e-14,2.8346598135385964e-13,1.804342676468744e-17,1.2892528801862779e-26,2.3680772890631918e-17,3.89445351533751e-09,0.31094780919399184,1.7382348888930283e-15,1.1764561358021915e-14,2.255510809052608e-19,8.500691166322223e-22,1.3802572457208833e-18,5.2384421140512e-08,-8.569113095720832e-25,-6.195381623077445e-29,4.0730625148327154e-10,2.7493505191055708e-08,6.727274671536488e-25,3.620790289942611e-21,3.108442470295126e-19,5.961435760045371e-13,4.6914310005389904e-20,2.070383622269745e-25,-4.568442773773164e-34,6.191557102470709e-08
0.000909130773861922,0.9410035586117502,3.76,0.0,4.380967232451935e-12,0.0008232475999744251,1.017788463302849,1.15419486628416e-13,5.976310241453377e-14,6.279034115771427e-12,4.92492524411285e-07,1.1715836871857515e-19,0.00910006525302955,0.023412966073738096,0.28604635414905644,7.082963092595658e-09,0.0004643293907093074,2.083897312265834e-14,3.730076479533132e-23,1.9599084569002315e-19,3.3151117641638764e-23,4.836565580635449e-07,0.3490926209564843,2.5564013440195497e-07,3.493367832659027e-25,9.473001942328915e-20,3.8397242663198283e-16,4.511937850769816e-19,1.923865067322909e-14,2.8128111079093583e-13,1.7673345676284853e-17,1.2843365563179574e-26,2.3185580569986977e-17,3.8509052223295856e-09,0.3109528438605144,1.730010515341019e-15,1.1821528324633794e-14,2.256078122257364e-19,8.377006819397822e-22,1.3747178955890593e-18,5.179877688390871e-08,-2.5391610639618537e-24,-1.7152555332977427e-28,4.026438508235083e-10,2.7488678286006086e-08,2.594341677966915e-24,3.597574691951041e-21,3.0992633131803124e-19,5.909965588707229e-13,4.698662182894446e-20,-9.469196006441657e-25,3.254416857744908e-34,6.122861054749686e-08
0.0009194325469480547,0.9409693296968024,3.76,0.0,4.399125010036268e-12,0.0008049696699653436,1.0179318764490926,1.1257578270387912e-13,5.868828736311148e-14,6.253658997929308e-12,4.812496378965561e-07,1.1409811941343453e-19,0.00899890561341798,0.02315248667879683,0.2860837744526524,7.091484455743247e-09,0.0004539941905744737,2.063573328616222e-14,3.711824373713784e-23,1.9697380687205126e-19,3.3192669812280856e-23,4.793688444483829e-07,0.34908795414230925,2.504515578036759e-07,3.44534924033096e-25,9.439293987738714e-20,3.866417860226833e-16,4.492071099624645e-19,1.900216434229018e-14,2.7911492905264406e-13,1.73145401481617e-17,1.279445304514683e-26,2.2705662002012077e-17,3.808293126790627e-09,0.31095751625121,1.7217725228978047e-15,1.1877504450047013e-14,2.2566773826214226e-19,8.256140206737979e-22,1.3692259408483528e-18,5.12257200717617e-08,3.711946654958011e-24,2.5408400121546724e-28,3.980835671028851e-10,2.7483989466932672e-08,-3.2223814709534227e-24,3.574575472995782e-21,3.0903409155468544e-19,5.859338098859995e-13,4.705882180509582e-20,3.010888899116116e-25,3.803790361198928e-34,6.055621889327004e-08
0.0009297343200341875,0.9409358857245842,3.76,0.0,4.417163523479819e-12,0.0007872819001200845,1.0180719554435256,1.0981790018573017e-13,5.763901249061286e-14,6.2285050536247e-12,4.703727425810618e-07,1.111458680232997e-19,0.008899906651069106,0.022897601687521224,0.2861206509739732,7.099864849219729e-09,0.00044399396262725726,2.043636315348912e-14,3.6936389522737585e-23,1.97942565157181e-19,3.3231492399106154e-23,4.7515421686557525e-07,0.3490836301260937,2.4541634785277246e-07,3.398316908101164e-25,9.405451026726979e-20,3.8927830900834913e-16,4.478244212894621e-19,1.8770489397692394e-14,2.7696810570853794e-13,1.696656201480394e-17,1.2745799310374417e-26,2.2240402654262958e-17,3.7665880215057506e-09,0.31096184574354385,1.7136065353799912e-15,1.1932589308981726e-14,2.257312938091872e-19,8.13792857730201e-22,1.3637812345697566e-18,5.0664858092888e-08,1.9012245274261118e-24,1.3350510288955318e-28,3.936221691865737e-10,2.7479434252322423e-08,-2.8971001233298468e-24,3.5517963919265706e-21,3.08166711339447e-19,5.809533686304488e-13,4.713089735321436e-20,2.3141244064560954e-24,-8.856176354418647e-34,5.98979498838934e-08
0.0009400360931203203,0.9409032005775957,3.76,0.0,4.43508485456013e-12,0.0007701595804520704,1.018208812498331,1.0714262516900842e-13,5.661461156191652e-14,6.2035727304174364e-12,4.5984648272719745e-07,1.0829676888143955e-19,0.008803001457139706,0.022648136029290302,0.28615699250566057,7.1081075891479465e-09,0.00043431460776312215,2.024075421966621e-14,3.6755216768789997e-23,1.9889713448708554e-19,3.32677217855482e-23,4.710108773290937e-07,0.34907963065098685,2.4052862255020124e-07,3.352255820360035e-25,9.371458261998645e-20,3.9188399397730706e-16,4.453105825107137e-19,1.8543471167259993e-14,2.748401249903638e-13,1.6628984982677033e-17,1.2697410884906973e-26,2.1789218349903733e-17,3.725761884550763e-09,0.31096585059700205,1.7054863232725724e-15,1.1987020609826067e-14,2.25802102856119e-19,8.022394974932941e-22,1.3583838918893868e-18,5.011581426523939e-08,-8.823113404530788e-24,-5.995173555045336e-28,3.892565582961669e-10,2.7475008324645748e-08,8.573669751898568e-24,3.529245883753675e-21,3.0732829455257407e-19,5.760533281168459e-13,4.7203028079201496e-20,-2.316325879833075e-24,2.992461203293391e-34,5.9253375018371217e-08
0.000950337866206453,0.9408712492677858,3.76,0.0,4.452892000605334e-12,0.0007535792636089708,1.018342554926591,1.0454724675544883e-13,5.561445164498397e-14,6.178856344987702e-12,4.4965628505404275e-07,1.0554643712829507e-19,0.008708125814964215,0.022403921789750196,0.2861928078145149,7.116215899970012e-09,0.0004249427522987704,2.0048802022870815e-14,3.657477696980792e-23,1.9983755254660853e-19,3.330144904285697e-23,4.669370851603862e-07,0.3490759385059796,2.357827753056245e-07,3.3071335435022933e-25,9.337366091588908e-20,3.9445764822024774e-16,4.428720221008181e-19,1.8320971460403534e-14,2.727307314594608e-13,1.630140337041325e-17,1.2649286065371488e-26,2.1351553498038417e-17,3.685787820435964e-09,0.31096954802513815,1.6972933612713416e-15,1.204051946463402e-14,2.258761361202744e-19,7.909547522206052e-22,1.3530326774945341e-18,4.9578227045145114e-08,2.516330215927474e-24,1.5450247427586421e-28,3.849837614129853e-10,2.7470707523905787e-08,8.073843641164091e-25,3.50691768926603e-21,3.0651456372357963e-19,5.712318445054431e-13,4.727504133973692e-20,-4.3388439391253784e-24,1.845419750170172e-33,5.862208262075987e-08
0.0009606396392925858,0.940840007877094,3.76,0.0,4.47058565315216e-12,0.0007375186889773066,1.01847328540367,1.0202920095193302e-13,5.463766927563159e-14,6.154353098630707e-12,4.3978831675851046e-07,1.0289063696700043e-19,0.00861521806756747,0.02216479785118894,0.28622810562620327,7.124192901914186e-09,0.00041586570401696746,1.9860405943577604e-14,3.6395110416411666e-23,2.0076480042373062e-19,3.3332622828980135e-23,4.6293115476879027e-07,0.3490725374589445,2.31173459777489e-07,3.2629201825001873e-25,9.303213952545503e-20,3.9699905449690866e-16,4.422685975751489e-19,1.810289786429919e-14,2.7064125151053713e-13,1.598343092907911e-17,1.2601427641048406e-26,2.092687943816737e-17,3.6466400046609486e-09,0.3109729542625377,1.6891685866057201e-15,1.2092841466350083e-14,2.2594788220851405e-19,7.799078304814866e-22,1.3477269899263784e-18,4.9051749282368965e-08,1.694063291916911e-23,1.1527104641365103e-27,3.808009250568422e-10,2.7466527841536116e-08,-1.9208348559476835e-23,3.4848006600592554e-21,3.057171272282476e-19,5.664871288079769e-13,4.734679749468088e-20,8.309876615678583e-24,-2.656796149488027e-33,5.8003677036256095e-08
0.0009709414123787185,0.9408094535015116,3.76,0.0,4.4881668451186695e-12,0.0007219567121933013,1.0186011022119028,9.958568975351218e-14,5.3683655237102195e-14,6.13006857404642e-12,4.302294403870718e-07,1.0032504146253081e-19,0.008524218992749652,0.021930609553907666,0.28626289461238924,7.132041617412243e-09,0.0004070714113091431,1.9675468990563513e-14,3.6216249025001846e-23,2.0167922825903907e-19,3.3361367107775493e-23,4.5899145351580287e-07,0.34906941219444965,2.2669557568910696e-07,3.2196134578896803e-25,9.268944141605446e-20,3.9951222098006536e-16,4.399493571864076e-19,1.7889105247090708e-14,2.685710871424752e-13,1.5674699741634722e-17,1.2553852520141382e-26,2.0514692897641454e-17,3.6082936314224136e-09,0.3109760846270076,1.6812365200456842e-15,1.2144762464576615e-14,2.260282800706978e-19,7.690921363972572e-22,1.3424680762669749e-18,4.853604751751168e-08,-1.654744087455459e-23,-1.0783602858226039e-27,3.7670530942174076e-10,2.7462465414360108e-08,8.650408583035649e-24,3.462893194666012e-21,3.049472774087109e-19,5.618174288212278e-13,4.741870974620036e-20,6.350828658007296e-24,-2.876002072686419e-33,5.739777787199797e-08
0.0009812431854648513,0.9407795641983564,3.76,0.0,4.505639828108289e-12,0.0007068732394349609,1.0187260994700886,9.721387310400702e-14,5.2752056983794264e-14,6.10599657860953e-12,4.2096716427620826e-07,9.784596557425909e-20,0.008435071685449618,0.021701208377788155,0.2862971833793067,7.139765004189247e-09,0.00039854842510925957,1.9493897698065192e-14,3.60382737639607e-23,2.025797597880956e-19,3.3387959405282535e-23,4.551163996659531e-07,0.34906654825601574,2.2234425546568494e-07,3.1771837022826754e-25,9.234599978842635e-20,4.0199561465700754e-16,4.358674941514322e-19,1.7679436272004514e-14,2.665185938039173e-13,1.5374859195208962e-17,1.250656100570387e-26,2.0114514551421166e-17,3.57072486436773e-09,0.31097895357732236,1.6731527938593157e-15,1.2196420865316435e-14,2.261217914554598e-19,7.585464185111174e-22,1.3372545941830359e-18,4.8030801320325276e-08,-2.767374885471663e-23,-1.896856208057538e-27,3.726942828531362e-10,2.7458516518791966e-08,3.971001278204683e-23,3.441215236117935e-21,3.042129189761874e-19,5.572210571374288e-13,4.7490610137534163e-20,-2.418022753965593e-23,9.355926717698088e-33,5.6804019279587503e-08
