Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230)
2.2007011530146634e-05,0.9607152049790472,3.76,0.0,0.6467139708031283,0.9028476245471903,0.10432506445934263,5.138760724757588e-09,6.604367829015434e-07,0.06581206324627195,0.0016042960827600463,1.1367690276015103e-06,0.001719963783873959,0.0037500722041324515,0.14886277431284262,0.01299627088759682,0.00047851430718054904,8.090701815117057e-06,8.217149128742727e-05,0.03322169317165045,0.00415419472642208,0.0005441205855939891,0.0413871015501954,5.439779008438328e-05,3.891944461286127e-09,8.371845882065947e-05,0.007879772466765123,1.1031615441732409e-05,2.452202854147032e-05,3.845878350533762e-05,9.225848173560751e-13,7.419369507019628e-10,3.397115796223922e-12,1.3721490170732933e-06,0.01467857804366797,2.353185931412704e-05,0.00011300254593733222,2.3816358927566366e-09,3.2692529863313296e-12,3.987291508193768e-08,4.09864663775792e-09,0.00024963400710797473,2.1783712683104185e-08,3.6292157399664403e-12,6.371105934821073e-06,9.410512723768397e-05,8.615489587068337e-12,2.755476769517214e-09,1.6339223028996676e-05,2.4966949692029567e-05,0.0003029453443960082,1.5947489889274868e-10,1.1458506243761472e-10,1.3589546885881404e-11,7.776022278128051e-18,1.7815506235698437e-07,4.068400538774094e-20,2.045989414731478e-09,1.2991161210469837e-08,1.673351209192324e-12,4.7230718508525306e-08,1.0515238340047313e-12,3.488312291783439e-09,8.457187364462444e-20,1.2541419793794935e-16,1.3179961370757242e-12,2.0281287561728766e-13,1.1520761596389057e-14,1.8264282868045952e-13,3.2046865083477244e-17,2.4816974102087375e-15,1.9621995865442078e-07,2.291919384818257e-14
2.2069504545063672e-05,0.9609008148947444,3.76,0.0,0.645035854885525,0.9019272405933806,0.10526330396625871,5.291307718070103e-09,6.728387374988617e-07,0.06598217272169342,0.001609965074297913,1.1383281990268449e-06,0.001732867944675841,0.0037881862490509676,0.15030817036174327,0.013014284977133932,0.00048192005868149407,8.128811311054863e-06,8.26556911971046e-05,0.033453915117535045,0.004166931358200239,0.0005489051768931548,0.04188651605092706,5.481686434984771e-05,3.919949720406552e-09,8.498500260959945e-05,0.00801345644247977,1.1260452239500931e-05,2.4772169751139702e-05,3.886832736937579e-05,9.31298010032565e-13,7.463679134609548e-10,3.4291488448920514e-12,1.384984653990011e-06,0.014852757302712223,2.408337553861999e-05,0.00011558504917548423,2.4372423731638957e-09,3.3629222380164907e-12,4.03308165412429e-08,4.142441523805113e-09,0.0002540107012287222,2.218127876976418e-08,3.698603729685847e-12,6.415496583163806e-06,9.61936166800384e-05,8.869064272892258e-12,2.821056650224175e-09,1.650643588007227e-05,2.5188017455182492e-05,0.0003107101322385736,1.6336410308716048e-10,1.169199097250378e-10,1.3753790097768065e-11,7.972429925978693e-18,1.8313916434323212e-07,4.204235674666328e-20,2.099990874743911e-09,1.3324164481009161e-08,1.6891200741611119e-12,4.7674688685103986e-08,1.068875164990206e-12,3.5951645908907645e-09,8.794874617637478e-20,1.2735560651733645e-16,1.3416967829585167e-12,2.070254166388951e-13,1.1725755780329633e-14,1.8388988696421483e-13,3.310548917513411e-17,2.500510417310977e-15,2.0274866193798242e-07,2.339055727342115e-14
2.213199755998071e-05,0.9610878886312774,3.76,0.0,0.6433490881776177,0.9009995332659585,0.10620865106768076,5.4484025173504784e-09,6.854739418961962e-07,0.06615145838867485,0.001615598711607853,1.139855594636745e-06,0.001745858196732557,0.003826668460607267,0.15176407516318813,0.013031753640862866,0.00048534271510706025,8.166743661178012e-06,8.313933137603709e-05,0.03368583735191162,0.004179498352201758,0.0005537059325624268,0.04239060903208807,5.523671104841452e-05,3.9479451923614535e-09,8.626566369718169e-05,0.008148977633995665,1.1493177824416896e-05,2.5024245307162495e-05,3.928160739495759e-05,9.400685862621186e-13,7.507918373979263e-10,3.4613920254460568e-12,1.3979015604033322e-06,0.015028583245018715,2.4645846448121947e-05,0.00011821750270069846,2.493966703384193e-09,3.4590843466735416e-12,4.079133609782444e-08,4.186541846081986e-09,0.00025844157058130555,2.2584389972078235e-08,3.769182294554675e-12,6.459975142423034e-06,9.831788122820151e-05,9.129574798042755e-12,2.8879988598134706e-09,1.6674978581013223e-05,2.5410104298653182e-05,0.0003186437018191443,1.673304853538186e-10,1.1929641730490713e-10,1.3919612013918367e-11,8.173397744271507e-18,1.8824623598798932e-07,4.3445948682232514e-20,2.1552702983408054e-09,1.3664406942130249e-08,1.704992221500829e-12,4.811909515909539e-08,1.0864710517165219e-12,3.7049182310458812e-09,9.145274677850389e-20,1.2931841612494315e-16,1.3657738135081834e-12,2.1130854278430887e-13,1.1933977659530785e-14,1.8513588591238164e-13,3.419864996452327e-17,2.5193216656848648e-15,2.0947542945968873e-07,2.3869796269026426e-14
2.219449057489775e-05,0.9612764326447752,3.76,0.0,0.6416536659732279,0.9000644595430459,0.10716114775894632,5.610182054316516e-09,6.983467338187801e-07,0.06631991252589489,0.0016211960007247684,1.1413510034770846e-06,0.0017589352535646093,0.0038655228028557217,0.15323051570775797,0.013048673529994038,0.0004887823270611372,8.204492262592212e-06,8.362236969029363e-05,0.033917427903521626,0.004191893822709491,0.0005585225323180212,0.042899407186722666,5.565726664988696e-05,3.975927662080792e-09,8.756050682340212e-05,0.008286353225200402,1.172983986082619e-05,2.5278267057507226e-05,3.969865841177617e-05,9.488967341437438e-13,7.552082668807872e-10,3.4938460528852095e-12,1.4108999433361002e-06,0.015206066618104776,2.521943735486088e-05,0.00012090061324570659,2.5518262663858026e-09,3.557799860798388e-12,4.125444204171348e-08,4.230948484641061e-09,0.00026292681657698514,2.2993092678515923e-08,3.840969779489115e-12,6.504539443080016e-06,0.00010047825953965737,9.397193874406484e-12,2.956326132693776e-09,1.6844859633393413e-05,2.5633206077472984e-05,0.0003267488650887684,1.713750804344293e-10,1.2171521613379967e-10,1.4087022686030855e-11,8.379023472676756e-18,1.9347883031351471e-07,4.489625999779481e-20,2.211853360591005e-09,1.4012009235004786e-08,1.720967997136675e-12,4.8563867729056535e-08,1.1043143863631902e-12,3.817640324429924e-09,9.508832072459211e-20,1.313026263815927e-16,1.3902322912531462e-12,2.1566303048075628e-13,1.2145470465715638e-14,1.8638071190280457e-13,3.5327446499096226e-17,2.5381287351475528e-15,2.1640559498263275e-07,2.4356999267265526e-14
2.2250734288323083e-05,0.9614473846427007,3.76,0.0,0.6401203819859093,0.8992165592694531,0.10802454252590642,5.759905690522226e-09,7.101390389909642e-07,0.06647080395075804,0.001626201660062298,1.1426693499146725e-06,0.001770779423510251,0.003900813209769995,0.15455934205035785,0.013063429502285583,0.0004918925179098602,8.238303418268676e-06,8.405655468041913e-05,0.034125549146027855,0.004202901546497143,0.0005628707501492343,0.043361370466906975,5.603631934670046e-05,4.0010980755034246e-09,8.873804371087525e-05,0.008411590986385609,1.1946240969680501e-05,2.5508560592419504e-05,4.007725778787619e-05,9.568914606290512e-13,7.591762785621606e-10,3.523235619490883e-12,1.422668353432218e-06,0.015367227666784502,2.574531436951767e-05,0.00012335931073585203,2.6048849287710284e-09,3.648877268762413e-12,4.167342531209304e-08,4.271177195726252e-09,0.00026701018858051956,2.3365743956685663e-08,3.90662751133597e-12,6.544718821997252e-06,0.00010245375430518181,9.644273691364942e-12,3.019023824537991e-09,1.699890400049418e-05,2.5834861993629084e-05,0.00033419256819941463,1.7508294386005588e-10,1.2392882216135945e-10,1.4239058958260505e-11,8.568149659350844e-18,1.982976297493547e-07,4.6242723693015256e-20,2.263913857252285e-09,1.4331244483240584e-08,1.735435122782748e-12,4.896441767501403e-08,1.12058729397169e-12,3.921684154458888e-09,9.847658930439223e-20,1.3310670514030055e-16,1.4125752901049765e-12,2.1964371011368078e-13,1.2338646113628653e-14,1.8749988690509502e-13,3.6374818867042197e-17,2.555049497668933e-15,2.228211554941813e-07,2.4802362649178996e-14
2.2306978001748416e-05,0.9616195373985545,3.76,0.0,0.6385800807282852,0.8983626257359237,0.10889379346844319,5.91364424733736e-09,7.221306602286249e-07,0.06662101006636564,0.0016311763432396956,1.1439614666148303e-06,0.0017826950339001769,0.0039364112842244095,0.15589674245772003,0.013077735930158284,0.0004950165242091379,8.271955511701873e-06,8.449018711457233e-05,0.034333351860865835,0.004213767465896693,0.0005672312979913787,0.04382718589556469,5.6415845872798937e-05,4.02625294430178e-09,8.992716470032527e-05,0.008538357296494286,1.2165904552017192e-05,2.574044925492521e-05,4.045896659516223e-05,9.64933135529077e-13,7.631375265523015e-10,3.5527971013341485e-12,1.4345031104428543e-06,0.01552974784897131,2.6280455653650484e-05,0.00012586013378903792,2.658890141508241e-09,3.742118460032508e-12,4.209445898975961e-08,4.311655567431407e-09,0.00027113789374088237,2.3742995505509995e-08,3.973293302491691e-12,6.584964292262768e-06,0.0001044590143343051,9.897384287727638e-12,3.0828788719930993e-09,1.715404580222171e-05,2.6037333551675268e-05,0.0003417796431765375,1.7885573535221386e-10,1.261776733647311e-10,1.4392397620989166e-11,8.761200557380358e-18,2.0322212159578493e-07,4.7629400752516224e-20,2.3170709133658056e-09,1.4656629119626343e-08,1.7499867417229307e-12,4.936515520579052e-08,1.1370650698648152e-12,4.028237664781466e-09,1.019785959315725e-19,1.349281742006079e-16,1.435235182263222e-12,2.2368337934324945e-13,1.2534538460907941e-14,1.886179034619082e-13,3.7452846851284736e-17,2.571963088228842e-15,2.2940994804631257e-07,2.5254313310297136e-14
2.236322171517375e-05,0.961792895521836,3.76,0.0,0.6370327596356861,0.8975026273254635,0.10976893155707995,6.071506696914067e-09,7.3432494489001e-07,0.0667705253498773,0.0016361193217758207,1.1452272037508936e-06,0.001794682633819612,0.003972320049838877,0.15724273525951263,0.013091590483212514,0.0004981543862953934,8.305443670464827e-06,8.492323609630399e-05,0.03454081212687682,0.0042244902363357305,0.0005716039323232707,0.04429687281484623,5.679579747764333e-05,4.051389883128245e-09,9.11279141570185e-05,0.008666664715849816,1.2388865908084707e-05,2.5973942137822422e-05,4.0843811486514e-05,9.73021897917951e-13,7.67091668074246e-10,3.582530974674664e-12,1.4464043520547602e-06,0.015693635069847833,2.6824984177555335e-05,0.00012840360266695442,2.713854877647397e-09,3.837570986605601e-12,4.251751703958938e-08,4.352384264998194e-09,0.0002753100580528535,2.4124881163837928e-08,4.040981115468613e-12,6.6252742572921264e-06,0.0001064942786785314,1.0156659941312629e-11,3.1479083723635637e-09,1.731029150906984e-05,2.6240617662661123e-05,0.00034951218941929135,1.8269420108799494e-10,1.2846224689541622e-10,1.4547046076883435e-11,8.958252274563092e-18,2.0825425168638986e-07,4.9057487173350976e-20,2.371344614832293e-09,1.4988253221656227e-08,1.7646230850561625e-12,4.9766027259481386e-08,1.1537499442419978e-12,4.137352575592675e-09,1.0559792210999781e-19,1.367670506403605e-16,1.4582157800520298e-12,2.2778261567183533e-13,1.2733180622166038e-14,1.8973474747371658e-13,3.8562355822034805e-17,2.5888677012130833e-15,2.3617611748135136e-07,2.5712917745393868e-14
2.2419465428599083e-05,0.9619674635900898,3.76,0.0,0.6354784164171778,0.8966365323386543,0.11064998787756868,6.2336050799940385e-09,7.46725301291624e-07,0.06691934431205737,0.0016410298662036943,1.1464664127664105e-06,0.0018067427818719362,0.004008542574102889,0.15859733834934703,0.01310499086748191,0.0005013061456727668,8.338763006793182e-06,8.535567067972101e-05,0.034747905833556934,0.004235068523099592,0.000575988406516049,0.044770450527837874,5.717612464753814e-05,4.076506451059051e-09,9.234033551768328e-05,0.008796525812008335,1.2615160511102707e-05,2.6209048486404998e-05,4.123181952992982e-05,9.8115790956148e-13,7.710383838127491e-10,3.612437942477206e-12,1.4583722914066631e-06,0.01585889725746042,2.7379023658750906e-05,0.00013099023893719817,2.769792084127485e-09,3.935281180274956e-12,4.294257832660971e-08,4.393364136176258e-09,0.0002795268006185237,2.4511434211660583e-08,4.109705074028181e-12,6.665647115642312e-06,0.00010855978366562793,1.0422235720010534e-11,3.2141294216473094e-09,1.7467647682474832e-05,2.6444711220742642e-05,0.0003573923214592257,1.8659910299811999e-10,1.3078302549415022e-10,1.4703011618944842e-11,9.159378955914527e-18,2.1339599302748631e-07,5.0528150228208485e-20,2.4267537832222957e-09,1.532620749052958e-08,1.7793444937555923e-12,5.0166980380349844e-08,1.1706439980984875e-12,4.24908042045483e-09,1.0933814313446819e-19,1.3862327711301913e-16,1.4815209369025899e-12,2.319419542297183e-13,1.2934604294693695e-14,1.9085020202383e-13,3.970434348888501e-17,2.605761500764344e-15,2.4312389229287155e-07,2.6178236799102908e-14
2.2470084770681885e-05,0.9621256131118281,3.76,0.0,0.6340735019300482,0.895851808010852,0.11144802444059868,6.383210491903543e-09,7.580646807137601e-07,0.06705268151350186,0.0016454210214193565,1.1475588975847427e-06,0.0018176594132761777,0.004041413680977827,0.15982385736006782,0.013116661032945334,0.0005041546465712302,8.368602013495351e-06,8.574431088035493e-05,0.03493395668324252,0.004244464352570594,0.0005799443500520695,0.0452000130199389,5.7518698673461554e-05,4.099091947365336e-09,9.344152935903926e-05,0.00891473958386678,1.2821705037479866e-05,2.642203148084562e-05,4.158375397984884e-05,9.88520846565024e-13,7.745837989188927e-10,3.639502594419073e-12,1.4692005891628196e-06,0.01600881539424598,2.7885893903375e-05,0.00013335555171248436,2.8209778769017036e-09,4.025191312921614e-12,4.332682696549162e-08,4.430461422077396e-09,0.0002833600760959432,2.486335045147446e-08,4.172454387580758e-12,6.7020351348573245e-06,0.00011044478693333253,1.066675512218458e-11,3.2747615006536406e-09,1.761022318561118e-05,2.6629084921408364e-05,0.00036461238580465856,1.901709204631742e-10,1.3290308512684579e-10,1.4844512860966744e-11,9.343940569710337e-18,2.1811893059512104e-07,5.18891939685481e-20,2.477610203474913e-09,1.5635854108249568e-08,1.792666684521154e-12,5.0527863290140734e-08,1.1860293379063454e-12,4.351913268516187e-09,1.1281084874583855e-19,1.403087746350824e-16,1.502776292288417e-12,2.3573722232185446e-13,1.3118291663532175e-14,1.9185291257315255e-13,4.076062238018999e-17,2.6209551540082977e-15,2.495357254928056e-07,2.660282064603015e-14
2.2515642178556405e-05,0.9622687914972098,3.76,0.0,0.6328042132560326,0.8951412927243346,0.11217039649270975,6.520939934469079e-09,7.684173672376334e-07,0.06717219571041658,0.0016493496526197686,1.1485235718385602e-06,0.0018275353661614635,0.004071219026342389,0.16093370988235878,0.013126846745165347,0.0005067279779430863,8.395333842110708e-06,8.609362139917686e-05,0.03510111701902251,0.0042528188269115915,0.0005835125738750399,0.04558933875666367,5.782720987325593e-05,4.119401646413776e-09,9.444074169636825e-05,0.009022224262808628,1.3009949808991633e-05,2.6614845846330355e-05,4.190272147345502e-05,9.951804090027315e-13,7.777690873289353e-10,3.663981284256111e-12,1.4789924434611844e-06,0.01614470426121454,2.834882550193595e-05,0.00013551490631187038,2.8677356174311337e-09,4.1077382980502245e-12,4.367400564040689e-08,4.4640239217610685e-09,0.0002868410378755993,2.518335112193583e-08,4.22966503325875e-12,6.734825827947014e-06,0.00011216253377564852,1.0891367229360517e-11,3.3301781740707106e-09,1.7739318862684944e-05,2.6795577786342036e-05,0.00037121542000481634,1.9343251845563964e-10,1.3483684829430785e-10,1.4972785757744894e-11,9.512969489105836e-18,2.2244809140197983e-07,5.314527430902288e-20,2.524194476072748e-09,1.591903867361586e-08,1.80471587686488e-12,5.085264408516444e-08,1.2000239382088556e-12,4.446341645901648e-09,1.1602498442221042e-19,1.418377938645911e-16,1.5221359486906261e-12,2.391953323779587e-13,1.3285580535709288e-14,1.9275437393085966e-13,4.17349117457335e-17,2.634619566199356e-15,2.5543777955367384e-07,2.6989683084930268e-14
2.2561199586430926e-05,0.9624127717594686,3.76,0.0,0.6315303141898371,0.8944267208352497,0.11289670715343048,6.661658340415781e-09,7.7891152537023e-07,0.06729124340093257,0.0016532557041508626,1.1494705810569025e-06,0.0018374599432650276,0.004101235831285915,0.16204924197359108,0.013136730521439594,0.0005093105051519986,8.421946164907356e-06,8.644247364348788e-05,0.03526799337691104,0.004261076165466424,0.0005870881172859278,0.045981251431821274,5.813587696150184e-05,4.139693634782649e-09,9.544768607168453e-05,0.009130750670105058,1.3200445160441377e-05,2.6808735767989925e-05,4.222381385769586e-05,1.0018712484130037e-12,7.809489061184674e-10,3.688574553849822e-12,1.488828365281001e-06,0.01628150941750639,2.881821958752335e-05,0.00013770351392276056,2.915154794586132e-09,4.191854407596147e-12,4.402245455619388e-08,4.497752645629069e-09,0.00029035143582580524,2.550647366587207e-08,4.2875812789257016e-12,6.767654926707286e-06,0.0001139005321275569,1.112036345388704e-11,3.3864076760788985e-09,1.786915509355071e-05,2.6962596163111617e-05,0.00037791909324884983,1.9673902954034357e-10,1.3679524266091603e-10,1.5101935950416194e-11,9.684811366332318e-18,2.2685276635025892e-07,5.443154966704026e-20,2.571560058605105e-09,1.6206539826034983e-08,1.816821374339937e-12,5.1177381233676016e-08,1.2141597474095858e-12,4.542579718972413e-09,1.1932527745248446e-19,1.4337819051441305e-16,1.5417155311571381e-12,2.4269387308228375e-13,1.3454753919519415e-14,1.9365478490927449e-13,4.273218946887259e-17,2.6482735919435546e-15,2.6146678420275153e-07,2.7381066256662178e-14
2.2606756994305446e-05,0.9625575562677618,3.76,0.0,0.6302518040400695,0.8937080753336385,0.11362697317080375,6.8054315780480185e-09,7.895490900780171e-07,0.06740982173219663,0.0016571387869667223,1.1503998487622415e-06,0.001847433460569595,0.004131465814145218,0.163170462282632,0.013146311215631873,0.0005119022526710843,8.448436356807571e-06,8.679085108704057e-05,0.03543457259015485,0.004269235678524542,0.0005906708433856768,0.04637576122480119,5.84446721761255e-05,4.15996660452889e-09,9.646238371183916e-05,0.009240325491440176,1.3393210273379555e-05,2.700370647154326e-05,4.25470463607693e-05,1.0085934587246072e-12,7.841230788289511e-10,3.713282657476539e-12,1.4987084491316901e-06,0.01641923512228617,2.9294143277775065e-05,0.00013992165357339236,2.9632424759780333e-09,4.2775668983651144e-12,4.437216281558486e-08,4.531648097838744e-09,0.00029389131932312747,2.5832735900216206e-08,4.346211014385525e-12,6.800521574407038e-06,0.0001156589017969792,1.1353820725777625e-11,3.4434594279417664e-09,1.7999735550320933e-05,2.7130138378534796e-05,0.00038472455719682327,2.0009083020055925e-10,1.3877853585404995e-10,1.523196740785642e-11,9.859507633059573e-18,2.31334057061109e-07,5.574873853455514e-20,2.619718647239819e-09,1.6498406956414643e-08,1.8289833076689854e-12,5.150204579366704e-08,1.2284379485174189e-12,4.640656482590817e-09,1.2271390607954716e-19,1.4493003410056075e-16,1.5615171656427303e-12,2.4623314657070124e-13,1.362583010304579e-14,1.9455413018661984e-13,4.3752961343033755e-17,2.6619162301112376e-15,2.6762515303783015e-07,2.777700620684009e-14
