Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029),CH2O3(220),CH3OH(25),S(758),S(1428)
0.010190193671095337,0.5997174690960732,3.76,0.0,0.6847031362105596,0.9808832008071583,0.02367533339625804,5.533822265346069e-21,1.811888290186925e-15,0.00034433893210516976,0.00016087184894709157,4.316501510288969e-07,1.4122277810514648e-06,1.3476909609133764e-06,0.006647131646595061,0.00675830949518359,2.8993760580660423e-07,3.72656388408444e-08,2.1294475130074503e-07,0.0023186887206324675,0.0041753813797818,2.225274683348091e-07,0.0072345428321427254,1.7901290220275377e-05,1.6339510430761933e-14,5.855248970118017e-09,1.393317431808256e-05,4.660436357243571e-13,7.218612298793634e-11,1.102981603059712e-10,2.2751889713969585e-17,1.849635336082125e-12,1.508794085610175e-17,7.581836719379469e-12,8.224583893118426e-05,3.07162075357704e-11,7.985717424308135e-08,1.8120475392349532e-15,1.0150883983032932e-18,6.5492748083603774e-12,6.862362556215589e-14,4.915523767986567e-07,9.9926350618363e-14,2.0797417655046432e-17,5.34962109562305e-08,6.570267617939764e-08,7.017230053459318e-17,1.554121113586928e-15,1.9253045701600287e-09,2.0007441717423205e-10,3.106291172490963e-08,3.3130129477687637e-13,4.9943767849614185e-14,2.4288297899147042e-18,2.407229658412231e-24,1.8618257264211718e-10,7.523461085040556e-28,1.700638934135076e-12,1.062763220402387e-14,4.992908640403335e-19,3.3880223532857463e-10,2.0199820281313465e-17,5.57761250300712e-13,1.051496255498094e-28,6.976679806821569e-19,9.990759041828561e-18,9.821298059877397e-18,2.3529492313039663e-21,1.713100806718767e-17,4.3685380826861773e-23,2.570871472721223e-23,1.0839376609301413e-13,4.140897812544846e-21,8.509774366286179e-20,2.9682262485443234e-25,3.420984116137363e-25,4.036061675360175e-05,6.401664177363212e-21,6.194333445187014e-25
0.010271397847949854,0.5997299421912573,3.76,0.0,0.6843327269867823,0.980605692075069,0.024034181934407123,5.694126309310567e-21,1.8428793406677406e-15,0.00034565931678974293,0.0001619910625024765,4.331737429172466e-07,1.424487749319195e-06,1.3632352460400296e-06,0.006767070314916493,0.0068003388034731755,2.9279039205515133e-07,3.764591495705284e-08,2.1607803157730268e-07,0.0023677838241937697,0.0042144623036657084,2.2534842711416866e-07,0.007381736246137938,1.8099760190604202e-05,1.6685558751814578e-14,6.024412797149417e-09,1.4412086533092112e-05,4.865990732006561e-13,7.303119180933188e-11,1.1193472605228059e-10,2.308290675769374e-17,1.8723124157944806e-12,1.530738712383143e-17,7.688138279151471e-12,8.407081551019907e-05,3.209223804488475e-11,8.269859573827052e-08,1.876889756255634e-15,1.0600868486159181e-18,6.706703775958056e-12,6.99850704880364e-14,5.128998633738336e-07,1.0426881716442982e-13,2.1442020126826218e-17,5.433910636178496e-08,6.883996142159861e-08,7.324910041333304e-17,1.6096462599724985e-15,1.9514875133651235e-09,2.0441035968190007e-10,3.269348058434358e-08,3.485862161507871e-13,5.160527317105679e-14,2.494745121461394e-18,2.5236139787374335e-24,1.947965759871235e-10,7.908388982702568e-28,1.7662947831755239e-12,1.1185503124565734e-14,5.065452794617271e-19,3.472953706368793e-10,2.073841943852549e-17,5.884406327978183e-13,1.106850790109853e-28,7.1680032409113325e-19,1.0305204818630096e-17,1.0147652409793905e-17,2.427316314212695e-21,1.7367061104247303e-17,4.54596070414869e-23,2.602676144187801e-23,1.1505796888612953e-13,4.286350211379755e-21,8.792808014420214e-20,3.1022762216667193e-25,3.509009267296346e-25,4.0995583896145955e-05,6.646682355363176e-21,6.353833265220495e-25
0.010352602024804371,0.5997425909495403,3.76,0.0,0.6839596854741165,0.9803258297724239,0.024396243334195142,5.858935908024613e-21,1.8744831614333018e-15,0.00034697557783692443,0.00016310826302919093,4.3468999780709675e-07,1.4367767985252926e-06,1.3788629528884434e-06,0.006888341702257197,0.006842002199687738,2.956541562641222e-07,3.802709775613273e-08,2.1923126684646856e-07,0.0024175261791377204,0.004253467215473234,2.281794842136762e-07,0.0075307228438369735,1.82986787045428e-05,1.703617267778913e-14,6.197208161341678e-09,1.4904011578314277e-05,5.079179569008066e-13,7.388084393799938e-11,1.135910956418528e-10,2.3417722166816283e-17,1.8950869505947865e-12,1.5529354577354032e-17,7.795444929791258e-12,8.592827386437152e-05,3.352030903160985e-11,8.562344439466218e-08,1.9436505746931535e-15,1.106763521250751e-18,6.866655590168082e-12,7.136073437222077e-14,5.350085123511527e-07,1.0876630033854422e-13,2.2103323888609795e-17,5.5186352000950406e-08,7.210501912912054e-08,7.64392233000797e-17,1.6668108997964581e-15,1.9777633387797816e-09,2.0880723728855557e-10,3.439723149122501e-08,3.66639639584065e-13,5.330879923808416e-14,2.5619026227418844e-18,2.644653921178676e-24,2.0376269621688475e-10,8.31032959299196e-28,1.8340168938378135e-12,1.1768412029986508e-14,5.1388341296265335e-19,3.5593412990210475e-10,2.1286583337699348e-17,6.205846334133891e-13,1.1647621516844168e-28,7.362953804529685e-19,1.0627950507384318e-17,1.0481997499578419e-17,2.50365780689545e-21,1.7603745370163442e-17,4.72898981544976e-23,2.634570773934273e-23,1.2208592285571925e-13,4.435996443083037e-21,9.082778869106482e-20,3.2413473872802767e-25,3.5985088810578365e-25,4.163559563276678e-05,6.89931632541009e-21,6.516008387789499e-25
0.010433806201658888,0.5997554160645827,3.76,0.0,0.6835840099327799,0.980043607606428,0.024761525173443558,6.0283505435945915e-21,1.9067118592815183e-15,0.0003482877017500836,0.00016422340951883127,4.361988871075347e-07,1.4490944293438308e-06,1.3945739281272538e-06,0.0070109494700287085,0.006883298816664349,2.9852883814171087e-07,3.840916396394152e-08,2.2240427318932258e-07,0.0024679176113129647,0.004292392534400511,2.3102047983414037e-07,0.007681507731555702,1.8498029136309723e-05,1.7391365219876372e-14,6.373682710668665e-09,1.5409204025284326e-05,5.300232817475387e-13,7.473505204093914e-11,1.1526747373189369e-10,2.3756370603890088e-17,1.91795880093481e-12,1.5753866305475972e-17,7.903763319031026e-12,8.781866904218746e-05,3.500202455997625e-11,8.86337156419879e-08,2.012376318276302e-15,1.1551690534716992e-18,7.029147611340274e-12,7.275055675662932e-14,5.578992226923159e-07,1.1342306705753517e-13,2.2781681102685316e-17,5.6037852043127345e-08,7.550211387926633e-08,7.974603718141267e-17,1.7256545225047495e-15,2.0041297387618734e-09,2.1326534911003107e-10,3.617687027665231e-08,3.8548953117151724e-13,5.505503380299055e-14,2.6303139629926104e-18,2.7704966404906718e-24,2.1309344462101485e-10,8.72993174731662e-28,1.9038548380138898e-12,1.237728467463193e-14,5.213060407536806e-19,3.647195776028366e-10,2.184437898848663e-17,6.542523093643369e-13,1.2253345606947432e-28,7.561565264545649e-19,1.0959176582644473e-17,1.0824455814322101e-17,2.582017021243979e-21,1.784103364959651e-17,4.917747213082856e-23,2.666553116005104e-23,1.2949494703499832e-13,4.589933276619344e-21,9.379793277896407e-20,3.3855878621578403e-25,3.689491132153384e-25,4.2280624746570525e-05,7.159745739227954e-21,6.680873732863794e-25
0.010515010378513405,0.5997684182143238,3.76,0.0,0.6832056987463935,0.9797590193743568,0.02513003486191788,6.202584554459459e-21,1.939577347436015e-15,0.0003495956778870488,0.00016533646170084168,4.377003861769966e-07,1.461440140774015e-06,1.4103679804435248e-06,0.007134897171332358,0.006924227889653031,3.014143773337619e-07,3.879208846944396e-08,2.255968447314044e-07,0.002518959853778615,0.0043312347149742575,2.3387123208819756e-07,0.007834095891587805,1.8697795090825197e-05,1.7751148738472912e-14,6.553882938072261e-09,1.5927921072449887e-05,5.529383203593052e-13,7.559378031874693e-11,1.169640495301224e-10,2.409888323317442e-17,1.9409277537143417e-12,1.5980943081443085e-17,8.013099039941445e-12,8.974246032766475e-05,3.6539010346625106e-11,9.1731442866906e-08,2.0831141772142175e-15,1.2053546911489195e-18,7.19419682382543e-12,7.4154472000047e-14,5.815932677456502e-07,1.1824346115783654e-13,2.3477442838181733e-17,5.689351051710607e-08,7.903561674356282e-08,8.317295681501545e-17,1.786217359655897e-15,2.030584233718595e-09,2.1778498826535546e-10,3.803517921890944e-08,4.051646228806488e-13,5.6844667629983e-14,2.6999904667665384e-18,2.901292180832629e-24,2.2280169393365498e-10,9.167864365427001e-28,1.9758588708904562e-12,1.3013072968000749e-14,5.288138630573981e-19,3.736527519618856e-10,2.241186507323567e-17,6.895043558483997e-13,1.2886758306441215e-28,7.763870404800211e-19,1.1299063624907926e-17,1.1175149908331622e-17,2.662437250309502e-21,1.807889694129831e-17,5.112356762046024e-23,2.69862066627785e-23,1.3730306061734478e-13,4.748258960687754e-21,9.683957861041256e-20,3.5351472778373914e-25,3.7819625451959315e-25,4.293064311845465e-05,7.428152758049223e-21,6.84844124539933e-25
0.01058809413768247,0.5997802720636224,3.76,0.0,0.6828629639623562,0.9795008619226794,0.025464459384977576,6.363546011422537e-21,1.969709487476946e-15,0.00035076930138484125,0.00016633638538689013,4.3904539622414745e-07,1.4725748964621074e-06,1.4246535466743144e-06,0.007247598595723393,0.006960749255341711,3.0402060319135963e-07,3.9137435191263915e-08,2.2848672170228983e-07,0.002565455672616187,0.004366118694154566,2.3644510285581392e-07,0.007972971053003545,1.8877926166578494e-05,1.807888887444015e-14,6.719287120082933e-09,1.6406544627039294e-05,5.742738612693863e-13,7.637047542347554e-11,1.1850839768345458e-10,2.4410475834026184e-17,1.9616827520383477e-12,1.618752352398003e-17,8.112375995799633e-12,9.150280918722914e-05,3.7970930057440274e-11,9.459588386074333e-08,2.1485383422576528e-15,1.252087144346304e-18,7.344941606690977e-12,7.542999215788541e-14,6.036226454568539e-07,1.2272536989160368e-13,2.4118805740457454e-17,5.766707920206983e-08,8.233609792861692e-08,8.636276356912024e-17,1.842227713342e-15,2.0544666222683204e-09,2.2190550680264105e-10,3.97772824600418e-08,4.2360212410589965e-13,5.849301770007995e-14,2.7637903653801896e-18,3.023367140424193e-24,2.318728269791098e-10,9.57824013238576e-28,2.0425567456637454e-12,1.3609103501592155e-14,5.356443583756151e-19,3.818197731642087e-10,2.2930933299471573e-17,7.226375272636246e-13,1.3481417045263094e-28,7.949130284603211e-19,1.1612519587481703e-17,1.149790410626722e-17,2.736614191748021e-21,1.8293442384244797e-17,5.29260842796997e-23,2.727552334410814e-23,1.4468706023911572e-13,4.894581509622125e-21,9.963895934209236e-20,3.6744243187799343e-25,3.8664654849438093e-25,4.3519901525541456e-05,7.67669278770521e-21,7.0015722864824965e-25
0.01065386952093463,0.5997910639861139,3.76,0.0,0.6825526754678738,0.9792668737242474,0.025767686196957178,6.51188482874747e-21,1.9972848285022978e-15,0.000351822676328656,0.00016723481637082795,4.4025075526742077e-07,1.4826150009738274e-06,1.4375679032068998e-06,0.007349962252018276,0.006993363138604013,3.063736547204559e-07,3.944881145878579e-08,2.311009058277119e-07,0.0026077547018117887,0.004397452175852681,2.387681262562246e-07,0.008099213782713896,1.9040310735154703e-05,1.8377049281829574e-14,6.8707920363247455e-09,1.6847010179330187e-05,5.940678553925392e-13,7.707259246612945e-11,1.1991255793543477e-10,2.4693628793408048e-17,1.980429368838068e-12,1.6375251313101257e-17,8.202437954235107e-12,9.311085428766171e-05,3.930011897669966e-11,9.723715301544436e-08,2.208876374575064e-15,1.2954479362457507e-18,7.482404808875212e-12,7.658763559780477e-14,6.24033680122576e-07,1.2687817646419586e-13,2.4708555448523166e-17,5.836604649649893e-08,8.540686101673456e-08,8.932134692502286e-17,1.8938812023575192e-15,2.0760187575639315e-09,2.2565695279012584e-10,4.1403405600182424e-08,4.408060148918292e-13,6.000748880305661e-14,2.822101171009486e-18,3.1368643081105667e-24,2.4031566644148203e-10,9.9611781225745e-28,2.1041515436359427e-12,1.4165453457582691e-14,5.418517806242118e-19,3.8927372551862357e-10,2.3404882598220105e-17,7.536369579041059e-13,1.4037251542196756e-28,8.118464837762229e-19,1.1900869529371592e-17,1.1794239359601604e-17,2.804858715075727e-21,1.8486895863670373e-17,5.45904769055904e-23,2.7536468484552464e-23,1.516337317416828e-13,5.029438893106706e-21,1.0220924801955976e-19,3.803657341968065e-25,3.9435583522764163e-25,4.405365138096882e-05,7.9061448564099e-21,7.1412778806458e-25
0.01071964490418679,0.5998019732208241,3.76,0.0,0.6822406552455068,0.979031322405417,0.026073043437809827,6.663599363937867e-21,2.0252992909151005e-15,0.0003528733122517501,0.00016813180644551046,4.4145122329101767e-07,1.4926726826905624e-06,1.4505365090159015e-06,0.007453211003588827,0.007025734848314927,3.087337331499682e-07,3.976070945563647e-08,2.3372757305929053e-07,0.0026504835042626173,0.004428724930315798,2.41097252211664e-07,0.00822664810018349,1.920293911038972e-05,1.8678241661510842e-14,7.024824888679208e-09,1.7296815054247095e-05,6.144363558165596e-13,7.777762070793534e-11,1.2133032483241017e-10,2.4979376442328223e-17,1.9992395216910518e-12,1.6564701607030097e-17,8.293178492410714e-12,9.47416411583806e-05,4.066859547062812e-11,9.993954467841204e-08,2.2706214507479994e-15,1.340071869740771e-18,7.621575716186842e-12,7.775440742993617e-14,6.450108443757868e-07,1.3114631702861705e-13,2.5310372328859788e-17,5.9067571287519685e-08,8.85752501659308e-08,9.236506999445926e-17,1.946736742201813e-15,2.0976245420459547e-09,2.294492682804796e-10,4.308634854708498e-08,4.586049744689156e-13,6.155167169143817e-14,2.8812621708489e-18,3.2538876933060742e-24,2.490303431280896e-10,1.0357402736339337e-27,2.1672594912141204e-12,1.4741243339818586e-14,5.481164313003627e-19,3.96826405695077e-10,2.3885293708831215e-17,7.857903831183382e-13,1.4613296031142378e-28,8.29028107539035e-19,1.2195235335262672e-17,1.2096188809278514e-17,2.874535459822793e-21,1.868067767219823e-17,5.629547204238666e-23,2.7797931414997555e-23,1.5887670197061348e-13,5.167352485547874e-21,1.0482828110657902e-19,3.9366569022418525e-25,4.021640169905245e-25,4.459062183509181e-05,8.14116415240613e-21,7.282778145230802e-25
0.01078542028743895,0.5998130001011194,3.76,0.0,0.681926902664544,0.9787942048343556,0.0263805347320711,6.81871588486449e-21,2.0537586698459886e-15,0.00035392120576637376,0.00016902733737500275,4.426467900269471e-07,1.5027477100230995e-06,1.4635593089630244e-06,0.0075573465326803065,0.007057864171052303,3.111008150072011e-07,4.00731174345824e-08,2.3636661447005923e-07,0.002693642821535722,0.004459935146456746,2.4343238784349985e-07,0.008355276422409822,1.9365803000504342e-05,1.898247131699158e-14,7.181410368829597e-09,1.775610090536747e-05,6.35392756931257e-13,7.848554436866324e-11,1.227618037794184e-10,2.5267736625459186e-17,2.0181131979805084e-12,1.6755886298935964e-17,8.384600897958469e-12,9.639542207108095e-05,4.2077297408975946e-11,1.027042146918631e-07,2.333800410207994e-15,1.3859884384469192e-18,7.762463173687698e-12,7.893027165122807e-14,6.665661694820886e-07,1.3553224945243427e-13,2.5924454617211886e-17,5.977160255661425e-08,9.184379940520098e-08,9.54958952471093e-17,2.000817211592309e-15,2.1192827399494377e-09,2.332825973786702e-10,4.4827742522388704e-08,4.770157936305775e-13,6.312593879981923e-14,2.9412792610286314e-18,3.374521751223648e-24,2.580244505948465e-10,1.0767308554087021e-27,2.231908831784122e-12,1.5337031243252554e-14,5.544387109722596e-19,4.044783415488763e-10,2.4372193681061638e-17,8.19133847242158e-13,1.5210195169603118e-28,8.464596144940654e-19,1.2495719307586261e-17,1.2403808315932863e-17,2.945668967358565e-21,1.8874773267523157e-17,5.804172398496719e-23,2.8059899727461314e-23,1.664269970153873e-13,5.3083736180351575e-21,1.0749654529637568e-19,4.0735081169731703e-25,4.100714077945155e-25,4.513079628047778e-05,8.381852834891321e-21,7.426078821739096e-25
0.01085119567069111,0.5998241449539355,3.76,0.0,0.6816114171417458,0.9785555179137069,0.026690163637791278,6.977346720062218e-21,2.0826704752344064e-15,0.00035496635418400007,0.0001699213913985758,4.4383744632268227e-07,1.512839846063677e-06,1.4766362367366145e-06,0.007662370476395982,0.007089750936085746,3.1347487281071107e-07,4.03860234939697e-08,2.390179268731561e-07,0.0027372333547927737,0.004491081030710005,2.45773455669271e-07,0.008485101116794904,1.952889416723245e-05,1.9289743277188217e-14,7.340573756736444e-09,1.822501048295346e-05,6.569507540965718e-13,7.919634844907998e-11,1.2420710749156606e-10,2.5558727898518583e-17,2.0370503855441366e-12,1.6948817749091342e-17,8.476708814348606e-12,9.807245115202656e-05,4.3527184604025094e-11,1.0553233624762403e-07,2.398440503074014e-15,1.4332277647099852e-18,7.905075904919221e-12,8.011519114427637e-14,6.887118503070283e-07,1.4003846534988906e-13,2.6551004940165627e-17,6.047808935656702e-08,9.521509140328395e-08,9.871582710176508e-17,2.0561458382663867e-15,2.140992188066876e-09,2.3715708157997495e-10,4.6629254227746296e-08,4.960556159479393e-13,6.473066367600527e-14,3.0021584334890867e-18,3.498855414043712e-24,2.673057620424228e-10,1.1191309295041461e-27,2.2981281017030697e-12,1.5953387401735276e-14,5.608190352783184e-19,4.1223004502768354e-10,2.4865615505209297e-17,8.537044727610881e-13,1.5828623855299408e-28,8.641427265613537e-19,1.2802425814837156e-17,1.27171690954966e-17,3.0182843026554957e-21,1.9069168724723805e-17,5.982992477865521e-23,2.8322362097585e-23,1.7429599147947352e-13,5.452560573795882e-21,1.1021465711369847e-19,4.214298527230335e-25,4.180783652841385e-25,4.567415775469695e-05,8.628314306644621e-21,7.571186457774271e-25
0.01091697105394327,0.5998354081002328,3.76,0.0,0.6812941981404992,0.9783152585797433,0.02700193364747384,7.139593737623583e-21,2.112041652669891e-15,0.0003560087550782685,0.0001708139513967102,4.450231833637093e-07,1.5229488577800254e-06,1.4897672268544384e-06,0.007768284426942749,0.007121395015083673,3.158558805088108e-07,4.0699415703946255e-08,2.416814015835611e-07,0.002781255764774617,0.0045221608075052405,2.4812037114836126e-07,0.00861612450185052,1.9692204428994302e-05,1.9600062284034454e-14,7.502339934382881e-09,1.87036876268477e-05,6.791242112634014e-13,7.99100165101264e-11,1.2566634438802608e-10,2.585236811999565e-17,2.0560510730448856e-12,1.7143507857541884e-17,8.56950563507577e-12,9.97729843859524e-05,4.5019229583620064e-11,1.084251000686977e-07,2.464569383618302e-15,1.4818203483442309e-18,8.049422552489342e-12,8.130912801120777e-14,7.114602457181048e-07,1.446674901003905e-13,2.7190226695156197e-17,6.11869808288216e-08,9.869175794871168e-08,1.0202689601914147e-16,2.112746195084114e-15,2.162751691146472e-09,2.410728597285804e-10,4.849258628978138e-08,5.157419414005691e-13,6.636622094631349e-14,3.0639055761715527e-18,3.62697801431107e-24,2.768822311666312e-10,1.1629826226001581e-27,2.3659461729739005e-12,1.659089434025242e-14,5.672578048419986e-19,4.20082021706834e-10,2.5365588327517557e-17,8.895401829451356e-13,1.6469271991295603e-28,8.820791422179451e-19,1.3115459937131992e-17,1.303633710380046e-17,3.0924066865122288e-21,1.926384982042497e-17,6.166075974875007e-23,2.8585306627338466e-23,1.8249541745269407e-13,5.5999701767766526e-21,1.12983191384946e-19,4.35911636255462e-25,4.261851993454251e-25,4.622068894666937e-05,8.880653139477149e-21,7.7181067320230115e-25
0.010982746437195429,0.5998467898550431,3.76,0.0,0.6809752451706123,0.9780734238017851,0.02731584818844431,7.305461780953492e-21,2.141877857248377e-15,0.0003570484062766265,0.00017170500110495936,4.4620399248145367e-07,1.533074529037692e-06,1.5029522404712589e-06,0.007875089931792154,0.007152796321632315,3.1824381801548334e-07,4.1013282878729154e-08,2.4435692764676865e-07,0.0028257106716814296,0.004553172719401828,2.5047304231064496e-07,0.008748348847860589,1.9855725737416945e-05,1.991343278697253e-14,7.666733455506757e-09,1.9192277259654538e-05,7.019272205068211e-13,8.062653320728053e-11,1.2713962103644288e-10,2.6148675402185758e-17,2.075115291266515e-12,1.7339968696388133e-17,8.662994708540907e-12,0.00010149727962047399,4.655442102028472e-11,1.1138371458986449e-07,2.5322151204689025e-15,1.531797218211264e-18,8.195511776526432e-12,8.251204508863136e-14,7.348238787280445e-07,1.4942188290566877e-13,2.784232540192153e-17,6.189822622577405e-08,1.0227648044879333e-07,1.0543116484324372e-16,2.170642207129823e-15,2.184560044753096e-09,2.4503006799414386e-10,5.041947771859414e-08,5.360926300864793e-13,6.803298628832327e-14,3.1265264754137918e-18,3.758977707872029e-24,2.867619947049536e-10,1.208328411624189e-27,2.4353923051435564e-12,1.725014703178741e-14,5.73755426277277e-19,4.28034778339996e-10,2.587213650101783e-17,9.266797432549882e-13,1.7132839404280474e-28,9.002705467690685e-19,1.343492811191978e-17,1.3361364198528625e-17,3.1680616602394984e-21,1.9458802352798012e-17,6.353488938982998e-23,2.884872120900686e-23,1.910373736192674e-13,5.750654111312493e-21,1.1580260140914033e-19,4.508050599912028e-25,4.34392191629063e-25,4.677037220008482e-05,9.13897511936951e-21,7.866844796292028e-25
