Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520)
1.2050210350896011e-06,0.8170921759206253,3.76,0.0,0.5619795591006843,0.9998821056508513,3.7868788976370595e-05,9.823626703134379e-16,3.2303706415640106e-11,0.0002784221597610666,8.82646863695476e-05,1.1253384695432802e-08,1.1897513421043642e-05,1.4250289951437581e-05,4.7568790418838064e-05,3.700232921620748e-06,4.602814240140504e-06,1.0644637739070156e-08,1.5935327362464632e-09,2.9131030926953342e-08,4.122279286319912e-08,1.6440518063208217e-09,3.8900625097995745e-08,5.259653969427059e-07,6.942216024385693e-16,5.984914211687023e-13,6.356955626993104e-12,8.324820459673638e-17,5.590075422460214e-10,7.935771297666259e-10,2.883105144839503e-17,7.275642082346863e-15,8.921429250716105e-17,3.375478596333167e-11,3.1761931815908634e-08,9.309583798186122e-17,6.70872613121349e-15,4.2814824149813893e-20,1.6133504630007222e-23,5.907053675699218e-16,1.706647031490286e-15,9.159735174646807e-17,2.8907314679815843e-21,5.949431636970472e-20,4.227145119473678e-11,7.892162471050875e-18,3.4019747530410994e-23,4.5786047705959925e-20,6.731854145237879e-10,3.45346822938273e-12,6.810404090300275e-19,6.813858711204656e-25,8.686706729886251e-20,2.840021054765396e-18,2.1586328937734777e-30,1.294141952287056e-19,4.3744667811942295e-33,7.093052640909078e-21,1.2872633170706401e-23,2.613913510785841e-17,3.0198383916533805e-16,6.150313091959076e-20,3.4985923710557265e-22,8.271990392773124e-34,7.428187737318434e-24
1.2247548963854826e-06,0.8170924177210501,3.76,0.0,0.561974049640814,0.999880115137722,3.896815542636569e-05,1.00529591151111e-15,3.2935413905770474e-11,0.00028378395763722003,8.956518312073743e-05,1.1472126951967277e-08,1.1990081566676253e-05,1.4295875715046748e-05,4.8566424343831296e-05,3.835968780597149e-06,4.623735662008021e-06,1.0883118250881592e-08,1.6565868838236262e-09,3.078911344037003e-08,4.352469039107118e-08,1.7123763066395156e-09,4.08132310845695e-08,5.389617412485845e-07,7.337480290064656e-16,6.368544329001693e-13,6.862231249530058e-12,9.053144098015799e-17,5.731815648897096e-10,8.145120195640162e-10,2.9592374617484356e-17,7.568119295155205e-15,9.156815055470021e-17,3.4647611289741266e-11,3.314584950935271e-08,1.0219472446894816e-16,7.237849951703217e-15,4.6194598372165454e-20,1.744652079666413e-23,6.272155380006656e-16,1.7552126083662512e-15,1.0248426840666366e-16,3.2344352718031446e-21,6.259437265934515e-20,4.4083244820378793e-11,8.831693419846666e-18,3.700302977986051e-23,4.9398258459168666e-20,6.912356991589256e-10,3.658908569611771e-12,7.704232302003181e-19,7.708128702536818e-25,9.203888452402061e-20,2.96386727786992e-18,2.363910219845613e-30,1.4307195830056733e-19,4.7888769629660296e-33,7.804702699494772e-21,1.4564683216886937e-23,2.6828819701344404e-17,3.2536897527778054e-16,6.445220522187754e-20,3.8528318743858756e-22,9.05741396005364e-34,7.908182647451402e-24
1.244488757681364e-06,0.8170926602646321,3.76,0.0,0.561968525991621,0.9998781243608491,4.007599704020763e-05,1.0283832964912954e-15,3.356847514976324e-11,0.0002891568563005884,9.086110341787364e-05,1.1691326240988654e-08,1.2081214583746088e-05,1.4341252562261827e-05,4.9567290183998394e-05,3.974384671499546e-06,4.644377531629608e-06,1.1123141063389987e-08,1.721003860173617e-09,3.2511910600052405e-08,4.5914016523416904e-08,1.7823643331763006e-09,4.2786809638552873e-08,5.520091041253602e-07,7.748176635322431e-16,6.769761034113007e-13,7.39825052122624e-12,9.830956506643142e-17,5.874834943069254e-10,8.356457031192501e-10,3.03609260633608e-17,7.8671753972666e-15,9.39443527068818e-17,3.554899576450606e-11,3.4566017294946e-08,1.1199922467941618e-16,7.79928226804286e-15,4.978093380105963e-20,1.8842506944574223e-23,6.653289485767632e-16,1.804448082828445e-15,1.1445256145820048e-16,3.6122904245940516e-21,6.579797199965429e-20,4.5940619326296244e-11,9.864726293226573e-18,4.0190047578160866e-23,5.323108884062725e-20,7.094280294765407e-10,3.872751841734869e-12,8.69731948038415e-19,8.701704773210342e-25,9.742084069791063e-20,3.0909621441928893e-18,2.5848956838396848e-30,1.5789848586410714e-19,5.2349560213934586e-33,8.574090397410545e-21,1.6444915246090725e-23,2.752505114586404e-17,3.5013217357994593e-16,6.749263889753429e-20,4.236161032637024e-22,9.903045198900431e-34,8.410497082673901e-24
1.2642226189772454e-06,0.8170929035503837,3.76,0.0,0.5619629883286132,0.9998761333110171,4.119218666474513e-05,1.0516250170034205e-15,3.4202866576275506e-11,0.000294540664638038,9.215245607793335e-05,1.1910974446689609e-08,1.217101219862346e-05,1.4386437201869272e-05,5.057137464926892e-05,4.115488545011979e-06,4.66476350379199e-06,1.1364696133980297e-08,1.7867890591373122e-09,3.430080179573045e-08,4.8392536515038046e-08,1.854030633761132e-09,4.482236582817039e-08,5.651049513325429e-07,8.174634101380123e-16,7.189068375702928e-13,7.966324739465689e-12,1.0660713323837524e-16,6.019140897951143e-10,8.569793814368051e-10,3.113674930725841e-17,8.172846534062803e-15,9.634303379829745e-17,3.6458991405444246e-11,3.6022781021821426e-08,1.2255040432363334e-16,8.39444167199747e-15,5.3582910028166486e-20,2.0325270941504104e-23,7.050889513848618e-16,1.8543628888134754e-15,1.2758907218300015e-16,4.0270404329189245e-21,6.91070031247578e-20,4.784393169169899e-11,1.0998788314191777e-17,4.3591046967872835e-23,5.729422860805324e-20,7.277633961158641e-10,4.095186364495782e-12,9.798767878158302e-19,9.803693224166704e-25,1.0301804041213736e-19,3.2213368222415688e-18,2.822517061475085e-30,1.7397100778079075e-19,5.714487092020552e-33,9.404821800906626e-21,1.8530610983593166e-23,2.822786894425955e-17,3.763296508224311e-16,7.062581758014706e-20,4.650428861375086e-22,1.0812240387850856e-33,8.935786040892602e-24
1.303690341569008e-06,0.8170933923443681,3.76,0.0,0.5619518716010387,0.9998721503530933,4.344914533268307e-05,1.098572259484469e-15,3.547555352470863e-11,0.00030534030836907965,9.472149388236775e-05,1.235158780103894e-08,1.2346970548998948e-05,1.4476288353923699e-05,5.2589151755884864e-05,4.405791565366988e-06,4.704852441171497e-06,1.1852364892526003e-08,1.922485710751241e-09,3.808241072609524e-08,5.3624239383307136e-08,2.002457235112095e-09,4.908346048858062e-08,5.914323198411776e-07,9.076154971448343e-16,8.084006918710198e-13,9.204047888098177e-12,1.248628829108467e-16,6.311644859790081e-10,9.002517775177107e-10,3.271039454246476e-17,8.804178875339141e-15,1.0120840036585939e-16,3.830503495691678e-11,3.9047490404315106e-08,1.460652999006053e-16,9.691813895226455e-15,6.187137123234126e-20,2.3566935325201805e-23,7.897248599731507e-16,1.95626915695995e-15,1.577411951097547e-16,4.979054954312338e-21,7.604907881046058e-20,5.178980760001873e-11,1.3602464278864538e-17,5.107775311574585e-23,6.615154702641456e-20,7.648675819411655e-10,4.5665861759027485e-12,1.236653308949119e-18,1.2372709556376362e-24,1.1487904178403705e-19,3.492051303490558e-18,3.351561649431979e-30,2.1018125998012504e-19,6.781610855810443e-33,1.1265545182252812e-20,2.3393938811288916e-23,2.9653429890150956e-17,4.332588381817297e-16,7.717599435935898e-20,5.5796019880895155e-22,1.2836031574103717e-33,1.0057953171140823e-23
1.3392112919015944e-06,0.8170938347869713,3.76,0.0,0.5619418201347262,0.9998685646553007,4.550785704914472e-05,1.1413546292526768e-15,3.662531541042258e-11,0.00031509562783438885,9.701809553064199e-05,1.2749604167401786e-08,1.2501648176801777e-05,1.4556632476081934e-05,5.4416046629553194e-05,4.6763350533573814e-06,4.7402557308150595e-06,1.2296414298170367e-08,2.049346200668611e-09,4.172584846267254e-08,5.865560698791639e-08,2.1419295777458965e-09,5.314061070024786e-08,6.152687882549073e-07,9.944753984825045e-16,8.956525104188976e-13,1.0441459205282468e-11,1.4333267119326756e-16,6.57938120167272e-10,9.39893881708473e-10,3.415201525996701e-17,9.39536570566865e-15,1.056655641370997e-16,3.9996485291647597e-11,4.189840131679829e-08,1.7022845015704166e-16,1.098984279204564e-14,7.016479538782431e-20,2.682177366606362e-23,8.719745900863422e-16,2.0504063263495686e-15,1.8985803214240962e-16,5.993156036666973e-21,8.26771377669127e-20,5.550182550528962e-11,1.637667222830667e-17,5.865776070426684e-23,7.501357568516653e-20,7.987618832507273e-10,5.0221325910240346e-12,1.5153653017246586e-18,1.5161176683416585e-24,1.2634316390518577e-19,3.747228484236027e-18,3.894704233076481e-30,2.4788265891313783e-19,7.87665886927503e-33,1.318951270145491e-20,2.867403147491249e-23,3.095938662512566e-17,4.899911458168134e-16,8.340241478291136e-20,6.541986034994317e-22,1.4913452086158351e-33,1.1153231909759862e-23
1.3747322422341807e-06,0.817094279618218,3.76,0.0,0.5619317254680214,0.9998649779094985,4.759201434197865e-05,1.1846402184705382e-15,3.7779086702596265e-11,0.00032488385039965465,9.930003618606643e-05,1.3148971256411398e-08,1.2653293111706196e-05,1.4636546019660987e-05,5.6253207604771534e-05,4.955707168892115e-06,4.775114973373165e-06,1.2745289103069757e-08,2.18072383406888e-09,4.5605128983483554e-08,6.400360110414196e-08,2.2870705402835223e-09,5.741446279469587e-08,6.392261031497674e-07,1.0869594925934139e-15,9.895824969288704e-13,1.180464272375608e-11,1.639051790752825e-16,6.851416692172642e-10,9.802044517918225e-10,3.5617940112269804e-17,1.0008551426371808e-14,1.1019785990926824e-16,4.171672180785097e-11,4.487336340174436e-08,1.9752670586782236e-16,1.2421046010643281e-14,7.930987652248408e-20,3.042230903668854e-23,9.602584729917031e-16,2.1468987493587804e-15,2.2737017774568876e-16,7.177671737675528e-21,8.96776506589483e-20,5.936832727723379e-11,1.961787364068575e-17,6.710706985854526e-23,8.478505382294451e-20,8.33137855437578e-10,5.508477513966674e-12,1.846621506926318e-18,1.847532750094372e-24,1.385883108626702e-19,4.01352703674943e-18,4.508023606253844e-30,2.9099492803745937e-19,9.112682014641989e-33,1.5375902229935816e-20,3.495094735774535e-23,3.2287357088733534e-17,5.523049714262238e-16,8.995126669083274e-20,7.637382937714514e-22,1.725897144104125e-33,1.233354394115973e-23
1.410253192566767e-06,0.8170947268318887,3.76,0.0,0.5619215882457109,0.9998613900480351,4.970114931288868e-05,1.228430237916521e-15,3.893677768416761e-11,0.00033470424226299077,0.0001015673679753694,1.3549657934013884e-08,1.2802296279487552e-05,1.4716079666189062e-05,5.810058799120448e-05,5.243951280853288e-06,4.809509294176076e-06,1.3198943090391642e-08,2.3166503293188423e-09,4.972849173816973e-08,6.967866312410365e-08,2.4379673859768985e-09,6.19110842993728e-08,6.632918991235427e-07,1.1852643245941607e-15,1.0905108320861476e-12,1.33024638791211e-11,1.8675424763250763e-16,7.127802707911987e-10,1.0211915265326674e-09,3.710846124293816e-17,1.0643950438858736e-14,1.1480619064318968e-16,4.346609210777035e-11,4.7974476472152235e-08,2.2826249212078503e-16,1.399517720325668e-14,8.9369058623739e-20,3.4395043393073856e-23,1.0548492304785018e-15,2.245806615494983e-15,2.710015604007179e-16,8.555475098982478e-21,9.706279139672015e-20,6.339147174045371e-11,2.3388892433796933e-17,7.649898990547806e-23,9.553260991353628e-20,8.680029837169038e-10,6.0267462029201024e-12,2.2385193400662347e-18,2.239617053007937e-24,1.5164770900700873e-19,4.291136397576332e-18,5.198457089042147e-30,3.4011040688538937e-19,1.0503483945633144e-32,1.7851964412134045e-20,4.2378509598144796e-23,3.363760584896718e-17,6.205762430741786e-16,9.683094206662012e-20,8.879876053568812e-22,1.9898973016116045e-33,1.360303131139151e-23
1.4457741428993533e-06,0.8170951764216763,3.76,0.0,0.5619114090308172,0.9998578010007517,5.1834855037980284e-05,1.2727258835249666e-15,4.0098308946809135e-11,0.0003445561517930552,0.00010382014315292619,1.3951636565702397e-08,1.2949003760674729e-05,1.4795275365168679e-05,5.995814694155118e-05,5.541110062728926e-06,4.843505778080994e-06,1.3657332738934875e-08,2.4571575386978143e-09,5.4104233172822214e-08,7.569127703527479e-08,2.594707695092881e-09,6.66366003246481e-08,6.874544351793953e-07,1.2895877992743745e-15,1.1987654554490795e-12,1.4944154520997524e-11,2.1206322631995747e-16,7.408590775437204e-10,1.0628631603640792e-09,3.8623871484498394e-17,1.1301778451733621e-14,1.194914611906069e-16,4.524494454420486e-11,5.120386551718771e-08,2.6275811666028867e-16,1.5722443808357773e-14,1.0040769558944e-19,3.8767804037074787e-23,1.1560254631525495e-15,2.3471910651038204e-15,3.215500632132905e-16,1.0151776526420447e-20,1.0484505654726417e-19,6.757344132140145e-11,2.775899375753525e-17,8.691109455285871e-23,1.0732597396073574e-19,9.033648651406117e-10,6.578071768666674e-12,2.700145063317384e-18,2.7014606418006215e-24,1.6555566320947914e-19,4.580248596382745e-18,5.9734550763647845e-30,3.9586727671788224e-19,1.206406726950719e-32,2.0646947298028428e-20,5.112935003132506e-23,3.50103980284728e-17,6.9519525053509e-16,1.0404992591687396e-19,1.0284615380015207e-21,2.286207969577165e-33,1.4965927233667812e-23
1.4812950932319396e-06,0.8170956283811736,3.76,0.0,0.5619011883149605,0.9998542106954702,5.399277849727396e-05,1.3175283230638214e-15,4.126361008330548e-11,0.0003544389991047351,0.00010605841407578604,1.4354882574032446e-08,1.3093721158876024e-05,1.4874167902129527e-05,6.182584844626829e-05,5.847225555058414e-06,4.877161247148606e-06,1.412041689016021e-08,2.602277461081143e-09,5.8740706980749574e-08,8.205196951989043e-08,2.7573793442604465e-09,7.159719256985925e-08,7.117025629589889e-07,1.4001291870743944e-15,1.3146821195280967e-12,1.673931881427779e-11,2.400252547810311e-16,7.693831979625557e-10,1.105227334877975e-09,4.0164461110584945e-17,1.1982252536757431e-14,1.2425456828132823e-16,4.7053624450894045e-11,5.4563680636549576e-08,3.013565183003646e-16,1.7613518224558525e-14,1.1249412301982177e-19,4.356977836116853e-23,1.2640716967275513e-15,2.4511140197643327e-15,3.7989284941666874e-16,1.1994292152865731e-20,1.1303725719063115e-19,7.191644181117092e-11,3.280435048659229e-17,9.842537389725691e-23,1.202380539120774e-19,9.392310872803896e-10,7.163595198926963e-12,3.241665118579768e-18,3.2432341522218916e-24,1.803475863666024e-19,4.881057892112425e-18,6.8410000959014e-30,4.589517589871392e-19,1.3810376945880338e-32,2.379218716719636e-20,6.139664850556623e-23,3.640599637275116e-17,7.765668349331539e-16,1.1161679515205008e-19,1.186786948072706e-21,2.6178638286498678e-33,1.6426556283627364e-23
1.516816043564526e-06,0.8170960827038988,3.76,0.0,0.5618909265274923,0.9998506190583927,5.617461421459059e-05,1.362838693276844e-15,4.243261853543202e-11,0.00036435226687409316,0.00010828223318317128,1.4759374048478986e-08,1.323671768421062e-05,1.4952786186239537e-05,6.370366050769405e-05,6.162339219522994e-06,4.910523789997299e-06,1.458815644881528e-08,2.752042244115201e-09,6.364632436742849e-08,8.877131006002763e-08,2.926070488656043e-09,7.679909837372283e-08,7.360256966259525e-07,1.5170891304057706e-15,1.4386044405006474e-12,1.8697939177200595e-11,2.7084355075351686e-16,7.983576535898635e-10,1.1482918937938425e-09,4.1730515446264193e-17,1.2685591137609345e-14,1.2909639307111023e-16,4.889247135397313e-11,5.8056096728521694e-08,3.4442202556978996e-16,1.967954912860458e-14,1.2569973096723935e-19,4.883155009398142e-23,1.3792784240107598e-15,2.5576380593823636e-15,4.4699192882446e-16,1.411341982028075e-20,1.2165251088026967e-19,7.642270178515858e-11,3.860853105847595e-17,1.1112838852546234e-22,1.3434501307402532e-19,9.75609134007179e-10,7.784465388306316e-12,3.874423505497787e-18,3.87628619482039e-24,1.960600267065107e-19,5.193760448235921e-18,7.809605710534604e-30,5.301003654590958e-19,1.5759299031794996e-32,2.7321201625120527e-20,7.339598744241306e-23,3.782465906967584e-17,8.651105780074008e-16,1.1954021874747487e-19,1.3647078929917075e-21,2.9880945958731364e-33,1.7989335526672334e-23
1.5523369938971123e-06,0.8170965393832947,3.76,0.0,0.5618806240435456,0.9998470260144251,5.838009854091834e-05,1.4086580968604476e-15,4.360527857821748e-11,0.0003742954922422947,0.00011049165297966505,1.5165091401322777e-08,1.3378229952400649e-05,1.5031154306172719e-05,6.559155446244176e-05,6.486491985816655e-06,4.943634077667712e-06,1.506051411830899e-08,2.9064841819364874e-09,6.882955431598686e-08,9.585991103757836e-08,3.1008695457691363e-09,8.224860981317391e-08,7.604137842834717e-07,1.6406696499861596e-15,1.5708839436990934e-12,2.0830382252272372e-11,3.047316988669972e-16,8.277873455899972e-10,1.1920644949131522e-09,4.332231309732182e-17,1.341201406259163e-14,1.3401779588986817e-16,5.076181694442208e-11,6.168331300263572e-08,3.9234112332275636e-16,2.1932172933147438e-14,1.400990376285949e-19,5.458513756392779e-23,1.5019421448495486e-15,2.666826334380839e-15,5.2389996567013655e-16,1.6542422695327004e-20,1.3070423379503789e-19,8.109447178012687e-11,4.526300870818041e-17,1.2511142481607622e-22,1.4972634851756223e-19,1.0125063140823116e-09,8.44183917176179e-12,4.611045330105186e-18,4.6132469310856986e-24,2.1273069333326625e-19,5.518555013035067e-18,8.888371276322213e-30,6.101022017098892e-19,1.7929151335889387e-32,3.1269784269257996e-20,8.736732405474487e-23,3.9266638202864377e-17,9.61260989821117e-16,1.2782895746488616e-19,1.5640910895178175e-21,3.400400727213247e-33,1.9658771502014272e-23
1.5878579442296986e-06,0.817096998412742,3.76,0.0,0.5618702811910793,0.999843431487438,6.060900455322588e-05,1.4549875990412053e-15,4.4781540430791905e-11,0.0003842682597321266,0.00011268672602160266,1.5572017066371306e-08,1.3518465489479224e-05,1.510929238419596e-05,6.748950443289974e-05,6.819724291919453e-06,4.976526484513015e-06,1.553745416832327e-08,3.065635710474622e-09,7.429892384555675e-08,1.0332842782110308e-07,3.281865181614051e-09,8.7952072859243e-08,7.848572808918082e-07,1.7710741510058062e-15,1.7118801062714058e-12,2.3147404910045937e-11,3.4191394318285875e-16,8.576770291175241e-10,1.236552573801307e-09,4.49401246199394e-17,1.4161742462434491e-14,1.390196121456584e-16,5.2661983537409366e-11,6.544755235221347e-08,4.45523228830987e-16,2.4383525384887074e-14,1.557697638680813e-19,6.086402995382588e-23,1.6323654073657601e-15,2.7787425001850153e-15,6.117663374129863e-16,1.9317620821026792e-20,1.4020613282672387e-19,8.593402327906548e-11,5.286769296352141e-17,1.4047065133433193e-22,1.664649703972431e-19,1.0499297074606484e-09,9.136881359995124e-12,5.465546870408369e-18,5.468138166442797e-24,2.3039848022819515e-19,5.85564254083167e-18,1.0087018453757526e-29,6.99801323934951e-19,2.033938837326889e-32,3.5676101529315556e-20,1.0357708682039008e-22,4.0732178553648417e-17,1.065467699752409e-15,1.3649186168556616e-19,1.7869315238879208e-21,3.858485960631753e-33,2.1439459993541245e-23
1.623378894562285e-06,0.8170974597855618,3.76,0.0,0.5618598982570541,0.9998398354004763,6.286113750954727e-05,1.5018282258625783e-15,4.5961359476493726e-11,0.0003942701950386909,0.00011486750490589349,1.5980135234710846e-08,1.3657605938698553e-05,1.518721727637805e-05,6.939748687717204e-05,7.162076118828188e-06,5.009230045633906e-06,1.6018942227873102e-08,3.2295294004840793e-09,8.006301825750705e-08,1.111875588326876e-07,3.469146298741732e-09,9.391588658991213e-08,8.093471225794731e-07,1.908507429005605e-15,1.8619603971866106e-12,2.5660160282807707e-11,3.826254823969636e-16,8.880312965180345e-10,1.2817633175673462e-09,4.658421155316862e-17,1.4934998796674136e-14,1.4410264917577794e-16,5.4593282925245566e-11,6.935106063255587e-08,5.044014765469756e-16,2.7046253299539726e-14,1.727929086278126e-19,6.77032242394979e-23,1.770856848297668e-15,2.89345067022024e-15,7.118434468352722e-16,2.2478590677943016e-20,1.501721980495878e-19,9.094364756901054e-11,6.153148362376739e-17,1.5730727721928015e-22,1.84647282205327e-19,1.0878861261429565e-09,9.87076477474785e-12,6.453452353106595e-18,6.456490154111868e-24,2.4910348903179966e-19,6.205225566228082e-18,1.141587660887218e-29,8.000991488552749e-19,2.3010447264033303e-32,4.058079201541651e-20,1.2232039989499461e-22,4.2221516684517335e-17,1.1781956488789479e-15,1.455378703284634e-19,2.035358230607567e-21,4.366259857154087e-33,2.3336088083827447e-23
