Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213)
0.013121536566037208,0.8170389462728241,3.76,0.0,2.8076148061281014e-11,1.889529153265387e-06,1.014573453201349,5.570817677690276e-17,1.5780379415837241e-16,2.801014882516173e-12,1.215818919209929e-09,3.470781353673753e-22,0.0003020062443996535,0.0010974906281536923,0.24840704794296956,5.791565350718265e-09,8.705192996358449e-07,1.6986392527643947e-15,3.750347393832079e-23,1.0210267821651939e-18,3.1565757845754566e-22,4.099073985671821e-08,0.2785603925683714,1.7924682169579755e-09,1.4317392686503524e-26,2.8641733319657344e-20,6.021750433365533e-16,1.5152599824824457e-20,4.1781267608732864e-16,1.2265314917307241e-14,6.882561513175485e-20,5.9786782771621255e-27,6.056061427630176e-20,1.4603279117005009e-10,0.3532796802270485,1.8806096212893885e-16,2.054258246387908e-14,5.420335675689634e-20,1.1800084171800443e-23,7.051231186912348e-19,3.2139180112078893e-09,7.167070242150277e-24,1.4250022918487166e-28,1.569085111165559e-11,2.3733021710481993e-08,-2.2761734162318136e-23,4.893693149030409e-22,5.652342741617787e-20,7.524373710804901e-14,1.3160670323772896e-20,5.854502008124829e-24,1.2664756398283456e-34,1.0303859956997678e-08,5.300473635700286e-12
0.013253690737826724,0.8170379375516839,3.76,0.0,2.8110809619583112e-11,1.8522950073485153e-06,1.0145778949262527,5.37540244928221e-17,1.5372442145713991e-16,2.7785468756712118e-12,1.1877320685822065e-09,3.3751003248518797e-22,0.0002990143959245122,0.00108662429617636,0.2484095356568662,5.791120403853772e-09,8.533516560423833e-07,1.6817096100046643e-15,3.704797257362468e-23,1.0186302688930253e-18,3.124111858327437e-22,4.05919058417563e-08,0.2785617509989936,1.7575174657233863e-09,1.41440279605953e-26,2.8308439925268165e-20,6.010750700634054e-16,1.4975057672341627e-20,4.1062773697000784e-16,1.2059116998180102e-14,6.76949052672066e-20,5.923597276112856e-27,5.948839498319243e-20,1.4458658633562982e-10,0.3532783223121612,1.8586605427466584e-16,2.0493177439743228e-14,5.4067555532761006e-20,1.1689507160076308e-23,6.994716499933763e-19,3.1820906278057357e-09,4.575334179473781e-23,6.679152605780156e-28,1.5534899608636562e-11,2.373287996914109e-08,3.2070432136752175e-23,4.833581357782715e-22,5.637306747713423e-20,7.450162320285543e-14,1.313168697872838e-20,-4.69042912587663e-23,1.3858648748715316e-34,1.0220964158039789e-08,5.3004532610693135e-12
0.01338584490961624,0.8170369497011132,3.76,0.0,2.814513593105529e-11,1.8161850740952638e-06,1.0145822451005786,5.1888411343989775e-17,1.497932840919556e-16,2.7564857274390172e-12,1.1605675205852201e-09,3.283032545837444e-22,0.00029608425052241846,0.0010759819510012872,0.2484119720688223,5.790684047218113e-09,8.367038981001603e-07,1.6651309285473946e-15,3.6602991851082677e-23,1.0162701978586775e-18,3.0922345535007717e-22,4.0201165551726835e-08,0.2785630823479273,1.7236134762104062e-09,1.3975925378032565e-26,2.7982575819102925e-20,5.999892771069231e-16,1.4801497414872727e-20,4.036393427570732e-16,1.1858439709678624e-14,6.659820828853726e-20,5.869621562716671e-27,5.844845421323377e-20,1.4317019793749682e-10,0.3532769914684977,1.8372227781362917e-16,2.044479890707398e-14,5.3934644657048176e-20,1.1582266692512847e-23,6.939224383693707e-19,3.150919412238642e-09,-4.4905503604823985e-23,-7.090155666238548e-28,1.53821739895198e-11,2.3732744569947644e-08,2.386413424180709e-23,4.774912344959006e-22,5.622601397053675e-20,7.37747346585493e-14,1.3103178553960592e-20,1.5876440768920312e-23,-2.4922150593849e-34,1.0139735097630796e-08,5.300433292644274e-12
0.013517999081405755,0.8170359820916268,3.76,0.0,2.817913535194108e-11,1.7811545559097375e-06,1.0145865064822934,5.010649249846716e-17,1.4600362976154075e-16,2.734820773933668e-12,1.1342865805631397e-09,3.1944076309206223e-22,0.00029321395326971334,0.0010655568627098795,0.24841435871353262,5.790256029801087e-09,8.205552710544308e-07,1.6488926036533679e-15,3.6168191162931357e-23,1.0139456422224967e-18,3.060927940348511e-22,3.981827967975074e-08,0.27856438740789596,1.6907149259952002e-09,1.381287003890717e-26,2.7663910691791975e-20,5.989174679314829e-16,1.4631796371993964e-20,3.968403665366975e-16,1.1663087187190513e-14,6.553417532110805e-20,5.816719010645455e-27,5.74395108747299e-20,1.417827299344576e-10,0.35327568690364514,1.8162805286923104e-16,2.0397094388184154e-14,5.380369344965819e-20,1.147815065372347e-23,6.884728062353379e-19,3.1203846459581475e-09,-5.123156772183247e-23,-7.2719822421808865e-28,1.5232576983181137e-11,2.37326152241927e-08,-6.085556162122478e-23,4.717654247509372e-22,5.608129534092594e-20,7.306261658528307e-14,1.3075133789529869e-20,6.141633281808793e-23,-1.0019874400388668e-34,1.0060122888889363e-08,5.300413718534151e-12
0.01365015325319527,0.8170350341187718,3.76,0.0,2.8212815964768412e-11,1.747160864403268e-06,1.0145906817198016,4.840375042725183e-17,1.4234905130940898e-16,2.7135415915821447e-12,1.1088525216369398e-09,3.1090648319685424e-22,0.0002904017227661927,0.001055342567996574,0.24841669706517722,5.789836110071518e-09,8.048860449068345e-07,1.6329844531379334e-15,3.5743237132355146e-23,1.0116558169012756e-18,3.0301782670960287e-22,3.9443018248937316e-08,0.27856566694102647,1.658782510073086e-09,1.3654660659707902e-26,2.735222634215571e-20,5.97859335903811e-16,1.4465836010756325e-20,3.902239950535555e-16,1.1472872085475764e-14,6.45015236546716e-20,5.764858234410679e-27,5.646034676431048e-20,1.404233217895171e-10,0.35327440785577474,1.795780435262115e-16,2.0349860827265645e-14,5.367416099048497e-20,1.1376964898905322e-23,6.831201353629962e-19,3.0904673917098606e-09,1.1733923207900336e-22,1.7846688883174483e-27,1.5086015185568823e-11,2.3732491658204784e-08,-2.2335640403165698e-23,4.661668509025257e-22,5.593833932637789e-20,7.23648319759335e-14,1.3047539249116237e-20,-5.398411013875898e-23,4.270996804804246e-34,9.982079621276086e-09,5.300394527306915e-12
0.013782307424984786,0.8170341052018966,3.76,0.0,2.824618487711466e-11,1.7141634909129266e-06,1.0145947733573275,4.6775935915214005e-17,1.3882350287719157e-16,2.6926381967951084e-12,1.0842304757275426e-09,3.0268519705710627e-22,0.00028764584752961577,0.0010453328571012575,0.24841898854037398,5.789424053348707e-09,7.89677454319259e-07,1.6173966963307034e-15,3.5327819219905055e-23,1.0094001596749501e-18,2.9999746714392673e-22,3.907516016229326e-08,0.27856692168030955,1.627778823951227e-09,1.350110768385962e-26,2.704730550527678e-20,5.968147239723124e-16,1.4303496953572623e-20,3.837837007294484e-16,1.1287614881780313e-14,6.349903288830749e-20,5.714009551307035e-27,5.550980289991873e-20,1.390911467293992e-10,0.3532731535921825,1.7757201690901248e-16,2.0303579593107923e-14,5.354729780646531e-20,1.127868980502877e-23,6.778619187430343e-19,3.061149455234076e-09,2.3031820165197085e-23,2.770198295261121e-28,1.4942398869507917e-11,2.3732373612449962e-08,1.1459737174171e-22,4.606908807281611e-22,5.579841845257432e-20,7.168096085091058e-14,1.3020385276936354e-20,-6.971913751092126e-23,-2.4430324075149794e-35,9.90555926370921e-09,5.300375707967623e-12
0.013914461596774301,0.817033194782994,3.76,0.0,2.827924915575304e-11,1.6821238858573537e-06,1.0145987838399873,4.5219056410313356e-17,1.3542126856214654e-16,2.6721011115058122e-12,1.0603873240795259e-09,2.9476253870978885e-22,0.00028494468260074966,0.0010355217615043413,0.24842123450095918,5.789019635532442e-09,7.749116425967209e-07,1.6021199343270544e-15,3.4921646917905173e-23,1.00717796824545e-18,2.9703030823018586e-22,3.8714492778489026e-08,0.27856815233097665,1.5976682545194487e-09,1.3352027243404143e-26,2.674893865829604e-20,5.957835080035985e-16,1.4144668382791373e-20,3.7751327362747363e-16,1.1107144522745494e-14,6.252554133535406e-20,5.664144958070545e-27,5.45867761012983e-20,1.3778541010566126e-10,0.35327192340791275,1.7561322994089954e-16,2.0258396520010847e-14,5.342348182083012e-20,1.1183305151211884e-23,6.726957772690908e-19,3.032413349201936e-09,-2.4576768405579665e-22,-3.67791632475111e-27,1.480164180564284e-11,2.373226084069322e-08,1.3842339063288427e-23,4.553461401662617e-22,5.566191566601441e-20,7.101059949088028e-14,1.2993663475056156e-20,1.164827380893235e-22,-6.724252797390028e-34,9.830517573335142e-09,5.300357249937755e-12
0.014046615768563817,0.8170323023256044,3.76,0.0,2.8312016653229255e-11,1.6510053461848388e-06,1.0146027155185633,4.372939885551967e-17,1.321369221674617e-16,2.6519210507810423e-12,1.0372915798547033e-09,2.8712498185318476e-22,0.00028229664634472424,0.0010259035423330037,0.2484234362566081,5.788622644701317e-09,7.605716094331089e-07,1.5871451320046135e-15,3.4524429770437163e-23,1.0049883569678066e-18,2.941148775018756e-22,3.836081151178574e-08,0.27856935957179996,1.5684168780107597e-09,1.320724282160556e-26,2.645693363486611e-20,5.947652481156089e-16,1.3989249482802956e-20,3.7140679770658866e-16,1.0931297651246988e-14,6.157994266828756e-20,5.6152368127047214e-27,5.369021579888715e-20,1.3650534785054553e-10,0.35327071662445836,1.7369766189656664e-16,2.021355164804195e-14,5.330072014957056e-20,1.109056073672027e-23,6.676193790047614e-19,3.0042422592362018e-09,9.81480038618887e-23,1.5614751396894685e-27,1.466366109376353e-11,2.3732153109216107e-08,-2.24145991856359e-22,4.501275890244979e-22,5.552677263155969e-20,7.035335963013868e-14,1.2967358650338768e-20,6.158384590819546e-23,3.1413790375556716e-34,9.756912009572085e-09,5.30033914303571e-12
0.014178769940353332,0.8170314273137886,3.76,0.0,2.834449456779249e-11,1.6207729102432242e-06,1.0146065706540057,4.230345508767515e-17,1.2896533410557832e-16,2.632088836188523e-12,1.0149133021538925e-09,2.7975970905844357e-22,0.0002797002174350167,0.0010164726794290686,0.24842559506730694,5.78823287239287e-09,7.466411621254098e-07,1.5724636007570152e-15,3.4135881083277375e-23,1.002830661874893e-18,2.912502730910439e-22,3.801391945443644e-08,0.27857054405632065,1.5399923648918503e-09,1.3066590914011827e-26,2.6171103006079466e-20,5.937597458345778e-16,1.3837134554559376e-20,3.6545856076973457e-16,1.0759916487572631e-14,6.066118278492663e-20,5.56725784356353e-27,5.2819121053372916e-20,1.3525022502096494e-10,0.3532695325885338,1.7181849955609056e-16,2.0168920573115e-14,5.3178673390501216e-20,1.100021692031846e-23,6.626304173864171e-19,2.9766200118714153e-09,4.577897627743964e-22,6.784776616143686e-27,1.4528377003789619e-11,2.373205019608668e-08,1.536382774597112e-23,4.450136790905203e-22,5.53926176209008e-20,6.97088676498637e-14,1.29414606574992e-20,-2.135052336810111e-22,9.864387743686869e-34,9.684701653059948e-09,5.300321377458385e-12
0.014310924112142848,0.8170305692511542,3.76,0.0,2.8376688488555453e-11,1.5913932595901051e-06,1.0146103514216853,4.0937916127668836e-17,1.2590163757410048e-16,2.6125958032640054e-12,9.932240240453174e-10,2.726545258599808e-22,0.0002771539320078246,0.0010072238610341732,0.2484277121456858,5.78785011265992e-09,7.331048699936593e-07,1.5580669811588456e-15,3.3755740616032416e-23,1.0007044519002526e-18,2.884354492107365e-22,3.767362702005231e-08,0.2785717064140077,1.5123638910295074e-09,1.292991702056415e-26,2.589125685013491e-20,5.927673375010807e-16,1.3688218227885395e-20,3.596630873130002e-16,1.0592850048984141e-14,5.976825687928101e-20,5.520182714962023e-27,5.1972537770023703e-20,1.3401933442471856e-10,0.3532683706709156,1.6997863891223073e-16,2.01256226653259e-14,5.306026313417557e-20,1.0912433850838364e-23,6.577267167459498e-19,2.949531044323461e-09,-4.548991044236982e-22,-6.892175764396969e-27,1.4395712825763665e-11,2.373195189047785e-08,4.63173045802015e-22,4.400041761141762e-22,5.526244584916863e-20,6.907676394055868e-14,1.2915971539709125e-20,-1.7983416065908735e-23,-9.089052671068206e-34,9.613847129186906e-09,5.300303943763781e-12
0.014443078283932364,0.817029727659943,3.76,0.0,2.840860467361866e-11,1.5628346272247327e-06,1.014614059915396,3.962970786817491e-17,1.2294120328478473e-16,2.593433857501087e-12,9.721966410684648e-10,2.6579792613924247e-22,0.00027465638097588037,0.0009981519740525984,0.24842978865922144,5.7874741775966715e-09,7.199480217723635e-07,1.5439472274936618e-15,3.338376635240208e-23,9.986090782041596e-19,2.856687464942715e-22,3.733975160666015e-08,0.2785728472513555,1.4855020541431733e-09,1.2797068385234138e-26,2.5617221077055534e-20,5.917874532286887e-16,1.3542416123409285e-20,3.5401521292324745e-16,1.042995556300565e-14,5.890020670214839e-20,5.473987798334388e-27,5.1149556093608105e-20,1.328119953236541e-10,0.3532672302653459,1.681840466239861e-16,2.008364687029659e-14,5.2945467163090514e-20,1.082730978685775e-23,6.5290624622181265e-19,2.9229603759523394e-09,-7.739022695372063e-22,-1.1387524983075136e-26,1.4265594728272886e-11,2.373185799203022e-08,-1.0643367688590061e-22,4.351216855331572e-22,5.51362451333901e-20,6.845670235272182e-14,1.2890874920577516e-20,3.5515716881948157e-22,-1.3322670646503333e-33,9.544310535899416e-09,5.3002868328545416e-12
0.014575232455721879,0.8170289020801621,3.76,0.0,2.8440251218027988e-11,1.5350667116657825e-06,1.0146176981511466,3.83759189991511e-17,1.2007966858428912e-16,2.5745948399707265e-12,9.51805322943556e-10,2.591791029564036e-22,0.0002722062074915477,0.0009892520948549682,0.24843182573231817,5.787104892802211e-09,7.071565857567576e-07,1.5300965949531399e-15,3.3019705959410964e-23,9.965436535151375e-19,2.8294918074456266e-22,3.7012117278247506e-08,0.27857396715292104,1.459378795745056e-09,1.2667898716033041e-26,2.534883531642004e-20,5.908188361497139e-16,1.3399644248091996e-20,3.485099831640188e-16,1.0271095270640533e-14,5.805611799776547e-20,5.428649007270023e-27,5.0349307970859477e-20,1.316275522088781e-10,0.35326611078749576,1.6642796953206144e-16,2.0041216058041862e-14,5.2829626277302656e-20,1.0744275794104794e-23,6.481669557857677e-19,2.8968935813103146e-09,1.3882470141719509e-21,2.0731381407692003e-26,1.4137951624760961e-11,2.3731768310256528e-08,-1.0111823428969316e-21,4.3035593326527e-22,5.500920498823483e-20,6.784834951859962e-14,1.2866139158750072e-20,-9.201524390831106e-23,2.0490249702064013e-33,9.476055375523517e-09,5.300270035962388e-12
0.014707386627511395,0.8170280920687673,3.76,0.0,2.847163445377904e-11,1.508060596555678e-06,1.0146212680707323,3.717379588547357e-17,1.1731288967115557e-16,2.5560704534416363e-12,9.320254965383953e-10,2.5278776041019547e-22,0.0002698021045496482,0.0009805194805882409,0.24843382444827508,5.786742067244467e-09,6.947171725009082e-07,1.5165076253647451e-15,3.2663309055279586e-23,9.945075507507587e-19,2.8027640597625854e-22,3.6690554463528984e-08,0.27857506668230575,1.433967328690347e-09,1.2542275037353541e-26,2.5085926647688823e-20,5.898627038195616e-16,1.3259791397268661e-20,3.4314255835201304e-16,1.0116135017684728e-14,5.723511810362293e-20,5.384142125615858e-27,4.957096486820257e-20,1.3046537364340584e-10,0.35326501167398344,1.6469834801108562e-16,1.9998519083011115e-14,5.2713212172068316e-20,1.0663038941702087e-23,6.435067581395598e-19,2.8713167646740614e-09,1.153354502797785e-21,1.6853669868092295e-26,1.4012715047223501e-11,2.3731682663984636e-08,3.7982974920524045e-22,4.256637868404884e-22,5.488177480274253e-20,6.725138411979933e-14,1.2841784363650069e-20,-5.424300925158133e-22,1.5697432655872402e-33,9.409046490339457e-09,5.300253544633401e-12
0.01483954079930091,0.8170272971988903,3.76,0.0,2.8502757506735167e-11,1.4817886754967832e-06,1.0146247715451209,3.602078538852294e-17,1.1463688348275805e-16,2.537853207456988e-12,9.128337599101681e-10,2.4661399578002005e-22,0.00026744281272105403,0.000971949560959497,0.2484357858511463,5.786385509976709e-09,6.826169998809622e-07,1.50317313055984e-15,3.231436043399153e-23,9.92500547772828e-19,2.776487712894374e-22,3.637489967080785e-08,0.2785761463830844,1.4092420685948566e-09,1.2420070638921422e-26,2.482833211937294e-20,5.889207415368367e-16,1.3122770756753367e-20,3.3790832598099376e-16,9.96494781932679e-15,5.643637370152548e-20,5.340445653266179e-27,4.881373563340097e-20,1.2932485116792197e-10,0.35326393238144593,1.6300190834721402e-16,1.995834872688128e-14,5.260353943784733e-20,1.0584381508189712e-23,6.389237732194251e-19,2.846216535965548e-09,-3.717755020449017e-21,-5.510585252647455e-26,1.3889819026812115e-11,2.3731600880835983e-08,2.3160488245062628e-21,4.210551545544851e-22,5.476149469783083e-20,6.666549639238227e-14,1.2817842370074055e-20,3.078831917361653e-22,-4.12079831450395e-33,9.343250001667978e-09,5.3002373507140694e-12
0.014971694971090426,0.8170265170591076,3.76,0.0,2.8533626123679357e-11,1.4562245814588452e-06,1.0146282103776494,3.4914455334317793e-17,1.1204790112471284e-16,2.519936456075339e-12,8.942077292983384e-10,2.4064849768662626e-22,0.00026512711800864245,0.0009635379304630995,0.24843771094750075,5.786035085876878e-09,6.708438603541479e-07,1.4900861816971591e-15,3.1972659937491594e-23,9.905222462406749e-19,2.7506440931018635e-22,3.6064995218122506e-08,0.27857720677968645,1.3851785687651432e-09,1.2301157473654097e-26,2.4575929658598304e-20,5.87988648726233e-16,1.2988551349960698e-20,3.3280297125352676e-16,9.817413776486965e-15,5.565908870910576e-20,5.297540146257765e-27,4.8076864490855706e-20,1.2820539826559925e-10,0.3532628723856581,1.6135684123508957e-16,1.992011545667301e-14,5.249907936862975e-20,1.050836917939182e-23,6.344163367716664e-19,2.8215799879724635e-09,-1.3130789511265394e-21,-1.8971290870733512e-26,1.3769199980902157e-11,2.373152279673704e-08,-1.1804305699650407e-21,4.1659072791346064e-22,5.464681317305458e-20,6.609038786869355e-14,1.2794219963987626e-20,7.403126685072867e-22,-1.298674533704986e-33,9.278633252246217e-09,5.300221446338086e-12
0.015103849142879941,0.8170257512527472,3.76,0.0,2.8564250585989842e-11,1.4313431204189394e-06,1.0146315863070505,3.385248968745437e-17,1.0954242916198529e-16,2.502312883191178e-12,8.761260676450618e-10,2.3488265812976445e-22,0.0002628538498180386,0.0009552803410238364,0.24843960070808885,5.785690666484474e-09,6.593860902578929e-07,1.4772401046850419e-15,3.163798239149441e-23,9.8857148856913e-19,2.725237753531836e-22,3.5760688977778185e-08,0.2785782483782299,1.361753460838308e-09,1.2185413098380818e-26,2.4328566256602922e-20,5.870632984920736e-16,1.2857040356363867e-20,3.2782233217411736e-16,9.673415683941155e-15,5.490250230200442e-20,5.2554041688522025e-27,4.7359629161218606e-20,1.2710644938232588e-10,0.35326183118069887,1.5974967964622913e-16,1.9879230647953462e-14,5.238779814230031e-20,1.0433479092487266e-23,6.299826085555873e-19,2.797394674787927e-09,9.44282816638904e-21,1.3930230553829813e-25,1.3650796606223001e-11,2.3731448255461987e-08,-5.521799914404571e-21,4.1224439452138017e-22,5.452529989778071e-20,6.552577087508262e-14,1.2770846058378716e-20,-6.41133627563303e-22,7.667592660341919e-33,9.215164751689077e-09,5.3002058239138195e-12
