Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15)
0.0011237868217964884,0.7467639706536682,3.76,0.0,0.16277880239373949,0.5922433709041823,0.4991937893090071,1.7064506125258914e-09,1.6053173054339016e-07,0.012904077821462375,0.0011837421739523764,1.1352754781872705e-06,0.0012762830730467089,0.003154716385175166,0.2426441779476224,0.0052870701506604586,0.0004096359723733305,2.8780950601943025e-06,4.68294835761884e-05,0.03540570515807252,0.005750170777775187,0.00016958043043579357,0.23390611578570333,0.00010183125132421931,1.3431017247269127e-10,0.00010268763598314122,0.03843677138267984,1.0452108744903704e-05,2.356417221162745e-06,7.003069431491952e-06,1.2194931231812667e-11,5.326812334940089e-10,6.2201347898061945e-12,1.635302064022905e-07,0.03634708017195703
0.001124055780207358,0.7468268721966029,3.76,0.0,0.1621670726170524,0.591354583029758,0.500220327193829,1.7489123950580688e-09,1.6310758418576508e-07,0.012915976181558299,0.0011827244903714845,1.1345195447029965e-06,0.0012843405785970782,0.0031777306126916796,0.24294380609873387,0.005272950604720577,0.00041219324336581214,2.8779529358465894e-06,4.693486985236662e-05,0.035327834297366245,0.00573019221303713,0.00017020954331176867,0.23439411627498766,0.0001018056488092207,1.354449200356321e-10,0.0001032106044078929,0.03852953450037351,1.053176170869574e-05,2.3737010568661334e-06,7.061392163481984e-06,1.2276970213700773e-11,5.344975350492263e-10,6.261983847740046e-12,1.6461691153422108e-07,0.03648107971294321
0.0011243247386182277,0.7468899825279945,3.76,0.0,0.16155359454166596,0.5904612435348299,0.5012518992567944,1.7926116278020385e-09,1.657350871632639e-07,0.01292781560498963,0.001181686617634369,1.1337463623227148e-06,0.0012924835897280453,0.0032010065296940557,0.2432435460210547,0.0052587788937376225,0.00041477797399725385,2.8777449909674035e-06,4.7039898534442626e-05,0.0352491920307333,0.0057100768896717925,0.00017084177750572265,0.23488428953780072,0.00010177764665691051,1.3659754320668882e-10,0.00010373701174568887,0.03862257379733752,1.061223406870557e-05,2.3911661248323026e-06,7.120415625847018e-06,1.2359807376766822e-11,5.363193700253002e-10,6.3042400764761105e-12,1.6571413136641824e-07,0.03661601806628389
0.0011245936970290973,0.7469533022815547,3.76,0.0,0.16093836289093558,0.5895633145204383,0.5022885459335944,1.83758947718242e-09,1.6841547096524108e-07,0.012939594002185206,0.0011806283398983972,1.1329556787715974e-06,0.0013007133529401808,0.00322454809601107,0.24354338601019695,0.005244554802924978,0.0004173905806357987,2.877470186585719e-06,4.714455039167929e-05,0.035169771300521346,0.005689823986136827,0.0001714771400488311,0.23537665058801774,0.00010174720791508921,1.3776837005412298e-10,0.00010426687575449187,0.03871588856736947,1.0693536166659013e-05,2.408814735092567e-06,7.180150492821047e-06,1.244345222698728e-11,5.381466599268768e-10,6.34690832497223e-12,1.6682199073347227e-07,0.03675190493204033
0.001124862655439967,0.7470168320830601,3.76,0.0,0.1603213724280856,0.588660757676384,0.5033303080790567,1.8838886658354503e-09,1.7115000104996388e-07,0.012951309236112214,0.0011795494395094885,1.1321472380622592e-06,0.0013090311380187956,0.0032483593463397734,0.2438433140691167,0.005230278116820552,0.0004200314879170439,2.8771274709588755e-06,4.724880572999576e-05,0.03508956498922233,0.0056694326805527395,0.00017211563764239283,0.2358712145618427,0.00010171429519019294,1.3895773534190745e-10,0.00010480021399591411,0.03880947804423312,1.0775678493813838e-05,2.4266492301063647e-06,7.24060763254421e-06,1.2527914396180934e-11,5.399793228515108e-10,6.389993506209122e-12,1.6794061611360598e-07,0.036888750137769634
0.0011251316138508366,0.7470805725500057,3.76,0.0,0.15970261795785634,0.5877535342758601,0.5043772269722759,1.931553512576118e-09,1.7393997771882623e-07,0.012962959121206626,0.001178449697000601,1.131320780439711e-06,0.001317438238568018,0.003272444391954085,0.24414331790164018,0.005215948619281909,0.00042270112894880383,2.876715779482814e-06,4.735264438167319e-05,0.03500856591942256,0.005648902150878774,0.00017275727664476217,0.23636799671873357,0.00010167887064504682,1.4016598067652078e-10,0.00010533704382187976,0.038903341399818624,1.0858671693288135e-05,2.444671985176996e-06,7.301798110350982e-06,1.2613203642436075e-11,5.418172733912375e-10,6.433500597415446e-12,1.690701356351646e-07,0.03702656364050617
0.0011254005722617063,0.7471445242912577,3.76,0.0,0.1590820943281999,0.5868416051699779,0.5054293443218435,1.980629993606046e-09,1.7678673733871882e-07,0.012974541422266984,0.0011773288910905115,1.1304760423251918e-06,0.001325935972563641,0.003296807422467039,0.24444338490580442,0.005201566093481634,0.0004253999455224721,2.8762340346010924e-06,4.7456045695852587e-05,0.034926766853772946,0.005628231575097251,0.00017340206305713738,0.23686701244233443,0.00010164089599668587,1.4139345465829763e-10,0.00010587738236064734,0.03899747774224115,1.0942526562427319e-05,2.462885408903603e-06,7.363733193625722e-06,1.2699329850951304e-11,5.436604225347131e-10,6.477434640793165e-12,1.7021067909973267e-07,0.03716535552878743
0.0011259384890834453,0.7472730639868854,3.76,0.0,0.15783571920900155,0.5850034711023194,0.5075493434041425,2.0832105707751486e-09,1.8265613809619741e-07,0.01299749407641769,0.001175023194866468,1.128730650839161e-06,0.0013432087381345312,0.0033463845993754048,0.24504365645069787,0.005172641086320583,0.000430886917214096,2.875056009085667e-06,4.766145123421972e-05,0.034760739485885817,0.005586466998421574,0.00017470110025713236,0.23787180675080943,0.00010155714101734502,1.439075188799561e-10,0.00010696865289404887,0.039186565489217326,1.1112865285124506e-05,2.4998940659534596e-06,7.4898832813771455e-06,1.287413334624983e-11,5.473619419875353e-10,6.5666040844695045e-12,1.7252536558784406e-07,0.037445915486214745
0.0011264764059051844,0.747402455854783,3.76,0.0,0.1565822067851514,0.5831460336263454,0.509690647788856,2.192034347515125e-09,1.8876965924375961e-07,0.013020148280522042,0.0011726305442823256,1.126908876317503e-06,0.0013608604880295419,0.00339712603088138,0.24564402150880477,0.005143501346771459,0.00043649611947231803,2.873584511558313e-06,4.786484709404751e-05,0.03459142378845023,0.005544132382268314,0.00017601278961184303,0.23888572307574826,0.00010146271499682864,1.4650286269456306e-10,0.00010807415763314202,0.03937673279868343,1.128678421850668e-05,2.537695152971354e-06,7.619152234947027e-06,1.3052406583568367e-11,5.510830931953267e-10,6.6575435103897996e-12,1.7488574832807201e-07,0.03773051342799856
0.0011270143227269235,0.7475327044184813,3.76,0.0,0.1553215175773594,0.581268963775918,0.511853607158986,2.3075367562581696e-09,1.9513940987468782e-07,0.013042484247146553,0.0011701491037560932,1.1250084665844193e-06,0.0013789027035573036,0.0034490682452669283,0.2462443675397272,0.005114145114867382,0.0004422314223849542,2.8718104464501575e-06,4.806604963365587e-05,0.03441875970758214,0.005501221171670199,0.000177337164900896,0.2399088890525737,0.00010135729542754988,1.491825430136303e-10,0.00010919402412402449,0.03956797003276063,1.1464375545596977e-05,2.576309182998601e-06,7.751637902488162e-06,1.323423341036917e-11,5.548230237728891e-10,6.750295685567053e-12,1.7729292819655458e-07,0.03801923501224901
0.0011275522395486626,0.7476638140254825,3.76,0.0,0.15405361297337294,0.5793719252745666,0.5140385785989627,2.4301874445960703e-09,2.017781947930546e-07,0.01306448127908527,0.0011675770087314294,1.1230271026416856e-06,0.001397347314673729,0.0035022492108211533,0.246844576415778,0.005084570618973487,0.0004480968576547149,2.8697245029373766e-06,4.826486647339328e-05,0.03424268623635286,0.005457726832126428,0.0001786742528229939,0.24094143439364185,0.00010124055250338972,1.5194974449402877e-10,0.00011032837490977418,0.03976026633119209,1.1645734158989591e-05,2.6157572449683585e-06,7.887441791919999e-06,1.3419699871245341e-11,5.585808133467148e-10,6.844904497569866e-12,1.7974803489346281e-07,0.03831216820888947
0.0011280901563704016,0.747795788837098,3.76,0.0,0.15277845529155717,0.5774545743379309,0.5162459267814327,2.560493251042954e-09,2.0869955977899987e-07,0.013086117726978362,0.001164912365771424,1.120962396678641e-06,0.0014162067218471447,0.0035567084051151155,0.24744452416855856,0.005054776075467557,0.00045409662711955423,2.867317152561789e-06,4.8461096139519545e-05,0.03406314142054193,0.005413642857300536,0.0001800240724945344,0.24198349091822718,0.00010111214908389064,1.548077853037197e-10,0.00011147732699278976,0.039953609536243814,1.1830957746786067e-05,2.6560610183797123e-06,8.026669227230607e-06,1.3608894260722652e-11,5.623554697888402e-10,6.94141498089022e-12,1.822522276149622e-07,0.03860940337399056
0.0011286280731921407,0.7479286328110902,3.76,0.0,0.1514960078470601,0.5755165594698534,0.5184760241595406,2.699001499227179e-09,2.159178402939099e-07,0.0131073709448858,0.0011621532526970304,1.1188118900426065e-06,0.0014354938191768537,0.0036124868881729014,0.2480440807237943,0.005024759688370945,0.00046023511180371513,2.8645786470764335e-06,4.86545276913389e-05,0.033880062366534944,0.005368962777254745,0.00018138663491247032,0.24303519258248998,0.00010097174066979197,1.5776012320050432e-10,0.00011264099125912016,0.040147986113400036,1.2020146880885859e-05,2.6972427879822114e-06,8.169429512580825e-06,1.3801907173932162e-11,5.661459252044734e-10,7.0398733428852235e-12,1.8480669572592802e-07,0.038911033326807946
0.0011291659900138798,0.7480623496885036,3.76,0.0,0.15020623502067235,0.5735575212519353,0.5207292511648315,2.8463035934640612e-09,2.2344821383020037e-07,0.013128217243664603,0.0011592977187725598,1.1165730511560654e-06,0.0014552220188506768,0.003669627379812925,0.24864310962382472,0.004994519648929386,0.00046651688154189806,2.8614990165023726e-06,4.884494033695709e-05,0.03369338525157056,0.005323680167265255,0.00018276194237851483,0.24409667550935887,0.0001008189753911023,1.6081036185020654e-10,0.00011381947185743481,0.040343381067613766,1.2213405107835833e-05,2.7393254584395127e-06,8.315836104387427e-06,1.3998831557960532e-11,5.699510317338828e-10,7.140326989972874e-12,1.8741265943695809e-07,0.03921715342962187
0.0011297039068356189,0.7481969429772711,3.76,0.0,0.14890910233055393,0.571577092126212,0.5230059964110166,3.003038956299814e-09,2.3130675601219588e-07,0.013148631841954968,0.0011563437849346782,1.1142432733778483e-06,0.0014754052770725732,0.003728174341512706,0.24924146773685718,0.004964054135137657,0.0004729467052333367,2.858068067403026e-06,4.903210303665781e-05,0.033503045336601506,0.005277788657275572,0.00018414998788993838,0.24516807801824436,0.00010065349400887528,1.639622574753906e-10,0.00011501286553626586,0.040539777854759144,1.2410839042488352e-05,2.782332568931137e-06,8.466006790937141e-06,1.4199762762953064e-11,5.737695571205478e-10,7.242824553536829e-12,1.9007137047230123e-07,0.039527861670541994
0.001130241823657358,0.7483324159356473,3.76,0.0,0.14760457650694264,0.569574896170618,0.525306656903874,3.169899376488059e-09,2.395105009563286e-07,0.013168588814628575,0.0011532894440680979,1.1118198728072884e-06,0.0014960581215783515,0.003788174063134872,0.24983900495217592,0.004933361311199525,0.00047952956177689304,2.854275381392761e-06,4.921577409351682e-05,0.03330897698202377,0.005231281942031018,0.0001855507544977318,0.24624954065452379,0.00010047492993192575,1.6721972581881596e-10,0.000116221260940405,0.04073715828796187,1.2612558464624441e-05,2.8262883076673065e-06,8.620063880856943e-06,1.4404798592291573e-11,5.776001800652667e-10,7.347415915483795e-12,1.9278411273134873e-07,0.039843258749427964
0.001130779740479097,0.7484687715548315,3.76,0.0,0.14629262556988165,0.5675505488669514,0.5276316382575009,3.3476337847191082e-09,2.48077506218044e-07,0.013188061038608891,0.0011501326613367554,1.1093000860324776e-06,0.0015171956808361124,0.0038496747548151427,0.2504355638606559,0.004902439326913795,0.0004862706517341522,2.850110313926952e-06,4.9395700731555406e-05,0.033111113666507916,0.005184153791925796,0.00018696421462790352,0.2473412062187551,0.00010028290924991521,1.7058684943613942e-10,0.00011744473786094756,0.04093550243854219,1.281867641845358e-05,2.871217526232213e-06,8.778134400757824e-06,1.4614039352322296e-11,5.814414853449724e-10,7.454152233534262e-12,1.9555220294316777e-07,0.04016344816704268
0.0011313176573008361,0.7486060125405936,3.76,0.0,0.144973218910018,0.5655036568610795,0.5299813549171193,3.5370534941975573e-09,2.5702692256658693e-07,0.013207020135948815,0.0011468713745757958,1.1066810678267803e-06,0.001538833715037544,0.003912726644337713,0.25103097941990343,0.004871286316978757,0.0004931754097729952,2.8455619934145443e-06,4.9571618661171266e-05,0.03290938800918797,0.005136398064601979,0.0001883903293608101,0.2484432197955599,0.00010007705078435185,1.7406788533703023e-10,0.0001186833664341589,0.041134788531292085,1.3029309314994359e-05,2.917145753640191e-06,8.940350301785723e-06,1.4827587900958734e-11,5.852919586779277e-10,7.563085965901884e-12,1.983769913053724e-07,0.04048853631755308
0.0011318555741225752,0.7487441412939272,3.76,0.0,0.14364632737257388,0.5634338177150952,0.5323562303886388,3.739037986424533e-09,2.6637906911632075e-07,0.013225436413994067,0.0011435034947444714,1.103959888793039e-06,0.0015609886490115957,0.0039773820803841635,0.25162507860320005,0.004839900400208383,0.0005002495179535354,2.840619320671231e-06,4.9743251631601624e-05,0.03270373179550459,0.005088008717354046,0.0001898290476659097,0.24955572878208748,9.985696615905429e-05,1.7766727299385727e-10,0.00011993720628738156,0.04133499283375374,1.3244577037350086e-05,2.9640992100125505e-06,9.106848676045732e-06,1.50455496945509e-11,5.891499813236615e-10,7.67427089510791e-12,2.0125986210167436e-07,0.04081863258451223
0.0011323934909443143,0.7488831598907243,3.76,0.0,0.14231192334460654,0.561340619651107,0.5347566974752073,3.954541292481332e-09,2.7615551429194747e-07,0.01324327880244491,0.0011400269064407481,1.1011335329526692e-06,0.001583677607207981,0.004043695642087124,0.25221768003132566,0.004808279678652231,0.0005074989199253352,2.8352709687320456e-06,4.991031097079723e-05,0.032494076007029894,0.005038979820397314,0.00019128030559087793,0.2506788829159612,9.962225989167101e-05,1.8138964273237715e-10,0.00012120630562978564,0.04153608953912894,1.3464603048976514e-05,3.0121048197797435e-06,9.277771983492324e-06,1.5268032833038125e-11,5.930138244088171e-10,7.78776215090963e-12,2.0420223429721933e-07,0.04115384944047375
0.0011329314077660533,0.7490230700604162,3.76,0.0,0.14096998084564855,0.5592236412863073,0.537183198521004,4.1845990143808306e-09,2.863791629908088e-07,0.01326051478714659,0.0011364394684825773,1.0981988952803112e-06,0.0016069184509032472,0.004111724255339695,0.25280859358631597,0.0047764222366083004,0.0005149298361094971,2.829505383060304e-06,5.00724951131203e-05,0.03228035085561772,0.004989305571056116,0.00019274402540252322,0.2518128343026116,9.937252950800217e-05,1.8523982452131717e-10,0.00012249070028421883,0.04173805064243861,1.3689514504963696e-05,3.0611902242788192e-06,9.453268289196056e-06,1.549514810293468e-11,5.968816429669149e-10,7.903616232098999e-12,2.0720556210528562e-07,0.04149430255039382
0.0011334693245877924,0.7491638731635097,3.76,0.0,0.13962047562180366,0.557082451358976,0.5396361856625281,4.430336083954251e-09,2.970743505508514e-07,0.013277110340443156,0.0011327390145621395,1.0951527791869781e-06,0.0016307298177897767,0.004181527316332562,0.25339762000618665,0.004744326139516533,0.0005225487799438682,2.8233107821984976e-06,5.022948911504661e-05,0.03206248582224373,0.004938980308928346,0.00019422011467529936,0.25295773744189637,9.910736568105015e-05,1.8922285718204075e-10,0.00012379041265635912,0.041940845809541195,1.3919442366343712e-05,3.11138379360116e-06,9.633491511792927e-06,1.5727009017397714e-11,6.007514696764969e-10,8.021891026808096e-12,2.1027133551636602e-07,0.04184011087897493
0.0011340072414095315,0.7493055701679673,3.76,0.0,0.13826338524338275,0.5549166084450614,0.5421161210876361,4.692975349980106e-09,3.082669441786006e-07,0.013293029847907626,0.0011289233539771742,1.0919918939537174e-06,0.0016551311641228412,0.004253166822833112,0.2539845504595926,0.004711989432721007,0.0005303625752768442,2.816675158901403e-06,5.038096415911187e-05,0.0318404097009288,0.00488799853208996,0.0001957084653232832,0.2541137492538883,9.882635239683501e-05,1.9334399803797224e-10,0.00012510545063760997,0.0421444422385947,1.4154521517367959e-05,3.162714637526675e-06,9.81860168386025e-06,1.5963731852972092e-11,6.046212082817742e-10,8.142645831112985e-12,2.1340108078431576e-07,0.04219139680210911
