Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20)
2.8743608466774222e-06,0.6624808606660977,3.76,0.0,0.8450716841885798,0.9999968789494216,9.18235513405316e-08,8.276639527953117e-24,1.1724717050805435e-16,3.4281043169775635e-06,3.03915328533056e-06,1.7108220063934048e-09,1.368835457622543e-08,2.8627855179757048e-08,9.799299384331165e-08,2.6742208029269838e-08,5.623337057135459e-09,4.485691914851474e-11,8.75728025283811e-13,5.243570377416205e-12,7.488749169828632e-11,3.023371423342634e-13,4.736668173906831e-12,1.1221048883138531e-08,3.0282571418847476e-22,2.6330945562427554e-19,3.1129181758270437e-19,3.9649679327588103e-28,1.014103113181082e-14,1.340960147891632e-14,1.3854130260746044e-19,9.715407819787617e-19,4.230681448154612e-20,5.483985540553441e-16,1.7480052728238704e-12,7.922595879756886e-27
2.914715212004056e-06,0.6624808609830412,3.76,0.0,0.8450716338594918,0.9999968348358016,9.404204660496891e-08,8.42500128470241e-24,1.1894910847912676e-16,3.477630731498314e-06,3.0813692565427018e-06,1.7359334954858437e-09,1.3805664716431728e-08,2.8735695736388467e-08,9.979864169074878e-08,2.7511747551112657e-08,5.651534703018557e-09,4.556291961001926e-11,9.025258849379944e-13,5.4829343613659916e-12,7.814731161780238e-11,3.1153412546804e-13,4.938042429078314e-12,1.1526303047230444e-08,3.166510289910693e-22,2.78005629323189e-19,3.333851766171562e-19,4.272996965237305e-28,1.0333966014994262e-14,1.3684276918195482e-14,1.4140141237889756e-19,1.0018691699515846e-18,4.3177681419868615e-20,5.502579551903099e-16,1.801476119933721e-12,8.583427562563633e-27
2.9550695773306897e-06,0.6624808613012036,3.76,0.0,0.8450715834960579,0.9999967907166493,9.627946910814831e-08,8.574172535943027e-24,1.206518377303231e-16,3.5271801233652972e-06,3.123572016154191e-06,1.7610566697554748e-09,1.3922912321944139e-08,2.884337150344767e-08,1.0161107698742477e-07,2.82924315423639e-08,5.6796429022473e-09,4.6270726662538097e-11,9.297416875693406e-13,5.729565930782171e-12,8.150132865545272e-11,3.208754435222161e-13,5.145055369505189e-12,1.1835324915079669e-08,3.3089615920356084e-22,2.933016996457352e-19,3.567027918593521e-19,4.6002188399409655e-28,1.0529096219516034e-14,1.3962151973137437e-14,1.442950037479946e-19,1.0326970020813082e-18,4.405883339346205e-20,5.65414473844053e-16,1.8560281902915373e-12,9.288814965357508e-27
2.9954239426573234e-06,0.6624808616205875,3.76,0.0,0.8450715330983107,0.9999967465919631,9.853581063409083e-08,8.724156307482427e-24,1.2235535670144378e-16,3.5767524489375766e-06,3.1657615623300764e-06,1.7861915033293106e-09,1.4040119815560725e-08,2.8950898498206264e-08,1.0343028992408487e-07,2.9084267796386786e-08,5.707670201204727e-09,4.6980340025990866e-11,9.573759658418676e-13,5.9835775851293e-12,8.495092873084984e-11,3.3036135401957487e-13,5.357787451246375e-12,1.2148101976958919e-08,3.455676016229812e-22,3.0921369575222907e-19,3.812942961633326e-19,4.947554702293604e-28,1.0726431345641333e-14,1.4243239153599336e-14,1.4722228538441917e-19,1.064025688429702e-18,4.49501971008099e-20,5.753727202739668e-16,1.911692725383713e-12,1.0041086196387212e-26
3.035778307983957e-06,0.6624808619411938,3.76,0.0,0.8450714826662777,0.9999967024617424,1.0081106643067885e-07,8.874955479179154e-24,1.240596640308667e-16,3.626347670172304e-06,3.207937893363985e-06,1.8113379735062287e-09,1.4157307649812485e-08,2.9058291214480063e-08,1.0525627165214004e-07,2.988726409792821e-08,5.735624377524591e-09,4.769175949495501e-11,9.85429254903914e-13,6.245081967582022e-12,8.849749953392982e-11,3.3999211453351696e-13,5.576319262211245e-12,1.2464621760915712e-08,3.606718648583019e-22,3.257578670655002e-19,4.072106397549419e-19,5.315957789318933e-28,1.0925980701963707e-14,1.452755061013834e-14,1.5018335160493676e-19,1.0958566431478577e-18,4.585186945434647e-20,5.911174078408482e-16,1.9684715352480344e-12,1.0842658001987503e-26
3.076132673310591e-06,0.6624808622630243,3.76,0.0,0.8450714321999808,0.9999966583259844,1.0310523487623165e-07,9.026572778364956e-24,1.2576475853614689e-16,3.6759657540772804e-06,3.250101007665092e-06,1.8364960604483017e-09,1.4274494485314058e-08,2.9165562830586003e-08,1.070890141858804e-07,3.070142822441918e-08,5.7635125142294674e-09,4.84049849315127e-11,1.0139020923063571e-12,6.514191865745693e-12,9.21424305326766e-11,3.4976798270409827e-13,5.800731520435134e-12,1.2784871832661447e-08,3.7621546344519376e-22,3.4295068368937507e-19,4.345041097260491e-19,5.706414201734697e-28,1.112775331779361e-14,1.4815098147584487e-14,1.531783893391968e-19,1.1281912844743518e-18,4.676379646764455e-20,5.973423390397944e-16,2.026392767954359e-12,1.16960381603712e-26
3.1164870386372245e-06,0.6624808625860802,3.76,0.0,0.8450713816994374,0.9999966141846873,1.0541831721229756e-07,9.179010796045925e-24,1.274706391985412e-16,3.7256066722742307e-06,3.292250903747804e-06,1.861665746934338e-09,1.4391697334963072e-08,2.9272725268212707e-08,1.0892851032535075e-07,3.1526767947006986e-08,5.7913410589403855e-09,4.91200162595496e-11,1.0427950179294693e-12,6.791020212280196e-12,9.588711297977524e-11,3.596892162529357e-13,6.031105072645582e-12,1.3108839795469835e-08,3.9220492384829324e-22,3.6080883680153414e-19,4.632283477076531e-19,6.119943600093057e-28,1.1331757957858356e-14,1.510589323746599e-14,1.562074662381124e-19,1.1610310345831322e-18,4.7686102754457227e-20,6.136511373799716e-16,2.0854497075749206e-12,1.260382767617097e-26
3.1568414039638582e-06,0.6624808629103623,3.76,0.0,0.8450713311646609,0.9999965700378479,1.0775031730537121e-07,9.332271986209047e-24,1.2917730514922793e-16,3.7752704006100067e-06,3.3343875802226554e-06,1.886847018140457e-09,1.4508931692995275e-08,2.937978937309233e-08,1.1077475358792958e-07,3.23632910314711e-08,5.819115876524803e-09,4.98368534596695e-11,1.0721085739134843e-12,7.075680085485934e-12,9.973293991884852e-11,3.6975607299522473e-13,6.2675208929609685e-12,1.3436513290076933e-08,4.0864677661819933e-22,3.7934923901946624e-19,4.934383671732303e-19,6.557599914605154e-28,1.1538003129717615e-14,1.539994703364482e-14,1.5927074210440841e-19,1.1943773195974297e-18,4.8618763330808374e-20,6.203566797189558e-16,2.145674973554141e-12,1.356872295297374e-26
3.197195769290492e-06,0.6624808632358729,3.76,0.0,0.8450712805956611,0.9999965258854634,1.1010124141530674e-07,9.48635869016421e-24,1.3088475565594423e-16,3.824956918779371e-06,3.3765110357874574e-06,1.912039861427086e-09,1.46262116608228e-08,2.9486764937910826e-08,1.1262773814226834e-07,3.321100523910989e-08,5.8468423002355136e-09,5.0555496564239014e-11,1.1018433045872753e-12,7.368284709894253e-12,1.0368130619072103e-10,3.799688108547283e-13,6.510060081614303e-12,1.3767879994577275e-08,4.255475651655593e-22,3.985890248453882e-19,5.251905713644157e-19,7.020472106017894e-28,1.1746497101844753e-14,1.5697270390294914e-14,1.623682979834523e-19,1.2282315694386917e-18,4.9561869407400356e-20,6.384283960211365e-16,2.2070605722201303e-12,1.459351806652563e-26
3.2375501346171256e-06,0.6624808635626126,3.76,0.0,0.8450712299924433,0.9999964817275303,1.1247109797498865e-07,9.641273125693282e-24,1.3259299011028976e-16,3.874666209966943e-06,3.418621269219013e-06,1.9372442661367667e-09,1.4743550067314294e-08,2.9593660884636602e-08,1.1448745874591306e-07,3.406991832757934e-08,5.874525180211601e-09,5.127594565267721e-11,1.1319997563955839e-12,7.668947456855616e-12,1.0773360843963545e-10,3.903276878746603e-13,6.758803863719339e-12,1.4102927624317114e-08,4.4291383653410275e-22,4.185455510870878e-19,5.585427716559147e-19,7.50968494291071e-28,1.1957247910871255e-14,1.5997873876965384e-14,1.6550028205195084e-19,1.2625952178235375e-18,5.051540208133959e-20,6.442253612357283e-16,2.2696431625287855e-12,1.5681107115745598e-26
3.2779044999437594e-06,0.6624808638905832,3.76,0.0,0.8450711793550111,0.9999964375640443,1.1485989739042558e-07,9.797017416348558e-24,1.3430200801626133e-16,3.924398260523539e-06,3.4607182793656244e-06,1.96246022341121e-09,1.4860958578686886e-08,2.9700485257399516e-08,1.1635391068949675e-07,3.494003805164754e-08,5.902168927403e-09,5.199820084719565e-11,1.1625784778279756e-12,7.977781845106456e-12,1.1189124511922815e-10,4.008329622318397e-13,7.0138335881232106e-12,1.4441643931787438e-08,4.6075215178311825e-22,4.392363973388703e-19,5.935542058968543e-19,8.026399772328997e-28,1.2170263380859055e-14,1.6301767794531447e-14,1.686667762404565e-19,1.2974697021221529e-18,5.147943985336064e-20,6.635219044331004e-16,2.3334100293567185e-12,1.6834486592779123e-26
3.318258865270393e-06,0.6624808642197857,3.76,0.0,0.8450711286833635,0.9999963933950021,1.1726765186182838e-07,9.953593571622677e-24,1.3601180898000168e-16,3.9741530596772664e-06,3.5028020651405257e-06,1.9876877260279955e-09,1.497844779740095e-08,2.980724540270281e-08,1.1822708974721165e-07,3.582137216386476e-08,5.929777552716605e-09,5.272226230899323e-11,1.1935800193509163e-12,8.294901541309778e-12,1.1615561649822213e-10,4.1148489224442075e-13,7.275230726354113e-12,1.4784016706517512e-08,4.790690744551029e-22,4.60679366382318e-19,6.302855566070637e-19,8.571815287499911e-28,1.2385551126033234e-14,1.6608962187928938e-14,1.7186791366505386e-19,1.3328564633549898e-18,5.245397649235421e-20,6.683485241833518e-16,2.3984022415617876e-12,1.8056757757202063e-26
3.3586132305970268e-06,0.6624808645502216,3.76,0.0,0.8450710779774984,0.999996349220399,1.196943752209587e-07,1.0111003525814533e-23,1.377223927005256e-16,4.023930599271628e-06,3.5448726255159e-06,2.0129267682523976e-09,1.5096027352533098e-08,2.991394792642086e-08,1.2010699213229623e-07,3.671392841516845e-08,5.957354702578723e-09,5.344813023479444e-11,1.225004933342288e-12,8.620420360575437e-12,1.2052812466589978e-10,4.2228373638535775e-13,7.543076871647685e-12,1.5130033774968338e-08,4.978711833497736e-22,4.828924846857891e-19,6.68798969157014e-19,9.147168311838202e-28,1.2603118572905767e-14,1.691946686240133e-14,1.7510377745411858e-19,1.368756946063617e-18,5.343907847807851e-20,6.893253434620535e-16,2.464602317565597e-12,1.9351129031055376e-26
3.3989675959236605e-06,0.6624808648818917,3.76,0.0,0.8450710272374107,0.9999963050402306,1.221400827813075e-07,1.0269249106451154e-23,1.3943375896116553e-16,4.073730873524616e-06,3.5869299595174696e-06,2.038177345701133e-09,1.5213705983271376e-08,3.0020598880078104e-08,1.2199361445616404e-07,3.761771455543737e-08,5.984903691565136e-09,5.417580485365911e-11,1.2568537740276623e-12,8.954452266964924e-12,1.2501017353740638e-10,4.332297532877283e-13,7.817453738039205e-12,1.5479683000425613e-08,5.171650584595739e-22,5.058940028107595e-19,7.091580700324059e-19,9.753734594671622e-28,1.2822972959163191e-14,1.7233291395758396e-14,1.7837449026751248e-19,1.4051725983045654e-18,5.443474621981384e-20,6.929542806063551e-16,2.532056932271081e-12,2.0720918428398772e-26
3.439321961250294e-06,0.662480865214798,3.76,0.0,0.8450709764630929,0.9999962608544921,1.2460479120034466e-07,1.0428332084988487e-23,1.4114590762175549e-16,4.1235538788078225e-06,3.6289740662194887e-06,2.0634394552172948e-09,1.5331491616059988e-08,3.0127203684520826e-08,1.238869536912661e-07,3.853273833399759e-08,6.012427532413388e-09,5.4905286424051356e-11,1.2891270974185534e-12,9.29711137398095e-12,1.296031688588914e-10,4.4432320175864894e-13,8.098443159518381e-12,1.583295228289218e-08,5.369572966222534e-22,5.297023959610766e-19,7.514279851772106e-19,1.039282961889211e-27,1.3045121359190589e-14,1.7550445154081357e-14,1.8168013555116424e-19,1.4421048715300837e-18,5.544103665498003e-20,7.158071151218918e-16,2.600742728136384e-12,2.2169556017639177e-26
3.479676326576928e-06,0.6624808655489415,3.76,0.0,0.8450709256545358,0.999996216663179,1.270885183537862e-07,1.058825412988759e-23,1.428588386114715e-16,4.173399613445085e-06,3.6710049447402867e-06,2.0887130947563996e-09,1.544939143523326e-08,3.023376732908633e-08,1.2578700713727766e-07,3.945900750008127e-08,6.039928963282483e-09,5.5636575231167863e-11,1.3218254612532056e-12,9.648511945040735e-12,1.343085182124793e-10,4.555643407818129e-13,8.38612708924709e-12,1.618982955898027e-08,5.572544942505921e-22,5.543363643828834e-19,7.956753583743636e-19,1.1065809409808166e-27,1.326957067687754e-14,1.787093730178056e-14,1.850208267483834e-19,1.4795552205810023e-18,5.64579560006724e-20,7.179321962490626e-16,2.6707129076567385e-12,2.3700586411839975e-26
3.5200306919035616e-06,0.6624808658843233,3.76,0.0,0.8450708748117285,0.9999961724662857,1.2959128322115554e-07,1.0749016873015015e-23,1.4457255192237554e-16,4.223268077529788e-06,3.713022594238157e-06,2.113998263282863e-09,1.556741194765376e-08,3.034029425876458e-08,1.2769377239075191e-07,4.039652980324108e-08,6.067410472596084e-09,5.636967158450656e-11,1.3549494249400753e-12,1.0008768393933013e-11,1.3912763102107395e-10,4.669534295320749e-13,8.680587598837571e-12,1.655030280180375e-08,5.780632665032601e-22,5.798148339534371e-19,8.419683696504688e-19,1.1774071357547427e-27,1.3496327675678272e-14,1.8194776816686034e-14,1.883966468504051e-19,1.517525103578564e-18,5.748555389586044e-20,7.429915731400661e-16,2.741937095475465e-12,2.53176712843087e-26
3.5603850572301953e-06,0.6624808662209446,3.76,0.0,0.8450708239346583,0.9999961282638073,1.3211310578144088e-07,1.091062184347967e-23,1.4628704760348496e-16,4.273159272758395e-06,3.7550270139077285e-06,2.1392949606757447e-09,1.568555904177061e-08,3.044678859222488e-08,1.2960724731742115e-07,4.1345312993725313e-08,6.094874321560167e-09,5.7104575815649036e-11,1.3884995495038675e-12,1.0377995285259939e-11,1.4406191855300819e-10,4.784907273747425e-13,8.9819068776875e-12,1.6914360020870257e-08,5.993902261133783e-22,6.061569565607606e-19,8.903767537148198e-19,1.2519055043235108e-27,1.3725398964413425e-14,1.8521972498484744e-14,1.9180770180800604e-19,1.5560159819174385e-18,5.85238406755135e-20,7.43281751774811e-16,2.8144763169145e-12,2.7024591912386273e-26
3.600739422556829e-06,0.6624808665588068,3.76,0.0,0.8450707730233115,0.9999960840557386,1.3465400691778707e-07,1.1073070554588988e-23,1.480023257554277e-16,4.323073202278863e-06,3.797018202976562e-06,2.164603187642779e-09,1.5803838041850103e-08,3.055325396947399e-08,1.3152743002728892e-07,4.230536482281813e-08,6.1223225647953515e-09,5.7841288276234204e-11,1.4224763975339843e-12,1.0756307334864908e-11,1.491127939265497e-10,4.901764938816965e-13,9.290167232367539e-12,1.7281989261973267e-08,6.21242006882376e-22,6.333821107467269e-19,9.409718184431735e-19,1.330224308265339e-27,1.3956791033625302e-14,1.885253298367393e-14,1.9525407385748378e-19,1.5950293201676976e-18,5.957286009096849e-20,7.709213855188314e-16,2.8882918096168663e-12,2.8825251749371725e-26
3.6410937878834628e-06,0.6624808668979111,3.76,0.0,0.8450707220776722,0.999996039842074,1.3721400833046938e-07,1.1236364413152549e-23,1.4971838652549635e-16,4.373009870552228e-06,3.838996160702188e-06,2.1899229456419827e-09,1.5922253757543145e-08,3.065969379625474e-08,1.3345431885176332e-07,4.3276693043147814e-08,6.1497570690361655e-09,5.857980933610859e-11,1.4568805331354193e-12,1.1143819410247038e-11,1.5428167211427262e-10,5.020109888270337e-13,9.605451086058703e-12,1.765317860708411e-08,6.436252377215427e-22,6.615099020598811e-19,9.93826463406945e-19,1.4125161969490899e-27,1.4190510232383381e-14,1.9186466751900093e-14,1.987358627091064e-19,1.6345665860681829e-18,6.063262555877131e-20,7.689655099143955e-16,2.963453908686063e-12,3.072367902663243e-26
3.6814481532100965e-06,0.6624808672382586,3.76,0.0,0.845070671097724,0.9999959956228076,1.39793132540564e-07,1.1400504817323715e-23,1.5143523010798396e-16,4.422969283360635e-06,3.880960886372362e-06,2.21525423688683e-09,1.604081047608098e-08,3.0766111022997154e-08,1.3538791234591438e-07,4.4259305409191294e-08,6.177179510926988e-09,5.932013938348501e-11,1.4917125220449429e-12,1.1540646549671522e-11,1.595699701757528e-10,5.13994472228142e-13,9.92784099225668e-12,1.8027916178661702e-08,6.665465711772962e-22,6.905601890652088e-19,1.0490153980132814e-18,1.4989387428805607e-27,1.4426562794010074e-14,1.9523782123241757e-14,2.0225315057484993e-19,1.674629250616709e-18,6.170317436642558e-20,7.891907736887641e-16,3.039924264912257e-12,3.272404498740915e-26
3.72180251853673e-06,0.6624808675798506,3.76,0.0,0.8450706200834496,0.9999959513979342,1.4239140255902856e-07,1.1565493107512874e-23,1.531528567252805e-16,4.4729514472761776e-06,3.922912379293075e-06,2.240597064043021e-09,1.6159512169045648e-08,3.087250847894978e-08,1.3732820919908119e-07,4.5253209676878916e-08,6.204591452590793e-09,6.006227881757579e-11,1.5269729310685138e-12,1.1946903906358383e-11,1.6497910657506875e-10,5.261272042706831e-13,1.0257419591540776e-11,1.8406190126249212e-08,6.900126553049623e-22,7.205530042795962e-19,1.106614562284646e-18,1.5896530732837532e-27,1.4664954886988176e-14,1.9864487331153518e-14,2.0580602877311118e-19,1.71521878763889e-18,6.278452756333979e-20,7.965378419330909e-16,3.1177513896241474e-12,3.483061941708171e-26
3.762156883863364e-06,0.6624808679226887,3.76,0.0,0.8450705690348298,0.9999959071674478,1.4500884204830108e-07,1.1731330578939095e-23,1.548712666372038e-16,4.522956369922868e-06,3.964850638794629e-06,2.2659514303787048e-09,1.6278362385593086e-08,3.0978888646678745e-08,1.3927520828000172e-07,4.625841360432883e-08,6.231994303136857e-09,6.0806228052466e-11,1.5626623285080442e-12,1.2362706795979316e-11,1.705105017608921e-10,5.384094453815505e-13,1.0594269647066503e-11,1.8787988637541455e-08,7.140301565290412e-22,7.515086258770894e-19,1.1667016448261248e-18,1.6848253595987343e-27,1.4905692524724462e-14,2.0208590454479335e-14,2.0939458111293268e-19,1.7563366736137775e-18,6.387671515062186e-20,8.248428999726165e-16,3.1969149330163196e-12,3.704781310522111e-26
3.8025112491899976e-06,0.6624808682667733,3.76,0.0,0.8450705179518458,0.9999958629313426,1.4764547526956617e-07,1.1898018455045386e-23,1.5659046013803403e-16,4.572984059893551e-06,4.006775664229921e-06,2.291317339717478e-09,1.6397364282095675e-08,3.108525383446878e-08,1.412289086234199e-07,4.7274924952097584e-08,6.259389329709462e-09,6.155198751589482e-11,1.5987812841374176e-12,1.2788170699605061e-11,1.7616557820181746e-10,5.508414562271372e-13,1.093847404605788e-11,1.9173299938875755e-08,7.38605739914232e-22,7.834475794986848e-19,1.2293561298303392e-18,1.784626838782223e-27,1.514878162926496e-14,2.055609941857428e-14,2.130188957648769e-19,1.7979843887722847e-18,6.497975738068437e-20,8.252472589633911e-16,3.2774772745060467e-12,3.9380182710708395e-26
3.842865614516631e-06,0.6624808686121064,3.76,0.0,0.845070466834477,0.9999958186896127,1.5030132697665105e-07,1.2065557967509776e-23,1.5831043755055886e-16,4.623034526581076e-06,4.048687454970631e-06,2.3166947963421495e-09,1.6516520686405015e-08,3.119160602889527e-08,1.4318930940233928e-07,4.830275148326576e-08,6.286777681108008e-09,6.229955764682779e-11,1.635330369049557e-12,1.3223411253966212e-11,1.8194576026654937e-10,5.63423497714096e-13,1.1290115791754986e-11,1.9562112292722744e-08,7.637460938933357e-22,8.163906224152654e-19,1.294659209295161e-18,1.889233543609585e-27,1.539422805195556e-14,2.0907022074792135e-14,2.1667905277655914e-19,1.8401634156973923e-18,6.609368473927365e-20,8.567997633467245e-16,3.359392917649227e-12,4.1832424858437315e-26
