Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812)
0.03671448427811832,0.8713404634358867,3.76,0.0,7.900676990252248e-11,2.4989109340631765e-07,1.0087007429782306,6.5487552524043934e-18,5.420969806220226e-17,3.540639737248153e-12,1.1090630062407271e-10,4.0663282188509326e-23,0.00014784532395102702,0.0006722397857453773,0.359480845174582,1.0829121159208918e-08,1.7773693493822764e-07,1.5095828408728604e-15,5.0866444658741084e-23,3.476006955604312e-18,3.303846204642456e-22,2.7819382890406297e-08,0.3774409222380781,2.5015648513225925e-10,5.74591935318109e-26,4.548574791733652e-20,2.4258089746008688e-15,3.453725845471152e-20,2.8345792820631633e-16,7.796964196437523e-15,5.350639372554207e-20,1.1198036902047171e-26,3.918581961928059e-20,8.457566815592804e-11,0.3068548486775257,2.1787114979053844e-16,5.253129291123246e-14,2.3748779864798202e-19,4.5592425372483674e-23,1.0530059311161075e-18,1.5966704561967904e-09,-2.2573544018094785e-19,-5.355850066104406e-24,6.396652079359648e-12,3.018448729262381e-08,2.1241166036359556e-19,6.392948560497334e-22,2.5101887580259884e-19,6.03565662690747e-14,8.136665286111222e-20,-1.3384215417378319e-19,-6.945127584565762e-34,3.798977798994625e-09,1.3726472986677769e-11,1.0439422700026193e-16,7.774620184537065e-24,1.8261697392011646e-19,4.07308977028925e-26,-2.0060640159667104e-24,1.3495517263288925e-20,4.888691568707241e-34,1.3118249333712911e-15,1.5524006584192443e-25,3.4286546885645923e-20,2.692472336854063e-19,1.0773560080233333e-14,8.360811412010867e-17,4.2688721514518336e-17,2.9809079781439717e-17,4.7665416902952065e-17,2.6327040782346017e-21,1.9872295758656946e-11,1.3840120422106228e-17,1.6085112654298488e-18
0.037219351327342574,0.8713400379341599,3.76,0.0,7.923168576170428e-11,2.4632549634603326e-07,1.0087023263226846,6.407296487391451e-18,5.3398503113045966e-17,3.5270288233420856e-12,1.0905715207412988e-10,3.9929083727513917e-23,0.0001468236612460268,0.000667595620656642,0.3594820948686471,1.082924914697914e-08,1.752888862990911e-07,1.499181549806415e-15,5.064250611672032e-23,3.483973024812388e-18,3.2870184359494377e-22,2.762973597356504e-08,0.377441474498848,2.4672909158508476e-10,5.74992012875988e-26,4.522304819863186e-20,2.428229429389789e-15,3.4334585806517726e-20,2.8056793655373375e-16,7.718574799723432e-15,5.326915248860213e-20,1.1153935241297952e-26,3.893640636460307e-20,8.399128644959255e-11,0.30685429663789465,2.1664256856315988e-16,5.258729155820802e-14,2.377383621449901e-19,4.56009318286318e-23,1.0489602541024699e-18,1.5856383314767458e-09,7.618166903617088e-20,1.7148751903517606e-24,6.35237059418816e-12,3.0184546558890956e-08,-2.2325091063360446e-19,6.355566188483535e-22,2.5127984328069607e-19,5.994291272953497e-14,8.144643993708309e-20,6.800648932281334e-20,-7.623731550927813e-32,3.778745618061817e-09,1.3726448276005221e-11,1.0439424279269684e-16,-5.842419060202454e-24,1.8261700209187288e-19,-9.631134742193062e-27,1.0192716561459595e-24,1.3402265331285033e-20,4.881672292030308e-34,1.3027661129179687e-15,3.5310019744856966e-26,3.428655212620047e-20,2.673854977787309e-19,1.0625158991766638e-14,8.303831360227095e-17,4.210071081717964e-17,2.960322044194288e-17,4.73361671805952e-17,2.5964404537039518e-21,1.9873900969909303e-11,1.3745753676585031e-17,1.59754902528899e-18
0.03772421837656683,0.8713396280311692,3.76,0.0,7.945438867829206e-11,2.4291369139542144e-07,1.0087038526901622,6.2733575487913e-18,5.2626215015468356e-17,3.5140481466138555e-12,1.0729256398126581e-10,3.923120887875704e-23,0.00014583944163908024,0.000663121641355393,0.3594832977206775,1.0829372695874819e-08,1.7294661697600587e-07,1.4891612087466668e-15,5.0392692850130955e-23,3.481961809484217e-18,3.2700039092875515e-22,2.7447018241240982e-08,0.3774420076333576,2.4344947482080684e-10,5.739513567863718e-26,4.496589350157953e-20,2.4304374712346136e-15,3.4138670365109263e-20,2.778065950974442e-16,7.643663700622213e-15,5.304214461430419e-20,1.1110478957624862e-26,3.8697753602710035e-20,8.342832044767054e-11,0.3068537637164658,2.1546751539360995e-16,5.264422522438957e-14,2.379932588098955e-19,4.5611885727467494e-23,1.0451019166998467e-18,1.575010496952373e-09,2.898041794964256e-19,6.899904115722285e-24,6.309712886685126e-12,3.0184604042224984e-08,-1.7172460162805968e-19,6.319813080086892e-22,2.5154554880652165e-19,5.954439289213987e-14,8.151560552627112e-20,1.4248168583378734e-19,2.801065770811707e-32,3.759222763611381e-09,1.3726424421415048e-11,1.0439425793654137e-16,-1.7593695963363393e-23,1.8261702911232326e-19,-1.0694746886468498e-25,2.1355625470576664e-24,1.3312430819160922e-20,4.867511754622414e-34,1.2940392224481773e-15,-4.5866645681802365e-25,3.428655715161036e-20,2.6559200890898013e-19,1.0483170472906501e-14,8.248933016843977e-17,4.153810857877749e-17,2.9404904225588073e-17,4.7018982273680566e-17,2.5617438082789733e-21,1.9875456379591048e-11,1.3654835018871219e-17,1.5869872796386572e-18
0.038229085425791086,0.8713392330564105,3.76,0.0,7.967489143414651e-11,2.396475676948226e-07,1.008705324492651,6.146447466767622e-18,5.189056997065624e-17,3.501670699501719e-12,1.0560777878064432e-10,3.856748350941272e-23,0.0001448910563375355,0.0006588105367940317,0.3594844557788021,1.0829491984371809e-08,1.7070453717000722e-07,1.479505469228917e-15,5.00120628517255e-23,3.482077289523243e-18,3.25152331678143e-22,2.7270933348700027e-08,0.37744252242323195,2.403098472187822e-10,5.732478902822732e-26,4.47198210157586e-20,2.4333218845507208e-15,3.39520624426996e-20,2.751673644630765e-16,7.572055190223065e-15,5.282483050646738e-20,1.106339045009886e-26,3.846929379970005e-20,8.288585008081893e-11,0.3068532491319574,2.1434401774773596e-16,5.270216782607923e-14,2.382528165697063e-19,4.562525447471384e-23,1.0414228921118072e-18,1.5647695834629225e-09,-3.739222963553984e-19,-8.762040294327682e-24,6.2686091310352105e-12,3.018465979719033e-08,5.273628763438895e-19,6.285627830865519e-22,2.5181632959180204e-19,5.916035873798313e-14,8.160792479659913e-20,-1.760157793994686e-19,6.640902727161536e-32,3.7403804102466126e-09,1.3726401387901583e-11,1.0439427246213471e-16,2.6209492616907707e-23,1.8261705503511212e-19,1.1627509844668028e-25,-2.6381298040778016e-24,1.3225866903958323e-20,4.847391602043025e-34,1.2856300043656455e-15,3.7133797654179118e-25,3.42865619719435e-20,2.6386383368075506e-19,1.0347255643521674e-14,8.196027364650488e-17,4.0999572065301733e-17,2.921380712134296e-17,4.671334392373085e-17,2.5285313337361764e-21,1.9876963729953524e-11,1.356721697006928e-17,1.5768089026774257e-18
0.03873395247501534,0.871338852374573,3.76,0.0,7.989320521134241e-11,2.3651953814007005e-07,1.0087067440163127,6.0261128606026725e-18,5.118947198662521e-17,3.4898707037867952e-12,1.0399836470997938e-10,3.793589238263387e-23,0.00014397698097309787,0.0006546553795076269,0.3594855709829623,1.082960718177104e-08,1.685574186766687e-07,1.4701988393652529e-15,4.973235150721381e-23,3.4923874005604305e-18,3.2359226399038694e-22,2.710120041281306e-08,0.3774430196100919,2.3730292341804184e-10,5.740888329492347e-26,4.449087771258054e-20,2.4363335841151916e-15,3.3776308064826606e-20,2.7264409820175768e-16,7.503583808491668e-15,5.261670539365398e-20,1.1021752005108447e-26,3.825049605954992e-20,8.236300355672597e-11,0.30685275214307445,2.1326991033414213e-16,5.276080698628943e-14,2.385156192165074e-19,4.5640705458794697e-23,1.037915518661706e-18,1.5548991332195722e-09,-1.6537135488085297e-19,-3.9841842931778764e-24,6.228993169415586e-12,3.018471387675727e-08,-1.127188647578911e-19,6.25294599939515e-22,2.520906827947404e-19,5.879019610115663e-14,8.170841471547107e-20,-1.1823178929630558e-19,-3.990326741854202e-32,3.722191171245203e-09,1.3726379142252274e-11,1.0439428639816658e-16,1.633378640991712e-23,1.8261707991097383e-19,1.2372661378856656e-25,-1.772123780892552e-24,1.3142434466849807e-20,4.839086124039629e-34,1.2775249490134279e-15,6.029878598818232e-25,3.42865665967197e-20,2.62198192706219e-19,1.0217097546083773e-14,8.145030030027548e-17,4.04838454054863e-17,2.9029622115899515e-17,4.64187610609323e-17,2.4967255787763257e-21,1.987842468518819e-11,1.3482759746732384e-17,1.5669976619737439e-18
0.0392388195242396,0.8713384853832888,3.76,0.0,8.01093397160303e-11,2.335224990676921e-07,1.008708113429574,5.911930950769054e-18,5.0520969232870534e-17,3.478623715887752e-12,1.0246018948693787e-10,3.733456330257384e-23,0.00014309577017989136,0.0006506496009845501,0.35948664517184553,1.0829718449611264e-08,1.6650036703886232e-07,1.461226628964762e-15,4.9592772283947786e-23,3.496427244224044e-18,3.2229804360170866e-22,2.693755302511676e-08,0.3774434998981151,2.344218817537664e-10,5.740437948639457e-26,4.4271672324158305e-20,2.4383379606586185e-15,3.3607787544280864e-20,2.702310281286648e-16,7.438094321037348e-15,5.2417296653362495e-20,1.0987117548472731e-26,3.804086330821285e-20,8.18589542599964e-11,0.30685227204594767,2.1224238515778625e-16,5.282003766310895e-14,2.387811870545016e-19,4.565807375548008e-23,1.0345725311133844e-18,1.5453835412820265e-09,7.814764296303794e-19,1.8387685579245282e-23,6.190802276177375e-12,3.01847663323255e-08,-8.67555631383914e-19,6.221681565402637e-22,2.5236809432520313e-19,5.843332250304613e-14,8.177352717619734e-20,3.6706742306119436e-19,-8.105582687824857e-32,3.704629008834284e-09,1.3726357652932725e-11,1.0439429977178238e-16,-5.809047155622914e-23,1.826171037879176e-19,-2.9654379364452003e-25,5.5016469892930146e-24,1.3062001598404765e-20,4.835002610817402e-34,1.269711246654661e-15,-1.1046055595025728e-24,3.4286571034945726e-20,2.6059245070928333e-19,1.0092399457276841e-14,8.095860986596143e-17,3.9989752901027856e-17,2.885205810235616e-17,4.613476805854498e-17,2.4662540364594703e-21,1.9879840836231324e-11,1.3401330769593185e-17,1.5575381614514402e-18
0.03974368657346385,0.8713381315110476,3.76,0.0,8.032330635029122e-11,2.306497935638999e-07,1.0087094347906005,5.8035184396599656e-18,4.988324252626465e-17,3.46790651665375e-12,1.0098939665768556e-10,3.6761755359568234e-23,0.00014224605258582698,0.000646786968914179,0.35948768008929477,1.0829825941732594e-08,1.6452879617097887e-07,1.452574898811819e-15,4.932356680106127e-23,3.491561661933101e-18,3.207811183021381e-22,2.677973833965597e-08,0.37744396395640256,2.3166032910891506e-10,5.727033220027436e-26,4.405445135414673e-20,2.4408932610765213e-15,3.3442546079129414e-20,2.6792274235751666e-16,7.37544127010642e-15,5.222616137317548e-20,1.0948761809867987e-26,3.7839929727145007e-20,8.137291788832792e-11,0.3068518081717692,2.1125949635216062e-16,5.288018104621452e-14,2.3905096574760657e-19,4.567753940067432e-23,1.0313870283430972e-18,1.5362080014957514e-09,-3.562575882360992e-19,-8.291577392912436e-24,6.153976940021874e-12,3.018481721375189e-08,8.567684193407249e-19,6.191772542640977e-22,2.5265008267586532e-19,5.808918516051967e-14,8.185348113949087e-20,-3.9893601493546346e-20,6.641109251188558e-32,3.6876691512201535e-09,1.3726336889980595e-11,1.0439431260868184e-16,6.460934918310391e-24,1.8261712671140192e-19,-3.7036318998486956e-26,-5.978366270507719e-25,1.298444314156521e-20,4.818533427033497e-34,1.2621767431128524e-15,-3.8452852466436456e-25,3.4286575295148034e-20,2.590441073847081e-19,9.972883349459773e-15,8.048444281316235e-17,3.951619293055177e-17,2.8680838872071074e-17,4.586092312033763e-17,2.4370487682567788e-21,1.988121370519377e-11,1.3322804209522978e-17,1.5484157886944877e-18
0.04024855362268811,0.8713377902152646,3.76,0.0,8.053511614640387e-11,2.2789517801567744e-07,1.0087107100542014,5.700516377017201e-18,4.9274601437953353e-17,3.457696770160607e-12,9.958238367467518e-11,3.6215852637920304e-23,0.0001414265261834858,0.0006430615661582381,0.3594886773902327,1.0829929803742687e-08,1.6263840521830664e-07,1.4442304136748268e-15,4.896523802409897e-23,3.497723207436011e-18,3.1922629710904427e-22,2.662751622953493e-08,0.37744441242116483,2.290122688475184e-10,5.730121283082528e-26,4.38485125085264e-20,2.4448918931623267e-15,3.3286103044977287e-20,2.657141405345995e-16,7.31548723022553e-15,5.2042884126245513e-20,1.0908152520822626e-26,3.7647258412447665e-20,8.090414980566109e-11,0.3068513598846069,2.1032011331679853e-16,5.294104320177832e-14,2.3932407503105134e-19,4.569887939159371e-23,1.0283523717044273e-18,1.52735845652516e-09,-1.123981554116416e-18,-2.6463153226315913e-23,6.118460662698427e-12,3.018486656938101e-08,1.0028818564002373e-18,6.163185532093079e-22,2.529357120777026e-19,5.775725914002248e-14,8.19851955544131e-20,-6.432268129869381e-19,1.3669093092610625e-31,3.671288015842e-09,1.3726316824907496e-11,1.0439432493320904e-16,9.568122841480256e-23,1.8261714872449275e-19,5.36406370328919e-25,-9.64080966947975e-24,1.2909640269248201e-20,4.8039022092124766e-34,1.2549098987724395e-15,2.1670468136286534e-24,3.42865793854028e-20,2.575507889498565e-19,9.85828848765285e-15,8.002707781213624e-17,3.906213239055259e-17,2.851570218288515e-17,4.5596806790173324e-17,2.4090460612179854e-21,1.988254474944626e-11,1.3247060567695425e-17,1.5396166662203374e-18
0.040753420671912365,0.8713374609804883,3.76,0.0,8.074477598504955e-11,2.2525279153391477e-07,1.0087119410782157,5.602594207466152e-18,4.869346440760387e-17,3.44797324314719e-12,9.823578213183068e-11,3.569534917446916e-23,0.0001406359540471829,0.0006394677712944124,0.359489638646145,1.0830030174878814e-08,1.6082515742687827e-07,1.4361805989302935e-15,4.881412689713425e-23,3.510299671016945e-18,3.181275452241231e-22,2.648065850617901e-08,0.37744484589774435,2.264720715277144e-10,5.743057053690063e-26,4.3663201294690695e-20,2.4471755322119144e-15,3.314385638775763e-20,2.636004113486863e-16,7.258102325002006e-15,5.186707493962899e-20,1.0876968444541612e-26,3.7462439236997816e-20,8.045194259324812e-11,0.3068509265793831,2.0942185727008456e-16,5.300209372972378e-14,2.3959811516236266e-19,4.572160466955063e-23,1.0254622498375713e-18,1.5188215516230599e-09,1.5582487491696103e-18,3.6560074057310503e-23,6.0841997727715384e-12,3.018491444607817e-08,-2.3474191767299926e-18,6.135850311467786e-22,2.532224433016056e-19,5.743704563000712e-14,8.206303004038552e-20,5.4071389190688975e-19,-1.7970555553154047e-31,3.655463138317051e-09,1.3726297430608288e-11,1.0439433676843643e-16,-6.328424798936915e-23,1.8261716986801235e-19,-2.2561712031521387e-25,8.10413863287278e-24,1.2837480093533954e-20,4.8046875325008855e-34,1.2478997506446649e-15,-4.9751883317783435e-25,3.4286583313363896e-20,2.5611024032868455e-19,9.748370148424439e-15,7.958582938934339e-17,3.8626601619328104e-17,2.8356398897010764e-17,4.5342020573021536e-17,2.3821861149254186e-21,1.9883835365390716e-11,1.3173986286968634e-17,1.5311276063754502e-18
0.04125828772113662,0.8713371433167463,3.76,0.0,8.095229491113633e-11,2.227171279729564e-07,1.0087131296294287,5.5094472225863815e-18,4.813835354176686e-17,3.4387159750358384e-12,9.69464400487653e-11,3.519883592903289e-23,0.00013987316036492638,0.0006360002405901714,0.35949056535016194,1.0830127189045987e-08,1.5908526081967332e-07,1.4284135004535868e-15,4.872687292711743e-23,3.50719109232945e-18,3.170964868880564e-22,2.6338948195672127e-08,0.37744526496248854,2.240344481146932e-10,5.733125428885951e-26,4.348046298610851e-20,2.448302815239481e-15,3.3002933262679495e-20,2.6157703913035904e-16,7.203165117036912e-15,5.1698367435928704e-20,1.0849575165692595e-26,3.728508689499531e-20,8.001562378075494e-11,0.30685050768000166,2.0856199083858527e-16,5.306374243082385e-14,2.3987493281515492e-19,4.574597929572289e-23,1.0227107297322312e-18,1.5105845917987108e-09,9.099703572334883e-19,2.1432873941876336e-23,6.051143253094011e-12,3.0184960889264014e-08,-3.0871996541235307e-19,6.109680748033448e-22,2.53512219489718e-19,5.712807035718626e-14,8.209694084395405e-20,8.5902667432212e-19,-2.013014174388279e-31,3.6401731065528107e-09,1.3726278681277038e-11,1.0439434813624223e-16,-1.2779936564861903e-22,1.8261719018067515e-19,-8.06746788179428e-25,1.287538783938533e-23,1.276785530358517e-20,4.799552181915028e-34,1.2411358772216996e-15,-3.548420809031323e-24,3.4286587086288595e-20,2.547203179108837e-19,9.642898448301157e-15,7.916004575435037e-17,3.8208689754868467e-17,2.820269218228947e-17,4.509618565732803e-17,2.3564127552103593e-21,1.9885086891945567e-11,1.3103473391679985e-17,1.522936069527576e-18
0.041763154770360876,0.8713368367580093,3.76,0.0,8.115768640357636e-11,2.202830103249649e-07,1.0087142773890572,5.42079048491374e-18,4.760789278439707e-17,3.4299055704008295e-12,9.571140522774335e-11,3.472500511731391e-23,0.00013913702675802514,0.000632653891283074,0.3594914589217731,1.0830220972400081e-08,1.574151505033893e-07,1.4209177471908433e-15,4.839433457298133e-23,3.50247427357659e-18,3.1566081662324933e-22,2.620217886725536e-08,0.3774456701644872,2.216944254418996e-10,5.720932448473619e-26,4.3288656077217825e-20,2.45325101944789e-15,3.2857097838465696e-20,2.59639775443108e-16,7.150561346224827e-15,5.153641713141308e-20,1.0813657882135006e-26,3.711483911120503e-20,7.959455374182191e-11,0.3068501026376125,2.077400479063527e-16,5.3126429112480176e-14,2.401565105742192e-19,4.577229647600239e-23,1.0200920467532233e-18,1.5026355020904907e-09,-3.706781889315027e-18,-8.703704609252662e-23,6.0192425807991754e-12,3.018500594295056e-08,4.8202792576567766e-18,6.084660072541332e-22,2.538071276032635e-19,5.682988214354357e-14,8.225605778899017e-20,-1.7153744750106972e-18,4.979329287118839e-31,3.625397499567632e-09,1.3726260552329173e-11,1.0439435905738331e-16,1.6979509056854738e-22,1.826172096992167e-19,7.75976543935087e-25,-2.5710082132130927e-23,1.270066382981212e-20,4.780164312623937e-34,1.2346083658779082e-15,2.5713255078780058e-24,3.4286590711061844e-20,2.533789828358274e-19,9.541657271042858e-15,7.874910678334206e-17,3.780754048446875e-17,2.805435677133856e-17,4.485894172997628e-17,2.3316731720273103e-21,1.9886300613771322e-11,1.3035419153407285e-17,1.5150301252709974e-18
0.04226802181958513,0.8713365408607701,3.76,0.0,8.136095610398708e-11,2.1794556726266598e-07,1.0087153859578422,5.336361619370022e-18,4.710079328270258e-17,3.4215232535844163e-12,9.452791018889961e-11,3.427263914743375e-23,0.0001384264888647573,0.0006294238860604396,0.3594923207112052,1.083031164451843e-08,1.558114724536133e-07,1.4136825164380452e-15,4.808734956910142e-23,3.518198195877984e-18,3.1443526528419083e-22,2.6070154009727284e-08,0.3774460620271843,2.1944732371826948e-10,5.739106116577053e-26,4.312196147589559e-20,2.4576861811911147e-15,3.273161844180591e-20,2.57784577712117e-16,7.100181463603456e-15,5.138089987603572e-20,1.0779782825954732e-26,3.695135499954885e-20,7.918812374059659e-11,0.30684971092899976,2.0695539662117296e-16,5.318914738494475e-14,2.4043829972182216e-19,4.5799697682159324e-23,1.0176006200188447e-18,1.4949627906885722e-09,9.743170217670995e-19,2.2845771851683205e-23,5.988451578784505e-12,3.0185049649777954e-08,-2.5953812982217432e-18,6.060773227175772e-22,2.5410236103984524e-19,5.654205151566114e-14,8.240617814726947e-20,-4.969340531548599e-19,1.190792064873657e-31,3.6111168306371164e-09,1.3726243020329138e-11,1.0439436955156136e-16,1.350786058015278e-22,1.8261722845851007e-19,1.051174369249922e-24,-7.448602875444245e-24,1.2635808532130959e-20,4.774872533250707e-34,1.2283077826092865e-15,5.18770741547117e-24,3.4286594194218243e-20,2.5208429475870727e-19,9.444443284555543e-15,7.835242214645473e-17,3.742234814950609e-17,2.7911178273837417e-17,4.462994587624793e-17,2.3079176792315552e-21,1.988747776426042e-11,1.2969725780575305e-17,1.5073984163987039e-18
