Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603)
0.1442901789238297,0.5450227787880279,3.76,0.0,0.7730859676322003,0.9417788097983226,0.07599189150981675,7.077650715005628e-23,6.135648600416387e-17,0.0001145091642449878,0.00014465339892665192,6.635799793196227e-07,4.2269501334928405e-07,4.865970554445692e-07,0.016955204583912958,0.008724279084621967,6.661438606681816e-08,2.6777019102212996e-08,2.3689852714563825e-07,0.007333009735877052,0.007598628723976958,7.481135567276504e-08,0.03065140384997304,6.328631258485735e-05,1.2591234918951606e-15,3.5521111590872867e-09,2.52909204473373e-05,4.46101931227383e-14,6.603919221123539e-12,1.886430457088554e-11,2.261563040974111e-15,1.6575490435847182e-12,2.618502784856637e-16,9.747324484425011e-13,0.0003283864135662046,1.0816996911171604e-11,2.3563662541802714e-07,4.240102347688534e-16,3.7521867008967882e-19
0.14609390278985865,0.5450925746379186,3.76,0.0,0.7713264150600873,0.9401713718744521,0.07813398815115034,7.705370282369204e-23,6.523748918019905e-17,0.00011525472322494974,0.0001462490240116641,6.666751360551371e-07,4.2950930231018505e-07,4.974856845092265e-07,0.01749256121639577,0.0087649061425327,6.786902978033426e-08,2.7237437187345495e-08,2.4323020021832557e-07,0.007597605099487393,0.007687019398440431,7.627482662570205e-08,0.03164240032076186,6.435399572496477e-05,1.304603276129729e-15,3.736695387637153e-09,2.692314017329144e-05,4.835267761467407e-14,6.7471976699155046e-12,1.9651679208219553e-11,2.3508121628086277e-15,1.6982257848237124e-12,2.7218408159047406e-16,1.0091085943182284e-12,0.0003462853601683574,1.1749869859276073e-11,2.5062050131973537e-07,4.513319497423058e-16,4.0687598806258844e-19
0.1478976266558876,0.5451637631688651,3.76,0.0,0.7695443738931746,0.9385380976801184,0.08030983648636873,8.385505888096152e-23,6.93462344417649e-17,0.00011599606923730653,0.00014784507012813685,6.697102803912134e-07,4.363737247976139e-07,5.085341662426976e-07,0.018039043995672042,0.008804333704014919,6.913620530742553e-08,2.770046574521906e-08,2.496366051784401e-07,0.007866775104860732,0.007773433505294383,7.775315114217878e-08,0.03265095609591462,6.542610853729124e-05,1.350873407247412e-15,3.92809580513791e-09,2.8635282560274423e-05,5.235707733484924e-14,6.892218291366537e-12,2.0467325518775244e-11,2.442966979436382e-15,1.7397684283034622e-12,2.828543340732388e-16,1.0445161274083602e-12,0.0003649595966240057,1.2750297851763927e-11,2.6640219362868915e-07,4.801325454653854e-16,4.407424532073117e-19
0.1492494745800913,0.5452180339726953,3.76,0.0,0.7681940149112837,0.9372969403808747,0.08196281402671253,8.932167045161036e-23,7.258264215350131e-17,0.00011654916511905279,0.00014904203328419875,6.71946847931916e-07,4.41553367596691e-07,5.169228113813963e-07,0.018454605406446292,0.008833134257642998,7.00944350468513e-08,2.804932898568234e-08,2.544878777612043e-07,0.008071465437497897,0.007836896788326431,7.887143056637308e-08,0.03341842217754372,6.62328421614994e-05,1.386062322294819e-15,4.076112427990763e-09,2.9972423343647207e-05,5.5539004286732024e-14,7.002095444840404e-12,2.10976990600094e-11,2.5139858728898002e-15,1.7714886597553267e-12,2.9107734596315e-16,1.0717465132241255e-12,0.00037947888577643456,1.3546815452527119e-11,2.787741812736497e-07,5.027270326867361e-16,4.676473913410618e-19
0.150601322504295,0.5452730932655037,3.76,0.0,0.7668309897093862,0.9360410704862212,0.083634926249991,9.512581767171618e-23,7.595988069586461e-17,0.00011710028189587917,0.00015024002894614748,6.741515603779786e-07,4.4676460503201593e-07,5.254067397895933e-07,0.01887529846184065,0.008861320663856703,7.106020446855965e-08,2.83998657308319e-08,2.593825578741377e-07,0.00827865036281792,0.007899240901941777,7.999900430545128e-08,0.034195863386694926,6.70425737406405e-05,1.4216826044416973e-15,4.22811970050745e-09,3.135698108134262e-05,5.888307328579642e-14,7.113027792631429e-12,2.174483032930296e-11,2.5867125402604737e-15,1.8037237612052397e-12,2.9949810041858733e-16,1.0995843201750247e-12,0.00039445867369253696,1.4385335911582356e-11,2.9162906200486404e-07,5.262179169712978e-16,4.959171429616389e-19
0.15181798563607835,0.5453233231964975,3.76,0.0,0.7655934209344097,0.9348981320605055,0.08515625632534556,1.0065502492671395e-22,7.912471486496796e-17,0.00011759472785695097,0.00015131938432383035,6.761091859508315e-07,4.514829791745878e-07,5.3312578431213e-07,0.019258312934915596,0.008886183608583436,7.193602805370914e-08,2.8716854447316268e-08,2.6382547077123385e-07,0.00846722205578777,0.007954391838008142,8.102211693674609e-08,0.03490413325817973,6.777408156051925e-05,1.454105050100856e-15,4.368397751873955e-09,3.264453311530186e-05,6.203701562286616e-14,7.213797655440501e-12,2.234189998682131e-11,2.65365434804324e-15,1.833185883470688e-12,3.072490521294493e-16,1.1251679561985173e-12,0.0004083433676633442,1.5177447334610377e-11,3.036241674970517e-07,5.481504349377021e-16,5.225732900199506e-19
0.15291298245468335,0.5453690800746841,3.76,0.0,0.7644708093607129,0.9338591764551026,0.08653881596927453,1.0589221491367522e-22,8.20784263300622e-17,0.00011803856491229649,0.00015229195400546922,6.778499443832826e-07,4.557533580214638e-07,5.401421431639665e-07,0.019606585409138216,0.008908166322601673,7.27297827449568e-08,2.900342098542032e-08,2.678550961439385e-07,0.008638620525909895,0.008003250163430708,8.194990621466699e-08,0.03554855535656682,6.843480690697357e-05,1.4835766763013321e-15,4.497505559879065e-09,3.3837598615400706e-05,6.499684329892621e-14,7.305266235022085e-12,2.2891378974817038e-11,2.7151281656314314e-15,1.860074538172515e-12,3.14366888878252e-16,1.148630027315946e-12,0.0004211729942726511,1.592187435988423e-11,3.1477453929579127e-07,5.685490283467199e-16,5.475828595977453e-19
0.15400797927328835,0.545415359724949,3.76,0.0,0.7633398470538587,0.9328103976396048,0.08793408578321135,1.1138905939196613e-22,8.513548198083262e-17,0.00011848138609213105,0.00015326579987131619,6.795711048061621e-07,4.6004719297977675e-07,5.472255305057081e-07,0.01995823309097711,0.008929788692174971,7.352889284314397e-08,2.9291250032808267e-08,2.71914538652394e-07,0.008811595207165696,0.00805137148843234,8.288455821109252e-08,0.036199622026523375,6.909790330356019e-05,1.5133211903173582e-15,4.629361737440525e-09,3.506374598677816e-05,6.807557896362106e-14,7.39748988193779e-12,2.345256077389664e-11,2.777782551257358e-15,1.887323314380928e-12,3.2162142321942737e-16,1.1725129246300282e-12,0.000434324813757231,1.6697259660153995e-11,3.2626997652763317e-07,5.895892287415951e-16,5.735906749618243e-19
0.15510297609189336,0.5454621639375222,3.76,0.0,0.762200518876454,0.931751740872576,0.08934211708034985,1.1715835456673463e-22,8.829944181252149e-17,0.00011892327459366005,0.00015424109978016295,6.81273040775703e-07,4.643653271718856e-07,5.543773769076309e-07,0.02031325943296972,0.008951062811537226,7.433348677905676e-08,2.9580392189354682e-08,2.7600426344623484e-07,0.008986127387913012,0.008098755775535493,8.38263117784986e-08,0.036857366288557625,6.976349594019366e-05,1.5433354612561566e-15,4.764007095878256e-09,3.632357491301923e-05,7.127722122282901e-14,7.490488583070976e-12,2.402566865145349e-11,2.84163631283986e-15,1.9149391020488195e-12,3.2901483292751805e-16,1.1968236176037353e-12,0.0004478050451207517,1.7504692569410395e-11,3.3811930184429726e-07,6.112877721357446e-16,6.0062944123370455e-19
0.15608847322863786,0.5455047377713287,3.76,0.0,0.7611679570407694,0.9307904574384009,0.09062030051374138,1.225946091465137e-22,9.124139573978403e-17,0.0001193202444864371,0.00015512025769017466,6.827886474947685e-07,4.6827311568869784e-07,5.608737494472871e-07,0.02063567512442654,0.00896992151776998,7.506241598554049e-08,2.984178393596679e-08,2.797112841813808e-07,0.009144522331845775,0.008140771702900135,8.46801570995456e-08,0.037455073949463374,7.036476629468873e-05,1.57057632329128e-15,4.8876061662547995e-09,3.7486718173645384e-05,7.426716218490775e-14,7.574866241039904e-12,2.4551845609591086e-11,2.900145386299591e-15,1.9401126767648026e-12,3.357894026060202e-16,1.2190746451353549e-12,0.0004602232715678154,1.825970444629762e-11,3.490937054220712e-07,6.313934502877625e-16,6.258733449507277e-19
0.15707397036538237,0.5455477394317509,3.76,0.0,0.7601285924101489,0.929821084616983,0.09190890464051413,1.2827246145693038e-22,9.42756395899332e-17,0.00011971658243318959,0.00015600086323595434,6.842892233803264e-07,4.722018902518244e-07,5.67427821904114e-07,0.0209608338823192,0.008988516078813333,7.579598889449962e-08,3.0104317686163836e-08,2.834435735262307e-07,0.009304149465122305,0.008182191297949122,8.55401247878421e-08,0.038058244565291256,7.096824978390398e-05,1.598030773235326e-15,5.0135281646530384e-09,3.867807702633663e-05,7.736305112492898e-14,7.659902613842043e-12,2.5088030621131125e-11,2.959654917528747e-15,1.9655940759172284e-12,3.4267981498577434e-16,1.2416829122545288e-12,0.0004729173211865443,1.9042420643041494e-11,3.603687359831077e-07,6.520589153639421e-16,6.520044446571158e-19
0.15796091778845242,0.5455868079296634,3.76,0.0,0.7591873363332423,0.9289416965931308,0.09307759274366052,1.3359789689986065e-22,9.708771425490608e-17,0.00012007279368148334,0.00015679475149923828,6.856270937240737e-07,4.7575624902882656e-07,5.733767272233767e-07,0.021255824970287395,0.009005032099231997,7.646025584385707e-08,3.034160541064212e-08,2.8682454842152966e-07,0.009448855689649304,0.008218959588331647,8.631947802857248e-08,0.038605791371433586,7.151335340335987e-05,1.6229204373129426e-15,5.1288696688400135e-09,3.977479379478134e-05,8.02425432134128e-14,7.737010966779119e-12,2.557929416965735e-11,3.014080469786547e-15,1.9887947039935835e-12,3.4898157279983924e-16,1.2623400769903711e-12,0.00048458172730776814,1.977126578507242e-11,3.707789245093516e-07,6.711471379121466e-16,6.763021842168487e-19
0.15875917046921548,0.5456222678032907,3.76,0.0,0.7583354760021893,0.9281445878694043,0.09413668410970275,1.3857214955785335e-22,9.968622374487726e-17,0.00012039302073456051,0.00015751041784412006,6.868210861436067e-07,4.789705239948451e-07,5.787721383520675e-07,0.021523221365879662,0.009019724053972281,7.706144036530568e-08,3.0556004089911906e-08,2.8988542098722126e-07,0.009579926191480492,0.008251638984310803,8.702536890557143e-08,0.03910240257824036,7.200559930525021e-05,1.645465971448975e-15,5.234326198871508e-09,4.078196035639151e-05,8.291159269370544e-14,7.806884383853844e-12,2.6028583896994313e-11,3.063774609642105e-15,2.009895034092884e-12,3.5473549784896233e-16,1.2811856904754243e-12,0.0004952769196312742,2.0447544686265977e-11,3.8036517802403333e-07,6.887311020958615e-16,6.988181589828175e-19
0.15955742314997853,0.5456580110700812,3.76,0.0,0.7574791261455397,0.927342092267132,0.09520268942093967,1.4372456171349558e-22,1.023504749978699e-16,0.00012071293452172161,0.00015822725848744842,6.880056460375472e-07,4.821996939607587e-07,5.842073963595122e-07,0.02179242419226525,0.009034256920089401,7.766584904904743e-08,3.077121933428305e-08,2.9296356538101105e-07,0.009711779681205967,0.008283928537212172,8.773559819781047e-08,0.039602647802577114,7.249946155586471e-05,1.6681473881275122e-15,5.3413627926543635e-09,4.180843887722015e-05,8.565589344636648e-14,7.877217248450213e-12,2.6484746607653397e-11,3.1141504196403274e-15,2.0312064006388873e-12,3.6056835328551284e-16,1.3002750312232487e-12,0.0005061616558226982,2.1143572972868342e-11,3.9016096280276117e-07,7.067057040481806e-16,7.219628286203738e-19
0.1603556758307416,0.5456940385880381,3.76,0.0,0.7566182780603432,0.9265341849074912,0.09627563306884211,1.4906150465918862e-22,1.0508210848305261e-16,0.00012103256361788094,0.00015894533958229917,6.891808898173417e-07,4.854440947409212e-07,5.896831086113252e-07,0.022063435762085963,0.009048634747313558,7.82735355028906e-08,3.098727099877742e-08,2.960591993321493e-07,0.00984440840697141,0.008315828841692751,8.845026300594682e-08,0.04010654285588838,7.299498892633714e-05,1.6909633932521615e-15,5.449996620591857e-09,4.285447135783385e-05,8.84772403725668e-14,7.948017735011019e-12,2.694787641522492e-11,3.1652155664939734e-15,2.0527315226635907e-12,3.6648102683169055e-16,1.3196109288120681e-12,0.0005172385711926816,2.1859843860439622e-11,4.001700684299016e-07,7.250781546915234e-16,7.457507239904165e-19
0.16115392851150465,0.5457303512389663,3.76,0.0,0.7557529226522259,0.9257208403911125,0.09735554008321497,1.545895271808714e-22,1.0788279662234263e-16,0.00012135193695270967,0.0001596647266774742,6.903469345090511e-07,4.887040673976615e-07,5.951998943169589e-07,0.022336258530804155,0.009062861492043967,7.888455450452926e-08,3.1204179262035333e-08,2.991725467215415e-07,0.009977804553199259,0.008347340565813405,8.916946136357793e-08,0.04061410397795293,7.349223077642357e-05,1.71391268241181e-15,5.560245057624735e-09,4.392030115848973e-05,9.137746487089494e-14,8.019294224451667e-12,2.74180686123734e-11,3.2169777944952005e-15,2.0744731397680266e-12,3.7247441520365914e-16,1.3391962409233595e-12,0.0005285103349141741,2.2596861057220832e-11,4.103963384900026e-07,7.438557708554497e-16,7.701966512927219e-19
0.1619521811922677,0.5457669499302452,3.76,0.0,0.754883050435114,0.9249020327951425,0.09844243613611837,1.6031542483334822e-22,1.1075427176282459e-16,0.00012167108346325823,0.00016038548476914069,6.915038948206686e-07,4.919799609777117e-07,6.007583964532675e-07,0.022610895098718886,0.009076941016764636,7.949896293599883e-08,3.142196510440707e-08,3.0230384668496534e-07,0.01011196024230198,0.00837846444858805,8.98932938835682e-08,0.04112534783893408,7.399123664297522e-05,1.7369939417796329e-15,5.6721260111486715e-09,4.500617300429019e-05,9.435844502205087e-14,8.091055508364748e-12,2.789542149861642e-11,3.269445109644986e-15,2.0964340654702987e-12,3.785494454273651e-16,1.359033920317243e-12,0.0005399796506263524,2.3355141678681795e-11,4.208436710644107e-07,7.630459802479343e-16,7.9531578128520645e-19
0.16275043387303076,0.5458038355934024,3.76,0.0,0.7540086515303492,0.9240777356701834,0.09953634754620398,1.662463569295138e-22,1.1369831444595874e-16,0.00012199003082497527,0.00016110767847127657,6.926518792428597e-07,4.952721159087075e-07,6.063592476994434e-07,0.02288734821290071,0.009090877089978498,8.011681610184659e-08,3.1640648375896684e-08,3.054533357902199e-07,0.010246867536487006,0.008409201298157311,9.06218599018943e-08,0.041640291541097454,7.449205556700888e-05,1.7602058480809446e-15,5.785657379507326e-09,4.6112332986829674e-05,9.742209395448081e-14,8.163309989238434e-12,2.8380033417097545e-11,3.322625414594805e-15,2.1186170578807327e-12,3.847070325333382e-16,1.3791268770248194e-12,0.0005516492570195885,2.4135213464810715e-11,4.3151601919128863e-07,7.826563169212532e-16,8.211235336094068e-19
0.16354868655379382,0.545841009184637,3.76,0.0,0.7531297156702864,0.9232479220405421,0.10063730127756453,1.7238957111065247e-22,1.1671672290909493e-16,0.00012230880624419758,0.00016183137162664054,6.937909910764324e-07,4.985808767697911e-07,6.120030933639509e-07,0.023165620767960315,0.009104673385529794,8.073817061544126e-08,3.186024938591458e-08,3.08621254861172e-07,0.010382518438952586,0.008439551988452273,9.135525938114131e-08,0.04215895261873958,7.499473654669171e-05,1.783547068277763e-15,5.900857249368112e-09,4.7239028563316825e-05,1.0057036200769458e-13,8.236066304029235e-12,2.8872003616615334e-11,3.3765266834693596e-15,2.1410248927077366e-12,3.909480998581512e-16,1.399478047583925e-12,0.0005635219284601744,2.4937614682233595e-11,4.4241739134865515e-07,8.026944236514193e-16,8.476356104700667e-19
0.16434693923455687,0.5458784716855772,3.76,0.0,0.7522462322017842,0.9224125644045179,0.10174532493831043,1.7875266251138338e-22,1.198113645353526e-16,0.00012262743682705447,0.00016255662747105245,6.949213319858976e-07,5.019065914878685e-07,6.17690593035654e-07,0.023445715806483917,0.009118333481916248,8.136308406538217e-08,3.208078860050792e-08,3.1180785605290355e-07,0.01051890489476049,0.008469517456560317,9.209359389421129e-08,0.042681349038013176,7.549932872332248e-05,1.8070162607252497e-15,6.017744133116084e-09,4.838650855664985e-05,1.038052471047991e-13,8.309333265000763e-12,2.937143387308677e-11,3.4311570709054345e-15,2.1636603876592467e-12,3.972735916298456e-16,1.4200904319324922e-12,0.0005756004754935461,2.5762897543641715e-11,4.5355185184012145e-07,8.231680562888542e-16,8.748680764374877e-19
0.16514519191531993,0.5459162241033741,3.76,0.0,0.7513581900877012,0.9215716347332004,0.10286044678183999,1.853435972550732e-22,1.229841640376616e-16,0.00012294594919807594,0.00016328350869069456,6.960430001968838e-07,5.052496077847155e-07,6.23422412416615e-07,0.023727636520180877,0.009131860861989511,8.199161429022882e-08,3.2302286288356146e-08,3.150133967096568e-07,0.010656018792110205,0.00849909870043927,9.283696546034079e-08,0.04320749919757479,7.600588114856191e-05,1.830612075095173e-15,6.136336780851979e-09,4.955502315777296e-05,1.0712878969347495e-13,8.383119687863689e-12,2.987842734485758e-11,3.4865247857887533e-15,2.1865263622692173e-12,4.0368445834815363e-16,1.4409670469740184e-12,0.0005878877454164698,2.6611626835598317e-11,4.649235212250438e-07,8.440850821353523e-16,9.028373071134762e-19
0.16594344459608298,0.5459542674704668,3.76,0.0,0.7504655779091277,0.9207251044698203,0.10398269570732656,1.9217047632982606e-22,1.262370675435632e-16,0.00012326436939947134,0.0001640120773318557,6.971560891537507e-07,5.086102740828058e-07,6.291992233573935e-07,0.024011386250819867,0.009145258912762183,8.262381967034773e-08,3.252476275112515e-08,3.182381357041482e-07,0.010793851963617922,0.00852829677627944,9.358547605205418e-08,0.04373742192872809,7.65144426561432e-05,1.8543331519534524e-15,6.2566540532699764e-09,5.0744823923757915e-05,1.1054306835316853e-13,8.457434445545172e-12,3.0393087726051394e-11,3.542638053809477e-15,2.2096256310264353e-12,4.101816524738867e-16,1.4621109146796286e-12,0.0006003866229263477,2.7484378368146508e-11,4.7653657678158724e-07,8.654534795652621e-16,9.315599636806434e-19
