Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002)
6.026181732799022e-05,0.9377842274183256,3.76,0.0,6.602701335091825e-09,0.1066956087247933,0.8446883835444076,5.693887721190987e-09,2.7229373992694114e-09,2.0088998259146042e-08,6.26304864694111e-05,5.096386235456535e-14,0.08208191988367249,0.17458514031906244,0.18912110695662734,1.0956945883293497e-08,0.04794253858378038,1.7206398596124162e-12,8.495162689791438e-14,1.0527758674999735e-10,3.383123309343488e-15,1.3061063056954333e-06,0.3504316215218634,9.70582335005682e-06,4.1283023052191196e-15,1.5277310380954137e-10,1.1590842362009133e-07,1.4597097897422117e-09,1.2586393936040694e-09,2.4730040804834408e-09,5.313227640668074e-16,1.9825036732916728e-17,7.462124628495086e-16,2.057611103752686e-08,0.23065883335877244,4.018605072507321e-09,4.073163859865024e-09,9.497327988080332e-13,1.481210663515336e-14,5.408071520063716e-14,2.838858858201697e-07,4.9948972068517146e-09,8.329160541101232e-12,2.626004637201454e-09,1.873080748065e-08,1.5185597891619042e-09,1.2165518998371729e-14,2.0678763067835484e-12,2.559307992234356e-10,8.374101032153878e-11,5.4887152334184226e-08,3.980632963536806e-15
6.030703575791275e-05,0.9377633151038777,3.76,0.0,6.329364691868632e-09,0.10660825738241873,0.8446689990598553,5.459477748108156e-09,2.609640089997447e-09,1.925699920112528e-08,6.258254176402907e-05,4.881464010676492e-14,0.0820620365396982,0.17457269190572605,0.18915669661752574,1.0642496924486222e-08,0.04791702532913362,1.6518678863692258e-12,8.143929682091035e-14,1.0092595812028947e-10,3.2421125009153895e-15,1.3051862109329943e-06,0.35019207512776945,9.702247091863215e-06,3.957186075560892e-15,1.464478995744663e-10,1.1110812991208128e-07,1.3988565887429849e-09,1.206049389837819e-09,2.370268143126648e-09,5.309691711282696e-16,1.9001369375171975e-17,7.452234991354691e-16,2.0595974328925366e-08,0.23089840044934348,3.850625456152327e-09,3.903107912202843e-09,9.099938847513778e-13,1.4192189208892721e-14,5.1828597961112886e-14,2.841681947087131e-07,4.785903701544847e-09,7.979746985887878e-12,2.6281551649859963e-09,1.872849610645929e-08,1.4554347235048916e-09,1.165755520296486e-14,1.981347866034255e-12,2.4534155593243795e-10,8.027582196975935e-11,5.258695394295127e-08,3.81077611759938e-15
6.035225418783528e-05,0.9377424149291282,3.76,0.0,6.067455702902938e-09,0.1065211693530214,0.8446499808059654,5.234807283225225e-09,2.5011040990035506e-09,1.8459679657850678e-08,6.253472637295416e-05,4.675670178595556e-14,0.08204213360784118,0.17455992858073988,0.1891920867471967,1.0341216457368983e-08,0.047891491766807584,1.5859799738190947e-12,7.807405474756053e-14,9.675659225569659e-11,3.10712258689695e-15,1.3042733901964758e-06,0.3499533802986598,9.698674286813233e-06,3.793232553788061e-15,1.403874202842835e-10,1.0650888224462179e-07,1.3405677338768523e-09,1.1556782238089707e-09,2.2718440374708044e-09,5.306291447006394e-16,1.82123671395064e-17,7.442806847806459e-16,2.0615741157128633e-08,0.23113711512777974,3.6897504066154577e-09,3.740246894420667e-09,8.71935982744643e-13,1.3598497319077723e-14,4.967124180759491e-14,2.8444891329794607e-07,4.585654168392868e-09,7.644979011765306e-12,2.6302940966228404e-09,1.8726639819282643e-08,1.3949324410366457e-09,1.117105769248672e-14,1.898479670764887e-12,2.351952935166026e-10,7.695555687329567e-11,5.038315807609791e-08,3.648174183063892e-15
6.039747261775781e-05,0.937721526911522,3.76,0.0,5.816489525658247e-09,0.10643434266191817,0.8446313280628787,5.019465884200959e-09,2.397126381288213e-09,1.769558083840191e-08,6.248703925838182e-05,4.4786131966819393e-14,0.08202221171804992,0.17454685241395862,0.18922727673642023,1.0052543898727041e-08,0.04786593859101645,1.5228539386859035e-12,7.48496196093444e-14,9.276170226227254e-11,2.9778862253291304e-15,1.3033676107280563e-06,0.3497155337577384,9.695105015708228e-06,3.636137341577098e-15,1.3458040556132586e-10,1.0210212027055718e-07,1.2847334376025349e-09,1.1074309342996743e-09,2.177548081768795e-09,5.303020429035656e-16,1.7456542535918798e-17,7.433819105977647e-16,2.06354111534154e-08,0.231374980706698,3.5356743104091116e-09,3.5842705122618026e-09,8.354868314067485e-13,1.3029903747373488e-14,4.76045977151723e-14,2.847280474898726e-07,4.393783175652234e-09,7.324243989234339e-12,2.6324214942731403e-09,1.8725216700325593e-08,1.3369441338670166e-09,1.0705103142450086e-14,1.8191143907538054e-12,2.254732913946548e-10,7.377405511978933e-11,4.827172833239419e-08,3.4925172435138944e-15
6.044269104768034e-05,0.9377006510682582,3.76,0.0,5.576002349341548e-09,0.10634777537599725,0.8446130400770065,4.8130607836166434e-09,2.2975127398126333e-09,1.6963306171774287e-08,6.24394794075758e-05,4.289918560901762e-14,0.082002271480657,0.17453346545105744,0.18926226603072016,9.77594295557011e-09,0.047840366476439376,1.4623728494028778e-12,7.175998642775136e-14,8.893384375936995e-11,2.8541486769977487e-15,1.302468649639728e-06,0.3494785322355066,9.691539355715595e-06,3.485609277462897e-15,1.2901608566258231e-10,9.787965704812528e-08,1.2312487232168371e-09,1.0612167108194473e-09,2.0872045917683438e-09,5.299872525439052e-16,1.673247374346035e-17,7.42525161404836e-16,2.0654983982645804e-08,0.23161200048988204,3.388105024634501e-09,3.4348822236396344e-09,8.005773495602039e-13,1.2485330865490191e-14,4.5624793653124443e-14,2.850056031623161e-07,4.209940529251305e-09,7.016954829026494e-12,2.6345374194336823e-09,1.8724205859838833e-08,1.2813654960372055e-09,1.0258808975637079e-14,1.7431016187111928e-12,2.1615763216118996e-10,7.072542503913554e-11,4.6248796956425314e-08,3.3435086122234775e-15
6.048790947760287e-05,0.9376797874162962,3.76,0.0,5.3455504524741826e-09,0.106261465602299,0.8445951160625228,4.615216103438286e-09,2.2020774278264984e-09,1.6261518596830147e-08,6.23920458319722e-05,4.1092280482971296e-14,0.08198231348707732,0.17451976971420835,0.18929705412822398,9.510900545713508e-09,0.04781477607890257,1.4044247954442395e-12,6.879941367693209e-14,8.526589919183209e-11,2.7356671600490674e-15,1.301576293474194e-06,0.34924237246992684,9.687977380504791e-06,3.3413698417544516e-15,1.2368415935632403e-10,9.383366218730173e-08,1.180013206994635e-09,1.0169487066091825e-09,2.0006455214865122e-09,5.296841878042536e-16,1.6038801594314848e-17,7.41708511724181e-16,2.06744593416816e-08,0.2318481777721851,3.246763262757454e-09,3.2917986059307135e-09,7.671414915520594e-13,1.1963748380660501e-14,4.372812659265e-14,2.8528158616944625e-07,4.0337906397047134e-09,6.722548922664558e-12,2.6366419329542568e-09,1.872358738721611e-08,1.2280965379804412e-09,9.831331498402583e-15,1.67029755541186e-12,2.0723116634601782e-10,6.78040311106669e-11,4.4310657816919376e-08,3.2008642682952267e-15
6.0533127907525396e-05,0.9376589359723583,3.76,0.0,5.12470930462761e-09,0.10617541148664991,0.8445775552027993,4.425572105919895e-09,2.1106427698300626e-09,1.5588937973974335e-08,6.234473756631754e-05,3.9361989942830774e-14,0.08196233831048087,0.17450576720273192,0.18933164057760224,9.256925768044854e-09,0.04778916803603608,1.3489026671102665e-12,6.59624112557609e-14,8.175106289892119e-11,2.622210241125546e-15,1.3006903377860276e-06,0.3490070512065786,9.684419160378345e-06,3.2031525894296294e-15,1.185747728428532e-10,8.995664579202852e-08,1.1309308906361577e-09,9.745438604212786e-10,1.9177101208108443e-09,5.293922889939035e-16,1.5374226703578874e-17,7.409301216864273e-16,2.0693836957882055e-08,0.2320835158394384,3.1113820096627768e-09,3.1547487538037025e-09,7.351161094517917e-13,1.1464171188176222e-14,4.191105489150194e-14,2.8555600234228546e-07,3.865011915194517e-09,6.4404871266602275e-12,2.638735095054438e-09,1.8723342303599893e-08,1.1770414085892724e-09,9.421864126276119e-15,1.600564709789079e-12,1.9867747877033804e-10,6.500448244122802e-11,4.2453759675930846e-08,3.064312316773531e-15
6.0578346337447926e-05,0.9376380967529329,3.76,0.0,4.913072710133583e-09,0.1060896112123472,0.8445603566517857,4.243784479165671e-09,2.0230388002511743e-09,1.4944338612849923e-08,6.229755366783916e-05,3.770503603003924e-14,0.08194234650644029,0.1744914598937261,0.18936602497608498,9.013548920081987e-09,0.04776354296790623,1.2957039452715134e-12,6.32437290380945e-14,7.838282690123559e-11,2.513557260731088e-15,1.2998105867421217e-06,0.3487725651988084,9.680864762397963e-06,3.070702609619432e-15,1.1367849966729936e-10,8.624144315862835e-08,1.083909963506831e-09,9.33922726642537e-10,1.8382446090969582e-09,5.291110213591055e-16,1.4737506737280474e-17,7.401882331292039e-16,2.071311658767177e-08,0.23231801796836304,2.981705964515152e-09,3.0234737060259173e-09,7.044408217814403e-13,1.0985657325624604e-14,4.0170191036788804e-14,2.858288574891958e-07,3.703296179744262e-09,6.170252788568745e-12,2.64081696533979e-09,1.872345251686442e-08,1.1281082245796953e-09,9.029635694341612e-15,1.5337716132399072e-12,1.9048085642418067e-10,6.232162178564729e-11,4.0674699736918206e-08,2.9335924717167624e-15
6.0623564767370456e-05,0.9376172697742787,3.76,0.0,4.710251991694118e-09,0.10600406299889231,0.8445435195353388,4.069523655661384e-09,1.9391029189659083e-09,1.432654691063196e-08,6.225049321544706e-05,3.6118282891732073e-14,0.0819223386135549,0.17447684974267216,0.18940020696755167,8.780320560549473e-09,0.04773790147762486,1.2447305006025496e-12,6.063834597171275e-14,7.515496736897771e-11,2.4094977906926497e-15,1.2989368527404894e-06,0.3485389112078704,9.677314250505945e-06,2.9437760103656664e-15,1.0898632157514709e-10,8.268120019280579e-08,1.0388626141826999e-09,8.950093133491115e-10,1.7621018639757462e-09,5.288398739496675e-16,1.41274538115787e-17,7.3948116588079e-16,2.0732298015176646e-08,0.2325516874264875,2.8574910100328816e-09,2.8977258997734766e-09,6.750578884516616e-13,1.0527306023749641e-14,3.8502294728185035e-14,2.861001573963458e-07,3.5483481154557575e-09,5.911350813192669e-12,2.642887602817523e-09,1.872390077885331e-08,1.0812089068548407e-09,8.653908848117093e-15,1.4697925474323094e-12,1.826262577933236e-10,5.975051508262318e-11,3.897021746024089e-08,2.808455561254958e-15
6.0668783197292985e-05,0.9375964550524263,3.76,0.0,4.515875211926037e-09,0.10591876510077167,0.8445270429525001,3.902474162172366e-09,1.8586795628368192e-09,1.3734439095764508e-08,6.220355530896575e-05,3.4598730499004537e-14,0.08190231515405139,0.17446193868401916,0.18943418624069308,8.556810614816564e-09,0.04771224415193577,1.1958884018589143e-12,5.814145969802954e-14,7.206153173692038e-11,2.3098311217308812e-15,1.2980689560465385e-06,0.34830608600306207,9.673767685642095e-06,2.8221394274047236e-15,1.0448961026377633e-10,7.926935950962057e-08,9.957048508402748e-10,8.577309279041753e-10,1.6891411246244134e-09,5.285783585390929e-16,1.3542932016470706e-17,7.388073142195186e-16,2.075138105092471e-08,0.232784527472068,2.73850370685488e-09,2.7772686510505556e-09,6.469120915945912e-13,1.008825584913146e-14,3.690426628472948e-14,2.863699078281594e-07,3.3998847278202536e-09,5.6633067672950765e-12,2.644947065911604e-09,1.8724670644754695e-08,1.0362590235829461e-09,8.293978510884922e-15,1.4085072849418738e-12,1.7509928356746537e-10,5.7286441480465446e-11,3.7337188635068636e-08,2.6886630537006676e-15
6.0714001627215515e-05,0.9375756526031829,3.76,0.0,4.329586430977932e-09,0.10583371580628267,0.8445109259767245,3.742333999488099e-09,1.7816198924857406e-09,1.3166939072239215e-08,6.21567390683951e-05,3.314350865083053e-14,0.08188227663436269,0.17444672863174737,0.18946796252724116,8.342607521148361e-09,0.04768657156177967,1.1490877327730596e-12,5.574847666617342e-14,6.909682643329382e-11,2.2143657792876074e-15,1.2972067244459805e-06,0.34807408636185205,9.670225125856287e-06,2.7055695557958845e-15,1.0018010998575874e-10,7.599964718269101e-08,9.543563300533531e-10,8.220180297292303e-10,1.619227708794244e-09,5.283260085955999e-16,1.2982855057691863e-17,7.381651435001916e-16,2.0770365530608438e-08,0.23301654135401376,2.624520811751051e-09,2.661875659898164e-09,6.19950622000753e-13,9.667682934130386e-15,3.537314035926936e-14,2.8663811452774517e-07,3.257634833155943e-09,5.425666021249238e-12,2.6469954124773572e-09,1.8725746434503778e-08,9.931776397158967e-10,7.949170423639378e-15,1.3498008420814435e-12,1.678861486648143e-10,5.4924883828478586e-11,3.5772619697144716e-08,2.5739866038201588e-15
6.0759220057138045e-05,0.9375548624421339,3.76,0.0,4.151044998454933e-09,0.10574891343640332,0.844495167657065,3.5888140505713525e-09,1.7077814935585327e-09,1.262301635975378e-08,6.211004363319912e-05,3.174987125012294e-14,0.0818622235456853,0.1744312214799117,0.18950153560026503,8.137317415825326e-09,0.04766088426283817,1.10424241716615e-12,5.34550027164602e-14,6.625540519158143e-11,2.122919065883094e-15,1.296349992913576e-06,0.3478429090700028,9.666686626416813e-06,2.5938527032737692e-15,9.604992096196843e-11,7.286606011065393e-08,9.147401935824355e-10,7.878040898990545e-10,1.5522327429246405e-09,5.280823783015064e-16,1.2446184010837998e-17,7.375531869392446e-16,2.0789251313905668e-08,0.23324773231181622,2.5153288184920977e-09,2.5513305391435856e-09,5.941229708825731e-13,9.264799289780492e-15,3.390607994544497e-14,2.8690478321731027e-07,3.121338567262277e-09,5.197992926114502e-12,2.6490326998155693e-09,1.8727113196108012e-08,9.518871726856806e-10,7.6188397540219e-15,1.2935632433202438e-12,1.6097365551147476e-10,5.266151961104356e-11,3.427364228227525e-08,2.4642076184097352e-15
6.0804438487060574e-05,0.9375340845846475,3.76,0.0,3.979924877978513e-09,0.10566435634370365,0.8444797670193082,3.441637515743646e-09,1.6370280917775413e-09,1.210168412531609e-08,6.206346816162152e-05,3.041519083909933e-14,0.08184215636451604,0.17441541910316574,0.18953490527253097,7.940563355283842e-09,0.04763518279605771,1.0612700518921427e-12,5.1256834109624443e-14,6.353205791587742e-11,2.0353166283921294e-15,1.2954986032969715e-06,0.34761255092168614,9.66315223991473e-06,2.4867843642633094e-15,9.209148356476096e-11,6.986285397057734e-08,8.767829127645185e-10,7.550254572283517e-10,1.4880329047075572e-09,5.278470416185951e-16,1.1931925182052259e-17,7.369700425508172e-16,2.080803828335598e-08,0.23347810357548132,2.4107235202570928e-09,2.44542636550828e-09,5.693808267016744e-13,8.878851197544561e-15,3.250037066288269e-14,2.871699195985554e-07,2.990746914418679e-09,4.979870024689829e-12,2.651058984686106e-09,1.872875667079595e-08,9.1231325402674e-10,7.30236977080635e-15,1.2396892967209225e-12,1.5434916851702782e-10,5.049221230265494e-11,3.2837508005830314e-08,2.3591168403582838e-15
6.0849656916983104e-05,0.9375133190458764,3.76,0.0,3.815914002795503e-09,0.10558004291129779,0.844464723067071,3.3005393736086054e-09,1.569229281113666e-09,1.1601997302075596e-08,6.201701183002691e-05,2.913695338175296e-14,0.08182207555316924,0.17439932335726702,0.18956807139492324,7.751984573523238e-09,0.04760946768815416,1.0200917472496818e-12,4.91499489794409e-14,6.092180007203142e-11,1.9513920487355246e-15,1.2946524040148966e-06,0.3473830087195943,9.659622016364297e-06,2.3841688135501514e-15,8.829756323354049e-11,6.698453172960043e-08,8.404141401306414e-10,7.236212305352415e-10,1.426510177499161e-09,5.276195913971981e-16,1.1439128069930658e-17,7.364143702263013e-16,2.0826726343289993e-08,0.23370765836546614,2.3105095925159163e-09,2.3439652519549875e-09,5.456779768107747e-13,8.509117676054092e-15,3.115341530702436e-14,2.8743352935305526e-07,2.8656212558907492e-09,4.770897295154162e-12,2.6530743233210686e-09,1.873066325989592e-08,8.743845966823828e-10,6.999170580678464e-15,1.188078379852553e-12,1.480005896905961e-10,4.841300312330282e-11,3.1461583458939256e-08,2.2585139504116743e-15
6.0894875346905634e-05,0.9374925658407597,3.76,0.0,3.6587136609324297e-09,0.10549597155183482,0.8444500347828521,3.1652658664807495e-09,1.5042602644442237e-09,1.112305079136806e-08,6.197067383226707e-05,2.7912753281831326e-14,0.08180198156027471,0.17438293607956445,0.1896010338549237,7.571235773112219e-09,0.047583739452098685,9.806319745150066e-13,4.713049918756307e-14,5.841986257828612e-11,1.8709864565834828e-15,1.29381124976905e-06,0.34715427927504366,9.656096003299696e-06,2.2858187186518955e-15,8.466123608699254e-11,6.422583268756569e-08,8.055665678983183e-10,6.935331367828884e-10,1.367551616006472e-09,5.273996385268597e-16,1.0966883423578135e-17,7.358848889503301e-16,2.0845315418808896e-08,0.23393639989261844,2.2145001953791865e-09,2.2467579402141824e-09,5.229702136740613e-13,8.154909019161083e-15,2.986272865070834e-14,2.876956181426227e-07,2.745732937141215e-09,4.5706914259596905e-12,2.6550787714375047e-09,1.873281999335571e-08,8.380328677632363e-10,6.70867792422496e-15,1.1386342356660154e-12,1.4191633534441164e-10,4.6420103174660144e-11,3.014334541244293e-08,2.162207185887782e-15
6.0940093776828163e-05,0.9374718249840285,3.76,0.0,3.5080379084688906e-09,0.10541214070652696,0.8444357011290464,3.035574009149744e-09,1.4420016060951648e-09,1.0663977744153902e-08,6.192445337907084e-05,2.6740288625296194e-14,0.08178187482125743,0.1743662590894681,0.18963379257514884,7.397986448210488e-09,0.04755799858758584,9.428184202660443e-13,4.519480256053225e-14,5.6021682170512826e-11,1.7939481627599587e-15,1.292975001269024e-06,0.3469263594080752,9.65257424586817e-06,2.191554769984462e-15,8.117587519810871e-11,6.158172202481756e-08,7.721757930043034e-10,6.64705414815809e-10,1.3110491227059656e-09,5.271868111265386e-16,1.0514321392020649e-17,7.353803741465174e-16,2.086380545481157e-08,0.2341643313581198,2.1225165944606647e-09,2.1536234124860396e-09,5.012152454421002e-13,7.815565401817282e-15,2.862593248528963e-14,2.879561916096563e-07,2.6308628529756034e-09,4.3788851206976104e-12,2.6570723842496773e-09,1.873521449981908e-08,8.031925665351265e-10,6.430352028209514e-15,1.091264777844686e-12,1.3608531383449345e-10,4.450988593854722e-11,2.88803762200315e-08,2.070012975622803e-15
6.098531220675069e-05,0.9374510964902059,3.76,0.0,3.3636130095768083e-09,0.10532854884421382,0.8444217210489173,2.9112311198692754e-09,1.3823389956968159e-09,1.0223947918214447e-08,6.187834969745729e-05,2.5617356636780938e-14,0.08176175575879968,0.17434929418890277,0.1896663475119408,7.231920238100243e-09,0.047532245581484354,9.065818471838462e-13,4.333933548997327e-14,5.372289221846864e-11,1.720132312123108e-15,1.2921435249696513e-06,0.3466992459475483,9.649056786919629e-06,2.1012053279644353e-15,7.783513749987343e-11,5.904738083067137e-08,7.40180188360277e-10,6.370847044218418e-10,1.2568992344788143e-09,5.269807537724343e-16,1.0080609760429956e-17,7.348996551466316e-16,2.0882196415067318e-08,0.23439145595343222,2.0343877993468732e-09,2.06438852136702e-09,4.803726106689717e-13,7.490455550477808e-15,2.7440750889707784e-14,2.882152553774765e-07,2.520801049884069e-09,4.195126431707913e-12,2.659055216480932e-09,1.873783497817946e-08,7.698009074227543e-10,6.163676511365434e-15,1.0458819051686373e-12,1.304969042904829e-10,4.267888012010226e-11,2.7670359412346555e-08,1.9817555904597983e-15
