Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167)
0.0005497320899982451,0.7104314469979316,3.76,0.0,0.7693740634415819,0.9865382518175301,0.01621909145804082,4.078731563487716e-17,1.6065995861313245e-12,0.002278793604812898,0.00024718451482646966,4.922291880089622e-07,1.1374311723212257e-05,1.1527471032066799e-05,0.007375973291063043,0.006081360721104436,2.7101254972311906e-06,1.6043588368152593e-07,8.891389315383367e-07,0.0025054474032176746,0.0035506079984664383,1.9006823949046284e-06,0.003736668345914214,1.0056775352488602e-05,1.0570900168474732e-12,6.453844929363181e-08,3.989693996734603e-05,6.189202249967353e-11,4.317095013752194e-09,6.419531217490209e-09,4.919378320218737e-16,7.122999212900989e-12,7.7250204245304035e-16,3.3272744854614664e-10,0.00017725803114517136,9.841790248777106e-10,1.3719899384906875e-07,5.2380488812564245e-14,2.943086703553017e-17,1.878086005602324e-11,5.904664670720491e-13,1.0597609603450216e-06,2.7315825351107674e-12,3.190178985153898e-16,4.7879152360181944e-08,1.49821239698785e-07,5.8889038282342175e-16,4.997302365625624e-14,1.2548701134158699e-08,9.397671905946633e-09,7.560889247296406e-08,2.348702811161659e-13,2.090559031699389e-14,5.569698179437722e-17,1.0112896531309986e-23,2.4581950330236503e-10,7.575775835202565e-27,4.32943674255966e-12
0.0005584242704324782,0.71045392818781,3.76,0.0,0.7687601740931308,0.9861699271065377,0.016678607774840586,4.232867965649111e-17,1.6340976311299024e-12,0.002294935197611099,0.00025037534253339916,4.955152168050726e-07,1.1539753640570327e-05,1.1761982997005819e-05,0.007623896775648523,0.006177785277745878,2.755237598257328e-06,1.6317375439451701e-07,9.105211919188079e-07,0.0026032625736262987,0.0036169885470428184,1.9521660233489545e-06,0.0038975184979358536,1.0255710694012325e-05,1.0983686695648211e-12,6.79049372786378e-08,4.25038516691263e-05,6.699205536829593e-11,4.4040208208115376e-09,6.55583394657632e-09,5.021883780749355e-16,7.300129995294984e-12,7.885931462076868e-16,3.3994880508152925e-10,0.0001836551488575783,1.0663413550106022e-09,1.4774498860193418e-07,5.641319693103356e-14,3.186301573952678e-17,1.9614166747455774e-11,6.092441742980681e-13,1.1505461877222976e-06,2.9656612195177624e-12,3.353258467270406e-16,4.904369171448789e-08,1.642827905007735e-07,6.375809139677051e-16,5.381918134062305e-14,1.2863338556581393e-08,9.770965164321833e-09,8.365282994032094e-08,2.597526058347095e-13,2.217731182019708e-14,5.773239170151741e-17,1.0933361068372248e-23,2.671858480317354e-10,8.19036461129195e-27,4.650020365594809e-12
0.0005671164508667114,0.7104770104687217,3.76,0.0,0.768139265962897,0.9857964358711868,0.017145019248340332,4.392182444181805e-17,1.662170465411868e-12,0.002310962027301896,0.0002535677924388675,4.987706276092883e-07,1.1705935868569805e-05,1.1998595865502589e-05,0.007876716644265732,0.006273258658432023,2.800613141584429e-06,1.6592629833724902e-07,9.320535870563459e-07,0.0027032089491610036,0.0036830218419807896,2.0041024821248098e-06,0.0040624581542683825,1.0456269226243439e-05,1.1405473918922316e-12,7.13942877428667e-08,4.5238492412147206e-05,7.24320241377995e-11,4.491690416585458e-09,6.693797216314527e-09,5.12554729211886e-16,7.47834763584293e-12,8.04865942500995e-16,3.4724708104402393e-10,0.00019019775541705383,1.1540777835892383e-09,1.5894555602506932e-07,6.069667336589523e-14,3.445825704725176e-17,2.0470975705873683e-11,6.283610806821367e-13,1.2474635075368393e-06,3.215560625848952e-12,3.5225884102764135e-16,5.021908995306591e-08,1.799077531619429e-07,6.895575105242075e-16,5.790445775601685e-14,1.3181095069663842e-08,1.0152838827445777e-08,9.240934254390556e-08,2.8682469241433956e-13,2.3508681052837657e-14,5.981485417659508e-17,1.1806743586946926e-23,2.9013724201548145e-10,8.844590512980638e-27,4.9892484769829825e-12
0.0005758086313009445,0.7105006984217351,3.76,0.0,0.7675113273454733,0.9854177537187682,0.01761835871689429,4.55684458347787e-17,1.6908332545064958e-12,0.0023268745436557203,0.0002567610873991433,5.019954702543793e-07,1.1872839814004662e-05,1.223729541833359e-05,0.008134459146190928,0.006367765180931176,2.8462484879827604e-06,1.6869290949381277e-07,9.53731615737308e-07,0.002805290445996127,0.003748696842659889,2.056480745616632e-06,0.004231516827450781,1.0658399865949326e-05,1.1836278828556303e-12,7.500895780936174e-08,4.81050869031442e-05,7.822933599063863e-11,4.5800946035052604e-09,6.833427657039989e-09,5.230370248623619e-16,7.657618215819473e-12,8.213206515275875e-16,3.54622026233704e-10,0.0001968877382953902,1.2476815734847977e-09,1.7083278968568279e-07,6.52432322453806e-14,3.722505886559056e-17,2.13515389683965e-11,6.478179602538681e-13,1.3508160238305578e-06,3.482063884807073e-12,3.698334997477128e-16,5.140520958969807e-08,1.967715092653413e-07,7.449940044725503e-16,6.224059837245801e-14,1.350189115639769e-08,1.054333480057608e-08,1.0192928811993498e-07,3.1624109709275267e-13,2.4901745912820556e-14,6.194496695611395e-17,1.2735621046962884e-23,3.147729906784132e-10,9.540383645586211e-27,5.347921118844879e-12
0.0005845008117351776,0.7105249964895841,3.76,0.0,0.766876347321425,0.9850338567554178,0.018098658114435826,4.7270295986307586e-17,1.7201014485252518e-12,0.002342673229934259,0.0002599544664408936,5.051898025256387e-07,1.2040447191281564e-05,1.247806799888066e-05,0.008397149501656286,0.006461289888110102,2.8921401237209544e-06,1.7147298275118056e-07,9.755507949968759e-07,0.002909510198287709,0.0038140028569333645,2.1092897569725175e-06,0.004404723165351088,1.086205112671872e-05,1.2276115128344357e-12,7.875139542656156e-08,5.1107925786400724e-05,8.440201061728277e-11,4.6692242053782645e-09,6.974732117369141e-09,5.336354150121087e-16,7.83790843502138e-12,8.379575101522298e-16,3.62073395728076e-10,0.0002037269915396807,1.3474568713625194e-09,1.8343998384490475e-07,7.006564821266979e-14,4.017219786650801e-17,2.2256103344765514e-11,6.676154836858081e-13,1.4609158740357957e-06,3.765977579638892e-12,3.8806667847917263e-16,5.260190665712807e-08,2.149530942451689e-07,8.040708930570104e-16,6.683978866808973e-14,1.3825646430444237e-08,1.094249263113532e-08,1.1226627828726861e-07,3.4816456470151577e-13,2.6358597082067962e-14,6.412332848794662e-17,1.3722655936521043e-23,3.411975017654695e-10,1.0279738169023606e-26,5.726860327495418e-12
0.0005931929921694107,0.7105499089766684,3.76,0.0,0.7662343157384739,0.9846447215801024,0.018585948479395733,4.9029180359737285e-17,1.7499908085146872e-12,0.0023583586037221973,0.0002631471851489848,5.083536903033464e-07,1.2208740051261702e-05,1.2720900552415548e-05,0.008664811906706765,0.006553818548684922,2.9382846649908402e-06,1.7426591495545109e-07,9.975066686588267e-07,0.0030158705620213747,0.0038789295459371936,2.162518447911397e-06,0.0045821049522140455,1.10671711928809e-05,1.2724993251857989e-12,8.262403835973937e-08,5.425136462070161e-05,9.096869050413037e-11,4.759070106821104e-09,7.11771771466505e-09,5.443500637525646e-16,8.019185675414326e-12,8.547767775113097e-16,3.6960095247853e-10,0.00021071741592506245,1.453718923097395e-09,1.9680166376320505e-07,7.517716798670653e-14,4.330876543281022e-17,2.3184910561634024e-11,6.877542291754523e-13,1.5780842497476786e-06,4.068131810727593e-12,4.0697547193022405e-16,5.3809031367202675e-08,2.3453530219237033e-07,8.669754958799652e-16,7.171466523422096e-14,1.4152279788955196e-08,1.1350349517742843e-08,1.2347677570215534e-07,3.827663015466497e-13,2.788136815084065e-14,6.635053798956235e-17,1.4770597356627492e-23,3.695204829141928e-10,1.1064713110131845e-26,6.126910389606699e-12
0.0006018851726036439,0.7105754400492789,3.76,0.0,0.7655852231916774,0.984250325277626,0.019080259965059538,5.084697730850627e-17,1.7805174610048185e-12,0.0023739312175885263,0.00026633851603219253,5.114872076985225e-07,1.2377700811365213e-05,1.2965780667530539e-05,0.008937469539430766,0.006645337657192822,2.9846788635341916e-06,1.7707110571755355e-07,1.0195948144423206e-06,0.0031243731196910632,0.0039434669284403355,2.2161557622792264e-06,0.004763689110988182,1.127370799562704e-05,1.3182920382691986e-12,8.662931359045662e-08,5.753982282034047e-05,9.794865099911968e-11,4.849623276874548e-09,7.262391871246883e-09,5.551811511317032e-16,8.20141803399783e-12,8.717787378913238e-16,3.772044689268354e-10,0.00021786091913014738,1.5667942877842294e-09,2.109536161906786e-07,8.059152198943509e-14,4.6644173498775546e-17,2.413819754500732e-11,7.082346902617561e-13,1.7026514086641902e-06,4.389380237801372e-12,4.2657721632908984e-16,5.502642874722511e-08,2.55604789982056e-07,9.339021146295445e-16,7.687832694973568e-14,1.4481709566594793e-08,1.1766940322658458e-08,1.3562019219146981e-07,4.202262499216168e-13,2.9472235757790705e-14,6.862719574314723e-17,1.5882283183639006e-23,3.998571456769159e-10,1.1897433985070781e-26,6.548938070622329e-12
0.000610577353037877,0.7106015937360219,3.76,0.0,0.7649290610026249,0.9838506454106347,0.019581621851353762,5.2725629857442394e-17,1.8116978446104728e-12,0.0023893916596250384,0.0002695277489002594,5.145904371992477e-07,1.2547312287727362e-05,1.321269661179897e-05,0.00921514456755221,0.0067358344331966535,3.031319614078371e-06,1.7988795806099766e-07,1.0418108462149046e-06,0.0032350186857969406,0.00400760538471648,2.270190663920041e-06,0.0049495017069404856,1.1481609288582141e-05,1.364990047737034e-12,9.076963597053828e-08,6.097778256392019e-05,1.0536181095334936e-10,4.94087476961501e-09,7.408762298035946e-09,5.661288731159758e-16,8.384574325290102e-12,8.889637006485674e-16,3.848837272675489e-10,0.00022515941593802358,1.6870210734373212e-09,2.2593292004093135e-07,8.632293605370716e-14,5.018816075343385e-17,2.511619611337172e-11,7.290572805408455e-13,1.8349566777061388e-06,4.730600100072932e-12,4.468894905905399e-16,5.62539392557411e-08,2.782521805169084e-07,1.0050521882848423e-15,8.234434622938927e-14,1.4813853682642359e-08,1.2192297587552649e-08,1.4875898767851854e-07,4.607333622798887e-13,3.113341973141758e-14,7.095390300316742e-17,1.706064130279865e-23,4.3232841237825985e-10,1.2780093719508177e-26,6.993832789595376e-12
0.0006192695334721101,0.7106283739283911,3.76,0.0,0.7642658211976956,0.9834456600106767,0.020090062558031526,5.4667129514129964e-17,1.8435487318873835e-12,0.002404740553865468,0.00027271419122005527,5.176634697116671e-07,1.271755772155041e-05,1.3461637365600304e-05,0.00949785815732913,0.006825296819738042,3.078203957844934e-06,1.8271587949718673e-07,1.0641504221729292e-06,0.0033478073131287993,0.004071335659939351,2.3246121538846333e-06,0.00513956795250335,1.1690822723039892e-05,1.4125934291654854e-12,9.504740725454293e-08,6.456978767236734e-05,1.1322874260944573e-10,5.032815764805969e-09,7.556837045131062e-09,5.771934452612119e-16,8.568624146180269e-12,9.0633200601887e-16,3.9263852208412004e-10,0.00023261482846105423,1.8147491558711122e-09,2.417779772288687e-07,9.238614318162868e-14,5.3950798506308785e-17,2.611913307801634e-11,7.502223455388901e-13,1.97534844733214e-06,5.0926922141227295e-12,4.679301186342286e-16,5.7491399377076946e-08,3.0257216489893516e-07,1.0806344545945243e-15,8.812678032796898e-14,1.5148629791959272e-08,1.262645155047145e-08,1.6295876979318005e-07,5.044858761794716e-13,3.2867183247117783e-14,7.333126198578448e-17,1.8308689948895237e-23,4.670611265747441e-10,1.3714952902425466e-26,7.462506874584905e-12
0.0006279617139063432,0.7106557843815418,3.76,0.0,0.7635954964854308,0.9830353475683836,0.020605609659206,5.667355820010809e-17,1.8760873268261228e-12,0.0024199785605957427,0.00027589716842239446,5.207064046034288e-07,1.2888420805392338e-05,1.3712592660294349e-05,0.009785630483745674,0.0069137134810257255,3.1253290868929127e-06,1.855542827978428e-07,1.0866092527201584e-06,0.0034627382998196577,0.004134648867103826,2.3794092969674335e-06,0.005333912213339168,1.1901295925103012e-05,1.4611019411158312e-12,9.946501585831602e-08,6.832044245929048e-05,1.2157068061618507e-10,5.125437594388022e-09,7.706624551022017e-09,5.883751045967048e-16,8.753537910134172e-12,9.238840280415591e-16,4.0046866198487994e-10,0.00024022908638738602,1.9503403775100227e-09,2.585285436438982e-07,9.879639533639128e-14,5.794249607048796e-17,2.7147230808355092e-11,7.717301717099339e-13,2.124184157056113e-06,5.476580949468365e-12,4.897171722140291e-16,5.873864219424318e-08,3.286636033592088e-07,1.1608651154460316e-15,9.424018268244942e-14,1.5485955433553403e-08,1.3069430166202117e-08,1.7828839403759803e-07,5.516915901030074e-13,3.467583301311622e-14,7.575987637614968e-17,1.9629540712762982e-23,5.041882705557642e-10,1.4704342045898522e-26,7.955895800812545e-12
0.0006366538943405764,0.7106838287152969,3.76,0.0,0.7629180802330713,0.9826196870227003,0.021128289899212532,5.874707870908662e-17,1.9093311792393456e-12,0.0024351063765512527,0.0002790760242300285,5.237193497874018e-07,1.3059885713534555e-05,1.3965553016073108e-05,0.010078480742008376,0.007001073799350938,3.1726923515275554e-06,1.8840258648649565e-07,1.109183101539833e-06,0.003579810197164632,0.004197536489451872,2.4345712288556043e-06,0.0055325580156701986,1.2112976571261309e-05,1.5105150284016202e-12,1.0402483583657622e-07,7.223441055920787e-05,1.3040953373104767e-10,5.218731736939548e-09,7.85813361408965e-09,5.996741094140689e-16,8.939286834072546e-12,9.41620174189806e-16,4.08373969759266e-10,0.00024800412725411704,2.0941688005729264e-09,2.762257602651711e-07,1.0556947533884306e-13,6.21740075916572e-17,2.8200706833307094e-11,7.935809899164696e-13,2.2818302721992806e-06,5.883214182277737e-12,5.122689739454065e-16,5.999549794489187e-08,3.566296247491972e-07,1.2459680010172507e-15,1.0069961434313542e-13,1.582574817584072e-08,1.3521259130279288e-08,1.948200644319186e-07,6.025681374888167e-13,3.65617194613565e-14,7.824035124066712e-17,2.1026400127424388e-23,5.438491869791656e-10,1.575066276568019e-26,8.474958345731427e-12
0.0006453460747748095,0.7107125104152902,3.76,0.0,0.7622335664422731,0.9821986577492218,0.02165812920978297,6.088988421861971e-17,1.9432981871409876e-12,0.0024501247350303713,0.0002822501209732146,5.267024216865471e-07,1.3231937126754456e-05,1.4220509770865114e-05,0.010376427160279719,0.007087367871268814,3.220291263276042e-06,1.9126021595156313e-07,1.1318677930296452e-06,0.003699020818162681,0.004259990382410741,2.4900871691166657e-06,0.005735528054801021,1.2325812462873635e-05,1.5608318256317717e-12,1.0872922593012495e-07,7.631641373511468e-05,1.3976789469690237e-10,5.312689859339571e-09,8.011373439453292e-09,6.110907431496085e-16,9.12584300441007e-12,9.595408915374399e-16,4.1635428510858966e-10,0.00025594189674540784,2.2466209425774777e-09,2.9491218440758063e-07,1.1272170878715028e-13,6.66564380641779e-17,2.927977377007166e-11,8.157749881306293e-13,2.4486622519660473e-06,6.313563227198379e-12,5.356041005826084e-16,6.126179455933997e-08,3.8657772440102496e-07,1.3361747378645945e-15,1.0752065544605001e-13,1.616792576737844e-08,1.3981961903316106e-08,2.1262943453525738e-07,6.573432602538117e-13,3.8527236959880913e-14,8.077329283637355e-17,2.250256823768637e-23,5.861898026882552e-10,1.6856386703512466e-26,9.020676845954906e-12
0.0006540382552090426,0.7107418328342644,3.76,0.0,0.7615419497240384,0.9817722395477498,0.022195152728472674,6.310428098849615e-17,1.978006762120569e-12,0.0024650344059555475,0.00028541883982387706,5.296557452004559e-07,1.3404560254702229e-05,1.4477455113131833e-05,0.010679487013598844,0.007172586503064158,3.268123498044993e-06,1.9412660419520528e-07,1.1546592210337785e-06,0.0038203672467550577,0.0043220027750653775,2.5459464497109616e-06,0.005942844204763422,1.2539751602367129e-05,1.6120511612377002e-12,1.1358052959674641e-07,8.057123066695887e-05,1.496690472763138e-10,5.407303846236784e-09,8.166353706386525e-09,6.226253160183567e-16,9.313179415024438e-12,9.776466692856271e-16,4.2440946607680514e-10,0.0002640443490111522,2.408095948379532e-09,3.146318210620491e-07,1.2026997594934794e-13,7.140124773321302e-17,3.038464028589784e-11,8.38312322026375e-13,2.6250645089635356e-06,6.7686227474341135e-12,5.597413854831232e-16,6.253735817802822e-08,4.186198601838429e-07,1.431724918587267e-15,1.147194166604092e-13,1.6512406272694637e-08,1.4451559738616553e-08,2.3179570868302052e-07,7.162550825609282e-13,4.0574824070666103e-14,8.335930939723374e-17,2.406144297053919e-23,6.313628585999325e-10,1.8024058820600128e-26,9.594057457093097e-12
0.0006627304356432757,0.7107717991936229,3.76,0.0,0.7608432252729597,0.9813404126289752,0.022739384818296505,6.539269174456373e-17,2.013475706966936e-12,0.0024798361958185714,0.00028858158105640784,5.325794537504715e-07,1.3577740863158688e-05,1.4736382122557867e-05,0.010987676639027617,0.00725672120545602,3.316186903019593e-06,1.9700119209617828e-07,1.1775533488597947e-06,0.003943845847762911,0.004383566271136342,2.602138523263588e-06,0.0061545275291781335,1.2754742266832846e-05,1.6641715616511944e-12,1.1858107447796482e-07,8.50036957283026e-05,1.6013697976251114e-10,5.502565787733247e-09,8.323084527327743e-09,6.342781647472992e-16,9.501269935425411e-12,9.959380382776923e-16,4.325393891883025e-10,0.0002723134470128643,2.5790058601091274e-09,3.3543015433794334e-07,1.2823172381771403e-13,7.642025990431878e-17,3.151551065909311e-11,8.611931168069189e-13,2.8114303601734523e-06,7.249410643656035e-12,5.846999238845521e-16,6.382201365430382e-08,4.528725465872549e-07,1.5328662784329153e-15,1.2231255076664165e-13,1.6859108210126517e-08,1.4930071714154407e-08,2.524017433782622e-07,7.795523812947979e-13,4.27069638153117e-14,8.599901113101807e-17,2.570652320826613e-23,6.795281466834942e-10,1.9256299686994773e-26,1.0196130292655956e-11
0.0006714226160775089,0.710802412585139,3.76,0.0,0.7601373888407849,0.9809031576003077,0.023290849088570653,6.775752699966567e-17,2.049724171264886e-12,0.00249453094755529,0.00029173776431513,5.354736891878862e-07,1.3751465297889835e-05,1.4997284795115415e-05,0.011301011451952768,0.007339764187595404,3.3644794993628507e-06,1.9988342958489532e-07,1.2005462155630252e-06,0.004069452277475318,0.004444673849470604,2.6586529707412596e-06,0.0063705982932624585,1.2970733079960388e-05,1.7171912556457173e-12,1.2373317150267996e-07,8.961869775356171e-05,1.7119639567526567e-10,5.59846802216384e-09,8.481576484152302e-09,6.460496569104142e-16,9.690089377794499e-12,1.0144155779101785e-15,4.407439524533211e-10,0.0002807511628958018,2.759775890752662e-09,3.573541790106802e-07,1.3662497817361312e-13,8.172566763371458e-17,3.267258434208145e-11,8.844174804280962e-13,3.008161969511336e-06,7.756967921754686e-12,6.104990782320984e-16,6.511558504209034e-08,4.894569466397631e-07,1.6398548747969785e-15,1.303172642923136e-13,1.720795070876685e-08,1.5417514763648625e-08,2.7453414875140253e-07,8.474948545711444e-13,4.492618396579035e-14,8.869300968704595e-17,2.744140364943314e-23,7.308527485163689e-10,2.055580161092883e-26,1.0827949683318776e-11
0.000680114796511742,0.7108336759727364,3.76,0.0,0.7594244367092748,0.9804604554510288,0.023849568416907843,7.02013323566217e-17,2.086771917826559e-12,0.00250911954041856,0.000294886828771837,5.383386016874389e-07,1.3925720503708053e-05,1.5260158069027156e-05,0.011619505963446766,0.00742170835042622,3.4129994846710996e-06,2.0277277640512016e-07,1.2236339455425987e-06,0.0041971814948497865,0.004505318864092216,2.715479529795999e-06,0.006591075976840519,1.3187673085459152e-05,1.7711081792339723e-12,1.2903911501830167e-07,9.4421178795048e-05,1.8287271764352534e-10,5.695003168855852e-09,8.64184072169732e-09,6.579401919562483e-16,9.879613542742106e-12,1.033079917707634e-15,4.49023076303635e-10,0.00028935947838070776,2.9508445623502056e-09,3.804524321381112e-07,1.454683555189664e-13,8.733003645195606e-17,3.3856057421577735e-11,9.079855163204417e-13,3.2156702822607853e-06,8.292358539786259e-12,6.371584794903819e-16,6.64178960636863e-08,5.284989614736278e-07,1.7529552592440173e-15,1.3875132900224783e-13,1.755885362568369e-08,1.591390371041325e-08,2.982833898946643e-07,9.203533900709857e-13,4.7235057401630067e-14,9.144191926445994e-17,2.9269780854370394e-23,7.855112761722687e-10,2.1925333212208638e-26,1.1490594471761916e-11
