Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290)
0.01276275154007945,0.7185396169625937,3.76,0.0,0.5136172662090458,0.5713176323403272,0.5268731591342771,1.1134876418392863e-14,3.4034281017306415e-11,0.0021180101825800466,0.000503388316674865,5.427888496447334e-07,2.3443083172176166e-05,8.9656224915906e-05,0.279395619697462,0.007446277704571796,7.567524913640186e-06,3.5636683601854723e-07,5.744089458338324e-06,0.058492317700953214,0.009877087573555677,8.044295695503401e-06,0.2888108270008772,7.008723693596839e-05,3.919314538139899e-12,4.5497201074816645e-06,0.017654851336315162,3.2606261518914745e-08,7.359731094649018e-09,4.8386326809103214e-08,3.04689054058461e-15,4.226883905336429e-11,3.2561626352316395e-15,1.2557470861684723e-09,0.016363037534336308,1.686626504138174e-06,0.0003184756619491366,3.38030042352091e-11,3.359309149634911e-14,1.049964521988747e-09,1.7475810617806102e-11,0.0009215827198263731,8.010678079249917e-10,5.799455079772048e-14,3.697459134677395e-07,0.0004720616721602962,2.125804047529314e-12,3.106962713429546e-11,4.110800176125325e-08,8.448073781678118e-08,0.00030748238413709787,8.89394074726121e-10,2.7479908890977073e-11,3.7519766895802315e-16,7.642998977227989e-21,4.2601137224083695e-06,3.622011776527056e-24
0.012786426884309124,0.7186956655943476,3.76,0.0,0.5118639380914676,0.569417784522392,0.5290959976862901,1.1466005732626846e-14,3.4657072401195776e-11,0.0021207189470104225,0.0005029999179701953,5.415581184695432e-07,2.3537922142988808e-05,9.037138600812204e-05,0.280541307218808,0.007415594907570296,7.604363105901197e-06,3.5643439149069695e-07,5.7707673924491555e-06,0.058527610529777105,0.00986480242522772,8.070915553529494e-06,0.2901583941227164,7.004268736924966e-05,3.9240662448348525e-12,4.585981413208248e-06,0.017776025520045438,3.299804368600903e-08,7.4057798816599736e-09,4.8871272218526416e-08,3.0665104787318435e-15,4.239214394082739e-11,3.277135633843799e-15,1.2633831830513565e-09,0.01649207643802675,1.7103510504162702e-06,0.00032105502280811954,3.4083650002858775e-11,3.4006344502605226e-14,1.0559527803611217e-09,1.771004212069891e-11,0.0009229232037514535,8.027890955741032e-10,5.867532070175697e-14,3.705834007458305e-07,0.00047356742531320646,2.156045437753221e-12,3.133355660926452e-11,4.1270813355128313e-08,8.483938138682343e-08,0.0003082493543766794,8.884546396897596e-10,2.792168479099232e-11,3.781586705307433e-16,7.737579014561472e-21,4.304184200088684e-06,3.666833106080597e-24
0.0128101022285388,0.7188521428096113,3.76,0.0,0.5101079429016857,0.5675123361486468,0.5313244609510704,1.1807341576056848e-14,3.529140983402821e-11,0.002123416555771035,0.0005025981648706233,5.40314814082355e-07,2.3632972259723845e-05,9.10927533798692e-05,0.2816895400294994,0.007384795561942942,7.641300227394878e-06,3.5648982869632164e-07,5.797511190904897e-06,0.058561626285074254,0.009852329222055159,8.097458997184232e-06,0.29150990534058707,6.999516058450122e-05,3.928775003793586e-12,4.622508975680332e-06,0.017897740052332134,3.339373314615321e-08,7.452119890382346e-09,4.9361269674767136e-08,3.0862022560714837e-15,4.251478930863597e-11,3.2981854770877713e-15,1.271044543936032e-09,0.016622000084788657,1.7343820412593738e-06,0.00032364592047018966,3.436569151738025e-11,3.442407465406822e-14,1.0619584917572458e-09,1.7947678209081184e-11,0.0009242261520707663,8.044832866429509e-10,5.936314247079869e-14,3.714149169827712e-07,0.00047505816912654766,2.1866783917878583e-12,3.1598970371620855e-11,4.1434501216250704e-08,8.519914793064538e-08,0.0003089989774950219,8.874417562724232e-10,2.8370539862747724e-11,3.811393881692072e-16,7.833187129578908e-21,4.3485591775024945e-06,3.712141638314729e-24
0.012833777572768474,0.719009046734355,3.76,0.0,0.508349311368703,0.5656013038592204,0.5335585222431153,1.2159206194268835e-14,3.5937499318221957e-11,0.002126102716730378,0.0005021829616957487,5.390588983701905e-07,2.3728229105868802e-05,9.182037350322847e-05,0.2828403021179359,0.0073538807448157,7.67833413433968e-06,3.5653301275245727e-07,5.8243193279758385e-06,0.05859435742842024,0.009839667188079026,8.123922401431123e-06,0.2928653453980228,6.994463830225967e-05,3.9334409127345e-12,4.659304077687122e-06,0.018019993946453358,3.3793349067626276e-08,7.498752090001734e-09,4.9856367753867536e-08,3.1059648285713133e-15,4.2636755834068625e-11,3.319311049686358e-15,1.2787307369320913e-09,0.016752812427588946,1.75872259421356e-06,0.0003262482690157775,3.464912236536312e-11,3.484631617057552e-14,1.067981399446902e-09,1.818876760577473e-11,0.000925491405963904,8.061501946626844e-10,6.005806390218926e-14,3.7224034506067036e-07,0.00047653375170386816,2.217706912585519e-12,3.186586738591579e-11,4.159907086548264e-08,8.55600392440454e-08,0.00030973108512096485,8.863554587907084e-10,2.8826582723047676e-11,3.841398863546593e-16,7.92983153967787e-21,4.393238283574346e-06,3.757941267385336e-24
0.012881128261227824,0.719324126896049,3.76,0.0,0.5048242652008595,0.5617625577701889,0.5380433279441191,1.2895855258268831e-14,3.726577430399607e-11,0.0021314395003055563,0.0005013118243269276,5.365090842886661e-07,2.391934461561479e-05,9.329455738268726e-05,0.2851493479658399,0.00729170911771883,7.7526833551332e-06,3.565820805824402e-07,5.878122268062908e-06,0.05865593588306075,0.00981377356234952,8.176594277301649e-06,0.295587948100105,6.983453574323559e-05,3.942644615268181e-12,4.7337019360599576e-06,0.0182661155952103,3.4604434394188047e-08,7.592896753489726e-09,5.086206106854029e-08,3.1456979856783906e-15,4.287857381899559e-11,3.361784711022999e-15,1.29417581525977e-09,0.0170171188488303,1.8083448747597215e-06,0.00033148696068467393,3.522012500048257e-11,3.570446934551984e-14,1.0800777359596718e-09,1.8681504037277007e-11,0.0009279082254949922,8.094014315610185e-10,6.146939458164623e-14,3.738724631576407e-07,0.0004794388357927319,2.2809667005857915e-12,3.240410620127076e-11,4.1930877274474625e-08,8.628520320325067e-08,0.00031114209535663305,8.83962857237958e-10,2.97606734590743e-11,3.902004749097358e-16,8.12626205708511e-21,4.483507094347775e-06,3.851029365336838e-24
0.012928478949687175,0.7196408898218243,3.76,0.0,0.5012890575199117,0.5579016941656655,0.542550184325467,1.367873400336229e-14,3.8643607913256765e-11,0.0021367268544366285,0.0005003857486696534,5.339083865834967e-07,2.4111230462799757e-05,9.479430670980745e-05,0.28746830816620506,0.007229089096686586,7.827392098159637e-06,3.5658051128223e-07,5.93216299229374e-06,0.058712286225982784,0.009787115495865386,8.228900917522584e-06,0.2983260684925864,6.971224005687276e-05,3.9516783040105854e-12,4.809184822211665e-06,0.018514381456270032,3.543144229537575e-08,7.688220835724986e-09,5.188874436103104e-08,3.1857007929921446e-15,4.311743826697322e-11,3.404546835448499e-15,1.3097146511614545e-09,0.017285026658562623,1.859242861741143e-06,0.00033677035263252075,3.5796600918459577e-11,3.65810739143471e-14,1.092239571581907e-09,1.918865229144493e-11,0.0009301725135724794,8.12541377737079e-10,6.290968501832402e-14,3.7547879763946726e-07,0.00048228150362219927,2.345856921461884e-12,3.2948261389145275e-11,4.226627519040749e-08,8.701488684568501e-08,0.0003124810984632375,8.812775029788601e-10,3.0724854726672755e-11,3.963409220492124e-16,8.326936048532509e-21,4.574986449925108e-06,3.946128431144743e-24
0.012975829638146525,0.7199593182009705,3.76,0.0,0.49774395620585643,0.5540188732197621,0.5470788468902632,1.4510800710924538e-14,4.007276022938639e-11,0.0021419622474458306,0.0004994039854160373,5.312565283931248e-07,2.43038460027593e-05,9.631998728553796e-05,0.28979703911359705,0.007166030119280459,7.902440413341414e-06,3.5652721858065103e-07,5.9864274200536e-06,0.05876334935303829,0.009759687068354934,8.280811020346902e-06,0.3010795631722805,6.957761725108607e-05,3.960543064500336e-12,4.885762164843278e-06,0.018764781608187907,3.627450588508593e-08,7.784730578232655e-09,5.293681198843424e-08,3.225963414187863e-15,4.33531854182723e-11,3.4475869145388665e-15,1.3253432148693525e-09,0.01755656622884407,1.9114414831357894e-06,0.0003420976521586654,3.637848841900354e-11,3.7476395748875295e-14,1.1044645511134334e-09,1.9710621940401817e-11,0.0009322832218932112,8.155686568922303e-10,6.43792980224012e-14,3.7705837465964157e-07,0.00048506061582908786,2.412409704250162e-12,3.349831842852794e-11,4.2605305664653795e-08,8.77491029849063e-08,0.00031374685888058455,8.783003828673059e-10,3.17200475777294e-11,4.0256168788532786e-16,8.531918699509751e-21,4.667671155884918e-06,4.0432693555995765e-24
0.013023180326605875,0.7202793935940615,3.76,0.0,0.49418923936479836,0.5501142678254345,0.5516290566384262,1.5395200064697536e-14,4.1555041091868433e-11,0.0021471430559320158,0.000498365794333892,5.285532463810179e-07,2.4497148035826086e-05,9.787196076769957e-05,0.29213538997793786,0.007102541994448426,7.977807009116291e-06,3.564211147365718e-07,6.040900570305221e-06,0.05880906677965501,0.009731482499449232,8.332292220598763e-06,0.30384827873506426,6.943053934278336e-05,3.969240117432105e-12,4.963442942522475e-06,0.01901730519969788,3.7133747902161354e-08,7.882431425505324e-09,5.400665994217242e-08,3.2664753021495456e-15,4.358564732119897e-11,3.4908936801496472e-15,1.341057201712065e-09,0.017831767291111352,1.96496557449452e-06,0.00034746801774859613,3.696572093377109e-11,3.839069596737018e-14,1.1167501768257414e-09,2.0247831157904665e-11,0.0009342394057048915,8.184819470592789e-10,6.587858568963368e-14,3.7861020386475216e-07,0.00048777506934588426,2.4806571309544334e-12,3.4054259819676964e-11,4.294800793851861e-08,8.848786358313937e-08,0.00031493819495287634,8.750328065599936e-10,3.274719664118555e-11,4.0886320502364213e-16,8.741274804221874e-21,4.761554959803891e-06,4.1424828440370466e-24
0.013070531015065225,0.7206010964924985,3.76,0.0,0.4906251956033128,0.5461880640492137,0.5562005395989955,1.6335277409263582e-14,4.309231007887017e-11,0.0021522665619162357,0.0004972704453614697,5.257982915641394e-07,2.469109069732464e-05,9.945058376107628e-05,0.2944832024908308,0.0070386349062756945,8.053469197729791e-06,3.5626111169147767e-07,6.095566522778529e-06,0.05884938069781779,0.009702496156947573,8.383311066453131e-06,0.30663205144387823,6.927088468200569e-05,3.97777081861308e-12,5.042235634682167e-06,0.01927194043199154,3.8009279841790455e-08,7.981327950156503e-09,5.509868530513132e-08,3.3072251696330195e-15,4.3814651793003615e-11,3.5344550730515246e-15,1.356852020977032e-09,0.018110658878748423,2.0198398261398506e-06,0.0003528805578113748,3.75582268688414e-11,3.9324230154100487e-14,1.1290938031793455e-09,2.0800706581891358e-11,0.0009360402267525186,8.212799825276467e-10,6.740788810985983e-14,3.801332783709736e-07,0.0004904237990737952,2.5506311746976932e-12,3.46160649517795e-11,4.329441916899076e-08,8.923117967887762e-08,0.0003160539816729717,8.714764100709663e-10,3.3807270324739016e-11,4.1524587679232333e-16,8.955068669335298e-21,4.856630503632362e-06,4.243799370723735e-24
0.013117881703524575,0.720924406207504,3.76,0.0,0.48705212430007533,0.5422404615850355,0.5607930063645449,1.7334588425229868e-14,4.4686476344346433e-11,0.0021573299497758894,0.0004961172198605336,5.229914301848693e-07,2.4885625335226424e-05,0.00010105620681833317,0.2968403107333403,0.00697431941741446,8.129402833786762e-06,3.560461223540492e-07,6.1504083768132e-06,0.05888423403370612,0.009672722565471843,8.433832999141023e-06,0.30943070689881536,6.909853827830194e-05,3.986136658880594e-12,5.122148170723256e-06,0.01952867454156041,3.8901201020829936e-08,8.081423770407843e-09,5.621328561008597e-08,3.3482009573277065e-15,4.4040022373496355e-11,3.578258208786086e-15,1.3727227838112708e-09,0.018393269268457,2.076088725349791e-06,0.0003583343294508476,3.815592944804279e-11,4.027724751584884e-14,1.141492631222089e-09,2.136968315082421e-11,0.0009376849560759141,8.239615557515829e-10,6.896753197654883e-14,3.816265747673663e-07,0.000493005779510678,2.6223636335205102e-12,3.5183709971105926e-11,4.3644574141541556e-08,8.997906127459602e-08,0.00031709315332414576,8.67633158043958e-10,3.4901260969357664e-11,4.217100754229441e-16,9.173364009851897e-21,4.952889275924349e-06,4.34724912950963e-24
0.013165232391983925,0.7212493008382488,3.76,0.0,0.48347033585672805,0.5382716741769307,0.5654061516585505,1.839691164992442e-14,4.633949806926136e-11,0.0021623303032415418,0.0004949054119428741,5.201324446279083e-07,2.50807003858446e-05,0.000102689173316551,0.29920654093921795,0.006909606471925908,8.205582252761252e-06,3.557750620192489e-07,6.205408207992099e-06,0.05891357050216614,0.009642156414994553,8.483822332637316e-06,0.3122440597310406,6.891339213796901e-05,3.994339262185607e-12,5.203187871942381e-06,0.019787493784518242,3.980959756348538e-08,8.182721458181146e-09,5.735085810408617e-08,3.3893898004118115e-15,4.4261578283416496e-11,3.622289341909767e-15,1.3886642905311717e-09,0.018679625924536536,2.1337364899067633e-06,0.00036382833733744613,3.87587465591369e-11,4.1249989912752466e-14,1.153943702957793e-09,2.1955203868352346e-11,0.0009391729765205042,8.265255189528548e-10,7.05578290861239e-14,3.830890531431211e-07,0.0004955200262265258,2.695886055098988e-12,3.575716763998996e-11,4.399850494235528e-08,9.073151720843855e-08,0.0003180547059015662,8.635053448766588e-10,3.603018495154484e-11,4.282561402828861e-16,9.396223841962965e-21,5.050321558690224e-06,4.452861983050272e-24
0.013212583080443275,0.7215757573620706,3.76,0.0,0.4798801520260551,0.5342819301750243,0.570039653767732,1.9526261281544758e-14,4.805338240842724e-11,0.0021672646015619378,0.0004936343298139621,5.172211341041078e-07,2.527626125201925e-05,0.00010434981847511692,0.3015817112371502,0.006844507398860062,8.281980209211749e-06,3.5544684961802756e-07,6.260547028209536e-06,0.058937334678828515,0.00961079257207723,8.53324222528082e-06,0.31507191320175826,6.871534566276208e-05,4.002380386577216e-12,5.2853614022852305e-06,0.02004838341651929,4.073454149187952e-08,8.28522245747219e-09,5.8511799164909e-08,3.430777998139718e-15,4.44791343935516e-11,3.6665338334835066e-15,1.4046710190465644e-09,0.018969755424559313,2.1928070107686225e-06,0.00036936153225343904,3.9366590575918076e-11,4.2242691048480753e-14,1.1664438953454662e-09,2.2557719646319267e-11,0.000940503785845515,8.289707863938174e-10,7.217907491461704e-14,3.845196571368975e-07,0.0004979655977656768,2.771229670087033e-12,3.63364071876781e-11,4.435624067441668e-08,9.148855510945523e-08,0.0003189377001901655,8.590955986864908e-10,3.7195082775329096e-11,4.3488437573603077e-16,9.623710373801848e-21,5.148916379242554e-06,4.560667411041054e-24
0.013259933768902625,0.7219037513473873,3.76,0.0,0.47628190619126287,0.53027147301419,0.5746931740548318,2.0726901803158482e-14,4.983018423440402e-11,0.0021721297167079444,0.0004923032973408951,5.142573159464663e-07,2.547225016543051e-05,0.00010603846793104255,0.3039656314299637,0.006779033915130588,8.358567809466446e-06,3.550604095195765e-07,6.315804738966342e-06,0.05895547206348693,0.009578626089865594,8.582054669747616e-06,0.3179140588583881,6.850430599723518e-05,4.010261920220679e-12,5.368674698154547e-06,0.02031132767604433,4.167608952141164e-08,8.388926971080513e-09,5.96965033251643e-08,3.472350976567861e-15,4.469250120464487e-11,3.710976111218126e-15,1.420737110846612e-09,0.01926368339363927,2.2533237693574007e-06,0.00037493280987761123,3.9979368181881065e-11,4.325557524908843e-14,1.1789899140327936e-09,2.317768889913875e-11,0.0009416769992731221,8.312963363061808e-10,7.383154677883194e-14,3.8591731401871657e-07,0.0005003415972342823,2.8484252953380936e-12,3.6921394130879835e-11,4.471780704359316e-08,9.225018118035203e-08,0.000319741264252881,8.544068799110257e-10,3.839701908883325e-11,4.4159504913395065e-16,9.855884869306748e-21,5.2486614578084604e-06,4.670694445687378e-24
0.013307284457361976,0.7222332571783967,3.76,0.0,0.472675943639457,0.5262405616911746,0.5793663564752165,2.2003361127563124e-14,5.167200427771256e-11,0.0021769224112121997,0.0004909116555134104,5.11240826715292e-07,2.5668606061639577e-05,0.00010775543631507137,0.30635810277670283,0.006713198127444472,8.435314453654658e-06,3.5461467330566574e-07,6.371160084581593e-06,0.05896792914484115,0.009545652218863202,8.630220479983343e-06,0.32077027619425413,6.828018837408882e-05,4.01798587589951e-12,5.45313289358306e-06,0.020576309767820457,4.2634281917004595e-08,8.493833852083986e-09,6.090536222123855e-08,3.5140932554259183e-15,4.4901484833097667e-11,3.755599634053547e-15,1.4368563584320482e-09,0.01956143443712304,2.3153097512581756e-06,0.00038054100960245666,4.0596980194553845e-11,4.428885624608335e-14,1.1915782882787376e-09,2.3815577117679888e-11,0.0009426923519873871,8.335012123218675e-10,7.551550210654334e-14,3.8728093482901757e-07,0.0005026471738609668,2.9275032356823668e-12,3.751209008076906e-11,4.5083225944151015e-08,9.301640000741196e-08,0.0003204645958701599,8.494424823162798e-10,3.963708263349954e-11,4.483883888769481e-16,1.0092807532236756e-20,5.349543140638029e-06,4.782971616747215e-24
0.013354635145821326,0.7225642478336378,3.76,0.0,0.4690626218408217,0.5221894712548611,0.5840588270814429,2.3360443886202185e-14,5.358098926563932e-11,0.0021816393342187317,0.0004894587640433611,5.08171522922214e-07,2.5865264454634126e-05,0.0001095010262754161,0.30875891776921705,0.006647012534469137,8.512187769041127e-06,3.5410858129974143e-07,6.426590615805942e-06,0.058974653468254076,0.009511866418505587,8.677699259783747e-06,0.3236403323001845,6.804291651296262e-05,4.025554392242058e-12,5.538740274627132e-06,0.020843311846309737,4.360914156668811e-08,8.599940521215342e-09,6.213876406021633e-08,3.5559884180034e-15,4.510588700473333e-11,3.800386859971236e-15,1.4530221939240061e-09,0.019863032069897996,2.378787386700599e-06,0.00038618491334130024,4.1219321415092605e-11,4.534273636588076e-14,1.204205364769231e-09,2.447185671824533e-11,0.0009435497014622985,8.355845255171711e-10,7.723117691448206e-14,3.886094145413537e-07,0.0005048815245380779,3.0084932159530276e-12,3.810845262335986e-11,4.545251519793031e-08,9.378721455838835e-08,0.0003211069649666547,8.442060329341757e-10,4.091638613501634e-11,4.552645823317691e-16,1.0334537386162537e-20,5.4515463564180246e-06,4.897526894667182e-24
0.013401985834280676,0.7228966949487446,3.76,0.0,0.4654423107445295,0.5181184933317134,0.5887701934941166,2.4803250022991197e-14,5.555933035069035e-11,0.0021862770181508263,0.00048794400297921624,5.050492825666288e-07,2.606215728664202e-05,0.0001112755268273799,0.3111678598945422,0.006580490028907049,8.589153535067776e-06,3.5354108457542526e-07,6.482072641937024e-06,0.058975593709438445,0.009477264369556489,8.724449394040604e-06,0.3265239814924185,6.779242299571475e-05,4.032969728896769e-12,5.6255002045807835e-06,0.021112314998841628,4.4600672541623067e-08,8.707242833201244e-09,6.339709253015681e-08,3.598019068757866e-15,4.530550505783528e-11,3.845319200663461e-15,1.4692276731102188e-09,0.020168498639332427,2.4437784532944798e-06,0.00039186324426388863,4.184628043318364e-11,4.641740502740347e-14,1.2168673002236104e-09,2.5147006509362058e-11,0.0009442490297381775,8.375454563506026e-10,7.89787836039249e-14,3.899016322560833e-07,0.0005070438954584509,3.0914242671156305e-12,3.8710435110255525e-11,4.5825688066062524e-08,9.456262595311819e-08,0.00032166771609586423,8.387014892045967e-10,4.2236066135858404e-11,4.622237735371826e-16,1.0581132114584445e-20,5.5546545678304815e-06,5.014387614789098e-24
0.013449336522740026,0.7232305687399913,3.76,0.0,0.461815393075189,0.514027936663392,0.5935000443625148,2.6337188860815865e-14,5.760925789621502e-11,0.0021908318775511,0.0004863667746548691,5.018740062917438e-07,2.625921280394734e-05,0.00011307921121580978,0.313584703394252,0.006513643898202005,8.666175638966334e-06,3.52911147306508e-07,6.537581174198903e-06,0.05897069975192569,0.009441841987669454,8.77042806336356e-06,0.3294209649345254,6.752864965544185e-05,4.040234251375939e-12,5.713415007065917e-06,0.02138329922771885,4.560885877825098e-08,8.81573492708411e-09,6.468072495178032e-08,3.640166802853185e-15,4.550013197155504e-11,3.890376988958002e-15,1.4854654639818195e-09,0.02047785524445736,2.5103039507729913e-06,0.0003975746655555943,4.247773941094074e-11,4.7513037058287405e-14,1.2295600574560777e-09,2.584151078357044e-11,0.0009447904458807968,8.39383255805986e-10,8.075850886201216e-14,3.9115645149149506e-07,0.0005091335837735509,3.176324575531736e-12,3.931798634920554e-11,4.620275261654028e-08,9.534263302823803e-08,0.00032214627098226797,8.32933138815188e-10,4.3597282747789334e-11,4.692660612178627e-16,1.0832647928117399e-20,5.658849678876339e-06,5.133580414428e-24
0.013496687211199376,0.7235658379811248,3.76,0.0,0.4581822646260534,0.5099181276444346,0.5982479488271778,2.7967988477462486e-14,5.973304162933363e-11,0.0021953002058393255,0.0004847265054579744,4.986456183393177e-07,2.645635543849222e-05,0.0001149123360122981,0.31600921302455365,0.006446487825488966,8.74321600787804e-06,3.5221774869079655e-07,6.593089897468238e-06,0.05895992276649616,0.009405595437778358,8.815591208172985e-06,0.3323310102614626,6.72515479749146e-05,4.0473504332233486e-12,5.802485924599501e-06,0.021656243432387336,4.6633663261124026e-08,8.925409151710807e-09,6.59900317789551e-08,3.682412180661274e-15,4.568955641058948e-11,3.935539451568909e-15,1.501727837194045e-09,0.020791121653044132,2.5783840443332027e-06,0.0004033177792384255,4.311357393977964e-11,4.862979199947273e-14,1.242279399471986e-09,2.6555859190385018e-11,0.0009451741882338973,8.410972479238263e-10,8.257051210623339e-14,3.9237272050324623e-07,0.0005111499391923209,3.2632214178752065e-12,3.993105049750026e-11,4.658371152382175e-08,9.61272323995798e-08,0.00032254213091644244,8.269055982924057e-10,4.500121932295351e-11,4.763914964791147e-16,1.1089139434804458e-20,5.7641119923377805e-06,5.255131171424368e-24
0.013544037899658726,0.7239024699532156,3.76,0.0,0.4545433345502871,0.5057894108618439,0.6030134559836031,2.9701724210160694e-14,6.193299186385801e-11,0.0021996781705056513,0.00048302264740717377,4.953640685209559e-07,2.6653505623985078e-05,0.0001167751396560051,0.3184411438172378,0.006379035891512869,8.820234499082773e-06,3.514598850031188e-07,6.648571130360523e-06,0.05894321529244836,0.009368521148206549,8.859893491743667e-06,0.3352538312031158,6.696107945819588e-05,4.0543208593643095e-12,5.892713079074449e-06,0.021931125394236698,4.7675026090103735e-08,9.036255930782e-09,6.732537612323438e-08,3.7247346685799045e-15,4.587356272849363e-11,3.980784645810994e-15,1.5180066436659223e-09,0.021108316216322903,2.648037962366296e-06,0.00040909112493858226,4.3753652843645693e-11,4.976781227219202e-14,1.2550208793350254e-09,2.7290546386126238e-11,0.0009454006261299718,8.426868320204569e-10,8.441492276810142e-14,3.9354927259887387e-07,0.0005130923655551833,3.3521410612144714e-12,4.054956689260147e-11,4.6968561663162474e-08,9.691641847754349e-08,0.0003228548787712979,8.206238069921727e-10,4.6449082043607946e-11,4.836000799127537e-16,1.1350659437246464e-20,5.8704201990552704e-06,5.3790649079556064e-24
0.013591388588118076,0.7242404304092112,3.76,0.0,0.4508990256411216,0.5016421496353111,0.607796094348193,3.154484069359132e-14,6.421144718639999e-11,0.0022039618138385924,0.00048125468066026575,4.920293334938096e-07,2.6850579683664198e-05,0.00011866783889370165,0.32088024084542155,0.006311302573431752,8.897188894804602e-06,3.5063657273769113e-07,6.703995746517216e-06,0.058920531322569365,0.009330615826147436,8.903288379431824e-06,0.3381891272113611,6.665721604775535e-05,4.06114818964836e-12,5.984095269462596e-06,0.022207921760138527,4.8732862934972324e-08,9.148263524620564e-09,6.868711032748382e-08,3.767112616197137e-15,4.6051931062525486e-11,4.026089435166929e-15,1.534293306174715e-09,0.021429455780641243,2.7192837967007737e-06,0.00041489317868813726,4.4397837896800535e-11,5.092722061674865e-14,1.2677798383333395e-09,2.804607012881374e-11,0.0009454702619099418,8.441514824404443e-10,8.629183767452575e-14,3.946849266321619e-07,0.0005149603224107853,3.4431085074884134e-12,4.117346950515763e-11,4.735729298250986e-08,9.771018249347482e-08,0.00032308418118189686,8.140930246352442e-10,4.794209939884048e-11,4.908917600381194e-16,1.161725879132073e-20,5.977751234444764e-06,5.505405723627613e-24
0.013638739276577426,0.7245796835389341,3.76,0.0,0.4472497746040601,0.4974767265562171,0.6125953713272269,3.350413287269716e-14,6.657077027640169e-11,0.0022081470531678197,0.00047942211574446476,4.886414175352551e-07,2.7047489795580562e-05,0.00012059062777640685,0.32332623899148594,0.006243302742603055,8.97403489071608e-06,3.4974685137041596e-07,6.759333159661499e-06,0.05889182639142574,0.009291876475420653,8.945728152415608e-06,0.3411365830927278,6.633994056516627e-05,4.067835149606575e-12,6.076629889740102e-06,0.02248660802250034,4.980706518090364e-08,9.261417982863296e-09,7.007557451481765e-08,3.809523269130395e-15,4.622443753128817e-11,4.0714295030274084e-15,1.550578824726837e-09,0.021754555596541852,2.7921384752396805e-06,0.0004207223520605704,4.504598373725718e-11,5.2108120177250314e-14,1.2805514046741442e-09,2.8822930868663777e-11,0.0009453837330675943,8.454907515050988e-10,8.820132010912637e-14,3.9577848759451546e-07,0.0005167533264838665,3.536147410363587e-12,4.1802686851098605e-11,4.774988830677595e-08,9.850851224653602e-08,0.00032322979094095094,8.073188279422136e-10,4.948152155354918e-11,4.982664317034633e-16,1.1888986313565009e-20,6.086080198814283e-06,5.634176751606531e-24
0.013686089965036776,0.7249201919292971,3.76,0.0,0.4435960323437736,0.4932935440445714,0.61741077267189,3.5586784731419836e-14,6.90133631689194e-11,0.0022122296709888556,0.00047752449444330716,4.852003550160546e-07,2.7244143702651943e-05,0.00012254367805725013,0.3257788627053922,0.006175051667630536,9.050725853657514e-06,3.487897845509488e-07,6.814551321283888e-06,0.05885705766636901,0.009252300412836634,8.987163725497289e-06,0.3440958686260026,6.60092470280176e-05,4.074384575930779e-12,6.170313061695771e-06,0.022767158505766823,5.0897496765335026e-08,9.375703095103257e-09,7.149109917274511e-08,3.8519426552526204e-15,4.639085413181688e-11,4.1167792310410045e-15,1.5668537329835057e-09,0.02208362922371341,2.8666177035040292e-06,0.00042657699106698257,4.56979377283483e-11,5.331059247187229e-14,1.2933304760365178e-09,2.96216328615429e-11,0.0009451418130966699,8.467042735113071e-10,9.01433963253285e-14,3.9682874703773955e-07,0.0005184709531658182,3.631280117999107e-12,4.243714214113743e-11,4.814632368770453e-08,9.931139329324734e-08,0.0003232915484989391,8.003071017089467e-10,5.106861964637346e-11,5.057239312103117e-16,1.2165888481688006e-20,6.195380479049965e-06,5.765400016576957e-24
