Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209)
0.23761752155500496,0.5667180608605232,3.76,0.0,0.6701914597686568,0.756872107536072,0.31486630180427533,1.841493651273825e-20,2.994740306999559e-15,0.0001805515106149396,0.0002702692147842872,7.195478792780029e-07,1.1213093034938885e-06,2.105278689162624e-06,0.08265195451197978,0.010221691661858746,2.0661737413157922e-07,6.920909295228665e-08,9.927109583848073e-07,0.03244743006788923,0.010261347242078831,2.8147204246957647e-07,0.15022387859336167,0.0001468535828509241,7.520246061161087e-15,4.9160745736466104e-08,0.0005118866065220992,3.2433850895493912e-12,2.5928194466141484e-11,2.1590673185112523e-10,7.558791607776555e-17,7.423778821820314e-12,2.389901217617709e-17,9.332851291619269e-12,0.005049730677612259,8.478999778589101e-10,5.942325235620244e-06,1.3656083408731875e-14,2.4063623302315946e-17,1.1038336470920809e-10,4.2243757931973994e-13,4.367020293342274e-05,1.1018333652156661e-12,1.044137584062172e-15,5.711007193285067e-07,8.348593811814494e-06,5.36179213822425e-15,1.0608331712306054e-14,2.4864160017447565e-09,1.5708471556276957e-10,4.793480973925958e-06,1.0523965519991653e-10,1.823978862755177e-12,7.62010856722297e-20,3.483512572841834e-24,9.313775223181412e-08,4.103452944634178e-28,1.316753054602061e-10,3.0573763868120166e-13,3.7592188102836436e-19
0.23808267348603232,0.5667756108657823,3.76,0.0,0.6691652009941315,0.7556972858928308,0.3163403045738004,1.8832699948697562e-20,3.0403388946732663e-15,0.00018076158602824463,0.0002708424870427053,7.191938643491454e-07,1.1255101361752973e-06,2.1175732167644706e-06,0.08304029054026006,0.010219548880871551,2.075470265121542e-07,6.942668966863436e-08,9.978553911527697e-07,0.03254637400927789,0.010257432846525548,2.828468416831138e-07,0.15100467350956506,0.00014729024040701865,7.543908673472839e-15,4.955315696938612e-08,0.0005161708292049529,3.287485714914679e-12,2.6050830117860136e-11,2.1777507372740698e-10,7.611361976724067e-17,7.46194703427534e-12,2.406534304563399e-17,9.395135887640562e-12,0.005097182183332063,8.601078430400406e-10,5.998494168566165e-06,1.3788945229329846e-14,2.4371753156965433e-17,1.1107492228352782e-10,4.2566653721031676e-13,4.395449313919837e-05,1.1093183873876208e-12,1.057788986957703e-15,5.727519887531685e-07,8.418925428424687e-06,5.43299287364513e-15,1.0711038234662761e-14,2.496164470915878e-09,1.578464724077666e-10,4.834638262059451e-06,1.0596773578936962e-10,1.8492665036129127e-12,7.691412999870365e-20,3.534025673466968e-24,9.44168304881161e-08,4.16295537653611e-28,1.3295413831580713e-10,3.0836273175736683e-13,3.7854790241125604e-19
0.23854782541705968,0.5668333577191056,3.76,0.0,0.6681366461746098,0.7545184644128307,0.31781884469849586,1.9260138123943256e-20,3.0866049507428447e-15,0.00018097101008292588,0.0002714148020546762,7.188306750095278e-07,1.129718586582905e-06,2.129937405704453e-06,0.0834297083517682,0.01021729649598943,2.0848013141927741e-07,6.964405547955975e-08,1.0030205490746501e-06,0.03264499862184331,0.010253417975048952,2.842263248807218e-07,0.15178828607218642,0.0001477260873996346,7.567509659446855e-15,4.99479010457855e-08,0.0005204790537636092,3.3321135132059627e-12,2.6173759869634514e-11,2.1965716144834996e-10,7.664152897478719e-17,7.50018254591877e-12,2.4232372354307762e-17,9.457669071955324e-12,0.005145012415707787,8.724746797822966e-10,6.05502839058779e-06,1.392273147699415e-14,2.4683173699362615e-17,1.1176930857556183e-10,4.2892430701434257e-13,4.4238710794300634e-05,1.1168077612944407e-12,1.0715968130361336e-15,5.744010038383172e-07,8.489458797704688e-06,5.504991425192933e-15,1.0814452387106365e-14,2.5059294365953985e-09,1.586099616216016e-10,4.875906741047069e-06,1.0669469445336149e-10,1.874912808941686e-12,7.76329060082063e-20,3.585197052323328e-24,9.570978822559737e-08,4.223233234515013e-28,1.3424156513341341e-10,3.109949168104083e-13,3.8118500126736484e-19
0.23901297734808705,0.5668913013728563,3.76,0.0,0.6671058018495629,0.7533356423339199,0.3193019196822725,1.9697294256079975e-20,3.1335467593065838e-15,0.00018117977121127437,0.00027198612444848916,7.184582670768212e-07,1.133934496055158e-06,2.1423714895658466e-06,0.08382020656822194,0.010214933755527135,2.0941668248233988e-07,6.986117441285103e-08,1.0082063817694385e-06,0.03274329974390528,0.010249302629137907,2.8561045707713955e-07,0.15257471663847866,0.00014816108599756774,7.59104816071557e-15,5.0344978066784086e-08,0.00052481128001371,3.3772735012859223e-12,2.6296978651472745e-11,2.215530556905761e-10,7.71716321671952e-17,7.538483216698136e-12,2.4400096460579286e-17,9.520449336294566e-12,0.005193223655672188,8.850022698403398e-10,6.111927824371184e-06,1.405744309727782e-14,2.499790851103085e-17,1.124665159220933e-10,4.322111592954171e-13,4.452283247482238e-05,1.1243009430978104e-12,1.0855624090403288e-15,5.760476374684454e-07,8.560189284157566e-06,5.577793807492172e-15,1.0918574791378733e-14,2.515710434888857e-09,1.5937517663577645e-10,4.917283330726539e-06,1.0742043744549638e-10,1.9009227602069515e-12,7.835744228288343e-20,3.6370337097934014e-24,9.701670579967624e-08,4.28429476014235e-28,1.3553758669954873e-10,3.136339973815444e-13,3.838331206978643e-19
0.2394781292791144,0.5669494417670468,3.76,0.0,0.6660726747453654,0.7521488191336827,0.32078952673065486,2.0143998043679064e-20,3.1811759088890197e-15,0.00018138785792964112,0.0002725564180444083,7.18076597280859e-07,1.1381577061240025e-06,2.1548757567241006e-06,0.08421178373525968,0.010212459911998432,2.1035667265255443e-07,7.007803012960929e-08,1.013412882910988e-06,0.03284127321174743,0.010245086811498008,2.8699921346094894e-07,0.1533639653804675,0.000148595198175529,7.614523349759495e-15,5.074439220697836e-08,0.000529167505451957,3.4229707345550104e-12,2.6420481598496943e-11,2.2346283830523155e-10,7.770391691663509e-17,7.576846912569276e-12,2.4568511439582696e-17,9.583475065336073e-12,0.005241818185150348,8.976925307072585e-10,6.169192345491886e-06,1.4193080921404516e-14,2.5315980823967906e-17,1.1316653642914018e-10,4.3552738837767137e-13,4.4806834634928815e-05,1.1317973909498347e-12,1.0996871346401276e-15,5.776917612790355e-07,8.631112191162252e-06,5.651406357096966e-15,1.1023405990191528e-14,2.5255068402988987e-09,1.601421112808186e-10,4.9587648985368344e-06,1.0814487064713788e-10,1.9273013992561183e-12,7.908777207034626e-20,3.689543670052627e-24,9.833767003898698e-08,4.3461494041409895e-28,1.368422042228867e-10,3.162797736700061e-13,3.8649219932670475e-19
0.23994328121014177,0.567007778827501,3.76,0.0,0.6650372717775411,0.75095799453275,0.3222816627466905,2.0600981054807287e-20,3.2295004458411944e-15,0.00018159525863731748,0.00027312564650967174,7.176856218762831e-07,1.1423880506809282e-06,2.1674504102933545e-06,0.08460443832162792,0.010209874221821189,2.1130009475595882e-07,7.029460632045277e-08,1.0186399774202257e-06,0.03293891486009648,0.010240770526158361,2.883925503409976e-07,0.15415603228249908,0.00014902838546392583,7.637934413132654e-15,5.11461511634847e-08,0.0005335477252886498,3.469210090276547e-12,2.6544263371225225e-11,2.2538656466379837e-10,7.823837055998004e-17,7.61527137964521e-12,2.4737613292221296e-17,9.646744619024369e-12,0.005290798286783785,9.105471188004419e-10,6.226821781480137e-06,1.4329645676281573e-14,2.563741385419666e-17,1.1386936209026048e-10,4.3887326204104036e-13,4.509069360319181e-05,1.1392965505761984e-12,1.1139723262063535e-15,5.793332456588744e-07,8.702222765519577e-06,5.725834858985504e-15,1.1128946430048041e-14,2.535318446281457e-09,1.609107596159485e-10,5.000348267152975e-06,1.088678992891375e-10,1.9540538289158927e-12,7.982392028326481e-20,3.74273336216711e-24,9.967276607005412e-08,4.408804746066636e-28,1.381554162396037e-10,3.1893204301970327e-13,3.8916217461051084e-19
0.24040843314116914,0.5670663124630632,3.76,0.0,0.6639996000730991,0.7497631685246917,0.3237783242937664,2.1068364469330138e-20,3.2785285255857086e-15,0.00018180196160490892,0.00027369377355881844,7.17285298011476e-07,1.1466253621671931e-06,2.1800956669101143e-06,0.08499816870865644,0.01020717594688197,2.122469411763814e-07,7.051088653750949e-08,1.0238875996631538e-06,0.033036220522272224,0.01023635377885462,2.8979042815175656e-07,0.1549509171170412,0.00014946060899123127,7.661280492572604e-15,5.1550254559837635e-08,0.0005379519321175221,3.515996617347091e-12,2.666831856421065e-11,2.2732429146800119e-10,7.877498033499591e-17,7.653754365668927e-12,2.4907397988112028e-17,9.71025634349919e-12,0.0053401662436908075,9.23567825539596e-10,6.2848159062539534e-06,1.446713798023085e-14,2.5962230891941455e-17,1.1457498413868455e-10,4.42249055168484e-13,4.5374385595440895e-05,1.146797866283243e-12,1.1284193313481124e-15,5.809719596145674e-07,8.773516180108904e-06,5.8010852053471704e-15,1.1235196477970922e-14,2.545144817762284e-09,1.6168111466656583e-10,5.042030222990414e-06,1.0958942801025913e-10,1.9811852197939607e-12,8.056591405803189e-20,3.796609752580217e-24,1.0102207229096994e-07,4.472268987296464e-28,1.3947721988221482e-10,3.215906004618876e-13,3.9184298351884127e-19
0.2408735850721965,0.5671250425934359,3.76,0.0,0.6629596669525427,0.748564341354895,0.3252795076225902,2.1546166666830242e-20,3.3282700186324902e-15,0.00018200795521859414,0.00027426076246513163,7.168755837767004e-07,1.1508694726589108e-06,2.1928117700402037e-06,0.0853929731976413,0.010204364354377198,2.1319720396108662e-07,7.072685414760884e-08,1.0291557045362293e-06,0.03313318603088312,0.010231836576963773,2.9119281181572463e-07,0.15574861946135923,0.0001498918297211544,7.684560745723258e-15,5.195670402447694e-08,0.0005423801160307057,3.5633353787126283e-12,2.679264185675514e-11,2.2927608551080832e-10,7.931373282800459e-17,7.69229360556306e-12,2.5077861290636196e-17,9.774008507634177e-12,0.005389924339087927,9.367565149523532e-10,6.343174444050502e-06,1.460555833706707e-14,2.6290455003629893e-17,1.15283393636773e-10,4.456550556225833e-13,4.5657886725926837e-05,1.1543007820677132e-12,1.1430295028881646e-15,5.826077709265022e-07,8.844987537635066e-06,5.877163438182127e-15,1.134215641692316e-14,2.554985429079923e-09,1.6245316960409158e-10,5.083807514279849e-06,1.1030936109786832e-10,2.008700804883872e-12,8.131378258775165e-20,3.85118030095379e-24,1.023856694338397e-07,4.536550914355356e-28,1.4080761212557819e-10,3.2425523859236995e-13,3.9453455976050893e-19
0.24133873700322386,0.5671839690575377,3.76,0.0,0.6619174798576137,0.747361513427645,0.3267852087878219,2.203470403011869e-20,3.378735980672594e-15,0.00018221322777427297,0.00027482657599263275,7.164564373094948e-07,1.1551202102927685e-06,2.2055989670251546e-06,0.08578885004119237,0.010201438713293366,2.1415087424590083e-07,7.094249225888068e-08,1.0344442509255245e-06,0.03322980721854256,0.010227218928835675,2.925996654138761e-07,0.15654913877137558,0.00015032200826089963,7.70777436634102e-15,5.2365506663485337e-08,0.0005468322656997305,3.6112313756512966e-12,2.691722786153668e-11,2.3124201890882883e-10,7.985461378987823e-17,7.730886776491435e-12,2.5248998698825973e-17,9.837999282533292e-12,0.005440074855978848,9.501150430056865e-10,6.401897087286011e-06,1.4744907164893458e-14,2.6622108855410606e-17,1.1599458136545614e-10,4.4909155970571654e-13,4.5941173015885025e-05,1.1618047390273127e-12,1.1578041923844347e-15,5.842405466169337e-07,8.91663192307949e-06,5.95407556859685e-15,1.1449826466325343e-14,2.5648398074524833e-09,1.632269179570198e-10,5.12567684729026e-06,1.110276034239491e-10,2.036605856801257e-12,8.206755484963776e-20,3.906452537964838e-24,1.0376364121924202e-07,4.601659400971866e-28,1.4214658888308594e-10,3.2692574733058393e-13,3.972368328713591e-19
0.24180388893425123,0.5672430917735402,3.76,0.0,0.6608730464628577,0.7461546854520712,0.32829542346612933,2.253434958863021e-20,3.429934476448417e-15,0.00018241776752183484,0.00027539117686999385,7.16027817497743e-07,1.1593773996882028e-06,2.2184574574229513e-06,0.0861857973951196,0.01019839829917006,2.15107943472271e-07,7.115778400206745e-08,1.039753157476909e-06,0.033326079917858624,0.010222500845066528,2.940109442025438e-07,0.1573524742664246,0.00015075110481935276,7.730920509946812e-15,5.277666395277102e-08,0.0005513083668384601,3.659689658674257e-12,2.7042070873597178e-11,2.332221448438939e-10,8.039760931505174e-17,7.769531523901478e-12,2.5420805820631778e-17,9.902226879265581e-12,0.005490620077007463,9.636451817140267e-10,6.4609834679725665e-06,1.488518477319499e-14,2.6957215535219205e-17,1.1670853762622632e-10,4.5255884532253616e-13,4.622422037683959e-05,1.1693091711362266e-12,1.1727447446988057e-15,5.858701522424669e-07,8.988444337348045e-06,6.031827380303741e-15,1.1558206750620623e-14,2.574707596475177e-09,1.6400235271820876e-10,5.167634890820421e-06,1.1174405790387787e-10,2.064905723245701e-12,8.282725609806794e-20,3.9624332924847515e-24,1.0515606649579138e-07,4.667602490043542e-28,1.4349414412542496e-10,3.296019142059071e-13,3.9994973411475886e-19
0.2422690408652786,0.5673024106049087,3.76,0.0,0.6598263746907969,0.744943858463416,0.32981014693004335,2.3045290702733565e-20,3.481874425310436e-15,0.00018262156263467675,0.0002759545277382747,7.155896833969612e-07,1.163640863997555e-06,2.231387455218936e-06,0.08658381331154555,0.010195242395094842,2.1606840270750907e-07,7.137271238961792e-08,1.0450823529203588e-06,0.03342199996190287,0.010217682338756839,2.9542660590731905e-07,0.15815862491245847,0.00015117907935190434,7.753998330659199e-15,5.319017650685419e-08,0.0005558084019494773,3.708715321413203e-12,2.716716520346533e-11,2.3521652126370615e-10,8.094270510771639e-17,7.808225472299759e-12,2.559327814049993e-17,9.96668946232492e-12,0.005541562284064753,9.773487674350124e-10,6.520433153443483e-06,1.5026391327412045e-14,2.7295797954984556e-17,1.174252524157826e-10,4.560571996906478e-13,4.650700461494467e-05,1.1768135103461284e-12,1.1878525105140895e-15,5.87496451840364e-07,9.060419690507736e-06,6.110424708122392e-15,1.1667297285904479e-14,2.5845883576432423e-09,1.6477946662514393e-10,5.209678273547078e-06,1.1245862751445778e-10,2.0936058318580583e-12,8.359291290865745e-20,4.019129734267134e-24,1.0656302184707937e-07,4.7343886264394555e-28,1.4485027082675786e-10,3.322835241887166e-13,4.0267319280501383e-19
0.24273419279630595,0.5673619253464273,3.76,0.0,0.6587774725909824,0.743729033666508,0.33132937424353015,2.3567616853935758e-20,3.534566736338385e-15,0.00018282460133119713,0.0002765165906919655,7.151419954715011e-07,1.1679104233464258e-06,2.2443891963672894e-06,0.08698289579045265,0.01019197028711257,2.1703224178676378e-07,7.158726012845218e-08,1.0504317856142166e-06,0.033517563184783834,0.010212763424330059,2.968466120683165e-07,0.15896758954533438,0.00015160589154648719,7.777007001207825e-15,5.360604698182839e-08,0.0005603323518697578,3.758313445695223e-12,2.729250513830424e-11,2.372252163352398e-10,8.148988580196863e-17,7.846966202094527e-12,2.5766410804199742e-17,1.0031385070591297e-11,0.0055929037581374415,9.912277191906274e-10,6.580245677365305e-06,1.516852689426674e-14,2.7637878414189028e-17,1.1814471514489077e-10,4.595869256684247e-13,4.6789501460669107e-05,1.184317188100322e-12,1.2031288419790158e-15,5.891193087193951e-07,9.132552875269893e-06,6.189873445572084e-15,1.1777098021278865e-14,2.5944815413560085e-09,1.6555825227700389e-10,5.251803582539335e-06,1.1317121605365886e-10,2.122711651890771e-12,8.436455368489658e-20,4.076549547618852e-24,1.0798458459750855e-07,4.802026861856128e-28,1.4621496066108396e-10,3.34970359595655e-13,4.054071329064177e-19
0.24319934472733332,0.567421635873262,3.76,0.0,0.6577263484401897,0.7425102125687669,0.33285310009771774,2.4101623816107238e-20,3.5880223106860335e-15,0.00018302687179482888,0.0002770773272913694,7.146847143311708e-07,1.1721858945814708e-06,2.257462906865293e-06,0.08738304273785137,0.01018858126698747,2.179994501798181e-07,7.180140974816448e-08,1.0558013952420306e-06,0.03361276542229812,0.010207744118672165,2.9827092135789364e-07,0.1597793667676357,0.0001520315006698928,7.799945706138946e-15,5.402427990242927e-08,0.0005648801945872203,3.808489073575483e-12,2.7418084842277634e-11,2.3924829609959097e-10,8.203913529824881e-17,7.885751247006074e-12,2.5940198725344606e-17,1.0096311656832952e-11,0.0056446467788073395,1.005283932434572e-09,6.6404205125223e-06,1.5311591404494813e-14,2.798347905261948e-17,1.1886691505670102e-10,4.631483253009517e-13,4.7071686526886315e-05,1.1918196318702589e-12,1.2185750835096898e-15,5.907385848137824e-07,9.204838709950498e-06,6.270179450194683e-15,1.1887608798715785e-14,2.6043866349977446e-09,1.6633870243438028e-10,5.294007364003683e-06,1.1388172622109771e-10,2.1522287265595756e-12,8.514220549348032e-20,4.134700273748124e-24,1.0942083421450865e-07,4.870526079890697e-28,1.4758820463208244e-10,3.3766220013700104e-13,4.0815147471342495e-19
0.24366449665836068,0.5674815419628191,3.76,0.0,0.6566730106685561,0.7412873968831626,0.3343813189300109,2.4647834876417925e-20,3.642249241460845e-15,0.0001832283621387438,0.0002776366995450521,7.142178009441708e-07,1.1764670912063294e-06,2.270608767810104e-06,0.08778425199434266,0.010185074631942485,2.189700177865915e-07,7.201514385595071e-08,1.0611910832850976e-06,0.033707602511989565,0.010202624440681084,2.996994834568792e-07,0.16059395502161816,0.00015245586569788527,7.822813608118428e-15,5.44448767463757e-08,0.0005694519060729442,3.859247290726153e-12,2.7543898216316365e-11,2.4128580969456594e-10,8.259043818306413e-17,7.924578109236785e-12,2.611463703490366e-17,1.0161467254057209e-11,0.005696793624272142,1.0195191991151574e-09,6.700957091136651e-06,1.545558472494665e-14,2.833262249768664e-17,1.195918410258636e-10,4.667416845113575e-13,4.7353535387621374e-05,1.1993202631321277e-12,1.234192575564952e-15,5.923541411727966e-07,9.27727196639715e-06,6.3513483241841566e-15,1.1998829399270156e-14,2.6143033020823728e-09,1.671208096542455e-10,5.33628613748944e-06,1.1459005998270894e-10,2.182162648554984e-12,8.592589177878516e-20,4.1935887077124586e-24,1.1087184521444143e-07,4.939894285643203e-28,1.489699917037937e-10,3.4035882382269904e-13,4.109061419667847e-19
0.24412964858938804,0.567541643479292,3.76,0.0,0.6556174679937854,0.7400605887082262,0.3359140247025646,2.5206414375347857e-20,3.697257097658782e-15,0.00018342906040814264,0.0002781946690236261,7.137412166562995e-07,1.180753827061402e-06,2.283826989676865e-06,0.0881865212794718,0.010181449688593337,2.199439341402773e-07,7.22284449586138e-08,1.0666007729026923e-06,0.033802070294529966,0.01019740441267762,3.011322537165314e-07,0.161411352450479,0.00015287894546321676,7.845609866773465e-15,5.486783762115096e-08,0.0005740474585015589,3.910593261733161e-12,2.7669939256692417e-11,2.433378158432186e-10,8.314377869558018e-17,7.963444296817975e-12,2.6289720753872005e-17,1.022684985353332e-11,0.00574934657024377,1.033935416641945e-09,6.761854768191084e-06,1.560050655400149e-14,2.8685331236950595e-17,1.2031948154822999e-10,4.703673034557711e-13,4.7635023512947835e-05,1.206818503274433e-12,1.249982670433343e-15,5.939658371985174e-07,9.349847317866798e-06,6.4333858213052344e-15,1.2110759478271147e-14,2.624231076327126e-09,1.6790456615768934e-10,5.3786363782114085e-06,1.1529611888345085e-10,2.212519103978272e-12,8.671563867342649e-20,4.253222276017339e-24,1.1233769009211422e-07,5.010140226146085e-28,1.5036031010653274e-10,3.4306000583503984e-13,4.1367105667025467e-19
