Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171)
5.242923683290851e-05,0.9012449450716941,3.76,0.0,0.42314732323499593,0.8239625842709366,0.19968395891393828,9.212210150045268e-09,8.567829671474131e-07,0.05150664101643436,0.0012998499173757635,1.2280136342303714e-06,0.002150092914116616,0.004765507756482898,0.215201272468933,0.009923567464280301,0.0005679932969598679,6.244770754446046e-06,8.016897711516891e-05,0.04589569420773723,0.005718641429178513,0.00046272854182777425,0.08143461061366514,5.331290897490205e-05,2.224148363422774e-09,0.00014963738624601623,0.02179361059968796,2.7314683900687268e-05,2.1301449766020205e-05,3.6547232746382925e-05,1.4123713008433344e-11,7.05513929769512e-10,1.619990115005075e-11,1.1439628843758074e-06,0.02729711708260347,9.084413633376364e-05,0.0004494817006046111,4.5685409772033675e-09
5.250445737826366e-05,0.9013992626476139,3.76,0.0,0.4218165598828049,0.8229615454616971,0.20076601242662467,9.447598747290294e-09,8.707354144973154e-07,0.051575942034645834,0.0013006169121522102,1.2279616930691213e-06,0.002163644467604792,0.004804572811642052,0.21631362967996298,0.00990629774512981,0.0005711902919481374,6.253614519216204e-06,8.043740325988053e-05,0.045973718138721996,0.005716349309757258,0.00046496167989605407,0.0819634061970256,5.3450584932657674e-05,2.229743049832722e-09,0.0001509252188392228,0.021987930516503922,2.764042026207393e-05,2.1471512865874405e-05,3.686430473359184e-05,1.4226481975627311e-11,7.081720302465476e-10,1.631778478220999e-11,1.1521615673319477e-06,0.027487799279888658,9.204028083994729e-05,0.00045460318269324875,4.620597539792552e-09
5.2579677923618805e-05,0.9015544048114208,3.76,0.0,0.4204809555717431,0.8219543425049809,0.20185431144456534,9.68984804302956e-09,8.849623708992846e-07,0.051645229456067025,0.0013013584052648899,1.2278951047822067e-06,0.0021773300852732562,0.004844086662166923,0.2174306774738098,0.009888842082323851,0.0005744152559986714,6.262351734432179e-06,8.070638596081302e-05,0.046050523883424906,0.005713917886971652,0.0004672047169948799,0.08249550586732375,5.3587392303952514e-05,2.235318476387322e-09,0.00015222369145675077,0.022183698381632214,2.796987026035137e-05,2.1643482698812537e-05,3.7185198586945666e-05,1.433026996581175e-11,7.108378824509392e-10,1.6436837497567647e-11,1.1604404333916583e-06,0.02767987516169789,9.32509262548645e-05,0.00045976822449161274,4.673096895468977e-09
5.265489846897395e-05,0.9017103768317688,3.76,0.0,0.4191404869914435,0.8209409213574508,0.20294890811382313,9.93918461866366e-09,8.994703227816926e-07,0.05171450182864179,0.0013020740705172425,1.2278137190354784e-06,0.0021911517213361893,0.004884056403109156,0.21855243408531072,0.009871200240607012,0.0005776685906985526,6.270980592282583e-06,8.097592084989138e-05,0.04612609574305941,0.005711346009329945,0.0004694577013816607,0.08303093607277072,5.37233091257023e-05,2.2408746769770834e-09,0.00015353289819419839,0.022380922915776414,2.8303079127253757e-05,2.1817389199470186e-05,3.750997736960976e-05,1.4435091161813539e-11,7.13511477974269e-10,1.6557075151354552e-11,1.1688005712406778e-06,0.02787335861073039,9.447623321713816e-05,0.0004649769198102718,4.7260399993607515e-09
5.27301190143291e-05,0.9018671840224186,3.76,0.0,0.4177951306902514,0.8199212272923135,0.20404985521236008,1.019584414269238e-08,9.142659503789043e-07,0.051783757608357406,0.0013027635776291493,1.2277173821684688e-06,0.0022051113638758796,0.004924489264381713,0.21967891777293008,0.00985337198718267,0.0005809507047941073,6.279499252220855e-06,8.124600318842175e-05,0.04620041787550196,0.005708632507652584,0.0004717206808796834,0.08356972357831545,5.385831306488799e-05,2.246411666132754e-09,0.00015485293381630494,0.0225796128641551,2.864009274008939e-05,2.1993262846263117e-05,3.7838705489127525e-05,1.4540959977389957e-11,7.16192796094497e-10,1.6678514599400206e-11,1.1772431847275715e-06,0.028068263704495666,9.571636375142807e-05,0.00047022935539037594,4.77942773479538e-09
5.2805339559684244e-05,0.9020248317428816,3.76,0.0,0.41644486307731016,0.8188952048893992,0.20515720615825989,1.0460072380963096e-08,9.29356114685531e-07,0.051852995156289175,0.0013034265921970248,1.2276059371240367e-06,0.002219211035495962,0.004965392614316659,0.22081014681450942,0.00983535709186684,0.0005842620143319598,6.287905841111524e-06,8.151662785204268e-05,0.04627347429360417,0.005705776194820631,0.000473993702839934,0.08411189547016877,5.3992381412548125e-05,2.2519295126105938e-09,0.00015618389374358346,0.022779776995271887,2.8980957631936982e-05,2.2171134672651833e-05,3.817144852329245e-05,1.4647891188602084e-11,7.188818353793647e-10,1.6801173105128906e-11,1.185769379258153e-06,0.028264604718787282,9.697148126210023e-05,0.0004755256106693929,4.833260910936964e-09
5.2873038050503876e-05,0.9021674378106854,3.76,0.0,0.41522540344587494,0.8179663276266402,0.20615934197154107,1.0704558511003213e-08,9.431949055046095e-07,0.05191529192780857,0.0013040003744444893,1.2274925865093958e-06,0.0022320221648540017,0.005002614100730105,0.22183232534828337,0.009818983919239296,0.0005872675048871312,6.2953743782331635e-06,8.176064918082816e-05,0.04633812955253221,0.005703082413924804,0.00047604804763600736,0.08460276647241063,5.411222391796402e-05,2.256879257937086e-09,0.00015739117734503682,0.022961192404401424,2.929106787406078e-05,2.23329538578357e-05,3.847440520601361e-05,1.4745049957753126e-11,7.213085563993306e-10,1.6912621698989706e-11,1.1935153676904875e-06,0.02844255130476891,9.811403704596936e-05,0.00048032976584132605,4.882092228290458e-09
5.2933966692241544e-05,0.9022963724056682,3.76,0.0,0.4141244576456762,0.8171258823257618,0.20706576956747358,1.0930170891474186e-08,9.558630259849183e-07,0.05197134409116441,0.0013044979902885948,1.2273798979951495e-06,0.002243651843052307,0.005036449079505288,0.2227555961197076,0.009804118512090908,0.0005899932183181253,6.302015964162792e-06,8.198063658504124e-05,0.04639542173931855,0.005700557536196124,0.00047790397322823624,0.08504692991261255,5.421940411204579e-05,2.261320845009205e-09,0.00015848542297393033,0.02312549861343381,2.957289579070441e-05,2.2480016188475346e-05,3.874993406106527e-05,1.483324798571908e-11,7.234979225716244e-10,1.701379159305402e-11,1.2005461857663384e-06,0.028603716539464863,9.915293062592368e-05,0.00048468394167195826,4.926349809210172e-09
5.299489533397921e-05,0.902425868151561,3.76,0.0,0.41302024714385543,0.816281184139062,0.2079764958488016,1.1161214289400788e-08,9.687372168596104e-07,0.052027381051709086,0.0013049776160718929,1.2272570062959647e-06,0.0022553771072922457,0.005070606315278698,0.2236820128566954,0.009789130249254454,0.000592738851353439,6.308580585724471e-06,8.220096936151083e-05,0.04645185458086257,0.005697936789209931,0.00047976657013990926,0.08549336308605016,5.4325928823137495e-05,2.265749992904117e-09,0.00015958700779170209,0.023290787693842532,2.9857335470085466e-05,2.2628446558780833e-05,3.902821800871899e-05,1.492216985144973e-11,7.25692319976005e-10,1.7115792183628663e-11,1.2076339604155385e-06,0.02876584993008951,0.00010020195218254387,0.0004890669836460621,4.9709008264634245e-09
5.305582397571688e-05,0.9025559279848558,3.76,0.0,0.411912759146273,0.8154322022377858,0.2088915504710184,1.139783812078648e-08,9.81821501111063e-07,0.05208340174246842,0.0013054390659850024,1.2271238211207136e-06,0.002267199101827458,0.005105090002813572,0.22461158528961933,0.009774019014093294,0.0005955046398005001,6.315067184887962e-06,8.242164398145748e-05,0.04650741929470588,0.005695219506502794,0.00048163586246554425,0.08594208102519935,5.4431785233449804e-05,2.2701667705738922e-09,0.0001606959837106522,0.023457064344192792,3.0144412945577128e-05,2.2778262567939028e-05,3.9309294404219806e-05,1.5011823935705504e-11,7.27891743097296e-10,1.7218632595558915e-11,1.2147792734124685e-06,0.028928959458043975,0.00010126119116890946,0.0004934789188593366,5.015745556473234e-09
5.311675261745455e-05,0.9026865548618649,3.76,0.0,0.41080198080370683,0.8145789054750434,0.2098109633816887,1.164019500847372e-08,9.951199877942878e-07,0.05213940504945983,0.00130588215236822,1.2269802505890686e-06,0.0022791189871328213,0.005139904402198433,0.22554432314784895,0.009758784691397576,0.0005982908229158126,6.321474690430432e-06,8.264265672135553e-05,0.0465621070325911,0.005692405013397906,0.0004835118740226892,0.08639309890999934,5.4536960351334366e-05,2.2745711981132063e-09,0.00016181240289754272,0.023624333270263382,3.0434154552452034e-05,2.2929482068267093e-05,3.959320122263154e-05,1.5102218537429735e-11,7.300961590820904e-10,1.732232187792921e-11,1.2219828593724377e-06,0.029093053196095266,0.00010233073761388428,0.000497919770774581,5.060884238737144e-09
5.317158839501845e-05,0.9028046063330706,3.76,0.0,0.40979945638699256,0.8138072231798867,0.2106421863273632,1.1863347909627588e-08,1.0072752477931055e-06,0.052189792203097676,0.0013062650726930105,1.2268420803732159e-06,0.002289931552927612,0.005171523694892722,0.22638650169789853,0.009744968467106175,0.0006008160257304594,6.327172921034296e-06,8.284185404038828e-05,0.04661056881564628,0.005689788290405186,0.0004852060488181314,0.08680099412625646,5.463102457295194e-05,2.2785246845566037e-09,0.00016282358747515406,0.023775727594138384,3.0697221843168064e-05,2.3066794571873936e-05,3.9851169304391146e-05,1.5184213696937124e-11,7.320844006284368e-10,1.7416376837149042e-11,1.228516446139797e-06,0.02924158580682249,0.00010330221716074014,0.0005019412776681432,5.10176054945057e-09
5.322642417258235e-05,0.9029231217039217,3.76,0.0,0.408794246896748,0.8130319971953153,0.2114769862329501,1.2091390940850175e-08,1.0196105593867345e-06,0.05224016345365409,0.0013066328256074596,1.2266953529682911e-06,0.0023008252329723682,0.0052034175691807035,0.2272312592081072,0.009731052367946441,0.0006033581242593244,6.332805400748035e-06,8.304131905514005e-05,0.046658306482920645,0.005687091770184249,0.0004869057021900721,0.08721077599261085,5.4724516561334356e-05,2.2824682794852787e-09,0.00016384088192839897,0.023927932917810008,3.096248829051618e-05,2.3205271969444506e-05,4.011148989827126e-05,1.5266821781342175e-11,7.34076672660371e-10,1.7511134891259905e-11,1.2350982244497948e-06,0.029390928258305173,0.00010428218556758678,0.0005059862348627329,5.1428752454537435e-09
5.328125995014625e-05,0.9030421031712156,3.76,0.0,0.40778634285565823,0.8122532041396324,0.2123153855491829,1.2324445984850407e-08,1.032129119070688e-06,0.05229051788657203,0.001306985270412958,1.2265399979586198e-06,0.002311800907993228,0.0052355892714390576,0.2280786027614163,0.009717036313134359,0.0006059173003121034,6.338371316905513e-06,8.324104862125815e-05,0.04670531344489769,0.005684314943485681,0.0004886108508670588,0.08762245588843874,5.481742647555765e-05,2.2864020297325593e-09,0.00016486432478732385,0.024080952684409282,3.122997373443739e-05,2.3344927829265497e-05,4.037419196828537e-05,1.5350049087118103e-11,7.360729600191572e-10,1.7606603218667332e-11,1.2417287020140445e-06,0.029541086630458357,0.00010527070964318284,0.0005100546515391987,5.184228420874649e-09
5.333609572771015e-05,0.9031615529449735,3.76,0.0,0.4067757347529824,0.8114708204132092,0.2131574069260599,1.2562637989518778e-08,1.0448341895645201e-06,0.052340854553402115,0.0013073222651655322,1.226375943809831e-06,0.0023228594700146015,0.005268042093964337,0.22892853943519156,0.009702920222972889,0.0006084937381059546,6.343869846245148e-06,8.344103945134614e-05,0.046751583067364495,0.005681457295455708,0.0004903215113567969,0.08803604529417232,5.490974435509399e-05,2.2903259920132323e-09,0.00016589395473098963,0.024234790340280428,3.149969822200342e-05,2.3485775899222455e-05,4.063930491109233e-05,1.543390198465128e-11,7.380732486458435e-10,1.7702789067077263e-11,1.2484083694810363e-06,0.029692067066200405,0.00010626785656183504,0.0005141465342571786,5.225820143212666e-09
5.339093150527405e-05,0.9032814732484719,3.76,0.0,0.405762413045319,0.8106848221960756,0.2140030732148245,1.2806095521028201e-08,1.0577291026834662e-06,0.05239117247098591,0.0013076436666678735,1.2262031178514727e-06,0.0023340018225332065,0.005300779375717086,0.22978107629987052,0.009688704018890944,0.000611087624304752,6.349300155301129e-06,8.364128811078784e-05,0.04679710867102223,0.005678518305581742,0.0004920376999363739,0.08845155579242528,5.5001460118375805e-05,2.2942402226865675e-09,0.00016692981058256828,0.02438944933455662,3.177168200969086e-05,2.362783010969649e-05,4.090685855589321e-05,1.551838690971104e-11,7.400775237068133e-10,1.779969998244156e-11,1.2551377469388687e-06,0.02984387577218108,0.00010727369385973563,0.0005182618868919883,5.267650452710396e-09
5.344576728283795e-05,0.9034018663181356,3.76,0.0,0.4047463681573355,0.809895185445693,0.21485240746979084,1.3054950895402918e-08,1.0708172592228732e-06,0.05244147062069404,0.0013079493304623178,1.226021446260886e-06,0.002345228880680418,0.0053338045031260245,0.23063622041768103,0.009674387623480154,0.0006136991480564418,6.354661400190761e-06,8.384179101404947e-05,0.04684188353112986,0.005675497447642761,0.0004937594326436291,0.08886899906903427,5.509256356147935e-05,2.298144788746728e-09,0.00016797193130485961,0.02454493311875541,3.2045945565555944e-05,2.377110457573913e-05,4.117688316009211e-05,1.5603510409668313e-11,7.420857697112747e-10,1.789734336001184e-11,1.2619173283629717e-06,0.02999651901955923,0.00010828828943136995,0.0005224007105758699,5.3097193617357324e-09
5.350060306040185e-05,0.903522734403772,3.76,0.0,0.40372759048251555,0.8091018858947502,0.21570543295015107,1.3309340124727053e-08,1.0841021297743805e-06,0.052491747947661434,0.0013082391108242446,1.2258308540478594e-06,0.002356541571384204,0.005367120910752415,0.23149397884134182,0.009659970960531217,0.0006163285010296427,6.3599527267326826e-06,8.40425444209197e-05,0.04688590087715172,0.005672394189660727,0.000495486725267633,0.08928838691409484,5.5183044356827087e-05,2.3020397538906026e-09,0.0001690203559954434,0.024701245146366787,3.232250957142684e-05,2.391561359898055e-05,4.144940941643797e-05,1.5689279077162316e-11,7.440979691486583e-10,1.7995726843034535e-11,1.2687476471743083e-06,0.030150003144645693,0.00010931171152576517,0.0005265630036392319,5.3520268542058635e-09
5.355543883796575e-05,0.9036440797683291,3.76,0.0,0.40270607038395734,0.808304899048878,0.21656217312184953,1.3569402996743767e-08,1.0975872568055915e-06,0.052542003359983123,0.0013085128607554187,1.2256312650372444e-06,0.0023679408335374567,0.0054007320821181206,0.232354358612687,0.009645453955072545,0.0006189758774511128,6.36517327015141e-06,8.424354443248203e-05,0.0469291538923942,0.005669207993851013,0.000497219593337897,0.0897097312230377,5.527289205184471e-05,2.3059251939018577e-09,0.00017007512388107475,0.024858388872415964,3.2601394925109266e-05,2.4061371670284056e-05,4.172446846361844e-05,1.577569959652145e-11,7.461141041710485e-10,1.8094857987992836e-11,1.2756292065721631e-06,0.030304334549705703,0.00011034402874242654,0.0005307487615492566,5.394572884942783e-09
5.361027461552965e-05,0.9037659046882052,3.76,0.0,0.40168179819521727,0.8075042001843039,0.21742265165950153,1.3835283250367814e-08,1.1112762566725263e-06,0.052592235727878106,0.0013087704319772386,1.2254226018511483e-06,0.0023794276181718092,0.005434641550420773,0.23321736676122348,0.009630836533410049,0.0006216414741447585,6.370322155022963e-06,8.444478698696253e-05,0.04697163571363618,0.0056659383165722915,0.0004989580521131205,0.09013304399773545,5.536209606758452e-05,2.3098011802249165e-09,0.00017113627431193177,0.02501636775300332,3.2882622742631044e-05,2.420839347244458e-05,4.200209189392353e-05,1.586277870448886e-11,7.481341551299204e-10,1.8194744625697215e-11,1.2825625558680474e-06,0.030459519703638426,0.00011138531002694031,0.0005349579768464353,5.4373573790518155e-09
5.366511039309355e-05,0.9038882114529256,3.76,0.0,0.4006547642211816,0.8066997643454891,0.2182868924483174,1.4107128719910424e-08,1.1251728212249944e-06,0.05264244388284077,0.0013090116749240415,1.2252047858911136e-06,0.0023910028886339404,0.005468852899422601,0.23408301030265175,0.009616118623167224,0.0006243254905718661,6.375398495117814e-06,8.464626785556146e-05,0.047013339430760824,0.005662584608276953,0.0005007021165703454,0.09055833734761559,5.545064569734689e-05,2.3136677986254455e-09,0.0001722038467557727,0.025175185244829243,3.316621436049206e-05,2.435669388275738e-05,4.228231175915836e-05,1.5950523236890364e-11,7.501581020949702e-10,1.829539449423965e-11,1.2895482055819095e-06,0.0306155651428246,0.00011243562466635059,0.0005391906390803139,5.480380231243462e-09
5.371994617065745e-05,0.9040110023655096,3.76,0.0,0.3996249587389659,0.805891566342766,0.2191549195860236,1.438509144443503e-08,1.1392807194409076e-06,0.052692626616781445,0.0013092364387366753,1.2249777373203728e-06,0.0024026676207634847,0.005503369764166681,0.2349512962373515,0.009601300153325406,0.0006270281288716859,6.380401393329733e-06,8.484798263820656e-05,0.04705425808639081,0.005659146313462298,0.0005024518013939507,0.09098562349077642,5.553853010530814e-05,2.317525128558091e-09,0.00017327788079200625,0.02533484480470569,3.3452191337953346e-05,2.4506287975607636e-05,4.256516057753397e-05,1.6038940083743444e-11,7.52185923030087e-10,1.8396815591968053e-11,1.2965867211057408e-06,0.030772477471796386,0.00011349504228429305,0.0005434467347446946,5.523641305202015e-09
