Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749)
0.0003662672800138277,0.7623969920603862,3.76,0.0,0.7475936370296226,0.956306547376923,0.0540836736455864,1.2485650636979046e-14,7.112229998815086e-11,0.006707876163064857,0.0005303332603274069,7.566028059058002e-07,5.657738140865204e-05,7.96438982534896e-05,0.03687662228006098,0.010157315982200165,1.533402092991216e-05,6.762351201987774e-07,4.999846810464943e-06,0.013642017154847837,0.006541817553336297,1.4557468148304576e-05,0.01910793492054117,2.2569664829502506e-05,2.4025575621600515e-11,1.542612586741647e-06,0.0008747740035425953,1.273303351210723e-08,6.244391187966379e-08,1.0178600327565973e-07,5.493968998851022e-15,3.896764753317649e-11,1.1286676166282571e-14,4.69354639674365e-09,0.0014184504551995759,1.2830533524055893e-07,5.848711883619009e-06,6.049827746980679e-12,3.961342526878085e-15,2.848583410101737e-10,1.1014829115728873e-11,4.177631611044507e-05,2.62607333962964e-10,1.2223686957101507e-14,2.587503825695501e-07,1.0403304641853161e-05,5.3256907723718835e-14,6.010226800115233e-12,1.1132543345494778e-07,1.9914999587324056e-07,8.916083829981079e-06,1.741604158888162e-11,8.315757421966848e-13,3.4776617404362404e-15,2.273335814376788e-21,1.4522136568085932e-08,5.2737321795516975e-24,1.4360481479867344e-10,4.618842087636252e-11,1.4705284269659295e-15,7.135758768540049e-09,2.2422471155879004e-15
0.00037200328142465087,0.7625467213194743,3.76,0.0,0.7452807478867823,0.9548848600983755,0.055876151203934014,1.3387589090120931e-14,7.420595771304607e-11,0.006759928045794881,0.000537284196350118,7.611910245774945e-07,5.7650498090981795e-05,8.17654886904556e-05,0.03824380962698731,0.010237007082382565,1.566316974973465e-05,6.884358252828327e-07,5.111205957580166e-06,0.014134851306747876,0.00662364243579956,1.49379098451216e-05,0.019941018384730304,2.3051000979060867e-05,2.489515052691853e-11,1.6270229336114624e-06,0.0009346834308019278,1.3872903192612175e-08,6.402574226011159e-08,1.0476792183150406e-07,5.645474927803052e-15,3.9889461841543974e-11,1.1597836728288063e-14,4.821233152134806e-09,0.0014788919208715602,1.4019113903509481e-07,6.392068735183583e-06,6.61207983878948e-12,4.330036099340949e-15,2.970380167850252e-10,1.1405220104966356e-11,4.5242579239803554e-05,2.8446244413245623e-10,1.2983272724374897e-14,2.649820076698101e-07,1.1468496865448739e-05,5.841921513631389e-14,6.569684834227921e-12,1.1421952974594163e-07,2.068509805103303e-07,9.900545296447365e-06,1.9306476538427387e-11,8.903491761470893e-13,3.627752286912312e-15,2.4743581316031107e-21,1.6090464554031628e-08,5.6866303115584505e-24,1.5567720631981351e-10,5.1288316319950917e-11,1.511062040750662e-15,7.4494617401459655e-09,2.3533860343826624e-15
0.00037773928283547405,0.7627000721609617,3.76,0.0,0.7429333821383393,0.9534361077748152,0.05770277987127776,1.4356206326772027e-14,7.744454353034371e-11,0.006811569001868954,0.0005441697036356542,7.65688407529581e-07,5.873360876860846e-05,8.392663540023958e-05,0.03963907199288858,0.01031270501670348,1.5996444681648357e-05,7.006223107998356e-07,5.22298792717072e-06,0.014634176800278894,0.006703673391335003,1.5320620172149484e-05,0.020794655857868046,2.3532965688787217e-05,2.577633444001316e-11,1.7145329200647915e-06,0.000997564426783684,1.5094652913756967e-08,6.563016922012665e-08,1.0781748716874417e-07,5.79989169893435e-15,4.081673120552196e-11,1.1914974296315744e-14,4.95113885730702e-09,0.0015410778257293374,1.5297831553696112e-07,6.977057806371075e-06,7.217434479671249e-12,4.7269601478777304e-15,3.0952694980271135e-10,1.1804773008135208e-11,4.891801615814169e-05,3.076461647147514e-10,1.3780125342328068e-14,2.712627718374065e-07,1.2619496254557584e-05,6.40057796049322e-14,7.1721429898778586e-12,1.1714363789585229e-07,2.1469389244842346e-07,1.0973001160707692e-05,2.1361049781146783e-11,9.524166644118157e-13,3.7822314915590775e-15,2.6896172464268248e-21,1.7802929401859126e-08,6.125110089372113e-24,1.6857094859876564e-10,5.684406116482035e-11,1.5523742827499076e-15,7.769982171813032e-09,2.4686352967385886e-15
0.0003834752842462972,0.7628570641827466,3.76,0.0,0.7405513800250426,0.9519600212775742,0.05956383546056985,1.539687493710719e-14,8.084710274566678e-11,0.00686283336916627,0.0005509903392202667,7.700982774672193e-07,5.982723757913363e-05,8.612886342703259e-05,0.04106250478296786,0.01038447651962119,1.6334012898977015e-05,7.12795566493871e-07,5.335230694963026e-06,0.015139786068358856,0.006781949775286404,1.5705657813141885e-05,0.021668967257261366,2.4015531955313335e-05,2.6668773293023264e-11,1.8052116846253025e-06,0.0010635070375188947,1.6402866669193958e-08,6.725814511708971e-08,1.1093740971412072e-07,5.957328509071166e-15,4.1749787037491545e-11,1.223831317790082e-14,5.083346343278537e-09,0.0016050438711220879,1.6672217904372012e-07,7.6061916574029385e-06,7.868497849901371e-12,5.153875967184684e-15,3.2233020108641697e-10,1.2213813915085419e-11,5.280987716106623e-05,3.322058626379805e-10,1.4615805186419668e-14,2.775941610655355e-07,1.386110172857715e-05,7.004657091321207e-14,7.820213591868082e-12,1.2009893827951741e-07,2.2267776219747823e-07,1.2139382134285522e-05,2.359019234459592e-11,1.0179286583637915e-12,3.941194243882617e-15,2.9198978568862592e-21,1.967052930002033e-08,6.590419793952325e-24,1.8233079463784674e-10,6.288637938917542e-11,1.5944943823359167e-15,8.097271078913277e-09,2.5881491245525118e-15
0.0003892112856571204,0.7630177178871232,3.76,0.0,0.738134566481675,0.9504563188826413,0.06145960804806118,1.6515450873374424e-14,8.442329300801917e-11,0.006913755534676777,0.0005577468765432097,7.744239278582927e-07,6.0931943338896584e-05,8.837378740111363e-05,0.04251421127862053,0.010452390548535485,1.6676050540906476e-05,7.249569959362432e-07,5.4479765749933495e-06,0.015651471281049156,0.006858512470995222,1.609309612759747e-05,0.022564077967682755,2.4498692864816673e-05,2.7572113206103013e-11,1.8991311691509845e-06,0.0011326025176828125,1.7802340776131785e-08,6.891069521951628e-08,1.1413056089409714e-07,6.117901180168926e-15,4.268899264463385e-11,1.2568091282009704e-14,5.217943933188982e-09,0.0016708270535032146,1.8148098890753888e-07,8.282094441769907e-06,8.567992868697922e-12,5.612640964318221e-15,3.3545320985169395e-10,1.2632695158869873e-11,5.6925395525168994e-05,3.5818896875780033e-10,1.5491951512019404e-14,2.839778646778287e-07,1.5198226872776007e-05,7.65735289799446e-14,8.516627256469135e-12,1.2308676307242397e-07,2.3080165273984372e-07,1.340587534608643e-05,2.600471386964136e-11,1.0870428933666723e-12,4.104739505068205e-15,3.1660202620711795e-21,2.1704949405809526e-08,7.083863943181921e-24,1.9700361664093869e-10,6.944732335490147e-11,1.637453340340333e-15,8.431280139662397e-09,2.712092305292935e-15
0.00039494728706794357,0.7631820548127797,3.76,0.0,0.7356827503523806,0.9489247054390809,0.06339040304478472,1.771832077161517e-14,8.818342927859423e-11,0.006964369893271514,0.0005644402895798062,7.786686159407242e-07,6.204831951710211e-05,9.066311391499168e-05,0.04399430361111566,0.010516517903378793,1.702274273909431e-05,7.37108399001399e-07,5.56127211269866e-06,0.016169024676246146,0.006933403644714255,1.6483022924341595e-05,0.023480119687004714,2.4982461091003214e-05,2.8486001118901014e-11,1.9963663748831854e-06,0.0012049434017835114,1.9298095449438394e-08,7.058891891207078e-08,1.1739997912585513e-07,6.281732326075956e-15,4.363474251990674e-11,1.290456046102444e-14,5.355025552563771e-09,0.0017384657422810693,1.9731612496475697e-07,9.007505485111615e-06,9.318763080405957e-12,6.105214568146642e-15,3.489018110121177e-10,1.3061796405698847e-11,6.127177726928857e-05,3.856429262875035e-10,1.6410287875984665e-14,2.9041577359239493e-07,1.6635893916062685e-05,8.362070371155454e-14,9.264236960303034e-12,1.261085975004401e-07,2.3906466584838397e-07,1.477892777872773e-05,2.8615800255562687e-11,1.1599249073479774e-12,4.272970550485876e-15,3.428842245805326e-21,2.3918599027821914e-08,7.606806664398342e-24,2.126385198998359e-10,7.656029161022206e-11,1.6812839735821934e-15,8.771962047042486e-09,2.8406408770467045e-15
0.00040068328847876674,0.7633500976860599,3.76,0.0,0.733195723631852,0.9473648715372494,0.06535654225923067,1.901245543084465e-14,9.213853300808041e-11,0.007014710809513552,0.0005710717370384833,7.82835556077508e-07,6.317699424703987e-05,9.29986441090942e-05,0.04550290370769169,0.010576930860917606,1.7374283659011197e-05,7.492519532852152e-07,5.675167976303479e-06,0.016692238856838643,0.007006666508969733,1.6875540205228555e-05,0.02441723126161968,2.546686831406138e-05,2.941008536789722e-11,2.096995626501645e-06,0.0012806235833325557,2.0895387311760773e-08,7.229399098469056e-08,1.207488762370308e-07,6.448951529252863e-15,4.4587461641787225e-11,1.324798687319876e-14,5.494690845717873e-09,0.001807999759949224,2.1429227711375012e-07,9.785283006487716e-06,1.012377671125793e-11,6.633664680992379e-15,3.626822521578754e-10,1.3501525795821212e-11,6.585619095763503e-05,4.1461514054620196e-10,1.7372627947854287e-14,2.9690997824694806e-07,1.8179227286659708e-05,9.12244077550132e-14,1.006602230334323e-11,1.2916608103630583e-07,2.4746594818281395e-07,1.6265249495021296e-05,3.143501035648366e-11,1.2367485983639696e-12,4.44599521843942e-15,3.7092611238104695e-21,2.6324651241004065e-08,8.160675307342192e-24,2.2928696523166885e-10,8.426004560522758e-11,1.7260209620663135e-15,9.119270830683534e-09,2.9739828526838982e-15
0.0004064192898895899,0.7635218705552602,3.76,0.0,0.7306732607307843,0.9457764926762711,0.06735836495184742,2.0405467825127148e-14,9.630038444990396e-11,0.007064812582509535,0.0005776425466811913,7.869279134633338e-07,6.431863038656137e-05,9.538227644815011e-05,0.04704014421013653,0.010633702824255886,1.773087655810042e-05,7.613901954102606e-07,5.7897188520951845e-06,0.017220907054842343,0.007078345094728888,1.7270763905354818e-05,0.025375559511254756,2.595196457575911e-05,3.0344016209126174e-11,2.201100840117628e-06,0.0013597384018110307,2.2599722624333514e-08,7.402716303337254e-08,1.2418064424493726e-07,6.619695527907117e-15,4.554760481218065e-11,1.3598651366504846e-14,5.637045299715649e-09,0.0018794704645792011,2.3247764674345555e-07,1.061840798894575e-05,1.0986130896316602e-11,7.200174526964666e-15,3.768012104225292e-10,1.3952321128777497e-11,7.068575752788922e-05,4.4515292964085574e-10,1.8380881606599764e-14,3.034627662548195e-07,1.983344676671859e-05,9.942337899988816e-14,1.0925093958738706e-11,1.322610087298926e-07,2.5600469708926585e-07,1.787181665152412e-05,3.4474271900555806e-11,1.3176968230819062e-12,4.6239261659060794e-15,4.008215907190444e-21,2.893708447487404e-08,8.74696427067678e-24,2.470028975542005e-10,9.258272530429648e-11,1.7717008989693365e-15,9.473162153253425e-09,3.1123189736899784e-15
0.0004121552913004131,0.763697398929818,3.76,0.0,0.7281151177651044,0.944159228429951,0.06939622888199964,2.1905676725535652e-14,1.0068157909471073e-10,0.0071147094137903235,0.0005841541998310624,7.909487981605779e-07,6.54739256364549e-05,9.781600973563014e-05,0.048606169365341775,0.010686907988209187,1.8092733862580993e-05,7.735260019280519e-07,5.90498334356867e-06,0.01775482336192119,0.007148484032781719,1.7668823625746968e-05,0.02635526004297244,2.6437817582791793e-05,3.1287446286113775e-11,2.3087677958367656e-06,0.0014423847375737158,2.4416871549585133e-08,7.578976500313144e-08,1.276988626000885e-07,6.79410841639481e-15,4.6515656026474004e-11,1.3956849889730912e-14,5.782200377722697e-09,0.0019529208348597676,2.5194416315350427e-07,1.1509988209485531e-05,1.1909056094582127e-11,7.807050056904751e-15,3.9126580938481015e-10,1.4414651105030922e-11,7.576754013199316e-05,4.773034762269762e-10,1.9437061429009974e-14,3.100766198484347e-07,2.1603860242449143e-05,1.0825895637428757e-13,1.1844698333800698e-11,1.3539533269198014e-07,2.646801661145212e-07,1.9605874286867972e-05,3.774587651636957e-11,1.4029620395400143e-12,4.806881133009627e-15,4.3266896269851175e-21,3.1770726523236186e-08,9.367239087729319e-24,2.658428824477587e-10,1.0156586363178502e-10,1.8183623441766684e-15,9.83359357645119e-09,3.25586349750723e-15
0.00041789129271123626,0.7638767099138272,3.76,0.0,0.7255210318673309,0.9425127216101535,0.07147051134848992,2.3522179673276658e-14,1.052955899226459e-10,0.007164435378119323,0.0005906083161708529,7.949012594584551e-07,6.66436127227577e-05,0.00010030194641083574,0.050201135888233675,0.01073662102081009,1.846007726316315e-05,7.856625694891533e-07,6.021023871966878e-06,0.018293782926892963,0.0072171283445188646,1.8069862347712555e-05,0.027356498054450822,2.692451196111952e-05,3.224003104619764e-11,2.4200864199790764e-06,0.00152866111455096,2.635288354493034e-08,7.758320688256428e-08,1.313073060338722e-07,6.972341860602274e-15,4.74921278683908e-11,1.432289393437473e-14,5.9302736628117815e-09,0.0020283955578168887,2.727677177960327e-07,1.2463262435663533e-05,1.2895920708483507e-11,8.456728069496325e-15,4.060836355243224e-10,1.488901665109666e-11,8.110853396687623e-05,5.111137805588915e-10,2.0543289667112008e-14,3.1675421318889773e-07,2.349585606730255e-05,1.1777527241833235e-13,1.2828222469519193e-11,1.385711636512974e-07,2.7349167034073946e-07,2.1474938876912862e-05,4.126247368017784e-11,1.4927469969274788e-12,4.994983214815273e-15,4.665711863333907e-21,3.484130154049537e-08,1.0023140793070832e-23,2.8586625313191343e-10,1.1124839970974462e-10,1.866045881835034e-15,1.0200524794487729e-08,3.4048450395423134e-15
0.00042362729412205943,0.7640598323381845,3.76,0.0,0.7228907205185325,0.9408365974264836,0.07358161022498468,2.52649327417667e-14,1.1015683385340213e-10,0.007214024397283866,0.0005970066388510104,7.987882805710902e-07,6.78284596561334e-05,0.0001028422961013363,0.05182521379751342,0.010782916761200884,1.8833137833391074e-05,7.978033954392733e-07,6.137906584004263e-06,0.0188375821205194,0.0072843232422353885,1.8474036156507495e-05,0.02837944912681367,2.741214846666366e-05,3.32014291038321e-11,2.5351510722590877e-06,0.0016186678107226369,2.841410361682495e-08,7.940898057126288e-08,1.3500995289207046e-07,7.154555328242214e-15,4.847756096436896e-11,1.4697111007153784e-14,6.0813890132090684e-09,0.002105941119394281,2.950284138924371e-07,1.3481604798033088e-05,1.3950235905829597e-11,9.15178482952822e-15,4.2126275478924665e-10,1.5375952317628565e-11,8.671565607376315e-05,5.466306143266817e-10,2.1701805575828297e-14,3.2349840960711563e-07,2.5514895045504397e-05,1.280194582061013e-13,1.3879199165789196e-11,1.417907728104808e-07,2.8243859144719804e-07,2.3486800643710064e-05,4.5037063785091884e-11,1.5872654758153828e-12,5.1883611422194045e-15,5.026361409623049e-21,3.816547958658637e-08,1.0716390556169106e-23,3.0713526450981787e-10,1.216706908202434e-10,1.91479418189366e-15,1.057391784213636e-08,3.5595074571002205e-15
0.0004293632955328826,0.7642467968897062,3.76,0.0,0.7202238808992031,0.9391304626409445,0.07572994499192838,2.7144836161916943e-14,1.1528074300015743e-10,0.007263510216865503,0.000603351019902106,8.02612773643144e-07,6.902927007263176e-05,0.0001054393794735053,0.05347858722489611,0.010825869934029158,1.921215617193681e-05,8.099522584818294e-07,6.255701267249507e-06,0.019386018668060293,0.007350113938994911,1.8881513973476366e-05,0.02942430000755278,2.7900843161227117e-05,3.417130255187487e-11,2.6540608368076247e-06,0.0017125069763088395,3.060718980183949e-08,8.126866195235277e-08,1.3881099403780302e-07,7.340916337389954e-15,4.9472523490479924e-11,1.5079845139951864e-14,6.235676731092564e-09,0.002185605898090709,3.188108332673326e-07,1.4568529346306231e-05,1.5075660659779073e-11,9.894945348594266e-15,4.3681172973663615e-10,1.587602775962741e-11,9.259573508322537e-05,5.83900475331764e-10,2.291497320859628e-14,3.303122588339237e-07,2.7666502042350884e-05,1.3904186435553527e-13,1.5001312352710806e-11,1.4505659407226598e-07,2.915203824803867e-07,2.5649525601672724e-05,4.908299023150029e-11,1.6867430824198253e-12,5.387149575601107e-15,5.409769129313459e-21,4.176092888197608e-08,1.1448794627836569e-23,3.2971525589848423e-10,1.328745230063444e-10,1.964652066520655e-15,1.0953737273108933e-08,3.720110774117644e-15
0.0004350992969437058,0.7644376362381629,3.76,0.0,0.7175201892575996,0.9373939047159956,0.07791595776668891,2.9173834269540425e-14,1.2068384404781224e-10,0.007312926385817314,0.0006096434060376348,8.063775750479835e-07,7.024688365914968e-05,0.00010809563244478802,0.0551614551986109,0.010865554880318972,1.9597382566390187e-05,8.221131986976298e-07,6.3744812691215774e-06,0.019938891749995358,0.007414545468000136,1.9292477278293687e-05,0.030491249384334788,2.8390726558900823e-05,3.5149317225664994e-11,2.7769198259590394e-06,0.001810282759704083,3.293913198553776e-08,8.316391318551941e-08,1.4271484257758237e-07,7.531600725010483e-15,5.0477610713215306e-11,1.5471457440867086e-14,6.39327374608772e-09,0.002267440261879667,3.442043249042302e-07,1.572769479723854e-05,1.6276007031309326e-11,1.0689093615484488e-14,4.527396362299076e-10,1.6389849340472808e-11,9.875550087404977e-05,6.229695433654353e-10,2.41852898328608e-14,3.3719899426672234e-07,2.9956257224638283e-05,1.5089630396008447e-13,1.619840275391258e-11,1.48371226429216e-07,3.0073657251172753e-07,2.797145732092393e-05,5.3413930232639416e-11,1.7914181011939968e-12,5.591489406785146e-15,5.8171210716375435e-21,4.564637166762562e-08,1.2222249611676578e-23,3.5367482665522105e-10,1.4490312020793393e-10,2.01566658187846e-15,1.133995030421008e-08,3.8869321826549625e-15
0.00044083529835452895,0.764632385160922,3.76,0.0,0.7147793002938175,0.9356264909543088,0.08014011433394842,3.136502731422105e-14,1.2638384355935825e-10,0.007362306238805833,0.0006158858248661031,8.100854409906076e-07,7.148217668214387e-05,0.00011081361072521668,0.05687403240219864,0.010902045304679281,1.9989077184964893e-05,8.342904983994437e-07,6.494323425342763e-06,0.02049600207144639,0.00747766251133237,1.9707119849841548e-05,0.03158050865065032,2.888194274825233e-05,3.613514291848563e-11,2.903837491729599e-06,0.0019121014411738902,3.541727177318304e-08,8.509648523756627e-08,1.467261442397374e-07,7.726792935037947e-15,5.149344460659174e-11,1.587232668538971e-14,6.5543238141141656e-09,0.0023514966686530277,3.7130331369366397e-07,1.6962909483020997e-05,1.7555245687563508e-11,1.1537283473351356e-14,4.690560803900363e-10,1.6918061843078585e-11,0.00010520157411450379,6.638836366090722e-10,2.551539478971091e-14,3.4416203032099307e-07,3.238978693479767e-05,1.6364031147414415e-13,1.7474473820168973e-11,1.517374367830094e-07,3.1008677108846733e-07,3.0461218383403424e-05,5.8043884576521035e-11,1.9015424103824788e-12,5.8015280720678046e-15,6.2496617340319546e-21,4.984164335488296e-08,1.3038748049538678e-23,3.7908602012877344e-10,1.5780115180588995e-10,2.0678870751267837e-15,1.173252693508863e-08,4.0602671037648566e-15
