Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128)
0.0001196822959673185,1.0550973154698953,3.76,0.0,0.0010779082315926565,0.00011020145527313917,0.955327108206248,7.82803642997504e-06,5.894992224979684e-06,0.0009704804630388995,7.185773804793846e-08,1.878275818233842e-12,0.005045468723470143,0.032599253082185184,0.7244481594243629,2.480808089740138e-05,0.00013377458036941805,4.199235945230079e-09,2.0512548599082605e-08,2.1074297693791566e-05,4.6580688329040364e-07,4.960543925097928e-06,0.6322775514074918,5.629698403651867e-08,1.2934491399915648e-11,2.5416671919209788e-06,0.008759041037409453,6.43373556833386e-06,2.531652323165602e-06,4.185542476133413e-05,1.7537282537222906e-16,1.8831825794680126e-13,4.870298218500391e-16,3.538874358344288e-09,0.20345097668851103,5.696667941202532e-06,5.783187750260697e-05,1.3649324188401313e-09,3.826299779102813e-12,3.817247380125665e-10,4.2055414329111556e-08,1.5044426817348156e-06,1.340146256974568e-10,1.2950515418853665e-10,4.404529162352039e-08,1.5180284006213175e-06,3.093371716661543e-11,1.662867163950798e-09
0.00012006323984434598,1.0550961798777871,3.76,0.0,0.0010784782106961813,0.0001093751538708096,0.9552996074466145,7.741038778087979e-06,5.847401295610535e-06,0.0009683110246965865,7.131463686797956e-08,1.860025689703049e-12,0.00502816072313286,0.03249319609649213,0.7245669030581029,2.469448399851049e-05,0.00013287614860921007,4.177110628531627e-09,2.041643605140756e-08,2.1006304511378314e-05,4.648836688758636e-07,4.929338906525668e-06,0.6323421542285335,5.5937816072452725e-08,1.2826457360053784e-11,2.525698101296582e-06,0.008732363193431689,6.3926724338444995e-06,2.5175321068091077e-06,4.1657038544168357e-05,1.7341777896732435e-16,1.8706619957930677e-13,4.813178581704719e-16,3.5257712838196742e-09,0.2034425409489641,5.6598980610207534e-06,5.7644091273594117e-05,1.3591081788054522e-09,3.7917939550120075e-12,3.80550024500319e-10,4.191702211449404e-08,1.5013625171508456e-06,1.3373866278540219e-10,1.2905566750267161e-10,4.402373292859373e-08,1.514905721228682e-06,3.073332188450666e-11,1.6548734575778034e-09
0.00012044418372137347,1.0550950469141822,3.76,0.0,0.0010790499896150972,0.00010855934319774965,0.955272359481538,7.655353442145819e-06,5.8003886568741066e-06,0.000966157316473289,7.07783924492884e-08,1.8420465212656194e-12,0.005010984648454577,0.03238790620679279,0.7246847019617888,2.4581929498628057e-05,0.00013198745115511746,4.1552069980376145e-09,2.0321225620528002e-08,2.0938886613784596e-05,4.6396713049068937e-07,4.898474254119857e-06,0.632406284294106,5.5582377985284585e-08,1.2719864928752173e-11,2.5098989694935744e-06,0.008705893641727226,6.352051463611127e-06,2.503555487773302e-06,4.146041019852088e-05,1.7149406297547594e-16,1.8582831966259664e-13,4.757004597818235e-16,3.5127825284190587e-09,0.203434132178106,5.623531614539497e-06,5.745787652042273e-05,1.3533440512741589e-09,3.757763844284463e-12,3.793867449240866e-10,4.177963423627802e-08,1.4983080962030328e-06,1.3346501630562465e-10,1.286096196758852e-10,4.400248911388217e-08,1.511809188964526e-06,3.053512606747069e-11,1.6469685881370254e-09
0.00012082512759840096,1.0550939165823474,3.76,0.0,0.0010796235367180424,0.0001077538282653449,0.9552453609902474,7.570955127642405e-06,5.753944755941238e-06,0.0009640191444478747,7.0248878463838e-08,1.8243327778462567e-12,0.004993938874712329,0.03228337439610859,0.7248015678214733,2.4470402912758094e-05,0.000131108339037378,4.13352176435675e-09,2.0226904438335016e-08,2.087203632802148e-05,4.6305718182530333e-07,4.867944695694906e-06,0.6324699472427865,5.52306145466064e-08,1.2614688324447708e-11,2.494267218807772e-06,0.008679629787813661,6.311865895848757e-06,2.4897203088594048e-06,4.126551622263506e-05,1.6960101504572174e-16,1.8460439023022295e-13,4.701755737886353e-16,3.4999064041225514e-09,0.20342575032246094,5.587562305744031e-06,5.727321251993014e-05,1.3476390962512204e-09,3.724200719300446e-12,3.782347210841312e-10,4.164323890739347e-08,1.4952790833617592e-06,1.331936559367865e-10,1.2816696838953638e-10,4.39815542410366e-08,1.5087384626139418e-06,3.033909541213301e-11,1.6391510963918024e-09
0.00012120607147542845,1.0550927888851604,3.76,0.0,0.0010801988209701468,0.00010695841889093187,0.9552186087085025,7.487819133975719e-06,5.708060256599899e-06,0.0009618963180178559,6.972597166950424e-08,1.8068790692030827e-12,0.00497702180517216,0.03217959179533195,0.7249175121263578,2.4359890023781862e-05,0.0001302386661640722,4.112051702771946e-09,2.013345988620859e-08,2.0805746119466623e-05,4.621537381025241e-07,4.837745068475708e-06,0.6325331486187997,5.488247159873762e-08,1.2510902345591263e-11,2.47880032240328e-06,0.008653569081668087,6.272109078827406e-06,2.4760244555392754e-06,4.107233352298098e-05,1.6773799024554011e-16,1.8339418805938047e-13,4.647412023144357e-16,3.4871412584611606e-09,0.2034173953267773,5.5519839764949e-06,5.709007891885005e-05,1.3419923936606046e-09,3.691096060894856e-12,3.7709377849683806e-10,4.150782453336432e-08,1.49227514910689e-06,1.3292455190241472e-10,1.277276720523088e-10,4.396092251130311e-08,1.505693207009826e-06,3.014519630814871e-11,1.6314195553964585e-09
0.00012158701535245593,1.0550916638251806,3.76,0.0,0.0010807758119183153,0.00010617292954838248,0.9551920994276495,7.405921341539213e-06,5.6627260067806515e-06,0.0009597886498294767,6.920955181418241e-08,1.7896801448799443e-12,0.004960231870183193,0.03207654968031071,0.7250325461728182,2.4250376877343732e-05,0.00012937828925319652,4.090793651408472e-09,2.0040879580175887e-08,2.074000858863065e-05,4.612567160419815e-07,4.80787031437305e-06,0.6325958938741059,5.4537896032255255e-08,1.2408482354216429e-11,2.4634958031183838e-06,0.008627709016693295,6.232774511222491e-06,2.4624658553198503e-06,4.08808394354144e-05,1.6590436041617254e-16,1.8219749454420059e-13,4.5939540068945395e-16,3.4744854735012334e-09,0.20340906713411072,5.516790579136146e-06,5.690845573474216e-05,1.3364030421915134e-09,3.658441538791862e-12,3.7596374630220753e-10,4.1373379708529284e-08,1.4892959698277835e-06,1.3265767496204732e-10,1.2729168977655925e-10,4.3940588261601914e-08,1.502673092871518e-06,2.995339582451998e-11,1.6237725681132688e-09
0.00012196795922948342,1.0550905414046496,3.76,0.0,0.0010813544796774432,0.00010539717922862206,0.9551658299934398,7.32523819603133e-06,5.617933044941999e-06,0.0009576959557095299,6.869950155010687e-08,1.772730890246362e-12,0.004943567526545607,0.03197423946873713,0.7251466810685572,2.41418497755829e-05,0.00012852706787312734,4.069744509813262e-09,1.9949151370382994e-08,2.0674816468286652e-05,4.6036603382519045e-07,4.778315473915716e-06,0.6326581883703422,5.419683575967165e-08,1.2307404257607562e-11,2.4483512322358413e-06,0.008602047128816967,6.193855818070488e-06,2.4490424760844154e-06,4.069101169663829e-05,1.6409951398426253e-16,1.8101409557712577e-13,4.541362768251489e-16,3.4619374653706285e-09,0.20340076568588936,5.481976180127476e-06,5.672832334412375e-05,1.3308701586725838e-09,3.6262290051295273e-12,3.748444571479364e-10,4.123989321200963e-08,1.486341227606921e-06,1.3239299639199763e-10,1.2685898136197583e-10,4.392054596091232e-08,1.4996777967216784e-06,2.976366169223201e-11,1.6162087663831532e-09
0.0001227298469835384,1.0550883044893575,3.76,0.0,0.0010825167288228022,0.00010387419312910486,0.9551139983101032,7.167424326027677e-06,5.5299360642862986e-06,0.0009535547683022328,6.76980542476396e-08,1.739561579811156e-12,0.004910609569016144,0.031771781111420955,0.7253722969280159,2.3927700152348716e-05,0.00012685154381542963,4.02826085107515e-09,1.976820376993034e-08,2.0546040027864388e-05,4.5860336868680616e-07,4.720146180382261e-06,0.6327814460958692,5.352505766507313e-08,1.2109180020153137e-11,2.418532454891438e-06,0.008551308233393527,6.11724115982212e-06,2.4225934489047166e-06,4.031626812357544e-05,1.605738035044929e-16,1.7868634660195412e-13,4.4387074243114464e-16,3.4371586063745306e-09,0.20338424278085088,5.413461258445788e-06,5.6372454154701464e-05,1.3199703527259959e-09,3.5630982408761864e-12,3.7263745552455747e-10,4.097575121259051e-08,1.4805038099448617e-06,1.318701219431814e-10,1.2600322865452706e-10,4.388131571400082e-08,1.4937603925410534e-06,2.939026659322072e-11,1.6013253918298739e-09
0.00012349173473759337,1.0550860781510396,3.76,0.0,0.00108368534018169,0.00010238809784412471,0.9550630894680942,7.0141997791854975e-06,5.444001253716121e-06,0.0009494713433704366,6.672074586922478e-08,1.7073327771452684e-12,0.0048781360973469785,0.0315721507897679,0.7255944449432751,2.371733649052877e-05,0.00012521102489380535,3.987577096948766e-09,1.9590524350575472e-08,2.0419361195036498e-05,4.568651161283537e-07,4.663199431094852e-06,0.6329029629536996,5.286674013076888e-08,1.1916047289593068e-11,2.3893254861534083e-06,0.008501333499142286,6.0422165401343485e-06,2.396661895882314e-06,3.994793237241904e-05,1.5715627514873137e-16,1.7640931410410145e-13,4.3393043995966983e-16,3.4127926521645288e-09,0.20336782611290752,5.346394117236888e-06,5.6022321169220274e-05,1.3092862645540125e-09,3.5016422134773927e-12,3.7047150181953164e-10,4.071531231830394e-08,1.4747604615897605e-06,1.3135570863791616e-10,1.2516010559081134e-10,4.384319002684797e-08,1.4879385179918174e-06,2.902476545588665e-11,1.5867590551508546e-09
0.00012425362249164835,1.0550838623968963,3.76,0.0,0.0010848600938004288,0.00010093759491075808,0.9550130800786446,6.865394879242345e-06,5.360063301882174e-06,0.0009454443152378366,6.57667338716297e-08,1.6760080392209621e-12,0.004846135667253986,0.0313752846629743,0.7258132075722803,2.3510657886248273e-05,0.0001236044830662748,3.947670511829279e-09,1.9416023780601577e-08,2.0294726305575167e-05,4.551506710149015e-07,4.607438930241472e-06,0.6330227787719283,5.222150083992678e-08,1.1727831588006152e-11,2.3607125262116003e-06,0.00845210465543645,5.968735260363195e-06,2.3712329315919765e-06,3.958583991937948e-05,1.5384257725833604e-16,1.7418143624355576e-13,4.243019434053693e-16,3.3888280597332618e-09,0.20335151516114286,5.2807314390278355e-06,5.567777942422015e-05,1.2988114508355064e-09,3.4418020905100155e-12,3.683453750938202e-10,4.045849303948815e-08,1.4691088314859926e-06,1.3084954412959706e-10,1.2432931399292533e-10,4.38061290483e-08,1.4822097816534639e-06,2.8666922310002446e-11,1.5724998086914632e-09
0.00012501551024570332,1.0550816572302935,3.76,0.0,0.0010860407775917615,9.952144621665224e-05,0.9549639475205974,6.7208475712925965e-06,5.2780595110867875e-06,0.0009414723629187034,6.483521454937197e-08,1.6455527226390716e-12,0.004814597208031878,0.031181120894268975,0.7260286646121139,2.330756701535359e-05,0.00012203092939125595,3.908519211496409e-09,1.9244615973582208e-08,2.017208354501319e-05,4.5345944867152364e-07,4.552829770159874e-06,0.6331409321063518,5.158897163251504e-08,1.1544365897707094e-11,2.332676446553311e-06,0.008403604029714034,5.896752396956998e-06,2.3462922337918534e-06,3.9229831867847474e-05,1.5062857599799952e-16,1.7200121314242322e-13,4.149725142471113e-16,3.3652537463312076e-09,0.20333530938442487,5.216431575997933e-06,5.5338688938812016e-05,1.2885397220902194e-09,3.383521604961645e-12,3.662579027346886e-10,4.0205212498488144e-08,1.4635466482626785e-06,1.3035142329820577e-10,1.2351056539411553e-10,4.3770094710906624e-08,1.4765718732589682e-06,2.831651030939778e-11,1.5585381102867053e-09
0.0001257773979997583,1.0550794626500763,3.76,0.0,0.0010872271869680381,9.813847043879595e-05,0.9549156699085232,6.580403023470385e-06,5.197929667331312e-06,0.0009375542081868965,6.392542076579118e-08,1.6159338724486375e-12,0.004783510006784847,0.030989599568257944,0.7262408933102947,2.3107969969139396e-05,0.00012048941223305649,3.870102122692901e-09,1.9076217937114936e-08,2.0051382866110226e-05,4.517908839838425e-07,4.4993383654569705e-06,0.6332574602940602,5.0968797856681516e-08,1.136549027104716e-11,2.305200758211278e-06,0.008355814521977641,5.82622471926764e-06,2.3218260167444127e-06,3.887975470099501e-05,1.4751034186721628e-16,1.698672038099707e-13,4.0593005793125193e-16,3.342059064838947e-09,0.20331920822316465,5.153454473310118e-06,5.500491449016506e-05,1.2784651303893323e-09,3.3267469252413037e-12,3.6420795803515104e-10,3.9955392322354556e-08,1.458071716688218e-06,1.2986114792758827e-10,1.227035806300235e-10,4.373505063279718e-08,1.471022560119015e-06,2.797331128643404e-11,1.5448648033479154e-09
0.00012653928575381327,1.055077278651602,3.76,0.0,0.0010884191245073716,9.678753985793014e-05,0.9548682260635735,6.443913257617608e-06,5.1196159245789816e-06,0.0009336886138072683,6.303661991838799e-08,1.5871201241350535e-12,0.004752863693946045,0.030800662615386342,0.7264499684665422,2.2911776108434865e-05,0.00011897901554219398,3.832398946469092e-09,1.891074963596972e-08,1.9932575913599062e-05,4.5014443056211844e-07,4.446932393129262e-06,0.6333723995024636,5.036063776737815e-08,1.1191051477613877e-11,2.2782695827566425e-06,0.008308719581468532,5.7571106111773085e-06,2.2978210068657825e-06,3.853546006350412e-05,1.444841378962215e-16,1.6777802336517843e-13,3.971630859621068e-16,3.319233781969558e-09,0.20330321110090108,5.091761603964065e-06,5.467632540969799e-05,1.2685819578470263e-09,3.271426531170395e-12,3.6219445799562674e-10,3.97089565447777e-08,1.4526819144319662e-06,1.2937852641085248e-10,1.2190808946332288e-10,4.3700962029728266e-08,1.4655596838458217e-06,2.7637115352599824e-11,1.5314710980517742e-09
0.00012730117350786825,1.055075105226847,3.76,0.0,0.001089616399661917,9.546757766226883e-05,0.9548215954885516,6.311236815960282e-06,5.043062699313725e-06,0.0009298743820420762,6.216811220645667e-08,1.5590816167816373e-12,0.004722648230611977,0.03061425374714305,0.7266559625201834,2.271889793997243e-05,0.000117498857310672,3.79539012504259e-09,1.874813386985848e-08,1.9815615959946527e-05,4.4851956002391443e-07,4.395580738925604e-06,0.6334857847715463,4.976416198971628e-08,1.1020902678554799e-11,2.2518676261796448e-06,0.008262303186578742,5.689370001362342e-06,2.274264420910362e-06,3.8196804575272934e-05,1.4154640887855944e-16,1.6573234050485904e-13,3.886606813431181e-16,3.2967680588177914e-09,0.20328731742565204,5.031315900742591e-06,5.4352795411946016e-05,1.2588847064730183e-09,3.217511102003565e-12,3.602163613429125e-10,3.9465831521839145e-08,1.4473751893055083e-06,1.2890337349886528e-10,1.211238302549244e-10,4.366779563946064e-08,1.4601811575177916e-06,2.73077205331955e-11,1.5183485546336125e-09
0.00012806306126192322,1.055072942363837,3.76,0.0,0.0010908188283973426,9.417755465713052e-05,0.954775758336774,6.182238360860891e-06,4.968216548308839e-06,0.0009261103528064792,6.131922852037243e-08,1.5317898925071278e-12,0.0046928538929949986,0.030430318375382025,0.7268589456588032,2.2529250958543698e-05,0.00011604808776964338,3.759056803938461e-09,1.8588296131847986e-08,1.970045782586965e-05,4.4691576112349794e-07,4.345253433890409e-06,0.6335976500661741,4.917905287287552e-08,1.085490307002562e-11,2.225980148946759e-06,0.008216549819984728,5.6229642834030415e-06,2.251143940276305e-06,3.786364958224957e-05,1.3869376933962938e-16,1.6372887465922903e-13,3.804124599279503e-16,3.274652428253649e-09,0.2032715265915566,4.972081672987519e-06,5.40342023803664e-05,1.2493680861509729e-09,3.164953387296898e-12,3.5827266629246756e-10,3.922594582729134e-08,1.4421495558574595e-06,1.2843550999065462e-10,1.2035054956098402e-10,4.363551962883311e-08,1.4548849621840714e-06,2.698493235683978e-11,1.50548906372695e-09
0.0001288249490159782,1.0550707900484928,3.76,0.0,0.0010920262329197235,9.291648670842686e-05,0.9547306953869995,6.056788389194528e-06,4.895026078612633e-06,0.0009223954021706714,6.04893288162286e-08,1.5052178257207652e-12,0.0046634712602900965,0.030248803547689922,0.7270589859050354,2.23427535182996e-05,0.00011462588809547554,3.7233808037998612e-09,1.843116450141966e-08,1.958705781692557e-05,4.4533253906573074e-07,4.295921607167279e-06,0.6337080283175861,4.8605004013574635e-08,1.0692917628054693e-11,2.200592943951976e-06,0.008171444448925192,5.557856257093107e-06,2.228447691805848e-06,3.7535860954894785e-05,1.359229952598968e-16,1.6176639389711798e-13,3.7240854395114206e-16,3.252877778488051e-09,0.20325583798014035,4.914024549337774e-06,5.3720428194239974e-05,1.240027005748093e-09,3.1137081162866892e-12,3.5636240889253325e-10,3.8989230168724225e-08,1.4370030926687293e-06,1.2797476248806778e-10,1.19588001818802e-10,4.360410352231494e-08,1.4496691441129514e-06,2.6668563550973077e-11,1.4928848320879256e-09
0.00012958683677003318,1.0550686482631246,3.76,0.0,0.001093238441425261,9.168343245251131e-05,0.954686388020634,5.934762964642142e-06,4.823441853440469e-06,0.0009187284409844389,5.967780065435315e-08,1.479339546004067e-12,0.004634491203387707,0.030069657888444387,0.7272561491958501,2.215932672014097e-05,0.0001132314691012252,3.6883445899441062e-09,1.8276669532060833e-08,1.9475373665588847e-05,4.437694148678836e-07,4.247557437995996e-06,0.6338169514614436,4.8041719803198047e-08,1.0534816807864108e-11,2.1756923127900817e-06,0.008126972507124927,5.494010065490884e-06,2.206164228172076e-06,3.721330893144474e-05,1.332310143307733e-16,1.598437125933485e-13,3.646395308116173e-16,3.2314353354667372e-09,0.20324025096146278,4.857111426465416e-06,5.341135857308547e-05,1.2308565639931536e-09,3.063731897941896e-12,3.5448466120046383e-10,3.8755617310821e-08,1.4319339398704985e-06,1.275209631693906e-10,1.1883594905343342e-10,4.35735181377049e-08,1.4445318122773208e-06,2.6358433704116403e-11,1.4805283676377945e-09
0.00013034872452408815,1.0550665169878124,3.76,0.0,0.0010944552878504423,9.047749111938196e-05,0.954642818200053,5.816043430785716e-06,4.753416299815238e-06,0.0009151084135928839,5.888405779038631e-08,1.454130365570275e-12,0.00460590487375397,0.02989283154248254,0.7274504994585294,2.1978894308748254e-05,0.0001118640698381672,3.653931243373184e-09,1.8124744143411648e-08,1.93653644760545e-05,4.422259247363707e-07,4.200134107628353e-06,0.6339244504745374,4.748891494890087e-08,1.0380476265612659e-11,2.1512650423191634e-06,0.00808311987736295,5.4313911326923256e-06,2.1842825089663325e-06,3.689586796345237e-05,1.3061489696873452e-16,1.579596892402324e-13,3.57096464379438e-16,3.2103166464608824e-09,0.20322476489521768,4.8013104089621224e-06,5.310688293167826e-05,1.2218520406936905e-09,3.014983123059699e-12,3.526385295884447e-10,3.852504200202529e-08,1.42694029676053e-06,1.2707394957209843e-10,1.1809416058869338e-10,4.35437355235483e-08,1.439471135918329e-06,2.605436895054006e-11,1.468412464943307e-09
0.00013111061227814313,1.0550643961999158,3.76,0.0,0.0010956766116157126,8.929780032737822e-05,0.9545999684460388,5.700516124094622e-06,4.684903629842798e-06,0.0009115342965374899,5.810753875262895e-08,1.4295667214804526e-12,0.00457770369229809,0.02971827611686351,0.7276420986889475,2.1801382560816003e-05,0.00011052295633656762,3.6201244367015843e-09,1.7975323530482406e-08,1.925699066794374e-05,4.4070161945129044e-07,4.153625757906684e-06,0.6340305554123359,4.694631400660102e-08,1.0229776642306665e-11,2.1272983854460127e-06,0.008039872873645382,5.369966112347677e-06,2.16279188367187e-06,3.658341651913312e-05,1.280718497680293e-16,1.5611322468696457e-13,3.497708142628032e-16,3.1895135664296214e-09,0.20320937913182846,4.746590748334784e-06,5.280689422699218e-05,1.213008888886892e-09,2.9674218841801665e-12,3.508231533330724e-10,3.8297440899024435e-08,1.4220204193848483e-06,1.2663356437372666e-10,1.1736241275901997e-10,4.351472889488362e-08,1.4344853420579667e-06,2.5756201714293036e-11,1.456530192583095e-09
0.0001318725000321981,1.0550622858744911,3.76,0.0,0.001096902257386044,8.814353397385156e-05,0.9545578218156121,5.5880721240285814e-06,4.617859754962258e-06,0.0009080050972615722,5.734770549962985e-08,1.4056261086137594e-12,0.0045498793387512,0.029545944623906067,0.727831007027962,2.1626720169153542e-05,0.00010920742049197742,3.586908406971837e-09,1.7828345063641443e-08,1.9150213921295864e-05,4.3919606379095553e-07,4.108007449192672e-06,0.6341352954453956,4.6413650968034154e-08,1.0082603301162587e-11,2.103780040616553e-06,0.007997218223931873,5.309702832486096e-06,2.141682073390428e-06,3.6275836907045856e-05,1.255992070415582e-16,1.543032600633316e-13,3.426544487000575e-16,3.169018242142231e-09,0.203194093013484,4.692922795837865e-06,5.251128880421325e-05,1.204322726354998e-09,2.921009885565073e-12,3.4903770299549263e-10,3.807275249263409e-08,1.417172618205532e-06,1.261996551795175e-10,1.1664048863359974e-10,4.348647257205146e-08,1.4295727131118088e-06,2.5463770406134388e-11,1.444874879359737e-09
0.00013263438778625308,1.0550601859843665,3.76,0.0,0.0010981320748527418,8.701390030648976e-05,0.9545163618815373,5.478607033907398e-06,4.552242201208359e-06,0.0009045198528728008,5.660404219230199e-08,1.3822870147995204e-12,0.004522423741561192,0.029375791428229103,0.7280172828325266,2.1454838138418557e-05,0.00010791677892298993,3.5542679291037817e-09,1.7683748186821286e-08,1.9044997124698307e-05,4.3770883597724645e-07,4.0632551147031205e-06,0.6342386988933763,4.589066887079689e-08,9.938846090644217e-12,2.080698130382016e-06,0.007955143053995601,5.250570239030123e-06,2.1209431540906215e-06,3.5973015143890586e-05,1.2319442276393378e-16,1.5252877479280818e-13,3.357396087140482e-16,3.1488230971418094e-09,0.2031789058750992,4.640277959954529e-06,5.221996625853365e-05,1.1957893279717552e-09,2.875710362003444e-12,3.4728137893472337e-10,3.785091703882163e-08,1.4123952559137949e-06,1.257720743234226e-10,1.1592817775372769e-10,4.3458941925378674e-08,1.4247315846741945e-06,2.5176919134089547e-11,1.4334401018920435e-09
0.00013339627554030805,1.055058096500333,3.76,0.0,0.0010993659185285628,8.590814017205156e-05,0.9544755727133664,5.372020761156781e-06,4.488010051110363e-06,0.0009010776290167254,5.5876054063892166e-08,1.3595288779996886e-12,0.00449532906843244,0.029207772197693938,0.7282009827415886,2.1285669699714592e-05,0.00010665037186064634,3.5221882966945665e-09,1.7541474343881963e-08,1.894130432759175e-05,4.362395271309825e-07,4.019345525558548e-06,0.6343407932566157,4.537711941193815e-08,9.79839917097095e-12,2.0580411853773894e-06,0.007913634872424247,5.1925383549072035e-06,2.100565543602111e-06,3.567484081382145e-05,1.2085506607018925e-16,1.5078878522610257e-13,3.290188941923045e-16,3.128920821594795e-09,0.20316381704519026,4.588628655028802e-06,5.193282931323046e-05,1.1874046197768874e-09,2.8314880204891997e-12,3.4555341015259544e-10,3.76318764951062e-08,1.407686745381498e-06,1.2535067868273679e-10,1.1522527588806769e-10,4.34321133248506e-08,1.419960343449763e-06,2.4895497505506798e-11,1.4222196752230209e-09
0.00013415816329436303,1.0550560173912673,3.76,0.0,0.0011006036475504342,8.482552537838293e-05,0.9544354388591955,5.268217297792866e-06,4.425123876705916e-06,0.0008976775188364525,5.5163266361552157e-08,1.3373320337718607e-12,0.004468587717473245,0.029041843856519572,0.7283821617389707,2.111915023056816e-05,0.00010540756217557034,3.490655299496836e-09,1.7401466898297824e-08,1.883910069602929e-05,4.347877407629176e-07,3.976256261265964e-06,0.6344416052461517,4.487276258243694e-08,9.661160783988819e-12,2.035798128036406e-06,0.007872681556388749,5.135578235127473e-06,2.0805399861844387e-06,3.5381206919625184e-05,1.1857881446777474e-16,1.4908234290326058e-13,3.224852423111828e-16,3.1093043595298185e-09,0.20314882584667684,4.53794825250805e-06,5.164978369877477e-05,1.179164671693435e-09,2.7883089591753613e-12,3.4385305290626015e-10,3.74155744594891e-08,1.4030455477236197e-06,1.249353295014936e-10,1.1453158480240511e-10,4.340596409231013e-08,1.4152574252710165e-06,2.461936037619487e-11,1.411207640761686e-09
0.000134920051048418,1.0550539486242785,3.76,0.0,0.0011018451254914022,8.376535713217581e-05,0.954395945328012,5.167104529426988e-06,4.363545657137654e-06,0.0008943186419516877,5.4465223348865686e-08,1.3156776588623486e-12,0.004442192308644967,0.028877964539892144,0.7285608732142185,2.0955217162764806e-05,0.00010418773447379039,3.4596551997646292e-09,1.7263671040761124e-08,1.8738352469674293e-05,4.3335309231584174e-07,3.933965670402527e-06,0.6345411608127229,4.437736633271047e-08,9.527033061758127e-12,2.0139582536947243e-06,0.007832271337918896,5.0796619139730884e-06,2.060857537113846e-06,3.509200974985014e-05,1.1636344653026833e-16,1.4740853278448563e-13,3.1613190380426907e-16,3.089966895313846e-09,0.2031339315976436,4.488211047836437e-06,5.137073803097105e-05,1.1710656905488304e-09,2.7461405920296125e-12,3.4217958949937136e-10,3.720195611122101e-08,1.398470170461391e-06,1.2452589222334545e-10,1.1384691203700704e-10,4.338047245561273e-08,1.4106213131950577e-06,2.434836759004486e-11,1.4003982548574251e-09
0.00013568193880247298,1.0550518901648047,3.76,0.0,0.0011030902201822387,8.272696455415825e-05,0.9543570775727995,5.0685940544180276e-06,4.303238728607917e-06,0.0008910001434526565,5.37814873576345e-08,1.2945477381286838e-12,0.004416135675441167,0.02871609355030578,0.7287371690211402,2.0793809889788455e-05,0.00010299029414975325,3.4291747166535862e-09,1.712803372831562e-08,1.86390269193778e-05,4.319352087268885e-07,3.892452834650852e-06,0.6346394851747197,4.389070625208502e-08,9.395921886907202e-12,1.99251121638255e-06,0.007792392790645707,5.024762372307139e-06,2.0415095521694487e-06,3.4807148752812125e-05,1.1420683875520536e-16,1.457664721845848e-13,3.099524334977203e-16,3.070901845703531e-09,0.2031191336120687,4.4393922256971685e-06,5.109560369929833e-05,1.1631040155469544e-09,2.7049516103802606e-12,3.405323273272846e-10,3.6990968154232795e-08,1.3939591657534599e-06,1.2412223633172805e-10,1.131710706916014e-10,4.335561750504746e-08,1.4060505356982954e-06,2.408238381975414e-11,1.3897859819914383e-09
0.00013644382655652796,1.0550498419767136,3.76,0.0,0.0011043388035410688,8.170970328456845e-05,0.9543188214743541,4.972600994940741e-06,4.244167736330064e-06,0.0008877211929577321,5.311163788532781e-08,1.273925021631799e-12,0.0043904108569824485,0.028556191315863434,0.7289110995336838,2.063486969694959e-05,0.00010181466647314752,3.3992010069181465e-09,1.6994503619340933e-08,1.854109230720175e-05,4.305337279818162e-07,3.851697544907388e-06,0.6347366028448664,4.341256525203796e-08,9.267736673372621e-12,1.9714470155626872e-06,0.007753034817147822,4.9708535035176495e-06,2.02248767504366e-06,3.452652642592644e-05,1.1210695996259354e-16,1.4415530926148497e-13,3.039406729355577e-16,3.0521028492423426e-09,0.2031044312005028,4.391467811969153e-06,5.0824294764541104e-05,1.1552761122277357e-09,2.664711916407183e-12,3.389105975702625e-10,3.6782558762817554e-08,1.38951112867391e-06,1.2372423519276315e-10,1.1250387921975178e-10,4.3331379151879715e-08,1.401543664960442e-06,2.3821278351202728e-11,1.3793654848580742e-09
