Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718)
1.196257949052587e-07,0.8486904303039634,3.76,0.0,0.9280621905773556,0.9999901614324345,1.4107130407214693e-07,5.395473674341843e-18,7.533776116267601e-13,1.7475458687112057e-05,9.330428805363532e-06,7.599759711765415e-10,4.839597345990706e-07,4.4776789260213845e-06,1.4597167615580684e-06,1.8666154353050852e-08,3.4917101704908967e-07,4.496085721483072e-10,4.620313938109273e-12,8.072119021966556e-12,1.9841437371404203e-11,2.864807622326602e-12,1.6850319684420947e-11,1.0573117681633676e-08,1.0747076031766128e-19,2.8073386915145784e-17,1.0009608045568948e-17,2.574259486643982e-24,2.0179288706250967e-11,1.9244467400651524e-11,7.19862941168847e-19,1.6324909555330423e-17,2.066657204690835e-18,7.716232820078671e-13,1.358732780348877e-10,3.120907714631639e-24,5.574115713958176e-20,2.3186536824897323e-25,4.085430881058261e-29,6.016260941630758e-20,4.3425653111085896e-17,7.284983577536151e-25,1.6150842529724029e-29,9.223319584053104e-24,2.54108514513953e-13,2.3515765921426505e-30
1.264867986269805e-07,0.8486904855889574,3.76,0.0,0.9280610898113665,0.9999895760713657,1.6485854782547115e-07,6.085569691180535e-18,8.064875378253581e-13,1.8573802836930006e-05,9.862464149488578e-06,8.127869268567062e-10,5.323503749597605e-07,4.646788235039085e-06,1.6115073993301834e-06,2.097656992314878e-08,3.787392703191994e-07,4.806014625844634e-10,5.318026449967455e-12,9.725193764055527e-12,2.3649849981793782e-11,3.199223318610541e-12,1.967329499814633e-11,1.178955487362048e-08,1.2954795217045156e-19,3.465172341541593e-17,1.3024323811339782e-17,3.76390796087927e-24,2.0607230725123286e-11,1.9782714419729868e-11,7.398512557043256e-19,1.881255587040058e-17,2.1243751618838084e-18,7.93163462670539e-13,1.469560536478341e-10,4.148936775409084e-24,7.105622390613736e-20,2.958397365008624e-25,5.223497539732077e-29,7.153143704690116e-20,4.463196722376311e-17,1.062932669046269e-24,2.359586816505687e-29,1.1002924405983721e-23,2.7472245954224545e-13,3.766073699351885e-30
1.3266170197653015e-07,0.8486905353873587,3.76,0.0,0.9280600909607895,0.9999890478356743,1.8822928765722808e-07,6.73498862191264e-18,8.546987301807082e-13,1.9570348045667225e-05,1.0340978136719957e-05,8.607221846381521e-10,5.770261672943011e-07,4.793001579127136e-06,1.7528356502607749e-06,2.3178994547700222e-08,4.054890477147174e-07,5.088175722646189e-10,5.995534906278969e-12,1.1406244576672933e-11,2.7486968536351736e-11,3.5225316083666133e-12,2.2498490245853692e-11,1.2937989687808928e-08,1.5200636688698608e-19,4.151532299004974e-17,1.6321417854319732e-17,5.202956909722773e-24,2.1013203814839664e-11,2.029621404359966e-11,7.58932703856457e-19,2.1230043102552972e-17,2.1794464804776445e-18,8.137184512639322e-13,1.5720114857426714e-10,5.334597188147287e-24,8.744053327015979e-20,3.6432323300282795e-25,6.445014341355617e-29,8.310439041671082e-20,4.5783590890664036e-17,1.4690411250937564e-24,3.264539076258162e-29,1.2785734106286519e-23,2.9376755877417564e-13,5.6319301473114866e-30
1.388366053260798e-07,0.8486905852260087,3.76,0.0,0.9280590845013504,0.9999885183220663,2.1350350114691968e-07,7.410182625095266e-18,9.032937241694894e-13,2.057438190682873e-05,1.0819187803630585e-05,9.090352042543816e-10,6.226730262140712e-07,4.933777020290502e-06,1.8984599063910151e-06,2.5499004667096852e-08,4.323084055378719e-07,5.373367972577658e-10,6.72102374187875e-12,1.3283495377308618e-11,3.17368900650504e-11,3.8680255168863205e-12,2.561045017002492e-11,1.4136852010083296e-08,1.7709327796383575e-19,4.93648799538377e-17,2.0256065017914663e-17,7.081262674097708e-24,2.1438758741083896e-11,2.0837349620414977e-11,7.7905298943822935e-19,2.3820509872990083e-17,2.2374885763148455e-18,8.353847663904766e-13,1.6771721828602122e-10,6.826603864385386e-24,1.0659635105953414e-19,4.444341374160944e-25,7.877609304053635e-29,9.606426634453346e-20,4.699795526954293e-17,2.0018839732435284e-24,4.452912787377278e-29,1.4749434930671206e-23,3.1330650808679555e-13,8.268922787539846e-30
1.4501150867562944e-07,0.8486906351054163,3.76,0.0,0.9280580705515117,0.9999879875846931,2.4072026721043667e-07,8.110163793616955e-18,9.522662465863932e-13,2.1585784897391565e-05,1.1297090172310174e-05,9.577200063866852e-10,6.692034230047229e-07,5.069329317844777e-06,2.04822064688594e-06,2.793756163590634e-08,4.591432022676023e-07,5.661567756204768e-10,7.495459438116847e-12,1.5369831418183056e-11,3.642396957968818e-11,4.236666136925039e-12,2.902581890185777e-11,1.538576748833685e-08,2.0498176781998422e-19,5.829449777153105e-17,2.4917850551221792e-17,9.501952521706076e-24,2.188373587898709e-11,2.140611713600999e-11,8.002126056513154e-19,2.6587529010355107e-17,2.2985013635980426e-18,8.581625540305245e-13,1.7851838414752827e-10,8.693519766979247e-24,1.288417028840386e-19,5.375113484630825e-25,9.546447833349021e-29,1.105288498290319e-19,4.827509622051293e-17,2.6931112326404648e-24,5.9957264953057e-29,1.6903100978892107e-23,3.3336559078122516e-13,1.1938873274822951e-29
1.511864120251791e-07,0.8486906850260716,3.76,0.0,0.9280570492296768,0.9999874556755391,2.699150410103994e-07,8.833981803877955e-18,1.001610184858451e-12,2.2604437564977835e-05,1.1774682388305668e-05,1.006770673195552e-09,7.165328723046794e-07,5.19986475166968e-06,2.2019646513719204e-06,3.0495613342676036e-08,4.859439723438801e-07,5.952751192519992e-10,8.319790967105687e-12,1.767838954499374e-11,4.157297372569927e-11,4.629386662331382e-12,3.276125049045001e-11,1.6684364010041452e-08,2.35848306003538e-19,6.840306821680597e-17,3.0404731970380054e-17,1.2585605493531883e-23,2.2347961933860757e-11,2.2002448109468358e-11,8.2240942740562e-19,2.953461213575638e-17,2.3624777177458823e-18,8.820492925912908e-13,1.8961875547743138e-10,1.1016165649238805e-23,1.545160067677539e-19,6.449841345615286e-25,1.1478538857650766e-28,1.2662111410160746e-19,4.96148903300984e-17,3.580520900740406e-24,7.977837890094437e-29,1.925595152908215e-23,3.539710538143517e-13,1.6975218729659085e-29
1.5736131537472873e-07,0.8486907349884459,3.76,0.0,0.9280560206540821,0.9999869226445091,3.0111978253176923e-07,9.580722506710226e-18,1.051319525167218e-12,2.363022063653796e-05,1.2251961715710445e-05,1.0561813227375508e-09,7.645799513761285e-07,5.3255814570230785e-06,2.3595447509477646e-06,3.317409415183039e-08,5.12665615928944e-07,6.246894162564889e-10,9.194950539101357e-12,2.022255368982545e-11,4.720907385720383e-11,5.0470928924648985e-12,3.683338520467141e-11,1.8032271701007924e-08,2.698726884268409e-19,7.979427626019415e-17,3.682345473726493e-17,1.6472092838147958e-23,2.2831252992655903e-11,2.2626228914974946e-11,8.45639506932525e-19,3.266521244174652e-17,2.42940559626247e-18,9.070406000296624e-13,2.0103239887712335e-10,1.3889171650884127e-23,1.8398065470799244e-19,7.683746012608788e-25,1.3702799972347699e-28,1.444691134407786e-19,5.101710368958532e-17,4.708944116504422e-24,1.049994232661021e-28,2.181735461405225e-23,3.751490499479947e-13,2.3798256701670702e-29
1.6353621872427838e-07,0.8486907849929939,3.76,0.0,0.9280549849426937,0.9999863885395089,3.343630856877853e-07,1.0349506509622361e-17,1.101388314417431e-12,2.4663015122073777e-05,1.2728925532451793e-05,1.105946095635948e-09,8.132663066827373e-07,5.446669745985256e-06,2.520819589154287e-06,3.597392486276306e-08,5.392671073321482e-07,6.543972342052325e-10,1.012185411912508e-11,2.3015950515656952e-11,5.335783899882375e-11,5.490663836101057e-12,4.125882829495515e-11,1.9429122923578822e-08,3.0723797868624197e-19,9.257659803799123e-17,4.4289968048869284e-17,2.132248605905017e-23,2.3333416233085725e-11,2.327731345993459e-11,8.698976004843151e-19,3.598272660838547e-17,2.4992694305600036e-18,9.331307635097556e-13,2.1277331538071258e-10,1.7422638855489378e-23,2.176195886048394e-19,9.093001352889863e-25,1.6250122491112098e-28,1.642058748497051e-19,5.2481423969647504e-17,6.131218640944085e-24,1.3680771266246895e-28,2.4596827856026874e-23,3.9692559469239675e-13,3.2932825278071654e-29
1.6971112207382802e-07,0.8486908350401537,3.76,0.0,0.928053942213109,0.9999858534065265,3.6967030748008785e-07,1.113948779494372e-17,1.1518106415965876e-12,2.5702702413538896e-05,1.3205571325764765e-05,1.1560591519654173e-09,8.625166492594176e-07,5.563312416327717e-06,2.685653392310242e-06,3.8896012685493484e-08,5.657112207030569e-07,6.843961236461647e-10,1.1101401764755702e-11,2.6072445173367285e-11,6.004522871219089e-11,5.960952401402155e-12,4.605413099826683e-11,2.0874552274291522e-08,3.4813045092589522e-19,1.0686329251869339e-16,5.29298402017357e-17,2.73210254371018e-23,2.3854250641494593e-11,2.3955529863820447e-11,8.951774607623398e-19,3.9490496051259954e-17,2.5720508590298964e-18,9.603130180241008e-13,2.2485542455895648e-10,2.1743908073114414e-23,2.5583987147673853e-19,1.0694758296358456e-24,1.9153436164259864e-28,1.859692898490709e-19,5.4007477966499885e-17,7.9092539352831e-24,1.765949833999419e-28,2.7604037776977535e-23,4.1932653640346523e-13,4.5028650859772757e-29
1.7588602542337767e-07,0.8486908851303474,3.76,0.0,0.9280528925824607,0.9999853172897075,4.07063696828022e-07,1.19498524022186e-17,1.2025806317629968e-12,2.6749164378843044e-05,1.3681896687850138e-05,1.2065146737787233e-09,9.122587396395402e-07,5.675685047948914e-06,2.8539157491055345e-06,4.194125123316438e-08,5.919642725412122e-07,7.146836211772276e-10,1.2134477822297871e-11,2.9406137143090625e-11,6.729758587625898e-11,6.458786133041439e-12,5.123577364698513e-11,2.2368196581021345e-08,3.9273953386846397e-19,1.227723870552959e-16,6.287867305271647e-17,3.467714319571035e-23,2.4393547387226404e-11,2.4660683156273383e-11,9.214719464408047e-19,4.31918076391241e-17,2.6477290218119442e-18,9.885796582235546e-13,2.372925531916019e-10,2.6999437139321183e-23,2.990722527937335e-19,1.2507168833836091e-24,2.2447773594134363e-28,2.0990200709095666e-19,5.559483839694378e-17,1.0115193872948441e-23,2.259836658163011e-28,3.084879730677224e-23,4.423775350238826e-13,6.088365603679191e-29
1.8206092877292731e-07,0.8486909352639814,3.76,0.0,0.92805183616733,0.9999847802314289,4.465625225871579e-07,1.2779817230720595e-17,1.2536924433788333e-12,2.7802283451082155e-05,1.4157899311705427e-05,1.2573068677858114e-09,9.624233637848794e-07,5.783956287608687e-06,3.0254813989018344e-06,4.511052053016128e-08,6.179958796983571e-07,7.45257252057517e-10,1.3221951039255926e-11,3.303135611662798e-11,7.514162939786106e-11,6.9849679405691384e-12,5.682015060383798e-11,2.390969489964068e-08,4.412577554183497e-19,1.4042665741592467e-16,7.428251500467067e-17,4.3627532602071784e-23,2.495109036028188e-11,2.5392557289487593e-11,9.48773092806506e-19,4.708989409554957e-17,2.726280779409427e-18,1.017922121089317e-12,2.5009842497844487e-10,3.335678381237348e-23,3.477717279357738e-19,1.4549409764311465e-24,2.61703343575112e-28,2.3615132604888555e-19,5.72430283538127e-17,1.283268097375307e-23,2.8685545547731296e-28,3.434106155270371e-23,4.66104042794853e-13,8.147050280886419e-29
1.8823583212247696e-07,0.8486909854414473,3.76,0.0,0.92805077308366,0.9999842422723687,4.88183200364114e-07,1.3628628943024638e-17,1.305140265958876e-12,2.8861942713056716e-05,1.4633576987121503e-05,1.3084299670767086e-09,1.0129443011145817e-06,5.888288122457805e-06,3.2002300283691805e-06,4.8404687034561093e-08,6.437787319274276e-07,7.761145327533277e-10,1.4364674627586806e-11,3.6962657896073994e-11,8.360444686603914e-11,7.5402768019683e-12,6.282355686146132e-11,2.5498688510219076e-08,4.938806874881955e-19,1.5995360265673479e-16,8.729827201568478e-17,5.443825518321423e-23,2.552665682015953e-11,2.6150917604217414e-11,9.770722154853462e-19,5.1187934214040693e-17,2.8076809812812052e-18,1.0483310872855812e-12,2.6328665023753463e-10,4.1006692346806204e-23,4.024180912062573e-19,1.6841706179386882e-24,3.0360548450535433e-28,2.6486909047434633e-19,5.895152739788315e-17,1.6158226937998437e-23,3.6138229449533134e-28,3.8090921998449596e-23,4.905312849496719e-13,1.0796667347289837e-28
1.944107354720266e-07,0.8486910356631223,3.76,0.0,0.9280497034466784,0.9999837034515742,5.319394178115965e-07,1.4495562933909782e-17,1.356918319063839e-12,2.9928025977164822e-05,1.5108927596837562e-05,1.3598782332376652e-09,1.063758285592984e-06,5.988836142844457e-06,3.3780460761008485e-06,5.182460367388394e-08,6.692883781012244e-07,8.072529735999258e-10,1.5563486294600067e-11,4.12148202989327e-11,9.271348716342836e-11,8.12546845434252e-12,6.9262176206996e-11,2.7134820912788194e-08,5.50806890921839e-19,1.8148541515871113e-16,1.0209411619830639e-16,6.740687881653721e-23,2.6120017942598034e-11,2.6935513180315225e-11,1.0063600110509665e-18,5.5489052949781816e-17,2.8919027220630297e-18,1.0797965780376184e-12,2.768707162915351e-10,5.0165281276286127e-23,4.635164823331264e-19,1.940535467007238e-24,3.5060139096821233e-28,2.9621158234559084e-19,6.071977759412947e-17,2.0202694096491224e-23,4.520598671783636e-28,4.210859947470381e-23,5.156842417134754e-13,1.4178840498749614e-28
2.0058563882157625e-07,0.8486910859293707,3.76,0.0,0.928048627370819,0.9999831638065261,5.778422581514815e-07,1.5379922338370497e-17,1.4090208538271965e-12,3.100041786073791e-05,1.5583949112849067e-05,1.4116459597619132e-09,1.1148049606298366e-06,6.085749794760629e-06,3.5588185449373568e-06,5.537110989360952e-08,6.945030254238643e-07,8.38670081431126e-10,1.681920824874528e-11,4.5802839068446466e-11,1.0249655304625479e-10,8.741276083242754e-12,7.615207087523996e-11,2.8817737822690245e-08,6.122378604970048e-19,2.0515894605972915e-16,1.1884989162274673e-16,8.286464001147573e-23,2.6730939219072934e-11,2.7746078376891817e-11,1.0366266122350388e-18,5.999632141390648e-17,2.9789175086698467e-18,1.1123080183090762e-12,2.9086397924435377e-10,6.107633021782275e-23,5.315979261202794e-19,2.2262746237699857e-24,4.0313185020535796e-28,3.3033941675708492e-19,6.254718705776762e-17,2.5092892701261416e-23,5.6174371980290745e-28,4.6404435926651016e-23,5.415876329359195e-13,1.8462881047798581e-28
2.067605421711259e-07,0.8486911362405429,3.76,0.0,0.9280475449696535,0.9999826233732011,6.259003216941133e-07,1.628103707927921e-17,1.4614421562115647e-12,3.207900385690667e-05,1.6058639592862906e-05,1.4637274761250662e-09,1.1660268285357473e-06,6.1791726223131685e-06,3.742440821712971e-06,5.9045031717900416e-08,7.194033509369692e-07,8.703633620058862e-10,1.8132647189663037e-11,5.0741923786689155e-11,1.1298179370441087e-10,9.388411006800793e-12,8.350917258529845e-11,3.054708716552915e-08,6.783779699627599e-19,2.3111566635015076e-16,1.3775751694881066e-16,1.0117862361283714e-22,2.735918082758692e-11,2.8582333732745663e-11,1.0678616194728093e-18,6.471275680576976e-17,3.0686953569662235e-18,1.1458542728535183e-12,3.052796568970566e-10,7.401366298590962e-23,6.072198649758706e-19,2.5437388912094743e-24,4.61661818537788e-28,3.674174371857065e-19,6.44331318262947e-17,3.09732988141071e-23,6.9368811503497e-28,5.098888496211235e-23,5.682659048819641e-13,2.385005344672425e-28
2.1293544552067554e-07,0.8486911865969762,3.76,0.0,0.9280464563558234,0.9999820821861322,6.761198451359626e-07,1.719826296136376e-17,1.5141765504400612e-12,3.3163670401095485e-05,1.653299717689377e-05,1.516117151528048e-09,1.2173691952630824e-06,6.269242500613668e-06,3.928810504130337e-06,6.284718182177342e-08,7.439723246160956e-07,9.023303222421134e-10,1.9504594293697766e-11,5.604749378645442e-11,1.2419769731287021e-10,1.0067563344748519e-11,9.134927484384831e-11,3.2322519071744445e-08,7.494344170617358e-19,2.595016239260159e-16,1.5902138451789593e-16,1.2275395310116217e-22,2.8004498066033333e-11,2.9443986821701754e-11,1.1000541378492217e-18,6.964132232586663e-17,3.1612048835026648e-18,1.1804236803370485e-12,3.201308221611883e-10,8.928362391237468e-23,6.909666840436938e-19,2.895393005778832e-24,5.2668102596265765e-28,4.0761461139716994e-19,6.637695791689714e-17,3.80078974776662e-23,8.515877280134703e-28,5.587250140321765e-23,5.957432179668603e-13,3.057833017623665e-28
2.1911034887022519e-07,0.8486912369989963,3.76,0.0,0.9280453616409783,0.9999815402784653,7.285048184420456e-07,1.8130980810000936e-17,1.5672184018914482e-12,3.425430493325432e-05,1.7007020083995937e-05,1.5688093980321507e-09,1.2687801111273743e-06,6.356091859485333e-06,4.117829234466398e-06,6.677835961387057e-08,7.681950433622089e-07,9.345684723616917e-10,2.0935825203832025e-11,6.17351740596153e-11,1.3617308358546674e-10,1.0779402668489199e-11,9.96880264115789e-11,3.414368587082753e-08,8.2561716851056855e-19,2.9046739690365383e-16,1.828587555578926e-16,1.48035984881433e-22,2.866664183189132e-11,3.033073334952468e-11,1.1331928185180302e-18,7.478492710203279e-17,3.2564134237760445e-18,1.2160040978093358e-12,3.354303966986762e-10,1.0722764391580873e-22,7.834502288257983e-19,3.2838178352884204e-24,5.987045733555762e-28,4.511039289322309e-19,6.837798391156869e-17,4.6382155765644485e-23,1.0396222858546889e-27,6.106593016365924e-23,6.240434349228188e-13,3.892767338467587e-28
2.2528525221977483e-07,0.848691287446917,3.76,0.0,0.9280442609357178,0.9999809976820151,7.830570991532466e-07,1.907859564466412e-17,1.6205621197503046e-12,3.5350795955939734e-05,1.748070660912482e-05,1.6217986734435413e-09,1.3202103081254415e-06,6.439847898357323e-06,4.309402539834069e-06,7.083935132909045e-08,7.92058575252022e-07,9.67075327988323e-10,2.242710002852984e-11,6.782079116319353e-11,1.4893709634145375e-10,1.1524578635605566e-11,1.0854092585008676e-10,3.601024208519904e-08,9.071389049432743e-19,3.2416804347638198e-16,2.0950015118560097e-16,1.7751250039384146e-22,2.934535909158149e-11,3.124225833727866e-11,1.1672659003071064e-18,8.014642614554038e-17,3.3542871599728862e-18,1.252582948658186e-12,3.511911449706524e-10,1.2822489274324774e-22,8.853103152248747e-19,3.711712545228659e-24,6.782735199867285e-28,4.980623000254512e-19,7.043550357235269e-17,5.630513030750239e-23,1.262504256644621e-27,6.657989459235505e-23,6.531901097415554e-13,4.922588211289992e-28
2.3146015556932448e-07,0.8486913379410407,3.76,0.0,0.9280431543495367,0.9999804544273175,8.3977652398964e-07,2.0040535877815508e-17,1.6742021598375206e-12,3.645303308835872e-05,1.7954055120123206e-05,1.6750794842524008e-09,1.371613134393235e-06,6.520632792690427e-06,4.5034396787440525e-06,7.503093013046367e-08,8.155518134662768e-07,9.99848412158213e-10,2.3979163351182132e-11,7.432036912670627e-11,1.6251919609461408e-10,1.2303721612737603e-11,1.1792331707485125e-10,3.792184442376409e-08,9.942149658665626e-19,3.607630485734323e-16,2.391897389213587e-16,2.1171589032963446e-22,3.0040393320750677e-11,3.217823716433994e-11,1.2022612514850776e-18,8.572862034448893e-17,3.45479123346154e-18,1.2901472646696505e-12,3.674256689173113e-10,1.5269501372166456e-22,9.972152319097185e-19,4.1818967330855985e-24,7.659554595829373e-28,5.486704553884086e-19,7.254878824543472e-17,6.801171386301792e-23,1.5255296936782799e-27,7.242518428295266e-23,6.832064778121404e-13,6.185504537587006e-28
