Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207)
9.999999999999998e-08,0.5124377605813404,3.76,0.0,0.7145744974603216,0.9999999995255552,2.4628036907097806e-15,3.438305407032191e-34,1.2838802505263272e-24,4.735650080160144e-10,4.737158886302649e-10,6.852505949893056e-13,3.455317738825928e-14,5.268032702199874e-13,1.0445852737800553e-14,3.1588677071050284e-14,6.4181382374178635e-15,8.796919895936095e-16,1.9481184286005968e-21,3.059106288122665e-23,1.5069814212712216e-19,2.004100234390723e-21,3.636472306731871e-20,5.6270579249785855e-15,1.6398636579344812e-36,1.1388498067872955e-33,5.052128909989864e-36,1.9793453779137976e-51,1.9802822786786135e-20,1.7550048725859885e-19,1.1272255722752289e-27
1.1972640949637647e-07,0.5124377605813404,3.76,0.0,0.7145744973667576,0.99999999943181,4.17607466041536e-15,4.342852737795418e-34,1.5803926836950305e-24,5.668366836499307e-10,5.671640253846351e-10,9.635314956321274e-13,4.889198418987056e-14,6.249194103478132e-13,1.4879745006736283e-14,4.533448761674766e-14,9.079968272604896e-15,1.1929749583489654e-15,3.3254112358106556e-21,6.07274306616693e-23,2.5798252964228616e-19,3.322253722432265e-21,5.1578293373717874e-20,8.064931014750763e-15,3.2604844323139576e-36,2.073020110428658e-33,1.0944681277839292e-35,5.683614984814012e-51,2.0001748081529302e-20,2.0115479975990153e-19,1.5899396807646068e-27
1.4088667599275292e-07,0.5124377605813187,3.76,0.0,0.7145744972663906,0.9999999993312014,6.7255842120434045e-15,5.316390135249065e-34,1.8991835892760115e-24,6.668421343308358e-10,6.674049634889988e-10,1.3072249031430918e-12,6.677339278334102e-14,7.281657547154393e-13,2.0467433438343024e-14,6.285063396576575e-14,1.2398115761106407e-14,1.5596687539978254e-15,5.394049651877e-21,1.139212243155359e-22,4.197603990868778e-19,5.22417062611257e-21,7.030906592870979e-20,1.1166571597001118e-14,6.124327929533931e-36,3.590261835867714e-33,2.2291563881135454e-35,1.4928590610762612e-50,2.0140706579829938e-20,2.2548675693672192e-19,2.1522135310051327e-27
1.6204694248912936e-07,0.5124377605812929,3.76,0.0,0.7145744971660212,0.9999999992305448,1.0122599759598769e-14,6.292229397911959e-34,2.2178510259897645e-24,7.668031530652866e-10,7.676462127889456e-10,1.6947387484203405e-12,8.71341238218365e-14,8.293920844896801e-13,2.6899143085668544e-14,8.324011784792626e-14,1.617451610913043e-14,1.9518617783364227e-15,8.176080779818517e-21,1.9628796494166464e-22,6.381939384286659e-19,7.681941727704513e-21,9.137206551977857e-20,1.4771826394492305e-14,1.0562601476411217e-35,5.7954502437353743e-33,4.1140994675331206e-35,3.397953768395232e-50,2.0288085675775316e-20,2.468687228299718e-19,2.774568076240836e-27
1.832072089855058e-07,0.5124377605812631,3.76,0.0,0.7145744970656496,0.9999999991298433,1.4473967692616435e-14,7.2697890625605005e-34,2.5361857313407673e-24,8.667226217346601e-10,8.678877534093106e-10,2.1232943703001407e-12,1.0986920803643469e-13,9.28648272154573e-13,3.415850647082999e-14,1.0650684142635668e-13,2.0388960538993483e-14,2.3644642135743806e-15,1.1772473419776637e-20,3.167984281624313e-22,9.216789017719814e-19,1.07392250373417e-20,1.1464197715393802e-19,1.888067858424337e-14,1.7060572965103892e-35,8.879021090087099e-33,7.067349192551065e-35,6.992720002365161e-50,2.0453167321879636e-20,2.656643609767677e-19,3.449772174386414e-27
2.0436747548188225e-07,0.5124377605812296,3.76,0.0,0.7145744969652753,0.9999999990290991,1.9883305273293838e-14,8.247649208503948e-34,2.854330815538156e-24,9.666032760766065e-10,9.681295657341795e-10,2.5902558026118494e-12,1.3487671797192226e-13,1.0259825876571626e-12,4.222937401192626e-14,1.3265376372796307e-13,2.5021726186820793e-14,2.7933988493446284e-15,1.6284010900301907e-20,4.856147335400038e-22,1.2786887634795347e-18,1.44333933410065e-20,1.4002743088437651e-19,2.349311219852147e-14,2.616808962347228e-35,1.3064715367172324e-32,1.1477493219713576e-34,1.3338666791162853e-49,2.0590791512293712e-20,2.8224024907365035e-19,4.17140912915691e-27
2.255277419782587e-07,0.5124377605811927,3.76,0.0,0.7145744968648987,0.9999999989283149,2.645019177581078e-14,9.225564691630338e-34,3.1723935026608135e-24,1.0664477007720433e-09,1.068371630621218e-09,3.0931339713199272e-12,1.620585709082618e-13,1.1214415681697633e-12,5.109598712541663e-14,1.6168323814521736e-13,3.005375417897622e-14,3.2352545823917906e-15,2.1809926982421602e-20,7.137900679865632e-22,1.7176474867373168e-18,1.8797132117833688e-20,1.6746352699231122e-19,2.8609110577529524e-14,3.8483276170820257e-35,1.8604989679793717e-32,1.7807283301952345e-34,2.3900962503665124e-49,2.06957673277389e-20,2.9689556705873438e-19,4.933765526875374e-27
2.6784827497101156e-07,0.5124377605811096,3.76,0.0,0.714574496664137,0.9999999987266357,4.3427106225272555e-14,1.1183842466169485e-33,3.808257303383943e-24,1.266037126861738e-09,1.2688564444019582e-09,4.197728218210876e-12,2.2257931277421257e-13,1.3069088414228868e-12,7.11558090848997e-14,2.2839541584426733e-13,4.124382767130014e-14,4.148394509909306e-15,3.629423196147793e-20,1.4005905202994886e-21,2.8751568733194312e-18,2.963203329925544e-20,2.284157673978078e-19,4.03517355762768e-14,7.557164425371447e-35,3.5047630757823703e-32,3.887681410201602e-34,6.7233799943728436e-49,2.088034663462066e-20,3.213255444591106e-19,6.562586978328292e-27
3.0593675466448917e-07,0.5124377605810251,3.76,0.0,0.7145744964834418,0.9999999985450091,6.356558467569621e-14,1.295034724640234e-33,4.380201575579506e-24,1.4455658975719111e-09,1.4492934590013363e-09,5.293361981761408e-12,2.8359359598385866e-13,1.467844904621713e-12,9.178167223944972e-14,2.9830584800442823e-13,5.250509448065171e-14,4.9942694889551394e-15,5.3765915106833404e-20,2.360897400740177e-21,4.2816678601792274e-18,4.1894511991472714e-20,2.9026029655534985e-19,5.264212196082733e-14,1.2745593176814163e-34,5.804137245277352e-32,7.20199131057579e-34,1.5101027176051624e-48,2.1050611033157457e-20,3.388036944166225e-19,8.12657522413457e-27
3.40216386388619e-07,0.5124377605809419,3.76,0.0,0.7145744963208078,0.9999999983814613,8.60338256602053e-14,1.4542573950566097e-33,4.894677840402464e-24,1.6070689836994535e-09,1.6116872387118514e-09,6.352450595291277e-12,3.434034477749279e-13,1.608039793687375e-12,1.123575168667869e-13,3.692217725201757e-13,6.352368451096139e-14,5.76892447550761e-15,7.355228188743976e-20,3.5841522191469824e-21,5.885059121265821e-18,5.504086438369372e-20,3.517755596170547e-19,6.509822450881738e-14,1.935703256303571e-34,8.766502916613315e-32,1.1888184439904724e-33,2.902459276428572e-48,2.1187911453689673e-20,3.5169902874821514e-19,9.598460568315614e-27
3.869928476319464e-07,0.5124377605808191,3.76,0.0,0.714574496098872,0.9999999981581759,1.2392807783622512e-13,1.6718134865971485e-33,5.596380317953734e-24,1.8273511386303752e-09,1.8332831520802747e-09,7.896290002399603e-12,4.31906754095085e-13,1.7925420750582701e-12,1.4340269584603517e-13,4.782138339499531e-13,7.978989107780086e-14,6.8393957071842815e-15,1.0748743781573001e-19,5.948681556709438e-21,8.65567157841822e-18,7.62969400457452e-20,4.451705819605238e-19,8.422684071864267e-14,3.214091806944092e-34,1.4615777447385754e-31,2.2092391446792846e-33,6.488573340694804e-48,2.135341718550154e-20,3.6597553528728093e-19,1.1686342447021262e-26
4.337693088752738e-07,0.5124377605806867,3.76,0.0,0.7145744958769202,0.9999999979347721,1.708496700128513e-13,1.8897173791675373e-33,6.297771361912098e-24,2.0475351335504736e-09,2.0548795825797547e-09,9.53992917993144e-12,5.276833019241943e-13,1.96954872192088e-12,1.777463928711626e-13,6.013135001695666e-13,9.733901151393412e-14,7.919837401430628e-15,1.5030654815576138e-19,9.317973294656836e-21,1.2181488210609572e-17,1.0146280518632731e-19,5.503234936842378e-19,1.0581549670335955e-13,5.036235420736691e-34,2.3197669062703734e-31,3.864285272366074e-33,1.3347407086090704e-47,2.1507212660875906e-20,3.7737268928473194e-19,1.384840795380135e-26
4.805457701186012e-07,0.512437760580546,3.76,0.0,0.714574495654952,0.9999999977112632,2.2747640894105815e-13,2.1079985692439037e-33,6.998888535704126e-24,2.2676350702448273e-09,2.276476368048548e-09,1.1269885601708401e-11,6.300499775934243e-13,2.1394288399255384e-12,2.1525521001806184e-13,7.385190797389617e-13,1.1603124455338364e-13,9.006456598197468e-15,2.0295004709730894e-19,1.393711483826885e-20,1.655316438187401e-17,1.3060162507933363e-19,6.683489853713749e-19,1.2986400573762977e-13,7.5348891248627255e-34,3.534192780460321e-31,6.431293587673595e-33,2.566415975415628e-47,2.1662874941748146e-20,3.866868963281502e-19,1.6070486538055376e-26
5.273222313619287e-07,0.5124377605803982,3.76,0.0,0.7145744954329668,0.9999999974876617,2.944225357131581e-13,2.326642014903251e-33,7.699759514836751e-24,2.4876631790684137e-09,2.4980733542844577e-09,1.3074482688670464e-11,7.383837724270331e-13,2.3025322270069534e-12,2.558023044920074e-13,8.89828296032353e-13,1.3573793049222287e-13,1.0096845450792822e-14,2.663329994984461e-19,2.0075394037705467e-20,2.1861285948249236e-17,1.6375788210518317e-19,8.00505758673865e-19,1.5637217909520924e-13,1.0855928206260267e-33,5.201087849430384e-31,1.0267534702771509e-32,4.668747305050873e-47,2.182170149625169e-20,3.9452865693972065e-19,1.8342336073454045e-26
5.740986926052561e-07,0.5124377605802443,3.76,0.0,0.7145744952109644,0.999999997263977,3.72244231753734e-13,2.5456184497394487e-33,8.400420936499993e-24,2.707630061084318e-09,2.7196703946219906e-09,1.494361353189615e-11,8.521165981705588e-13,2.459190838691562e-12,2.9926703946880583e-13,1.0552386999893485e-12,1.56340761677248e-13,1.1189466827396701e-14,3.4134609077556423e-19,2.802576611625783e-20,2.8196403687114e-17,2.0096279764611745e-19,9.481617401584464e-19,1.8533982646028445e-13,1.5158059175301847e-33,7.430250271672406e-31,1.5822071439808662e-32,8.103979718936858e-47,2.198571954490914e-20,4.0135869214968343e-19,2.0656713077478052e-26
6.208751538485836e-07,0.5124377605800846,3.76,0.0,0.714574494988944,0.9999999970402188,4.614445143886666e-13,2.76491224556997e-33,9.100908466311326e-24,2.9275448913052237e-09,2.941267349561954e-09,1.686854287688911e-11,9.707306962613048e-13,2.6097198721927156e-12,3.4553467855223466e-13,1.2347478345030862e-12,1.7773107005987902e-13,1.2283403049166898e-14,4.2885641161391046e-19,3.810424769816812e-20,3.564904644331184e-17,2.4223771250084235e-19,1.1127699341187863e-18,2.1676675606667644e-13,2.0612491197324732e-33,1.0345229260662693e-30,2.3647401769601268e-32,1.3508094179130608e-46,2.2157232942894448e-20,4.0752086439214366e-19,2.3008721517837286e-26
6.67651615091911e-07,0.5124377605799205,3.76,0.0,0.7145744947669052,0.9999999968163947,5.624776851924559e-13,2.9845147396544742e-33,9.801249546836163e-24,3.1474155982071064e-09,3.1628640864371517e-09,1.8841732365820753e-11,1.093754475551146e-12,2.7544187213617074e-12,3.94496109857554e-13,1.4283533594701224e-12,1.9980917366690437e-13,1.3378153056823901e-14,5.29708105557194e-19,5.064930080500306e-20,4.430972303931429e-17,2.875968345193544e-19,1.2958483259179216e-18,2.506527746773469e-13,2.7402602149280527e-33,1.4083472007230695e-30,3.441102819894969e-32,2.1735023399867892e-46,2.2339210078510033e-20,4.1326875947922727e-19,2.5395274308151419e-26
7.144280763352385e-07,0.5124377605797522,3.76,0.0,0.7145744945448481,0.9999999965925112,6.757540649483494e-13,3.2044141493244356e-33,1.0501464610234977e-23,3.3672490493302158e-09,3.38446047904723e-09,2.085665999398747e-11,1.2207580854853891e-12,2.893572003623102e-12,4.460475447429144e-13,1.6360531769852816e-12,2.2248367192060533e-13,1.4473426954857714e-14,6.447230754575203e-19,6.602117135659864e-20,5.4268925167872776e-17,3.3704991116348126e-19,1.4989601634254342e-18,2.8699768759317557e-13,3.5723579974042474e-33,1.8796503024054256e-30,4.8908793696680545e-32,3.3902851425344536e-46,2.2533183503932274e-20,4.18793830775317e-19,2.78145634318836e-26
8.079809988218933e-07,0.5124377605794057,3.76,0.0,0.7145744941006769,0.9999999961445886,9.404794818825702e-13,3.6450520257041667e-33,1.1901593981382333e-23,3.806827109992226e-09,3.8276517571829885e-09,2.498998618545143e-11,1.485173909793056e-12,3.156310958506924e-12,5.565303865419705e-13,2.093728590722026e-12,2.692942937356862e-13,1.6665035715511786e-14,9.204231177221823e-19,1.0679207119625175e-19,7.844483566351785e-17,4.482613490756625e-19,1.9717064126395188e-18,3.6706341089282503e-13,5.779620520163649e-33,3.1824129712292456e-30,9.30063976059602e-32,7.620295163370627e-46,2.2960723025801442e-20,4.2970546252351085e-19,3.274893460344787e-26
8.88491110976823e-07,0.512437760579099,3.76,0.0,0.7145744937183685,0.9999999957589709,1.2106151427289027e-12,4.0250843862104985e-33,1.3106281036715854e-23,4.185049624452583e-09,4.209052743723826e-09,2.8635078077123008e-11,1.7221447969730246e-12,3.367056717366598e-12,6.590301909444701e-13,2.532717392481479e-12,3.107753765058254e-13,1.8551663565588825e-14,1.21029529670409e-18,1.546778211643386e-19,1.0425091526290565e-16,5.571242076551421e-19,2.4577781041977293e-18,4.438391261367753e-13,8.372398071861999e-33,4.783687478342241e-30,1.5314738035210604e-31,1.424829502827152e-45,2.3373343975387864e-20,4.394258309846232e-19,3.7098486717995663e-26
9.690012231317528e-07,0.512437760578786,3.76,0.0,0.7145744933360014,0.9999999953732411,1.5213073934001685e-12,4.405828313895675e-33,1.4310811826660083e-23,4.5632263061549776e-09,4.590451179382478e-09,3.234265912675023e-11,1.9662770232162366e-12,3.564824898271012e-12,7.679436941166881e-13,3.0134406671114157e-12,3.530288649391658e-13,2.043858517846929e-14,1.5527777877011e-18,2.1680781452239972e-19,1.3516924466302855e-16,6.781695852808282e-19,3.0260470938686084e-18,5.278963360669423e-13,1.1736758676542943e-32,6.943689588260935e-30,2.418405169646408e-31,2.5227866086137832e-45,2.3830928981981645e-20,4.497727835462205e-19,4.154815155681816e-26
9.999999999999997e-07,0.5124377605784681,3.76,0.0,0.7145744931887631,0.9999999952246968,1.6519867614947228e-12,4.55260654745745e-33,1.4774561063430682e-23,4.708826510759157e-09,4.737300087103568e-09,3.3783813988363885e-11,2.0619147541926513e-12,3.6377410437833233e-12,8.115048717050944e-13,3.2096605941366714e-12,3.694454575237191e-13,2.1165191808143282e-14,1.6994333155785915e-18,2.450424851379978e-19,1.4853464940221412e-16,7.280252006101384e-19,3.2685714818659522e-18,5.622021609003165e-13,1.326576345393345e-32,7.949778715023932e-30,2.8554259846347908e-31,3.1038001983437975e-45,2.4019682173701235e-20,4.539638178692824e-19,4.328955026273547e-26
1.0495113352866828e-06,0.5124377605784681,3.76,0.0,0.7145744929535753,0.9999999949874133,1.873656266492597e-12,4.7872397320230004e-33,1.551523628636221e-23,4.94137176489916e-09,4.971846589002261e-09,3.6098894076704456e-11,2.2163270753683656e-12,3.750685968795383e-12,8.828802372502721e-13,3.535894865018637e-12,3.957867428356837e-13,2.2325865611078546e-14,1.9514391642331526e-18,2.956346819786217e-19,1.716612405932933e-16,8.114028279614608e-19,3.685045202918365e-18,6.192340109484954e-13,1.6005610575317042e-32,9.784438418940403e-30,3.6852661381586784e-31,4.2650624966638056e-45,2.4335807423314248e-20,4.609246674994456e-19,4.61050040684802e-26
1.1392203536627602e-06,0.5124377605781097,3.76,0.0,0.7145744925273836,0.9999999945574003,2.3164331284651854e-12,5.2129471388024204e-33,1.6857195162738646e-23,5.36270023349165e-09,5.396815293032067e-09,4.0328600347435546e-11,2.500633294911651e-12,3.9449554650983855e-12,1.0176066163512314e-12,4.1671962325050086e-12,4.437484827681578e-13,2.4429416729692353e-14,2.4659896092498293e-18,4.0633239841431774e-19,2.1945234070937663e-16,9.742174497250965e-19,4.536710410202916e-18,7.295822176911065e-13,2.2000863784413342e-32,1.391705679619113e-29,5.684539100085207e-31,7.308467097037932e-45,2.4952867776603656e-20,4.744187730750434e-19,5.131947858814734e-26
1.2289293720388376e-06,0.5124377605777477,3.76,0.0,0.7145744921011173,0.9999999941272921,2.8130649133805763e-12,5.63935530141238e-33,1.8199106864955313e-23,5.784015883485434e-09,5.821779148822525e-09,4.459407639660227e-11,2.7897527822975932e-12,4.126899518556883e-12,1.1589140162710876e-12,4.850305237126534e-12,4.917951974135037e-13,2.653373384889177e-14,3.0590189959225687e-18,5.448348319276679e-19,2.7537509464830756e-16,1.1521684495289715e-18,5.5235956454509536e-18,8.489668972352252e-13,2.9502482918727387e-32,1.9268354947866262e-29,8.48704054504761e-31,1.200695978268521e-44,2.5628747386843267e-20,4.891140151627928e-19,5.669110163564367e-26
1.318638390414915e-06,0.512437760577383,3.76,0.0,0.7145744916747756,0.9999999936970981,3.364356588274213e-12,6.0664183869681464e-33,1.95410022076216e-23,6.2053277469704885e-09,6.246737655831745e-09,4.8886679450297946e-11,3.082664626328735e-12,4.2976457830016294e-12,1.3063910490310735e-12,5.5852217828140074e-12,5.397137170726914e-13,2.86387801533857e-14,3.734804761438126e-18,7.151923298553983e-19,3.400682125582371e-16,1.3452588515770786e-18,6.657625061253138e-18,9.77386590841203e-13,3.872997265522187e-32,2.6064095445514097e-29,1.2318895952101586e-30,1.902237654991041e-44,2.636435244180837e-20,5.050635037240178e-19,6.223360426018435e-26
1.4083474087909923e-06,0.5124377605770161,3.76,0.0,0.7145744912483586,0.9999999932668252,3.970938519066844e-12,6.494088541012978e-33,2.0882904187290073e-23,6.626642608321488e-09,6.67169035923462e-09,5.3199855405096126e-11,3.378522012195619e-12,4.458218838698294e-12,1.4596639550584618e-12,6.371946670579375e-12,5.873317966621973e-13,3.074454322263026e-14,4.4974144943068605e-18,9.216647480564325e-19,4.1417054913206647e-16,1.5534916871526834e-18,7.950730851345206e-18,1.1148398297932913e-12,4.991419606674623e-32,3.4550232088497207e-29,1.7446337053946797e-30,2.919919018238514e-44,2.7159256675797e-20,5.223014739042923e-19,6.796108974074026e-26
1.4980564271670697e-06,0.5124377605766478,3.76,0.0,0.7145744908218661,0.9999999928364792,4.633296040988265e-12,6.922323902097209e-33,2.2224829400573716e-23,7.047965519879025e-09,7.0966368457678394e-09,5.752865364709283e-11,3.676624768835469e-12,4.609549496948082e-12,1.6183931835915667e-12,7.210481321030255e-12,6.345121862294289e-13,3.2851090367204275e-14,5.3507162910127565e-18,1.168711232981882e-18,4.983211058729077e-16,1.7768692339011013e-18,9.414852957703932e-18,1.2613251363851339e-12,6.329682066128219e-32,4.499297567755578e-29,2.4179134195038212e-30,4.359460053551116e-44,2.80133876303212e-20,5.408429420768604e-19,7.388800064904279e-26
1.5877654455431471e-06,0.5124377605762782,3.76,0.0,0.7145744903952981,0.9999999924060645,5.351794692195243e-12,7.351091355969771e-33,2.356679033796386e-23,7.469300215393436e-09,7.521576739927064e-09,6.186933944951144e-11,3.976395880131532e-12,4.752483450702162e-12,1.7822702624334893e-12,8.10082767850213e-12,6.811474221746437e-13,3.495848637997713e-14,6.2983885815605144e-18,1.4609804519045753e-18,5.931590273952343e-16,2.0153935563839655e-18,1.1061933462854669e-17,1.4168410247696183e-12,7.912978871849523e-32,5.767885300398415e-29,3.287404589643199e-30,6.35109136436523e-44,2.892676881057004e-20,5.6069152805508625e-19,8.002895891833414e-26
1.6774744639192245e-06,0.5124377605759078,3.76,0.0,0.7145744899686547,0.9999999919755842,6.126701646729642e-12,7.780361222376334e-33,2.490879640693343e-23,7.890649439681623e-09,7.946509700501395e-09,6.621908608770586e-11,4.2773614670613416e-12,4.887789138140019e-12,1.9510149453483008e-12,9.042988123530359e-12,7.271552758356925e-13,3.7066739167785325e-14,7.343929461915979e-18,1.803301272534943e-18,6.993235947556186e-16,2.2690672020885883e-18,1.2903910410483358e-17,1.5813860017015555e-12,9.767481198986092e-32,7.291475213921475e-29,4.3938280526194066e-30,9.053013917614773e-44,2.98991204776311e-20,5.818483020772388e-19,8.639859094794354e-26
1.767183482295302e-06,0.5124377605755368,3.76,0.0,0.7145744895419359,0.9999999915450409,6.958203578212707e-12,8.210106915803844e-33,2.6250854317569135e-23,8.312015193830474e-09,8.371435417435148e-09,7.057574759133367e-11,4.579134036129113e-12,5.016164779144226e-12,2.1243726291747814e-12,1.0036965332131952e-11,7.724748249353144e-13,3.917583532483744e-14,8.49066555047739e-18,2.200673915848707e-18,8.174542189579443e-16,2.5378931241827007e-18,1.4952716422341363e-17,1.754958567222524e-12,1.192028920538412e-31,9.102795266660383e-29,5.783296264594038e-30,1.2655046019048702e-43,3.093019906216019e-20,6.043139651304197e-19,9.301147593412148e-26
