Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53)
5.671650643074482e-16,0.890913812584844,3.76,0.0,0.7368807502466831,0.9999999999998676,3.0186510381137314e-31,3.6848542553694403e-41,3.420299004587835e-27,3.0675810161214675e-13,1.3254796854988125e-13,3.382762187018011e-25,1.4254758535310877e-22,1.7421013218724637e-13,1.0443777225954415e-17,2.6774173178455452e-24,1.225929345519438e-18,7.095784691937701e-25,5.764920565206105e-29,3.1833318335100784e-35,5.657773062070679e-31,1.4462175249266777e-34,3.2557705474785767e-34,1.470018927163537e-24,1.6462392167559178e-48,1.6107469528751962e-47,1.9417511239627962e-55,1.637566921528373e-71,1.0443408935894842e-17,3.1775072533728158e-25,2.4598569573022188e-39,1.4071749892697657e-40,3.8464239225422693e-38,7.98416406324807e-33,3.4167497566208457e-34,3.0682818808728308e-61,3.264425901597605e-58,2.6185888240570485e-69,6.064014998290253e-73,1.0049794054450026e-52,1.2204635482913593e-37,8.504777943037189e-74,2.1492546859685414e-75,7.139773830251822e-63,2.7752166028363742e-39,3.966730969376453e-75,1.6272989553691505e-74,2.759717691200665e-63,1.6789008258582079e-34,6.188759167320057e-47,7.041646445586058e-73,2.5469826592348676e-83,2.3895253930341428e-68,6.880628735093634e-49,2.627466539420725e-94,3.204868661650407e-79,9.915520801509765e-91,3.105718197751382e-78,4.524134541419132e-84,1.3551999598137612e-38,3.405650854497366e-58,1.0279729991384292e-54,8.543202391679647e-80,8.963748366260035e-94,3.7685205419724187e-62,9.463849148711379e-68,1.5035362492899885e-82,2.0864064219661325e-67,1.3907577534095486e-51
1.1348228871416623e-15,0.8909138125848722,3.76,0.0,0.736880750246376,0.9999999999997349,2.4167563234081338e-30,2.9501256073251266e-40,1.369010929482776e-26,6.137827183799386e-13,2.652110960447206e-13,1.353986398927092e-24,5.705618301366768e-22,3.485716188328611e-13,2.089736455571142e-17,1.0716646992723844e-23,2.4532051782924115e-18,2.840162935491575e-24,2.307471926610428e-28,2.548601455622381e-34,2.264709959775297e-30,1.1578533185543986e-33,2.6065959700103236e-33,5.88390668371092e-24,2.636127245964217e-47,2.5799041776658374e-46,6.219730380856e-54,1.0491010248189406e-69,2.0895890435685202e-17,1.2718309063819252e-24,1.9693810455024905e-38,1.1265957552079209e-39,3.0794744204590504e-37,6.392181860006592e-32,2.7355145127143003e-33,9.830623158784408e-60,1.046208777171753e-56,1.6784780561261978e-67,3.886817481073925e-71,1.6094643447460606e-51,9.771126406109558e-37,5.451663286774772e-72,1.3772680811575434e-73,2.2875810339843857e-61,2.2308085253408535e-38,2.5428472821908303e-73,1.04308436210854e-72,8.842002233060634e-62,1.3441414146828217e-33,9.910079587742076e-46,4.512374232104733e-71,3.2641444764841555e-81,1.531987320878429e-66,1.1017975274514084e-47,6.740807570098065e-92,2.1893047761178424e-77,1.2717807538422023e-88,2.058338112999281e-76,5.798300022611362e-82,1.0849829191254742e-37,6.091111947006104e-57,1.652511674075014e-53,5.562464692796384e-78,1.1506788652912432e-91,1.2069104905100284e-60,3.032472506470947e-66,1.9284332902685252e-80,6.685336524528869e-66,2.22780037858501e-50
2.2701385328100903e-15,0.8909138125849286,3.76,0.0,0.7368807502457619,0.9999999999994695,1.934139565062247e-29,2.3609997364881604e-39,5.477826713191764e-26,1.2278319541124839e-12,5.305373509746777e-13,5.417708851350424e-24,2.282990503708672e-21,6.97294589123817e-13,4.180674952023896e-17,4.288054841398167e-23,4.908601374147282e-18,1.1364349975959239e-23,9.232903882205589e-28,2.039655903246235e-33,9.062800303231744e-30,9.266344483762924e-33,2.086068780357139e-32,2.3543290839563758e-23,4.219515365965599e-46,4.1300152053256455e-45,1.991294593918332e-52,6.717641492204613e-68,4.1800851120033203e-17,5.088979643750923e-24,1.5761030214864698e-37,9.016192255509823e-39,2.464509836614353e-36,5.1156816334421205e-31,2.1893024950311052e-32,3.1477398694795167e-58,3.350418255396047e-55,1.0750517046734378e-65,2.48943448309277e-69,2.576792636499485e-50,7.819866094168216e-36,3.4921927928420454e-70,8.820095047585745e-72,7.324985241090781e-60,1.799646689045222e-37,1.6290422796448969e-71,6.6809036603382845e-71,2.8311882835965634e-60,1.0757215003784318e-32,1.5862582468652872e-44,2.889751394510897e-69,4.180355183715277e-79,9.813334822408353e-65,1.7635950256701623e-46,1.7275048016840693e-89,1.5752601306038413e-75,1.6295737450796577e-86,1.4050222472637508e-74,7.42656631634367e-80,8.683143738050317e-37,1.1786962908090886e-55,2.665632849234226e-52,3.673542772859005e-76,1.4768978712826156e-89,3.8612670354724355e-59,9.711832649098762e-65,2.470895540202774e-78,2.1410075146121475e-64,3.5665484270901494e-49
4.540769824146946e-15,0.8909138125850418,3.76,0.0,0.7368807502445338,0.9999999999989388,1.547605509710639e-28,1.8891627439708426e-38,2.1914872006588888e-25,2.455930434365423e-12,1.0611898605957064e-12,2.167436005851261e-23,9.133448544658444e-21,1.3947405177046352e-12,8.363436066919609e-17,1.7155012670556869e-22,9.822771886969735e-18,4.546478992611677e-23,3.6937712083651765e-27,1.6320347035990938e-32,3.626518821256296e-29,7.414481840765462e-32,1.6691716584242788e-31,9.418849351930891e-23,6.752579356836596e-45,6.609759496353917e-44,6.373712465069346e-51,4.300385644908969e-66,8.361076322780045e-17,2.0359227372743965e-23,1.2611213221995939e-36,7.214327294893841e-38,1.9719733290207357e-35,4.09331204509608e-30,1.7518698551931383e-31,1.0075871213408544e-56,1.0725420996328077e-53,6.882962446080192e-64,1.5938350962377274e-67,4.125632414027088e-49,6.257073504179545e-35,2.2364811468273413e-68,5.6466350470118136e-70,2.3448522688105583e-58,1.4629100559657434e-36,1.0434822926341175e-69,4.277428464885149e-69,9.062608516277016e-59,8.607404105517936e-32,2.538529725262348e-43,1.850027200668772e-67,5.3514864879623176e-77,6.283287638530635e-63,2.822330825658555e-45,4.424794347892343e-87,1.230131479781043e-73,2.087021679525598e-84,1.010560199455054e-72,9.509034880776896e-78,6.947806899254032e-36,2.5380161941088074e-54,4.331614942158445e-51,2.493932812870856e-74,1.8978797067980334e-87,1.2339242022401684e-57,3.109982802800626e-63,3.1643412816913564e-76,6.855769229886788e-63,5.708119755345786e-48
9.08203240682066e-15,0.8909138125852679,3.76,0.0,0.7368807502420776,0.9999999999978776,1.238201951127318e-27,1.5114804770261036e-37,8.766660808398362e-25,4.9121274300226965e-12,2.1224948788822197e-12,8.670447115750384e-23,3.6536767064071894e-20,2.7896323268618994e-12,1.6732494784550202e-16,6.862564423895198e-22,1.9664625396081647e-17,1.8187388080523367e-22,1.477635490762017e-26,1.3057517993546415e-31,1.4513724953951168e-28,5.932146080362049e-31,1.3354636174219373e-30,3.7678463472701443e-22,1.0805162958949255e-43,1.0577002954914561e-42,2.039839116623028e-49,2.752608001921048e-64,1.672305503996369e-16,8.144349787285666e-23,1.0089919576735237e-35,5.7720156302146095e-37,1.5777140786639794e-34,3.2749437472763837e-29,1.4017813356852782e-30,3.224774023962369e-55,3.432788474331919e-52,4.4059229058403985e-62,1.0202429417954191e-65,6.607844848158618e-48,5.0061221253117896e-34,1.4324305646174764e-66,3.614399107300385e-68,7.505542291041035e-57,1.2071132184030683e-35,6.6859727821863165e-68,2.7380785608449757e-67,2.9004894463250926e-57,6.8865734412400335e-31,4.062060808099676e-42,1.1842049065780529e-65,6.848237765754258e-75,4.022178818043969e-61,4.516203465035887e-44,1.1330534461172676e-84,1.071114510879017e-71,2.672345524166853e-82,7.889943937382753e-71,1.2173488191524258e-75,5.558729496367868e-35,6.146687862639482e-53,7.141658473573917e-50,1.7781844773762413e-72,2.446524970859811e-85,3.9360306522534205e-56,9.961404066553247e-62,4.051361068503973e-74,2.1957412937104785e-61,9.134265552834318e-47
1.8164557572168086e-14,0.89091381258572,3.76,0.0,0.736880750237165,0.999999999995755,9.906085611350012e-27,1.2092526327897537e-36,3.5068058689469104e-24,9.824521561942817e-12,4.245104911633074e-12,3.4683179589752986e-22,1.4615301115128043e-19,5.5794157531589515e-12,3.348475817019488e-16,2.7451381685958e-21,3.940238234030281e-17,7.275244864946401e-22,5.910836528471488e-26,1.044651106047183e-30,5.810901671995539e-28,4.7459379931592555e-30,1.0684208104923447e-29,1.5071998475437454e-21,1.7288936090904166e-42,1.692431314241539e-41,6.527886540008062e-48,1.7617984127044163e-62,3.3446997656865385e-16,3.2578693124271016e-22,8.07230452370508e-35,4.6178409768127654e-36,1.2622081777044819e-33,2.620052461502232e-28,1.1217221186491155e-29,1.032006013214086e-53,1.0985971852505533e-50,2.820035687219076e-60,6.53012463919697e-64,1.0592807009025232e-46,4.005068670733242e-33,9.178824101742075e-65,2.3133728692821215e-66,2.4025078037940315e-55,1.0244168090382461e-34,4.287653171613533e-66,1.7525332128403458e-65,9.2823301835338e-56,5.509514423274328e-30,6.499627821930362e-41,7.579509446997038e-64,8.75938827060682e-73,2.574465992155043e-59,7.226340269194393e-43,2.9010142508842653e-82,1.0487248849190752e-69,3.4217541780255834e-80,6.869229053547128e-69,1.5583255023953902e-73,4.447124651778491e-34,1.6508746435471198e-51,1.2100436081215437e-48,1.3708272100485152e-70,3.1745087443568516e-83,1.2513021434774515e-54,3.1929685733475804e-60,5.186341755380146e-72,7.036879299298767e-60,1.4615715839277956e-45
3.632960790286294e-14,0.8909138125866245,3.76,0.0,0.7368807502273399,0.9999999999915097,7.925056181083553e-26,9.674424238635581e-36,1.4027499686886343e-23,1.9649310388205332e-11,8.49032496184609e-12,1.387353797974975e-21,5.846239059058283e-19,1.1158981837683258e-11,6.704586873523265e-16,1.0980781667833456e-20,7.909409586976888e-17,2.910152033736438e-21,2.3644259589204664e-25,8.357408309112526e-30,2.3285484067137442e-27,3.7968338464722775e-29,8.547556516763923e-29,6.0289218908501664e-21,2.7662346908968705e-41,2.7079781778810695e-40,2.0889876140385706e-46,1.127609897447141e-60,6.689482362091533e-16,1.3031717050742148e-21,6.457973953488613e-34,3.6943752816987694e-35,1.0097537029671658e-32,2.0960486571274387e-27,8.977890919425471e-29,3.3025386844028165e-52,3.5156804749155624e-49,1.8048761377925766e-58,4.17941938192512e-62,1.701201894313688e-45,3.204100337566446e-32,5.888042438948163e-63,1.4805841460093548e-64,7.691834705505509e-54,9.134409509774998e-34,2.7547587427204045e-64,1.1216671594408203e-63,2.970491151181331e-54,4.407706759280813e-29,1.0399668659216462e-39,4.851074860348761e-62,1.1194443249521599e-70,1.6477343844511835e-57,1.1562589446138627e-41,7.427133712608066e-80,1.1360653135848784e-67,4.381961974107393e-78,6.725081159306459e-67,1.9947223066941144e-71,3.5576720739871945e-33,4.77702406909126e-50,2.1515391076760993e-47,1.1752144664887747e-68,4.1725852140147425e-81,3.9520751731967214e-53,1.0250382977009096e-58,6.63879057689321e-70,2.258267288635015e-58,2.3385447637878014e-44
7.265970856425263e-14,0.890913812588433,3.76,0.0,0.7368807502076896,0.9999999999830192,6.340119520349098e-25,7.739908926487488e-35,5.611049609369089e-23,3.92988902904193e-11,1.6980765001117332e-11,5.549458751988536e-21,2.3385191488282393e-18,2.231811093445361e-11,1.3439442497801767e-15,4.392361819321277e-20,1.5934232098907133e-16,1.1640685592947567e-20,9.45814599982191e-25,6.686007695334742e-29,9.34741230204328e-27,3.0374924552583598e-28,6.838105805595597e-28,2.4115931616696344e-20,4.42582228640224e-40,4.3328336802426607e-39,6.686754470085766e-45,7.239355478295062e-59,1.3379023847087303e-15,5.212719582079764e-21,5.166403747803917e-33,2.955558999157407e-34,8.077536628252585e-32,1.676789926237245e-26,7.188639220415337e-28,1.0568265378687472e-50,1.2807442384760936e-47,1.3080585512810409e-56,2.987534488913632e-60,2.7421483006671293e-44,2.5632616489821368e-31,3.7854977900845215e-61,9.475488259097252e-63,2.463762714154713e-52,8.809751364648551e-33,1.7774540864440006e-62,8.156700054541534e-62,9.506107875927277e-53,3.5261922159243143e-28,1.6639680265432732e-38,3.1047406039028e-60,1.428323828707451e-68,1.3934193213568453e-55,1.850086137417465e-40,4.109743336903003e-77,1.3225923676935554e-65,9.831293248622701e-76,7.286198331442078e-65,2.5532560528874623e-69,2.8459920997274707e-32,1.4477100788318897e-48,4.131796704712613e-46,1.133634639025046e-66,1.0067539189744628e-78,1.2325162656837043e-51,3.3124401034496405e-57,1.4875222887973642e-67,7.292607129884664e-57,3.74156445279999e-43
1.4531990988703205e-13,0.8909138125920507,3.76,0.0,0.7368807501683892,0.9999999999660383,5.0721246429546296e-24,6.192408174689561e-34,2.2444253842505734e-22,7.859805909360187e-11,3.3961644835040616e-11,2.2197844775768698e-20,9.354122065067873e-18,4.4636356838888414e-11,2.6999687741615235e-15,1.756957240657111e-19,3.232979594393639e-16,4.6562651543191944e-20,3.783554406607408e-24,5.34884059600042e-28,3.76548322528009e-26,2.42999131056611e-27,5.470484206543187e-27,9.646420697365496e-20,7.080690275952542e-39,6.932582657966e-38,2.139795198221268e-43,4.633870369903573e-57,2.6758011986519227e-15,2.085082226236862e-20,4.1330887324820835e-32,2.3644991431316134e-33,6.46112564690783e-31,1.3413296719743523e-25,5.760930357331336e-27,3.3818414563667068e-49,4.114002868437003e-46,8.416923157844404e-55,1.921321461199213e-58,4.4520722219896416e-43,2.050543022798747e-30,2.44457796966731e-59,6.063820504641474e-61,7.898750672326312e-51,9.450989695337547e-32,1.1554161673267536e-60,5.249524311832086e-60,3.042164903891597e-51,2.8209464479536984e-27,2.662365382296076e-37,1.9870451739366883e-58,1.8166277923794836e-66,8.951530799802644e-54,2.960311148255234e-39,1.0543429388111285e-74,1.6084236007722805e-63,1.2652757398591525e-73,8.478613402318366e-63,3.2681038133151034e-67,2.2765202979801682e-31,4.5031072219990875e-47,8.816258547871862e-45,1.213672205298195e-64,1.4474614864557938e-76,3.75303256217032e-50,1.0771343724169886e-55,1.9102543158909378e-65,2.368126798854804e-55,5.985997134400253e-42
2.906403125325909e-13,0.8909138125992857,3.76,0.0,0.7368807500897882,0.9999999999320763,4.057710039123287e-23,4.9546520936694354e-33,8.977677366609858e-22,1.5719643269497623e-10,6.792340352440983e-11,8.879077982593735e-20,3.741656655304664e-17,8.927279949139207e-11,5.448231381164977e-15,7.027875447673734e-19,6.650459569484089e-16,1.8624845859758175e-19,1.5136470217017215e-23,4.279089485211553e-27,1.5273966233299765e-25,1.9439714994395069e-26,4.376347710779771e-26,3.8585772809531726e-19,1.1326995679480532e-37,1.1092151780793401e-36,6.847362396612245e-42,2.9661839360865864e-55,5.351560894872255e-15,8.340220421699512e-20,3.3063866541274384e-31,1.8916655772319754e-32,5.1674092544993756e-30,1.0728905929094269e-24,4.624729950254299e-26,1.0821714441329818e-47,1.316649001612819e-44,5.387128799631983e-53,1.2297402857499876e-56,7.330059198431041e-42,1.640313752278744e-29,1.592482439387428e-57,3.8801580165096412e-59,2.5369583394200047e-49,1.1404943143792432e-30,7.622911638265239e-59,3.360195606629845e-58,9.73611952708459e-50,2.256725351900625e-26,4.2597969066673325e-36,1.2717043608763257e-56,2.296045034093181e-64,5.728916056273625e-52,4.737006950844002e-38,2.699292430964126e-72,2.0046892019875377e-61,1.6263688884729676e-71,1.0308277575040286e-60,4.182946703382936e-65,1.8207627715165242e-30,1.4202246420513628e-45,2.1160606687216314e-43,1.4015156448761367e-62,2.2486820691211666e-74,1.0947947935625704e-48,3.5567474610135254e-54,2.444757376954928e-63,7.798166636865873e-54,9.575846245706633e-41
5.812811178237085e-13,0.8909138126137556,3.76,0.0,0.7368807499325859,0.9999999998641524,3.246170103685561e-22,3.964864889376385e-32,3.5910379119186136e-21,3.143933238776874e-10,1.358469169892348e-10,3.5515697039825953e-19,1.4966632162216902e-16,1.7854548817139635e-10,1.1089610509241099e-14,2.8111766426625407e-18,1.403888576494929e-15,7.44973812627895e-19,6.056367045888486e-23,3.4232835634756816e-26,6.279190807805514e-25,1.5551358010249466e-25,3.500999142213282e-25,1.5434322262633243e-18,1.8116362389418464e-36,1.7747396078741656e-35,2.1911534920962953e-40,1.8989910598171293e-53,1.070292856511095e-14,3.335988658967671e-19,2.6449623796870783e-30,1.5134317127162535e-31,4.13152491658615e-29,8.580317451736283e-24,3.725332436540828e-25,3.4628095443700467e-46,4.213338731759703e-43,3.446769612407336e-51,7.868731798800524e-55,1.2389479517290577e-40,1.3120521297769726e-28,1.0549593091915486e-55,2.4824037567557142e-57,8.177928749073985e-48,1.5271649598212263e-29,5.170803623124623e-57,2.1502866838084884e-56,3.116297938017812e-48,1.8053213586846083e-25,6.815681888607204e-35,8.138789199357934e-55,2.866813971675644e-62,3.6659637354719764e-50,7.580801777650137e-37,6.910902874416934e-70,2.5313700892667447e-59,2.099054979776259e-69,1.284173953536924e-58,5.353552766224806e-63,1.455878691609928e-29,4.511237732858482e-44,5.6415189612526064e-42,1.6965349099043152e-60,3.891250503635637e-72,2.9761297798040616e-47,1.2091825984301126e-52,3.1281568456592115e-61,2.6366688555769042e-52,1.531565548502774e-39
8.719219231148262e-13,0.8909138126282257,3.76,0.0,0.7368807497753835,0.9999999997962286,9.282032815087838e-22,1.133922829440757e-31,7.630903193327642e-21,4.715903590402869e-10,2.0377042654014202e-10,7.546991500432911e-19,3.1804085437875057e-16,2.678179802268585e-10,1.68758432325211e-14,5.973786216979864e-18,2.1980775626646728e-15,1.58303916445638e-18,1.2872810886232027e-22,9.788693665852094e-26,1.3629487896677894e-24,4.446646361430693e-25,1.0010539268742597e-24,3.279793759635837e-18,6.667221738814645e-36,6.690835692384931e-35,1.0114427672392492e-39,1.051647893327206e-52,1.6054144517620966e-14,7.088826195233489e-19,7.562694088145926e-30,4.327722697331025e-31,1.1809629694850688e-28,2.4529724067095768e-23,1.0694067408640555e-24,1.619961972927187e-45,1.8746580445537673e-42,1.856007742472819e-50,4.255286435307195e-54,4.692123503942855e-40,3.7513206796628322e-28,6.039817353068114e-55,1.3842313132349336e-56,3.835981739541704e-47,5.376172919510557e-29,2.9752694996416985e-56,1.1567629255956066e-55,1.457933224901691e-47,5.161991736249248e-25,2.508666119384298e-34,4.5388695253544165e-54,1.8592692556331002e-61,1.8191718396403447e-49,2.7905185607347457e-36,3.726234246603448e-69,1.6565472713105537e-58,1.083691278487038e-68,8.387780968263089e-58,3.4975132774559725e-62,4.161700233063029e-29,2.107554562083028e-43,2.4755121999712574e-41,1.1036359583297144e-59,2.054442878764621e-71,1.3100703197959923e-46,5.707745822689041e-52,1.6138139219438364e-60,1.242089578758324e-51,5.838086218058667e-39
1e-12,0.8909138126426955,3.76,0.0,0.7368807497061083,0.999999999766296,1.3819435832594803e-21,1.6884518601100627e-31,1.0004569640485544e-20,5.40863193514331e-10,2.3370260336772326e-10,9.894527104185167e-19,4.1697200271513705e-16,3.0715803059082483e-10,1.948952333126335e-14,7.832043547861603e-18,2.572446265265879e-15,2.075445480775085e-18,1.6879317961846854e-22,1.4573963898364211e-25,1.807907201309178e-24,6.620267452254602e-25,1.4903940621069831e-24,4.300021191860306e-18,1.1180225223429967e-35,1.153232590732895e-34,1.9192285206261817e-39,2.2092297121320667e-52,1.8412223646827415e-14,9.293804395926807e-19,1.1259403119409252e-29,6.443522842454754e-31,1.7579271794924435e-28,3.6516837295935335e-23,1.5957066355796917e-24,3.209053749586943e-45,3.8522705562520345e-42,4.113275612959028e-50,9.408483214321978e-54,8.056819295144875e-40,5.5848238668256275e-28,1.3774755196955112e-54,3.074082446486261e-56,7.615653807135468e-47,8.855093349932296e-29,6.829819512523839e-56,2.565170146845869e-55,2.888351147352469e-47,7.68527507173192e-25,4.207009218911465e-34,1.0080548563331238e-53,4.455542279895803e-61,4.408617049891633e-49,4.6799036640422536e-36,1.3214380753758595e-68,4.110258276425101e-58,3.22278254140897e-68,2.0787938261533e-57,8.419342120401127e-62,6.195074705214732e-29,4.1720090631672755e-43,4.5544835386741224e-41,2.7289758557896934e-59,6.725624870568107e-71,2.5121570794706403e-46,1.1606972996226188e-51,4.782152592432864e-60,2.5220226826049065e-51,1.0186416191896355e-38
1.1625627284059438e-12,0.8909138126426955,3.76,0.0,0.736880749618181,0.9999999997283044,1.957852148052024e-21,2.392286227382178e-31,1.3017338908731014e-20,6.287875381827003e-10,2.7169393217712733e-10,1.2874129875065292e-18,5.42540076416889e-16,3.570902756582391e-10,2.2806929232140386e-14,1.0190631286958513e-17,3.0476126575533516e-15,2.700430772651802e-18,2.1964565472032275e-22,2.0647654291563466e-25,2.3726693774968228e-24,9.37912973093972e-25,2.1114876125143874e-24,5.594941907492934e-18,1.6908341834849244e-35,1.7677373350519338e-34,3.0714329608203326e-39,3.678487085404016e-52,2.140520875687545e-14,1.2092466595560663e-18,1.5951440358411747e-29,9.128996053153947e-31,2.4902373332080337e-28,5.17314460688183e-23,2.263711253742715e-24,5.226003888000231e-45,6.362349513165362e-42,6.978306324641978e-50,1.594916331182537e-53,1.2327449690104484e-39,7.911992480650132e-28,2.3592302669033183e-54,5.218921106638035e-56,1.2412991639890703e-46,1.327070303763526e-28,1.172219596062635e-55,4.352786936238654e-55,4.703904955541154e-47,1.0887945142465917e-24,6.362626282681599e-34,1.7114308643685962e-53,7.75085430186881e-61,7.69526288869155e-49,7.078000238201304e-36,2.525718324759442e-68,7.224623868193963e-58,5.937817935964924e-68,3.652680201777175e-57,1.4666359134667788e-61,8.775929369048628e-29,6.792311963772712e-43,7.193211893412698e-41,4.791933816620202e-59,1.2654509094439439e-70,4.037902220136412e-46,1.9094550012833436e-51,8.803557280219672e-60,4.1465740703098444e-51,1.5705521426355324e-38
1.7438443389881792e-12,0.8909138126716355,3.76,0.0,0.7368807493037756,0.9999999995924562,5.3475150254165664e-21,6.537239317964401e-31,2.695045218069868e-20,9.431822343791041e-10,4.0754093426534905e-10,2.6653729547862267e-18,1.1232594561947073e-15,5.356344050577488e-10,3.50090620133419e-14,2.1098594177650736e-17,4.876575975928415e-15,5.590733045735399e-18,4.549439870284661e-22,5.63976520633039e-25,5.094946253458964e-24,2.561669379786396e-24,5.76701474392711e-24,1.1583613662678247e-17,5.912742474357357e-35,6.857622049117923e-34,1.4155809676163246e-38,2.0814402709900514e-51,3.210698118757411e-14,2.5035094120447726e-18,4.3566176258457733e-29,2.4937411426257334e-30,6.798174611235468e-28,1.4125437740602665e-22,6.219377802005038e-24,2.8764855878222744e-44,3.8636367762855903e-41,4.97110905667153e-49,1.1259487957303624e-52,4.712214336372584e-39,2.1607240244772605e-27,1.9298058365935507e-53,3.790645914667348e-55,6.879886724275509e-46,4.502618620471733e-28,9.77773432140579e-55,3.107826028625406e-54,2.589943785062123e-46,2.973748891894731e-24,2.225113560874798e-33,1.2432360984706743e-52,6.455351961305424e-60,6.930297386953857e-48,2.4755885710137017e-35,5.085126917371055e-67,7.025963754038807e-57,8.32855678148123e-67,3.544666560478847e-56,1.2326675485639591e-60,2.3959317028098163e-28,3.7338596079032325e-42,3.05514793835681e-40,4.6316136093707844e-58,2.2201412671785718e-69,2.0757693405469402e-45,1.1510622916526838e-50,1.222460064794861e-58,2.488267010804509e-50,6.350909056169826e-38
2.3251259495704145e-12,0.8909138127005755,3.76,0.0,0.7368807489893696,0.9999999994566079,1.1188810501259094e-20,1.3684100414714392e-30,4.5835180270768775e-20,1.2575774600400165e-09,5.433879219606479e-10,4.5330166263830776e-18,1.9103686021256604e-15,7.14177811404211e-10,4.774386930592392e-14,3.588348174225254e-17,6.9090645332106626e-15,9.508103562266437e-18,7.740730964284481e-22,1.180069103626398e-24,8.974818005274441e-24,5.359754114975465e-24,1.2066313027682323e-23,1.9700686765117923e-17,1.4773298900398846e-34,1.8183442819407113e-33,4.266700380309359e-38,7.167828982141844e-51,4.2808195751752376e-14,4.25768047452022e-18,9.115100420111065e-29,5.21843648967949e-30,1.42176813107227e-27,2.9547671734224144e-22,1.3080699822907134e-23,9.231119628463275e-44,1.2910919047488405e-40,1.8949187268046306e-48,4.27727247075201e-52,1.255613008221367e-38,4.520425451243153e-27,7.51965001023811e-53,1.3936334473846953e-54,2.217020589904362e-45,1.1049899246739446e-27,3.846517158262723e-54,1.1857212165418912e-53,8.313572729870387e-46,6.2219163506528286e-24,5.560100543080349e-33,4.57143035090523e-52,2.6826708121922504e-59,2.7334374243529163e-47,6.18659968588131e-35,2.6353763307114694e-66,2.962873138194282e-56,3.843600192435481e-66,1.4933521032058538e-55,5.163327978209841e-60,5.011148435514654e-28,1.1975970933606087e-41,8.746703257299882e-40,1.9482847142401778e-57,1.107788505477304e-68,6.243909603738543e-45,3.8849690487896975e-50,5.6187186423987685e-58,8.3750399967484035e-50,1.719934693273092e-37
2.9064075601526498e-12,0.8909138127295155,3.76,0.0,0.7368807486749631,0.9999999993207591,2.0368824020301552e-20,2.4922634220403083e-30,7.002504505138394e-20,1.5719732529838341e-09,6.792348942349292e-10,6.925292462193439e-18,2.9186090495253263e-15,8.927204430540596e-10,6.10493971579649e-14,5.482231754723829e-17,9.159614122611621e-15,1.4525812517586903e-17,1.1831298996466946e-21,2.148328283222565e-24,1.41967356044754e-23,9.757014058155962e-24,2.1965867153829126e-23,3.009818707376953e-17,3.1339756410219964e-34,4.0266143366721816e-33,1.064394538900497e-37,2.019672904472781e-50,5.3508812631705604e-14,6.504564959308722e-18,1.6592948026078873e-28,9.501323722863073e-30,2.5870950050049155e-27,5.377658040957925e-22,2.393818440655664e-23,2.4119783185851216e-43,3.477661199015149e-40,5.738868399766342e-48,1.2920741872581439e-51,2.8373607787352366e-38,8.228276610360124e-27,2.3557434478602647e-52,4.1463809426442896e-54,5.818930068125687e-45,2.3130887171774722e-27,1.2186220601521893e-53,3.5935128140142678e-53,2.1727713899697637e-45,1.1326462411326694e-23,1.179663037006624e-32,1.3602866453602006e-51,8.800526770334824e-59,8.617571840619529e-47,1.3127217299813121e-34,1.1158876377565277e-65,1.0132296262611145e-55,1.4264196668112458e-65,5.10206189681417e-55,1.7077167779679108e-59,9.119009813465673e-28,3.127887250972053e-41,2.0950220865312787e-39,6.645686633639862e-57,4.5088157908646e-68,1.537225904856753e-44,1.0708291603359174e-49,2.0741999872475633e-57,2.3015132051091644e-49,3.862945282336032e-37
