Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93)
0.0005408104686199393,0.8694903518700825,3.76,0.0,2.2387722099014188e-06,0.0003057423188560858,0.9776699976407803,8.888026752956609e-08,1.920501797456731e-08,1.7200087468963646e-06,3.164581485794745e-07,3.131142225962519e-14,0.005460570553426244,0.0387208956595169,0.4743130352766698,1.234120385847544e-07,0.00029039418316674373,9.411446040654778e-12,9.566844077959075e-11,1.2380442256475184e-07,2.957632050543123e-11,1.5218790234187805e-06,0.45803577477135776,3.1098224735260324e-07,2.458579594420396e-13,2.9147261101957326e-08,2.329212786334102e-05,1.1146896183140988e-08,4.5270705592508454e-09,7.388759402833417e-08,4.063525065878987e-17,3.2396047312953253e-15,4.184189806557423e-17,3.8860607811537704e-09,0.27896405800169155,2.0226076538974783e-08,1.3342767122692523e-07,1.4797829843591995e-12,1.6999343449061246e-14,1.5745512656916393e-12,8.394231783066894e-08,5.629748627044759e-12,5.475604597583573e-16,2.3010833157181108e-10,3.93502865509302e-08,4.57982192935293e-12,1.7020851561576257e-13,3.100439811085606e-12,4.2120723231852e-09,7.106664030066368e-09,9.688620820187819e-12,3.69772789456865e-21,1.1636645164105327e-07,4.835424906200283e-12,5.057575627387707e-17,4.002384568506848e-13,7.497927880954977e-20,1.8689533600828843e-15,1.0331413648719814e-16,7.709087691250499e-19,1.0064182255322018e-17
0.0005428035735932998,0.8694778511253222,3.76,0.0,2.190622241607873e-06,0.0003031880417587482,0.9776238024644913,8.611388458466071e-08,1.8656523817229596e-08,1.6804328358355987e-06,3.138457597492545e-07,3.0335847978192707e-14,0.005438804722344736,0.03857753445384955,0.4744425061733805,1.2078895908431135e-07,0.00028808864133779123,9.162642178030875e-12,9.312878376588469e-11,1.2081465946605414e-07,2.8742995245777564e-11,1.5173897836961001e-06,0.45796274935045117,3.089932347817056e-07,2.3861031010463157e-13,2.8392154596849752e-08,2.2757633347050358e-05,1.0847995740151563e-08,4.404869563796864e-09,7.204346177626556e-08,4.0328830106900657e-17,3.148813822323322e-15,4.148843841646117e-17,3.872751200332121e-09,0.2790382692645032,1.967942742004657e-08,1.3027643083185713e-07,1.4372421886289134e-12,1.647916538397677e-14,1.532107609413489e-12,8.365557629067872e-08,5.388173332848055e-12,5.217746634985973e-16,2.2918438693069388e-10,3.933584691679973e-08,4.384044997560446e-12,1.6560276265002542e-13,3.008262509741249e-12,4.104393001522545e-09,6.906229021942858e-09,9.258919186421743e-12,3.504257773625088e-21,1.1595030304659641e-07,4.835794404283934e-12,5.057228407392992e-17,3.816951534291099e-13,7.497694890826087e-20,1.78262976606572e-15,9.873200220677847e-17,7.546082356916071e-19,9.595297588113104e-18
0.0005447966785666604,0.8694654457837867,3.76,0.0,2.1438211687591235e-06,0.00030066878979668403,0.9775789763556453,8.344824822071034e-08,1.8126756027109322e-08,1.6420127570319983e-06,3.112687085642183e-07,2.93963945532817e-14,0.0054172288667437675,0.03843524304272781,0.4745699576189997,1.1824670121405011e-07,0.0002858120471838512,8.921977152107505e-12,9.067082400963444e-11,1.1791486471221752e-07,2.7939480492274527e-11,1.51294310122842e-06,0.45789131366872826,3.07025729159346e-07,2.316155609874291e-13,2.766091138644366e-08,2.2238654556576946e-05,1.0558845399284645e-08,4.28669555464946e-09,7.025616849502487e-08,4.0026792525199507e-17,3.0610866337585885e-15,4.1141134745943827e-17,3.859518998252324e-09,0.27911085645476963,1.915079103023254e-08,1.2721930617178585e-07,1.3961828628995907e-12,1.597783078869224e-14,1.4910707850570064e-12,8.337047851891018e-08,5.158460842075878e-12,4.973588590008787e-16,2.2826762889583436e-10,3.932153706164279e-08,4.197848145722269e-12,1.611485948083048e-13,2.9193658673474556e-12,4.00010879535138e-09,6.712549720884191e-09,8.850923099934543e-12,3.3220547508189876e-21,1.1553705709582593e-07,4.836149837178363e-12,5.056883349007977e-17,3.64121331856484e-13,7.497462447834243e-20,1.7008068183746131e-15,9.438132713060977e-17,7.389032436858148e-19,9.15100245591602e-18
0.000546789783540021,0.869453134695327,3.76,0.0,2.098323101986434e-06,0.00029818384157220487,0.9775354837347852,8.08791589156183e-08,1.7614972312544987e-08,1.6047079714528516e-06,3.087262745732434e-07,2.849151462093388e-14,0.005395840076039186,0.03829400846445973,0.4746954338410618,1.1578229794606402e-07,0.0002835638697109515,8.689137441072892e-12,8.829148473627959e-11,1.1510181932397057e-07,2.716448551928636e-11,1.5085379596806274e-06,0.4578214296441083,3.0507936082823235e-07,2.2486353778417396e-13,2.695264497618085e-08,2.1734651135209884e-05,1.027907191828631e-08,4.172392554090154e-09,6.852363928849279e-08,3.9729025484004244e-17,2.9763026530892966e-15,4.0799796749089613e-17,3.846363712768383e-09,0.27918185885068836,1.863946879219394e-08,1.2425292329408262e-07,1.35654476726184e-12,1.5494552098728432e-14,1.4513859204306256e-12,8.308701570236938e-08,4.939956195045661e-12,4.74232252317813e-16,2.273579720446955e-10,3.9307352291848936e-08,4.020707155806376e-12,1.568401576067681e-13,2.8336144120725255e-12,3.8990930287844755e-09,6.525362085153537e-09,8.463407451652356e-12,3.150397570932499e-21,1.1512668305048106e-07,4.8364916068958286e-12,5.0565404695793433e-17,3.4746071635625157e-13,7.497230606361584e-20,1.6232239548987738e-15,9.024904711174666e-17,7.237676286352968e-19,8.729867885448026e-18
0.0005487828885133815,0.8694409167302223,3.76,0.0,2.0540839791404533e-06,0.0002957324964118819,0.9774932900351601,7.840261442503383e-08,1.712046384268441e-08,1.5684795918210647e-06,3.062177578830643e-07,2.7619736184458143e-14,0.0053746355089132015,0.0381538180032381,0.47481897786802096,1.1339290894818418e-07,0.00028134359147235534,8.463823391266975e-12,8.598782180642415e-11,1.1237243744694188e-07,2.6416784946812503e-11,1.504173380728138e-06,0.4577530602349156,3.031537695399364e-07,2.1834452960822263e-13,2.626650666687652e-08,2.1245104607876954e-05,1.0008318459920654e-08,4.06181149393378e-09,6.684388565199482e-08,3.943542093240991e-17,2.8943467767478834e-15,4.0464242427671497e-17,3.833284880805315e-09,0.2792513146415674,1.814479572658624e-08,1.2137404892240406e-07,1.3182704514562237e-12,1.502857896418903e-14,1.4130005966479385e-12,8.280517895064997e-08,4.732049391665839e-12,4.523193441051597e-16,2.2645533245204165e-10,3.9293288175906024e-08,3.8521263376397975e-12,1.5267185560124385e-13,2.750879017005425e-12,3.801224478427914e-09,6.3444138029708514e-09,8.095223131803713e-12,2.9886152599627188e-21,1.1471915067570253e-07,4.836820103580705e-12,5.056199784747112e-17,3.316606257160718e-13,7.496999418117943e-20,1.5496372191314302e-15,8.632290842632222e-17,7.091765404705474e-19,8.330556005805022e-18
0.0005507759934867421,0.8694287907786649,3.76,0.0,2.011061481836163e-06,0.00029331407359448443,0.9774523616702402,7.601479946712891e-08,1.6642553469944237e-08,1.533290306917966e-06,3.037424784161324e-07,2.6779658425699557e-14,0.005353612391041973,0.038014659182045045,0.4749406315677441,1.1107581338920292e-07,0.00027915070811367575,8.245748527774953e-12,8.375701727549614e-11,1.0972376010657505e-07,2.569521526148337e-11,1.4998484222850138e-06,0.45768616940758416,3.0124860413276685e-07,2.12049265410779e-13,2.5601683735968672e-08,2.076951737211411e-05,9.746243701677891e-09,3.954809957137271e-09,6.521500395610362e-08,3.914587492029265e-17,2.8151090373248625e-15,4.0134297494201017e-17,3.820282038446172e-09,0.27931926096236126,1.7666134737276073e-08,1.1857958527287428e-07,1.281305166913441e-12,1.457919708574636e-14,1.3758647248581812e-12,8.252495930223934e-08,4.5341661346616146e-12,4.315494661969823e-16,2.2555962765013875e-10,3.927934052875038e-08,3.69164003444388e-12,1.4863833955034884e-13,2.671036711370551e-12,3.706387107377124e-09,6.169463709798257e-09,7.745292639430878e-12,2.8360829654271986e-21,1.1431443022583742e-07,4.837135705885736e-12,5.055861308522708e-17,3.166717183217255e-13,7.49676893224195e-20,1.4798180102287632e-15,8.259142096134985e-17,6.951063392620321e-19,7.951813622897747e-18
0.0005525697879627666,0.8694179551922593,3.76,0.0,1.973347815576424e-06,0.0002911650945402796,0.9774165810088359,7.39386191976128e-08,1.6226090346003772e-08,1.5024787557581473e-06,3.015425980233419e-07,2.604958883804982e-14,0.005334844483350414,0.03789028816997643,0.47504853736559166,1.0905008115962277e-07,0.000277200129067768,8.055443967595574e-12,8.180935497169621e-11,1.0740660483683468e-07,2.5067229671262693e-11,1.4959890844469496e-06,0.4576272028564368,2.9955113623722756e-07,2.065675028062678e-13,2.502092365201676e-08,2.0353028847241097e-05,9.517526558379545e-09,3.861456399567793e-09,6.379099710417651e-08,3.8888670833767306e-17,2.7460321239672286e-15,3.9842005040382357e-17,3.808644067490206e-09,0.27937915192291307,1.7248523018913615e-08,1.1613428102713004e-07,1.249112390254853e-12,1.4188375287868207e-14,1.343471109272106e-12,8.227413678287545e-08,4.3641864331180165e-12,4.1377898346301465e-16,2.2475935555923337e-10,3.926688395514386e-08,3.553766289514713e-12,1.4511918529311378e-13,2.601555151248225e-12,3.6235331991104384e-09,6.016946296397965e-09,7.445125068915264e-12,2.7062311090188134e-21,1.1395256181545814e-07,4.83740902724866e-12,5.055558578607247e-17,3.0383696538231686e-13,7.496562134094605e-20,1.4200245060800945e-15,7.939058197779054e-17,6.828699224800239e-19,7.627559861610301e-18
0.0005543635824387911,0.8694071924715754,3.76,0.0,1.936558133727508e-06,0.00028904177713132243,0.977381775664723,7.192882511708725e-08,1.5822095835068992e-08,1.4724547478146222e-06,2.993686350034777e-07,2.5343187917162435e-14,0.005316219422326999,0.037766734094663884,0.47515497396332507,1.0707896926021609e-07,0.0002752709914818166,7.870589635360842e-12,7.991663395947349e-11,1.0515053112057995e-07,2.4458746070262368e-11,1.4921604649757187e-06,0.4575693806490385,2.9786969215285647e-07,2.0125361779265403e-13,2.4456253199897432e-08,1.994712513712208e-05,9.295346306600727e-09,3.770796645607452e-09,6.24054388824039e-08,3.8634602869580695e-17,2.6789983301555423e-15,3.9554004343386846e-17,3.797066932845018e-09,0.2794378751187079,1.684296054228934e-08,1.1375285867485305e-07,1.217901043974923e-12,1.3809964553914364e-14,1.312017306262704e-12,8.202461018477444e-08,4.201510734557009e-12,3.9683532754186954e-16,2.23964576855987e-10,3.92545157858337e-08,3.4217980602738085e-12,1.417014872198007e-13,2.5342399207204323e-12,3.5429667531751026e-09,5.868939435520416e-09,7.1582282868067755e-12,2.583004249496187e-21,1.135929263326314e-07,4.83767246244915e-12,5.055257655828413e-17,2.9159006009618124e-13,7.496355975057914e-20,1.362962146961373e-15,7.633125707285507e-17,6.71021618519554e-19,7.318210064405475e-18
0.0005559779974672131,0.8693975676868285,3.76,0.0,1.904214652302239e-06,0.00028715235368873904,0.9773512660854082,7.017475981893307e-08,1.5468802592971044e-08,1.4460864665728095e-06,2.974338493097434e-07,2.4726928931126908e-14,0.005299577436966624,0.03765622677542624,0.47524953410165127,1.0535021648647654e-07,0.0002735528171437664,7.708728465467644e-12,7.825865785418217e-11,1.0317070423545744e-07,2.3927177885744713e-11,1.4887404605891113e-06,0.4575182989838768,2.9636989575970384e-07,1.9660975000789375e-13,2.396137263225725e-08,1.9590594551009978e-05,9.100791595204274e-09,3.691430464469196e-09,6.11902919227124e-08,3.8408566890748613e-17,2.6203564667165504e-15,3.92983802448286e-17,3.786699246309094e-09,0.27948974823995937,1.64879195430432e-08,1.116625391324208e-07,1.1906210854526456e-12,1.3479630851579102e-14,1.2844858469738152e-12,8.180113875780318e-08,4.061060242585791e-12,3.822576528813016e-16,2.2325392554328911e-10,3.924345787169545e-08,3.3078380223544105e-12,1.3870946209945123e-13,2.47544370011039e-12,3.4723508617195575e-09,5.739461734878355e-09,6.910824411793641e-12,2.4774563415701835e-21,1.1327114641944816e-07,4.837901311183568e-12,5.054988376334214e-17,2.8104569982687943e-13,7.49617100389966e-20,1.3138263302405952e-15,7.369306567138497e-17,6.606776313437853e-19,7.051909162670818e-18
0.0005575924124956352,0.8693880007469588,3.76,0.0,1.8725778824389684e-06,0.0002852830196007585,0.9773215121652611,6.847079527953129e-08,1.5124953124230408e-08,1.4203194353838373e-06,2.95519360348069e-07,2.4128500393958886e-14,0.005283048272428001,0.037546367995125826,0.4753429472130818,1.0366304800278746e-07,0.00027185148893907297,7.551003679323089e-12,7.66424368445652e-11,1.012374516043065e-07,2.3410299190330615e-11,1.485344400778674e-06,0.4574681072463302,2.9488271545225673e-07,1.9209289757923425e-13,2.3478731033371743e-08,1.9242148264608476e-05,8.911199823572105e-09,3.614108066049082e-09,6.000442697039667e-08,3.8184968122162853e-17,2.563262940615505e-15,3.90460623883549e-17,3.776380314904356e-09,0.2795407135456839,1.6142018979338682e-08,1.0962092933551964e-07,1.1640833382461964e-12,1.3158664266608157e-14,1.2576670571858831e-12,8.157870675979362e-08,3.925997227278267e-12,3.6828558524071047e-16,2.2254763637260067e-10,3.9232467658793384e-08,3.198234027430892e-12,1.357944213052456e-13,2.4182839693549527e-12,3.403474635616168e-09,5.613403494379288e-09,6.673184429432722e-12,2.376717428023358e-21,1.1295114348518657e-07,4.838122537841099e-12,5.054720570972966e-17,2.709325921776972e-13,7.495986596921797e-20,1.2666944749860767e-15,7.115899221978236e-17,6.50625474677399e-19,6.796539785230421e-18
0.0005592068275240572,0.8693784911068095,3.76,0.0,1.8416290278897292e-06,0.0002834334563654785,0.9772924982090245,6.681529247797482e-08,1.479025431225981e-08,1.3951371597909407e-06,2.936248496470272e-07,2.3547304929373776e-14,0.0052666306013639235,0.03743715165304021,0.4754352329972601,1.0201627024386979e-07,0.00027016676750086653,7.39729058609167e-12,7.506673845139702e-11,9.934946840454932e-08,2.2907617775826835e-11,1.4819718614743406e-06,0.4574187885081935,2.934079844729609e-07,1.8769905143137045e-13,2.3007972150066175e-08,1.8901565967420598e-05,8.72642227887859e-09,3.5387673805750697e-09,5.884700583035991e-08,3.796376008991391e-17,2.507670044382353e-15,3.879697462708709e-17,3.766109891173817e-09,0.27959078845164065,1.5804981613217253e-08,1.0762666408593492e-07,1.1382640575464604e-12,1.284675611810867e-14,1.231539189208718e-12,8.13573092956578e-08,3.79608545271092e-12,3.5489112078900855e-16,2.218456687728142e-10,3.9221543424498736e-08,3.0928019040613843e-12,1.3295403835051955e-13,2.3627074736881165e-12,3.336287287822503e-09,5.490659879078049e-09,6.444876816486805e-12,2.280546954060487e-21,1.1263290281062967e-07,4.838336318386777e-12,5.054454243756088e-17,2.6123110192401717e-13,7.495802774684944e-20,1.2214757741317657e-15,6.872443513708287e-17,6.408551658413726e-19,6.5516039161082676e-18
0.000560659801049637,0.8693699809773661,3.76,0.0,1.8143481639242165e-06,0.00028178549595832866,0.9772670056311554,6.5365468542063e-08,1.449661485036499e-08,1.3729598679116048e-06,2.919366138356334e-07,2.3038487922300848e-14,0.005251948946776311,0.03733940125869433,0.47551734228152576,1.0056775020689223e-07,0.00026866452295011637,7.2622792408687605e-12,7.368227163696385e-11,9.768794455245953e-08,2.246695197756253e-11,1.4789563454655487e-06,0.45737513436270744,2.920912355667819e-07,1.8384656211715334e-13,2.259416402937274e-08,1.8601589158648907e-05,8.564119803788062e-09,3.472605716152689e-09,5.782897618936272e-08,3.776667955985137e-17,2.4588813958994383e-15,3.857549629655553e-17,3.7569077792759846e-09,0.27963510866134056,1.550900692905249e-08,1.0587121241012836e-07,1.1156222445643195e-12,1.2573540593396794e-14,1.2085974840321457e-12,8.115893204451711e-08,3.6833912259375575e-12,3.433080244003514e-16,2.212175597842564e-10,3.92117666630748e-08,3.001329319858962e-12,1.3045966632391068e-13,2.3140003347350553e-12,3.2772220768058426e-09,5.382940933027812e-09,6.247039300069426e-12,2.1977102631660495e-21,1.1234798091671234e-07,4.838522496532603e-12,5.054215815952309e-17,2.5283628913551433e-13,7.495637850895263e-20,1.1823432225523196e-15,6.661479629566818e-17,6.322948972004001e-19,6.339690692445295e-18
0.0005621127745752168,0.8693615164381802,3.76,0.0,1.787596871033646e-06,0.0002801530752352507,0.9772420890496598,6.395250828885403e-08,1.4209958266730717e-08,1.3512319961954049e-06,2.902640856518758e-07,2.2542760129037524e-14,0.0052373556123921465,0.03724216204476544,0.47559856782378934,9.915019691843978e-08,0.0002671753718594127,7.1303349673086105e-12,7.232882268957677e-11,9.606117366109735e-08,2.203707093431731e-11,1.4759592551924057e-06,0.45733216210173055,2.907843211449174e-07,1.800878519968149e-13,2.2189458752705222e-08,1.8307658466581698e-05,8.405499079713587e-09,3.4079587675714126e-09,5.683275989691098e-08,3.7571466831078635e-17,2.4112385117243884e-15,3.835652227002987e-17,3.747744577588369e-09,0.2796787336086016,1.521980704512635e-08,1.0415210755245263e-07,1.0935280738455244e-12,1.2307217498714057e-14,1.186183623824925e-12,8.096138519445098e-08,3.574542727329366e-12,3.3215289835586557e-16,2.2059289003303624e-10,3.9202040860054843e-08,2.9129631221413772e-12,1.2802236111723823e-13,2.26649883520407e-12,3.2194504603968507e-09,5.27775351378387e-09,6.056142995042697e-12,2.1182307794773646e-21,1.1206446420129469e-07,4.838702904975058e-12,5.053978590430109e-17,2.447468638936099e-13,7.495473430417673e-20,1.1446302113262815e-15,6.4579175471872e-17,6.239483348239376e-19,6.1355163276999076e-18
0.0005635657481007966,0.8693530971071075,3.76,0.0,1.7613626252038823e-06,0.00027853597623665825,0.9772177377422071,6.257533787044799e-08,1.3930091899349468e-08,1.329942579350496e-06,2.8860704706945466e-07,2.2059731454041706e-14,0.005222849679682095,0.03714542974349803,0.4756789231326958,9.776281999683827e-08,0.0002656991492772101,7.001375520010347e-12,7.100557676128243e-11,9.446828948671788e-08,2.1617654459694654e-11,1.472980305985795e-06,0.4572898601292544,2.8948712624286535e-07,1.7642028550430748e-13,2.1793620516969253e-08,1.801962733282095e-05,8.250461966826262e-09,3.3447856182507698e-09,5.5857802165909766e-08,3.7378090776439904e-17,2.364709976350593e-15,3.814000213990341e-17,3.7386201057675235e-09,0.27972167521374547,1.4937197790530165e-08,1.0246844442734403e-07,1.0719659499200587e-12,1.2047584505201735e-14,1.1642832808587761e-12,8.076466514347876e-08,3.4693865980847567e-12,3.214080905473878e-16,2.1997163105548527e-10,3.9192364911333e-08,2.82758848623239e-12,1.2564058904526213e-13,2.2201680340647325e-12,3.1629388448307998e-09,5.1750285232367905e-09,5.87191522217641e-12,2.041959116294095e-21,1.1178234230482675e-07,4.8388776635502115e-12,5.0537425690291674e-17,2.3695044054717254e-13,7.495309526433094e-20,1.1082794010599686e-15,6.261466494402825e-17,6.158089897049282e-19,5.938766893938207e-18
0.0005648734242738185,0.8693455580499903,3.76,0.0,1.7381838081769035e-06,0.0002770935104973404,0.9771962961872815,6.136562556355324e-08,1.3683863067150484e-08,1.3111481705791976e-06,2.8712877915271964e-07,2.1635551708265826e-14,0.005209868321423963,0.03705880059926774,0.4757505098193175,9.653934769345536e-08,0.0002643814688082159,6.887798119341406e-12,6.983982527414898e-11,9.306297106961889e-08,2.124887116614994e-11,1.4703145328030735e-06,0.4572523520474434,2.8832786759956733e-07,1.731952927388173e-13,2.1444758189045786e-08,1.7765325639860546e-05,8.113913818383533e-09,3.2891571074449412e-09,5.4998069275541564e-08,3.720559757583661e-17,2.3237618889558225e-15,3.7947191559843393e-17,3.7304410461406905e-09,0.279759748064771,1.468834007438011e-08,1.0098272266761797e-07,1.0530025220279577e-12,1.1819474053457504e-14,1.1450005467574185e-12,8.058832102698531e-08,3.37778732872874e-12,3.1207469133828305e-16,2.194153909349449e-10,3.918369830556945e-08,2.753214574396909e-12,1.2354324411749687e-13,2.179443484476897e-12,3.1131287428437793e-09,5.084626029939489e-09,5.7115956578675e-12,1.9759391495132872e-21,1.1152961669682348e-07,4.839030212626692e-12,5.053531180554825e-17,2.3017440226958603e-13,7.495162464909018e-20,1.0766831414031816e-15,6.090509967752051e-17,6.086555551093221e-19,5.767792570000557e-18
