Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24)
0.003053416685617377,0.6627526823378762,3.76,0.0,0.41373722045420325,0.8919457950454177,0.14214011892736889,4.338038331088888e-16,4.238283559432546e-12,0.0023831751499922447,0.0005652514074576373,7.073825026126221e-07,3.556903982948014e-05,4.4849524328476785e-05,0.05913547855178769,0.009551703971519838,1.080085386155286e-05,4.220297681029979e-07,3.1550360370489386e-06,0.02411920570964067,0.007534800383982709,6.579296249882553e-06,0.06315032205870706,4.048807597077603e-05,4.148270776697772e-12,1.5778088996534823e-06,0.002934185116196056,1.3781824042849953e-08,5.8747299000190975e-08
0.003079223317254751,0.6629223141030776,3.76,0.0,0.41120933233836593,0.8897490270997969,0.1450506022043264,4.661565409872062e-16,4.430596798054797e-12,0.0024000894927043424,0.0005708691618536373,7.104663059071166e-07,3.626981896357355e-05,4.59908184037792e-05,0.060310443152510364,0.009544153153214573,1.1045014114912295e-05,4.2874672745118995e-07,3.215873777769646e-06,0.024499172172164227,0.007558480220683351,6.714470531491129e-06,0.06462740005033021,4.1086542940289224e-05,4.2149116609855636e-12,1.634999975982989e-06,0.003051070100165381,1.465619463234343e-08,5.999897405432947e-08
0.0031024492857283877,0.6630776736809377,3.76,0.0,0.4089032404511593,0.8877369693085282,0.1477153394322462,4.978462581821433e-16,4.61452994757114e-12,0.0024156002637087683,0.000576009365713514,7.132732449978591e-07,3.6920869004146365e-05,4.7054665494102995e-05,0.061382395800455666,0.009536573919442813,1.1272115232665093e-05,4.349428944044433e-07,3.2721899864917404e-06,0.024841299107016532,0.00757937197233291,6.839769086505418e-06,0.06598196251613626,4.163627049286729e-05,4.27501684017652e-12,1.6883496787530203e-06,0.003159672120799318,1.5491431067663025e-08,6.11646093621668e-08
0.0031256752542020245,0.6632356527814031,3.76,0.0,0.4065670283339751,0.8856908077434318,0.1504242423316532,5.32229940710164e-16,4.8095734359135246e-12,0.0024313956064929356,0.0005812323181205071,7.1611151378442e-07,3.759218880507839e-05,4.815510782718736e-05,0.062468386936690545,0.00952824292794743,1.1506542293368032e-05,4.4128832060348625e-07,3.3300601528246814e-06,0.025183494345510673,0.007599864921144432,6.9686858633252665e-06,0.06736109978979725,4.219694959460151e-05,4.335237251230146e-12,1.743565865019116e-06,0.003271605556398342,1.637551446335968e-08,6.236937508173383e-08
0.0031489012226756613,0.6633963223454564,3.76,0.0,0.40419993075850713,0.8836095545014824,0.15317857269570556,5.6958606710575e-16,5.0166059094574124e-12,0.0024474874350686546,0.0005865409368083261,7.189825565743733e-07,3.8284795679574726e-05,4.929404189971769e-05,0.06356873531575045,0.009519149284229967,1.1748660967614466e-05,4.477893601240912e-07,3.3895596122628116e-06,0.025525677472040813,0.007619957096962247,7.101392283236561e-06,0.06876552852256675,4.276900875729315e-05,4.395566907667525e-12,1.8007385497991412e-06,0.00338697631225986,1.731165706021661e-08,6.36153928412447e-08
0.003172127191149298,0.6635597566719639,3.76,0.0,0.4018011481795576,0.8814921749702203,0.1559796527314834,6.102268309474409e-16,5.236590069171417e-12,0.0024638881629157876,0.0005919382082261489,7.218878445633138e-07,3.899977079834922e-05,5.047348906325157e-05,0.0646837735927737,0.009509280353126873,1.1998860160202914e-05,4.544526578540025e-07,3.4507679085645764e-06,0.025867765121273353,0.007639645313593993,7.2380694205530725e-06,0.07019599984596583,4.3352891903369175e-05,4.4560000134024646e-12,1.859963570336424e-06,0.0035058949830201517,1.8303320932319333e-08,6.490492465959599e-08
0.003195353159622935,0.6637260336658328,3.76,0.0,0.39936984497900696,0.8793375851717732,0.15882886849397482,6.545028953274022e-16,5.4705822877984704e-12,0.0024806107372677515,0.0005974271909517492,7.248288772219119e-07,3.973826456908162e-05,5.169560610832406e-05,0.06581384887084438,0.009498621706494844,1.2257553954590064e-05,4.6128516905441914e-07,3.513769101004859e-06,0.026209670693866483,0.0076589251060042735,7.378908732244956e-06,0.07165330128538616,4.39490592584812e-05,4.516530987699838e-12,1.9213430415439903e-06,0.003628477128801574,1.9354241921985156e-08,6.624038544420022e-08
0.003216256531249208,0.6638781807705331,3.76,0.0,0.39715314570486027,0.8773657015229757,0.16143551881122292,6.977847612488292e-16,5.694109702071817e-12,0.0024959473945548663,0.000602448277621494,7.275076325931494e-07,4.0424028455991244e-05,5.283389510153241e-05,0.06684407225372523,0.009488340300558918,1.249800538368824e-05,4.675851208821406e-07,3.5720765013712967e-06,0.026517155598501395,0.007675922939860144,7.5093900075242875e-06,0.07298849424852315,4.449650713472387e-05,4.5710881279486515e-12,1.9785165117411594e-06,0.0037420330876328585,2.0354064401469012e-08,6.748369867029276e-08
0.0032371599028754813,0.6640327586633745,3.76,0.0,0.39490873286895817,0.8753618909510696,0.16408344530760113,7.446525506542991e-16,5.930849808769806e-12,0.0025115659716959562,0.000607548528518898,7.302177198131547e-07,4.1130783040277524e-05,5.40104001123856e-05,0.06788704361090588,0.009477392863792294,1.2746036521784845e-05,4.740335862612976e-07,3.631976567276529e-06,0.026824351615574032,0.007692580033294755,7.64356264597449e-06,0.07434671871336777,4.505465241484264e-05,4.6257165163373755e-12,2.037607723853813e-06,0.0038587462388632783,2.1408316988316677e-08,6.876830798159717e-08
0.0032580632745017545,0.6641898323499371,3.76,0.0,0.3926359141395953,0.8733252481412168,0.16677380729578603,7.954660282771011e-16,6.181814321701626e-12,0.002527477177075377,0.0006127303385574623,7.329603004707228e-07,4.1859535237100186e-05,5.522702362475177e-05,0.06894304847173402,0.00946576489939325,1.3002010365733904e-05,4.806363651909239e-07,3.693541405691189e-06,0.027131187539407024,0.007708890178247158,7.781591152593279e-06,0.07572863341475664,4.5623868397995914e-05,4.680412656208719e-12,2.098706326790382e-06,0.003978712436915409,2.252040164491916e-08,7.009634794284771e-08
0.0032789666461280277,0.6643494695972255,3.76,0.0,0.3903339681553826,0.8712548271860929,0.16950781660503034,8.506270985766311e-16,6.448109290033367e-12,0.0025436921764677564,0.0006179961599471024,7.357365619815086e-07,4.261135349706579e-05,5.6485789793219105e-05,0.07001238343931547,0.009453440566586578,1.3266312233468823e-05,4.873995164580745e-07,3.7568470816138293e-06,0.02743758915028869,0.007724846131297606,7.92364908474698e-06,0.07713492686549318,4.620454167811399e-05,4.735173287294157e-12,2.1619075952668617e-06,0.004102031640179942,2.3693974071821074e-08,7.147009053863499e-08
0.003299870017754301,0.6645117412286238,3.76,0.0,0.38800214295470103,0.8691496391584181,0.17228674073197772,9.105854694843801e-16,6.7309445502639e-12,0.002560222624370539,0.0006233485040604953,7.385477188355643e-07,4.338737275844676e-05,5.7788853772201574e-05,0.07109535663476901,0.009440402630093547,1.3539351533732637e-05,4.943293740998826e-07,3.821973853916556e-06,0.027743478946976343,0.007740439555655015,8.069919655174949e-06,0.07856631909854918,4.679707283260442e-05,4.789995412138894e-12,2.2273127823843495e-06,0.004228808159370221,2.49329650550633e-08,7.289195733870892e-08
0.003320773389380574,0.6646767212504713,3.76,0.0,0.3856396543517851,0.8670086495805066,0.17511190612286145,9.758458197224754e-16,7.031646138722995e-12,0.0025770806923109415,0.0006287899441340467,7.413950118840233e-07,4.418880069088916e-05,5.913851387667636e-05,0.0721922881500261,0.00942663240707477,1.382156408143818e-05,5.014325660426707e-07,3.8890064954633904e-06,0.028048775865143594,0.007755660959341757,8.220596591864361e-06,0.08002356348253037,4.7401877149970403e-05,4.844876331963575e-12,2.295029605354525e-06,0.004359150916209256,2.6241609844954188e-08,7.436453367223718e-08
0.00333958642384422,0.6648275828069341,3.76,0.0,0.38348652198023614,0.8650502548702247,0.17769523774452065,1.0395802401868247e-15,7.318753144623091e-12,0.0025925435754639717,0.00063376559655298,7.439895228138694e-07,4.493287078106386e-05,6.039507090910508e-05,0.07319173544449523,0.009413596449374671,1.408378128386251e-05,5.079793667555781e-07,3.9510393782203474e-06,0.028322966078667113,0.007769033316767806,8.360142379474235e-06,0.08135783801896797,4.795705036325347e-05,4.894317481174888e-12,2.3580458826383697e-06,0.00447960248061152,2.7482707981640543e-08,7.573548676991463e-08
0.003358399458307866,0.6649807595803757,3.76,0.0,0.3813072689926794,0.8630611601245257,0.18031820692259454,1.1085291524156728e-15,7.622668321477208e-12,0.002608291819792016,0.0006388175227667246,7.466152831679247e-07,4.569955697377348e-05,6.169325741261917e-05,0.07420300950186876,0.00939993521156777,1.435416340457251e-05,5.146774697754953e-07,4.014757486695394e-06,0.028596542539225844,0.007782086972822988,8.503580792521437e-06,0.08271429168388289,4.852283908248031e-05,4.943802905763343e-12,2.423116262808875e-06,0.004603121339243467,2.878749105872788e-08,7.715189288384108e-08
0.0033772124927715116,0.6651363128458969,3.76,0.0,0.37910124969750625,0.8610405055011301,0.18298191749129392,1.1832070783747447e-15,7.944655764067817e-12,0.002624335524444819,0.0006439477378744319,7.492732637864625e-07,4.648991409253679e-05,6.303509427934164e-05,0.07522637045511356,0.009385631830391282,1.4633091291791704e-05,5.215323900278391e-07,4.0802334086647315e-06,0.028869437503743572,0.007794812328687686,8.651077967234615e-06,0.08409355087799784,4.9099580020359764e-05,4.993331460860972e-12,2.4903349089206127e-06,0.004729797603467151,3.015978966318886e-08,7.861603244359063e-08
0.0033960255272351574,0.6652943064060935,3.76,0.0,0.3768677925270365,0.8589873938241617,0.18568752164028307,1.2641879232474985e-15,8.286094714911485e-12,0.002640685226266257,0.0006491583042724379,7.519644584590508e-07,4.730506098448789e-05,6.442272947432354e-05,0.07626208754763945,0.009370668333536359,1.4920968942128937e-05,5.285498847493654e-07,4.147543626436436e-06,0.02914158004932255,0.007807198839533828,8.80280906317565e-06,0.08549626920810391,4.9687621709444337e-05,5.042902336474509e-12,2.559801692150842e-06,0.004859725166554716,3.1603711743230205e-08,8.01303321802624e-08
0.0034148385616988033,0.6654548067534474,3.76,0.0,0.37460619871774026,0.8569008884814809,0.1884362226506623,1.352112707973595e-15,8.648491889132373e-12,0.002657351927057841,0.0006544513330699656,7.546898849971658e-07,4.814618548217832e-05,6.585844800089869e-05,0.07731043946477971,0.009355025594395975,1.5218225278098378e-05,5.357359674707876e-07,4.216768783354465e-06,0.029412895831421718,0.007819234960303886,8.95895889357754e-06,0.08692312899021357,5.028732511863127e-05,5.092515100647846e-12,2.631622611826091e-06,0.004993001915998472,3.312366680842185e-08,8.169737687851252e-08
0.003433651596162449,0.6656178832137172,3.76,0.0,0.37231574090359765,0.8547800111699593,0.1912292778301154,1.4476989514410075e-15,9.033495783551885e-12,0.0026743471226374554,0.0006598289854863362,7.574505863991389e-07,4.9014549955403166e-05,6.734468317625896e-05,0.07837171467839263,0.00933868328336411,1.552531615037351e-05,5.430969226051271e-07,4.287993988427118e-06,0.029683306822336383,0.007830908086676915,9.119722643491405e-06,0.08837484286025173,5.089906426770332e-05,5.14216975630139e-12,2.7059102865707313e-06,0.005129729960664953,3.472439280693432e-08,8.331992273414236e-08
0.003452464630626095,0.6657836080937327,3.76,0.0,0.3699956616058849,0.8526237394632179,0.19406800168118452,1.5517508858439227e-15,9.442912058889199e-12,0.0026916828349302173,0.0006652934743947582,7.602476321421774e-07,4.9911497184398215e-05,6.888402845672985e-05,0.07944621180751353,0.009321619815039579,1.5842726431049667e-05,5.506393218545267e-07,4.361309125305726e-06,0.029952731027167202,0.00784220449094072,9.285306600659344e-06,0.08985215551003238,5.152322685890716e-05,5.1918667983292425e-12,2.782784450698018e-06,0.005270015875209366,3.641098482516531e-08,8.50009114086019e-08
0.0034712776650897407,0.6659520568378363,3.76,0.0,0.3676451716161409,0.8504310041935057,0.19695376931389802,1.6651713469924851e-15,9.878721130221e-12,0.0027093716454069756,0.0006708470655951405,7.630821192875993e-07,5.0838456806013484e-05,7.047925052035277e-05,0.08053423999374053,0.009303812291582335,1.617097231820306e-05,5.583700409138342e-07,4.436809191420496e-06,0.030221082175973305,0.007853109252899072,9.455928958927308e-06,0.09135584555407368,5.216021494190457e-05,5.241607281173529e-12,2.862372507426541e-06,0.005413970962384074,3.818892728192834e-08,8.674348574911754e-08
0.0034900906995533865,0.6661233082003469,3.76,0.0,0.3652634482697855,0.8482006866378129,0.19988802011505552,1.7889761418684155e-15,1.0343098611365124e-11,0.0027274267305407766,0.0006764920791411459,7.659551734986561e-07,5.1796952547567214e-05,7.2133304012208e-05,0.08163611929013892,0.009285236441675821,1.6510603930942015e-05,5.662962772906427e-07,4.5145946801299485e-06,0.03048826938995099,0.007863606184539053,9.631820725072915e-06,0.09288672753427145,5.281044563169142e-05,5.291392901377555e-12,2.944810158772279e-06,0.00556171153431773,4.00641300052298e-08,8.855100708080252e-08
0.0035089037340170323,0.6662974444329305,3.76,0.0,0.36284963359949685,0.845931615489582,0.20287226169912204,1.9243099772486345e-15,1.0838437640495227e-11,0.0027458619012713957,0.0006822308907946459,7.688679502918005e-07,5.278861007770387e-05,7.384934740951671e-05,0.08275218106430449,0.0092658665546703,1.6862208107391314e-05,5.74425570183792e-07,4.594771982688526e-06,0.03075419681898272,0.007873677747694484,9.813226678161751e-06,0.09444565407536819,5.347435187726149e-05,5.341226085742603e-12,3.0302420679177933e-06,0.005713359214472208,4.20429674134507e-08,9.042707450819832e-08
0.003527716768480678,0.6664745514816465,3.76,0.0,0.3604028323559046,0.8436225635943557,0.20590807417036275,2.0724648821149196e-15,1.1367374352007648e-11,0.0027646916453422845,0.0006880659329995785,7.718216363150253e-07,5.3815165558069335e-05,7.563076039923798e-05,0.08388276841550464,0.00924567540992529,1.7226411449608868e-05,5.827658210544688e-07,4.677453821937354e-06,0.031018763247835694,0.007883304964928818,1.0000406402819383e-05,0.09603351820602785,5.415238323570082e-05,5.391110093488086e-12,3.1188225831620065e-06,0.00586904126209853,4.413232195984066e-08,9.237554553196224e-08
0.003546529802944324,0.6666547191978129,3.76,0.0,0.3579221098851485,0.8412722444250992,0.2089971147275336,2.234902794538958e-15,1.193281750908064e-11,0.002783931171744344,0.0006939996956274821,7.74817450371264e-07,5.487847522135494e-05,7.748116348464214e-05,0.0850282366052824,0.00922463420060062,1.760388374652533e-05,5.913253151292525e-07,4.762759740397933e-06,0.031281861667163326,0.007892467322495546,1.019363545395802e-05,0.09765125586244736,5.484500666459161e-05,5.4410491395397325e-12,3.210716563019744e-06,0.006028890921604624,4.633963319389796e-08,9.4400559857154e-08
0.0035653428374079698,0.6668380415667227,3.76,0.0,0.35540648985029993,0.8388793082708994,0.21214112264525833,2.4132809358570562e-15,1.253798173579768e-11,0.0028035964593708736,0.0007000347269652537,7.778566444568985e-07,5.598052595356071e-05,7.940443949715056e-05,0.08618895350150729,0.009202712451095805,1.7995341742193164e-05,6.001127454277992e-07,4.850816626146358e-06,0.03154337880513181,0.007901142663832355,1.0393206622932052e-05,0.09929984859277466,5.5552707395421367e-05,5.491048531375416e-12,3.3061002682729374e-06,0.0061930477993376665,4.8672951882415554e-08,9.650656473180614e-08
0.0035841558718716156,0.6670246169523223,3.76,0.0,0.35285495178258813,0.8364423381143815,0.21534192466617755,2.6094809889148443e-15,1.3186424675225568e-11,0.0028237043101198792,0.000706173634260125,7.809405048945453e-07,5.712344680524549e-05,8.140475701138044e-05,0.08736530003486566,0.009179877928229514,1.8401553219120246e-05,6.09137238187681e-07,4.941759272924724e-06,0.03180319461622754,0.007909307073570468,1.0599431285781805e-05,0.10098032647906302,5.627598984538898e-05,5.541114823526964e-12,3.405162322166663e-06,0.00636165826975357,5.114099963308418e-08,9.869834432231012e-08
0.0036029689063352614,0.6672145483591561,3.76,0.0,0.3502664284499049,0.8339598451689936,0.2186014408422495,2.825645019777356e-15,1.3882091135019927e-11,0.002844272405003975,0.0007124190836152203,7.84070353233831e-07,5.830952184954708e-05,8.34865967261363e-05,0.08855767066542727,0.009156096545552635,1.882334157015263e-05,6.184083789349957e-07,5.035731007294e-06,0.03206118172271584,0.007916934751199912,1.0812640911450836e-05,0.10269377129654206,5.701537851181703e-05,5.5912560033011436e-12,3.508104800549941e-06,0.0065348759136265415,5.375323631493883e-08,1.0098105002656248e-07
0.0036217819407989072,0.6674079437168651,3.76,0.0,0.3476398030258143,0.8314302640378024,0.22192169087459174,3.0642174718132386e-15,1.4629362729808745e-11,0.0028653193649139687,0.0007187737999092825,7.872475469761479e-07,5.9541204603839355e-05,8.56547810012016e-05,0.08976647385826357,0.009131332259541023,1.9261590927227755e-05,6.27936241343273e-07,5.132884383097131e-06,0.03231720480225354,0.00792399787190424,1.1033188746240668e-05,0.10444131993696894,5.777141893207126e-05,5.641481704859864e-12,3.6151444483738704e-06,0.006712861992080242,5.651993588571983e-08,1.033602386233117e-07
