Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029)
3.8955759823148494e-05,0.8844613610840385,3.76,0.0,0.6287096974597581,0.9385140674348549,0.07032675692502226,1.9541150159162812e-10,6.816280658071491e-08,0.03766067285414376,0.0011649186079239551,1.0653247482974602e-06,0.0007919604649721893,0.0013571050654584123,0.07700319396903609,0.011320859446211997,0.00022574152484871305,4.321406809945435e-06,3.840014854872368e-05,0.02109257176299686,0.004570354455425646,0.00020111092003654004,0.024237908398379037,3.4824501027037266e-05,9.175116142328195e-10,2.4356232378128105e-05,0.0029548689545498617,1.7878940711996548e-06,5.6947309542773695e-06,8.870612744637823e-06,2.627549309966819e-13,3.2014403135612726e-10,8.729438512148702e-13,3.494176379298314e-07,0.006706521116919763,5.319671107026122e-06,3.239674296385175e-05,3.3050779223650696e-10,3.8061182540047383e-13,9.55248616559536e-09,8.516916769078928e-10,9.459208746492212e-05,4.40666423970927e-09,7.85304541757458e-13,2.575765151046272e-06,2.7938241567462772e-05,1.4806090496616132e-12,3.677705242289408e-10,4.893920613219388e-06,5.856325599035488e-06,6.407504799273186e-05,4.816253331311959e-11,2.7061325520002714e-11,1.5264728497430325e-12,6.936705019971115e-19,5.170734571278234e-08,3.2823399910142035e-21,5.663705544092651e-10,1.655140921883993e-09,3.0919536634596443e-13,2.3777365007592478e-08,1.9698636936329048e-13,7.888031816581293e-10,6.279399431622181e-21,5.826299714380769e-17,3.072129241376879e-13,2.7277179071497506e-13,1.838594102241193e-15,5.32429760406874e-14,3.843915325897416e-18,3.116061893547632e-16,3.688928157810989e-08,3.0440885148658542e-15,9.276401944177467e-16,9.734325933627113e-20
3.923230353353497e-05,0.8846917460518992,3.76,0.0,0.6261234616917084,0.9371089455398648,0.07187872916773075,2.0921145096901178e-10,7.121179764605808e-08,0.03793792172984593,0.001178317256390367,1.071284006681172e-06,0.0008063287804366616,0.0013897168108276008,0.07890209800033417,0.011390316400307566,0.0002298734662522682,4.387183418581598e-06,3.908153378045401e-05,0.02154355803572664,0.004618593398291679,0.00020593462804910655,0.02497033787707096,3.556486309005347e-05,9.3738138893074e-10,2.534099487222652e-05,0.0030856012002502013,1.890720962743211e-06,5.840269407215059e-06,9.10413306689252e-06,2.692071144738112e-13,3.261512527573931e-10,8.943586503199656e-13,3.5795305119550675e-07,0.006907595222078877,5.653449399941916e-06,3.4367506147103835e-05,3.508819699407603e-10,4.081104242939689e-13,9.857436781188355e-09,8.768324937626979e-10,9.917610401880316e-05,4.624087405919162e-09,8.231914694842885e-13,2.6268432184667853e-06,2.964645389102923e-05,1.5890840041503008e-12,3.90761658553351e-10,5.020492857840177e-06,5.9979711392750515e-06,6.851462583670767e-05,5.140908383136777e-11,2.84869496418798e-11,1.573799716099852e-12,7.404719482429473e-19,5.5489958520979243e-08,3.578780275179652e-21,6.03080697750293e-10,1.7698259766293285e-09,3.1677735051975975e-13,2.4458240448271134e-08,2.0544080036916637e-13,8.51673433835213e-10,6.939180811532413e-21,6.069882049914259e-17,3.2168407897562907e-13,2.862117413516668e-13,1.9246131514345386e-15,5.4308072828528086e-14,4.175682323737917e-18,3.1852538028529126e-16,4.0122551204360404e-08,3.2097210335995146e-15,9.783723903581162e-16,1.0488169662294504e-19
3.9508847243921445e-05,0.8849269609890446,3.76,0.0,0.6235003102733179,0.9356762344076709,0.0734596726587697,2.2400281939882493e-10,7.440323355966308e-08,0.03821382373071848,0.0011917312399387747,1.077141082669347e-06,0.0008209267033155867,0.0014230610058495905,0.08083808662718929,0.01145785320705448,0.0002340663134050151,4.453266157173296e-06,3.976734272918103e-05,0.02199812572154377,0.0046661846215043995,0.00021083021252330918,0.025720419725506195,3.6316474057104575e-05,9.574282638035594e-10,2.6357978895292643e-05,0.003221178767048705,1.998654220214551e-06,5.988791827986891e-06,9.343005502156753e-06,2.7578411374031e-13,3.322081988608049e-10,9.161868755305576e-13,3.666499968667096e-07,0.007113633813049458,6.005839981675137e-06,3.644532641739539e-05,3.723868266611939e-10,4.374868261329447e-13,1.0169160152583196e-08,9.02542726608663e-10,0.00010393143690768046,4.850033940263331e-09,8.627387020680717e-13,2.6785030698613756e-06,3.1441027246518544e-05,1.7050789260721697e-12,4.150574942931209e-10,5.149744394736114e-06,6.14176495843949e-06,7.322428409206521e-05,5.484433542546332e-11,2.997990681348635e-11,1.622351524832258e-12,7.903043746479375e-19,5.952248787843639e-08,3.902155002583101e-21,6.419743516825396e-10,1.8914882286920374e-09,3.2450558285268624e-13,2.514931753630001e-08,2.1421702544527527e-13,9.190753169847956e-10,7.665012365161682e-21,6.321777817664194e-17,3.36773399611412e-13,3.001905365386259e-13,2.014289702751311e-15,5.5380311113684936e-14,4.5361211041485874e-18,3.255186468126325e-16,4.361901962453222e-08,3.3831382261465856e-15,1.031480486882924e-15,1.1297037035865024e-19
3.978539095430792e-05,0.8851670803045374,3.76,0.0,0.6208399636076226,0.9342154757597286,0.0750700409651228,2.3985805885416964e-10,7.774382988131084e-08,0.03848834453512183,0.00120515436437398,1.0828938591262535e-06,0.0008357585908573812,0.0014571561128951319,0.08281160055780669,0.01152343134030059,0.0002383209323959448,4.51962800626159e-06,4.045743319597832e-05,0.02245609874971795,0.004713101412024184,0.0002157975976779309,0.02648846351236624,3.707920385661473e-05,9.77645829155679e-10,2.7407928785411848e-05,0.0033617397057282,2.111901990316174e-06,6.140352566240581e-06,9.587355849000772e-06,2.824879364119717e-13,3.3831390953356975e-10,9.384351514657935e-13,3.755109009756546e-07,0.0073247336697579435,6.377734410179533e-06,3.8635140831142035e-05,3.9507664419892385e-10,4.688620496922535e-13,1.0487707653282815e-08,9.288322688980586e-10,0.00010886189815155112,5.084733689602743e-09,9.040129886936523e-13,2.7307424609427725e-06,3.3325106227495445e-05,1.8290854956095035e-12,4.4072319350599324e-10,5.281726596602e-06,6.287709697235911e-06,7.82177527221899e-05,5.847707145242882e-11,3.1543024226219114e-11,1.67215357914137e-12,8.433605856293508e-19,6.381948474377241e-08,4.254895049131188e-21,6.831682239980766e-10,2.0204823996737736e-09,3.3238240281701867e-13,2.5850382740325453e-08,2.233260352449436e-13,9.912972548014071e-10,8.463157277605657e-21,6.582172910566427e-17,3.52504707089433e-13,3.1472355679733424e-13,2.1077643809494952e-15,5.645928305628032e-14,4.9277012790780425e-18,3.3258435203721147e-16,4.7398380847703646e-08,3.5646412114721155e-15,1.087054492379788e-15,1.2164734779992822e-19
4.00619346646944e-05,0.8854121788268818,3.76,0.0,0.618142144145787,0.9327262045102137,0.07671029433108523,2.5685512631000467e-10,8.124064247156666e-08,0.038761450915936864,0.001218580329526227,1.08854024275767e-06,0.0008508289910515527,0.0014920213110518779,0.08482307860705884,0.01158701279307463,0.00024263822315676633,4.586241138188758e-06,4.1151661832408504e-05,0.02291729340930661,0.004759317254164474,0.00022083668291388354,0.027274781899989053,3.785290726977514e-05,9.980274048093392e-10,2.8491596191589765e-05,0.0035074243548358515,2.2306787910015733e-06,6.295008044787444e-06,9.837314808861106e-06,2.893206579632168e-13,3.44467405604644e-10,9.61110327040025e-13,3.8453827008209803e-07,0.007540993151731234,6.770058706701686e-06,4.0942055824364386e-05,4.1900776682981435e-10,5.023645046828067e-13,1.0813128543816846e-08,9.557113436449587e-10,0.0001139712621003343,5.3284188140938574e-09,9.470837140816208e-13,2.7835591009658973e-06,3.5301874765378636e-05,1.9616255956771213e-12,4.678266178748512e-10,5.416492694626988e-06,6.4358075699285684e-06,8.350927825170379e-05,6.231633424345778e-11,3.317923721294139e-11,1.7232316091599887e-12,8.998457776557766e-19,6.839622237871325e-08,4.639645036955259e-21,7.267844506556459e-10,2.1571765583919367e-09,3.4041022914097695e-13,2.656120555780168e-08,2.3277920942579435e-13,1.0686433280501141e-09,9.340438345344551e-21,6.851252617812515e-17,3.6890268428508895e-13,3.2982635772750026e-13,2.2051829016033183e-15,5.754457183478261e-14,5.353101765242178e-18,3.397207820384033e-16,5.148166525575642e-08,3.754539891495785e-15,1.1451868533555405e-15,1.3095324015902202e-19
4.033847837508087e-05,0.8856623318187921,3.76,0.0,0.6154065762979141,0.9312079485499795,0.07838089991477103,2.750779015023665e-10,8.490108678393103e-08,0.03903311077241854,0.0012320027308787933,1.0940781648973095e-06,0.0008661426534675274,0.0015276765338820607,0.0868729575767593,0.01164856010355189,0.0002470191216926074,4.653076926709989e-06,4.184988436429179e-05,0.023381518311823623,0.004804805849011987,0.00022594734343913032,0.028079690688631895,3.863742354348007e-05,1.0185660412498369e-09,2.960974005012292e-05,0.0036583753257236605,2.355205650595355e-06,6.452816905142635e-06,1.009301827146533e-05,2.962844266913076e-13,3.5066769007926886e-10,9.842194920087431e-13,3.937346976034906e-07,0.007762512250988673,7.183774299442588e-06,4.337134931994389e-05,4.442386460067001e-10,5.381303936280369e-13,1.1145469983185341e-08,9.831905305426026e-10,0.00011926325836684657,5.581323703521902e-09,9.920230128067107e-13,2.8369506700611377e-06,3.7374552050281714e-05,2.1032529148740346e-12,4.964384060543176e-10,5.554097898137019e-06,6.58606040314252e-06,8.911363211874392e-05,6.637142356854812e-11,3.4891593678455274e-11,1.7756117858383411e-12,9.599783094096305e-19,7.326872543280669e-08,5.059279824239864e-21,7.729507936989354e-10,2.3019523367784326e-09,3.485915656660161e-13,2.728153830320249e-08,2.425883348671688e-13,1.1514339207661063e-09,1.0304281311458761e-20,7.129201381075416e-17,3.8599291114896376e-13,3.455146650014037e-13,2.3066962773995903e-15,5.863574924206591e-14,5.8152266329446004e-18,3.469261464017869e-16,5.589132077292176e-08,3.9531531289132615e-15,1.205972491060622e-15,1.4093135977429182e-19
4.061502208546735e-05,0.885917614956728,3.76,0.0,0.6126329863317244,0.9296602285135237,0.08008233204113692,2.946166893644179e-10,8.873296038012483e-08,0.039303293154004174,0.0012454150610449403,1.099505581943991e-06,0.000881704540586945,0.001564142508948297,0.08896167215010806,0.011708036379123581,0.0002514646022331793,4.7201059630034996e-06,4.255195587223644e-05,0.023848574361932787,0.0048495411313367815,0.0002311294308709589,0.028903508871119317,3.943257600445452e-05,1.0392545218969652e-09,3.0763126567140025e-05,0.003814737487926467,2.485710248474723e-06,6.613840175713708e-06,1.0354607642151712e-05,3.0338146900993253e-13,3.569137495964242e-10,1.0077699940472198e-12,4.031028700932178e-07,0.007989392649547082,7.619878981262214e-06,4.592847244426953e-05,4.708298893479124e-10,5.763042436622727e-13,1.1484777083810816e-08,1.0112808019106643e-09,0.00012474156463142366,5.843684970630924e-09,1.0389059143237615e-12,2.8909148372227287e-06,3.954638818601531e-05,2.2545550561431077e-12,5.266320656233606e-10,5.694599531746648e-06,6.738469682236765e-06,9.504611805189078e-05,7.065189173644386e-11,3.668325877295336e-11,1.8293207373423318e-12,1.0239906621084126e-18,7.8453801917114e-08,5.516927054284743e-21,8.218008854460928e-10,2.4552051206089745e-09,3.5692900736185904e-13,2.8011115979687636e-08,2.527656288479314e-13,1.2400065146042539e-09,1.1362773567074773e-20,7.416202476143335e-17,4.038019019865176e-13,3.618043691498748e-13,2.412461046103447e-15,5.973239893966138e-14,6.317226570060216e-18,3.541985786390845e-16,6.065129794577672e-08,4.160808949923277e-15,1.2695088309460683e-15,1.516279316173321e-19
4.0891565795853825e-05,0.8861781043559467,3.76,0.0,0.609821102264104,0.9280825575342401,0.08181507246801954,3.155688122403208e-10,9.274446841042358e-08,0.03957196828481187,0.0012588107113942748,1.1048204758310984e-06,0.000897519839599688,0.0016014407996479177,0.09108965477995142,0.011765405321600066,0.0002559756795294818,4.787298070117885e-06,4.3257731030994896e-05,0.024318254731507123,0.004893497286909191,0.00023638277391011496,0.029746558689709927,4.0238171684226e-05,1.0600853656612988e-09,3.1952529179910424e-05,0.003976657952016576,2.6224270545355613e-06,6.7781414437391845e-06,1.0622230188179582e-05,3.106140947117795e-13,3.632045555626368e-10,1.0317694561739344e-12,4.126455739131301e-07,0.008221737779989963,8.079407877624172e-06,4.861905115115271e-05,4.988443096594126e-10,6.17039452378931e-13,1.1831092942206232e-08,1.039993559931678e-09,0.00013040979906192275,6.115741431168369e-09,1.0878104924554289e-12,2.9454492788657876e-06,4.182065956474469e-05,2.416155682990722e-12,5.584840663147859e-10,5.838057178751206e-06,6.893036600168757e-06,0.00010132257934494024,7.51675387332683e-11,3.855751987257534e-11,1.8843855645503094e-12,1.0921304706993008e-18,8.396907542001526e-08,6.015990329103756e-21,8.734744789733848e-10,2.61734423759598e-09,3.6542524649298743e-13,2.8749656146205257e-08,2.633237638884709e-13,1.3347165063228131e-09,1.2524724621442249e-20,7.712437692718225e-17,4.223571447200362e-13,3.787115166769331e-13,2.5226395056284953e-15,6.083411447519872e-14,6.8625210637423655e-18,3.6153613688600186e-16,6.578714022060162e-08,4.377844722688168e-15,1.3358958351631775e-15,1.630923123443511e-19
4.11681095062403e-05,0.8864438765421568,3.76,0.0,0.6069706537404569,0.9264744409800575,0.08357961067061515,3.380391374772683e-10,9.694424635006545e-08,0.03983910757718573,0.001272182973418665,1.1100208542781864e-06,0.0009135939743716975,0.0016395938491410534,0.09325733559588169,0.011820631249649069,0.00026055341137695893,4.854622303289951e-06,4.39670642210327e-05,0.024790344842580265,0.004936648766405307,0.0002417071790760762,0.030609165706045834,4.105400094300663e-05,1.0810508286988094e-09,3.317872856550091e-05,0.004144286053648153,2.7655974870870573e-06,6.9457870052058805e-06,1.0896039347051281e-05,3.179847025969094e-13,3.6953906480265453e-10,1.0562257964407792e-12,4.223657032156464e-07,0.008459652891561403,8.563434429548768e-06,5.144888732679917e-05,5.283469565238121e-10,6.604986319208982e-13,1.2184458604167418e-08,1.0693406605564862e-09,0.00013627151266409952,6.397733947845177e-09,1.1388179730370477e-12,3.000551698109171e-06,4.420066397273198e-05,2.58871586355419e-12,5.920738990478979e-10,5.984532807087969e-06,7.049762108858655e-06,0.00010795940484379158,7.992841081012976e-11,4.0517791828188924e-11,1.940833856087564e-12,1.1646613103288564e-18,8.983301596309136e-08,6.5601638518114406e-21,9.281176177130451e-10,2.7887931121408777e-09,3.7408307964173124e-13,2.9496858663848444e-08,2.7427588567323535e-13,1.435937771878382e-09,1.379970534216588e-20,8.018087152649275e-17,4.4168714259693545e-13,3.9625230377846245e-13,2.637399943976624e-15,6.194045142235188e-14,7.454812764493656e-18,3.689368047108954e-16,7.132607830059433e-08,4.604607315069002e-15,1.4052360511781766e-15,1.7537713040390702e-19
4.144465321662678e-05,0.8867150084913311,3.76,0.0,0.60408137190851,0.9248353761779704,0.08537644413869092,3.621405964158023e-10,1.0134138358864173e-07,0.04010468364831367,0.001285525040286597,1.1151047509683181e-06,0.0009299326182564645,0.0016786250265041788,0.09546514229893101,0.01187367912331484,0.0002651989012287649,4.922046963959826e-06,4.467980979194594e-05,0.025264622351913003,0.004978970300446272,0.0002471024314716978,0.03149165887140868,4.187983710637594e-05,1.1021429073179231e-09,3.44425127125574e-05,0.004317773334193376,2.9154700806918406e-06,7.116846050370716e-06,1.1176195076787554e-05,3.2549578695826715e-13,3.7591622124404314e-10,1.0811472488577293e-12,4.322662675571915e-07,0.008703245119122592,9.073071388272644e-06,5.44239598524838e-05,5.594051593429934e-10,7.068541467212879e-13,1.2544913148448772e-08,1.0993344497022832e-09,0.00014233018116157316,6.689905380125922e-09,1.1920128852995323e-12,3.056219844476474e-06,4.6689715422378165e-05,2.772936165418933e-12,6.27484161866923e-10,6.134090913925176e-06,7.208646978244724e-06,0.00011497353500330174,8.494479492556531e-11,4.2567622565049356e-11,1.9986937097371796e-12,1.241863701264152e-18,9.606497435662176e-08,7.153456615206021e-21,9.858828643262125e-10,2.9699894219508102e-09,3.829054150685368e-13,3.025240557494372e-08,2.856356366681851e-13,1.5440634155630395e-09,1.5198111439899784e-20,8.333329015593051e-17,4.618214585552523e-13,4.1444307748670057e-13,2.7569169069084924e-15,6.305096327761911e-14,8.098110533815256e-18,3.7639849152388456e-16,7.729713046339878e-08,4.841453346196642e-15,1.4776346482910313e-15,1.885385070437057e-19
4.172119692701325e-05,0.8869915775911096,3.76,0.0,0.6011529892828608,0.9231648521204724,0.08720607869020772,3.879950976908248e-10,1.0594546093867103e-07,0.040368670323551493,0.0012988300080511424,1.1200702250088862e-06,0.0009465417073696002,0.0017185586746695498,0.09771350007675958,0.011924514565157762,0.0002699133006558912,4.989539639427158e-06,4.539582248284878e-05,0.025740857143528365,0.005020436910774895,0.00025256829548208763,0.032394370610945765,4.271543610009256e-05,1.1233533447608916e-09,3.5744676931689606e-05,0.004497273523507368,3.072300638147576e-06,7.291390910819877e-06,1.146286434354709e-05,3.3314994259484865e-13,3.8233495760308554e-10,1.1065423774937848e-12,4.423503962319423e-07,0.008952623557170233,9.609471820618004e-06,5.7550425092697665e-05,5.920886005309824e-10,7.562892266878179e-13,1.2912493901061698e-08,1.129987837748586e-09,0.00014858919689596416,6.992500901634124e-09,1.2474833383114752e-12,3.112451533655213e-06,4.92911387527431e-05,2.969560972968829e-12,6.648007227751088e-10,6.286798724488374e-06,7.369691865942004e-06,0.0001223824665300892,9.022720053896846e-11,4.471069895278751e-11,2.0579937571478873e-12,1.3240369550415668e-18,1.0268522128062734e-07,7.800242063635639e-21,1.0469297526564746e-09,3.1613852182677653e-09,3.9189527756834383e-13,3.1015961302439336e-08,2.97417202171052e-13,1.6595072149658289e-09,1.6731291220613403e-20,8.658338831258617e-17,4.827907620172957e-13,4.3330032513174585e-13,2.8813715199901036e-15,6.416531039486539e-14,8.796776364498871e-18,3.839190330519242e-16,8.373120624955016e-08,5.088749466814339e-15,1.5531994241286006e-15,2.0263651404554117e-19
4.199774063739973e-05,0.8872736616823017,3.76,0.0,0.5981852395973485,0.9214623491483716,0.0890690288090433,4.157342321208299e-10,1.107665766773982e-07,0.04063104263729795,0.0013120908769451844,1.1249153610370998e-06,0.0009634274544651404,0.0017594201620238197,0.10000283151811627,0.011973103881777927,0.00027469781226749997,5.057067173749703e-06,4.6114957275827095e-05,0.026218811327686428,0.005061023920320268,0.0002581045156344327,0.03331763691656092,4.3560536093280014e-05,1.1446736312738041e-09,3.708602386526632e-05,0.004682942520472647,3.2363524086560704e-06,7.469497182770049e-06,1.1756221431300053e-05,3.40949872120167e-13,3.887941947200686e-10,1.132420105400604e-12,4.526213515026537e-07,0.009207899340439963,1.0173830129519689e-05,6.083461697536241e-05,6.264693115254132e-10,8.089978907701996e-13,1.3287236169261592e-08,1.1613142970941465e-09,0.00015505186024860327,7.305767512651883e-09,1.3053210520474676e-12,3.16924466847756e-06,5.200826382786242e-05,3.1793781637982308e-12,7.04112708857308e-10,6.442726316641894e-06,7.532897382039004e-06,0.000130204256224246,9.578636692566296e-11,4.6950853215402715e-11,2.118763172503596e-12,1.411499587671193e-18,1.0971498015701989e-07,8.505254075679925e-21,1.1114247999845009e-09,3.3634470250662446e-09,4.010558189707302e-13,3.178717211165702e-08,3.0963531689033325e-13,1.7827037228386042e-09,1.841153865679329e-20,8.993289655233904e-17,5.04626878510318e-13,4.528406604103961e-13,3.010951708214912e-15,6.528303587352501e-14,9.555522985852646e-18,3.9149619295842654e-16,9.066121862362028e-08,5.34687237688743e-15,1.6320408840576733e-15,2.17735150463584e-19
