Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346)
5.6074206782950936e-05,0.9850667065000672,3.76,0.0,0.00631954333115399,0.14128475815399416,0.8627370563602791,0.0002858782819040786,0.00023833788513367112,0.00830880146151786,0.00010808616574304789,2.7156115617862127e-08,0.03283864964130536,0.12360810079271668,0.4611912469645685,0.0008547301675964285,0.009267669641093683,2.991983880205655e-07,1.7390384606918785e-06,0.0006826923945710449,1.5131659051865617e-05,0.0003264469096193286,0.45236638549044844,3.319961802183495e-06,1.8162544983172082e-09,9.695312491307094e-05,0.04224892571655768,0.00023225296058598983,0.00012545153486094135,0.0004126663029755909,1.627240401086955e-12,5.177085066786731e-11,5.5681322182531e-12,2.1241432928533578e-06,0.17887149118567242,0.0004424418049190318,0.0006154022025227017,6.831058719721778e-08,1.190156543539776e-09,1.717048875131479e-08,1.5105716087846951e-07,2.0687909940109542e-05,1.3773831796683181e-09,7.750005774492e-10,5.456260941548624e-06,2.3783352758257374e-05,1.3519876569968473e-09
5.6100015952063775e-05,0.9850981606775454,3.76,0.0,0.006216612031197817,0.14025549878891647,0.8637049555760983,0.00028762457215215687,0.00023786087148832845,0.008205184474092653,0.0001071198794746128,2.66210114944324e-08,0.032917755584067114,0.12392313558604609,0.4607212876315475,0.0008460607858238035,0.009294441550641883,2.952810153105346e-07,1.6964423806036295e-06,0.0006680218280377553,1.4711603028009562e-05,0.00032349715525778396,0.4530213094066181,3.3078498161727386e-06,1.8004334233066554e-09,9.590030252581585e-05,0.04196979520454127,0.00023099450515808452,0.00012465789386297124,0.0004104848951667866,1.6069966081973497e-12,5.0758591549490894e-11,5.4983680008848056e-12,2.0976051425066543e-06,0.1790468201035926,0.0004397896968590168,0.0006109773947164879,6.804071555746803e-08,1.185971350565303e-09,1.6982478400154573e-08,1.515649598180025e-07,2.0228871603384038e-05,1.3472417262308581e-09,7.776047248026042e-10,5.391395145365993e-06,2.3249263407731466e-05,1.3458362666794657e-09
5.6125825121176614e-05,0.9851291870987683,3.76,0.0,0.0061153570334904215,0.1392328622876085,0.8646665544449064,0.00028935558355858696,0.0002373700503315965,0.008102855867053274,0.0001061633205279166,2.6096281546774744e-08,0.03299642033234013,0.12423638181775107,0.46025190112565934,0.0008374750452479438,0.009321011965149742,2.91418944302234e-07,1.654901464226135e-06,0.0006536687263375441,1.4303407646569764e-05,0.00032056960617799613,0.4536721827669094,3.2960561157447967e-06,1.7847557568948102e-09,9.486074556174225e-05,0.04169138048795071,0.00022973294978168357,0.0001238654955254321,0.00040829840701629857,1.5869318692130178e-12,4.976558785766381e-11,5.429226263375872e-12,2.0713055772775555e-06,0.17922095093740273,0.0004371367261076782,0.0006065698397133197,6.776832016625384e-08,1.1817316997682814e-09,1.6796851328550065e-08,1.5207041734109447e-07,1.9779761634045784e-05,1.3177426209517225e-09,7.801970601518653e-10,5.32710784833052e-06,2.2726808823405325e-05,1.3396526796760254e-09
5.6149053373378166e-05,0.9851567486872033,3.76,0.0,0.00602564174938975,0.1383181440268592,0.865526611006802,0.0002909001743715807,0.00023691666407747145,0.008011852587616759,0.00010531065647279105,2.5632748084160427e-08,0.033066839399082566,0.12451676949228649,0.45982998811526854,0.0008298190181788704,0.009344751642108936,2.879897705115195e-07,1.6183967010462523e-06,0.0006410173326211906,1.3945906423742434e-05,0.000317953812019802,0.4542545005558734,3.2857083813323918e-06,1.7707679544278782e-09,9.393636502073757e-05,0.04144143623274025,0.00022859505638864782,0.0001231534619115569,0.00040632652141795307,1.5690270858501838e-12,4.888811297221924e-11,5.36753238446245e-12,2.047840385170275e-06,0.17937665435808156,0.0004347485674062215,0.0006026179536404681,6.752105371182519e-08,1.177870351970992e-09,1.6631803946427816e-08,1.5252332025992158e-07,1.938389323593355e-05,1.2917326225544954e-09,7.825200043609617e-10,5.269743755628612e-06,2.2266362274144053e-05,1.3340608140976893e-09
5.617228162557972e-05,0.9851839703785715,3.76,0.0,0.005937248965186511,0.13740877501504245,0.8663815728671673,0.00029243191627993816,0.00023645238965742726,0.007921875884516986,0.00010446572695791442,2.517734642357716e-08,0.03313689745509803,0.12479569986786802,0.4594086224874552,0.0008222300379397523,0.009368325506674139,2.8460429126235506e-07,1.5827095079932513e-06,0.0006286137678940042,1.3597522122793917e-05,0.0003153560268909017,0.45483352844299746,3.275608219595288e-06,1.7568956508497422e-09,9.302250340231533e-05,0.04119210312127286,0.0002274549434288409,0.00012244255004833512,0.00040435107183127824,1.5512680222566793e-12,4.802578974737743e-11,5.3063452869788645e-12,2.0245692419856005e-06,0.17953140602086445,0.00043236017864460336,0.0005986803414080894,6.727182889263801e-08,1.1739665256504007e-09,1.6468648158516618e-08,1.529743140652564e-07,1.8995774147048878e-05,1.2662242214982154e-09,7.848332739935262e-10,5.212847893294274e-06,2.181499726353081e-05,1.328444524898367e-09
5.619550987778127e-05,0.9852108552803298,3.76,0.0,0.005850162131105176,0.13650474737844742,0.8672314446998929,0.00029395059060474525,0.0002359773690601587,0.00783291760379627,0.00010362846406731976,2.4729950053791404e-08,0.03320659285159883,0.12507316919178635,0.45898784295983464,0.0008147077625898053,0.009391732382102476,2.8126199142515314e-07,1.5478227631564596e-06,0.0006164537006867533,1.3258030378645116e-05,0.0003127762555737729,0.45540926272511983,3.2657508859130377e-06,1.743138297446781e-09,9.211905315783529e-05,0.040943395606509884,0.0002263127477885791,0.00012173281303885378,0.00040237231531949346,1.5336549661320068e-12,4.71783995489851e-11,5.245665574298374e-12,2.0014924666805285e-06,0.17968521479001123,0.00042997177950926846,0.0005947571402198803,6.702068694378963e-08,1.1700209898580388e-09,1.630736440840559e-08,1.534233933451263e-07,1.8615268417018908e-05,1.2412088050446815e-09,7.871368209823176e-10,5.156419967127121e-06,2.137255456019683e-05,1.322804590646737e-09
5.6218738129982825e-05,0.985237406491642,3.76,0.0,0.0057643648106232796,0.1356060528422448,0.8680762315625983,0.00029545598219720754,0.00023549174534167195,0.007744969535924242,0.00010279880026192875,2.429043375189029e-08,0.03327592398900097,0.12534917390416017,0.4585676877429488,0.0008072518445925876,0.00941497112734059,2.7796235965490593e-07,1.513719634596979e-06,0.0006045328522432846,1.2927211726578928e-05,0.0003102144991101999,0.4559817000390414,3.2561317025009506e-06,1.7294949714558828e-09,9.122590652434911e-05,0.040695327887090654,0.00022516860557322832,0.00012102430305498696,0.0004003905063364552,1.5161881442191913e-12,4.6345741033796484e-11,5.185493918243428e-12,1.9786102288811834e-06,0.17983808953327185,0.00042758358811538955,0.0005908484844170273,6.676767203201515e-08,1.1660345849421697e-09,1.6147933761731705e-08,1.5387055295631516e-07,1.824224181411631e-05,1.2166780625992277e-09,7.894305988593914e-10,5.100459604205034e-06,2.093887689977375e-05,1.3171417892359231e-09
5.624196638218438e-05,0.9852636271026077,3.76,0.0,0.00567984068204532,0.13471268273632664,0.8689159388922044,0.0002969478794954416,0.00023499566255825871,0.007658023419771577,0.00010197666838602891,2.3858673593671573e-08,0.03334488931693304,0.12562371063653022,0.4581481945363314,0.0007998619310021561,0.009438040637155181,2.747048884453916e-07,1.4803835783360832e-06,0.0005928469966536678,1.2604851525145195e-05,0.00030767075487222366,0.45655083735906693,3.2467460580657422e-06,1.7159658322916804e-09,9.034295558141259e-05,0.04044791390694435,0.0002240226520703082,0.00012031707134007833,0.00039840589668248163,1.4988677182520604e-12,4.55276049307755e-11,5.125831384796529e-12,1.9559227637729195e-06,0.17999003911909886,0.00042519582095303045,0.0005869545054819874,6.651282243732103e-08,1.1620080505033713e-09,1.599033809597411e-08,1.5431578802588815e-07,1.787656182793128e-05,1.1926232276342397e-09,7.917145627456767e-10,5.0449663536130505e-06,2.0513808989871557e-05,1.3114568965151048e-09
5.626287180916578e-05,0.9852869455355441,3.76,0.0,0.005604844149219142,0.13391319454916295,0.8696673372837692,0.0002982788775194803,0.00023454036536920076,0.007580621717617849,0.00010124313430693324,2.3476619584892483e-08,0.03340664410323744,0.12586953594208924,0.4577712474132285,0.0007932671466166002,0.009458657615172936,2.7180879529466584e-07,1.4510235312815992e-06,0.0005825271954540575,1.2321785743555005e-05,0.00030539678043776827,0.4570602372215135,3.238494895949395e-06,1.703886667866034e-09,8.95569277686093e-05,0.040225811591117384,0.00022298985639487728,0.00011968169732371634,0.00039661755936118133,1.4834046520759878e-12,4.4803517159596936e-11,5.072570388944273e-12,1.9356707274591954e-06,0.18012601006520498,0.0004230473708027953,0.0005834625795187306,6.628192342634356e-08,1.1583504932369854e-09,1.58500544159099e-08,1.5471485039461365e-07,1.7553623064444608e-05,1.1713739359243968e-09,7.937617034879259e-10,4.99542137448663e-06,2.0138482449976388e-05,1.3063222409368558e-09
5.628168669344904e-05,0.9853077071522572,3.76,0.0,0.005538208096071435,0.13319733067189854,0.8703400857351368,0.0002994671630168636,0.00023412354272494822,0.007511643302620358,0.00010058808362297605,2.3137984419554216e-08,0.03346196815237232,0.12608975805526904,0.4574325013511594,0.0007873770854006638,0.009477094326292028,2.6923085962912634e-07,1.4251098248919797e-06,0.0005733967434164498,1.2072615171352125e-05,0.00030336266781182065,0.45751640838436336,3.2312247371668815e-06,1.6930933134623378e-09,8.885642383658187e-05,0.04002638984246779,0.00022205925949659816,0.00011911081063473135,0.00039500643727604853,1.4695894750411624e-12,4.416162419494947e-11,5.024988196704603e-12,1.917578912494172e-06,0.18024775467992757,0.0004211143367206053,0.0005803301756015468,6.607289981956735e-08,1.155031952828436e-09,1.5725044389320997e-08,1.5507266802205977e-07,1.7267897637703943e-05,1.1525686682517285e-09,7.955972783137092e-10,4.951153667132663e-06,1.9806453773193466e-05,1.3016867474228661e-09
5.6300501577732296e-05,0.9853282573246785,3.76,0.0,0.005472378747639243,0.13248494347140571,0.8710095123926894,0.00030064623077879116,0.00023370011696905417,0.007443307430091615,9.993785652100621e-05,2.2804222025286086e-08,0.03351704959857519,0.1263090116593082,0.45709425497149236,0.000781529685336817,0.00949541815487608,2.666796958620544e-07,1.399670912191712e-06,0.0005644131300923988,1.1828627971288253e-05,0.0003013403566547698,0.45797041013497664,3.2240998203856405e-06,1.6823737970377153e-09,8.816241717212286e-05,0.03982742096864252,0.00022112771189783197,0.00011854085070310537,0.00039339391646285755,1.4558705662087057e-12,4.3528888091825974e-11,4.977740463911547e-12,1.8996150665146265e-06,0.18036890805736563,0.00041918196030758293,0.0005772076255401548,6.586274681654106e-08,1.1516884897670584e-09,1.5601204022570295e-08,1.5542921536703364e-07,1.6986762361537803e-05,1.1340610350102912e-09,7.974263396172041e-10,4.907191381224767e-06,1.9479804319260904e-05,1.2970381258240412e-09
5.6319316462015556e-05,0.9853485976755896,3.76,0.0,0.005407347656838667,0.13177602760661664,0.8716756208545827,0.0003018159754947409,0.00023327016629111203,0.007375609627525334,9.929241807453479e-05,2.2475269077843086e-08,0.033571887712338065,0.12652729532646542,0.45675652731261895,0.0007757247492814477,0.00951362858278063,2.6415504178249006e-07,1.374698544518822e-06,0.0005555742114956182,1.1589718999070136e-05,0.0002993298388254716,0.4584222415022291,3.217117821013482e-06,1.6717277329238206e-09,8.747485035617863e-05,0.03962891188997647,0.00022019528377229585,0.00011797184299369275,0.0003917801254593895,1.442247956466196e-12,4.2905198325884854e-11,4.930827170446533e-12,1.8817791958268837e-06,0.18048947490132894,0.00041725035326621704,0.0005740949936913276,6.56514868386009e-08,1.148320527251405e-09,1.5478523045693834e-08,1.5578449043940053e-07,1.6710150119640254e-05,1.1158467866615861e-09,7.992488665883907e-10,4.86353413309737e-06,1.9158455358160136e-05,1.2923767810813978e-09
5.6338131346298816e-05,0.9853687298233414,3.76,0.0,0.005343106428768079,0.1310705775779776,0.872338414873254,0.00030297629349794594,0.00023283376918293325,0.00730854540769506,9.86517335334153e-05,2.2151062828017846e-08,0.033626481785262397,0.12674460770888896,0.456419337186596,0.0007699620781287127,0.009531725107435315,2.6165663688921503e-07,1.3501845926306512e-06,0.0005468778664887195,1.1355785033996594e-05,0.0002973311047416034,0.45887190165501374,3.2102764422957723e-06,1.6611547377553439e-09,8.679366600555566e-05,0.0394308694169843,0.00021926204487507638,0.0001174038125795084,0.00039016519158419587,1.4287216584914486e-12,4.229044743761828e-11,4.884248299087132e-12,1.8640712763641658e-06,0.18060945991119706,0.00041531962649995894,0.0005709923431740999,6.543914249481279e-08,1.144928496119632e-09,1.535699116363091e-08,1.561384913726015e-07,1.6437994535018313e-05,1.0979217232230061e-09,8.010648390960093e-10,4.820181508036486e-06,1.8842329011838543e-05,1.2877031167049157e-09
5.6356946230582075e-05,0.9853886553810937,3.76,0.0,0.005279646721027086,0.1303685877290473,0.8729978983541714,0.0003041270827774603,0.0002323910044210882,0.007242110269614473,9.801576832512587e-05,2.1831541102971085e-08,0.0336808311300346,0.1269609475382109,0.45608270317849686,0.0007642414708597374,0.009549707241850707,2.5918422239412944e-07,1.3261210460314095e-06,0.0005383219967723152,1.112672475817512e-05,0.00029534414339839213,0.45931938990146715,3.2035734151933585e-06,1.650654510814092e-09,8.611880678604545e-05,0.03923330025042615,0.00021832806453301134,0.00011683678414253526,0.00038854924092760433,1.4152916660372762e-12,4.168452746937586e-11,4.838003803456512e-12,1.8464912765767434e-06,0.18072886778129107,0.0004133898901005163,0.0005678997358708341,6.522573582000383e-08,1.1415128165550323e-09,1.5236598277995092e-08,1.5649121641519322e-07,1.6170229969065708e-05,1.0802816388765084e-09,8.028742376730594e-10,4.777133060647757e-06,1.8531348253651613e-05,1.2830175347637165e-09
5.6375761114865335e-05,0.9854083759568439,3.76,0.0,0.005216960244177643,0.1296700522487929,0.8736540753540312,0.00030526824299521095,0.00023194195104209894,0.007176299699919212,9.738448805661163e-05,2.151664230817502e-08,0.033734935080393165,0.12717631362501702,0.4557466436454684,0.0007585627246131625,0.009567574514626696,2.5673754123439586e-07,1.3025000119607217e-06,0.0005299045268713403,1.0902438726737721e-05,0.00029336894239610295,0.45976470568786104,3.197006498208684e-06,1.6402266896368023e-09,8.545021543109144e-05,0.039036210981395106,0.000217393411632909,0.00011627078197545865,0.00038693239833877076,1.4019579594616213e-12,4.1087331532713576e-11,4.792093571571691e-12,1.8290391379103446e-06,0.18084770320002158,0.00041146125332980663,0.0005648172324266456,6.501128919554297e-08,1.138073915526087e-09,1.511733419445979e-08,1.5684266394253535e-07,1.59067915201348e-05,1.0629224034583774e-09,8.046770435162803e-10,4.734388315384817e-06,1.8225436907638245e-05,1.2783204354585961e-09
5.6394575999148594e-05,0.9854278931535022,3.76,0.0,0.00515503876218123,0.12897496517383267,0.8743069500789957,0.00030639967550159867,0.00023148668831906354,0.007111109174197659,9.675785851601416e-05,2.120630542922687e-08,0.03378879299109357,0.12739070485828688,0.4554111767158643,0.0007529256347538026,0.009585326469956077,2.543163380833033e-07,1.279313714385897e-06,0.0005216234041163517,1.0682829338982712e-05,0.00029140548796693206,0.46020784859750874,3.190573477214092e-06,1.6298709501932556e-09,8.478783475924712e-05,0.038839608091422846,0.0002164581546105397,0.00011570582998370651,0.00038531478741408504,1.388720503205844e-12,4.049875261854039e-11,4.746517442613111e-12,1.8117147900013637e-06,0.18096597084903307,0.00040953382460299354,0.0005617448922506176,6.479582468406577e-08,1.1346122139287243e-09,1.4999188777109856e-08,1.571928324486859e-07,1.5647615022139053e-05,1.045839905502337e-09,8.06473238483974e-10,4.691946767040368e-06,1.792451964761164e-05,1.2736122172410467e-09
5.6413390883431854e-05,0.985447208568594,3.76,0.0,0.005093874092771497,0.1282833203904658,0.8749565268830903,0.0003075212833485079,0.0002310252957411848,0.007046534158166874,9.613584567412441e-05,2.0900470033202123e-08,0.033842404237870834,0.12760412020490278,0.4550763202885504,0.0007473299949344416,0.009602962667621097,2.5192035935797325e-07,1.2565544930764252e-06,0.0005134765986173635,1.0467800812481121e-05,0.00028945376499952386,0.4606488183497545,3.1842721652918823e-06,1.6195869016413036e-09,8.413160768924494e-05,0.038643497952610704,0.00021552236144071725,0.00011514195168732781,0.00038369653048793043,1.3755792480507085e-12,3.991868524292293e-11,4.701275198559152e-12,1.7945181339523445e-06,0.18108367540248022,0.0004076077114738081,0.000558682773515907,6.457936474307455e-08,1.1311281407787099e-09,1.4882151833014837e-08,1.575417205501559e-07,1.5392637042893017e-05,1.0290301128527081e-09,8.082628050919692e-10,4.649807881186715e-06,1.76285219959651e-05,1.268893276643868e-09
5.6432205767715114e-05,0.9854663237941482,3.76,0.0,0.005033458107798029,0.1275951116366587,0.8756028102666256,0.00030863297130150584,0.00023055785299374107,0.006982570108798295,9.55184156857097e-05,2.059907626959603e-08,0.03389576821739737,0.1278165587091241,0.45474209203230553,0.0007417755971558756,0.009620482682984731,2.495493532251793e-07,1.234214802679646e-06,0.0005054621032296934,1.0257259157844434e-05,0.00028751375706282127,0.461087614798967,3.1781004025731458e-06,1.6093742083142716e-09,8.348147725438585e-05,0.03844788682778974,0.00021458609962743248,0.00011457917022269728,0.00038207774862423463,1.3625341289277472e-12,3.934702391166504e-11,4.656366581435963e-12,1.7774490608747991e-06,0.18120082152630398,0.0004056830206205323,0.0005556309331617027,6.436193142456162e-08,1.1276221177611009e-09,1.4766213242128184e-08,1.5788932697916517e-07,1.5141794882351614e-05,1.0124890041310634e-09,8.10045726509533e-10,4.607971094607175e-06,1.733737032217497e-05,1.2641640083602894e-09
