Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22)
1.6446744787112765e-13,0.7742018553749974,3.76,0.0,0.7194289385203011,0.9999999999958048,1.180965541119401e-25,3.3324776382629993e-37,4.785626471104908e-25,5.836283978026745e-12,4.195232999431005e-12,3.3452855702116094e-21,2.5362021946170747e-19,1.6410496231342937e-12,5.564385196711839e-19,7.919159463061098e-21,5.158627899384762e-18,1.537598067855757e-21,2.872744908408184e-30,1.4102724357226946e-30,7.96256439345985e-30,1.1254002380178787e-30,2.6667812707336513e-30,4.843294654359287e-21,1.4764040923096036e-42,1.1761273100769792e-41,9.448582456179035e-48
3.2893935732834084e-13,0.7742018553752292,3.76,0.0,0.7194289385144647,0.9999999999916095,9.44794549400679e-25,2.666093516834659e-36,1.914279662372521e-24,1.1672727376589412e-11,8.390579783140429e-12,1.3381336309560142e-20,1.0145011623916561e-18,3.2821421714941388e-12,2.225798437312864e-18,3.167734458289867e-20,1.0811873263705098e-17,6.150458333421915e-21,2.2982630784846352e-29,1.1282452363317363e-29,6.37025427518371e-29,9.003408977526693e-30,2.1334792264946192e-29,1.937357157097168e-20,2.361746096608513e-41,1.8818616030550716e-40,3.0236430687125823e-46
6.578831762427672e-13,0.7742018553756931,3.76,0.0,0.7194289385027918,0.9999999999832188,7.5584411535464e-24,2.1329771250727744e-35,7.657117563065262e-24,2.3345617464477555e-11,1.678127328519637e-11,5.3525263996025557e-20,4.058043085413875e-18,6.564322491251197e-12,8.903276914264213e-18,1.2671116531747384e-19,2.3601811117295592e-17,2.4601611040047565e-20,1.838630623463172e-28,9.026077139034259e-29,5.096285911967855e-28,7.202802056030081e-29,1.7068093489712829e-28,7.74950649749367e-20,3.777049275624935e-40,3.0110083894525144e-39,9.675760334320667e-45
1e-12,0.7742018553766207,3.76,0.0,0.7194289384906515,0.9999999999744921,3.5072539013273964e-23,9.89805327194242e-35,1.960250596635536e-23,3.548597123603188e-11,2.5507983441336635e-11,1.3702636171478112e-19,1.0388903635645128e-17,9.977932271642267e-12,2.2793071520013247e-17,3.243928083521121e-19,3.99896268275473e-17,6.298012975764384e-20,8.531530660219593e-28,4.188275317001215e-28,2.3647776804411396e-27,3.3422259981738476e-28,7.919962022489055e-28,1.9839353596732528e-19,3.320975919631117e-39,2.649777044186574e-38,1.656550872787175e-43
1.31577081407162e-12,0.7742018553766207,3.76,0.0,0.719428938479446,0.9999999999664374,6.046780892194566e-23,1.7065150140481928e-34,3.062799421648956e-23,4.669141080331104e-11,3.356266002785521e-11,2.1409713921397709e-19,1.623223214479496e-17,1.312866402297475e-11,3.5613229563621424e-17,5.068512231781484e-19,5.511543634153343e-17,9.84031643960042e-20,1.470901842564513e-27,7.220917565940025e-28,4.0770639448272525e-27,5.762258863787195e-28,1.3654647198509988e-27,3.099817595045888e-19,6.037589113311409e-39,4.817584488365257e-38,3.096226317761087e-43
2.6315460897293255e-12,0.7742018553784754,3.76,0.0,0.7194289384327545,0.9999999999328746,4.837426406749866e-22,1.3654131316634672e-33,1.2250723414567275e-22,9.33830501332544e-11,6.712543246734913e-11,8.563506913219159e-19,6.492891163374634e-17,2.625727065573927e-11,1.424528066763662e-16,2.0274419170649915e-18,1.41877372999454e-16,3.9358341950107944e-19,1.1767032592901705e-26,5.7767720078596046e-27,3.2616687912580635e-26,4.609793607700364e-27,1.0923896372722414e-26,1.2399295749610598e-18,9.641894405773233e-38,7.707942911162887e-37,9.907683103996372e-42
3.947321365387031e-12,0.7742018553803305,3.76,0.0,0.7194289383860627,0.9999999998993118,1.3832011991937327e-21,3.9046385255235234e-33,2.603206441544485e-22,1.4007474211552164e-10,1.0068820386100761e-10,1.8196877695682616e-18,1.3797377306296941e-16,3.938580085830085e-11,3.02711744644866e-16,4.308364099009495e-18,2.5237368401137804e-16,8.363209963022903e-19,3.4933045734352534e-26,1.6518054129793296e-26,9.683098087734051e-26,1.3181094622122362e-26,3.1235850977747315e-26,2.6348514166391695e-18,3.5457986725037086e-37,2.9207177314027658e-36,4.627695283187079e-41
6.578871916702442e-12,0.7742018553840405,3.76,0.0,0.7194289382926791,0.9999999998321859,6.3566569170241055e-21,1.7950316766273233e-32,7.196576160412026e-22,2.3345833668973226e-10,1.6781374246489036e-10,5.030485861269041e-18,3.8145526780148543e-16,6.564255554644963e-11,8.369045763094239e-16,1.1911701651257388e-17,5.683013086567459e-16,2.3118667543482407e-18,1.636284246115518e-25,7.59118997052691e-26,4.53578499066252e-25,6.057485758233761e-26,1.4355253394927822e-25,7.28458796896867e-18,2.7196043971967287e-36,2.37522682421775e-35,6.378114955650046e-40
8.947267412886312e-12,0.7742018553873796,3.76,0.0,0.7194289382086336,0.9999999997717726,1.4308743141909626e-20,4.0415807066116913e-32,1.2814348657892707e-21,3.1750374192807343e-10,2.2822672382912273e-10,8.957312375118569e-18,6.7925673787494925e-16,8.927338782374698e-11,1.4902736159614424e-15,2.1211610577164735e-17,9.29318719662075e-16,4.1163773397487736e-18,3.775826676675028e-25,1.7087870025069493e-25,1.0466806097429543e-24,1.3635268937796042e-25,3.23141524368784e-25,1.2971688631300958e-17,7.479460808915828e-36,6.864754592917794e-35,2.1698080119777953e-39
1e-11,0.7742018553907184,3.76,0.0,0.719428938171276,0.9999999997449193,1.996963722778277e-20,5.641263080241683e-32,1.6009378579732279e-21,3.5486132287273984e-10,2.550798024233488e-10,1.1190618142753061e-17,8.486389235616631e-16,9.97769849113225e-11,1.861893580134371e-15,2.6501347677241012e-17,1.125865098542993e-15,5.142601872102521e-18,5.328953432921402e-25,2.3848455570658044e-25,1.4772346474910638e-24,1.9029680913583077e-25,4.509897578019849e-25,1.6206385735956426e-17,1.1630688046580417e-35,1.0778386416267956e-34,3.802392894658352e-39
1.1315662909070182e-11,0.7742018553907184,3.76,0.0,0.719428938124588,0.9999999997113591,2.7044395311768775e-20,7.640481866703591e-32,2.0002398661934576e-21,4.0154932723692573e-10,2.886397016163947e-10,1.3981714000386948e-17,1.060325976753626e-15,1.1290395872129003e-10,2.3263292869009104e-15,3.311224866624142e-17,1.3715008694605254e-15,6.425136078911409e-18,7.269988878475792e-25,3.2297563876798377e-25,2.0153237925879064e-24,2.5771400358447717e-25,6.107693454932739e-25,2.0248980270186722e-17,1.6818725132704514e-35,1.5669486295540972e-34,5.842731915549271e-39
1.3684058405254053e-11,0.7742018553940575,3.76,0.0,0.7194289380405421,0.9999999996509455,4.5203584026205284e-20,1.2773781308198326e-31,2.867355322043165e-21,4.855950826417321e-10,3.4905267602478183e-10,2.0042741937590336e-17,1.5200497679685538e-15,1.365342827206859e-10,3.3349500712411964e-15,4.746967019938073e-17,1.8903499398070206e-15,9.210097748013501e-18,1.236055479556339e-24,5.3984801124282725e-25,3.4265519875303264e-24,4.307569241683036e-25,1.0208964842029233e-24,2.902837355719935e-17,3.227814984439286e-35,3.0854061927528717e-34,1.3012623919529049e-38
1.8420849397621793e-11,0.7742018554007355,3.76,0.0,0.7194289378724502,0.9999999995301184,9.65041645652846e-20,2.7284287445326747e-31,4.93975092547597e-21,6.536869813528286e-10,4.698786171358786e-10,3.4528372718547314e-17,2.6188656476899067e-15,1.8379436768068216e-10,5.7457180932385605e-15,8.178750674235411e-17,3.102880450348341e-15,1.5865667367762405e-17,2.732858686087898e-24,1.1525409536673233e-24,7.576166435505465e-24,9.196092643194138e-25,2.179576092632842e-24,5.001266888052043e-17,8.32828548659369e-35,8.533113403236725e-34,4.2085771572021577e-38
2.3157640389989533e-11,0.7742018554074134,3.76,0.0,0.7194289377043576,0.9999999994092912,1.7548176417156632e-19,4.963811511260037e-31,7.560203048802579e-21,8.217795088100951e-10,5.907045457566801e-10,5.2844534423455174e-17,4.008415031694349e-15,2.31053540027674e-10,8.79434207421595e-15,1.2518761869405022e-16,4.598788119142042e-15,2.4280525783999973e-17,5.119845068311913e-24,2.0958239197466488e-24,1.4193888557943732e-23,1.6721964997604506e-24,3.9634610525093725e-24,7.654932429465837e-17,1.7601007642671383e-34,1.8962218615517874e-33,1.0644190460258528e-37
2.7894431382357274e-11,0.7742018554140914,3.76,0.0,0.7194289375362642,0.9999999992884633,2.902800774117881e-19,8.21534115922887e-31,1.0765754307290426e-20,9.898727076618285e-10,7.115304610395387e-10,7.52500070232864e-17,5.708412996530735e-15,2.7831173788013217e-10,1.2524074056341424e-14,1.7828686023231996e-16,6.397281463121383e-15,3.457322026027844e-17,8.664624766693114e-24,3.4669982816072856e-24,2.4021884726920338e-23,2.766117362601933e-24,6.556573095651061e-24,1.0901492796442313e-16,3.3229287145239172e-34,3.725327311826878e-33,2.3556079637480064e-37
3.736801336709275e-11,0.7742018554274475,3.76,0.0,0.7194289372000756,0.9999999990468069,6.695779850396043e-19,1.8972792003990867e-30,1.89642847963483e-20,1.3260611573932407e-09,9.531822508368957e-10,1.3255266614890187e-16,1.0057217915829293e-14,3.7282515531102665e-10,2.2065163092741446e-14,3.1413455555397437e-16,1.0918996609948079e-14,6.08929207491976e-17,2.0604125781186117e-23,7.997840742251001e-24,5.712742552315349e-23,6.3804270247177776e-24,1.5125203069753687e-23,1.9206696992101704e-16,1.0010211866767684e-33,1.1810066725567193e-32,1.0059452276623042e-36
4.684159535182823e-11,0.7742018554408034,3.76,0.0,0.7194289368638842,0.9999999988051491,1.2862594289692706e-18,3.6486867360317585e-30,2.9537822046463665e-20,1.6622523346440386e-09,1.1948339864430798e-09,2.064526770219852e-16,1.5667128811475525e-14,4.673346142052693e-10,3.437302461166317e-14,4.893963381783073e-16,1.666976391156287e-14,9.482975436974976e-17,4.0236438785397407e-23,1.5365022858282135e-23,1.115684004490224e-22,1.2256675789828352e-23,2.9058007512388424e-23,2.992047077050042e-16,2.341822731273185e-33,2.839486991494929e-32,2.9599135926094258e-36
6.57887593212992e-11,0.7742018554675154,3.76,0.0,0.719428936191493,0.99999999832183,3.5378365797937286e-18,1.0059651315329074e-29,5.780828574497632e-20,2.334642877237209e-09,1.6781372949514013e-09,4.04027421636614e-16,3.0672554742417595e-14,6.563416494087397e-10,6.729398686782083e-14,9.582808882844483e-16,3.186030696138227e-14,1.8553202317516224e-16,1.1250124613374333e-22,4.226860023427615e-23,3.119983393840915e-22,3.371098762684351e-23,7.993883210679994e-23,5.857845572981878e-16,9.069245745209934e-33,1.1298003991397924e-31,1.7373761725172578e-35
9.999999999999999e-11,0.7742018555209395,3.76,0.0,0.7194289349773864,0.9999999974491299,1.2699622070350478e-17,3.6277143687617227e-29,1.3287753574811163e-19,3.548747462824414e-09,2.5507953571752257e-09,9.286048178193655e-16,7.055063601356023e-14,9.975750336682865e-10,1.5478301605421177e-13,2.204869035108992e-15,7.174439222294123e-14,4.2620007593494576e-16,4.080974393067226e-22,1.5178374802651844e-22,1.1321730974012636e-21,1.210047138533991e-22,2.8706214250982686e-22,1.347430369652353e-15,5.150663241562904e-32,6.545128898145674e-31,1.7314156611802516e-34
1.036830872602411e-10,0.7742018555209395,3.76,0.0,0.7194289348466768,0.9999999973551765,1.4077066545812267e-17,4.0223317059464714e-29,1.4280296522836246e-19,3.679456716585031e-09,2.644743260983921e-09,9.97959641664843e-16,7.58249043564769e-14,1.0343081936503773e-09,1.6635424944062958e-13,2.3697681837124202e-15,7.699411598086692e-14,4.580109654293395e-16,4.525920391753673e-22,1.682504593155839e-22,1.2556408454825758e-21,1.3412886995158473e-22,3.182054026350988e-22,1.4481674813932298e-15,5.839992537870092e-32,7.426513191111562e-31,1.9986803750135007e-34
1.7947174313812493e-10,0.7742018556277875,3.76,0.0,0.7194289321569105,0.9999999954218094,7.516739186304665e-17,2.168518926969407e-28,4.2628241454745096e-19,6.369215421755953e-09,4.577952587847924e-09,2.978379076961973e-15,2.26686004813281e-13,1.7900512179787857e-09,4.973222257892688e-13,7.0897548828189664e-15,2.2624376776317997e-13,1.3653235258594914e-15,2.4280932715893623e-21,8.991129362190327e-22,6.741702495779381e-21,7.161249333682652e-22,1.7005212346564363e-21,4.329831299420742e-15,5.413694458392732e-31,7.143204294610633e-30,3.668853348711152e-33
2.5526039901600877e-10,0.7742018557346356,3.76,0.0,0.7194289294669655,0.9999999934883619,2.1025159313812189e-16,6.113011426131537e-28,8.606548449901995e-19,9.059148835292225e-09,6.511158439591983e-09,6.012158665649621e-15,4.582735423808275e-13,2.5455408853724836e-09,1.0053799728103042e-12,1.4341769260551062e-14,4.540957199555524e-13,2.7532430771324606e-15,6.797426129249461e-21,2.516344074496135e-21,1.888423998147347e-20,2.0029145572475977e-21,4.759612117038324e-21,8.753976037340199e-15,1.945746708691484e-30,2.6984630723444483e-29,1.7728244684039305e-32
3.310490548938926e-10,0.7742018558414839,3.76,0.0,0.7194289267768417,0.9999999915548342,4.481773914326044e-16,1.3130578252953865e-27,1.4453251569900247e-18,1.1749256966395312e-08,8.44436081408867e-09,1.0094590996741832e-14,7.705660761545788e-13,3.3007772819507886e-09,1.6904716556710894e-12,2.412954064100059e-14,7.604936420654152e-13,4.6182486740952175e-15,1.4491190969954826e-20,5.366747047618497e-21,4.028047746891057e-20,4.2691297864544564e-21,1.0152057882054895e-20,1.472053471111594e-14,4.952255543669347e-30,7.206820891982581e-29,5.687509102475308e-32
4.0683771077177647e-10,0.7742018559483326,3.76,0.0,0.7194289240865389,0.9999999896212264,8.187581755371034e-16,2.41713257109911e-27,2.179680093432274e-18,1.4439539824085347e-08,1.0377559709148623e-08,1.5220827797584198e-14,1.163541222788177e-12,4.055760497353043e-09,2.552539107915106e-12,3.645689215736135e-14,1.145379126312859e-12,6.956724665279854e-15,2.646962080676395e-20,9.809438051175201e-21,7.361574771084439e-20,7.798513437990993e-21,1.8558031728095783e-20,2.2229434015462047e-14,1.0403020928470639e-29,1.5827134793404858e-28,1.456036170716923e-31
5.584150225275441e-10,0.7742018561620297,3.76,0.0,0.7194289187053973,0.9999999857537697,2.0683844079367957e-15,6.1995681347830446e-27,4.095182735122123e-18,1.982062975180319e-08,1.4243947052858264e-08,2.858685337556046e-14,2.1914560069499397e-12,5.564967717687281e-09,4.807385061510447e-12,6.87443558931165e-14,2.1503960814411116e-12,1.3040825056404879e-14,6.683075402074439e-20,2.4806786732954853e-20,1.8606314139776834e-19,1.969796867701147e-20,4.6941185364075555e-20,4.187397666445978e-14,3.2402538670322564e-29,5.348314833296138e-28,6.350835988830573e-31
7.099923342833118e-10,0.7742018563757275,3.76,0.0,0.7194289133235404,0.9999999818859926,4.198105692755925e-15,1.2767502418485588e-26,6.602285390872617e-18,2.5202418688747216e-08,1.811032045320351e-08,4.6071720876142116e-14,3.5418375790366745e-12,7.073163266466338e-09,7.76945017917102e-12,1.1123434100691424e-13,3.4686780348704843e-12,2.0977002681824442e-14,1.355500349978927e-19,5.0399974963103364e-20,3.7777311895367896e-19,3.9974152655241984e-20,9.539149840590828e-20,6.768700315863897e-14,7.657118522866745e-29,1.3529033635546893e-27,1.9370648698930665e-30
8.615696460390795e-10,0.7742018565894259,3.76,0.0,0.7194289079409684,0.9999999780178948,7.459388365390533e-15,2.301071633152024e-26,9.695891852627984e-18,3.058490670822147e-08,2.1976679891757437e-08,6.76352280853273e-14,5.214495912517826e-12,8.580347901171412e-09,1.1438242251073207e-11,1.6395819889439015e-13,5.0997321310016406e-12,3.0735628707848085e-14,2.4067184156609176e-19,8.964376630144937e-20,6.714381597298115e-19,7.101728247673385e-20,1.6970416410541319e-19,9.966787940768705e-14,1.5328314009271146e-28,2.877859854256513e-27,4.824392578546853e-30
9.999999999999999e-10,0.7742018570168242,3.76,0.0,0.7194289030246253,0.9999999744850142,1.1633746913727045e-14,3.6385436718322094e-26,1.3029451219133612e-17,3.550115901204161e-08,2.5507680990797047e-08,9.085928174374778e-14,7.0234804395230755e-12,9.955925303046082e-09,1.5405857181729275e-11,2.2107506497551358e-13,6.862168385626991e-12,4.1216413164039954e-14,3.750608654833628e-19,1.3995292240957678e-19,1.0474564778031633e-18,1.1074235605677798e-19,2.6499713402837338e-19,1.3426299350306943e-13,2.6183979916773635e-28,5.224203695815763e-27,1.0339324623421461e-29
1.1647242695506148e-09,0.7742018570168242,3.76,0.0,0.7194288971736784,0.9999999702807392,1.8354200170951705e-14,5.83372181693421e-26,1.7623144026332553e-17,4.135198027416483e-08,2.970935681189968e-08,1.2284492727095172e-13,9.525901792731507e-12,1.1591687369646642e-08,2.089409353660139e-11,3.002256501407088e-13,9.298242901961773e-12,5.5608798873004026e-14,5.911529765029083e-19,2.2107354417338045e-19,1.6530353309403996e-18,1.7468206669674319e-19,4.1869286999406997e-19,1.821307053634847e-13,4.517979236735794e-28,9.632944536894344e-27,2.239412146823591e-29
1.4678788930621502e-09,0.7742018574442248,3.76,0.0,0.7194288864035272,0.9999999625423052,3.6697883581780185e-14,1.1991574167660723e-25,2.783834330337816e-17,5.2121851004319726e-08,3.744197767083326e-08,1.9391238181510713e-13,1.5124198633001142e-11,1.4598991972278335e-08,3.317113225381767e-11,4.777801665416366e-13,1.4742121866835643e-11,8.744020780434878e-14,1.1799084460014122e-18,4.430063016578812e-19,3.3068337852166664e-18,3.491455008660901e-19,8.393384053419857e-19,2.8925753413251e-13,1.0216631584718703e-27,2.4196315677754423e-26,7.067796542613766e-29
2.074188140085221e-09,0.7742018582990332,3.76,0.0,0.7194288648546399,0.9999999470616102,1.034362780588944e-13,3.564838102876548e-25,5.498369144964866e-17,7.366998609907313e-08,5.290705064110956e-08,3.824538132781529e-13,3.0175599216528496e-11,2.060151969487263e-08,6.617370109045515e-11,9.57632319750072e-13,2.935093674705211e-11,1.7114872439264314e-13,3.313500750857324e-18,1.254508369213837e-18,9.330367094007419e-18,9.83381573848107e-19,2.378564321870633e-18,5.774836746532745e-13,3.375119076712663e-27,9.675989545597419e-26,4.127081425165745e-28
2.6804973871082917e-09,0.7742018591538516,3.76,0.0,0.7194288432943046,0.9999999315758265,2.2310194235605775e-13,8.054701351128067e-25,9.083744641728544e-17,9.52293162307759e-08,6.837189767355018e-08,6.309557781203565e-13,5.035692978488851e-11,2.6587977305180378e-08,1.1041577813798337e-10,1.6052425523682979e-12,4.889607381208729e-11,2.8023934386598133e-13,7.121874201516154e-18,2.718004159601995e-18,2.014455516547485e-17,2.1195490143549636e-18,5.1565745382277604e-18,9.643071752684982e-13,8.021311494260077e-27,2.6656898958716673e-25,1.4526979882053007e-27
3.2868066341313625e-09,0.7742018600086814,3.76,0.0,0.719428821722519,0.9999999160849704,4.110846421088867e-13,1.5476329238111423e-24,1.351148088135739e-16,1.1679984550171006e-07,8.383651764251596e-08,9.372000613833483e-13,7.565639660155781e-11,3.255841080845677e-08,1.6586728320599122e-10,2.422241441924308e-12,7.334757328562934e-11,4.13187555542969e-13,1.3077697679528458e-17,5.030268971742682e-18,3.715386339031321e-17,3.902670877220502e-18,9.548630078234528e-18,1.4496889245991062e-12,1.579175387172142e-26,5.940909374130178e-25,3.9117086991293094e-27
3.893115881154433e-09,0.7742018608635226,3.76,0.0,0.7194288001392812,0.9999999005890585,6.827397945954729e-13,2.67122823488486e-24,1.8754067073278486e-16,1.3838157787699862e-07,9.93009094255325e-08,1.2990537304446025e-12,1.0606217567482847e-10,3.851286599015603e-08,2.3249822042009376e-10,3.4101644041828825e-12,1.0267561437307323e-10,5.685640535684171e-13,2.1645847109385973e-17,8.391223527389171e-18,6.176523147760975e-17,6.476966430297535e-18,1.5936343171666215e-17,2.0335898147008464e-12,2.7532539399476323e-26,1.154293102995326e-24,8.900152922869581e-27
4.499425128177503e-09,0.774201861718376,3.76,0.0,0.7194287785445898,0.9999998850881071,1.0533883756908966e-12,4.271061332203666e-24,2.478492296663269e-16,1.5997451718866483e-07,1.147650719032721e-07,1.7144653556504379e-12,1.4156241349706083e-10,4.445138842318886e-08,3.1027867772525487e-10,4.570458216415094e-12,1.368505141752695e-10,7.450282121356243e-13,3.32835896191024e-17,1.3003957489038657e-17,9.538804134930392e-17,9.985837533673565e-18,2.470754476677426e-17,2.715970741791959e-12,4.410168876808778e-26,2.0359346855998047e-24,1.7999597404660972e-26
5.712043622223645e-09,0.7742018634281221,3.76,0.0,0.7194287353208371,0.9999998540711497,2.1527808555581542e-12,9.303035272498236e-24,3.910925733725331e-16,2.031940313472256e-07,1.4569270448075247e-07,2.6981161139346236e-12,2.2779872129937477e-10,5.628081636420845e-08,4.991689073839727e-10,7.413570508209236e-12,2.1962281266782596e-10,1.156232144159855e-12,6.756212227076578e-17,2.6812175042645e-17,1.953163371041567e-16,2.0376923026006144e-17,5.098007458369546e-17,4.376016328662712e-12,9.521859663151999e-26,5.178644774452823e-24,5.765635801613805e-26
6.924662116269786e-09,0.7742018651379242,3.76,0.0,0.719428692051247,0.9999998230342259,3.8311203108524425e-12,1.75013457961058e-23,5.62890973404316e-16,2.4645841611338253e-07,1.7661940648389252e-07,3.873239021417056e-12,3.342699442120932e-10,6.80470551607859e-08,7.323003668552546e-10,1.0961598307143395e-11,3.214297543379621e-10,1.6376291987096644e-12,1.1942562001659344e-16,4.81432702446012e-17,3.4825964667130884e-16,3.620630924148008e-17,9.15879730382062e-17,6.4295130036713966e-12,1.7627021861381285e-25,1.0982834458621953e-23,1.4772259341890726e-25
8.137280610315927e-09,0.7742018668477866,3.76,0.0,0.7194286487358064,0.9999997919774622,6.209686796069496e-12,2.978147147376145e-23,7.614195774465394e-16,2.897676976941457e-07,2.0754516907265174e-07,5.2260304710680636e-12,4.608802856667725e-10,7.975046224377887e-08,1.0094368069817787e-09,1.5223467878638945e-11,4.4203881967943543e-10,2.181143388077832e-12,1.9227367471860347e-16,7.873749698404861e-17,5.655749708074806e-16,5.859055145376702e-17,1.498459436864269e-16,8.876148222240519e-12,2.9460636986615332e-25,2.0593295230019963e-23,3.25089877702679e-25
9.349899104362068e-09,0.774201868557714,3.76,0.0,0.7194286053745025,0.9999997609009827,9.409184159369466e-12,4.709606399289607e-23,9.849721358856507e-16,3.3312190047661286e-07,2.3846998345717373e-07,6.743697011604566e-12,6.075335470599241e-10,9.139139213182186e-08,1.3303433111260098e-09,2.0207163031590707e-11,5.812196425199631e-10,2.77964159504086e-12,2.893985891361318e-16,1.2038730923849685e-16,8.586549198205737e-16,8.863233617268401e-17,2.2915848261535053e-16,1.1715609579496655e-11,4.577981519068778e-25,3.53211424478701e-23,6.407572798820206e-25
9.999999999999999e-09,0.7742018702677097,3.76,0.0,0.7194285821090421,0.9999997442323937,1.1504346965382614e-11,5.878989358517438e-23,1.1145657114746286e-15,3.563831699035829e-07,2.550487940920614e-07,7.62106182662655e-12,6.94375684432668e-10,9.760664600929795e-08,1.520327183653461e-09,2.3178735466945014e-11,6.634040047823486e-10,3.1209167782488566e-12,3.525791766401727e-16,1.4790882006563866e-16,1.0509529210451004e-15,1.0827080987011957e-16,2.8156068942931816e-16,1.3399526061711262e-11,5.6646124469524135e-25,4.5827477613868775e-23,8.896047300865185e-25
1.0562517598408208e-08,0.7742018702677097,3.76,0.0,0.7194285619673239,0.9999997298049104,1.3549739332127925e-11,7.041926935148646e-23,1.2319529364106654e-15,3.7652104710764065e-07,2.6939384089728086e-07,8.414378109651936e-12,7.741331396904105e-10,1.0297019656745924e-07,1.6947862806993476e-09,2.591983990231553e-11,7.387439860385438e-10,3.4268187852873418e-12,4.139894138270258e-16,1.7493794161994494e-16,1.2389278149941835e-15,1.2742045265863298e-16,3.33018058661017e-16,1.4947584807689263e-11,6.73638792494626e-25,5.663017885161768e-23,1.1616934967244748e-24
1.177513609245435e-08,0.7742018719777773,3.76,0.0,0.7194285185142595,0.9999996986893664,1.8750899111827538e-11,1.0073452591737035e-22,1.5008701709558352e-15,4.1996515855648977e-07,3.0031673270223016e-07,1.0227082827643538e-11,9.605820946091887e-10,1.1448722461848945e-07,2.1025334278255837e-09,3.23679174871161e-11,9.143857296665178e-10,4.11710747146323e-12,5.691351975691374e-16,2.442880098198783e-16,1.7178579227885082e-15,1.760297921424101e-16,4.65003954249853e-16,1.8571761774752302e-11,9.501471807115937e-25,8.612589801400992e-23,1.9725133468377174e-24
1.298775458650049e-08,0.7742018736879207,3.76,0.0,0.7194284750152993,0.999999667554471,2.513162703963713e-11,1.3902508970273512e-22,1.7903301482495595e-15,4.6345425416988486e-07,3.3123865023050797e-07,1.2171635109056113e-11,1.1667830726197914e-09,1.2594282276150628e-07,2.553353769200075e-09,3.9557152127964615e-11,1.1079208567885938e-09,4.845603217975771e-12,7.578279362259932e-16,3.303898874231302e-16,2.306945560337696e-15,2.355213999162882e-16,6.287812166694876e-16,2.258782848483208e-11,1.295570386349843e-24,1.2554624888727228e-22,3.1768929373895016e-24
1.420037308054663e-08,0.7742018753981426,3.76,0.0,0.7194284314704342,0.9999996364003423,3.281030019426045e-11,1.8626326921425498e-22,2.0990299249044904e-15,5.069883517433176e-07,3.621595848894971e-07,1.4238604747889213e-11,1.3926383783135922e-09,1.3733733498630438e-07,3.0470176164529137e-09,4.7492727695988326e-11,1.3191274354040438e-09,5.607974441378646e-12,9.829664975818695e-16,4.352499805188771e-16,3.017727127200417e-15,3.069426054833621e-16,8.280992103267463e-16,2.699547307957899e-11,1.718384973857891e-24,1.7675032735823903e-22,4.8992812879068186e-24
1.541299157459277e-08,0.7742018771084462,3.76,0.0,0.7194283878796556,0.9999996052270979,4.1904707311730564e-11,2.4340297487286155e-22,2.4257514080495546e-15,5.505674675788792e-07,3.930795281351421e-07,1.6419252816436394e-11,1.6380499723614485e-09,1.4867110287697249e-07,3.5832965666660238e-09,5.6179322682077316e-11,1.5477855993428554e-09,6.400395305191407e-12,1.2473599317110015e-15,5.609287639250343e-16,3.861775086021519e-15,3.9132719601916875e-16,1.0667904005644912e-15,3.179438383903417e-11,2.2272968240335566e-24,2.4170960448450873e-22,7.28620581284418e-24
1.6625610068638912e-08,0.7742018788188342,3.76,0.0,0.7194283442429558,0.9999995740348533,5.253204720832428e-11,3.1137416523952685e-22,2.769356071656634e-15,5.941916165371019e-07,4.239984714716201e-07,1.8705483337134977e-11,1.9029194833048405e-09,1.5994446568117216e-07,4.161963493157469e-09,6.562116586499483e-11,1.7936775299165368e-09,7.2194900382095655e-12,1.5537305621532398e-15,7.09540693273572e-16,4.850697955123748e-15,4.896956273668038e-16,1.3487692786779083e-15,3.698424918211764e-11,2.831241012604824e-24,3.225004757158544e-22,1.050742744412053e-23
1.9050847056731194e-08,0.774201882239875,3.76,0.0,0.7194282568317664,0.9999995115938225,7.885135973647856e-11,4.833862390077528e-22,3.503029635844467e-15,6.815750663375895e-07,4.858333246731745e-07,2.3565259801003305e-11,2.490637178336293e-09,1.8231132169642644e-07,5.4455591000612044e-09,8.678554820655928e-11,2.3363015523753103e-09,8.926163445815426e-12,2.3028766245070442e-15,1.0842907703275309e-15,7.309783000950851e-15,7.324005831150607e-16,2.0586526052121574e-15,4.8535597990699136e-11,4.361110853257474e-24,5.4036867291886525e-22,2.0254502136412625e-23
2.1476084044823475e-08,0.7742018856612846,3.76,0.0,0.7194281692368204,0.9999994490781542,1.1269395927912481e-10,7.091017036498979e-22,4.292348176018007e-15,7.691387930023655e-07,5.476640774807903e-07,2.8764346441502176e-11,3.154998293270432e-09,2.044405725752061e-07,6.896012629671236e-09,1.1101253025123497e-10,2.9452972480285198e-09,1.0708169749210675e-11,3.2505612077476083e-15,1.5774889975700306e-15,1.0488572569472569e-14,1.042963497796261e-15,2.990669360738325e-15,6.164702964787536e-11,6.3840405556650524e-24,8.48818501597224e-22,3.600482458957341e-23
