Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983)
9.997716198376486e-05,0.9667049374698884,3.76,0.0,6.014400692774895e-06,0.006288555225008206,0.9711509707869592,4.779462614651914e-06,8.750769567361644e-07,1.2094119780416734e-05,4.592470423832688e-06,2.050844821910164e-12,0.02876904963456463,0.1333256349294415,0.4379043001114768,1.4993598543052343e-06,0.00553028655841542,3.1396791178109155e-10,2.0774429476615858e-10,2.521454918794261e-07,5.11955577484475e-11,2.8885595699837474e-06,0.507714567865532,1.9174456671304907e-06,3.947462868264486e-12,1.8694325231077686e-07,0.0001352180757467996,4.796250511584268e-07,2.1919718016200362e-07,1.1756842367342507e-06,5.608407224809174e-16,1.8127384837833013e-14,1.1500249657558376e-15,1.482574108881698e-08,0.23711856141102802,7.661208384743253e-07,1.506630650991892e-06,1.4293390302205845e-10,2.0697698165174214e-12,2.5853221573031423e-11,2.1832762235275735e-07,2.180096562845614e-10,1.7285973547354794e-13,1.0410190511604905e-09,4.4942672504043104e-08,1.4770990227240622e-10,3.957072213886809e-12,3.072977224248977e-10,7.152525045861495e-08,9.387295842834106e-08,1.4095797127837754e-09,6.404994431955753e-18,1.9320750064786978e-07,5.8137032738457574e-11,4.3985646444811016e-16,1.178458212111292e-11,9.382808759983433e-19,8.741945674220872e-14,3.754752847783403e-14
9.999999999999998e-05,0.9666929112791346,3.76,0.0,5.991110606006055e-06,0.0062856329259098585,0.9711353662655908,4.760277444910038e-06,8.715511340609987e-07,1.204690869242528e-05,4.5903883562850425e-06,2.0418936813537447e-12,0.028764689694967774,0.13331393472285938,0.43792860470621875,1.4933912552590209e-06,0.005528631463780996,3.1269512344200455e-10,2.0691370986418467e-10,2.511609441306393e-07,5.0867440934160556e-11,2.8860663173423448e-06,0.5076894448415057,1.9169678043522303e-06,3.931586820615177e-12,1.8620733297198874e-07,0.00013469396178148786,4.776960841424037e-07,2.1830009108681895e-07,1.1710505861019478e-06,5.596709754529301e-16,1.805388415298581e-14,1.1466592682113974e-15,1.4824899579085664e-08,0.2371448665260295,7.62993076054299e-07,1.5006340089586524e-06,1.4234134258827437e-10,2.0611428212536447e-12,2.5748154741917635e-11,2.183332379664092e-07,2.1628874949171114e-10,1.714702981907729e-13,1.0409723634569734e-09,4.4907033091977885e-08,1.4654965071524166e-10,3.94103527341061e-12,3.060203122245976e-10,7.123842972964183e-08,9.350064919760726e-08,1.3983565249714032e-09,6.351056528794206e-18,1.9320947022473357e-07,5.81418330137158e-11,4.398718420592621e-16,1.1690717548240788e-11,9.383126238040615e-19,8.672456101110931e-14,3.724856606064261e-14
0.00010012895583172028,0.9666929112791346,3.76,0.0,5.861401793272039e-06,0.006269227593999727,0.971047645768642,4.653468202777431e-06,8.519248228309673e-07,1.1784003696792913e-05,4.578699609815667e-06,1.9921412022517217e-12,0.028740121470040052,0.13324786999924285,0.4380653730665991,1.4601676316498371e-06,0.005519309875626434,3.056111591937827e-10,2.0229067677602894e-10,2.4567851633304227e-07,4.905845635004913e-11,2.8721753075325433e-06,0.5075480616995152,1.9142768132157263e-06,3.843208059510299e-12,1.8210955826276703e-07,0.00013177503154812662,4.669585981091379e-07,2.1330774749504494e-07,1.1452504519513252e-06,5.53164951256273e-16,1.76448115918089e-14,1.127948387593698e-15,1.4820215493135523e-08,0.23729283287942118,7.455869290217411e-07,1.4672507806137343e-06,1.3904433624323488e-10,2.0131455897867416e-12,2.5163385025188134e-11,2.1836434537640187e-07,2.068324857870579e-10,1.6383908503560423e-13,1.0407071555774788e-09,4.470898925770995e-08,1.4017326570509468e-10,3.85177666749383e-12,2.989130533436347e-10,6.96418254600566e-08,9.142771388745828e-08,1.3367005904992572e-09,6.055246310010046e-18,1.932199501346727e-07,5.816881621177476e-11,4.39958093072369e-16,1.1175052106373153e-11,9.384920183929473e-19,8.290678163179045e-14,3.5606180934475836e-14
0.0001002807496796757,0.96668090447954,3.76,0.0,5.7125634891187135e-06,0.0062501214832869365,0.9709452388430158,4.530988604750827e-06,8.29425175588797e-07,1.1482381477233885e-05,4.565085815473054e-06,1.9352594644930126e-12,0.028711311143177855,0.13317010768285903,0.43822534795931894,1.4220804732353031e-06,0.005508389209312467,2.9749207666233386e-10,1.969915478948295e-10,2.3938918731522907e-07,4.7021099213702736e-11,2.856223710380024e-06,0.5073826710192949,1.9111249814412445e-06,3.741878724374372e-12,1.7740906095438734e-07,0.00012842562398348513,4.546491179796268e-07,2.0758716748618292e-07,1.1156578995713007e-06,5.457173866851271e-16,1.7175985791517807e-14,1.106548599571553e-15,1.4814844070611785e-08,0.23746577729212892,7.256417064369516e-07,1.428973194507072e-06,1.3526770793600306e-10,1.9581732645002558e-12,2.44931712372021e-11,2.183996606177854e-07,1.9624859761108196e-10,1.5530545376713118e-13,1.0403915624720056e-09,4.448267693824511e-08,1.3303469049428186e-10,3.7494718395942606e-12,2.907724218142466e-10,6.781140412471075e-08,8.905024571149155e-08,1.2677228963605911e-09,5.725347116061943e-18,1.932309066383172e-07,5.8200314461498465e-11,4.400583683340013e-16,1.059813269171625e-11,9.387034195881257e-19,7.863504981823924e-14,3.376876137783652e-14
0.00010043254352763112,0.9666689170378666,3.76,0.0,5.567765000345243e-06,0.006231231453558984,0.9708437456723544,4.41192059325833e-06,8.075584674239562e-07,1.1189004987440364e-05,4.551625166798454e-06,1.880137805118242e-12,0.028682617496236996,0.13309234842308018,0.43838423296486734,1.385065086368828e-06,0.005497523881629664,2.8960345179112967e-10,1.918421494101005e-10,2.332722670543924e-07,4.507844686864118e-11,2.840691857878833e-06,0.5072183909616753,1.907989979587499e-06,3.64338769240415e-12,1.7283785229090465e-07,0.0001251671371994796,4.4268588049626214e-07,2.02030278189728e-07,1.0868817969517463e-06,5.384903478857526e-16,1.6720487419049607e-14,1.0858025916229805e-15,1.4809619235441112e-08,0.23763740566041286,7.06267127654399e-07,1.3917648874593343e-06,1.3160052022758727e-10,1.9048014621496476e-12,2.384198556065371e-11,2.184335809789551e-07,1.8622539137196492e-10,1.4723163886805246e-13,1.0400723214525344e-09,4.4263494797891976e-08,1.2627241570622876e-10,3.650067135751939e-12,2.828682533591455e-10,6.603239447563706e-08,8.673855650349299e-08,1.2024303932565532e-09,5.414124529692951e-18,1.9324039720293484e-07,5.823152978891759e-11,4.4015730704918767e-16,1.0052019271626725e-11,9.389150080124678e-19,7.459095612888675e-14,3.202950946603344e-14
0.00010058433737558654,0.9666569489201831,3.76,0.0,5.426889290508587e-06,0.006212552243633126,0.970743161821788,4.29616410784808e-06,7.863057720301441e-07,1.0903633822699863e-05,4.538313917000742e-06,1.8267167365309384e-12,0.028654039384038238,0.13301459264780371,0.4385420362489132,1.3490892493464697e-06,0.005486713227502305,2.819383057633184e-10,1.8683788374930872e-10,2.2732268434481305e-07,4.3225729761342444e-11,2.825567243392031e-06,0.5070552165704925,1.9048716181916369e-06,3.5476505521183563e-12,1.6839214629124316e-07,0.00012199693931664384,4.310584996151777e-07,1.96632085941705e-07,1.058898138581829e-06,5.314764383465041e-16,1.6277910278820936e-14,1.0656882151877764e-15,1.4804533710220134e-08,0.23780772889806756,6.874457411352015e-07,1.355593911338516e-06,1.2803939086370687e-10,1.852980509083699e-12,2.3209252547639414e-11,2.1846611922912313e-07,1.767321214443876e-10,1.3959200985990145e-13,1.0397494812202726e-09,4.405121045984528e-08,1.1986591188315923e-10,3.553474888174722e-12,2.7519322436681036e-10,6.430325554261994e-08,8.449071146293406e-08,1.1406192553035377e-09,5.1204784171496896e-18,1.9324844819879378e-07,5.826246448033397e-11,4.402549257816051e-16,9.535010552223677e-12,9.391267150986796e-19,7.076195541438206e-14,3.038299548727671e-14
0.00010073613122354197,0.9666450000919043,3.76,0.0,5.289822942564466e-06,0.006194078763887872,0.9706434827656648,4.183622154822925e-06,7.656487634862786e-07,1.0626035050898568e-05,4.525148441805984e-06,1.7749389902517566e-12,0.028625575674035824,0.13293684077129647,0.43869876596410373,1.3141217746712525e-06,0.005475956594348042,2.744898852598247e-10,1.8197430841164175e-10,2.215355287911896e-07,4.145843311102047e-11,2.810837760126881e-06,0.5068931428020991,1.9017697105175532e-06,3.4545855581849525e-12,1.6406827502072814e-07,0.00011891247966025008,4.1975692171866653e-07,1.91387759505959e-07,1.0316836701686746e-06,5.246685342517241e-16,1.584786150466828e-14,1.0461841473738892e-15,1.4799580512881575e-08,0.237976757822225,6.691606660973424e-07,1.3204293388536534e-06,1.2458104912559042e-10,1.8026623760846328e-12,2.2594415289828243e-11,2.1849728800751473e-07,1.6773978765419106e-10,1.323624144957948e-13,1.0394230895985112e-09,4.384559960553529e-08,1.1379580886795539e-10,3.459610254849177e-12,2.677402532159153e-10,6.262249561867068e-08,8.23048362980585e-08,1.0820973297850184e-09,4.843376187337147e-18,1.9325508534230752e-07,5.829312080703867e-11,4.4035124084753107e-16,9.045502429754886e-12,9.393384751724915e-19,6.713621761995228e-14,2.88241006977721e-14
0.00010088792507149739,0.9666330705178278,3.76,0.0,5.1564560391606305e-06,0.006175806089954407,0.9705447038936249,4.074200710308129e-06,7.455696961029777e-07,1.0355982964671064e-05,4.512125234944674e-06,1.7247494246484155e-12,0.028597225246372225,0.13285909319537714,0.4388544302468121,1.2801324736199171e-06,0.005465253341808533,2.672516546774388e-10,1.772471301558643e-10,2.1590604527113951e-07,3.977228264984068e-11,2.796491687485602e-06,0.5067321645306269,1.8986840725253044e-06,3.364113541919918e-12,1.598626846684053e-07,0.0001159112860886019,4.0877141424503305e-07,1.8629262443766187e-07,1.0052158636416183e-06,5.180597733420765e-16,1.5429961086109684e-14,1.0272698567837528e-15,1.4794752944239745e-08,0.23814450315416016,6.513955725280923e-07,1.2862412286465889e-06,1.212223319011743e-10,1.7538006202339093e-12,2.1996934781781195e-11,2.185270998260996e-07,1.5922103264824477e-10,1.2552009050419009e-13,1.0390931935607664e-09,4.3646445674515396e-08,1.0804382801311675e-10,3.3683911223844494e-12,2.6050249173523323e-10,6.098867058013163e-08,8.017911521237854e-08,1.0266834446010067e-09,4.581848460661193e-18,1.9326033371543806e-07,5.832350102529281e-11,4.404462683208028e-16,8.581982244773824e-12,9.395502253457194e-19,6.370258560724066e-14,2.7347998872051058e-14
0.00010103971891945281,0.966621160162167,3.76,0.0,5.026682047180946e-06,0.006157729456655671,0.9704468205164002,3.967808626399283e-06,7.26051384981844e-07,1.0093258842339274e-05,4.499240903816558e-06,1.6760949369612393e-12,0.028568986993917262,0.13278135031052413,0.43900903721408735,1.2470921221059696e-06,0.0054546028414854415,2.6021728863413164e-10,1.7265219943213226e-10,2.1042962860654702e-07,3.8163231194066974e-11,2.78251767791327e-06,0.5065722765530372,1.895614522839949e-06,3.2761578249806824e-12,1.5577193176344865e-07,0.00011299096241514484,3.9809255473487e-07,1.8134215765561033e-07,9.794728930395763e-07,5.116435442819449e-16,1.50238414129582e-14,1.008925570918508e-15,1.4790044576114806e-08,0.23831097552009553,6.341346619470968e-07,1.2530005916625858e-06,1.1796017990427548e-10,1.706350328975041e-12,2.1416289307584182e-11,2.1855556707221126e-07,1.5115004551908402e-10,1.1904358279130126e-13,1.0387598392577774e-09,4.3453539576403553e-08,1.0259271849746356e-10,3.2797380124198923e-12,2.5347331698577764e-10,5.940038226790465e-08,7.811178896251045e-08,9.74206758314608e-10,4.3349850286093466e-18,1.9326421778450987e-07,5.835360737631318e-11,4.405400240376437e-16,8.143023388096568e-12,9.39761905413312e-19,6.045053555210355e-14,2.5950138988123418e-14
0.00010119151276740823,0.9666092689885867,3.76,0.0,4.9003977063772884e-06,0.006139844252182876,0.970349827871347,3.864357540297377e-06,7.070771872612436e-07,9.837650717306545e-06,4.486492165325717e-06,1.6289243794013852e-12,0.028540859822292423,0.1327036124969118,0.43916259496079313,1.214972427788235e-06,0.00544400447668175,2.533806647502461e-10,1.6818550504629657e-10,2.0510181843506784e-07,3.6627445995803286e-11,2.768904744223495e-06,0.5064134735939648,1.8925608827198953e-06,3.1906441361330705e-12,1.517926795253911e-07,0.00011014918592087562,3.877112202773661e-07,1.765319822150635e-07,9.544336112486831e-07,5.054134765081837e-16,1.4629146837508833e-14,9.911322450789764e-16,1.4785449240005789e-08,0.23847618545200572,6.173626488898166e-07,1.2206793587495554e-06,1.1479163403577389e-10,1.6602680662845456e-12,2.085197384988557e-11,2.1858270201106005e-07,1.4350247128864678e-10,1.12912665752125e-13,1.0384230720434009e-09,4.3266679414354555e-08,9.742619749268465e-11,3.1935739914571197e-12,2.4664632335216434e-10,5.78562769274315e-08,7.610115298466095e-08,9.24506150076926e-10,4.101931083601503e-18,1.9326676141845176e-07,5.838344208626226e-11,4.4063252360135347e-16,7.727280236225657e-12,9.399734577542321e-19,5.737013975538157e-14,2.4626228975021e-14
0.00010134330661536365,0.9665973969602332,3.76,0.0,4.77750292193297e-06,0.0061221460124997054,0.97025372112773,3.763761786340035e-06,6.88630984023457e-07,9.588953155586257e-06,4.473875841878881e-06,1.5831884791115254e-12,0.028512842649881576,0.13262588012537913,0.4393151115569269,1.1837459983761212e-06,0.00543345764214832,2.467358566946848e-10,1.6384316904583453e-10,1.9991829427350052e-07,3.516129682830648e-11,2.7556422473832066e-06,0.5062557503103678,1.8895229760248242e-06,3.1075005309755056e-12,1.479216943431239e-07,0.00010738370495367302,3.776185773409805e-07,1.7185786227320892e-07,9.300775275586002e-07,4.99363430536105e-16,1.424553325355656e-14,9.738715326873765e-16,1.4780961016284391e-08,0.23864014338842038,6.010647430823423e-07,1.1892503494377843e-06,1.117138318810956e-10,1.6155118208660232e-12,2.030349952046642e-11,2.1860851678814403e-07,1.3625532588160435e-10,1.0710827036327382e-13,1.038082936499456e-09,4.308567021956436e-08,9.252889393843849e-11,3.109824583982966e-12,2.400153149307423e-10,5.635504370515104e-08,7.414555558718249e-08,8.774296468915065e-10,3.88188370014943e-18,1.9326798790648371e-07,5.84130073662421e-11,4.407237823868738e-16,7.33348339538332e-12,9.40184827236019e-19,5.4452031714331584e-14,2.337222045509448e-14
0.00010149510046331908,0.9665855440397653,3.76,0.0,4.657900660807926e-06,0.0061046304159648795,0.9701584953917625,3.6659383108406097e-06,6.706971628386967e-07,9.34696704115752e-06,4.461388857540236e-06,1.5388397617907217e-12,0.028484934407828826,0.13254815355833535,0.43946659504511015,1.1533863110852353e-06,0.005422961743835635,2.4027712748568067e-10,1.596214418171084e-10,1.9487487076511113e-07,3.376134476078507e-11,2.742719884738837e-06,0.5060991012959852,1.8865006291832597e-06,3.0266573145088816e-12,1.4415584237781732e-07,0.00010469233661130615,3.6780607197350905e-07,1.673156982396838e-07,9.063847860067756e-07,4.934874886997965e-16,1.3872667691537093e-14,9.571257569576234e-16,1.4776574223882988e-08,0.2388028596752263,5.852266322799197e-07,1.158687241854065e-06,1.0872400433854212e-10,1.5720409562861649e-12,1.9770393011507408e-11,2.186330234315631e-07,1.293869162431098e-10,1.0161241575248078e-13,1.0377394764595623e-09,4.2910323696330796e-08,8.788629570009762e-11,3.0284176887553314e-12,2.335742982025986e-10,5.48954131992518e-08,7.224339620671658e-08,8.328338858470862e-10,3.674088549759075e-18,1.9326791997526326e-07,5.844230541229307e-11,4.4081381554523e-16,6.960435234660255e-12,9.403959611228903e-19,5.1687373312285955e-14,2.218429441789029e-14
0.0001016468943112745,0.9665737101893822,3.76,0.0,4.541496851722088e-06,0.006087293278164114,0.9700641457114185,3.5708065896490833e-06,6.532606009223169e-07,9.111499368852948e-06,4.449028234336296e-06,1.4958324787964465e-12,0.02845713404002458,0.13247043315060467,0.43961705343824165,1.1238676831989832e-06,0.005412516198650675,2.3399892303617654e-10,1.5551669738418093e-10,1.8996749310336363e-07,3.2424331581251127e-11,2.7301276786670454e-06,0.505943521085617,1.8834936711598381e-06,2.9480469664449524e-12,1.404920862851061e-07,0.0001020729645050069,3.582654203571406e-07,1.6290152210489563e-07,8.833361444811884e-07,4.877799463050492e-16,1.3510227929114924e-14,9.408778838457642e-16,1.4772283410451569e-08,0.23896434456646704,5.698344657426878e-07,1.1289645437260626e-06,1.0581947237324868e-10,1.5298161629749934e-12,1.9252196066750912e-11,2.1865623385424093e-07,1.2287676527811377e-10,9.640814495985734e-14,1.0373927350320073e-09,4.2740457977217704e-08,8.348469989807973e-11,2.949283498129165e-12,2.273174749800576e-10,5.3476156062627246e-08,7.03931237255444e-08,7.905836091039075e-10,3.477836833302135e-18,1.9326657980550783e-07,5.847133840539569e-11,4.40902638007853e-16,6.607005690068408e-12,9.406068089872502e-19,4.906782399342003e-14,2.1058847766603914e-14
0.00010179868815922992,0.966561895370853,3.76,0.0,4.428200288639343e-06,0.006070130546942915,0.9699706670810215,3.4782885483506574e-06,6.363066488826839e-07,8.882363044495464e-06,4.436791088704679e-06,1.4541225375472245e-12,0.028429440503080435,0.1323927192502141,0.43976649471730506,1.0951652436933377e-06,0.005402120434218868,2.2789586593426392e-10,1.5152542889991203e-10,1.8519223262484636e-07,3.114716982854638e-11,2.7178559656336307e-06,0.5057890041592273,1.8805019334223433e-06,2.87160406915031e-12,1.3692748205207137e-07,9.952353660061616e-05,3.4898859970470876e-07,1.5861149293918722e-07,8.609129545535626e-07,4.822353031744354e-16,1.3157902116574766e-14,9.251114962161759e-16,1.4768083342959908e-08,0.2391246082251411,5.548748383232181e-07,1.1000575644345904e-06,1.0299764389176184e-10,1.4887994120157836e-12,1.8748464971790675e-11,2.1867815985605818e-07,1.1670554131039514e-10,9.147946462482042e-14,1.0370427546216926e-09,4.2575897387889924e-08,7.93111662115704e-11,2.8723544203049912e-12,2.212392356157515e-10,5.209608165602987e-08,6.859323484785855e-08,7.50551189564796e-10,3.292462415773696e-18,1.9326398904810881e-07,5.850010851147704e-11,4.409902644907891e-16,6.272128322479047e-12,9.408173226244633e-19,4.658551179824821e-14,1.9992480681993802e-14
0.00010195048200718534,0.9665500995455404,3.76,0.0,4.317922537620034e-06,0.006053138297632055,0.9698780544456231,3.3883084850200188e-06,6.198211150381354e-07,8.65937669201255e-06,4.424674628080882e-06,1.4136674350592965e-12,0.02840185276629392,0.1323150121991276,0.4399149268293237,1.067254905883698e-06,0.00539177388865102,2.219627494495118e-10,1.476442443205439e-10,1.805452825645144e-07,2.992693339713055e-11,2.7058953856449045e-06,0.5056355449458813,1.8775252499085564e-06,2.7972652381272577e-12,1.3345917594473045e-07,9.704206313443194e-05,3.3996783948398117e-07,1.5444189255618264e-07,8.390971420160541e-07,4.768482555652865e-16,1.2815388416400625e-14,9.0981076916303e-16,1.4763968998722713e-08,0.23928366072399707,5.403347751415734e-07,1.0719423880732337e-06,1.0025601073244883e-10,1.4489539106533827e-12,1.825877006275095e-11,2.1869881312590187e-07,1.1085499177927856e-10,8.681128835016121e-14,1.0366895769511929e-09,4.2416472221207074e-08,7.535347297204159e-11,2.7975650043870906e-12,2.153341524638192e-10,5.07540367494996e-08,6.68422725327614e-08,7.126161852979449e-10,3.117339149451751e-18,1.932601688397506e-07,5.85286178814203e-11,4.410767094987967e-16,5.95479661353631e-12,9.410274559707762e-19,4.4233006143561874e-14,1.8981984752256788e-14
