Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295)
0.00010728383742133517,0.8981843540524003,3.76,0.0,1.5850808621386249e-06,0.08043653372390969,0.9174717067925635,8.546348383704176e-07,3.3244440631526765e-07,2.1596446463368286e-06,5.812977982823224e-05,6.305989272369111e-12,0.06309452310375589,0.1625280729953972,0.20396897956410168,8.239168356876305e-07,0.03318789738235596,1.482627634244886e-10,5.99380812136392e-11,5.538002073262746e-08,5.04996517085718e-12,2.15728610627056e-06,0.40898256157530194,9.478464279797887e-06,1.2321524048549316e-12,4.121841168464542e-08,2.0905357742037424e-05,1.5793036587111326e-07,1.3524467820841522e-07,3.081336038492265e-07,1.4042419861723954e-15,1.1322692716302523e-14,3.2010993044085665e-15,1.5785931781737872e-08,0.20812455925648443,5.031626103489159e-07,6.484013035997168e-07,1.133892994078631e-10,1.7800438471098048e-12,1.2716930433651944e-11,2.498087828483041e-07,9.866400521928203e-09,1.2659922981033229e-11,2.1730010898675067e-09,8.037851737951206e-08,4.067929206891354e-09,2.1935721047964265e-12,2.618510161977532e-10,2.5474109631455375e-08,2.1467357952929795e-08,7.469466233137827e-08,5.4130395642432885e-15,3.504459034758339e-07,4.928012026315533e-11,3.5912712794219426e-16,9.022699322032693e-10,7.084653593355872e-19,4.9244731946627526e-12,1.4607944546147595e-12,7.579328537197559e-16,4.06431495403007e-18,7.393640518458154e-13,1.5003380352942987e-11,1.38404317905701e-19
0.00010733353085962695,0.8981654400299719,3.76,0.0,1.5116566726872948e-06,0.08029700277903426,0.9174393134825551,8.174613071476435e-07,3.1754433324571e-07,2.061541684520604e-06,5.80328475134698e-05,6.009200531611896e-12,0.06309318066019484,0.16257334790891834,0.20398082346264482,7.866306154174507e-07,0.033180196894506866,1.4151941765237914e-10,5.726182657142749e-11,5.290406344125636e-08,4.778493218394626e-12,2.1419663355178403e-06,0.4086663944743397,9.477253729195939e-06,1.1775169685551593e-12,3.9378946634923596e-08,1.9968003249083822e-05,1.508213536098305e-07,1.2915156669478481e-07,2.9425875979551247e-07,1.3631474713614545e-15,1.0816422700140238e-14,3.0803443968535595e-15,1.576775946867096e-08,0.20844304291945484,4.803855443118591e-07,6.190580332906432e-07,1.0828748285836553e-10,1.6999652732036016e-12,1.2148301898831819e-11,2.5026498959852805e-07,9.321322966496838e-09,1.1962878272941075e-11,2.177182803737133e-09,7.799282545968452e-08,3.844210812848937e-09,2.0949997747007724e-12,2.5006996262833535e-10,2.4316885414730107e-08,2.0513940988537754e-08,7.056124313099061e-08,5.104732515514703e-15,3.517736040433281e-07,4.935661405854026e-11,3.59414332711777e-16,8.527914145329292e-10,7.090322982086544e-19,4.6543529810829816e-12,1.3799587193120553e-12,7.227917010764625e-16,3.706309104531058e-18,7.176312849916391e-13,1.4180918477031592e-11,1.385150161016585e-19
0.00010738322429791874,0.8981465321836395,3.76,0.0,1.4416847194617766e-06,0.080158869563196,0.9174060260435686,7.818887493960966e-07,3.033108777433213e-07,1.967932217548427e-06,5.7936942366973764e-05,5.7265718911853495e-12,0.06309129345873314,0.16261751794837667,0.20399432383408064,7.510503551673375e-07,0.033172070835655335,1.3508453184112623e-10,5.470577302361571e-11,5.053939731570758e-08,4.5233553690045044e-12,2.1272947765016168e-06,0.4083509559097999,9.475925181295886e-06,1.125301273005739e-12,3.762173405840227e-08,1.9072822477149826e-05,1.4403273717870884e-07,1.2333263553352092e-07,2.810096975292365e-07,1.3239832150677313e-15,1.0332823125576005e-14,2.965274612772616e-15,1.5751560665716032e-08,0.2087606934367854,4.586403139644624e-07,5.910442086647221e-07,1.0341471148698271e-10,1.6234807139509132e-12,1.1605069615556037e-11,2.5071881003378527e-07,8.806172147188447e-09,1.1303884420476689e-11,2.1813312564816664e-09,7.570327914145508e-08,3.6327298378218e-09,2.0008499892619826e-12,2.3881777109974107e-10,2.3212507686314374e-08,1.96028724429314e-08,6.665506907610613e-08,4.813947415712484e-15,3.530931474965546e-07,4.943239114605578e-11,3.5969610807532737e-16,8.060044682245247e-10,7.095885495701308e-19,4.398932213505495e-12,1.303567057331785e-12,6.8930304446536325e-16,3.379941669218243e-18,6.96765702577181e-13,1.3403194688381401e-11,1.3862362174962554e-19
0.00010743291773621052,0.8981276307354571,3.76,0.0,1.3750002623439937e-06,0.08002210147288817,0.9173718806808439,7.478498536318895e-07,2.8971452881971426e-07,1.8786093335717104e-06,5.78420391249004e-05,5.457418726654377e-12,0.06308887585396261,0.16266060439214633,0.20400942948551057,7.170981223114966e-07,0.03316353057494899,1.2894399714065198e-10,5.226449822307864e-11,4.828100687889219e-08,4.283441354265239e-12,2.113242095729203e-06,0.4080362517681397,9.47448194474686e-06,1.0753990920429084e-12,3.594311110364371e-08,1.8217922069294557e-05,1.3755015588412578e-07,1.1777566183297508e-07,2.6835833764749465e-07,1.2866582337561472e-15,9.870882236145714e-15,2.8556216218988195e-15,1.573723684645639e-08,0.20907750963799782,4.3788047855361797e-07,5.642999550613283e-07,9.876081412304138e-11,1.5504306559873282e-12,1.108610955976278e-11,2.5117026396489466e-07,8.319318221027828e-09,1.0680888015786257e-11,2.185446833653926e-09,7.350615618823974e-08,3.4328213778430286e-09,1.910926307578434e-12,2.2807095980880543e-10,2.2158562215187085e-08,1.8732284264619058e-08,6.296375398041017e-08,4.539690876164688e-15,3.5440456413138993e-07,4.9507459955891085e-11,3.599725351713359e-16,7.617642126964056e-10,7.101342729680527e-19,4.157419273082128e-12,1.2313772461878254e-12,6.573888652778837e-16,3.082409365003829e-18,6.767343220906175e-13,1.2667799912706161e-11,1.3873016612038032e-19
0.00010748261117450231,0.8981087358997627,3.76,0.0,1.3114465376432993e-06,0.07988666676048012,0.9173369125947822,7.152800011805359e-07,2.767270496984933e-07,1.7933756579365622e-06,5.774811321854467e-05,5.2010899428856695e-12,0.06308594185518482,0.1627026280259408,0.2040260905203052,6.846995090043646e-07,0.033154587212896255,1.2308434537280448e-10,4.993282553098137e-11,4.612410269313345e-08,4.057724931300719e-12,2.099780274048791e-06,0.4077222876189358,9.472927251035005e-06,1.0277087653987355e-12,3.433957583868189e-08,1.7401492750695988e-05,1.31359882391752e-07,1.1246895543486572e-07,2.562778409070702e-07,1.2510858202126145e-15,9.42963300823084e-15,2.751129738195554e-15,1.572469416270741e-08,0.20939349045897537,4.180616501684486e-07,5.387680484416238e-07,9.431605998926838e-11,1.4806624862364296e-12,1.0590346386536886e-11,2.516193709010567e-07,7.859219162358117e-09,1.0091944729882818e-11,2.1895299153791475e-09,7.139787009115767e-08,3.2438563499365938e-09,1.825040808761454e-12,2.178070634404671e-10,2.1152744311386903e-08,1.7900389329586115e-08,5.947557901306162e-08,4.281025674664347e-15,3.5570788509619155e-07,4.9581828834952576e-11,3.6024369405017995e-16,7.19933456091507e-10,7.106696258118445e-19,3.929064580672112e-12,1.1631601137044203e-12,6.269748253557606e-16,2.8111577514787505e-18,6.57505325231106e-13,1.197245306449069e-11,1.3883468006539903e-19
0.0001075323046127941,0.898089847883468,3.76,0.0,1.2508743666036003e-06,0.07975253451328847,0.9173011560055079,6.841171691329983e-07,2.643214255437099e-07,1.7120429159546504e-06,5.7655140755840735e-05,4.9569663117633726e-12,0.0630825051330262,0.16274360915308467,0.20404425831075526,6.53783476460815e-07,0.03314525158612011,1.174927204728358e-10,4.770581277854355e-11,4.406411118116713e-08,3.845257005552775e-12,2.086882549386646e-06,0.4074090687268594,9.471264255732644e-06,9.821330106242101e-13,3.28077803840467e-08,1.6621805687469193e-05,1.2544879572680522e-07,1.0740133673910593e-07,2.4474255528520754e-07,1.2171833446435092e-15,9.008151204258281e-15,2.6515553294195306e-15,1.5713843225391712e-08,0.20970863493917064,3.991414063699686e-07,5.143938022319922e-07,9.007114058622355e-11,1.4140302085374958e-12,1.01167514122742e-11,2.520661500529927e-07,7.4244160994054584e-09,9.535213646066682e-12,2.1935808763804475e-09,6.937496563014987e-08,3.065239583408616e-09,1.7430137399077935e-12,2.0800459137133298e-10,2.0192853945622454e-08,1.710547806307579e-08,5.617945730996149e-08,4.037067589456049e-15,3.5700314235378284e-07,4.9655506044154303e-11,3.6050966366536634e-16,6.803822951875711e-10,7.111947633550854e-19,3.713158407015356e-12,1.0986988460098044e-12,5.979900948282268e-16,2.5638591179865774e-18,6.390480223345984e-13,1.131499437200129e-11,1.3893719401347695e-19
0.00010758199805108588,0.8980709668863357,3.76,0.0,1.1931417833431162e-06,0.07961967463304405,0.9172646441769678,6.543018359803953e-07,2.524718131140702e-07,1.6344315154121322e-06,5.75630985033019e-05,4.724458893231453e-12,0.06307857902602522,0.16278356760466378,0.2040638854710185,6.242822057988564e-07,0.03313553427212358,1.1215685115700483e-10,4.557874155592021e-11,4.20966649073918e-08,3.6451593449404656e-12,2.0745233618448846e-06,0.40709660006321613,9.469496039759466e-06,9.385787421249533e-13,3.134452432249448e-08,1.587720899529373e-05,1.1980435536657386e-07,1.0256211536872126e-07,2.3372796514951616e-07,1.1848720648075774e-15,8.60555350900938e-15,2.5566662536573162e-15,1.5704598895446735e-08,0.2100229422188639,3.8107920626486514e-07,4.91124958657767e-07,8.60171522465745e-11,1.3503941707152614e-12,9.664340673455007e-12,2.525106203361684e-07,7.013528893496644e-09,9.008951878178708e-12,2.197600086007848e-09,6.743411454858357e-08,2.8964080113550814e-09,1.664673177231904e-12,1.9864298741742982e-10,1.9276791078271156e-08,1.6345915192357826e-08,5.3064900419610587e-08,3.806982411057839e-15,3.5829036864438415e-07,4.972849975597198e-11,3.607705218665564e-16,6.429877355423629e-10,7.117098386817848e-19,3.509028793839741e-12,1.0377883314018293e-12,5.703671878350026e-16,2.3383923362587666e-18,6.213328175361051e-13,1.0693379041300688e-11,1.3903773796803665e-19
0.00010763169148937767,0.8980520931012484,3.76,0.0,1.1381136812562102e-06,0.07948805781575446,0.9172274094405692,6.257768899192098e-07,2.41153492289446e-07,1.5603701479537563e-06,5.7471963868392265e-05,4.503007535448983e-12,0.06307417654718474,0.16282252274955042,0.2040849258303761,5.961309551934161e-07,0.033125445594060075,1.0706502476736954e-10,4.354710700190437e-11,4.02175932980594e-08,3.4566188331044204e-12,2.062678301071295e-06,0.40678488631706816,9.467625610653146e-06,8.969568970889353e-13,2.994674837552737e-08,1.5166124392348754e-05,1.1441457634848318e-07,9.794106964946173e-08,2.2321064246487704e-07,1.15407694479059e-15,8.22099574551179e-15,2.466241321661042e-15,1.5696880084327056e-08,0.2103364115364733,3.638363099093574e-07,4.689115844156308e-07,8.214557934026298e-11,1.2896208017992652e-12,9.232173059642093e-12,2.5295280037409437e-07,6.62525194867604e-09,8.511509460095989e-12,2.2015879082706317e-09,6.557211134052287e-08,2.7368289572316534e-09,1.5898546999726409e-12,1.897025910825611e-10,1.8402551189432214e-08,1.562013662616643e-08,5.012198649156517e-08,3.58998312194214e-15,3.595695974494784e-07,4.980081805224756e-11,3.6102634539426444e-16,6.076333308942147e-10,7.12215002695942e-19,3.316039580516509e-12,9.80234538287312e-13,5.44041805790299e-16,2.1328245039749317e-18,6.04331174677561e-13,1.0105671242729564e-11,1.3913634150508145e-19
0.00010768138492766945,0.8980332267144647,3.76,0.0,1.0856614769549969e-06,0.07935765553196066,0.9171894832183545,5.984875398123472e-07,2.3034281941558226e-07,1.4896954085146693e-06,5.73817148823227e-05,4.292079450058703e-12,0.06306931039048373,0.16286049350429854,0.20410733440681209,5.692679230974233e-07,0.03311499562550204,1.0220606224655985e-10,4.1606608069639016e-11,3.842291378015551e-08,3.278882214127553e-12,2.05132405581899e-06,0.40647393190595077,9.465655903847111e-06,8.571822680878106e-13,2.861152833707299e-08,1.4487043991123312e-05,1.0926800540271783e-07,9.35284268790123e-08,2.1316819996667225e-07,1.1247264820458761e-15,7.853671167162064e-15,2.380069783847436e-15,1.5690609563677827e-08,0.21064904222591635,3.4737570093073457e-07,4.477059705361114e-07,7.844827811181983e-11,1.2315823591033123e-12,8.819348518370748e-12,2.5339270850169756e-07,6.258350240057347e-09,8.041324493463665e-12,2.2055447018727907e-09,6.378586914968633e-08,2.5859985115895675e-09,1.5184010766941593e-12,1.8116460026416188e-10,1.756822100198632e-08,1.4926646456571595e-08,4.734133011996264e-08,3.3853272347300583e-15,3.6084086295660063e-07,4.987246892223265e-11,3.6127720987614e-16,5.742088408823366e-10,7.127104041142257e-19,3.1335885311215902e-12,9.25853925483489e-13,5.189526878545861e-16,1.9453942201076866e-18,5.880155839682155e-13,9.550038404072313e-12,1.392330337717591e-19
0.00010773107836596124,0.8980143679058674,3.76,0.0,1.0356627908743752e-06,0.0792284400073868,0.9171508960457195,5.723812287854366e-07,2.2001718241394773e-07,1.422251432006589e-06,5.729233018326352e-05,4.091167858772219e-12,0.06306399293734272,0.16289749834290676,0.20413106738092673,5.436341172941006e-07,0.033104194195201365,9.756929419687771e-11,3.975313824490253e-11,3.6708823319719416e-08,3.1112512853917743e-12,2.0404383656115685e-06,0.4061637409861977,9.463589783953259e-06,8.19173342138003e-13,2.7336069254925024e-08,1.38385272239232e-05,1.0435369802403101e-07,8.931484436094425e-08,2.0357924623132424e-07,1.096752542341391e-15,7.502808822854148e-15,2.297950840878902e-15,1.5685713783776252e-08,0.21096083371402244,3.3166201225686257e-07,4.2746253629072175e-07,7.491746113101038e-11,1.1761566848740112e-12,8.425006329611655e-12,2.538303627687559e-07,5.911655549811684e-09,7.596918541238745e-12,2.2094708202513406e-09,6.207241577896743e-08,2.443439994324527e-09,1.4501619636010972e-12,1.7301103537335103e-10,1.6771974389880892e-08,1.4264014079137406e-08,4.4714053758658704e-08,3.1923142799848795e-15,3.621042000250389e-07,4.994346026085766e-11,3.615231898247354e-16,5.426099061936416e-10,7.131961894615682e-19,2.9611055569945128e-12,8.744728832501736e-13,4.950414682968027e-16,1.774496347057772e-18,5.723595294022864e-13,9.024745795347802e-12,1.3932784348549838e-19
0.00010778077180425302,0.8979955168492006,3.76,0.0,9.880011437078357e-07,0.0791003842039806,0.9171116775936741,5.474075504325712e-07,2.1015495760312875e-07,1.3578895464979287e-06,5.720378899996642e-05,3.899790707668329e-12,0.06305823626303739,0.16293355530644554,0.20415608207019523,5.191732295517924e-07,0.03309305089183637,9.314453797976676e-11,3.79827766948254e-11,3.507169034129546e-08,2.9530784991149342e-12,2.0299999744368765e-06,0.4058543174628879,9.46143004604752e-06,7.828521460101177e-13,2.6117699850842864e-08,1.32191978969409e-05,9.966119650473852e-08,8.529139117894791e-08,1.944233425766502e-07,1.0700902022654438e-15,7.167671992053465e-15,2.219693176779449e-15,1.5682122700351028e-08,0.2112717855179977,3.1666145484566484e-07,4.0813773700156955e-07,7.154568233832154e-11,1.1232269722223105e-12,8.048323447552092e-12,2.5426578094339317e-07,5.584062900230746e-09,7.1768922551598386e-12,2.213366611617301e-09,6.042888980926138e-08,2.3087024980206644e-09,1.3849936144956035e-12,1.6522470482664005e-10,1.601206846414093e-08,1.3630871427309118e-08,4.2231760628635766e-08,3.0102834352849936e-15,3.6335964415243673e-07,5.0013799867216024e-11,3.6176435863667593e-16,5.127377402835728e-10,7.136725030695226e-19,2.7980510301114765e-12,8.259272035009712e-13,4.722525404399803e-16,1.618668127431459e-18,5.573374569367257e-13,8.528151390862735e-12,1.3942079893368628e-19
0.00010783046524254481,0.8979766737122977,3.76,0.0,9.425656678829437e-07,0.07897346180134261,0.9170718566906468,5.235181676009221e-07,2.0073546817965278e-07,1.296467942159131e-06,5.7116071135788056e-05,3.717489445783759e-12,0.06305205214305606,0.16296868201254586,0.20418233690358012,4.958315156601806e-07,0.03308157506873922,8.892207581313651e-11,3.6291779826097546e-11,3.350804701109704e-08,2.803762936644136e-12,2.0199885863891426e-06,0.40554566499942823,9.459179416956419e-06,7.481440975806023e-13,2.4953867170427152e-08,1.2627741368032097e-05,9.518050883252555e-08,8.144953068718181e-08,1.856809617262926e-07,1.0446775989603554e-15,6.8475566868608955e-15,2.1451145135916583e-15,1.5679769609409108e-08,0.21158189724294005,3.0234174930957925e-07,3.8968997561456084e-07,6.832582266677017e-11,1.0726815400510861e-12,7.688512907451745e-12,2.5469898051562345e-07,5.274527173820623e-09,6.779921225801057e-12,2.2172324189991237e-09,5.8852536826225525e-08,2.1813595081913358e-09,1.3227586020046768e-12,1.577891718666617e-10,1.528683982935721e-08,1.3025910317065593e-08,3.988650904202595e-08,2.8386112876069123e-15,3.6460723144228344e-07,5.008349544325145e-11,3.62000788593137e-16,4.844988368574107e-10,7.141394870771855e-19,2.643914182804446e-12,7.800615777147667e-13,4.505329268987489e-16,1.4765765350684957e-18,5.429247434300664e-13,8.058700994829992e-12,1.3951192797384901e-19
0.0001078801586808366,0.8979578386573025,3.76,0.0,8.992508333249401e-07,0.07884764717854076,0.9170314613438424,5.006667337195973e-07,1.9173894430559358e-07,1.2378513552750048e-06,5.702915695310754e-05,3.5438278647498148e-12,0.06304545205939623,0.16300289566474727,0.2042097913965059,4.735576806339005e-07,0.03306977584859962,8.489263382566083e-11,3.467657323285866e-11,3.2014581867304604e-08,2.6627466227972146e-12,2.0103848231879616e-06,0.40523778702678165,9.456840556542764e-06,7.149778630220154e-13,2.384213145419408e-08,1.206290184335708e-05,9.090208849083818e-08,7.778110369306581e-08,1.77333448174036e-07,1.0204557867630672e-15,6.541790218268232e-15,2.074041186609545e-15,1.5678590989710505e-08,0.21189116857940554,2.8867206033172665e-07,3.720795179007547e-07,6.525107622197387e-11,1.0244136166989557e-12,7.344822295405447e-12,2.551299787009423e-07,4.9820599108709685e-09,6.40475204436174e-12,2.2210685802883766e-09,5.734070575349323e-08,2.0610075964323036e-09,1.263325549715858e-12,1.5068872267035309e-10,1.4594701003672923e-08,1.2447879897965544e-08,3.76707880708978e-08,2.6767097216190645e-15,3.658469985722783e-07,5.01525545926375e-11,3.622325508615527e-16,4.5780469233608664e-10,7.145972814345425e-19,2.4982115895652226e-12,7.36729121142144e-13,4.2983215582594844e-16,1.3470067506033848e-18,5.290976663417346e-13,7.614923617494741e-12,1.3960125803430782e-19
0.00010792985211912838,0.8979390118408778,3.76,0.0,8.579561867944742e-07,0.07872291539630862,0.9169905187601497,4.788088166343707e-07,1.8314648475224033e-07,1.181910766655213e-06,5.694302735813061e-05,3.3783909963931107e-12,0.06303844720679659,0.1630362130617039,0.20423840612620356,4.5230276887687977e-07,0.03305766212813953,8.104736202852305e-11,3.313374401551615e-11,3.0588132781713014e-08,2.5295111504675e-12,2.001170183497756e-06,0.404930686752356,9.454416058988858e-06,6.832852196344111e-13,2.2780161221474715e-08,1.1523479788349734e-05,8.681681505157845e-08,7.427831230918364e-08,1.6936298018564994e-07,9.973686004489387e-16,6.249729823892815e-15,2.0063077392758147e-15,1.5678526352551404e-08,0.21219959930102564,2.756229337738066e-07,3.5526841115382286e-07,6.231493700239597e-11,9.78321132019641e-13,7.016532278853915e-12,2.555587924439605e-07,4.705726275415813e-09,6.050198565852564e-12,2.224875428287516e-09,5.589084529076866e-08,1.947265182701218e-09,1.2065688748604744e-12,1.439083357029348e-10,1.3934136995527444e-08,1.1895584206814376e-08,3.557749449227261e-08,2.5240239267562793e-15,3.670789827635598e-07,5.0220984819839425e-11,3.624597154984756e-16,4.325715425664142e-10,7.150460239080786e-19,2.360485726871304e-12,6.957909219673069e-13,4.101021429010476e-16,1.2288516616070728e-18,5.158333741896057e-13,7.1954270893212535e-12,1.3968881611527847e-19
