Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631)
0.00010833125860285956,0.9350303393425721,3.76,0.0,7.836101098958396e-12,0.024234979771452274,0.9370373864324383,5.0041746523813366e-12,1.1734600942293023e-12,2.0614069358355463e-11,1.7070225648744343e-05,1.4400088282009673e-17,0.04722435924385948,0.15903254646063497,0.303209651274823,6.766214217967677e-09,0.015710257849793755,1.4521060340737163e-13,1.0451867023941973e-16,1.134357911134035e-13,7.051626377835611e-18,1.8160664994876146e-06,0.391874200419459,4.672558337798792e-06,2.5627414409765874e-18,9.727528885226347e-14,5.988255272073462e-11,3.5320069168316034e-13,3.9208829209591784e-13,1.240645321418865e-12,4.622709402805906e-16,1.4252513952833438e-20,6.160092149803589e-16,2.0735916854520253e-08,0.2798183226873344,7.789215695076041e-13,1.1047255025947708e-12,1.6943154833376286e-16,2.5961240759142206e-18,2.472553464985995e-17,3.1676410365430536e-07,1.697801722377119e-21,2.301496602075746e-24,2.151173626472196e-09,3.039762435253545e-08,9.339589051632443e-22,3.4407544417547906e-18,3.7652779770828006e-16,2.5149237613911584e-12,5.209119705915921e-14,1.3788719659858662e-20,2.729541764143395e-28,3.79306523190531e-07,7.33900172726905e-11,4.503627942447689e-16,1.1372329990456382e-22,1.0026872039914757e-18,8.401684571284218e-25,3.501395074626724e-25,1.0201120966733787e-17,5.443680935264152e-29,2.4433210863847436e-13,2.2739661167975613e-24,2.035687140181287e-19,2.3926258522659975e-16,8.006717589164947e-10,5.881205253720233e-15,4.6411799676742225e-12,6.4857203603490685e-15,9.701077109985107e-15
0.0001084124462366437,0.935015361285033,3.76,0.0,7.73534394772434e-12,0.0242061168596731,0.9370570014922902,4.8940441816878486e-12,1.1485843444877288e-12,2.040579081571223e-11,1.705033859830899e-05,1.4237838786200703e-17,0.04719982320191659,0.15895933652048697,0.3032389228570325,6.765912883495603e-09,0.01569320147108366,1.451379926621876e-13,1.0064594453344892e-16,1.092548918271782e-13,6.791727386613534e-18,1.8155032714495857e-06,0.391794451270135,4.669196619145982e-06,2.4669233251031617e-18,9.367979797052457e-14,5.76851742003508e-11,3.40097239504726e-13,3.83835479813761e-13,1.215077172046563e-12,4.619440731812532e-16,1.372028651014378e-20,6.15591150272312e-16,2.073267146478312e-08,0.2798980724931833,7.499764758713346e-13,1.0640408457202603e-12,1.6307076603657052e-16,2.498512279291021e-18,2.3943066924540178e-17,3.167153709498501e-07,1.5645768527312967e-21,1.9479797187574456e-24,2.150582826069167e-09,3.04026765702032e-08,8.607595126148042e-22,3.3126496062221463e-18,3.6238526112197475e-16,2.5125720014475103e-12,5.015725410710436e-14,1.2700004867103146e-20,2.3692611775209883e-28,3.792667375315088e-07,7.338382803928092e-11,4.50240382519794e-16,1.0473892060810102e-22,1.0024160779743898e-18,7.097965661036694e-25,3.225296295238836e-25,1.019909805736586e-17,6.070767241499787e-29,2.44266087356327e-13,2.0706929449760496e-24,2.0351338634628446e-19,2.3915544344690333e-16,8.000482906892151e-10,5.8782788966034015e-15,4.637572585289913e-12,6.4839269685522345e-15,9.69776608410677e-15
0.00010849363387042783,0.9350004007654362,3.76,0.0,7.638456706432387e-12,0.02417732650980367,0.9370767740974525,4.788115005104255e-12,1.12466007737764e-12,2.0205457536765818e-11,1.703049979225213e-05,1.4081511039642895e-17,0.04717531661904857,0.1588861155484887,0.3032680276506335,6.765616700549649e-09,0.015676174296825378,1.4506581177863034e-13,9.692027679414122e-17,1.0523198247144922e-13,6.5416468274089375e-18,1.8149413191963222e-06,0.3917150635591589,4.6658406458254025e-06,2.374774792044332e-18,9.02205237755322e-14,5.557063239662586e-11,3.2736494711571497e-13,3.7589806577436617e-13,1.1904840299582891e-12,4.616172080665731e-16,1.3208428852352893e-20,6.151728432229966e-16,2.0729392000723425e-08,0.27997746086042524,7.221378435207501e-13,1.0248998679226412e-12,1.5695539206105465e-16,2.4046710147500506e-18,2.319059334572359e-17,3.1666611441155073e-07,1.4421149583736818e-21,1.674205774558525e-24,2.1499897191251952e-09,3.040770288153165e-08,7.934312764680702e-22,3.1894492838920198e-18,3.487886547312485e-16,2.51029305804805e-12,4.829689066183584e-14,1.1699896062410706e-20,2.1124273579286903e-28,3.792263257477714e-07,7.337757602774395e-11,4.501180040773422e-16,9.648109837066615e-23,1.002145020898221e-18,6.088115055291348e-25,2.971371745002423e-25,1.0197060703147934e-17,6.483551712042427e-29,2.44199793925321e-13,1.9005219066324584e-24,2.0345807372374242e-19,2.3904821985434707e-16,7.99424727272219e-10,5.875362629469678e-15,4.6339646518674116e-12,6.482126421249094e-15,9.694448285989133e-15
0.00010857482150421197,0.9349854577563862,3.76,0.0,7.545290085665438e-12,0.024148608383299207,0.937096703065466,4.686224219917612e-12,1.101649108156831e-12,2.001276318688698e-11,1.7010709012632064e-05,1.393087213753201e-17,0.04715083942257301,0.15881288409724123,0.30329696659825905,6.765325582354087e-09,0.015659176252842844,1.449940462088691e-13,9.333597784260205e-17,1.0136097072787764e-13,6.301006274682304e-18,1.814380636168868e-06,0.39163603527966645,4.662490394495694e-06,2.286150565553166e-18,8.689224404366006e-14,5.353556874158418e-11,3.151654882583668e-13,3.682637918689382e-13,1.1668284574655642e-12,4.612903475095027e-16,1.2716150111313901e-20,6.147542990752871e-16,2.072607871645961e-08,0.2800564897959289,6.953620463795938e-13,9.872427986169453e-13,1.5107607320897067e-16,2.314458409626705e-18,2.2466930282005117e-17,3.1661633793662784e-07,1.3289014066709338e-21,1.9804380683571417e-24,2.1493943263832928e-09,3.041270341584389e-08,7.313649355758112e-22,3.0709679657969278e-18,3.357170058316396e-16,2.5080841296740478e-12,4.6507253407359016e-14,1.0781340811004766e-20,2.2839752127512492e-28,3.7918529263343095e-07,7.337126185251237e-11,4.4999566052818725e-16,8.889598223012218e-23,1.0018740363702587e-18,7.260086101434824e-25,2.7373239354886744e-25,1.019500898824281e-17,4.0718945460543645e-29,2.4413323050597264e-13,1.800917819300872e-24,2.0340277687857434e-19,2.389409159888901e-16,7.988010754010977e-10,5.872456394263989e-15,4.630356206292155e-12,6.4803187758345105e-15,9.691123790981356e-15
0.0001086560091379961,0.9349705322307212,3.76,0.0,7.455699870825883e-12,0.024119962143416596,0.9371167872200289,4.588214624988487e-12,1.0795132391986945e-12,1.9827411920729424e-11,1.6990966042634554e-05,1.3785696177163465e-17,0.04712639154000491,0.15873964271557567,0.3033257406381695,6.7650394444474565e-09,0.01564220726515418,1.4492268187292232e-13,8.988754473321453e-17,9.763597163622776e-14,6.069440191177982e-18,1.813821215845983e-06,0.3915573644349486,4.65914584192687e-06,2.2009163534018188e-18,8.368988252492662e-14,5.1576795863265775e-11,3.0359948796233756e-13,3.6092063691759846e-13,1.144074003579301e-12,4.609634940666189e-16,1.2242669955524172e-20,6.143355230334251e-16,2.0722731864700966e-08,0.28013516129640814,6.696075520213588e-13,9.51011884403201e-13,1.4542300124468883e-16,2.2277209535256995e-18,2.1770946990273147e-17,3.16566045400939e-07,1.2252316237426152e-21,1.867111191352751e-24,2.1487966684528357e-09,3.0417678301981246e-08,6.744440649254315e-22,2.957010760774512e-18,3.231486864668494e-16,2.50594250850161e-12,4.47855834174369e-14,9.936763276768686e-21,2.095048701855215e-28,3.791436429517932e-07,7.336488612371036e-11,4.498733534684579e-16,8.192846384195829e-23,1.0016031279625942e-18,6.856109021451626e-25,2.523023612399226e-25,1.0192942994365336e-17,3.6025860638904785e-29,2.4406639924830783e-13,1.6543247573630213e-24,2.0334749653172175e-19,2.3883353337902246e-16,7.981773417565055e-10,5.86956013329095e-15,4.626747287117719e-12,6.478504089423107e-15,9.687792673868483e-15
0.00010873719677178024,0.9349556241610724,3.76,0.0,7.369548995871509e-12,0.02409138745612317,0.9371370253942038,4.493936433876964e-12,1.0582205343238205e-12,1.9649122504432934e-11,1.6971270667160262e-05,1.36457682220705e-17,0.047101972899151544,0.1586663919467039,0.30335435070192357,6.7647582057041485e-09,0.01562526726005188,1.4485170537994815e-13,8.656974452979764e-17,9.40513927783575e-14,5.84660116331722e-18,1.8132630517518768e-06,0.3914790490436509,4.655806965052699e-06,2.118943191166988e-18,8.06085406203466e-14,4.969166954391306e-11,2.9237175715878745e-13,3.5385714924370594e-13,1.1221855954129616e-12,4.606366502723594e-16,1.1787257701021397e-20,6.139165202634953e-16,2.0719351696122508e-08,0.280213477343222,6.448355962358987e-13,9.16152212232095e-13,1.399870122311707e-16,2.1443153060150917e-18,2.1101589416928787e-17,3.16515240648999e-07,1.131110798106559e-21,8.340516478573335e-25,2.14819676574918e-09,3.042262766803047e-08,6.223952664813579e-22,2.8473952833211838e-18,3.1106349465958126e-16,2.503865621847031e-12,4.312926308360492e-14,9.160403229252383e-21,1.2494464864688821e-28,3.7910138141992546e-07,7.335844944574171e-11,4.497510844713034e-16,7.552175628273112e-23,1.0013322991976879e-18,2.982571735159668e-25,2.3273020668569203e-25,1.0190862806437555e-17,7.629756104939846e-29,2.4399930228644123e-13,1.4314316211936765e-24,2.0329223339407267e-19,2.387260735375298e-16,7.975535329439332e-10,5.866673789308664e-15,4.623137932467185e-12,6.476682418704441e-15,9.684455008709648e-15
0.00010881838440556437,0.9349407335203983,3.76,0.0,7.286704072031977e-12,0.024062883988809146,0.9371574164259077,4.40324341221336e-12,1.0377416172488141e-12,1.9477621285845412e-11,1.6951622671992788e-05,1.3510878638290438e-17,0.0470775834279803,0.1585931323308444,0.30338279771764176,6.764481786750291e-09,0.015608356163991501,1.4478110368749988e-13,8.337748764899992e-17,9.060178996259901e-14,5.632151073024565e-18,1.8127061374435496e-06,0.39140108713244265,4.652473740896066e-06,2.0400949596540578e-18,7.764349146126765e-14,4.787752145763699e-11,2.812882762632728e-13,3.4706238900937253e-13,1.1011294917682625e-12,4.603098186479393e-16,1.1349223969637895e-20,6.134972959176469e-16,2.0715938460332713e-08,0.28029143990970495,6.210073426495507e-13,8.826103294115285e-13,1.3476039371585706e-16,2.0641278343348487e-18,2.0457800794385112e-17,3.1646392750861535e-07,1.0437013912536206e-21,7.466511514106236e-25,2.147594638579407e-09,3.042755164169909e-08,5.742513116846005e-22,2.741968249824094e-18,2.9944389196104104e-16,2.5018509642908784e-12,4.153574028008062e-14,8.447885658512077e-21,1.2089564145642784e-28,3.7905851273069944e-07,7.335195242006822e-11,4.496288550915392e-16,6.963180712153752e-23,1.0010615535606902e-18,2.6611581075555066e-25,2.145925883733859e-25,1.0188768513771552e-17,7.589230271164882e-29,2.439319417456231e-13,1.3349158237412863e-24,2.0323698816894075e-19,2.3861853796709626e-16,7.969296555233501e-10,5.863797305329433e-15,4.619528180218854e-12,6.474853820131618e-15,9.681110869172781e-15
0.00010889957203934851,0.9349258602813791,3.76,0.0,7.207038309766898e-12,0.02403445141156085,0.9371779591624254,4.315997333093078e-12,1.0180414834584414e-12,1.9312648132883744e-11,1.6932021844613466e-05,1.3380831340820016e-17,0.04705322305476087,0.15851986440263008,0.30341108260671695,6.764210111510059e-09,0.015591473903700005,1.4471086447938561e-13,8.030595155731124e-17,8.728198854011965e-14,5.4257684789570106e-18,1.8121504665136597e-06,0.39132347674333184,4.649146146642532e-06,1.9642472741640174e-18,7.479037393853794e-14,4.6131176636830864e-11,2.708111344313097e-13,3.4052605734504876e-13,1.080874475194856e-12,4.599830016827345e-16,1.0927895790730764e-20,6.130778550849221e-16,2.0712492404892673e-08,0.2803690509538531,5.980849106113454e-13,8.503356075687972e-13,1.2973542864377707e-16,1.9870432906737064e-18,1.9838553959247954e-17,3.1641210977653803e-07,9.614689976839133e-22,2.1492949914684797e-24,2.146990307061939e-09,3.043245034992552e-08,5.295762265557922e-22,2.640577037728488e-18,2.882724305922817e-16,2.4998961584798744e-12,4.000259099963832e-14,7.793777306675972e-21,2.237348088473664e-28,3.79015041531121e-07,7.334539564196397e-11,4.495066668609177e-16,6.423290824337622e-23,1.0007908944818882e-18,7.963417242344732e-25,1.9775344199571498e-25,1.0186660201608055e-17,6.510016800272224e-30,2.438643197355043e-13,1.379551909913912e-24,2.031817615485096e-19,2.3851092815271173e-16,7.963057159794275e-10,5.860930624802454e-15,4.615918067804985e-12,6.4730183497427256e-15,9.677760328149969e-15
0.00010898075967313264,0.9349110044170619,3.76,0.0,7.130428969202933e-12,0.024006089396126314,0.9371986524567335,4.2320651119383805e-12,9.990858710802395e-13,1.9153951243166232e-11,1.6912467973539294e-05,1.3255434545569555e-17,0.0470288917079534,0.15844658869320402,0.3034392062864992,6.763943105845125e-09,0.015574620406093606,1.4464097577750967e-13,7.735044911939137e-17,8.408698034704979e-14,5.227142240137559e-18,1.8115960325899743e-06,0.3912462159277217,4.64582415958171e-06,1.891300458406688e-18,7.204483987192891e-14,4.444996391595781e-11,2.609839365879634e-13,3.342376369687094e-13,1.0613894953703395e-12,4.596562018549491e-16,1.0522580709560878e-20,6.126582028103779e-16,2.0709013775991293e-08,0.2804463124242668,5.760337416056993e-13,8.19278898473126e-13,1.2490200724250917e-16,1.91289421040589e-18,1.9242931283630828e-17,3.1635979122912584e-07,8.884766285675574e-22,1.0999857158193779e-24,2.1463837911900485e-09,3.0437323919196704e-08,4.891869207029119e-22,2.5430243392516596e-18,2.7752748309046037e-16,2.4979989016343508e-12,3.852747157245114e-14,7.192052321658711e-21,1.3202061949634907e-28,3.789709724400164e-07,7.333877970232593e-11,4.493845213044868e-16,5.92697029763822e-23,1.0005203253716521e-18,4.017498458666854e-25,1.8262823856095027e-25,1.0184537949070271e-17,4.018871066361715e-29,2.4379643835622977e-13,1.182975601050297e-24,2.0312655422094776e-19,2.3840324557074185e-16,7.956817207444627e-10,5.858073691554704e-15,4.612307632316872e-12,6.471176063321147e-15,9.674403457956045e-15
0.00010906194730691678,0.9348961659002669,3.76,0.0,7.0567576626119705e-12,0.02397779761614026,0.9372194951682986,4.151316406289164e-12,9.808497797015531e-13,1.9001287641801662e-11,1.6892960848465947e-05,1.3134502945075293e-17,0.047004589316241,0.1583733057297529,0.3034671696697147,6.763680697255364e-09,0.015557795598300443,1.445714260136168e-13,7.450646399500943e-17,8.101193349018904e-14,5.0359722174738005e-18,1.811042829337625e-06,0.39116930274771616,4.64250775712176e-06,1.8211259160232047e-18,6.940262622295027e-14,4.283178863434761e-11,2.513607540321727e-13,3.2818756162084423e-13,1.0426434182294058e-12,4.593294216262787e-16,1.0132687492958095e-20,6.122383441431109e-16,2.0705502818471552e-08,0.28052322625884557,5.548207300300689e-13,7.893927621119028e-13,1.2025440470618607e-16,1.8416013752006594e-18,1.866998938636851e-17,3.1630697562086635e-07,8.206064746467339e-22,9.481188375415164e-25,2.1457751108114323e-09,3.0442172475475034e-08,4.518021025903639e-22,2.4491878893170335e-18,2.6719572880186067e-16,2.4961569718452717e-12,3.7108118362949573e-14,6.6379971139259384e-21,1.1976036248988227e-28,3.7892631004428153e-07,7.333210518885867e-11,4.4926241991762e-16,5.469955303384697e-23,1.0002498495834132e-18,3.466544519100026e-25,1.6858328768954062e-25,1.0182401849688897e-17,4.813429929445678e-29,2.437282996956476e-13,1.0741625207507591e-24,2.0307136686286884e-19,2.3829549168375006e-16,7.950576761920673e-10,5.8552264496732784e-15,4.608696910566096e-12,6.469327016320916e-15,9.671040330488288e-15
0.00010914313494070092,0.934881344703975,3.76,0.0,6.985911088882509e-12,0.023949575747477685,0.9372404861643405,4.073627193767178e-12,9.633057568008353e-13,1.8854424904021923e-11,1.687350026049604e-05,1.3017860870975506e-17,0.04698031580856886,0.15830001603479188,0.3034949736635399,6.763422815990684e-09,0.015540999407689098,1.4450220416946857e-13,7.176968137943915e-17,7.805222313492052e-14,4.851971126356304e-18,1.810490850456322e-06,0.3910927352781583,4.639196916809792e-06,1.7536213754908905e-18,6.685979782451759e-14,4.127406692887344e-11,2.4209659040268637e-13,3.2236650020791447e-13,1.0246084553110094e-12,4.590026634340142e-16,9.7576008748982e-21,6.118182840656253e-16,2.0701959775407156e-08,0.28059979438274973,5.344121118692558e-13,7.606319402687423e-13,1.1578454296422364e-16,1.773037416485508e-18,1.8118844605858616e-17,3.1625366667998116e-07,7.586039367980025e-22,4.087893419369847e-25,2.145164285618383e-09,3.0446996144087246e-08,4.175267723180283e-22,2.3589154113543654e-18,2.5725935614382833e-16,2.4943682457711443e-12,3.574236810943776e-14,6.12820509666738e-21,6.989805858354252e-29,3.788810588928922e-07,7.332537268364243e-11,4.491403641821074e-16,5.049731438237452e-23,9.999794704361024e-19,1.4343495550652038e-25,1.5569197481083848e-25,1.0180251987734486e-17,5.930458264144096e-29,2.436599058288977e-13,9.560773412489098e-25,2.030162001438877e-19,2.3818766794107413e-16,7.944335886299315e-10,5.852388843671156e-15,4.605085938949475e-12,6.467471263859273e-15,9.667671016930284e-15
0.00010922432257448505,0.934866540801214,3.76,0.0,6.917780809713444e-12,0.023921423468221792,0.9372616243197401,3.99887960085897e-12,9.464269817117703e-13,1.871314049070928e-11,1.685408600212289e-05,1.2905339873059824e-17,0.04695607111413623,0.15822672012623895,0.30352261916966067,6.763169394881877e-09,0.01552423176186635,1.4443329967236197e-13,6.913596945236991e-17,7.520342490715844e-14,4.674864019883354e-18,1.8099400896854492e-06,0.3910165116064635,4.635891616329507e-06,1.6886759113240252e-18,6.441251288284254e-14,3.977454538296126e-11,2.331187459433378e-13,3.1676544939871636e-13,1.0072573384261597e-12,4.586759296968329e-16,9.396762586620459e-21,6.113980275411335e-16,2.069838488823584e-08,0.28067601870856695,5.147769143213866e-13,7.329530392988186e-13,1.114863363587506e-16,1.707113180625857e-18,1.7588644892986526e-17,3.1619986810904886e-07,7.001064597217799e-22,1.1569735712593362e-24,2.144551335146026e-09,3.045179504972897e-08,3.8563087103790725e-22,2.272078651725661e-18,2.4770454711228806e-16,2.4926306897313403e-12,3.442815481595143e-14,5.6593481942250086e-21,1.3229267950908994e-28,3.7883522349750396e-07,7.331858276445651e-11,4.490183555583968e-16,4.663543531715869e-23,9.997091912015262e-19,4.281127705157192e-25,1.4368025566291603e-25,1.017808845457518e-17,3.2887694627209517e-29,2.435912588175735e-13,9.45740256171548e-25,2.0296105472408025e-19,2.38079775778422e-16,7.938094643019433e-10,5.8495608184088354e-15,4.601474753521671e-12,6.465608860689765e-15,9.66429558791774e-15
0.00010930551020826919,0.9348517541650118,3.76,0.0,6.852262637746797e-12,0.023893340458473192,0.9372829085163803,3.9269605214482896e-12,9.301862467030008e-13,1.8577220574058728e-11,1.6834717867108868e-05,1.2796778272530524e-17,0.04693185516237544,0.1581534185178071,0.30355010708474695,6.762920368696708e-09,0.015507492588661357,1.4436470239060007e-13,6.660135951903636e-17,7.246128722666344e-14,4.504386741221549e-18,1.809390540799601e-06,0.39094062983154104,4.632591833489859e-06,1.6262014567328904e-18,6.205712572097114e-14,3.8330857451615226e-11,2.245605264020196e-13,3.1137583522931495e-13,9.905638093395377e-13,4.583492228113615e-16,9.049592228934386e-21,6.109775794680306e-16,2.0694778396779802e-08,0.2807519011373906,4.95884890814176e-13,7.063144171898885e-13,1.0735169212094096e-16,1.6436971079369912e-18,1.7078581990755192e-17,3.1614558358670944e-07,6.477293940705122e-22,4.777737694916837e-25,2.143936278784637e-09,3.045656931651852e-08,3.5663100924929317e-22,2.188526355256365e-18,2.385137514520627e-16,2.490942350261126e-12,3.3163489421658224e-14,5.2281874160874356e-21,6.676022012444463e-29,3.787888083357607e-07,7.331173600390545e-11,4.488963954936442e-16,4.308266965935895e-23,9.994390151204139e-19,1.7081127027519759e-25,1.3279562219100321e-25,1.0175911331540636e-17,4.3907311537526284e-29,2.43522360711641e-13,8.357961137913152e-25,2.0290593125721216e-19,2.3797181661948427e-16,7.931853093931426e-10,5.846742319152183e-15,4.5978633899611195e-12,6.463739861258815e-15,9.66091411342468e-15
