Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59)
2.1042227012959933e-07,0.7887013816534222,3.76,0.0,0.5032340088150078,0.9999887432234992,2.8843913308268057e-07,1.0617584964676301e-17,1.3442971879907593e-12,1.9209597149613877e-05,1.0276392204530374e-05,9.158327920093302e-10,9.391854684284242e-07,4.391831480781057e-06,1.5420065907959363e-06,4.013156486607063e-08,6.665541658801363e-07,5.610613116908008e-10,7.020046532849321e-12,2.1580076394451244e-11,4.396097861251732e-11,5.356394646220431e-12,9.383762828081127e-11,1.198316421451095e-08,3.1514605126238444e-19,1.0633695399559272e-16,6.909041761096899e-17,5.534766354399688e-23,2.000987117273754e-11,1.4948459996458248e-10,3.3925424623346777e-15,2.7687910849967738e-17,2.3424945723534516e-15
2.1872868601722148e-07,0.7887014228152631,3.76,0.0,0.5032331641834358,0.9999882730200957,3.209341418786864e-07,1.14555859381239e-17,1.4091510146293702e-12,2.0050734570672216e-05,1.0677959933488394e-05,9.581619647169046e-10,1.001546077998549e-06,4.495514866563353e-06,1.648816183968069e-06,4.352000374028474e-08,7.036141945362828e-07,5.872798291680917e-10,7.708790144589364e-12,2.4517456992219402e-11,4.9693749975744394e-11,5.94639761994499e-12,1.0418682138773663e-10,1.2905887247045277e-08,3.581168975643642e-19,1.229487320454771e-16,8.287474985325492e-17,7.168503617940563e-23,2.0648528140672953e-11,1.562879686345167e-10,3.67289987300338e-15,3.0422407362843566e-17,2.5357783553749305e-15
2.2703510190484362e-07,0.7887014640272495,3.76,0.0,0.5032323134655885,0.999987801501834,3.555348375815829e-07,1.231661260843467e-17,1.4744897565734506e-12,2.08978072379512e-05,1.1079182774057762e-05,1.0007967147313334e-09,1.0649099416962676e-06,4.595605219769636e-06,1.7580750366904837e-06,4.705626701878505e-08,7.406732194483418e-07,6.137487681423191e-10,8.435529426358653e-12,2.7725259046175943e-11,5.592931106049363e-11,6.5748162294602616e-12,1.153074136141025e-10,1.3859640515826069e-08,4.0505020775664286e-19,1.414456649567427e-16,9.877105385208923e-17,9.188813984511589e-23,2.1310933195255587e-11,1.6328354218395413e-10,3.965911175355122e-15,3.3309230032367575e-17,2.7377797865095786e-15
2.3534151779246577e-07,0.7887015052898472,3.76,0.0,0.5032314567150867,0.9999873287211231,3.922734534691215e-07,1.3199911976128885e-17,1.5403096678816372e-12,2.1750760275329058e-05,1.1480058024849504e-05,1.043734370607566e-09,1.1291945253233799e-06,4.6922408581603e-06,1.8696985242748304e-06,5.0741486933352315e-08,7.776816093635485e-07,6.404671377605381e-10,9.200942204769198e-12,3.121759287814139e-11,6.269246851328654e-11,7.24251165864259e-12,1.2723297036037848e-10,1.484410198689165e-08,4.561530443893987e-19,1.6196937362064526e-16,1.1701474897949476e-16,1.1665981235353462e-22,2.1997481501978026e-11,1.7048376508630584e-10,4.271940164873034e-15,3.635118212728606e-17,2.9487498688007536e-15
2.436479336800879e-07,0.7887015466035038,3.76,0.0,0.5032305939869357,0.9999868547283124,4.3117950517415863e-07,1.4104763711566465e-17,1.6066069477831994e-12,2.2609537431461e-05,1.1880583098552828e-05,1.086972180937719e-09,1.194320027394359e-06,4.785554773884059e-06,1.98360528030557e-06,5.457678654748641e-08,8.145936128975324e-07,6.674338907162814e-10,1.0005701759486479e-11,3.5008815914890765e-11,7.000843018547158e-11,7.950325315969028e-12,1.3999736853624694e-10,1.5858952484295198e-08,5.116360999600685e-19,1.8466715695056518e-16,1.3785864670961635e-16,1.4679398155255822e-22,2.270854175545658e-11,1.7790054982681864e-10,4.591373003502789e-15,3.955105121772417e-17,3.1689549673120668e-15
2.5195434956771004e-07,0.7887015879686512,3.76,0.0,0.5032297253374053,0.999986379571772,4.722798819067581e-07,1.5030478442371266e-17,1.6733777245066597e-12,2.3474081197943452e-05,1.2280755517519278e-05,1.1305073213127794e-09,1.260209364660591e-06,4.875674838337819e-06,2.0997170711608297e-06,5.856327945120007e-08,8.513671311862472e-07,6.946479267639876e-10,1.0850476500278625e-11,3.911353099031429e-11,7.790280143379938e-11,8.699079698666008e-12,1.536347591192158e-10,1.6903875672791735e-08,5.717136720715598e-19,2.0969201078031502e-16,1.6157363551109607e-16,1.8318276284431685e-22,2.3444456483534003e-11,1.8554528542171343e-10,4.9246172502952695e-15,4.2911607874102176e-17,3.398676142558031e-15
2.602607654553322e-07,0.788701629385705,3.76,0.0,0.5032288508239181,0.9999859032979678,5.15598937108416e-07,1.597639618353591e-17,1.7406180500780518e-12,2.4344332922756335e-05,1.2680572909518475e-05,1.1743369009090712e-09,1.326788152150816e-06,4.962723999136602e-06,2.2179586753707445e-06,6.270206948107927e-08,8.879635024001109e-07,7.221080960277393e-10,1.1735929648388945e-11,4.354658452948706e-11,8.640158123783822e-11,9.489579201551571e-12,1.6817953203368726e-10,1.7978558040287123e-08,6.366036368272308e-19,2.3720264162739215e-16,1.8844936773788537e-16,2.268237021643921e-22,2.420554247459231e-11,1.9342884594788053e-10,5.2721009078510266e-15,4.6435604379777414e-17,3.638208494808622e-15
2.6856718134295434e-07,0.7887016708550645,3.76,0.0,0.5032279705049413,0.9999854259515369,5.611585783615864e-07,1.6941884917892143e-17,1.8083238994179132e-12,2.5220232919091667e-05,1.3080033003658829e-05,1.2184579682206321e-09,1.3939846782624667e-06,5.046820469498242e-06,2.3382577676262774e-06,6.699425046440805e-08,9.243472975380898e-07,7.498132022363624e-10,1.2662718930128534e-11,4.832306461693682e-11,9.553115814652962e-11,1.0322610875560485e-11,1.8366628323151514e-10,1.9082688880067016e-08,7.065274205275718e-19,2.673634754147338e-16,2.1879494789598256e-16,2.788271460503237e-22,2.4992091268903516e-11,2.0156159914780503e-10,5.634271484632286e-15,5.012577349090481e-17,3.887860519316545e-15
2.768735972305765e-07,0.7887017123771148,3.76,0.0,0.5032270844398816,0.9999849475753582,6.089783563906825e-07,1.7926339301766947e-17,1.876491169936848e-12,2.6101720569683897e-05,1.347913362646637e-05,1.2628675163509754e-09,1.4617298754213466e-06,5.128077910350669e-06,2.4605448072496524e-06,7.144090598624538e-08,9.604861269214766e-07,7.777620059117519e-10,1.3631496287617307e-11,5.345829895314611e-11,1.0531830606632298e-10,1.1198945140276916e-11,2.0012978385518527e-10,2.0215960272823755e-08,7.817099697468267e-19,3.0034466129080863e-16,2.529396216690454e-16,3.4042372052782846e-22,2.580436964198171e-11,2.0995341518341019e-10,6.011595073183937e-15,5.3984827262420546e-17,4.1479534724996786e-15
2.8518001311819864e-07,0.7887017539522264,3.76,0.0,0.503226192688986,0.9999844682106199,6.590755530114273e-07,1.8929179456735604e-17,1.945115681861803e-12,2.6988734426754106e-05,1.387787269811542e-05,1.3075624883352226e-09,1.529957286777487e-06,5.206605605447743e-06,2.5847529309509757e-06,7.604310917849744e-08,9.96350456852128e-07,8.059532274448808e-10,1.4642907606908553e-11,5.896785270587069e-11,1.1579017990281041e-10,1.2119336453666182e-11,2.1760495137418115e-10,2.1378067068497797e-08,8.623797198343674e-19,3.3632207066857552e-16,2.91233465113253e-16,4.1297190136172396e-22,2.6642620081397514e-11,2.186136755420972e-10,6.4045554444781805e-15,5.801545594135219e-17,4.418820749226692e-15
2.934864290058208e-07,0.7887017955807558,3.76,0.0,0.503225295313246,0.999983987896887,7.114652679048031e-07,1.9949849824123084e-17,2.0141931805601483e-12,2.7881212307678395e-05,1.4276248228805283e-05,1.3525397824807434e-09,1.598603029358541e-06,5.2825086297591165e-06,2.710817849708231e-06,8.080192253005943e-08,1.0319134359421394e-06,8.343855500226893e-10,1.5697592462087153e-11,6.486752626370829e-11,1.269743110672405e-10,1.3084523941677835e-11,2.3612682259459643e-10,2.2568706867949077e-08,9.487685619710192e-19,3.7547729158025774e-16,3.3404807345826827e-16,4.979656590021125e-22,2.750706129653663e-11,2.275512820604321e-10,6.813653158694898e-15,6.222032692317781e-17,4.700807271418621e-15
3.0179284489344294e-07,0.7887018372630463,3.76,0.0,0.503224392374307,0.9999835066721615,7.66160504106089e-07,2.0987818078632902e-17,2.0837193407893358e-12,2.8779091386489755e-05,1.4674258315277343e-05,1.3977962574554123e-09,1.6676057540695774e-06,5.35588801138663e-06,2.838677749615711e-06,8.571839771707564e-08,1.0671507306496397e-06,8.630576224336277e-10,1.679618387508148e-11,7.117335289858345e-11,1.388986028588921e-10,1.4095231990449092e-11,2.5573052844783734e-10,2.3787580004473104e-08,1.0411118089173284e-18,4.179976184437243e-16,3.81777248963425e-16,5.970421620326916e-22,2.8397888773978074e-11,2.3677466605315726e-10,7.239404692706537e-15,6.66020837693269e-17,4.994268888150662e-15
3.100992607810651e-07,0.7887018789994279,3.76,0.0,0.5032234839343802,0.999983024572946,8.23172252110133e-07,2.2042574104463864e-17,2.1536897716964767e-12,2.968230828132437e-05,1.5071901137467206e-05,1.4433287370077757e-09,1.736906602907195e-06,5.426840887254258e-06,2.968273196549321e-06,9.079357545237346e-08,1.1020403695697078e-06,8.919680617859852e-10,1.7939308092122477e-11,7.79015963430009e-11,1.5159132573406507e-10,1.5152170803928562e-11,2.764512704673044e-10,2.5034389525175905e-08,1.1396481594845875e-18,4.640760373686492e-16,4.3483768728523075e-16,7.119895233135356e-22,2.9315275357979905e-11,2.462917975637208e-10,7.68234158446651e-15,7.116334528913809e-17,5.299571787392069e-15
3.1840567666868724e-07,0.7887019207902182,3.76,0.0,0.5032225700561598,0.9999825416342993,8.825095725044341e-07,2.3113629032049585e-17,2.2241000216699774e-12,3.059079913792446e-05,1.5469174955286553e-05,1.4891340144254033e-09,1.8064491637347654e-06,5.495460652812641e-06,3.099547044500881e-06,9.602848535318327e-08,1.136562596044518e-06,9.211154561375922e-10,1.912758437756361e-11,8.506874828788255e-11,1.6508111247221705e-10,1.6256036929553148e-11,2.9832429886530934e-10,2.6308841172221644e-08,1.244619661816932e-18,5.139112071640081e-16,4.936696618248158e-16,8.447545735710775e-22,3.0259371837450563e-11,2.561101947491283e-10,8.143009594496255e-15,7.590670469073034e-17,5.617091919519142e-15
3.267120925563094e-07,0.7887019626357236,3.76,0.0,0.5032216508027432,0.9999820578898954,9.441796770528972e-07,2.4200514327087683e-17,2.294945582998758e-12,3.1504499709309375e-05,1.5866078105529613e-05,1.5352088568536215e-09,1.8761794229406572e-06,5.561837105990205e-06,3.2324443474391512e-06,1.0142414582629777e-07,1.1706997286771526e-06,9.504983670190766e-10,2.0361624824827185e-11,9.269152580718266e-11,1.7939695324946166e-10,1.740751375427746e-11,3.213848921269876e-10,2.7610643363966047e-08,1.3562716756333088e-18,5.677074362203628e-16,5.587377055451219e-16,9.974506479511548e-22,3.1230307540947804e-11,2.6623693339184146e-10,8.621967884699446e-15,8.08347287996969e-17,5.947214432758046e-15
3.3501850844393154e-07,0.7887020045362378,3.76,0.0,0.5032207262375552,0.9999815733720744,1.0081880081643446e-06,2.530278092296981e-17,2.3662218966712344e-12,3.2423345431725695e-05,1.626260899889939e-05,1.5815500094773803e-09,1.9460457162750857e-06,5.626056585612092e-06,3.366912274561818e-06,1.0698156396984414e-07,1.204436029356399e-06,9.801153318478808e-10,2.1642034183718233e-11,1.007868687156174e-10,1.9456819062928156e-10,1.8607271973006314e-11,3.456683380426647e-10,2.893950717598809e-08,1.4748528334714255e-18,6.256746554350811e-16,6.305312897715745e-16,1.1723653718831947e-21,3.2228190948631985e-11,2.766786565232178e-10,9.119788214740046e-15,8.594995734149405e-17,6.2903331207195895e-15
3.433249243315537e-07,0.788702046492044,3.76,0.0,0.5032197964242763,0.9999810881118967,1.0745383166898174e-06,2.6419998392067916e-17,2.4379243574239337e-12,3.334727149698571e-05,1.665876611714909e-05,1.628154199503622e-09,2.0159986781377783e-06,5.688202104498588e-06,3.502900028808634e-06,1.1270173549085668e-07,1.2377575784203933e-06,1.009964866245274e-09,2.2969409703493718e-11,1.093719368655953e-10,2.106245144799478e-10,1.9855970031369742e-11,3.71209916104175e-10,3.029514632203193e-08,1.6006150010021199e-18,6.8802838734687525e-16,7.095654995117126e-16,1.3719684334056688e-21,3.3253110321551025e-11,2.8744158414955997e-10,9.637054156194791e-15,9.125490228616088e-17,6.646849882170392e-15
3.5163134021917583e-07,0.7887020885034149,3.76,0.0,0.5032188614267725,0.9999806021391909,1.1432327380013128e-06,2.7551754155325183e-17,2.51004831884992e-12,3.427621292130334e-05,1.705454801033418e-05,1.6750181399192325e-09,2.0859911895686324e-06,5.748353477446734e-06,3.6403587685107272e-06,1.1858564463786771e-07,1.2706521566042287e-06,1.040045466265215e-09,2.4344340991383998e-11,1.1846410738907564e-10,2.2759595682781158e-10,2.1154254544708782e-11,3.980448811940911e-10,3.167727713487023e-08,1.7338132365715696e-18,7.549897116572508e-16,7.963817048487943e-16,1.598919329882442e-21,3.430513434089269e-11,2.9853152307791e-10,1.0174360324661843e-14,9.675204725470333e-17,7.017174193165262e-15
3.59937756106798e-07,0.7887021305706122,3.76,0.0,0.503217921309032,0.9999801154826031,1.2142718663123756e-06,2.8697652730059617e-17,2.5825890983564023e-12,3.521010461073468e-05,1.7449953294170794e-05,1.722138533054789e-09,2.1559783251754085e-06,5.806587444291745e-06,3.779241532055458e-06,1.246342641477679e-07,1.3031091334322126e-06,1.070355610533863e-09,2.5767409886311682e-11,1.280809718898644e-10,2.4551288665532137e-10,2.2502760695026047e-11,4.2620844850008853e-10,3.308561854709999e-08,1.8747057500149395e-18,8.267852273326135e-16,8.915482279850794e-16,1.856075077847001e-21,3.5384312751694384e-11,3.0995387683617645e-10,1.073231162999445e-14,1.0244384698496411e-16,7.401722591656697e-15
3.6824417199442013e-07,0.7887021726938881,3.76,0.0,0.5032169761351009,0.999979628169642,1.287654827208399e-06,2.985731501393351e-17,2.6555419819288894e-12,3.614888142333032e-05,1.784498064749646e-05,1.769512073988715e-09,2.225917299214827e-06,5.862977788237638e-06,3.91950316545069e-06,1.308485552062133e-07,1.335119361731047e-06,1.1008937622969738e-09,2.7239190347381396e-11,1.3824033359176934e-10,2.6440600465229893e-10,2.390211260750504e-11,4.557357795899265e-10,3.4519892071881075e-08,2.0235538607720806e-18,9.036470114900296e-16,9.95661005534024e-16,2.1464978755646098e-21,3.649067701086922e-11,3.217136556765363e-10,1.1311522544821297e-14,1.0833272685576256e-16,7.800918174692308e-15
3.765505878820423e-07,0.7887022148734849,3.76,0.0,0.5032160259690264,0.999979140226724,1.363379348361525e-06,3.103037760165474e-17,2.728902228772044e-12,3.7092478228104215e-05,1.8239628809828977e-05,1.817135453796824e-09,2.295767411026113e-06,5.917595449638988e-06,4.061100252676844e-06,1.3722946742087692e-07,1.366675077955934e-06,1.13165837137772e-09,2.8760248356572492e-11,1.4896020444793778e-10,2.843063379286753e-10,2.5352923708065007e-11,4.866619695856548e-10,3.597982178362752e-08,2.180621955465017e-18,9.85812575270166e-16,1.1093442456859613e-15,2.473462708778045e-21,3.76242409406613e-11,3.338154866492981e-10,1.1912616391499813e-14,1.1442108246804704e-16,8.215190108299939e-15
3.8485700376966443e-07,0.7887022571096359,3.76,0.0,0.5032150708747988,0.999978651679215,1.441441828411575e-06,3.221649213153723e-17,2.8026650758730142e-12,3.804082996092334e-05,1.8633896579019834e-05,1.8650053626357667e-09,2.3654899899996633e-06,5.9705086354085044e-06,4.203991048719583e-06,1.4377793880686526e-07,1.3977698080368025e-06,1.1626478760503238e-09,3.033114183507014e-11,1.6025880221651596e-10,3.052452346965612e-10,2.6855797063313992e-11,5.190220353786144e-10,3.74651342986609e-08,2.3461774449991987e-18,1.073524816899463e-15,1.23325107989699e-15,2.840464890972323e-21,3.8785001386144646e-11,3.462636237362169e-10,1.253622464762461e-14,1.2071127927985505e-16,8.644973150143976e-15
3.931634196572866e-07,0.7887022994025659,3.76,0.0,0.5032141109163007,0.9999781625514711,1.5218374040003125e-06,3.341532466051459e-17,2.8768257424621417e-12,3.8993871677419655e-05,1.902778280899836e-05,1.913118492657971e-09,2.4350483402485063e-06,6.02178292421834e-06,4.3481354151801675e-06,1.504948957836456e-07,1.4283982784659624e-06,1.1938607048327683e-09,3.195242057274142e-11,1.7215454750754687e-10,3.2725435892919316e-10,2.8411325704177386e-11,5.528509048295641e-10,3.897555875583485e-08,2.520490721183035e-18,1.1670319721455001e-15,1.3680642087751467e-15,3.2512275303489466e-21,3.997293887371249e-11,3.5906195803342844e-10,1.3182986270189654e-14,1.2720565229292844e-16,9.090707185020364e-15
4.0146983554490873e-07,0.7887023417524895,3.76,0.0,0.5032131461572553,0.9999776728668788,1.6045600149516632e-06,3.4626555066939445e-17,2.9513794343241297e-12,3.995153860302511e-05,1.9421286407603115e-05,1.9614715407693413e-09,2.5044076851363976e-06,6.071481367656665e-06,4.493494758364353e-06,1.573812531828561e-07,1.458556332361691e-06,1.2252952781994323e-09,3.362462617029636e-11,1.8466606080581448e-10,3.503656850039839e-10,3.0020092934392123e-11,5.881834069009133e-10,4.0510826797139426e-08,2.7038351130141805e-18,1.2665875623737473e-15,1.5144965418622404e-15,3.7097089165465076e-21,4.1188018268362046e-11,3.722140279731394e-10,1.3853547038483312e-14,1.3390650579034806e-16,9.552836773243984e-15
4.097762514325309e-07,0.7887023841596141,3.76,0.0,0.5032121766611802,0.9999771826478919,1.6896024675954053e-06,3.584987648014086e-17,3.0263213479423724e-12,4.0913766180228406e-05,1.981440633449719e-05,2.010061211242107e-09,2.573535111803417e-06,6.1196645874949345e-06,4.640031969754541e-06,1.6443791426639338e-07,1.4882408502548124e-06,1.2569500102148177e-09,3.5348291993651326e-11,1.9781215947417283e-10,3.7461149233658824e-10,3.168267262496484e-11,6.250542626705453e-10,4.207067254829326e-08,2.8964868427189193e-18,1.3724503404163355e-15,1.673291831034652e-15,4.220109820984924e-21,4.2430189429000314e-11,3.857230295717674e-10,1.454855891577643e-14,1.4081611312281305e-16,1.0031810711969184e-14
4.18082667320153e-07,0.7887024266241398,3.76,0.0,0.5032112024913422,0.9999766919160689,1.776956496236364e-06,3.708499473510878e-17,3.101646674489275e-12,4.188049011315023e-05,2.0207141599164128e-05,2.058884218187848e-09,2.642399515817713e-06,6.1663908692153486e-06,4.787711368773464e-06,1.7166577075419158e-07,1.517449675357471e-06,1.2888233100911038e-09,3.7123943139982306e-11,2.116118547417348e-10,4.0002436001258267e-10,3.3399629495604794e-11,6.634980771791048e-10,4.3654832599331525e-08,3.0987249815062647e-18,1.4848842344624225e-15,1.845225297271913e-15,4.786880705539688e-21,4.369938786118297e-11,3.995918266919831e-10,1.526867942984189e-14,1.479367165408167e-16,1.0528081609469283e-14
4.263890832077752e-07,0.7887024691462573,3.76,0.0,0.5032102237107154,0.9999762006921065,1.8666128227752698e-06,3.8331627850627276e-17,3.177350603676736e-12,4.285164640953197e-05,2.059949125898126e-05,2.1079372878914577e-09,2.710971546070422e-06,6.2117162519421615e-06,4.9364986477512995e-06,1.7906570286113036e-07,1.546181543084977e-06,1.3209135836725562e-09,3.8952096414953655e-11,2.2608434868111904e-10,4.266371614230496e-10,3.517151938406572e-11,7.035493320648792e-10,4.526304598519707e-08,3.3108314051620128e-18,1.6041582901766908e-15,2.031104250567175e-15,5.4147288350615926e-21,4.4995535366043035e-11,4.138229613067327e-10,1.601457107232088e-14,1.5527052707169811e-16,1.1042105472384992e-14
