Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029),CH2O3(220)
0.00010547675068930292,1.003830206549707,3.76,0.0,0.0025779998693622156,0.0036948065259149367,1.0055699845915889,6.827738857690038e-05,2.992449007003205e-05,0.0027886724516362985,2.856135924758568e-06,2.705025639940606e-10,0.006744984923112032,0.04676166956851146,0.6721420635309663,0.0001363234974766402,0.0002841100869605528,1.7143200293593717e-08,2.640277315895907e-07,0.00019243239979979348,5.117031705523469e-06,2.8538305364432735e-05,0.5893439541114697,2.002099920566135e-07,2.0778476787064655e-10,2.7893225310557516e-05,0.043902863076135154,3.467456377757527e-05,9.577080637453408e-06,0.00013666759862256025,1.4516231075977852e-14,3.223904381346691e-12,4.72046998119091e-14,2.1839558998654234e-08,0.19507099760642727,3.7467879648828115e-05,0.00026252877222002,4.856835304621449e-09,3.4722761237077636e-11,1.8515147571702508e-09,6.107555635179167e-08,1.7832104416406983e-05,3.1599218803574997e-09,1.7927764782955756e-10,1.8166887118702553e-07,1.4685640956558505e-05,2.5225011345154253e-10,7.691904324700817e-09,5.499024317164127e-06,9.428160386847765e-06,5.955155670209577e-05,1.5401399491175328e-13,5.1555341043008826e-08,4.287001531163299e-11,4.505129054953879e-16,3.608702768836617e-07,1.096319253653845e-17,2.8885863887138393e-09,1.5657192598281905e-09,1.6713570987384937e-14,1.4039553848056817e-11,3.9942273931326143e-13,8.531818811707418e-09,2.8178175672760534e-17,2.2922032049035463e-17,9.565561114945217e-12,1.4606520817066412e-13,5.696715967587994e-14,1.0691646839054594e-14,1.3016965971325829e-14,6.648695274346124e-18,2.4085494271741094e-05,1.1191160636966257e-14,9.679752080181924e-15,5.580117943795136e-15,1.2790066538893227e-18
0.00010571719282002196,1.003831061687859,3.76,0.0,0.0025763820480115013,0.0036124661920377034,1.0054681045078089,6.697496822309308e-05,2.9471136308046084e-05,0.0027753983704070597,2.7907463208014085e-06,2.6321313060863484e-10,0.00669173537771854,0.04643419512024611,0.6725889219293564,0.00013524921079137515,0.0002792716358620224,1.6921868744600732e-08,2.616602965225206e-07,0.0001914829818726461,5.100373339895105e-06,2.8177897551082903e-05,0.5895667775756215,1.9715778457635622e-07,2.0450557133562906e-10,2.7633592038426125e-05,0.04377912233830977,3.429648244147465e-05,9.458743556456845e-06,0.00013555677409629203,1.4081946275287329e-14,3.182603616992639e-12,4.5782499178725185e-14,2.1274796222613842e-08,0.19512380246207672,3.699781866881592e-05,0.0002613437863802784,4.802895219368749e-09,3.4056347425743045e-11,1.8328264811872509e-09,6.066275631524707e-08,1.777201759790776e-05,3.1248603128858928e-09,1.7787123406801648e-10,1.7813032440338303e-07,1.4642134886695888e-05,2.494268530637163e-10,7.584869433255613e-09,5.43953669286322e-06,9.325506756928947e-06,5.914079643531739e-05,1.4954294921118733e-13,5.1358681496198105e-08,4.287905951469345e-11,4.48705101690942e-16,3.5720944111607305e-07,1.0846725380368825e-17,2.8600845196189264e-09,1.5549179961731085e-09,1.6208343769091416e-14,1.3903750684650687e-11,3.88907002746554e-13,8.446511396050948e-09,2.767488437201267e-17,2.2701143878673082e-17,9.404860739029108e-12,1.4416822052609182e-13,5.6011872252838083e-14,1.0410565926009388e-14,1.2813726841215894e-14,6.534470909851842e-18,2.3841359857141665e-05,1.1052817409979258e-14,9.528191403977546e-15,5.519946633037534e-15,1.267003254399168e-18
0.00010593359073766909,1.0038318136405804,3.76,0.0,0.002575099064626952,0.0035404710630264212,1.0053759904007329,6.582513033212372e-05,2.907057009268762e-05,0.002763671135840204,2.7336051624056007e-06,2.568754073478147e-10,0.006644406418774375,0.04614256114141476,0.6729872292015928,0.00013429855351197956,0.00027501478405771537,1.6726929385901446e-08,2.595742486900863e-07,0.0001906459850940444,5.085916213419229e-06,2.7859518826373528e-05,0.5897640882259547,1.9446622095747841e-07,2.0161526052468077e-10,2.740347076558914e-05,0.043669390172588834,3.39623733263616e-05,9.354354218491953e-06,0.00013456940656949288,1.3704785898032211e-14,3.146223039269598e-12,4.4547548315070626e-14,2.0783791658956503e-08,0.19517066455950882,3.658353157909548e-05,0.00026029618034350936,4.755488506302807e-09,3.347183405936322e-11,1.8163616372372401e-09,6.029492310863746e-08,1.7720008655694806e-05,3.0941507528754977e-09,1.7662041353465895e-10,1.750449292486686e-07,1.4604586010314716e-05,2.4693140174878464e-10,7.490897265387927e-09,5.3869737781453015e-06,9.23479266696614e-06,5.878160762314669e-05,1.4567237914102645e-13,5.118158591262635e-08,4.288712266728833e-11,4.471285985374732e-16,3.5399227441572504e-07,1.0743859901251065e-17,2.835029735167446e-09,1.5454728604053092e-09,1.576966637223659e-14,1.3784451326152497e-11,3.7977648644674474e-13,8.371533047488698e-09,2.723209087703482e-17,2.2505751665621822e-17,9.26342727577795e-12,1.42493049966203e-13,5.5171081106581755e-14,1.0166504857075535e-14,1.2634693766911732e-14,6.434024520432537e-18,2.3625000189587226e-05,1.0930555693648475e-14,9.394561331979813e-15,5.466401651146584e-15,1.2563325867846622e-18
0.00010614998865531621,1.003832549549233,3.76,0.0,0.002573974571204189,0.0034704072997624354,1.005283525419237,6.469614336365118e-05,2.8676917898733578e-05,0.002752145499925409,2.678026790312496e-06,2.5074003540147925e-10,0.0065976332223855565,0.04585382607359979,0.6733819041199958,0.0001333628443351931,0.00027084798291497516,1.6535903101385095e-08,2.575290973251062e-07,0.00018982501300032385,5.0719468667009766e-06,2.7546670571842534e-05,0.5899584109543545,1.9182583598471106e-07,1.9878126831001242e-10,2.7176640435146923e-05,0.04356117190627879,3.363395789879533e-05,9.25191206984427e-06,0.00013359355542220854,1.3340074200550178e-14,3.110568200041203e-12,4.335352201279917e-14,2.0308500333096173e-08,0.19521691349301884,3.617731582816492e-05,0.0002592659996463505,4.709128541099758e-09,3.290132290333625e-11,1.800223397943564e-09,5.993055119929265e-08,1.7669890363608328e-05,3.0642136520662463e-09,1.7538357518184449e-10,1.720500796744158e-07,1.456850540330144e-05,2.4447800377735305e-10,7.399091182206873e-09,5.335310428271667e-06,9.145629337761047e-06,5.843200246704427e-05,1.4194024291056512e-13,5.100444182931402e-08,4.289511407941036e-11,4.4559827728901905e-16,3.5084608663761526e-07,1.0642800331313476e-17,2.8105211546702405e-09,1.536279748452639e-09,1.5345554224776052e-14,1.3667821579103737e-11,3.7094888341606807e-13,8.298200068699577e-09,2.6798678875455603e-17,2.231350772001755e-17,9.124940279232222e-12,1.4084754047693613e-13,5.434777283423362e-14,9.930534698269323e-15,1.2459245693743255e-14,6.335745802838092e-18,2.3411765261935753e-05,1.0810370599881202e-14,9.263496366312353e-15,5.413431710648361e-15,1.2457857030175724e-18
0.00010636638657296334,1.0038332700527886,3.76,0.0,0.0025730035134430705,0.0034022112901700404,1.005190754263763,6.358770182972502e-05,2.829004198395708e-05,0.0027408156281999415,2.623958723677624e-06,2.4479904606500404e-10,0.00655140768089744,0.045567959607016234,0.6737729757649374,0.0001324417113966772,0.00026676883918714145,1.6348677052035447e-08,2.5552353820449035e-07,0.00018901957141839696,5.058447371800267e-06,2.7239219705816048e-05,0.5901498135560213,1.8923538818425758e-07,1.9600224637406458e-10,2.6953034456099396e-05,0.04345443516442852,3.331110014360526e-05,9.151365388059291e-06,0.00013262902615739078,1.2987327682900184e-14,3.075618041992033e-12,4.219882743583957e-14,1.9848317139728853e-08,0.19526256258023125,3.577895299243412e-05,0.0002582528132263284,4.6637849580728424e-09,3.2344392265363506e-11,1.7844030638402298e-09,5.956960979880308e-08,1.76215984829883e-05,3.0350224636465897e-09,1.7416054368717529e-10,1.6914252394277722e-07,1.4533843450730908e-05,2.4206568923048355e-10,7.3093870505610655e-09,5.284523375764686e-06,9.057983595878184e-06,5.809164986854754e-05,1.3834039507802794e-13,5.082729350356308e-08,4.2903034573789776e-11,4.441125849053746e-16,3.4776855007534075e-07,1.0543503547776239e-17,2.786541018334176e-09,1.5273299527799767e-09,1.4935439775928984e-14,1.3553769785400205e-11,3.6241209601162914e-13,8.226458719036105e-09,2.637441209897289e-17,2.2124337723763515e-17,8.989323055600146e-12,1.3923097639582486e-13,5.354149301719588e-14,9.702332394178802e-15,1.2287295497636764e-14,6.239575188388082e-18,2.3201598664714726e-05,1.0692213298509301e-14,9.13493695886009e-15,5.361034471243263e-15,1.2353610300203451e-18
0.00010658278449061047,1.0038339757593138,3.76,0.0,0.002572181030486986,0.0033358218642926536,1.0050977193312467,6.249949792594582e-05,2.7909807373505643e-05,0.002729675901336316,2.5713505426350037e-06,2.390448421468901e-10,0.00650572178517215,0.04528493136809457,0.6741604737647658,0.00013153479552203246,0.0002627750345379576,1.6165142618691938e-08,2.5355631359971454e-07,0.00018822918598172467,5.045400559263109e-06,2.693703734653149e-05,0.5903383618231226,1.8669367239200403e-07,1.9327688363590106e-10,2.67325879686691e-05,0.04334914848135151,3.299366496816346e-05,9.0526641891229e-06,0.00013167562900539442,1.2646083534473512e-14,3.0413522996331146e-12,4.108193937081857e-14,1.9402662568677463e-08,0.19530762474059518,3.538823187911921e-05,0.0002572562036638798,4.619428433899143e-09,3.180063516594247e-11,1.7688922156327366e-09,5.921206775943281e-08,1.7575071458363278e-05,3.006551771523297e-09,1.7295114450392646e-10,1.6631914686739254e-07,1.4500552597741871e-05,2.396935157253227e-10,7.221722963857632e-09,5.234590155891917e-06,8.971823090490082e-06,5.776023296950471e-05,1.3486694972132812e-13,5.065018318722336e-08,4.291088495592448e-11,4.426700205604122e-16,3.447574343372178e-07,1.04459275754492e-17,2.763072295447617e-09,1.5186151403687378e-09,1.453877957866515e-14,1.3442208167506267e-11,3.541545768205815e-13,8.156257498906697e-09,2.595906089507591e-17,2.1938169634181562e-17,8.856501144994771e-12,1.3764266420985382e-13,5.275180063749914e-14,9.481589559687929e-15,1.2118758423447519e-14,6.1454550449575294e-18,2.2994445058803654e-05,1.0576036474815177e-14,9.008825081231026e-15,5.30920730894148e-15,1.22505700431129e-18
0.0001067991824082576,1.003834667247525,3.76,0.0,0.0025715024462781063,0.0032711801895259456,1.005004460826882,6.143122209151616e-05,2.753608196971358e-05,0.002718720905960786,2.5201537969163424e-06,2.334701701750185e-10,0.006460567625435155,0.045004710945138506,0.6745444282399649,0.00013064174966174202,0.00025886432413307594,1.5985195082303607e-08,2.51626236657402e-07,0.00018745340115777225,5.03278998070942e-06,2.6639998682706523e-05,0.5905241196156594,1.8419951850563975e-07,1.9060390473203121e-10,2.6515237791491524e-05,0.043245281265337616,3.268152329110711e-05,8.955760186225711e-06,0.00013073317868197642,1.2315899549143502e-14,3.007751440289191e-12,4.00014006450582e-14,1.8970982792716624e-08,0.1953521125100795,3.500494806551545e-05,0.00025627576666918764,4.576030695093535e-09,3.1269659591784225e-11,1.7536827004727272e-09,5.885789361864984e-08,1.753025028163123e-05,2.978777223734059e-09,1.7175520395289675e-10,1.6357696339951106e-07,1.446858725262712e-05,2.3736056745622394e-10,7.1360392667435595e-09,5.1854890682642305e-06,8.887116270948061e-06,5.7437448427377356e-05,1.3151430849334358e-13,5.047315120521353e-08,4.291866602827682e-11,4.4126914255591113e-16,3.4181060127740437e-07,1.0350031716033202e-17,2.740098636940722e-09,1.510127333717957e-09,1.4155054429934891e-14,1.3333052620151653e-11,3.461652999412921e-13,8.087546978470643e-09,2.5552401963517604e-17,2.1754933582319256e-17,8.726402273321025e-12,1.3608193194059682e-13,5.197826774697057e-14,9.268011741680734e-15,1.1953551972225069e-14,6.053329629596836e-18,2.2790250161798252e-05,1.04617942796755e-14,8.885104197292704e-15,5.257947333934252e-15,1.2148720729075456e-18
0.00010699394053414002,1.0038352778861672,3.76,0.0,0.002571011031541699,0.003214450188299324,1.0049203685648929,6.04865555445154e-05,2.7205187552060784e-05,0.0027090150403474168,2.4752449773583877e-06,2.2860074212583208e-10,0.006420377065354809,0.04475488810667227,0.674886982798031,0.00012984958990416975,0.00025541392780378797,1.5826225669270614e-08,2.499199814880766e-07,0.00018676731633269106,5.021800398715913e-06,2.6376961704415786e-05,0.5906889670513197,1.8199450559548572e-07,1.8824198581004013e-10,2.632221906290907e-05,0.04315298981127162,3.2405020148073475e-05,8.870044564681404e-06,0.00012989418333769168,1.2027841102767756e-14,2.978063614028877e-12,3.905884398427174e-14,1.8593982142606274e-08,0.1953916704615139,3.4666188144010344e-05,0.00025540687695483206,4.537769883506352e-09,3.080239652553566e-11,1.7402452492353511e-09,5.8541990230143556e-08,1.7491322912527893e-05,2.9543560729694003e-09,1.7069022199033656e-10,1.6117605176296674e-07,1.444091557341038e-05,2.352937152275476e-10,7.0605694803237725e-09,5.141992212772979e-06,8.812097585062032e-06,5.7154082650749514e-05,1.2859589445235162e-13,5.031392123286942e-08,4.292561039630458e-11,4.4004285036152226e-16,3.392117167840819e-07,1.0265129317276868e-17,2.71983266929998e-09,1.5026760766739071e-09,1.3820351368060621e-14,1.3236803459750302e-11,3.3919559039091005e-13,8.026942874944533e-09,2.519366109901331e-17,2.1592471959087228e-17,8.611583534138727e-12,1.3470031491447367e-13,5.12955611325885e-14,9.081685272585435e-15,1.1807647380817217e-14,5.97207760523742e-18,2.260896042744561e-05,1.0360593628181123e-14,8.775754133766589e-15,5.2122957135004755e-15,1.20580618530132e-18
0.00010718869866002243,1.0038358778380936,3.76,0.0,0.0025706293649667943,0.0031590502230119596,1.004836152520755,5.955755208772332e-05,2.687936832214007e-05,0.002699450907817157,2.431408979376369e-06,2.2386630736214315e-10,0.006380605274209039,0.044507292803512434,0.6752267143775443,0.00012906815648385092,0.0002520275302795061,1.5670008972806117e-08,2.48242071958684e-07,0.00018609239624759133,5.011140352493529e-06,2.6117907502716103e-05,0.590851648392,1.7982629133178223e-07,1.8592061170963738e-10,2.613161466885723e-05,0.04306180290332468,3.2132614946326584e-05,8.785713852974892e-06,0.00012906377940006367,1.1748103618267992e-14,2.9488859309011813e-12,3.814362923576635e-14,1.822750241477655e-08,0.1954307816384207,3.433315307323849e-05,0.00025455049249481113,4.500244242809188e-09,3.0344912368973916e-11,1.7270399046600765e-09,5.8228765869844087e-08,1.745369178397155e-05,2.9304636306331005e-09,1.6963587682284765e-10,1.5883658449289605e-07,1.441425146629122e-05,2.3325728219990034e-10,6.9866163937654745e-09,5.099137586074912e-06,8.73820954109869e-06,5.687727032956856e-05,1.2576743206938097e-13,5.015481271154312e-08,4.293249984366176e-11,4.3884822613210335e-16,3.3666180264271645e-07,1.0181527788851676e-17,2.699944034378264e-09,1.4953971556336237e-09,1.3495377144498904e-14,1.3142382058895451e-11,3.324272829823942e-13,7.967474672357196e-09,2.4841630722933103e-17,2.143228235400887e-17,8.49886405575533e-12,1.333400484252746e-13,5.062531332551524e-14,8.900738554118242e-15,1.1664318410473285e-14,5.892359443948682e-18,2.2429986012290115e-05,1.0260892496233496e-14,8.668256935418469e-15,5.167098534818642e-15,1.1968343983545651e-18
0.00010738345678590485,1.0038364674704088,3.76,0.0,0.0025703543897762876,0.0031049418718266455,1.0047518378611315,5.864398458961305e-05,2.655853356247063e-05,0.0026900249554827767,2.3886142383744204e-06,2.192622361598738e-10,0.0063412467013521726,0.04426190290662245,0.6755636457300319,0.0001282972197224623,0.0002487036358683591,1.5516476287558462e-08,2.465917383686065e-07,0.0001854283445133115,5.000799213449665e-06,2.586275286492968e-05,0.5910122064434845,1.7769409091585277e-07,1.8363892309197404e-10,2.5943381823128442e-05,0.0429716999469446,3.1864220017544655e-05,8.702736087981235e-06,0.0001282418405188492,1.147640327444457e-14,2.9202056017563226e-12,3.725482130030891e-14,1.787118799823704e-08,0.19546945443766076,3.400570759940966e-05,0.00025370634387560754,4.4634351328993955e-09,2.9896949295899686e-11,1.7140612451613302e-09,5.791819714150458e-08,1.7417318704096828e-05,2.907084191275894e-09,1.6859204421496242e-10,1.5655663224551494e-07,1.4388565397750745e-05,2.3125065252726557e-10,6.91414073263186e-09,5.056910837095588e-06,8.665430716658157e-06,5.660681581866808e-05,1.2302540762114285e-13,4.999585133046519e-08,4.293933493788332e-11,4.376843260146492e-16,3.3415947454376177e-07,1.0099199822672893e-17,2.680422135191136e-09,1.4882854254235099e-09,1.3179798604090497e-14,1.3049734279671949e-11,3.258533276032685e-13,7.909110346853601e-09,2.4496160553623423e-17,2.1274318048975195e-17,8.388195539001818e-12,1.3200068384472183e-13,4.9967238353910914e-14,8.724983309955057e-15,1.152350938989483e-14,5.814138169121746e-18,2.2253289482987015e-05,1.0162660257061744e-14,8.562574321607789e-15,5.122353218419921e-15,1.1879556043168017e-18
0.00010755873909919903,1.00383698960697,3.76,0.0,0.0025701956891031504,0.0030573179774204358,1.0046758901916877,5.78347839573332e-05,2.6273970479763785e-05,0.0026816568983102362,2.350964036476591e-06,2.1522635992067132e-10,0.00630617275956084,0.044042919367551434,0.6758645087094811,0.00012761216697198817,0.00024576436420187736,1.53805367188492e-08,2.4512940318201423e-07,0.00018483975372562668,4.991756385045274e-06,2.563638087219739e-05,0.5911549277649147,1.758052699961894e-07,1.8161864102640578e-10,2.577596535707434e-05,0.042891517446657174,3.162602659492507e-05,8.629187211079961e-06,0.00012750923090890532,1.1238519585114803e-14,2.8948083339113546e-12,3.647673071847928e-14,1.7558914465938432e-08,0.19550389190801706,3.3715677197335126e-05,0.00025295685515480334,4.430904601993936e-09,2.950171617851895e-11,1.7025699105036472e-09,5.7640936439158405e-08,1.738562811596248e-05,2.8864688384707644e-09,1.6766148122247727e-10,1.5455402336719341e-07,1.4366260609303861e-05,2.2946967098707167e-10,6.8501443054005495e-09,5.019432078053233e-06,8.600860832194571e-06,5.6368686867047587e-05,1.206287788079433e-13,4.9852932250083766e-08,4.2945440524045493e-11,4.366623362868505e-16,3.3194696154177333e-07,1.0026171643114514e-17,2.663157552227291e-09,1.4820237186048584e-09,1.2903547161365382e-14,1.2967824835475931e-11,3.2009734332984703e-13,7.85750076756084e-09,2.4190725034258686e-17,2.1134015183236012e-17,8.290308592774212e-12,1.3081276586379004e-13,4.9385148356900087e-14,8.57109288966291e-15,1.1398890829159994e-14,5.744989107262017e-18,2.2096179790035758e-05,1.0075482482410027e-14,8.468980508451704e-15,5.082466539412682e-15,1.1800432898208158e-18
0.00010773402141249321,1.0038375039154557,3.76,0.0,0.0025701189278741275,0.0030106840083972937,1.0045998987694296,5.703773734487638e-05,2.5993309058588563e-05,0.002673395550413491,2.3141110641609438e-06,2.1128936895085978e-10,0.006271425142571293,0.043825688262222384,0.6761631389155326,0.0001269352780559238,0.00024287350161784029,1.5246670381403056e-08,2.4368827051111276e-07,0.00018425953272387831,4.982956371600644e-06,2.5413044442273868e-05,0.591295992669109,1.739444568346237e-07,1.7962922801033926e-10,2.5610406137883805e-05,0.042812182359267204,3.139095513476564e-05,8.556687071802273e-06,0.00012678328948866543,1.1006733720081467e-14,2.8697951966659833e-12,3.5718671750322454e-14,1.7254358384759308e-08,0.1955379867354218,3.3429974922771895e-05,0.0002522168793310018,4.398926961048243e-09,2.911381500673569e-11,1.6912541861945994e-09,5.7365790604389386e-08,1.7354900807679355e-05,2.8662461711308368e-09,1.667392443492422e-10,1.5259680839713004e-07,1.4344704915832522e-05,2.277119161384435e-10,6.787286659569796e-09,4.982440744665972e-06,8.537157487231538e-06,5.613542263391833e-05,1.1829716884701469e-13,4.9710169508218985e-08,4.2951502950775754e-11,4.356638537287563e-16,3.297709724652261e-07,9.954134623888656e-18,2.646174575389375e-09,1.4758899384423698e-09,1.2634422480616034e-14,1.2887273456516004e-11,3.1448855799356863e-13,7.806738634042455e-09,2.38903800870325e-17,2.099544564206264e-17,8.19401146129461e-12,1.296411145648227e-13,4.8812494832143306e-14,8.42113447895224e-15,1.1276230641359639e-14,5.6769978539543974e-18,2.1940859026758333e-05,9.989449161174863e-15,8.376799532673115e-15,5.0429416220974655e-15,1.1722046136050085e-18
