Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125)
0.00015701666443392035,0.686554617150016,3.76,0.0,0.8408034446936531,0.999350803863219,0.0006713767739889812,2.100220926894574e-19,8.179708956834693e-14,0.0006534353996243685,9.712409919321659e-05,2.218599873987695e-07,1.8523720894497892e-06,1.155276816932792e-06,0.00019448430130675066,0.00040600435106650547,3.3581835854159866e-07,2.7337336412737e-08,3.409774535425755e-08,1.587278624248313e-05,0.00012345052234885007,2.980807378354704e-08,1.3819154067600394e-05,3.375637236469319e-06,2.3459745679098283e-15,7.95653082698563e-11,7.150573696179415e-09,9.506552494443092e-16,2.1773963475761221e-10,3.222858785530917e-10,2.2508441745334453e-15,1.5923167301933125e-13,8.047369879419436e-16,1.505219103456138e-11,1.7517111714102035e-06,2.0368549877212044e-14,1.306599749782996e-11,2.3854333389662765e-18,6.271631059740945e-22,4.8301046628858874e-14,2.7566840364686612e-17
0.00015931947153357407,0.6865548742160651,3.76,0.0,0.8407721422698078,0.9993354444541813,0.0006898395900936454,2.1419629307960321e-19,8.269296574515829e-14,0.0006602327194354642,9.690561845602867e-05,2.2416559949524288e-07,1.8679900760722718e-06,1.1655685155827004e-06,0.00019962170596840996,0.0004178091648548441,3.3891938122945275e-07,2.7579908178795844e-08,3.50067919097737e-08,1.6613845326250792e-05,0.00012865601203248457,3.0885468809648895e-08,1.454563211600442e-05,3.3699772265768164e-06,2.455502958860503e-15,8.398331410307696e-11,7.690113804525364e-09,1.0319957496147254e-15,2.2203687018683508e-10,3.2871626028766164e-10,2.2957444169539226e-15,1.6499600738849943e-13,8.207869125344634e-16,1.5362019540655677e-11,1.825881031909452e-06,2.211606546444311e-14,1.41435544420839e-11,2.582217146523678e-18,6.804586253822096e-22,5.0806174402491583e-14,2.882182528311415e-17
0.00016162227863322778,0.6865551245075192,3.76,0.0,0.8407406456520967,0.9993199406140568,0.0007084569749351571,2.1832928312855624e-19,8.356840663326684e-14,0.0006668637244724519,9.669134099902471e-05,2.2641462053215494e-07,1.8832342242224682e-06,1.1757112696556983e-06,0.0002048078887211814,0.0004297126909608627,3.419617815199731e-07,2.781548957778201e-08,3.5915966090017055e-08,1.7374358080893953e-05,0.0001339598633395475,3.197710112940245e-08,1.5296760707333185e-05,3.3643436666353543e-06,2.5679066439391112e-15,8.854584691554289e-11,8.259298930890937e-09,1.1184961770954873e-15,2.262709474157788e-10,3.350531588881054e-10,2.3399904468664582e-15,1.708283832251407e-13,8.3660293632376805e-16,1.5667932145309013e-11,1.9015556180129796e-06,2.3975004074157036e-14,1.5288588898857265e-11,2.791324989035383e-18,7.371282289269101e-22,5.3381951169994133e-14,3.010791111812554e-17
0.0001639250857328815,0.6865553681764923,3.76,0.0,0.8407089597281013,0.9993042949032985,0.0007272253053282467,2.2241968545134358e-19,8.442365376498397e-14,0.0006733307540130217,9.648206130004526e-05,2.286078462072981e-07,1.898116336429523e-06,1.1857111310726974e-06,0.00021004226706097538,0.00044171149496143275,3.449471745290189e-07,2.8044387177234984e-08,3.682491534303645e-08,1.815432054303843e-05,0.00013936004804117542,3.3082545194754106e-08,1.607282903327967e-05,3.3587775203398264e-06,2.6831850388884345e-15,9.325347850309853e-11,8.859085659754483e-09,1.2103595435871987e-15,2.304409105031919e-10,3.412949276336971e-10,2.3835707775109396e-15,1.7672608024122212e-13,8.521809438606705e-16,1.5969846439835525e-11,1.9787157978485663e-06,2.5949808209194034e-14,1.650386229774404e-11,3.0132610691311473e-18,7.973061753449908e-22,5.602811110751549e-14,3.142508104568071e-17
0.00016622789283253522,0.6865556053860653,3.76,0.0,0.8406770892253668,0.9992885098691058,0.0007461410742921432,2.2646858710411013e-19,8.525899311131387e-14,0.0006796363209289633,9.627849680562703e-05,2.3074613126668673e-07,1.912648184092345e-06,1.1955740744810385e-06,0.0002153242830057396,0.00045380222305058164,3.4787718825659257e-07,2.8266902893302045e-08,3.773331435319521e-08,1.895372145216906e-05,0.00014485450278060212,3.420138294386487e-08,1.687411719651781e-05,3.3533164782461706e-06,2.8013364809336225e-15,9.810671162739216e-11,9.490434110424703e-09,1.3077911252661817e-15,2.345460585343178e-10,3.474402786617966e-10,2.4264761573013406e-15,1.826864363180806e-13,8.675176585389653e-16,1.6267696209351352e-11,2.057342079086094e-06,2.8044975405809064e-14,1.7792176888921028e-11,3.248537031002307e-18,8.611283867246679e-22,5.874436057372007e-14,3.2773321429816585e-17
0.00016853069993218894,0.6865558363091896,3.76,0.0,0.8406450387125238,0.999272588040814,0.000765200890585693,2.304756598513407e-19,8.607470812552895e-14,0.0006857830940947976,9.608129171898824e-05,2.3283038351887773e-07,1.926841471542253e-06,1.2053059778415883e-06,0.00022065340277111487,0.000465981603614423,3.5075345756820075e-07,2.848333671529119e-08,3.864086441026736e-08,1.9772542832571292e-05,0.00015044113581047584,3.5333204274491385e-08,1.7700896400143126e-05,3.3479950832415022e-06,2.922358314770218e-15,1.0310598588227769e-10,1.015430749695341e-08,1.4109983309607868e-15,2.3858576501108784e-10,3.534882490235624e-10,2.468700039701035e-15,1.8870686015992573e-13,8.826107374802526e-16,1.6561430361440185e-11,2.137414682251764e-06,3.0265055641339303e-14,1.915637438267521e-11,3.497671710456044e-18,9.287323408483194e-22,6.153038679986982e-14,3.415261485095121e-17
0.00017083350703184265,0.6865560611276468,3.76,0.0,0.8406128126008248,0.9992565319256301,0.0007844014779012784,2.344391206680404e-19,8.687110205421826e-14,0.000691773881386695,9.589102079259376e-05,2.3486155805228617e-07,1.9407078031078395e-06,1.2149126131578566e-06,0.00022602911638197493,0.00047824644843592846,3.535776185800322e-07,2.869398085381792e-08,3.954729300673014e-08,2.061076056160362e-05,0.00015611783342364793,3.64776078431565e-08,1.855342915103354e-05,3.3428448603526627e-06,3.046246976532421e-15,1.0825168283038271e-10,1.0851671726951332e-08,1.520190720362221e-15,2.4255969794703594e-10,3.5943815432832443e-10,2.5102377531940804e-15,1.9478483188803718e-13,8.97458488975737e-16,1.6851010175723826e-11,2.218913609932307e-06,3.2614649926211675e-14,2.059933462150912e-11,3.761190898407787e-18,1.0002571762708797e-21,6.43858544379588e-14,3.5562942359470666e-17
0.000172906033421531,0.6865562584013585,3.76,0.0,0.8405836624838251,0.9992419686579093,0.000801799749611167,2.379710316612116e-19,8.757163116254366e-14,0.0006970346417514514,9.572612771653709e-05,2.3664505674192357e-07,1.952917441236494e-06,1.223456156568816e-06,0.00023090669371716974,0.0004893553135646512,3.560761601212216e-07,2.8878845188532256e-08,4.036191509804606e-08,2.1381715944035648e-05,0.00016130210668291158,3.7518005099980934e-08,1.934293803315812e-05,3.3383797401628936e-06,3.1601942972440917e-15,1.1300827516784331e-10,1.1508734407461912e-08,1.6237560972450748e-15,2.4607993582533213e-10,3.647089102915804e-10,2.5470325311124136e-15,2.0030218330844566e-13,9.10610854819649e-16,1.7108059400690393e-11,2.2934655009021345e-06,3.4843863788394775e-14,2.196775091791403e-11,4.011096912494323e-18,1.0680981350406757e-21,6.701486006616852e-14,3.685876289214768e-17
0.00017497855981121933,0.6865564510266685,3.76,0.0,0.8405543765771766,0.9992273004162615,0.000819307255257593,2.414699192715638e-19,8.825704616331531e-14,0.0007021736368434093,9.556759255103175e-05,2.3838712146201049e-07,1.9648798004271947e-06,1.231906844063673e-06,0.00023582127874056643,0.0005005286853317943,3.585350004721468e-07,2.9059454416625382e-08,4.117526491574118e-08,2.2168333180221113e-05,0.0001665560478356725,3.85679981295749e-08,2.015369261674413e-05,3.3340954726161827e-06,3.276456480754697e-15,1.178839458280654e-10,1.2194416161527388e-08,1.732496537642155e-15,2.495467816292897e-10,3.698998451889465e-10,2.583268610878435e-15,2.0586243452579965e-13,9.23563504182523e-16,1.7361714374350063e-11,2.3691416400877668e-06,3.718517822587166e-14,2.3404478193336028e-11,4.273478353245528e-18,1.1393325065008273e-21,6.96995721771264e-14,3.8179702813227123e-17
0.00017705108620090767,0.6865566391506436,3.76,0.0,0.8405249577781093,0.9992125289676298,0.0008369218401208826,2.4493239367606414e-19,8.892758098967488e-14,0.0007071931388822215,9.541570493050101e-05,2.400885250931569e-07,1.9766030241575467e-06,1.2402686155334859e-06,0.00024077254726669812,0.0005117644153927969,3.609553159689532e-07,2.9236008106305203e-08,4.198719477474716e-08,2.29705840756208e-05,0.00017187809390882292,3.9627314930969964e-08,2.0985867085188002e-05,3.330009303204297e-06,3.3950293609293318e-15,1.228788753835106e-10,1.290942537397571e-08,1.846569003335483e-15,2.529602910600166e-10,3.750110127196901e-10,2.6189467503387364e-15,2.1146391365236286e-13,9.363166595992786e-16,1.761197225170525e-11,2.4459272477080145e-06,3.964205058754673e-14,2.4911690212344046e-11,4.5487320818501345e-18,1.2140648698992316e-21,7.243972202226401e-14,3.952574763893315e-17
0.000179123612590596,0.6865568229234481,3.76,0.0,0.8404954088864438,0.9991976560557869,0.0008546414212236099,2.4836151292817933e-19,8.958353855495702e-14,0.0007120954729131819,9.527071816739845e-05,2.417500584830921e-07,1.9880951283375886e-06,1.2485453205810545e-06,0.00024576018947090276,0.0005230604111586092,3.6333827262292e-07,2.9408696259433018e-08,4.279757211987726e-08,2.3788437719579868e-05,0.0001772666815999387,4.0695691094375054e-08,2.1839630486142002e-05,3.32613683369252e-06,3.5159083702268905e-15,1.2799322060084796e-10,1.3654471417659015e-08,1.966131822761448e-15,2.5632081006710946e-10,3.80042643810872e-10,2.6540680962018147e-15,2.1710499361250595e-13,9.48870774025067e-16,1.7858837791075307e-11,2.523807550174552e-06,4.221797105272187e-14,2.6491582812909585e-11,4.837258988441463e-18,1.292400842376315e-21,7.523503869371037e-14,4.089689755098736e-17
0.00018119613898028434,0.6865570024984272,3.76,0.0,0.8404657326062954,0.9991826833996769,0.0008724639861939827,2.5176054357387177e-19,9.022520664153491e-14,0.0007168830085971487,9.513285135608692e-05,2.4337252765127706e-07,1.9993639907032172e-06,1.2567407070546437e-06,0.000250783909550014,0.0005344146356880855,3.656850242850364e-07,2.9577707314027246e-08,4.360627859250244e-08,2.4621860774641374e-05,0.00018272025020583504,4.177286951874377e-08,2.2715146875834806e-05,3.3224921021224656e-06,3.639088582435827e-15,1.3322711697417175e-10,1.4430264512754969e-08,2.0913445064171166e-15,2.5962857372076634e-10,3.8499514112703216e-10,2.688635391329487e-15,2.2278410643907013e-13,9.612268664729625e-16,1.8102324192720392e-11,2.60276781101559e-06,4.491646198444262e-14,2.8146373286723552e-11,5.139463872055705e-18,1.3744468561433861e-21,7.808526005355282e-14,4.229315179249578e-17
0.00018306141273100385,0.6865571606552409,3.76,0.0,0.8404389171963234,0.9991691241273998,0.0008885907385326345,2.547899766766214e-19,9.0790696004057e-14,0.0007210956265821999,9.501501390500082e-05,2.4480002634555986e-07,2.0093214877937432e-06,1.2640500442523141e-06,0.00025533587073440855,0.0005446815844414326,3.6776708782205827e-07,2.972682442261117e-08,4.4332599250832706e-08,2.538522407640379e-05,0.00018768273490700653,4.27496490932414e-08,2.352184211944879e-05,3.319416964806216e-06,3.7519139730301385e-15,1.380399365631209e-10,1.515535461592162e-08,2.2089994230879596e-15,2.625607420936631e-10,3.893851171356514e-10,2.7192753359176148e-15,2.279265801359398e-13,9.721790902565724e-16,1.8318586157409655e-11,2.6747432820862962e-06,4.7452837104458686e-14,2.9701571803658724e-11,5.4234805754633185e-18,1.45154916997078e-21,8.069717430572401e-14,4.3571236214221754e-17
0.00018492668648172335,0.6865573156525652,3.76,0.0,0.8404120025564447,0.999155486648682,0.0009047979636735943,2.5779048681286147e-19,9.13450270675596e-14,0.0007252189823546449,9.490321067966028e-05,2.461971498501627e-07,2.0191099521183665e-06,1.2712990598286941e-06,0.0002599166298129228,0.0005549926861774235,3.698215687571836e-07,2.987323782579572e-08,4.5057414982819645e-08,2.6161142678062482e-05,0.00019269546543851544,4.373317875453819e-08,2.4346399118110798e-05,3.316544657102317e-06,3.8665950740766125e-15,1.4294976130199743e-10,1.5906444424325562e-08,2.3314790920207796e-15,2.6545088033663887e-10,3.937118123450399e-10,2.7494725004281996e-15,2.330975762291067e-13,9.82972997591627e-16,1.8532140008463858e-11,2.7475709990090164e-06,5.009398291055884e-14,3.132089592427974e-11,5.7192078113285744e-18,1.5318227266156699e-21,8.33531366959897e-14,4.48696473555916e-17
0.00018679196023244286,0.6865574676063264,3.76,0.0,0.8403849904668008,0.9991417721597057,0.0009210843360216581,2.6077089404937347e-19,9.188845439713897e-14,0.000729254866683591,9.479753830514191e-05,2.475645072717776e-07,2.0287348068777044e-06,1.2784902743655974e-06,0.00026452599880671436,0.0005653465701760124,3.718492761257535e-07,3.0017072754499025e-08,4.578066721488644e-08,2.69495882908031e-05,0.00019775731962056386,4.4723287098232394e-08,2.5188927691038914e-05,3.313882477593314e-06,3.983127705314322e-15,1.4795665719420846e-10,1.6684053027401906e-08,2.4589024194325374e-15,2.682993020697257e-10,3.9797582956655233e-10,2.7792306353971693e-15,2.382960641174761e-13,9.936100392658065e-16,1.8743009672800428e-11,2.821240400722116e-06,5.284253247291762e-14,3.3006004348249214e-11,6.0269483944862356e-18,1.6153470104147628e-21,8.605297419525266e-14,4.618839877731795e-17
0.00018865723398316236,0.686557616633081,3.76,0.0,0.8403578826496358,0.9991279818372261,0.0009374485729296764,2.6372406535090377e-19,9.242115203493627e-14,0.0007332050817940567,9.469807586677008e-05,2.489027116093868e-07,2.0382013666032436e-06,1.2856261404024846e-06,0.00026916379801203113,0.0005757419012073277,3.738510070469632e-07,3.015844984802503e-08,4.650230541157569e-08,2.7750531677878926e-05,0.0002028671830942557,4.571980698047923e-08,2.6049534755411563e-05,3.3114368927912878e-06,4.101507546221852e-15,1.5306068209471534e-10,1.7488699830661864e-08,2.591389162436183e-15,2.7110645286970535e-10,4.021777095164661e-10,2.808554058596327e-15,2.435210608789272e-13,1.0040916586332445e-15,1.8951216002947193e-11,2.8957410134766687e-06,5.57011389019628e-14,3.475856849201527e-11,6.347007468696557e-18,1.702202337994768e-21,8.87964828154387e-14,4.7527483069008837e-17
0.00019052250773388186,0.6865577628499899,3.76,0.0,0.8403306807705785,0.9991141168380832,0.0009538894337930799,2.666426948898861e-19,9.294330586657651e-14,0.0007370714378874477,9.460488596317091e-05,2.502123785719904e-07,2.047514834512645e-06,1.2927090429583239e-06,0.00027382985576899143,0.0005861773791164491,3.758275460234321e-07,3.029748422048927e-08,4.7222286754257504e-08,2.8563942785192482e-05,0.0002080239504483716,4.672257621547503e-08,2.692832441495559e-05,3.3092135805395042e-06,4.221730155471328e-15,1.5826188793901607e-10,1.8320904526370098e-08,2.729059937965118e-15,2.738728984106333e-10,4.0631804851975616e-10,2.837447291007002e-15,2.487716183902139e-13,1.0144193791950966e-15,1.915678223680459e-11,2.971062462089611e-06,5.867247560471768e-14,3.658027218656472e-11,6.679692446434251e-18,1.792469689004948e-21,9.158345680434037e-14,4.8886897366290525e-17
0.00019238778148460137,0.6865579063746549,3.76,0.0,0.8403033864398958,0.9991001782986744,0.0009704057191663852,2.6955242190970183e-19,9.345525976215632e-14,0.0007408557495302961,9.45180157712581e-05,2.5149412535180684e-07,2.056680299092144e-06,1.2997412955893753e-06,0.00027852400823515333,0.0005966517384318478,3.777796644560425e-07,3.0434289883844135e-08,4.7940575618307826e-08,2.938979087645118e-05,0.00021322652640710048,4.773143910044193e-08,2.7825398047258825e-05,3.3072174734785254e-06,4.343790991223667e-15,1.6356032357989488e-10,1.9181187059686658e-08,2.8720361258201376e-15,2.765989846312977e-10,4.103977787844972e-10,2.865915336919962e-15,2.5404680599573197e-13,1.0245953177994056e-15,1.9359747743075128e-11,3.047194481897687e-06,6.17592370758625e-14,3.847281147031083e-11,7.02531295368056e-18,1.8862301801165055e-21,9.441377422382426e-14,5.0266684274558834e-17
0.00019425305523532087,0.686558047324649,3.76,0.0,0.8402760012137871,0.9990861673345446,0.0009869962698432265,2.724349104927736e-19,9.395713662143597e-14,0.0007445598324276787,9.443749805099811e-05,2.527485695216735e-07,2.06570273399016e-06,1.3067251457525735e-06,0.00028324609915813067,0.0006071637479118614,3.797081202334491e-07,3.0568974921662405e-08,4.865714332209867e-08,3.022804465612389e-05,0.0002184738268544701,4.874624352650313e-08,2.8740854395082454e-05,3.305452800747445e-06,4.4676854285484745e-15,1.6895603307697224e-10,2.0070067609856127e-08,3.020440003420695e-15,2.7928534772386736e-10,4.14417518330867e-10,2.8939637931816436e-15,2.593457583256611e-13,1.0346212167078381e-15,1.9560136834518686e-11,3.1241269293239503e-06,6.496413869143368e-14,4.043789432785104e-11,7.384180819246359e-18,1.9835661572220215e-21,9.728721759325594e-14,5.166682562094528e-17
0.00019593180161096843,0.686558172075495,3.76,0.0,0.8402512780383581,0.9990734964486195,0.0010019903358939911,2.749976221007161e-19,9.440035614543637e-14,0.0007478264106992073,9.437047968136977e-05,2.5385473547493485e-07,2.073704651878306e-06,1.3129710294593928e-06,0.0002875197451636227,0.0006166557569057446,3.814241138917403e-07,3.068846392396394e-08,4.930056431377705e-08,3.099305369614957e-05,0.00022323375039577512,4.9664525788900414e-08,2.9580561885657693e-05,3.30406543199465e-06,4.5807542759331745e-15,1.7389537555965354e-10,2.0894941515961352e-08,3.158745923166492e-15,2.816696600586223e-10,4.17984609612129e-10,2.918853344699437e-15,2.6413444087999776e-13,1.0435178282309108e-15,1.9738309264506443e-11,3.1940422186076838e-06,6.795182140302655e-14,4.226991472637689e-11,7.718747834682372e-18,2.0742940391792716e-21,9.991002718262017e-14,5.294435728997813e-17
0.000197610547986616,0.6865582949216671,3.76,0.0,0.840226483516395,0.9990607685682998,0.0010170428594354706,2.7755661438455135e-19,9.483584824052231e-14,0.0007510307921685671,9.43086279612688e-05,2.549397347501336e-07,2.0815981103984268e-06,1.3191810130901114e-06,0.0002918157970379829,0.0006261764421625863,3.831220756374212e-07,3.080639371268063e-08,4.9942561459330305e-08,3.1768062265736476e-05,0.00022802825967299423,5.058739868793916e-08,3.043530574096513e-05,3.3028705874230124e-06,4.695301088187785e-15,1.7891357498326733e-10,2.1743780858053496e-08,3.301638307753484e-15,2.8402262989814635e-10,4.215045627521523e-10,2.9434118900490998e-15,2.689410868408202e-13,1.0522963341997026e-15,1.9914455992372324e-11,3.26459053716379e-06,7.103942341045578e-14,4.416334982541356e-11,8.064529811814722e-18,2.1680455375910945e-21,1.0256755106672986e-13,5.423842489851498e-17
