Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637)
7.037964319984855e-05,0.7126976056311528,3.76,0.0,0.6326952046640572,0.9991177674144418,0.0009322144502369077,1.666960844007915e-17,1.953985015838796e-12,0.0012354417148476673,0.00014583700216604112,1.9889477331182137e-07,6.554058282255605e-06,3.86383541073318e-06,0.0003270978914840346,0.0004924687825916129,1.4217301560093642e-06,5.773501426084862e-08,7.670097386679781e-08,2.803384670008274e-05,0.00011561016329416789,9.737240840556667e-08,2.462017207946395e-05,3.0363446960761364e-06,2.601354607105622e-14,3.9945019849972217e-10,2.927046328168712e-08,3.605951543999033e-14,1.3694372720497676e-09,2.0235851120235844e-09,1.845922403105364e-16,3.7344601520307933e-13,3.197404640018367e-16,9.367249565918593e-11,4.443072250724212e-06,3.8203560437552653e-13,5.424235984457576e-11,3.547702695521553e-17,1.2159626335277922e-20,2.293319855094022e-13,2.3551879280687513e-16,5.303847552707858e-11,2.244547611204265e-16
7.124395201408845e-05,0.7126983753582614,3.76,0.0,0.6326549545245878,0.9990997109744282,0.0009545668657207784,1.7054499326536356e-17,1.978812278102603e-12,0.001250387723635368,0.00014559105528857155,2.012983508543049e-07,6.6211103938236946e-06,3.903630107218148e-06,0.00033440719709755643,0.0005051906165156247,1.43657374463564e-06,5.837389248247127e-08,7.883645429132817e-08,2.92194873088321e-05,0.00012007184458592666,1.0069509422548672e-07,2.5720764629506614e-05,3.033626136940329e-06,2.7113758378630837e-14,4.2053323292570537e-10,3.123555012322001e-08,3.8887611186936545e-14,1.4010369420653085e-09,2.0706435827331847e-09,1.8888187781926994e-16,3.8615135973658007e-13,3.2717022382642046e-16,9.588500898233834e-11,4.615420334536285e-06,4.1218449653033956e-13,5.811877691212307e-11,3.8014672190127403e-17,1.3094968512722197e-20,2.404387598009704e-13,2.457487678932298e-16,5.8077323351323743e-11,2.4577892486890465e-16
7.210826082832834e-05,0.7126991424194626,3.76,0.0,0.6326143957040602,0.9990814562257436,0.0009771484106120697,1.7442330254735465e-17,2.0034878715784215e-12,0.001265215116363785,0.00014534347082391876,2.0368269964771369e-07,6.687715958265467e-06,3.9434603440625345e-06,0.0003417976231776442,0.0005180417000102358,1.4513753228291926e-06,5.900540748314267e-08,8.099522490592816e-08,3.043776618389296e-05,0.0001246306872490244,1.040791354182852e-07,2.6855478270696294e-05,3.030803599711759e-06,2.8244258149956736e-14,4.4240157204017693e-10,3.330348643663718e-08,4.189494110371842e-14,1.4327628508363055e-09,2.117892947731932e-09,1.931887473681582e-16,3.9907957793544135e-13,3.3462982017323475e-16,9.810802920628705e-11,4.791805009123559e-06,4.4425846610236555e-13,6.221676967881154e-11,4.06975297742033e-17,1.4088471344588188e-20,2.518989006965318e-13,2.5629097731679843e-16,6.351618975455985e-11,2.687959600114698e-16
7.297256964256824e-05,0.7126999068097649,3.76,0.0,0.6325735302369567,0.9990630036698667,0.0009999576439291094,1.783315548198413e-17,2.0280105432116263e-12,0.001279922867265377,0.0001450951227569201,2.0604765376128177e-07,6.753882305743431e-06,3.983330206553098e-06,0.0003492693492327984,0.0005310200877353023,1.4661357631410016e-06,5.962972866538263e-08,8.317688155695247e-08,3.1689028717712135e-05,0.00012928653014992043,1.0752436623181089e-07,2.8024855581311458e-05,3.0279007359336447e-06,2.940536593931886e-14,4.650710312404756e-10,3.54780622041321e-08,4.509009627969533e-14,1.4646070026432162e-09,2.165320715436884e-09,1.9751170162757572e-16,4.122292661957531e-13,3.4211726923416907e-16,1.0034098995936276e-10,4.972245089367507e-06,4.783507429450237e-13,6.654569939727706e-11,4.353174416441644e-17,1.514287067228347e-20,2.637165616810206e-13,2.671509640311478e-16,6.938039559776427e-11,2.9361302475909327e-16
7.383687845680814e-05,0.7127006685332626,3.76,0.0,0.6325323601244522,0.99904435384065,0.0010229931497639866,1.8227214146435723e-17,2.052379048704043e-12,0.0012945100830157833,0.0001448468404358608,2.0839306865181725e-07,6.8196169558688725e-06,4.0232436851730495e-06,0.00035682256094446375,0.0005441238404461203,1.480855955352105e-06,6.024703161573742e-08,8.538102469771456e-08,3.2973613991871076e-05,0.00013403916763295732,1.1103060689813995e-07,2.9229436422836042e-05,3.024940139046145e-06,3.059739644588343e-14,4.885574023435798e-10,3.776314223594243e-08,4.848194092660294e-14,1.4965612254504146e-09,2.2129146147544543e-09,2.0184962735879312e-16,4.255989737253492e-13,3.496306252195672e-16,1.0258333477379499e-10,5.156758364385044e-06,5.145575720425994e-13,7.111517070401328e-11,4.652362000416746e-17,1.6260986462122897e-20,2.7589579550694087e-13,2.78334320824135e-16,7.569643313752203e-11,3.203422347186827e-16
7.470118727104804e-05,0.7127014276028729,3.76,0.0,0.6324908873340118,0.9990255073023152,0.0010462535378800736,1.8624092611030956e-17,2.076591186934869e-12,0.001308975998928178,0.00014459940955441773,2.1071882054855956e-07,6.8849275929128585e-06,4.063204671705852e-06,0.0003644574500031243,0.0005573510264642824,1.4955368039350129e-06,6.085749666612765e-08,8.760725993094882e-08,3.4291854851388604e-05,0.00013888835084416212,1.1459766456241703e-07,3.0469757851131902e-05,3.0219433605280475e-06,3.1820658582306435e-14,5.128764518280512e-10,4.0162666014155634e-08,5.207961609901411e-14,1.5286177371629613e-09,2.260662377478828e-09,2.0620139908458625e-16,4.3918719681168526e-13,3.571679515688823e-16,1.0483450951060573e-10,5.3453616287437015e-06,5.529782564627627e-13,7.593503271310196e-11,4.967962292521772e-17,1.744572552347727e-20,2.884405472595622e-13,2.8984666994945593e-16,8.249199798384324e-11,3.491007981392773e-16
7.556549608528793e-05,0.7127021840400655,3.76,0.0,0.6324491137990659,0.9990064646474849,0.0010697374442278842,1.902377281492733e-17,2.100646286293201e-12,0.001323319975071778,0.00014435357317548996,2.1302480582723294e-07,6.949822042220025e-06,4.103216954888863e-06,0.00037217421393777816,0.0005706997230602959,1.5101792256427863e-06,6.14613066405238e-08,8.98551984982139e-08,3.5644077987548385e-05,0.00014383378908549245,1.1822533417814468e-07,3.1746354035134295e-05,3.0189309276928578e-06,3.3075455552229885e-14,5.380439194675768e-10,4.2680647528904115e-08,5.589254365922898e-14,1.5607694258123747e-09,2.3085526943403114e-09,2.1056597362169293e-16,4.5299237990839547e-13,3.647274508273057e-16,1.0709399920572807e-10,5.538070712632573e-06,5.937152100568474e-13,8.101538064325375e-11,5.300638064473154e-17,1.870008297901946e-20,3.013546466947393e-13,3.0169366960496637e-16,8.979602116748731e-11,3.800111516427073e-16
7.642980489952783e-05,0.7127029378745857,3.76,0.0,0.6324070414187611,0.9989872264952571,0.0010934435313834205,1.942672191234741e-17,2.124544038645387e-12,0.0013375414923282722,0.0001441100327918179,2.153109403732713e-07,7.014308247802085e-06,4.143284217669652e-06,0.000379973055940005,0.0005841680177457077,1.524784147259195e-06,6.205864831729627e-08,9.212445774282492e-08,3.7030604028084247e-05,0.00014887515119492786,1.2191339932286011e-07,3.30597561829765e-05,3.015922362988222e-06,3.436208493380271e-14,5.640755174698167e-10,4.5321175108513793e-08,5.993043048924069e-14,1.5930089166259654e-09,2.356574613749345e-09,2.1494236069818676e-16,4.670129361830258e-13,3.7230738327789165e-16,1.0936130436126503e-10,5.734900514869079e-06,6.368740007100979e-13,8.63665577637527e-11,5.65106841920425e-17,2.0027141328906356e-20,3.1464183028021253e-13,3.1388103352263293e-16,9.763870130818245e-11,4.132010963452216e-16
7.729411371376773e-05,0.7127036891441761,3.76,0.0,0.6323646720577829,0.9989677934893141,0.0011173704889129602,1.9832417994228188e-17,2.148282496222124e-12,0.0013516401483983646,0.00014386944941846083,2.17577158935963e-07,7.078394251116183e-06,4.183410035257956e-06,0.0003878541846835936,0.0005977540094828918,1.5393525034758875e-06,6.264971150966052e-08,9.441466154328308e-08,3.84517476334708e-05,0.00015401206694787634,1.2566163307394745e-07,3.4410492475230976e-05,3.0129362046432436e-06,3.568083876834172e-14,5.909869296409712e-10,4.808841124508103e-08,6.420327222353335e-14,1.6253291265041985e-09,2.404716964523912e-09,2.1932953768268117e-16,4.812472403321428e-13,3.7990598989242316e-16,1.1163591979398912e-10,5.935865035628749e-06,6.825633902374043e-13,9.199915619301538e-11,6.019948852993723e-17,2.1430073391371616e-20,3.283057359286009e-13,3.264145051702006e-16,1.0605153687612908e-10,4.488039343836215e-16
7.815842252800762e-05,0.7127044378942962,3.76,0.0,0.6323220075462446,0.9989481662960829,0.0011415170336681916,2.0240665144138428e-17,2.1718613907968325e-12,0.0013656156537702427,0.0001436324447123999,2.1982341447820917e-07,7.142088171065291e-06,4.223597872192964e-06,0.0003958178141402094,0.0006114558098145845,1.553885234889256e-06,6.323468612082097e-08,9.672544069589216e-08,3.990781760005752e-05,0.00015924412847548658,1.2946979886427435e-07,3.5799088004998485e-05,3.0099900284960846e-06,3.703200365694681e-14,6.187938108502767e-10,5.0986592416844456e-08,6.872135709268795e-14,1.657723849757653e-09,2.4529696039910095e-09,2.2372656275567013e-16,4.956936244668917e-13,3.8752165781711023e-16,1.1391738173619352e-10,6.1409774068792335e-06,7.308953898037393e-13,9.792401826761607e-11,6.407991350345913e-17,2.2912144373170334e-20,3.42349890123719e-13,3.3929985759802374e-16,1.1506735854015182e-10,4.869586058460778e-16
7.902273134224752e-05,0.7127051841778341,3.76,0.0,0.6322790496796377,0.9989283456029354,0.0011658819100158868,2.0652259402803492e-17,2.195281465608467e-12,0.0013794678276625326,0.00014339960211463682,2.220496775216864e-07,7.205398185159291e-06,4.263851080984049e-06,0.00040386416339227273,0.0006252715439090616,1.5683832861606851e-06,6.381376399484696e-08,9.90564332552245e-08,4.13991169690917e-05,0.0001645708916957522,1.3333765121053928e-07,3.7226064724768885e-05,3.00710047086656e-06,3.8415860861701137e-14,6.475117870824597e-10,5.402002890873179e-08,7.349527020263553e-14,1.6901865430543924e-09,2.501322966859082e-09,2.281325740752224e-16,5.103504044024674e-13,3.951528619108854e-16,1.1620525033006955e-10,6.350249925750368e-06,7.819853044444931e-13,1.0415223874299439e-10,6.81592452002487e-17,2.4476710062450523e-20,3.567777348119755e-13,3.525429252674697e-16,1.24720361596789e-10,5.278098259928177e-16
7.980060927506343e-05,0.7127058537735639,3.76,0.0,0.6322401382371834,0.9989103421202756,0.0011879959567715225,2.102491894097775e-17,2.2162221097188084e-12,0.001391829270739504,0.00014319405471155383,2.2403620993983377e-07,7.2620557503078746e-06,4.300137542482369e-06,0.0004111767881853261,0.0006378015801671694,1.5814026634672903e-06,6.433005245277287e-08,1.0117131597984692e-07,4.277165345506407e-05,0.0001694455534616583,1.3686954088787379e-07,3.85435885153636e-05,3.00456128934898e-06,3.968951251834828e-14,6.741498435972029e-10,5.686938683488846e-08,7.801951598233324e-14,1.7194557949754974e-09,2.5449187279769944e-09,2.32104901564175e-16,5.237199825452272e-13,4.020329153545952e-16,1.1826943105813323e-10,6.542161636379175e-06,8.304222276599049e-13,1.1002638228520868e-10,7.200686528365933e-17,2.5958201295371745e-20,3.7009362471016545e-13,3.6477237870992836e-16,1.339822421810039e-10,5.670058428501877e-16
8.057848720787933e-05,0.7127065214684296,3.76,0.0,0.63220099186363,0.9988921830020308,0.0012102849811912585,2.1399388662797226e-17,2.237032451037012e-12,0.0014040907666740658,0.00014299269507255793,2.260065401387146e-07,7.318415016958957e-06,4.336481864914461e-06,0.00041855676397800065,0.0006504210503719077,1.5943954078730075e-06,6.484186132901439e-08,1.0330203154822727e-07,4.417317969571463e-05,0.0001743961639360758,1.4044938142083966e-07,3.989299725672384e-05,3.002091556185676e-06,4.0990066269275655e-14,7.015498713647101e-10,5.983509834056699e-08,8.276794266154166e-14,1.7487709627850235e-09,2.5885812620443442e-09,2.3608314231079566e-16,5.37257328221059e-13,4.0892321703569507e-16,1.2033812729212347e-10,6.737460233530729e-06,8.81277940957515e-13,1.1616388280050724e-10,7.60271834194421e-17,2.751188754075647e-20,3.837253948933399e-13,3.773006234801878e-16,1.4381598712277825e-10,6.086219885920562e-16
8.135636514069524e-05,0.7127071873152812,3.76,0.0,0.6321616117961238,0.9988738687859514,0.0012327481256161972,2.1776961140502626e-17,2.257714823122576e-12,0.0014162523933591107,0.00014279587377840207,2.2796068048890865e-07,7.37448200072284e-06,4.372886256669243e-06,0.0004260042603443457,0.0006631286197670299,1.6073622099392423e-06,6.534932986083565e-08,1.0544833237464128e-07,4.560390511393185e-05,0.0001794223298888555,1.4407697844247545e-07,4.1274664756006214e-05,2.999701543768004e-06,4.2317716491207174e-14,7.297232023747142e-10,6.292045825337889e-08,8.774889894745453e-14,1.778128054560263e-09,2.6323049344652115e-09,2.4006678893875894e-16,5.509611670852535e-13,4.158228506678136e-16,1.224110731990318e-10,6.936153075374375e-06,9.346435242154654e-13,1.2257335692999104e-10,8.022585952205228e-17,2.9140411986201494e-20,3.976753635997701e-13,3.9013199363343424e-16,1.5424948962737616e-10,6.527763079950131e-16
8.213424307351114e-05,0.7127078513711411,3.76,0.0,0.6321219992492947,0.9988554000193249,0.0012553845506703108,2.2156504942939777e-17,2.27826678105021e-12,0.0014283142898782724,0.00014260391926834457,2.298986532410299e-07,7.430262715518089e-06,4.409352853239852e-06,0.00043351944973755833,0.0006759229647047808,1.6203037590672489e-06,6.585259955967881e-08,1.0760997630316792e-07,4.706403565437853e-05,0.000184523637929865,1.4775213360314584e-07,4.268896266412745e-05,2.9974009697129073e-06,4.3672654332187276e-14,7.586811509627241e-10,6.612880938116584e-08,9.297093829156049e-14,1.8075226576843042e-09,2.676082682275426e-09,2.4405520092324567e-16,5.648302221534245e-13,4.227307285402364e-16,1.2448795425052304e-10,7.13824705488765e-06,9.906123287214542e-13,1.2926358966477233e-10,8.460866448489612e-17,3.084648085787885e-20,4.11945809032524e-13,4.032708473997099e-16,1.6531161951435466e-10,6.995909788720488e-16
8.283433321304547e-05,0.7127084475404619,3.76,0.0,0.6320861501731643,0.9988386464479353,0.0012759048091288347,2.2499645090548198e-17,2.2966524938401974e-12,0.001439084889832632,0.00014243557547909908,2.3162903147027062e-07,7.480225561603756e-06,4.4422276797983935e-06,0.0004403411424934852,0.00068751098352297,1.631930130272812e-06,6.630206646536216e-08,1.0956837853877197e-07,4.840346199063612e-05,0.00018917870441141206,1.5110026868113825e-07,4.399003520164813e-05,2.995414519595218e-06,4.4915584743403325e-14,7.854234895326729e-10,6.91242843000975e-08,9.788413567743178e-14,1.8340070971830652e-09,2.715524184476108e-09,2.4764840356009552e-16,5.774525582988142e-13,4.289541120913895e-16,1.2636029267878747e-10,7.323044942986924e-06,1.043289014802249e-12,1.3553224464685974e-10,8.871547855976288e-17,3.2450533203598594e-20,4.250650418771868e-13,4.1536232245462037e-16,1.758296760053916e-10,7.441031584441295e-16
8.346441433862636e-05,0.7127089829336168,3.76,0.0,0.6320537265329046,0.9988234619239031,0.0012944919938241812,2.2810478074036992e-17,2.3131112440408567e-12,0.0014487096489572302,0.00014228782276424622,2.3317522112881765e-07,7.5250016342465e-06,4.4718607315809726e-06,0.00044652777516075037,0.0006979986040762331,1.642377264376519e-06,6.670385702282805e-08,1.1134126311270241e-07,4.962957069250857e-05,0.00019341973337477553,1.5414626344308874e-07,4.5184075982672e-05,2.9937002539586264e-06,4.6053361925259156e-14,8.100496014983772e-10,7.190980664608004e-08,1.024844349987813e-13,1.8578646682364925e-09,2.7510520911415237e-09,2.508849488468448e-16,5.889254007219232e-13,4.3455975299809136e-16,1.280477987500485e-10,7.4917266072473745e-06,1.0926260458596526e-12,1.4138016259497606e-10,9.254680908129757e-17,3.395150877288945e-20,4.3709712937778734e-13,4.2646327693974584e-16,1.8577051652140178e-10,7.861725849488918e-16
8.409449546420724e-05,0.7127095172658753,3.76,0.0,0.6320211524493996,0.998808176998983,0.0013131914353040094,2.3122965241183196e-17,2.329485536597956e-12,0.0014582694109459367,0.0001421437781082779,2.347108732329266e-07,7.56960053365114e-06,4.501538149674434e-06,0.00045275913672076265,0.0007085408430427397,1.6528090483092444e-06,6.710313814299441e-08,1.1312380213554941e-07,5.087532725585753e-05,0.00019770926626240314,1.5722309748863937e-07,4.640017924418956e-05,2.9920602067954507e-06,4.720937216363763e-14,8.352105616918061e-10,7.478212398148035e-08,1.0725879993784029e-13,1.8817404037289446e-09,2.786605583020968e-09,2.5412371966254586e-16,6.005043395448684e-13,4.40169231545444e-16,1.297374298360913e-10,7.66265057390499e-06,1.1438446324791487e-12,1.4742846243652358e-10,9.650957413063949e-17,3.5508386096025406e-20,4.4934334348360745e-13,4.377737989785021e-16,1.961784325830328e-10,8.302186769708704e-16
8.472457658978813e-05,0.7127100505748032,3.76,0.0,0.6319884285254717,0.9987927919783797,0.0013320027224441877,2.3435951514682494e-17,2.345774262396631e-12,0.0014677643568217521,0.00014200357662340042,2.3623601690259924e-07,7.61402541954425e-06,4.53126092831565e-06,0.00045903532386201197,0.0007191370200257977,1.6632258431668361e-06,6.74999819737216e-08,1.1491587781609991e-07,5.214083478574794e-05,0.0002020470483839582,1.6033065953826425e-07,4.763853830136963e-05,2.9904985450955755e-06,4.838371115847926e-14,8.609123512384937e-10,7.774310455242535e-08,1.1221217955464761e-13,1.9056328590558987e-09,2.822181523990113e-09,2.5736440809858297e-16,6.121886746294008e-13,4.457820534695468e-16,1.3142904271439785e-10,7.8358196895394e-06,1.1969988771834529e-12,1.5368213984968833e-10,1.0060705626871416e-16,3.712273023923003e-20,4.618047858710192e-13,4.492962323490689e-16,2.0707072849287983e-10,8.763146668418932e-16
8.535465771536902e-05,0.712710582899431,3.76,0.0,0.6319555553545337,0.9987773071696942,0.0013509254518837006,2.3750750775605362e-17,2.3619798607298354e-12,0.0014771946893715891,0.00014186734525648156,2.3775068477305665e-07,7.658279437208455e-06,4.56103003003656e-06,0.00046535643429736434,0.000729786460111294,1.6736280083062883e-06,6.789445929058717e-08,1.1671737487234096e-07,5.342619504155361e-05,0.00020643281800833153,1.634688373385256e-07,4.889934552202602e-05,2.989019227396997e-06,4.957647336250887e-14,8.871609446930863e-10,8.079463707122994e-08,1.1734961554790452e-13,1.9295404070055453e-09,2.8577779621379753e-09,2.6060684403118467e-16,6.239777155865542e-13,4.513978878795094e-16,1.3312253982554967e-10,8.011236634598548e-06,1.2521439161649273e-12,1.601462643241619e-10,1.048425866795357e-16,3.879613333924818e-20,4.744825433960507e-13,4.610329573977581e-16,2.1846516671371566e-10,9.245357258661517e-16
8.598473884094991e-05,0.7127111142802046,3.76,0.0,0.6319225335206591,0.9987617228826478,0.0013699592279820432,2.4067636943704385e-17,2.3781024624889223e-12,0.0014865606323536875,0.00014173520303026698,2.392549128654454e-07,7.702365715611127e-06,4.5908463877606245e-06,0.0004717225667269854,0.0007404884939536097,1.6840159011838371e-06,6.828664186590672e-08,1.1852818053640542e-07,5.4731508465445605e-05,0.00021086630664902072,1.6663751776532832e-07,5.0182792326304455e-05,2.987626009314026e-06,5.078775200540498e-14,9.139623107662024e-10,8.393863068629811e-08,1.2267624327458018e-13,1.9534610033185666e-09,2.893392184446209e-09,2.6385079605641175e-16,6.358707789813821e-13,4.570163188325904e-16,1.348177994037865e-10,8.188903931540542e-06,1.3093359275668802e-12,1.6682597968682351e-10,1.0921954556978306e-16,4.053021584859401e-20,4.873776946533799e-13,4.729863729887176e-16,2.3037997467592697e-10,9.749589930827917e-16
