Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28)
2.0430981583674102e-08,0.691693656911742,3.76,0.0,0.6115215504084857,0.9999999133221024,3.153094910961362e-12,6.564918379739889e-25,3.1707286803154965e-17,9.897207992857541e-08,8.653790613296928e-08,6.32835293707532e-12,1.284219990099524e-10,1.188214330291383e-08,2.1689477068607718e-10,8.512967968948998e-12,1.1878598381369612e-10,7.918501259301006e-13,4.546802129901903e-17,1.0436877083617697e-17,2.935826889887267e-16,1.955890542571063e-17,3.1103853216840683e-17,3.829972510053521e-12,5.018024314764262e-27,8.07224740835674e-25
2.272297601539731e-08,0.6916936570880506,3.76,0.0,0.6115215392752551,0.9999999035814605,4.330729129021039e-12,8.829302729860903e-25,3.7933960691149244e-17,1.101017982624173e-07,9.624588407276334e-08,7.633437227844448e-12,1.5850615836601064e-10,1.3173541983426777e-08,2.677244667591047e-10,1.0571274598212312e-11,1.4622203626565533e-10,9.403165251056242e-13,6.208193898656313e-17,1.4602372858857874e-17,4.0403458390184975e-16,2.68178865739237e-17,4.320657845004539e-17,4.736689420330182e-12,7.054403087864396e-27,1.2038932435839673e-24
2.7306964878843726e-08,0.6916936574406154,3.76,0.0,0.6115215169913286,0.9999998840903055,7.49156305410819e-12,1.4629087901200783e-24,5.135315420111387e-17,1.3237774362122317e-07,1.1566177715425805e-07,1.049484475012094e-11,2.2790970249144544e-10,1.5731861499126843e-08,3.8501907160405797e-10,1.5374843865981767e-11,2.0913641907337823e-10,1.2555768516284432e-12,1.0614609109962935e-16,2.6212771387658473e-17,7.017218033427232e-16,4.6224579605290146e-17,7.641593792262647e-17,6.8382652470976246e-12,1.275426506315779e-26,2.38997456819212e-24
3.189095374229014e-08,0.69169365779312,3.76,0.0,0.6115214946840211,0.999999864586175,1.1894180329598097e-11,2.2225147367312084e-24,6.582856125933689e-17,1.546758381610739e-07,1.3507756644211533e-07,1.36468352046338e-11,3.0948452372627136e-10,1.8257910571495854e-08,5.229413146730407e-10,2.1100662565753677e-11,2.8250637089698835e-10,1.5897990066543639e-12,1.6659798998701533e-16,4.31799414878471e-17,1.1185894665322333e-15,7.31120600674099e-17,1.2396933028092598e-16,9.323707732918833e-12,2.111735779059249e-26,4.2416167952898276e-24
3.6474942605736556e-08,0.6916936581455737,3.76,0.0,0.6115214723532232,0.999999845069282,1.773735356248317e-11,3.1699211499024396e-24,8.11352108051483e-17,1.7699623553098064e-07,1.544932281444165e-07,1.7043623397048527e-11,4.0305938515758784e-10,2.075212255081142e-08,6.812311206250897e-10,2.7754736767968906e-11,3.6601724750376624e-10,1.9379818653494062e-12,2.4564261800777286e-16,6.678510050042861e-17,1.6748544860910258e-15,1.0860044645463428e-16,1.8879805129069917e-16,1.2192629597360066e-11,3.2786764509066565e-26,6.939761821439795e-24
4.105893146918297e-08,0.691693658497985,3.76,0.0,0.6115214499988307,0.9999998255398298,2.5217032979392596e-11,4.3096588873589276e-24,9.709679041105536e-17,1.993390775692606e-07,1.7390873878878914e-07,2.0646751334274955e-11,5.084626685129594e-10,2.3214923686368146e-08,8.596319047284066e-10,3.534172331643751e-11,4.593614896867146e-10,2.2964790305632155e-12,3.453534871137174e-16,9.84225001443515e-17,2.390795407954036e-15,1.5377077912561705e-16,2.7397176531698085e-16,1.544464350181183e-11,4.8462706177145525e-26,1.0676042581785219e-23
4.564292033262938e-08,0.6916936588503614,3.76,0.0,0.6115214276207436,0.9999998059980135,3.452634272386079e-11,5.643498005442053e-24,1.1357531671028285e-16,2.2170449551954103e-07,1.9332407521733105e-07,2.4423928710820102e-11,6.255224630800025e-10,2.5646733577418425e-08,1.0578905153152057e-09,4.386528596550753e-11,5.622384738621339e-10,2.6626423924517986e-12,4.67681135901158e-16,1.3959694737810159e-16,3.2867529901651546e-15,2.0966610068058496e-16,3.8269411876261957e-16,1.9079362052855177e-11,6.890132827240345e-26,1.5651813655850497e-23
5.02269091960758e-08,0.6916936592027096,3.76,0.0,0.611521405218866,0.9999997864440208,4.585557900106677e-11,7.171176332838221e-24,1.3046287635397525e-16,2.4409261107105993e-07,2.1273921458169047e-07,2.8348050165931552e-11,7.540666510666553e-10,2.8047965533969232e-08,1.2757571784776717e-09,5.332836503999722e-11,6.743543669022545e-10,3.03455219444201e-12,6.144610650573935e-16,1.9192073357632654e-16,4.383130929297677e-15,2.7729263825057486e-16,5.18298468909304e-16,2.3096397802521167e-11,9.491318210419661e-26,2.2077701098045506e-23
5.481089805952221e-08,0.6916936595550361,3.76,0.0,0.6115213827931069,0.9999997668780327,5.939220731857764e-11,8.890984946948914e-24,1.4767498885252961e-16,2.665035372542501e-07,2.3215413433858587e-07,3.239635788051859e-11,8.939229930659172e-10,3.041902686432433e-08,1.5129854479836304e-09,6.373338240064036e-11,7.954219875576814e-10,3.410811796457039e-12,7.874211801520758e-16,2.5711008443225216e-16,5.700396290436891e-15,3.576210373498973e-16,6.842435922704755e-16,2.7495363253485053e-11,1.2736145152764865e-25,3.0173493396821666e-23
5.9394886922968624e-08,0.691693659907346,3.76,0.0,0.611521360343379,0.9999997473002248,7.532085998011974e-11,1.080022600301427e-23,1.6514543635370172e-16,2.8893737920351715e-07,2.5156881224562833e-07,3.65497383933331e-11,1.0449192127995863e-09,3.2760319098171975e-08,1.7693321588615071e-09,7.508238796789913e-11,9.251606724211972e-10,3.7904008848397845e-12,9.881887668407016e-16,3.3698120456561496e-16,7.259079707656252e-15,4.51587644071958e-16,8.841093817629797e-16,3.2275870867765555e-11,1.6715996761342444e-25,4.016831242317977e-23
6.397887578641504e-08,0.6916936602596444,3.76,0.0,0.6115213378695992,0.9999997277107671,9.38233356557877e-11,1.2895561674897458e-23,1.8282232418091922e-16,3.113942348018377e-07,2.70983226357206e-07,4.079213900924244e-11,1.2068830787252234e-09,3.507223816191407e-08,2.0445573819571603e-09,8.737716007602006e-11,1.0632961440498085e-09,4.172574869049047e-12,1.2182970079912304e-15,4.3344608346664007e-16,9.07977561068265e-15,5.600958086023408e-16,1.1215926022700858e-15,3.74375330742736e-11,2.152710977514136e-25,5.230101060674201e-23
6.856286464986145e-08,0.6916936606119359,3.76,0.0,0.6115213153716893,0.9999997081098252,1.1507860115221043e-10,1.517327118483264e-23,2.0066502952207988e-16,3.33874195229311e-07,2.903973550203714e-07,4.51100808474214e-11,1.379642481783868e-09,3.735517452500124e-08,2.3384243787018434e-09,1.006192771807269e-10,1.209560381002923e-09,4.556792943508935e-12,1.4791910677353623e-15,5.485082446262057e-16,1.1183142553599292e-14,6.840171659199755e-16,1.4005027315054145e-15,4.297996227399127e-11,2.7270360074965874e-25,6.682070405359174e-23
7.314685351330786e-08,0.691693660964225,3.76,0.0,0.6115212928495739,0.9999996884975604,1.3926279445769458e-10,1.76294343135048e-23,2.186417687145561e-16,3.56377345435864e-07,3.0981117687080913e-07,4.949224769401465e-11,1.5630255101493e-09,3.960951332790698e-08,2.650699556844471e-09,1.1481017279428568e-10,1.3636914906868336e-09,4.942662933831622e-12,1.7722337797669404e-15,6.84258537830146e-16,1.358990355042919e-14,8.241928690078498e-16,1.7247578691579153e-15,4.89027708446244e-11,3.405105009118974e-25,8.398736651988765e-23
7.773084237675428e-08,0.6916936613165156,3.76,0.0,0.6115212703031828,0.9999996688741307,1.665492285590192e-10,2.026006117527868e-23,2.367276573002284e-16,3.7890376455048405e-07,3.292246708289279e-07,5.392913822598616e-11,1.756860521694756e-09,4.183563449446262e-08,2.9811524276448494e-09,1.2995117718486802e-10,1.525433585336698e-09,5.329899385153629e-12,2.0987109721155143e-15,8.428710012442136e-16,1.6320846340772253e-14,9.814347757394602e-16,2.0983807015501463e-15,5.5205571146127115e-11,4.19786995929161e-25,1.040724583448345e-22
8.231483124020069e-08,0.6916936616688115,3.76,0.0,0.6115212477324489,0.9999996492396898,1.9710839623578787e-10,2.3061183372435762e-23,2.5490319987854133e-16,4.014535262346271e-07,3.486378160960508e-07,5.841277410506726e-11,1.9609762140560213e-09,4.4033912830104015e-08,3.3295555642019446e-09,1.4604354685477576e-10,1.6945366606899187e-09,5.7182938780767295e-12,2.459836450092207e-15,1.0265988102099875e-15,1.9396823602219917e-14,1.1565265959044189e-15,2.5254945320912694e-15,6.188797552676555e-11,5.116684067443529e-25,1.2735958687619663e-22
8.68988201036471e-08,0.691693662021116,3.76,0.0,0.6115212251373091,0.9999996295943885,2.3110797612438218e-10,2.6028914491720677e-23,2.731531293546634e-16,4.2402669898751056e-07,3.6805059215065756e-07,6.293645620100206e-11,2.1752016919054833e-09,4.62047181097547e-08,3.6956845604089612e-09,1.6308848468879602e-10,1.8707564768830034e-09,6.1076946825862964e-12,2.8567566554458765e-15,1.237770348141756e-15,2.283875315630627e-14,1.35022499661077e-15,3.010319394340615e-15,6.89495963288818e-11,6.17328187625975e-25,1.5414518392956864e-22
9.148280896709352e-08,0.6916936623734332,3.76,0.0,0.611521202517705,0.9999996099383747,2.6871284002212246e-10,2.9159485530671613e-23,2.9146550135665686e-16,4.46623346411729e-07,3.874629787446685e-07,6.749456032315601e-11,2.3993665313767997e-09,4.834841515935531e-08,4.0793179903962115e-09,1.8108715455532123e-10,2.0538544415073644e-09,6.497991967076695e-12,3.2905550219191815e-15,1.4787854349095034e-15,2.6667618180242235e-14,1.5632606607005583e-15,3.5571682550374485e-15,7.639004589417462e-11,7.379760151781281e-25,1.8473917761599382e-22
9.606679783053993e-08,0.6916936627257657,3.76,0.0,0.6115211798735806,0.9999995902717933,3.1008506122446365e-10,3.2449262728747965e-23,3.0983097432525386e-16,4.6924352744640094e-07,4.0687495589978316e-07,7.208236512489893e-11,2.633300841862106e-09,5.0465363933045896e-08,4.480237368595899e-09,2.0004069258764446e-10,2.2435974949559027e-09,6.889106333389459e-12,3.762256048581913e-15,1.7521117279848815e-15,3.090446740691352e-14,1.796339297475954e-15,4.1704433064609934e-15,8.420893656884303e-11,8.748559643554496e-25,2.1946564676659683e-22
9.999999999999998e-08,0.691693663078117,3.76,0.0,0.611521160424647,0.9999995733889516,3.487077721702581e-10,3.539624391780122e-23,3.2562584462891834e-16,4.886711329406939e-07,4.2353068264577053e-07,7.603948929175782e-11,2.8416825024306587e-09,5.226071866443155e-08,4.837853656763825e-09,2.170654021831405e-10,2.4115267609760424e-09,7.225301543318754e-12,4.197940555212535e-15,2.0143112273302485e-15,3.4881059508569144e-14,2.012822907422526e-15,4.7530076713930604e-15,9.121915297917859e-11,1.0062108472045587e-24,2.528130335456683e-22
1.0065078669398635e-07,0.691693663078117,3.76,0.0,0.6115211572048846,0.9999995705947867,3.553839237767985e-10,3.58947553621089e-23,3.2824223934667504e-16,4.918872965729113e-07,4.2628650390388295e-07,7.669590710061838e-11,2.8768353253658706e-09,5.2555919586371966e-08,4.898227110507965e-09,2.1995021564550492e-10,2.4397579980810428e-09,7.2809801765623e-12,4.272829110254484e-15,2.0602812954309368e-15,3.5570415300308695e-14,2.0501426097387053e-15,4.854632347743944e-15,9.240588070883113e-11,1.0292447710780017e-24,2.5866345949383725e-22
1.0523477555743276e-07,0.6916936634304897,3.76,0.0,0.6115211345115689,0.9999995509074948,4.0476593265064527e-10,3.9492617551547586e-23,3.466935766449175e-16,5.145547039970447e-07,4.4569760330748864e-07,8.133185889830733e-11,3.1298013334443396e-09,5.4620432545848506e-08,5.333074494094846e-09,2.4081682717259497e-10,2.6421136220452273e-09,7.673571653361697e-12,4.823192021519766e-15,2.405887358111621e-15,4.0686642210375667e-14,2.325329220937637e-15,5.614305257661089e-15,1.009804906851024e-10,1.2024501802000346e-24,3.0268689807762564e-22
1.0981876442087917e-07,0.6916936637828872,3.76,0.0,0.6115211117935893,0.9999995312100551,4.5838482486408974e-10,4.3239644979232835e-23,3.651805127303155e-16,5.372457958110301e-07,4.6510823492026653e-07,8.598742740458458e-11,3.392030921715304e-09,5.6659248575760836e-08,5.784569621704039e-09,2.6264162116262506e-10,2.850447240247389e-09,8.066850547066404e-12,5.414214369451263e-15,2.79158120227911e-15,4.627439451595492e-14,2.6225355638220065e-15,6.454110561555523e-15,1.0993237888879415e-10,1.3958093795366512e-24,3.5190626630928696e-22
1.1898674214777201e-07,0.6916936644877664,3.76,0.0,0.6115210662834775,0.9999994917852711,5.789344428168167e-10,5.116903908418284e-23,4.0224810910211006e-16,5.826991972316691e-07,5.039280192871993e-07,9.534844850279562e-11,3.9436128860773495e-09,6.066114997676225e-08,6.73667741663863e-09,3.09170100053449e-10,3.284205335185731e-09,8.855392081151244e-12,6.7214925587499724e-15,3.694110805834432e-15,5.894979172901613e-14,3.285447198140696e-15,8.393086000446311e-15,1.2896643967352118e-10,1.8484765408909203e-24,4.674975663959143e-22
1.2815471987466484e-07,0.6916936651927764,3.76,0.0,0.6115210206742631,0.9999994523214911,7.182077929472118e-10,5.965982988208804e-23,4.3942523847238357e-16,6.282477924916735e-07,5.427457085350961e-07,1.047643806651085e-10,4.530253666293184e-09,6.456429908731126e-08,7.752926387461166e-09,3.5954430967202873e-10,3.7393953385300985e-09,9.646495018312727e-12,8.200769135642957e-15,4.790135159257751e-15,7.376790323935186e-14,4.043556576864642e-15,1.0710195417754546e-14,1.4950496278430092e-10,2.3984785649331373e-24,6.087419276447849e-22
1.3732269760155767e-07,0.6916936658979375,3.76,0.0,0.6115209749657134,0.9999994128197398,8.773364540670826e-10,6.86905908382773e-23,4.766996746412433e-16,6.738918154875839e-07,5.815611581247126e-07,1.1422490975853988e-10,5.150640085651207e-09,6.837130061568494e-08,8.83173526361486e-09,4.1377287967862267e-10,4.214456958098887e-09,1.044010197001769e-11,9.85755800559455e-15,6.102677948733492e-15,9.090108894928046e-14,4.901238701701202e-15,1.344512968641054e-14,1.715448485793663e-10,3.0574323875695627e-24,7.792355719501445e-22
1.464906753284505e-07,0.6916936666032689,3.76,0.0,0.6115209291576479,0.999999373281012,1.0574090651612827e-09,7.824131564976011e-23,5.140639798858865e-16,7.196314454381762e-07,6.203742273434449e-07,1.2372276779142732e-10,5.803474696162409e-09,7.208469056213297e-08,9.97156448236948e-09,4.718644299838959e-10,4.707903445207037e-09,1.1236185239975348e-11,1.169685505179672e-14,7.655450526715665e-15,1.1052277469627371e-13,5.862587011738719e-15,1.663854029324794e-14,1.950829982048156e-10,3.8373035591407675e-24,9.828823357939795e-22
1.5565865305534332e-07,0.6916936673087895,3.76,0.0,0.6115208832499347,0.9999993337062733,1.2594718652164822e-09,8.829318982615874e-23,5.515137746421422e-16,7.654668095758001e-07,6.591847792044414e-07,1.332528655451058e-10,6.487477003162818e-09,7.570693803979814e-08,1.1170915089972798e-08,5.338275785483574e-10,5.218318605675005e-09,1.2034734492519357e-11,1.37232022536625e-14,9.472789554955142e-15,1.3280745378824308e-13,6.93143409571244e-15,2.033195154941947e-14,2.2011631374127178e-10,4.750374592529425e-24,1.223908434116833e-21
1.6482663078223615e-07,0.6916936680145175,3.76,0.0,0.6115208372424913,0.9999992940964632,1.4845292696677254e-09,9.882842187052565e-23,5.890464838287332e-16,8.113979855934026e-07,6.979926803482879e-07,1.428116403366531e-10,7.2013845753517156e-09,7.924044704663363e-08,1.2428327670857104e-08,5.996709465075719e-10,5.744353920094806e-09,1.2835747273733264e-11,1.5940744173716418e-14,1.1579601826771273e-14,1.5793068781652496e-13,8.111370879611766e-15,2.4567677998662633e-14,2.4664169834636707e-10,5.8092169620112056e-24,1.5068763125389257e-21
1.7399460850912898e-07,0.6916936687204701,3.76,0.0,0.6115207911352802,0.9999992544524939,1.7335444802069359e-09,1.0983009564272067e-22,6.266605079816023e-16,8.57425003886944e-07,7.367978009472222e-07,1.5239657838471117e-10,7.943954046190394e-09,8.268755818850197e-08,1.3742381304329927e-08,6.694031598638505e-10,6.284725770045145e-09,1.3639223138204309e-11,1.8353277627430138e-14,1.4001315494566575e-14,1.8606910677340005e-13,9.405764396797482e-15,2.938874677372448e-14,2.7465605639313564e-10,7.026666346926626e-24,1.836697599744393e-21
1.831625862360218e-07,0.6916936694266645,3.76,0.0,0.6115207449283091,0.9999992147752541,2.0074401261307545e-09,1.2128204987446431e-22,6.643548099734663e-16,9.035478496088251e-07,7.756000146118943e-07,1.6200589475309187e-10,8.713962008778786e-09,8.605055035226399e-08,1.51116925490311e-08,7.430328470169728e-10,6.838212770274273e-09,1.4445162108718244e-11,2.096429495990092e-14,1.6763837286492593e-14,2.1740040846844465e-13,1.081777418595346e-14,3.483882481866616e-14,3.041562936044024e-10,8.415800916355663e-24,2.2186452177078787e-21
1.9233056396291463e-07,0.6916936701331174,3.76,0.0,0.6115206986216285,0.9999991750656078,2.3070989343382377e-09,1.3316879632004535e-22,7.021287373563819e-16,9.497664645768986e-07,8.143991983006401e-07,1.7163832525247837e-10,9.510205809126019e-09,8.933164233203519e-08,1.6534914454719484e-08,8.205686345897391e-10,7.4036532043339516e-09,1.5253565007164863e-11,2.3777021617304018e-14,1.9893515134011324e-14,2.521033572559248e-13,1.2350367410008718e-14,4.096215080618018e-14,3.351393171832794e-10,9.989922360147796e-24,2.6583647255923795e-21
2.0149854168980746e-07,0.691693670839844,3.76,0.0,0.61152065221533,0.9999991353243948,2.633364424087589e-09,1.4547546293627382e-22,7.399818913854899e-16,9.96080749090783e-07,8.531952322311614e-07,1.812929781411384e-10,1.0331504245639537e-08,9.253299441296852e-08,1.8010735600247837e-08,9.020191440220393e-10,7.979942558454547e-09,1.6064433172973493e-11,2.6794448907734875e-14,2.3417105436321693e-14,2.9035778211035565e-13,1.40063328288283e-14,4.7803471451044566e-14,3.6760203593988146e-10,1.1762539272713023e-23,3.161884944832498e-21
2.1066651941670029e-07,0.6916936715468606,3.76,0.0,0.6115206057095441,0.9999990955524336,2.987041622973207e-09,1.5818774678216717e-22,7.779139977977196e-16,1.0424905636811324e-06,8.919879997945204e-07,1.909692197243125e-10,1.1176698182117033e-08,9.565670991430299e-08,1.9537879156694475e-08,9.873929889691023e-10,8.566031148764655e-09,1.6877767526063338e-11,3.001936268974341e-14,2.7361744261026858e-14,3.3234457408720134e-13,1.5788293738072263e-14,5.540798191606882e-14,4.015413604143701e-10,1.3747352535863123e-23,3.735627919273982e-21
2.198344971435931e-07,0.691693672254182,3.76,0.0,0.6115205591044401,0.9999990557505198,3.368897801463739e-09,1.7129187600469397e-22,8.159248231361515e-16,1.0889957307944073e-06,9.307773874713874e-07,2.0066659096669121e-10,1.2044651079471201e-08,9.870483669155623e-08,2.1115101975050387e-08,1.0766987723902797e-09,9.160921838614298e-09,1.7693568084623308e-11,3.345436846244548e-14,3.175492199021646e-14,3.7824568319254836e-13,1.7698719947355714e-14,6.382127008028523e-14,4.369542029964171e-10,1.5958242450909218e-23,4.3864182745097794e-21
2.2900247487048594e-07,0.6916936729618229,3.76,0.0,0.6115205124002236,0.9999990159194281,3.779663223731332e-09,1.8477458188664153e-22,8.540141499289849e-16,1.135596036414683e-06,9.695632847505061e-07,2.103847531538482e-10,1.2934249450509096e-08,1.0167936859837105e-07,2.2741193698004025e-08,1.1699450830823453e-09,9.763667843439627e-09,1.8511834181223767e-11,3.7101913223567324e-14,3.662446104424247e-14,4.2824411468072477e-13,1.973993885664581e-14,7.30892644854476e-14,4.73837478041181e-10,1.840925743258156e-23,5.121492009402335e-21
