Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121)
3.853752219876479e-10,0.8027513308045509,3.76,0.0,0.6119543569188821,0.9999999783795952,3.027960485239758e-15,5.047736644261977e-26,2.415936851416795e-17,3.5705504446625355e-08,2.1615573738152248e-08,2.8544439216231286e-14,4.6847376718973715e-12,1.4066928049022265e-08,9.703485076773204e-12,1.1325896132655933e-13,4.662902202438647e-12,2.4738154821118136e-14,9.024226078194408e-19,8.875365296391853e-20,3.2029330088887934e-19,5.870085246270422e-20,3.302126572251294e-18,5.806699445623278e-14,2.86969470950953e-28,4.233850991363329e-27,5.686508130179722e-30,1.5980733364142598e-41,4.577915255136966e-13,7.750485489500963e-15,2.2508078500927435e-23,4.72886546538274e-25,3.4824092441300583e-22,8.805981923034665e-17
5.348540967387041e-10,0.8027513316207425,3.76,0.0,0.6119543430642219,0.9999999699910587,7.881203941846354e-15,1.353964769448864e-25,4.6424593833267285e-17,4.955983063061974e-08,2.999965722924511e-08,5.4772142988047384e-14,9.021915826009566e-12,1.9515872581551646e-08,1.8434934318107865e-11,2.1845729199839642e-13,8.939308865340971e-12,4.7367857157265157e-14,1.8478105248644345e-18,2.3130071313983994e-19,8.256783444011503e-19,1.5274953292116148e-19,8.541009644090896e-18,1.1184090758967817e-13,9.28735779572481e-28,1.4865062805040333e-26,2.5890844059592795e-29,1.0409401553200503e-40,6.304537084871928e-13,1.4790906946899794e-14,6.039496483469464e-23,1.245186646330389e-24,8.85149985198081e-22,2.276764418845591e-16
6.843329714897603e-10,0.8027513324369417,3.76,0.0,0.6119543292067628,0.9999999616011594,1.628146477429002e-14,2.877665651866901e-25,7.581743774838784e-17,6.341690627104088e-08,3.838366288362611e-08,8.932086020424485e-14,1.4766487640550933e-11,2.496073126099943e-08,2.9940062418181164e-11,3.5811738721184433e-13,1.459183688824405e-11,7.708168729984721e-14,3.2053862404635207e-18,4.784206549524148e-19,1.6961621304748067e-18,3.154834265976839e-19,1.75372987595199e-17,1.8307854457995302e-13,2.2476289606759762e-27,3.844846529469905e-26,8.09175485350813e-29,4.139166944229781e-40,8.004386048594816e-13,2.3988080440258212e-14,1.282423900964633e-22,2.599595662832645e-24,1.7869826904214284e-21,4.673045974891247e-16
8.338118462408165e-10,0.8027513332531486,3.76,0.0,0.6119543153465048,0.9999999532098991,2.927263298162168e-14,5.317434196979232e-25,1.1228244133037406e-16,7.727673155845371e-08,4.676759063937616e-08,1.3208656503718203e-13,2.1917583367738936e-11,3.0401507543507957e-08,4.4216709638226644e-11,5.323868551636828e-13,2.1618192877516384e-11,1.1374156197785703e-13,5.0304712691464e-18,8.612178619173499e-19,3.038373368359019e-18,5.670731825343816e-19,3.133783866142779e-17,2.7177673815642387e-13,4.5759015031412505e-27,8.301860660006032e-26,2.049329897905843e-28,1.2931006332932702e-39,9.677906698856873e-13,3.527500319454628e-14,2.365604391370258e-22,4.720215784982235e-24,3.139483205788387e-21,8.347045658449318e-16
9.832907209918728e-10,0.8027513340693638,3.76,0.0,0.6119543014834476,0.999999944817279,4.7889076174684716e-14,8.935846834393394e-25,1.557651147108414e-16,9.113930667962433e-08,5.515144043515656e-08,1.8296760045948687e-13,3.0474340008993984e-11,3.583820484884695e-08,6.126273651769098e-11,7.414089613935059e-13,3.0016106071902466e-11,1.572136440053152e-13,7.3776059361834e-18,1.4107064160175077e-18,4.958118136948777e-18,9.274789367384808e-19,5.094621855271338e-17,3.7793234841433887e-13,8.287699889704467e-27,1.5889844220704513e-25,4.5302044659348495e-28,3.490134435046587e-39,1.1325531360807405e-12,4.858699336552135e-14,3.9655123247433862e-22,7.795110995087672e-24,5.016251886574533e-21,1.3564270809844753e-15
9.999999999999999e-10,0.8027513357018176,3.76,0.0,0.6119542999336121,0.9999999438790376,5.0362984665361403e-14,9.426331529896562e-25,1.6105958869504474e-16,9.268908539566812e-08,5.608861206635908e-08,1.891553924902845e-13,3.151815551641688e-11,3.64456848415218e-08,6.334020029434343e-11,7.669394899779595e-13,3.103998753607238e-11,1.624910270774193e-13,7.674681387885227e-18,1.4838027657213231e-18,5.2130470593221206e-18,9.753624782679329e-19,5.3538595133768626e-17,3.908834635918723e-13,8.805854635063253e-27,1.6994102428910744e-25,4.931779178503275e-28,3.926065414614276e-39,1.1508117036897728e-12,5.019830709998316e-14,4.1815648471693636e-22,8.206291027276453e-24,5.260970723859401e-21,1.4253791067223854e-15
1.2822484704939852e-09,0.8027513357018176,3.76,0.0,0.6119542737489356,0.999999928027963,1.0596144397735646e-13,2.0875934786696918e-24,2.6357786308184026e-16,1.1887270712443304e-07,7.191890591187469e-08,3.086958266708381e-13,5.1801520660455474e-11,4.669937559996262e-08,1.0365473470269914e-10,1.2642398658383036e-12,5.091791444763127e-11,2.641017165733907e-13,1.3845101178806949e-17,3.1299578665846374e-18,1.0936718063962379e-17,2.0510343866861967e-18,1.112064446621059e-16,6.426037749230043e-13,2.1440692221890866e-26,4.608166943106266e-25,1.752632727304016e-27,2.175487736384337e-38,1.45446939704199e-12,8.104982982471514e-14,9.181877034961802e-22,1.75538425394394e-23,1.0557416764713388e-20,2.9581717491098022e-15
1.5445558737577344e-09,0.8027513371341691,3.76,0.0,0.6119542494052784,0.9999999132924425,1.8505399994037475e-13,3.809148917064056e-24,3.807953632179313e-16,1.432152275193811e-07,8.663052781047272e-08,4.448275584235414e-13,7.5137029582229e-11,5.62156283981903e-08,1.4995358877617856e-10,1.8387456601463936e-12,7.375482235377794e-11,3.7913791999464257e-13,2.1741162757547262e-17,5.479204227039352e-18,1.907056344925392e-17,3.5802279754151104e-18,1.919501798378738e-16,9.323123389061154e-13,4.133483011309005e-26,9.68241980154453e-25,4.436460507706351e-27,7.280944957945994e-38,1.7287764801724682e-12,1.1563356794838196e-13,1.6588352271651846e-21,3.106638891818497e-23,1.7661434722744547e-20,5.101983874746711e-15
1.8068632770214835e-09,0.8027513385665458,3.76,0.0,0.6119542250530001,0.9999998985527511,2.9611006598680637e-13,6.349795823997379e-24,5.188685389709126e-16,1.6756621822801902e-07,1.0134190877408683e-07,6.045618185077503e-13,1.0278882379300362e-10,6.571936876395421e-08,2.0475011565980931e-10,2.522189293054739e-12,1.0078317946698954e-10,5.133628178180762e-13,3.2006563815641656e-17,8.788015395731238e-18,3.048623134200814e-17,5.72600189523679e-18,3.036022007503221e-16,1.275734185939723e-12,7.13577344926913e-26,1.806919292092554e-24,9.665186078061205e-27,2.014162734429602e-37,1.9956919997013465e-12,1.5559809927298814e-13,2.732851305626343e-21,5.0288499465004004e-23,2.7091285514233437e-20,8.063273896088179e-15
2.0691706802852325e-09,0.8027513399989472,3.76,0.0,0.6119542006921003,0.9999998838088945,4.4453356665513013e-13,9.906304950137255e-24,6.775249216227479e-16,1.9192568017032866e-07,1.1605304848270109e-07,7.874042494058772e-13,1.3475236201521504e-10,7.521061444215214e-08,2.6803315233755903e-10,3.315243913416429e-12,1.3199116822765293e-10,6.661522844685597e-13,4.491884016858415e-17,1.3223687120673666e-17,4.5740651621261224e-17,8.591873729243096e-18,4.505706823432016e-16,1.6728528641592996e-12,1.1378453001215602e-25,3.094469690690929e-24,1.889020562403154e-26,4.868476550383958e-37,2.25542105380818e-12,2.00648321620297e-13,4.2071892130881575e-21,7.62643609094057e-23,3.9013388141051637e-20,1.1957037522277759e-14
2.5937854868127308e-09,0.8027513428638265,3.76,0.0,0.6119541519444347,0.999999854308711,8.750672101735674e-13,2.0956927006683167e-23,1.0555217663223404e-15,2.4067002132561563e-07,1.454746028575503e-07,1.220506184684807e-12,2.115964689714098e-10,9.415569239605459e-08,4.200141946824144e-10,5.2327414189337185e-12,2.0689892656864207e-10,1.025065062815324e-12,7.977847040184823e-17,2.6153979551252618e-17,8.99983041080314e-17,1.6895831801095257e-17,8.666100011434551e-16,2.628114909873331e-12,2.451577731494654e-25,7.604731032158176e-24,5.85443958972862e-26,2.2908469053802424e-36,2.7541017615051646e-12,3.0490264406731515e-13,8.622458386760166e-21,1.526722732611014e-22,7.07154445462548e-20,2.2959956368104122e-14
3.118400293340229e-09,0.8027513457288089,3.76,0.0,0.6119541031622776,0.9999998247919414,1.5197931314434469e-12,3.8828022375474093e-23,1.5126771386582532e-15,2.894482580225728e-07,1.7489518838282729e-07,1.7403815757200436e-12,3.0563291410734475e-10,1.1305100328973611e-07,6.058076826229542e-10,7.596228319559298e-12,2.983840175207128e-10,1.4512764324230245e-12,1.284943088608257e-16,4.563541490338096e-17,1.5631310985501977e-16,2.931384906638658e-17,1.4710965535473982e-15,3.7979668729060545e-12,4.541803266417935e-25,1.578297851135656e-23,1.459360356606468e-25,7.88786909515804e-36,3.2263485628708858e-12,4.2625757993466924e-13,1.5424116699828425e-20,2.6865704901369047e-22,1.1334353821032142e-19,3.8910383698393133e-14
3.6430150998677274e-09,0.8027513485938959,3.76,0.0,0.6119540543456251,0.9999997952586347,2.421766398298284e-12,6.559860622333008e-23,2.046937484738232e-15,3.382603970465331e-07,2.0431480251313384e-07,2.3434338837131385e-12,4.1682518582276047e-10,1.3189668741471843e-07,8.253248152077528e-10,1.0410399661040653e-11,4.0635274425140953e-10,1.940480229544391e-12,1.9320416900739195e-16,7.305426330901384e-17,2.4916488182858337e-16,4.6662343687086204e-17,2.291939653756676e-15,5.182277187738042e-12,7.59902433116931e-25,2.9175608773852265e-23,3.140337007046872e-25,2.2297443131260916e-35,3.673607930127549e-12,5.627391477854615e-13,2.5102370075167656e-20,4.325336688003677e-22,1.6702388561339707e-19,6.051934497983107e-14
4.167629906395225e-09,0.8027513514590887,3.76,0.0,0.6119540054944735,0.9999997657088396,3.6239501649622277e-12,1.0354965182095631e-22,2.6563054458355926e-15,3.871064449248224e-07,2.337334427104203e-07,3.0262220987956125e-12,5.451366997514736e-10,1.506928843046779e-07,1.078477042681725e-09,1.3679661564094004e-11,5.307118180709014e-10,2.4886577928585664e-12,2.760081888112826e-16,1.0981827321835986e-16,3.730434935174413e-16,6.975200667680407e-17,3.3540403073078997e-15,6.780914344405705e-12,1.1816809995726645e-24,4.9593533054717363e-23,6.084745487486394e-25,5.512906437181828e-35,4.097243895664066e-12,7.125341530606291e-13,3.810477628358962e-20,6.525231830887315e-22,2.315395820801896e-19,8.841234403177443e-14
4.692244712922724e-09,0.8027513543243892,3.76,0.0,0.6119539566088193,0.9999997361426045,5.169213882303671e-12,1.5514394219609337e-22,3.33883811968968e-15,4.3598640793283857e-07,2.6315110644403904e-07,3.785453401620404e-12,6.905308018751697e-10,1.6943973276088516e-07,1.365176068206744e-09,1.7408151791917393e-11,6.713683591803864e-10,3.0920575110964347e-12,3.789694376315136e-16,1.5735637364763408e-16,5.324486078900859e-16,9.938770700571518e-17,4.679553742599017e-15,8.5937468946411e-12,1.739166486873274e-24,7.910222600928573e-23,1.0894903483620822e-24,1.2331811534760948e-34,4.498543178646186e-12,8.739779711261255e-13,5.482739116491902e-20,9.367271498662795e-22,3.0644224049140166e-19,1.231367607737755e-13
5.74147432597772e-09,0.8027513600553174,3.76,0.0,0.611953858733989,0.9999996769610079,9.46001612648549e-12,3.0983146558075096e-22,4.915870280483048e-15,5.33848103294396e-07,3.219834944322882e-07,5.520721684522552e-12,1.032419837164896e-09,2.067859363293079e-07,2.0388625072553324e-09,2.6258241362712134e-11,1.0012042335523938e-09,4.450638585511151e-12,6.53445939365751e-16,2.905688296860542e-16,9.758826672038203e-16,1.8148888707893523e-16,8.198245098738363e-15,1.286147267903841e-11,3.341221865398412e-24,1.7478505308765406e-22,2.9348606825800743e-24,4.9971214390796055e-34,5.2389489061681285e-12,1.2257720174299662e-12,1.0074946404382416e-19,1.7295532820315323e-21,4.850792331078783e-19,2.149503428523637e-13
6.6857809777272165e-09,0.8027513652135343,3.76,0.0,0.6119537705286092,0.9999996236418291,1.492325354473463e-11,5.234309922237467e-22,6.5669673369673244e-15,6.220396769541886e-07,3.749292788756773e-07,7.313605220892898e-12,1.398173355429007e-09,2.402301265961828e-07,2.7590295804969006e-09,3.583064089589192e-11,1.3528702121018937e-09,5.829314936703194e-12,9.893870910118023e-16,4.620607556889738e-16,1.5418095041604193e-15,2.8572333335746397e-16,1.2441121064509803e-14,1.743365669496354e-11,5.450128500563038e-24,3.17508835023712e-22,6.196340074541825e-24,1.4401110645632685e-33,5.840439085711309e-12,1.5681319071449068e-12,1.5764863158671857e-19,2.741320786279942e-21,6.74658294637308e-19,3.250954607571295e-13
7.630087629476713e-09,0.8027513703721193,3.76,0.0,0.6119536822113906,0.9999995702701309,2.2160534732022852e-11,8.259427061479511e-22,8.427198417515143e-15,7.103412223971089e-07,4.2787186055037835e-07,9.30897792277714e-12,1.81870139562912e-09,2.735165561884974e-07,3.586526353553309e-09,4.694497489631431e-11,1.7559137490973472e-09,7.338834269779223e-12,1.4211111149584978e-15,6.916212522180473e-16,2.293259816148386e-15,4.2341679776649286e-16,1.7780832374402814e-14,2.2697792314099402e-11,8.317356645002556e-24,5.324240081643818e-22,1.1848842932992316e-23,3.631926275446489e-33,6.38653342549146e-12,1.9279855067099437e-12,2.3024801715882435e-19,4.081121212698019e-21,8.869175532070697e-19,4.630016597823335e-13
8.574394281226209e-09,0.8027513755310792,3.76,0.0,0.6119535937823164,0.9999995168461893,3.141850576462247e-11,1.2361399248568831e-21,1.0486991190023631e-14,7.987527678311888e-07,4.808112249581071e-07,1.1492157943425036e-11,2.2937878368986866e-09,3.0664601148572955e-07,4.520846758540103e-09,5.961785945917632e-11,2.209807549893302e-09,8.964799112474181e-12,1.959396437411773e-15,9.883213075516694e-16,3.2568241054150394e-15,5.990499011819953e-16,2.427472175060502e-14,2.8653115151978693e-11,1.2067762163561565e-23,8.3966919404273715e-22,2.09972832756254e-23,8.262634544508872e-33,6.882498525723022e-12,2.2997023495362927e-12,3.189445154400985e-19,5.791424502517057e-21,1.1175929131553917e-18,6.298085673573624e-13
9.518700932975705e-09,0.8027513806904203,3.76,0.0,0.6119535052413709,0.9999994633702782,4.294284236538827e-11,1.7735065849252517e-21,1.2737223108854611e-14,8.8727433923351e-07,5.337473576739758e-07,1.3849544057672709e-11,2.8232159224900805e-09,3.396192730470882e-07,5.5614872244577256e-09,7.386429602412196e-11,2.7140283700620443e-09,1.069442048429731e-11,2.614684917474309e-15,1.3614369931325148e-15,4.459192851231242e-15,8.170417459760005e-16,3.1966240207310384e-14,3.529886145783973e-11,1.6829054057789803e-23,1.2614212402078332e-21,3.503039283315601e-23,1.731995476380581e-32,7.333099591155502e-12,2.678501260675235e-12,4.2371801699056873e-19,7.913388015753772e-21,1.362762460524934e-18,8.262562525328173e-13
9.999999999999999e-09,0.802751385850148,3.76,0.0,0.6119534600703219,0.9999994360944947,4.9767364006513876e-11,2.1027416299884628e-21,1.3954586718876153e-14,9.324348069160421e-07,5.607268698762582e-07,1.5113999008145246e-11,3.1138945821389034e-09,3.5636541135879647e-07,6.132629567458218e-09,8.173530756459682e-11,2.990217380215533e-09,1.1612154744257637e-11,2.996958477820901e-15,1.5840509767486189e-15,5.1725168280013535e-15,9.458506706384392e-16,3.635788781497679e-14,3.895148198167564e-11,1.9686636493342583e-23,1.5281237696020596e-21,4.4596823638804227e-23,2.4609017774037635e-32,7.546715747418206e-12,2.8729676807119712e-12,4.8320222161171165e-19,9.166185412774343e-21,1.4921360092679024e-18,9.379277784170693e-13
1.0463007584725202e-08,0.802751385850148,3.76,0.0,0.6119534165885404,0.9999994098426702,5.6978242371028994e-11,2.4580582799091175e-21,1.5169203324511355e-14,9.75905960402643e-07,5.866802443464234e-07,1.636854494971715e-11,3.406768273175103e-09,3.724371158390953e-07,6.707946673114623e-09,8.96978356889146e-11,3.268057008534754e-09,1.2516354599982117e-11,3.3970896697605427e-15,1.820447635560531e-15,5.927157039656784e-15,1.0817500273485131e-15,4.0886954458463494e-14,4.263426811805918e-11,2.2731770394620943e-23,1.821803370266248e-21,5.564748577640567e-23,3.3959703219034593e-32,7.742644305547506e-12,3.060353108542045e-12,5.442079091251366e-19,1.0486889610677625e-20,1.6188589976903488e-18,1.052741691296175e-12
1.1407314236474698e-08,0.8027513910102686,3.76,0.0,0.6119533278238116,0.999999356263635,7.376842009940551e-11,3.310175230227071e-21,1.7774653870071152e-14,1.0646476530145494e-06,6.396098706969934e-07,1.9037508903002888e-11,4.044226902639221e-09,4.05100309457689e-07,7.959726510087547e-09,1.0713073465553059e-10,3.871378291724973e-09,1.4420548360362143e-11,4.316403880514327e-15,2.375033385251304e-15,7.687608470528522e-15,1.3974714639027303e-15,5.105840707490603e-14,5.065857265862373e-11,2.990924627523944e-23,2.546792512054642e-21,8.488426010851763e-23,6.298183173017076e-32,8.115025053867138e-12,3.441889350499901e-12,6.797813525363395e-19,1.355055570250807e-20,1.882679528247236e-18,1.3093711071558399e-12
1.3295927539973692e-08,0.802751401331707,3.76,0.0,0.6119531499586137,0.9999992489523551,1.165830323555653e-10,5.5996279685018996e-21,2.3474809886897038e-14,1.2424613289893646e-06,7.454592856818196e-07,2.4783034341894537e-11,5.4799881156853375e-09,4.699658018929754e-07,1.0777265301683302e-08,1.4683795253065682e-10,5.223858079439878e-09,1.8441168731201284e-11,6.603389465556128e-15,3.810637178635051e-15,1.2194044527644534e-14,2.1988404571189447e-15,7.519875549140842e-14,6.877082868579381e-11,4.8635558724279204e-23,4.603258335838529e-21,1.7917658189949558e-22,1.8940041011256532e-31,8.76200778395e-12,4.193382474120566e-12,9.926010790205564e-19,2.129682064820099e-20,2.422553543677141e-18,1.9122913980372786e-12
1.4995679513122786e-08,0.8027514106223924,3.76,0.0,0.6119529894971393,0.999999152198995,1.66962228092126e-10,8.440181446066733e-21,2.912297027413718e-14,1.4028702576996839e-06,8.407124671083573e-07,3.036691687647985e-11,6.9543340111797186e-09,5.278234626799125e-07,1.366829436574273e-08,1.8814546377328826e-10,6.604584032798062e-09,2.2261891603521536e-11,9.221939965753535e-15,5.5306626366981905e-15,1.7521987498257444e-14,3.136422511659421e-15,1.0126861022033423e-13,8.742025383722114e-11,7.124232564999704e-23,7.312505635193987e-21,3.2164833517855993e-22,4.513475545560467e-31,9.249063015216662e-12,4.845604181649272e-12,1.3157213983665276e-18,3.0307896034030926e-20,2.9102981603059858e-18,2.554677003075806e-12
1.669543148627188e-08,0.8027514199144219,3.76,0.0,0.6119528286729701,0.9999990552831279,2.3001190841581605e-10,1.2142821961880663e-20,3.522134040327437e-14,1.5636360639610739e-06,9.359548663308923e-07,3.629156807052119e-11,8.59992019739083e-09,5.851918044022996e-07,1.6892919247525254e-08,2.3478026049558366e-10,8.137187364641292e-09,2.6237924626877036e-11,1.2422782533982782e-14,7.719745540443241e-15,2.42204215884832e-14,4.303414817173336e-15,1.3142801565452318e-13,1.0828987940865125e-10,1.0017625120495669e-22,1.1034642458416198e-20,5.415228184939759e-22,9.812739224029472e-31,9.661157016031395e-12,5.466506710711656e-12,1.6710375022623152e-18,4.1454343921511725e-20,3.389652374935321e-18,3.2876047372665284e-12
1.8395183459420975e-08,0.8027514292078184,3.76,0.0,0.6119526674860756,0.9999989582062636,3.071175377266775e-10,1.6823280196490045e-20,4.1734197713820036e-14,1.7247588046423648e-06,1.0311864026644363e-06,4.2514935261771214e-11,1.0415455709481037e-08,6.420751452928445e-07,2.0448319890469943e-08,2.867828888034925e-10,9.818805476759925e-09,3.0341507221127007e-11,1.6252739753444142e-14,1.0441178799619916e-14,3.244982603707544e-14,5.722800535855077e-15,1.6561975014708405e-13,1.3137528181193753e-10,1.3631027022397477e-22,1.5977355948566945e-20,8.657535676191245e-22,1.982783352269094e-30,1.001047100035343e-11,6.051141828348026e-12,2.051292931321374e-18,5.492096177978607e-20,3.853562539311765e-18,4.106237985882921e-12
