Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13)
0.00016254428557151498,0.7252682374769873,3.76,0.0,0.9316449123437675,0.9981858355610972,0.0020470156183676237,4.1459030991678605e-18,6.736681440234378e-13,0.001391312457690018,0.0001301823701993455,3.088034165593324e-07,4.129646053013603e-06,3.0162491578319307e-06,0.0007339063684330116,0.0012031620930820983,7.886273485428366e-07,6.240637414262378e-08,1.4767140279260846e-07,0.00011361764993801115,0.0005205771023594806,1.9186525981000966e-07,0.00010330344859513238,4.346412746908021e-06
0.00016335443076455396,0.7252684760074082,3.76,0.0,0.9316160038923074,0.9981715156012317,0.0020640488812745912,4.168513156037833e-18,6.751073785177493e-13,0.0013942505865932866,0.00013023771484553176,3.0945124893391935e-07,4.13915495401051e-06,3.026236541435472e-06,0.0007402327459581446,0.0012129945559423744,7.908202180087087e-07,6.255513921607732e-08,1.4873151539755753e-07,0.00011518342699081801,0.0005262571885445228,1.9377912344027608e-07,0.00010494475112843182,4.349983783814726e-06
0.00016408356143828904,0.7252686912076831,3.76,0.0,0.9315899439782196,0.9981585974419447,0.0020794128474026403,4.1888455589471995e-18,6.763918450006139e-13,0.0013968723321798916,0.00013028984921816236,3.100292592402679e-07,4.1476844552419475e-06,3.0352233390074156e-06,0.0007459460328130359,0.001221852015845839,7.927888710032236e-07,6.268880483514423e-08,1.4968555166791814e-07,0.00011660219239409654,0.0005313813600029958,1.955058617981742e-07,0.00010643523951424173,4.353294200406963e-06
0.00016487686878617887,0.7252689259427955,3.76,0.0,0.9315615449735304,0.9981445099265464,0.0020961656241224535,4.2109475257531635e-18,6.777778970428749e-13,0.0013997009629884538,0.00013034903668425352,3.1065281436920926e-07,4.156934733230419e-06,3.0449993781870703e-06,0.0007521832281968907,0.0012314977845196441,7.94925616103183e-07,6.283400782220254e-08,1.5072350458081904e-07,0.00011815612815490819,0.0005369693433179072,1.9738913862733446e-07,0.00010807127862777123,4.35699857253951e-06
0.0001656701761340687,0.7252691613275408,3.76,0.0,0.9315330988931646,0.9981303888957074,0.0021129563266548434,4.233028004774644e-18,6.791521983019919e-13,0.001402505132657297,0.0001304107545355424,3.1127090798338663e-07,4.166154490449277e-06,3.0547738177815304e-06,0.0007584423479304967,0.0012411524303498837,7.970570796348258e-07,6.297898510307172e-08,1.5176141429105717e-07,0.00011972079048477964,0.0005425704313465725,1.9927713021030546e-07,0.00010972231589398133,4.360808557430352e-06
0.00016646348348195854,0.7252693973936896,3.76,0.0,0.9315046059214364,0.9981162345228742,0.002129784837687691,4.255091929498582e-18,6.805149552059997e-13,0.001405285267958354,0.00013047496414671643,3.118836350666606e-07,4.175344448363914e-06,3.0645468958541442e-06,0.000764723394001496,0.0012508157700312323,7.991833848239117e-07,6.31237454073374e-08,1.5279929638659013e-07,0.00012129617881750632,0.0005481843944074539,2.0116980509624828e-07,0.00011138838392469658,4.364722830855274e-06
0.00016725679082984837,0.7252696341725987,3.76,0.0,0.9314760662387399,0.9981020469783126,0.002146651042756261,4.277139329715632e-18,6.818663710697665e-13,0.0014080417895809916,0.00013054162716310094,3.1249108924667457e-07,4.18450531386812e-06,3.0743188430454562e-06,0.0007710263687928768,0.0012604876234835357,8.013046528735727e-07,6.326829959790714e-08,1.5383716666603712e-07,0.00012288229274809906,0.0005538110061666222,2.0306713273815195e-07,0.00011306951508879952,4.368740071640773e-06
0.0001680500981777382,0.7252698716952215,3.76,0.0,0.9314474800216302,0.9980878264291468,0.002163554830183514,4.299166289149911e-18,6.832066461305247e-13,0.001410775112149837,0.00013061070551800786,3.130933627985888e-07,4.193637779581251e-06,3.0840898835218816e-06,0.0007773512750740692,0.001270167813792501,8.03421002983537e-07,6.341266009766642e-08,1.548750410752808e-07,0.00012447913203488927,0.0005594500436135909,2.0496908320861418e-07,0.00011476574151862109,4.372858962583664e-06
0.00016884340552562803,0.7252701099921094,3.76,0.0,0.9314188474429038,0.9980735730393989,0.002180496091019866,4.321176983085446e-18,6.845359780214049e-13,0.0014134856442478228,0.00013068216144909267,3.1369054665377007e-07,4.202742524073359e-06,3.0938602411953057e-06,0.0007836981159923507,0.0012798561671540894,8.055325522886346e-07,6.355683500283543e-08,1.5591293572927285e-07,0.00012608669660143937,0.0005651012870347208,2.0687562740674975e-07,0.00011647709511638855,4.377078191323558e-06
0.00016963671287351787,0.7252703490933329,3.76,0.0,0.9313901686711786,0.9980592869696182,0.002197474719347426,4.343175690945117e-18,6.858545611088752e-13,0.0014161737876520468,0.00013075595755188878,3.1428273022847944e-07,4.211820210530305e-06,3.1036301345085455e-06,0.0007900668951147332,0.001289552513224233,8.076394156642755e-07,6.370083213101546e-08,1.5695086683988375e-07,0.0001277049865592614,0.0005707645204187934,2.0878673726208216e-07,0.00011820360752936905,4.3813964518094035e-06
0.0001704300202214077,0.7252705890290702,3.76,0.0,0.931361443871968,0.9980449683777398,0.0022144906114976146,4.365159049806266e-18,6.871625869519014e-13,0.0014188399389193297,0.00013083205671986613,3.148700017725403e-07,4.2208714902812524e-06,3.1133997756236914e-06,0.0007964576163205951,0.0012992566842294885,8.097417064474722e-07,6.384466262555745e-08,1.5798885100508827e-07,0.00012933400216864367,0.0005764395305740792,2.1070238534579564e-07,0.00011994531021850073,4.385812443902448e-06
0.00017122332756929753,0.7252708298279379,3.76,0.0,0.931332673207498,0.9980306174189298,0.002231543666184025,4.3871276570633626e-18,6.884602446080675e-13,0.0014214844891201983,0.00013091042215939892,3.1545244831637747e-07,4.2298970028548204e-06,3.1231693733753667e-06,0.0008028702838179931,0.0013089685151287979,8.118395360681818e-07,6.398833550766251e-08,1.5902690443112538e-07,0.00013097374384451045,0.0005821261072759346,2.1262254458250032e-07,0.00012170223444585395,4.390324873858551e-06
0.00017201663491718736,0.7252710715192935,3.76,0.0,0.9313038568364137,0.9980162342453163,0.002248633784715158,4.409084429652889e-18,6.897477202913491e-13,0.0014241078232233788,0.000130991017438715,3.1603015553071234e-07,4.23889737408704e-06,3.132939134285711e-06,0.0008093049021744548,0.0013186878438585503,8.139330140196406e-07,6.41318583875305e-08,1.6006504378656604e-07,0.0001326242121771781,0.0005878240435850131,2.1454718899257543e-07,0.0001234744112591918,4.394932455592664e-06
0.0001728099422650772,0.7252713141316417,3.76,0.0,0.9312749949138653,0.9980018190060416,0.002265760870929446,4.43102971185115e-18,6.91025197214438e-13,0.0014267103201700073,0.00013107380649600583,3.1660320774269765e-07,4.2478732167772635e-06,3.142709259963098e-06,0.0008157614763078866,0.0013284145112618742,8.16022247923565e-07,6.427523979237855e-08,1.6110328591147478e-07,0.00013428540793203065,0.0005935331357979297,2.1647629337159255e-07,0.00012526187149843854,4.399633911277481e-06
0.00017360324961296703,0.7252715576932026,3.76,0.0,0.9312460875916085,0.9979873718473271,0.002282924831121693,4.452963643855423e-18,6.922928557124116e-13,0.0014292923529557946,0.00013115875364770764,3.17171687955601e-07,4.256825131310564e-06,3.152479948141374e-06,0.0008222400114769821,0.0013381483610104697,8.181073435999449e-07,6.441848808110991e-08,1.6214164756982586e-07,0.00013595733204965074,0.0005992531833927827,2.1840983306819024e-07,0.00012706464580315182,4.404427971921103e-06
0.00017439655696085686,0.7252718022317641,3.76,0.0,0.9312171350181065,0.9979728929125427,0.0023001255739674253,4.474887547694646e-18,6.935508733490319e-13,0.0014318542887331149,0.00013124582359390878,3.177356778714456e-07,4.265753705896763e-06,3.162251393139776e-06,0.0008287405132708078,0.001347889239523025,8.201884050309567e-07,6.456161081729575e-08,1.6318014555326454e-07,0.00013763998564451943,0.0006049839889652695,2.20347784110782e-07,0.0001288827646197542,4.409313377867261e-06
0.0001751898643087467,0.7252720477744208,3.76,0.0,0.9311881373391366,0.9979583823427187,0.002317363010083772,4.496802408276874e-18,6.947994253566196e-13,0.0014343964898444932,0.00013133498135807628,3.182952581211193e-07,4.274659518871971e-06,3.1720237854302793e-06,0.0008352629875474396,0.0013576369954619116,8.222655346388716e-07,6.47046155299533e-08,1.642187965788211e-07,0.0001393333699750948,0.0006107253576719496,2.2229012302376752e-07,0.00013071625823762712,4.414288877586888e-06
0.00017598317165663652,0.7252722943490616,3.76,0.0,0.9311590946966358,0.9979438402755169,0.002334637052863325,4.518708780548675e-18,6.960386835790579e-13,0.0014369193116183611,0.00013142619244884597,3.1885050777101784e-07,4.283543133548624e-06,3.1817973127455603e-06,0.0008418074405511781,0.001367391480698729,8.24338832794529e-07,6.484750954944743e-08,1.6525761801453458e-07,0.0001410374865136336,0.0006164770983890736,2.2423682752660529e-07,0.0001325651567243419,4.419353231898296e-06
0.00017677647900452635,0.725272541981422,3.76,0.0,0.9311300072295295,0.9979292668459451,0.0023519476178728263,4.540607462154966e-18,6.972688172015139e-13,0.001439423103872519,0.00013151942276372797,3.194015046624093e-07,4.29240510273674e-06,3.1915721582299725e-06,0.0008483738788277517,0.001377152549626908,8.264083981126407e-07,6.499029996676087e-08,1.6629662665632188e-07,0.00014275233690021582,0.0006222390229129048,2.2618787555829687e-07,0.00013442948997344122,4.424505212009096e-06
0.00017756978635241619,0.7252727906984953,3.76,0.0,0.9311008750735706,0.9979146621861914,0.002369294622968041,4.562499554189641e-18,6.984899925491069e-13,0.0014419082104764514,0.00013161463863415321,3.199483253125629e-07,4.30124596781782e-06,3.2013485017647897e-06,0.0008549623092432953,0.0013869200592963038,8.284743275540017e-07,6.513299353938475e-08,1.6733583909181385e-07,0.00014447792296068355,0.000628010946177657,2.2814324553844966e-07,0.00013630928769819506,4.429743600853243e-06
0.00017915640104819582,0.7252732914885697,3.76,0.0,0.9310424772245439,0.9978853596927357,0.0024040976346245317,4.6062666242725996e-18,7.00906121309045e-13,0.0014468237165188957,0.00013181089429613457,3.210297382272491e-07,4.3188664982329735e-06,3.2209063848710474e-06,0.0008682051753091126,0.0014064738404564446,8.325956579290526e-07,6.54181165959866e-08,1.6941494343580239e-07,0.00014796131020488216,0.0006395840621820863,2.3206686884293824e-07,0.00014011539465483787,4.4404747913519615e-06
0.0001805843542743975,0.7252737461642169,3.76,0.0,0.9309897676293032,0.9978588819162691,0.002435544187331951,4.645641444346393e-18,7.030516160154119e-13,0.001451187108086192,0.00013199398542052383,3.219894705101123e-07,4.3346580132647616e-06,3.2385153406521126e-06,0.0008801990424861121,0.0014240928847311192,8.36293358916914e-07,6.567446078099451e-08,1.7128700438541802e-07,0.00015113309644706324,0.0006500322628119546,2.3561270844441948e-07,0.00014359407426933082,4.450416403150796e-06
0.00018201230750059915,0.7252742047446952,3.76,0.0,0.9309369152254054,0.997832304894694,0.002467107620710182,4.685006950114571e-18,7.051705545190648e-13,0.0014554950612930776,0.00013218300472876503,3.2293680724083467e-07,4.350389087562939e-06,3.2561318018828994e-06,0.0008922642838181136,0.0014417306813748697,8.39980711881598e-07,6.593058828100458e-08,1.7315998803766666e-07,0.00015433970236856373,0.0006605101097331694,2.3917224474489224e-07,0.0001471233136610039,4.460619581010431e-06
0.00018344026072680082,0.7252746673705004,3.76,0.0,0.9308839207046063,0.9978056293084583,0.0024987875277261793,4.724366619217466e-18,7.07263813379192e-13,0.0014597493879181468,0.00013237777091121484,3.238721515222734e-07,4.366062504752181e-06,3.273756707729119e-06,0.0009044009493960557,0.0014593864807433484,8.436582242066387e-07,6.618653219533238e-08,1.7503399243496566e-07,0.0001575811447811015,0.000671016625076268,2.427453734774734e-07,0.0001507032805274619,4.471077663365413e-06
0.00018486821395300248,0.7252751341780801,3.76,0.0,0.930830784731719,0.9977788558130927,0.002530583520721615,4.763726923702575e-18,7.093322429189421e-13,0.001463951845206715,0.0001325781071899366,3.247958943200012e-07,4.381680949739365e-06,3.2913909697414754e-06,0.0009166090920384653,0.0014770595559072104,8.473263876126799e-07,6.644232289692762e-08,1.769091139290066e-07,0.0001608574422947749,0.0006815508592897159,2.4633199511998623e-07,0.000154334141108037,4.481784127307587e-06
0.00018629616717920415,0.7252756053003308,3.76,0.0,0.9307775079452261,0.9977519850396429,0.0025624952309591864,4.803087773790706e-18,7.113766672907309e-13,0.0014681041364679565,0.00013278384134270214,3.2570841457159603e-07,4.3972470085104266e-06,3.3090354663841033e-06,0.0009288887672395755,0.0014947492021339134,8.509856779288542e-07,6.669799104684389e-08,1.7878544974550507e-07,0.00016416861531509146,0.0006921118907685051,2.499320159862327e-07,0.0001580160602317938,4.492732591087359e-06
0.0001877241204054058,0.7252760808666785,3.76,0.0,0.9307240909580391,0.9977250175952456,0.0025945223080675577,4.842462074262404e-18,7.133978853899291e-13,0.0014722079120604661,0.0001329948056854021,3.2661007945482324e-07,4.412763173396772e-06,3.3266910564870774e-06,0.0009412400330949815,0.0015124547362741175,8.546365559826536e-07,6.695356169200145e-08,1.8066309305263804e-07,0.00016751468602798275,0.0007026988252867145,2.5354534577367115e-07,0.00016174920136990798,4.5039168155822325e-06
0.00018915207363160748,0.7252765610033078,3.76,0.0,0.9306705343587384,0.9976979540640832,0.0026266644191358466,4.881842687313935e-18,7.153966709242317e-13,0.0014762647710618716,0.00013321083703503572,3.2750124467926256e-07,4.428231846098446e-06,3.3443585614306866e-06,0.0009536629501818121,0.0015301754957303265,8.582794679748106e-07,6.720906448280016e-08,1.8254214012440923e-07,0.00017089567835806247,0.0007133107950451396,2.571719007344278e-07,0.00016553372671684657,4.515330706251887e-06
0.00019043723153518898,0.725276997135516,3.76,0.0,0.9306222145172611,0.997673515195481,0.002655690412474302,4.9172987045806426e-18,7.171770169793878e-13,0.0014798771089057376,0.00013340946652948128,3.282946005793748e-07,4.4421149565845415e-06,3.360270168306743e-06,0.0009649048895015448,0.0015461366663346249,8.61551634470508e-07,6.743897806519311e-08,1.842345583855327e-07,0.00017396845070084376,0.0007228822779318012,2.6044704095553966e-07,0.00016898386603910647,4.525794660269502e-06
0.00019172238943877048,0.7252774371555577,3.76,0.0,0.9305737824430032,0.9976489993454134,0.0026848091088183513,4.95277235019783e-18,7.189403292687365e-13,0.0014834537920643083,0.00013361195932144683,3.290799740354405e-07,4.455963100086637e-06,3.3761926442680368e-06,0.0009762049649520624,0.0015621091943599206,8.648180027271526e-07,6.766887194954867e-08,1.8592825422547386e-07,0.0001770695502757642,0.0007324727619849865,2.6373277177895965e-07,0.0001724758734653261,4.536435596345918e-06
0.00019300754734235197,0.7252778811492723,3.76,0.0,0.9305252385183183,0.9976244068951019,0.0027140202989577424,4.988264177561511e-18,7.206871231861183e-13,0.0014869958852083568,0.00013381820560729406,3.298576018695604e-07,4.469777854619492e-06,3.3921265423357084e-06,0.0009875632254842607,0.0015780926363055691,8.680788696099765e-07,6.789876320482092e-08,1.8762329419620533e-07,0.00018019899802412185,0.0007420816664116419,2.6702904039453343e-07,0.0001760098648411628,4.547249373293662e-06
0.00019429270524593347,0.7252783291997292,3.76,0.0,0.930476583111421,0.9975997382121058,0.0027433237837996057,5.023777101007125e-18,7.224178990572097e-13,0.0014905044216866952,0.00013402809849661455,3.306277139345334e-07,4.483560746427914e-06,3.408072402031159e-06,0.0009989797215147326,0.0015940865606320128,8.71334523434793e-07,6.812866737860922e-08,1.8931974353263684e-07,0.0001833568159954964,0.0007517084264164546,2.703357963154202e-07,0.00017958595530858951,4.558231947176212e-06
0.00019557786314951497,0.7252787813880184,3.76,0.0,0.9304278165767468,0.997574993650613,0.0027727193741051343,5.059314395967838e-18,7.241331423498572e-13,0.001493980404049172,0.0001342415339927827,3.313905332262332e-07,4.497313250930572e-06,3.4240307471885165e-06,0.0010104545048921442,0.001610090547459633,8.745852437961503e-07,6.835859910792711e-08,1.910176662462887e-07,0.00018654302733571787,0.0007613524929112621,2.736529911711213e-07,0.0001832042593295581,4.5693793718048495e-06
0.00019686302105309647,0.7252792377931424,3.76,0.0,0.9303789392566846,0.9975501735530685,0.0028022068892470287,5.094878483029258e-18,7.25833325412596e-13,0.001497424807693168,0.0001344584106733101,3.321462766913772e-07,4.5110367986263076e-06,3.440002087627509e-06,0.0010219876287165983,0.0016261041871120023,8.778313025129863e-07,6.858857261007297e-08,1.927171257415005e-07,0.00018975765616041849,0.0007710133306345945,2.7698057885519905e-07,0.00018686489077411665,4.580687789146386e-06
0.00019814817895667797,0.7252796984932918,3.76,0.0,0.9303299514798627,0.9975252782484398,0.002831786158428371,5.130472093492243e-18,7.275189054403924e-13,0.0015008385766254163,0.0001346786301211047,3.3289515428881877e-07,4.524732768860069e-06,3.4559869217280616e-06,0.0010335791475305995,0.0016421270815558436,8.81072963259322e-07,6.881860127950475e-08,1.9441818446982053e-07,0.00019300072772163653,0.0007806904202771495,2.8031851601331756e-07,0.00019056796284980723,4.592153443567788e-06
0.00019943333686025947,0.7252801635624397,3.76,0.0,0.9302808535615338,0.9975003080525413,0.002861457020395779,5.166097424285738e-18,7.291903247571438e-13,0.0015042226241192842,0.00013490209689156604,3.336373691388631e-07,4.538402494079251e-06,3.4719857264511595e-06,0.001045229117284344,0.0016581588440770301,8.843104807335516e-07,6.90486981598157e-08,1.961209020039223e-07,0.00019627226838921712,0.0007903832581324775,2.8366675978062757e-07,0.00019431358812560938,4.60377268275208e-06
