Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201)
0.0007679182647388702,0.9103859015517702,3.76,0.0,3.904725514106519e-11,0.0003252990987799871,0.9945880961775112,8.456256803668585e-13,3.0410934203164363e-13,3.967579063822669e-11,2.662040756596622e-07,4.668018229218937e-19,0.006051575336579203,0.02907188660687788,0.4148539304533526,1.2745959937468215e-08,0.00027013393554115863,6.347865933337064e-14,1.844629311731933e-21,4.7229916851920714e-18,2.4385274132203615e-21,9.026994785968499e-07,0.42856524160120746,2.1795146113399981e-07,8.056085146864367e-24,1.5115645770098063e-18,2.7785957494925623e-15,4.636693060459009e-18,8.940742879373654e-14,1.4562297798447603e-12,2.3467008073083195e-17,2.0377059495375365e-25,2.7126430219230952e-17,3.595776679630571e-09,0.2849360270885691,8.579927969014288e-15,6.653540617154595e-14,7.4603681263150775e-19,4.957616823462132e-21,1.2199444993927881e-17,6.114634378946129e-08,-1.460383956382126e-22,2.3564342162381066e-26,2.4756174458001537e-10,3.4220097540422035e-08,-5.019166823733602e-22,3.0934412860189933e-20,1.2379796344355094e-18,1.9746122100903e-12,3.8124297474492795e-19,3.63770917381165e-22,5.16354213775185e-31,7.269833984599888e-08,2.6790794474871676e-11,2.0202323961829807e-16,-2.3416772050366324e-23,3.978921800094964e-19,-1.550627989515697e-25,7.129096465336728e-27,9.890987239473248e-19,6.261075008303433e-33,5.6657852147748855e-14,-5.92117041412234e-25
0.0007711898167701205,0.9103735167886424,3.76,0.0,3.910282417360529e-11,0.00032246997974892704,0.994629696939041,8.372126233405741e-13,3.0201392954736043e-13,3.962752223500702e-11,2.6386738587473625e-07,4.621838972137742e-19,0.006025416103553658,0.02894735433677723,0.41488768015309374,1.275101308855258e-08,0.0002677913970749017,6.323831881963786e-14,1.8413650124280507e-21,4.7303798164800635e-18,2.442112991446127e-21,8.997953508267811e-07,0.42857267698762136,2.1630923559404158e-07,8.038721161388899e-24,1.5067479457399197e-18,2.7900017927147844e-15,5.384005695139845e-19,8.899681909015038e-14,1.4522269893823148e-12,2.3283380812284168e-17,2.034251274160941e-25,2.6910614405364396e-17,3.580344924346003e-09,0.2849285951928504,8.538842408530899e-15,6.667817422283185e-14,7.456502329431907e-19,4.937225728704652e-21,1.2185143634318038e-17,6.088398518790471e-08,1.7061945612786533e-22,4.583181245077345e-27,2.46442592962237e-10,3.421310962863845e-08,5.296666086439945e-22,3.086865325943828e-20,1.2357087182386893e-18,1.968651086866561e-12,3.8177511016167734e-19,-3.502444619253197e-22,1.0096262798373827e-31,7.239263182188106e-08,2.678933980053335e-11,2.0201852325405052e-16,-1.2551809182555279e-24,3.9789422428051295e-19,9.20373596749659e-27,-6.820525427194041e-27,9.848307690809333e-19,6.263325012779147e-33,5.6404860231624386e-14,3.379841768221906e-26
0.0007744613688013709,0.9103612390044727,3.76,0.0,3.915821236883554e-11,0.0003196770442220564,0.9946709311431072,8.288991317687251e-13,2.999402106276566e-13,3.957937324790239e-11,2.6156051318464077e-07,4.576285996826943e-19,0.00599947678779317,0.028823861026979442,0.414921166925595,1.2756033526716224e-08,0.0002654787331841931,6.29997638344625e-14,1.8377908759367156e-21,4.7378560205031574e-18,2.445589936594632e-21,8.969091830073176e-07,0.42858006805626747,2.146852982637264e-07,7.998909657869747e-24,1.5039960003342814e-18,2.79824739168579e-15,-5.3484099917394905e-19,8.858859400300616e-14,1.4482205467753535e-12,2.3101886461773122e-17,2.0308801582080108e-25,2.6697343158565522e-17,3.5650419130537225e-09,0.28492120759203293,8.478548367986964e-15,6.678772551501627e-14,7.445616497020754e-19,4.9092122847208085e-21,1.2170872679357743e-17,6.062381495589583e-08,6.486425892038767e-23,-1.874010095226467e-26,2.453332465348552e-10,3.420618049158586e-08,3.286918498480887e-22,3.079670516200786e-20,1.232007489428203e-18,1.9627235034237663e-12,3.81611831429236e-19,-2.299881740006715e-22,-3.902943188067887e-31,7.208947770204411e-08,2.6787902103477635e-11,2.0201388978211535e-16,1.8051779456327978e-23,3.9789624994189163e-19,1.1512691531145674e-25,-4.512311449698895e-27,9.805986741713403e-19,6.265692057862862e-33,5.615406640404377e-14,4.409155021143611e-25
0.0007777329208326213,0.9103490668374367,3.76,0.0,3.921342855450371e-11,0.00031691968478993795,0.9947118035424041,8.206871633794949e-13,2.978816691157207e-13,3.9531230999663575e-11,2.5928297708370345e-07,4.531367732316425e-19,0.005973754669250338,0.02870139390572585,0.4149543937646991,1.2761020972236443e-08,0.0002631954435576408,6.276297719882935e-14,1.8341213975260617e-21,4.744833160385936e-18,2.4488785865334835e-21,8.94040816281681e-07,0.4285874151232926,2.1307938073147423e-07,7.925439322562833e-24,1.5057108557055846e-18,2.8003416003803554e-15,4.5672294703377115e-18,8.818180683953419e-14,1.4441943145793907e-12,2.2922492401758183e-17,2.0273804253645655e-25,2.6486576995765185e-17,3.54986606625222e-09,0.284913863970189,8.505404735936114e-15,6.68868988980142e-14,7.422861463552987e-19,4.863715011587203e-21,1.2156596574011768e-17,6.036580625034485e-08,-1.0497664226000642e-22,3.124263136993959e-27,2.442335793549967e-10,3.419930952283572e-08,-5.607125124516299e-22,3.07122028534569e-20,1.2254580270042451e-18,1.956829295134199e-12,3.789241095947051e-19,3.529771026497789e-22,2.6616593241695887e-32,7.178884614429485e-08,2.678648108686851e-11,2.0200933743079764e-16,-3.818108898782509e-24,3.9789825723660863e-19,-4.0385514018335296e-26,6.883171508162177e-27,9.764019951214695e-19,6.267280026513391e-33,5.590544276006962e-14,-1.535747181070353e-25
0.0007810044728638716,0.9103369989484801,3.76,0.0,3.9268465670213614e-11,0.0003141973066324395,0.9947523188089507,8.12578240800904e-13,2.958399328194957e-13,3.948310595901215e-11,2.5703426520441635e-07,4.487039202172183e-19,0.005948247071720623,0.02857994040778893,0.4149873636197506,1.2765975693169322e-08,0.00026094103841271354,6.252793700000617e-14,1.830890026718012e-21,4.751899533296229e-18,2.4522007458263808e-21,8.911900860406014e-07,0.42859471850366965,2.114912193175541e-07,7.896679143176902e-24,1.5027553447881234e-18,2.8092681794563604e-15,2.8869074390988475e-18,8.777954375439154e-14,1.440200493260526e-12,2.274516703231848e-17,2.0239720302865845e-25,2.6278277564065755e-17,3.5348158299378244e-09,0.2849065640125698,8.521953754544435e-15,6.702295742130219e-14,7.415146891872838e-19,4.837992212894885e-21,1.2142321245316264e-17,6.010993266074653e-08,-3.126551292342168e-23,1.2668706380069264e-26,2.4314346756209256e-10,3.419249612451584e-08,-2.0625279843654406e-22,3.063581957683182e-20,1.222295223598369e-18,1.9509682075322573e-12,3.783292051939001e-19,1.4959369481936499e-22,2.516141142536001e-31,7.149070631062284e-08,2.6785076459650708e-11,2.0200486446585505e-16,-1.2619246844254916e-23,3.9790024638826904e-19,-7.42655428273287e-26,2.9348240375562565e-27,9.722402952612817e-19,6.269120602447887e-33,5.5658961841306225e-14,-2.858722855485803e-25
0.000784276024895122,0.9103250340210666,3.76,0.0,3.932331810211866e-11,0.0003115093272059386,0.9947924815350567,8.045654514807339e-13,2.9382062689725386e-13,3.943510778697317e-11,2.5481389333471135e-07,4.443287281759563e-19,0.005922951362909583,0.028459488170207565,0.41502007939668945,1.2770898592035114e-08,0.00025871503793780976,6.229462246325629e-14,1.8273927810980936e-21,4.759188044853397e-18,2.4555851249149272e-21,8.883568387105562e-07,0.4286019785111501,2.099205549090454e-07,7.857910355516798e-24,1.499953135844004e-18,2.8176547400892966e-15,1.7149419216754118e-18,8.738068963186545e-14,1.4362300822707345e-12,2.256987836227004e-17,2.0206122255840337e-25,2.607240623570526e-17,3.5198896750618667e-09,0.2848993074056348,8.466276930545622e-15,6.71564214680642e-14,7.409150408407767e-19,4.8152048238436125e-21,1.2128080805340861e-17,5.985616820191009e-08,1.1283079417370704e-22,-1.7611518019836512e-27,2.420627892529441e-10,3.418573970571841e-08,2.729859583979719e-22,3.057279039906755e-20,1.2195885579506647e-18,1.945139786310566e-12,3.7816276608996204e-19,-1.8961298374610746e-22,-5.25674727501888e-32,7.119502785750953e-08,2.678368793770184e-11,2.0200046919759338e-16,4.520635062983288e-24,3.9790221761886036e-19,3.0794940612005316e-26,-3.7003791269736555e-27,9.681131456759242e-19,6.271188520184501e-33,5.5414596631839095e-14,1.190119091488166e-25
0.0007872204217232473,0.910314352547625,3.76,0.0,3.9372540804405656e-11,0.0003091190847849541,0.9948283302997442,7.974339027458113e-13,2.9201632291969513e-13,3.939198025269644e-11,2.5283941879256993e-07,4.404420125700595e-19,0.005900364248265314,0.028351927175954184,0.41504930872617635,1.2775302064862046e-08,0.0002567355348304493,6.208610306966005e-14,1.824343479086728e-21,4.765729447215604e-18,2.458568620890513e-21,8.85821736405407e-07,0.42860847569232075,2.0852170673295885e-07,7.820656942797204e-24,1.498353480930661e-18,2.8239619469906565e-15,1.7973299698348253e-18,8.702337935883312e-14,1.4326494107870247e-12,2.2413834551376085e-17,2.0175943035631378e-25,2.5889167345083294e-17,3.5065609811750545e-09,0.28489281326613924,8.443515688695557e-15,6.724654810508233e-14,7.395541812736686e-19,4.7848966932857396e-21,1.2115279905224916e-17,5.962956235189298e-08,6.138798167772618e-23,-6.256934691283179e-28,2.4109814541486027e-10,3.4179707162968366e-08,1.0860942532392542e-22,3.049863043315964e-20,1.2153886924417076e-18,1.93992217586663e-12,3.7729669061835954e-19,-9.160217744856291e-23,-2.5280830728609733e-32,7.09309970411968e-08,2.678245180853798e-11,2.0199657852787383e-16,2.779568488736076e-24,3.9790397659013966e-19,1.304854538739067e-26,-1.7874070237105798e-27,9.644279019982561e-19,6.273013117417259e-33,5.519645492179428e-14,4.9667456140674e-26
0.0007901648185513726,0.9103037524950454,3.76,0.0,3.942163106531975e-11,0.0003067558351235947,0.9948639004037146,7.903805101100144e-13,2.902265102801144e-13,3.9348880044915466e-11,2.508871992946421e-07,4.36601440752414e-19,0.005877944805565974,0.02824515861377171,0.4150783366296434,1.277967985566047e-08,0.00025477832273065664,6.187895383153544e-14,1.821268561181071e-21,4.772093842064866e-18,2.4614835032508464e-21,8.83300557654944e-07,0.42861493822138297,2.0713664313796185e-07,7.783307947808663e-24,1.4965905184585103e-18,2.8303143454144845e-15,1.7571820572240973e-18,8.666879156171083e-14,1.429077401746278e-12,2.22593934509973e-17,2.0145576019631802e-25,2.5707838335869192e-17,3.4933304938802388e-09,0.28488635376108556,8.436166565195776e-15,6.733847993039502e-14,7.386423094017544e-19,4.7614160849792484e-21,1.2102483152555374e-17,5.940462582021679e-08,-3.199166812122982e-23,6.241960978379214e-28,2.4014095974840035e-10,3.417371987841758e-08,-7.395967734719684e-23,3.04256058072226e-20,1.2122865821536016e-18,1.9347307258957172e-12,3.764791870120262e-19,4.616242097494174e-23,2.0619352603434138e-32,7.066891431243565e-08,2.6781228301645878e-11,2.019927482888289e-16,-1.886327709610366e-24,3.979057213881587e-19,-1.0391122326385415e-26,9.016565631809538e-28,9.607699983419543e-19,6.274593314986368e-33,5.4979986359528475e-14,-4.038809499282847e-26
0.0007931092153794979,0.910293232947504,3.76,0.0,3.9470582411176025e-11,0.0003044191778637284,0.9948991950368067,7.834050094721079e-13,2.884517275251114e-13,3.930582422279809e-11,2.489569005809442e-07,4.3280624214118634e-19,0.005855691202334411,0.028139173876082377,0.4151071651377122,1.2784032282740317e-08,0.0002528430718596908,6.167316145579463e-14,1.8181189868784704e-21,4.778293678975457e-18,2.464371671570216e-21,8.807931919666436e-07,0.428621366324265,2.057651848539977e-07,7.745471644872389e-24,1.4947968945715442e-18,2.8366069861812185e-15,1.74054332490757e-18,8.631652841248678e-14,1.4255173946722152e-12,2.210653330195252e-17,2.011502965505307e-25,2.552839290219326e-17,3.480197148366651e-09,0.2848799286646968,8.417364829833497e-15,6.744372686106686e-14,7.377368795088702e-19,4.736695732550731e-21,1.2089696367163479e-17,5.9181340510552274e-08,-2.3843443571568889e-23,-1.8060402948232095e-28,2.3919114759622263e-10,3.4167777435049155e-08,-2.3794143151728722e-23,3.0359259174446213e-20,1.209077978867287e-18,1.9295652269339615e-12,3.757679637322895e-19,1.9927988960753084e-23,5.330561448037071e-33,7.040875853952059e-08,2.6780017222862575e-11,2.0198897733515126e-16,-6.9811603762683985e-25,3.979074521684416e-19,-3.493203035433088e-27,3.8900491761728764e-28,9.571391358193104e-19,6.275940720040992e-33,5.476517216221743e-14,-1.2766975596059174e-26
0.0007960536122076233,0.9102827930036289,3.76,0.0,3.9519391398374565e-11,0.00030210871997974416,0.9949342173408642,7.765051930619684e-13,2.8669063144150476e-13,3.9262827847771825e-11,2.4704820222359935e-07,4.290561389615194e-19,0.005833601632436136,0.028033964478510885,0.4151357962542151,1.2788359632726988e-08,0.0002509294584483178,6.146871357825944e-14,1.814980082561412e-21,4.7844293855465186e-18,2.467241977662133e-21,8.782995299575882e-07,0.42862776022595067,2.0440715552481787e-07,7.708095833390563e-24,1.4930868722532898e-18,2.8428115328136604e-15,1.7944949630540262e-18,8.59663305897821e-14,1.4219614433236524e-12,2.1955232742444374e-17,2.0084508464948084e-25,2.535080522112701e-17,3.4671598949994324e-09,0.28487353775213853,8.399815335831239e-15,6.754884723947804e-14,7.366611502090617e-19,4.709331259176969e-21,1.2076923675997884e-17,5.8959688584402255e-08,1.7617687563050487e-23,-6.803312780919116e-30,2.38248625570918e-10,3.416187942031885e-08,3.319606201847673e-23,3.029350657348695e-20,1.2054466169893984e-18,1.9244255732303016e-12,3.749831430058426e-19,-2.4951602879797648e-23,-4.209946754665814e-33,7.015050889160879e-08,2.6778818381933306e-11,2.0198526454741728e-16,6.356734159191485e-25,3.97909169084539e-19,3.261618828700362e-27,-4.8672724495566945e-28,9.535350198239594e-19,6.27719619180887e-33,5.455199382379142e-14,1.2585546202375077e-26
0.0007989980090357486,0.9102724317749809,3.76,0.0,3.9568061184590624e-11,0.00029982407561478393,0.9949689704106723,7.696792840444014e-13,2.8494341305646465e-13,3.921988899792033e-11,2.4516078906968446e-07,4.253503752197159e-19,0.005811674315568448,0.02792952205759604,0.4151642319566645,1.2792662070912221e-08,0.00024903716462794894,6.126559684606272e-14,1.81185664959047e-21,4.790556429002276e-18,2.470083173797013e-21,8.758194631567012e-07,0.42863412015045027,2.0306238169250354e-07,7.671240613602349e-24,1.4913190119939187e-18,2.8490650516474177e-15,1.7756985427408525e-18,8.56185306756945e-14,1.4184130083271048e-12,2.1805470746434637e-17,2.0054121999451757e-25,2.517504988396398e-17,3.4542176990497988e-09,0.28486718079954826,8.387063326374e-15,6.764914232551561e-14,7.356966061595119e-19,4.68418719296475e-21,1.2064164346349154e-17,5.873965245657436e-08,9.171340907303599e-24,-5.690858326286263e-29,2.3731331151340354e-10,3.415602542602536e-08,5.244217514504711e-24,3.022628436865884e-20,1.2021363694629425e-18,1.9193115787153406e-12,3.7421614681422186e-19,-5.844283277301577e-24,-5.169581513569402e-33,6.989414483324579e-08,2.677763159235804e-11,2.019816088307884e-16,2.947308536304641e-25,3.979108722887896e-19,1.9830108885427157e-27,-1.1438239742085636e-28,9.499573599920776e-19,6.278432176919338e-33,5.4340433106846347e-14,7.185406741324437e-27
0.0008019424058638739,0.9102621483862461,3.76,0.0,3.961659585674891e-11,0.00029756486592575964,0.995003457294802,7.629267411524267e-13,2.8321029636124797e-13,3.917700539974419e-11,2.432943487125233e-07,4.2168822012412127e-19,0.005789907496836345,0.027825838368629566,0.4151924741967014,1.2796939788660159e-08,0.00024716587830123153,6.1063798233238e-14,1.8087379253168727e-21,4.796662181854279e-18,2.4728938691332365e-21,8.733528843145159e-07,0.4286404463207768,2.0173069265115617e-07,7.634554890881735e-24,1.4895424344760969e-18,2.8552804165653505e-15,1.7630756647103867e-18,8.527306124481264e-14,1.4148748126946384e-12,2.1657226643726626e-17,2.0023845023778988e-25,2.5001101918313556e-17,3.4413695404238954e-09,0.2848608575840591,8.37129573207156e-15,6.774851974422674e-14,7.347542183977946e-19,4.6594809727853034e-21,1.2051417807376098e-17,5.85212147905482e-08,-1.0732936266217457e-23,-7.198910630574709e-29,2.3638512448085105e-10,3.415021504818973e-08,-1.5142724134342162e-23,3.015850270220585e-20,1.1988894804784917e-18,1.9142230421747333e-12,3.7347613611629366e-19,1.2699423135980737e-23,1.737806514013216e-33,6.963964611919616e-08,2.6776456671342577e-11,2.0197800911479543e-16,-2.4135339769133287e-25,3.979125619312291e-19,-1.4918205585260854e-27,2.4768663399245264e-28,9.464058701063519e-19,6.27963183276692e-33,5.41304720393414e-14,-5.646653572249301e-27
0.0008048868026919992,0.9102519419749106,3.76,0.0,3.9664996519720665e-11,0.00029533071893296666,0.9950376809964546,7.562472636348371e-13,2.8149090856731404e-13,3.913417600382618e-11,2.4144857564809895e-07,4.1806900656295163e-19,0.005768299446306299,0.027722905283618496,0.41522052490049055,1.2801193020028827e-08,0.0002453152930115142,6.086330513857178e-14,1.8056219666677963e-21,4.80271949528096e-18,2.4756783928062505e-21,8.708996872683431e-07,0.4286467389589212,2.0041192039774773e-07,7.598030278705385e-24,1.4877816297571053e-18,2.8614394377334988e-15,1.772984049003845e-18,8.492975226913424e-14,1.4113435553280662e-12,2.1510480112368968e-17,1.9993621257940371e-25,2.4828936777759876e-17,3.428614413414648e-09,0.28485456788382474,8.354624915091121e-15,6.784818667606066e-14,7.337648020176809e-19,4.634012133525312e-21,1.203868389898901e-17,5.8304358494257554e-08,-2.7464594547179323e-24,9.597043675406294e-29,2.354639847233798e-10,3.414444788701889e-08,-5.40751447001474e-25,3.009144993290401e-20,1.1955225624492396e-18,1.9091597869629386e-12,3.7272222328253253e-19,1.1152932092267972e-24,3.322020351528126e-33,6.938699278945973e-08,2.6775293439698786e-11,2.0197446435262176e-16,-1.598601199109651e-25,3.979142381592017e-19,-1.0325728887466576e-27,2.202838062552062e-29,9.428802680339622e-19,6.280759109888175e-33,5.3922092909651875e-14,-3.759389685507149e-27
0.0008078311995201246,0.9102418116910437,3.76,0.0,3.971326253341952e-11,0.00029312126937438237,0.9950716444742935,7.496396441976055e-13,2.79785033959271e-13,3.909140131779975e-11,2.396231708329751e-07,4.1449211357075155e-19,0.005746848458564273,0.027620714789262864,0.4152483859691216,1.280542197391491e-08,0.00024348510782407588,6.06641050692477e-14,1.8025013196527806e-21,4.808719446924187e-18,2.47843629387905e-21,8.684597668903414e-07,0.4286529982858304,1.9910589962330048e-07,7.561806008681414e-24,1.4860000861981829e-18,2.8675824790031483e-15,1.7649935255401263e-18,8.458866068096963e-14,1.4078194595513142e-12,2.1365211165997532e-17,1.996342949039978e-25,2.4658530327067512e-17,3.4159513264548564e-09,0.28484831147804107,8.340022780028561e-15,6.79475642375409e-14,7.32804757400104e-19,4.6090307396331106e-21,1.2025962813037508e-17,5.808906671590341e-08,6.441331760793499e-24,4.108964759681924e-29,2.3454981366061135e-10,3.413872354691385e-08,7.041625559462059e-24,3.0025076246938486e-20,1.1922314377587595e-18,1.9041216433035532e-12,3.7197336125633326e-19,-6.682292762662405e-24,-1.393513674869882e-33,6.913616516436392e-08,2.677414172175383e-11,2.0197097352044402e-16,1.255751690093007e-25,3.9791590111791742e-19,8.659060816934074e-28,-1.3036274596043338e-28,9.393802756245778e-19,6.281801438009868e-33,5.371527826182774e-14,3.240627956141039e-27
0.0008137199931763752,0.9102217761668666,3.76,0.0,3.9809394570910296e-11,0.0002887750339592474,0.9951388023769462,7.366358062932148e-13,2.7641364173211997e-13,3.900602427544199e-11,2.3603229198453805e-07,4.0746284416731626e-19,0.005704410968878617,0.02741853007626293,0.4153035466834611,1.2813807829452732e-08,0.00023988476082381855,6.026953456796241e-14,1.7962545017534436e-21,4.8205662505323435e-18,2.4838683499695056e-21,8.636193409023989e-07,0.4286654178843519,1.9653146427908207e-07,7.490020974759086e-24,1.48242687173575e-18,2.8797625211907473e-15,1.759508071927995e-18,8.391311594061713e-14,1.400796953667099e-12,2.1079027727300808e-17,1.9903191138027392e-25,2.432289896893934e-17,3.390897375082901e-09,0.284835897671981,8.309220989844395e-15,6.814465794722347e-14,7.3093386469824e-19,4.56000317344909e-21,1.2000561648407788e-17,5.766311047261439e-08,1.6865207512611584e-23,1.1050822897345617e-29,2.327420689851207e-10,3.4127401768078985e-08,2.3828782740199172e-23,2.989262253540487e-20,1.1857861391313624e-18,1.894120000962797e-12,3.704912711071008e-19,-1.945388580445303e-23,-5.000299734930147e-33,6.863990967167725e-08,2.677187214134991e-11,2.0196414966245682e-16,4.860350165823264e-25,3.9791918779961787e-19,2.9163733487616493e-27,-3.7962471268066283e-28,9.324560266654295e-19,6.283661271838666e-33,5.3306273831410053e-14,1.0784620999868984e-26
