Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17)
3.295415200574043e-05,0.5790082915638035,3.76,0.0,0.9519860044648074,0.9999985673295975,6.011580056034546e-08,3.5710197982523236e-28,1.3242350012021987e-19,1.4227748702619226e-06,1.357262599779717e-06,4.6566042749924825e-09,1.1644617271702217e-09,6.955849157968536e-10,1.052198720036291e-08,5.077432091198458e-08,1.7184651441391097e-10,1.141325542605719e-11,4.826549143912183e-13,6.8282849606424655e-12,3.056658219418078e-10,6.100503203018786e-14,6.178382526758959e-12,1.4629157899185835e-08,4.8346144457968066e-24,2.8164080941266915e-20,7.643029405314164e-20,8.672267041773309e-31,4.1416425338931784e-16,9.001582290610697e-15
3.5903710088412574e-05,0.5790082917850596,3.76,0.0,0.9519858632147531,0.999998434459845,7.161384520412451e-08,4.075306688890134e-28,1.4462798860697642e-19,1.5537712364134e-06,1.4764666631524152e-06,5.087275106600829e-09,1.2773514416143724e-09,7.478618754253159e-10,1.2181954440341383e-08,6.040780407288942e-08,1.8621491938897543e-10,1.2665253012774415e-11,5.777563250450134e-13,8.909962065466157e-12,3.9669586701297775e-10,7.298153811126447e-14,8.033148133667679e-12,1.7233224021459697e-08,6.3085148430302895e-24,3.98793842080893e-20,1.178006426912665e-19,1.454528174443256e-30,4.946101201972982e-16,1.0751770579687332e-14
3.885326817108472e-05,0.5790082920273362,3.76,0.0,0.9519857204405302,0.9999983008097909,8.418256034766652e-08,4.612430620203961e-28,1.5689276105216032e-19,1.685394058944065e-06,1.5952913349857635e-06,5.520004889725394e-09,1.3918052698794024e-09,8.005184369395052e-10,1.3962637844287099e-08,7.090222979523158e-08,2.0066995918157462e-10,1.3955435903815251e-11,6.819267951419864e-13,1.1383351589667813e-11,5.044876544897376e-10,8.612544154480176e-14,1.0234017177346981e-11,2.002809961738264e-08,8.059763998018639e-24,5.49631795646282e-20,1.755312273436245e-19,2.3447618730276004e-30,5.828790197801926e-16,1.2671391576003238e-14
4.1802826253756865e-05,0.5790082922910105,3.76,0.0,0.9519855761273748,0.9999981663748607,9.783660412282777e-08,5.182842564886979e-28,1.6921854968226886e-19,1.8176491549375854e-06,1.7137355613398617e-06,5.954812795719791e-09,1.5078067524795926e-09,8.535561062462692e-10,1.5864917488773884e-08,8.226340778805307e-08,2.1521216232919523e-10,1.528393043471953e-11,7.952958004810424e-13,1.4284368597923356e-11,6.305480160594531e-10,1.0045980640300727e-13,1.2813085348570535e-11,2.3009151910360343e-08,1.0113791486309878e-23,7.402606722051937e-20,2.5411585920726223e-19,3.650511087127954e-30,6.791202580515355e-16,1.4763648285280718e-14
4.475238433642901e-05,0.5790082925764477,3.76,0.0,0.9519854302606736,0.9999980311504387,1.125904811074249e-07,5.78758466314464e-28,1.8160607739506297e-19,1.9505421066782776e-06,1.8317982919661468e-06,6.3917172100600915e-09,1.6253396975424518e-09,9.069763909808204e-10,1.788967696070109e-08,9.449718834465381e-08,2.2984203702159343e-10,1.665086107876309e-11,9.179948511558841e-13,1.7649442126734884e-11,7.764051244660211e-10,1.160079998453147e-13,1.5803029736452083e-11,2.6171842513245033e-08,1.2496390800069549e-23,9.773597675573142e-20,3.5883269253249216e-19,5.525311677814493e-30,7.835060205889498e-16,1.7031775698022947e-14
4.7701942419101155e-05,0.579008292884002,3.76,0.0,0.9519852828259612,0.9999978951318695,1.2845854501155932e-07,6.425881958179155e-28,1.9405603483896779e-19,2.084078265037875e-06,1.949478480272083e-06,6.830735788129603e-09,1.744388184945507e-09,9.60780782423338e-10,2.0037803342580385e-08,1.0760946077097684e-07,2.445600888688569e-10,1.8056352957277784e-11,1.0501574392472886e-12,2.1515523636772832e-11,9.436088235612544e-10,1.3279367312535474e-13,1.9237116348625727e-11,2.9511725294040538e-08,1.5233725332597063e-23,1.2681895832904906e-19,4.95818210249437e-19,8.128895013291704e-30,8.961395793150284e-16,1.947901232670143e-14
5.06515005017733e-05,0.5790082932140159,3.76,0.0,0.951985133808919,0.9999977583144594,1.4545500092863907e-07,7.102673870444069e-28,2.0656915096913323e-19,2.2182627525404807e-06,2.0667750833115673e-06,7.2718853585428835e-09,1.864936545438572e-09,1.014970759755328e-09,2.231018718223963e-08,1.2160615202915035e-07,2.5936679163999835e-10,1.9500524046349504e-11,1.1919189840956227e-12,2.5920094029579212e-11,1.1337308992737245e-09,1.5084081240155489e-13,2.3149206592997237e-11,3.302444459032022e-08,1.8352333347095478e-23,1.6206219814109878e-19,6.721369421555591e-19,1.1755753121831138e-29,1.0173445156882932e-15,2.2108603882990533e-14
5.3601058584445445e-05,0.579008293566821,3.76,0.0,0.9519849831953717,0.9999976206934773,1.6359390727354694e-07,7.805054556846437e-28,2.1914598040157865e-19,2.3531004656564512e-06,2.1836870617895236e-06,7.715182186164839e-09,1.986969348850405e-09,1.069547770363209e-09,2.4707722454239278e-08,1.3649322544530878e-07,2.742626251964533e-10,2.0983507004885707e-11,1.3434167801245401e-12,3.0901169919458924e-11,1.3483653198422527e-09,1.7017361702724256e-13,2.7573764011496337e-11,3.670573358552837e-08,2.1879132415678564e-23,2.0431182268093112e-19,8.958501292490984e-19,1.6467581209478603e-29,1.146752351185487e-15,2.4923984441533677e-14
5.655061666711759e-05,0.5790082939427377,3.76,0.0,0.9519848309712867,0.9999974822641576,1.8288917816729743e-07,8.57596909066211e-28,2.3178755660887366e-19,2.488596078583108e-06,2.3002133800516007e-06,8.16064137342637e-09,2.1104714483725735e-09,1.1245132972948569e-09,2.723130652075895e-08,1.5227667929205313e-07,2.8924803023247303e-10,2.2505385863346532e-11,1.5047899429900541e-12,3.64973110804766e-11,1.5891285228044451e-09,1.908168049191411e-13,3.254586048475936e-11,4.055141237106256e-08,2.5841424698046301e-23,2.5448309625914115e-19,1.1760916850873007e-18,2.3240632885689906e-29,1.2861815788050253e-15,2.792774986542555e-14
5.9500174749789735e-05,0.579008294342076,3.76,0.0,0.9519846771227697,0.9999973430216995,2.0335458639249423e-07,9.283695372315767e-28,2.4449337498194844e-19,2.6247540455613972e-06,2.4163530060652616e-06,8.608278329569554e-09,2.235427835336637e-09,1.1798686595908285e-09,2.988184010684363e-08,1.6896254488217787e-07,3.043234666024562e-10,2.406637749523443e-11,1.6761793641555597e-12,4.274762933277176e-11,1.8576597595694725e-09,2.1279485875175253e-13,3.810118684341902e-11,4.455738565245007e-08,3.0266903214954914e-23,3.1354146982834626e-19,1.5231565315376954e-18,3.0498187907358465e-29,1.4305492674728355e-15,3.112594731031864e-14
6.244973283246188e-05,0.5790082947651334,3.76,0.0,0.9519845216360638,0.9999972029612719,2.2500376560396344e-07,1.0342876711531119e-27,2.5726767401925263e-19,2.7615786074053844e-06,2.5321049114116597e-06,9.058105296649945e-09,2.36182391587612e-09,1.2356155710529464e-09,3.266022723387275e-08,1.8655688551926415e-07,3.1948933147809365e-10,2.5666309456226406e-11,1.8577276470365623e-12,4.969179635674559e-11,2.1556213944326833e-09,2.3613389343392174e-13,4.427605521424688e-11,4.8719640743613745e-08,3.5183657440009685e-23,3.8255250636012867e-19,1.9485830057419706e-18,4.471382271783302e-29,1.5965682320942032e-15,3.4512092708971855e-14
6.457178394132339e-05,0.5790082950843355,3.76,0.0,0.9519844087506946,0.9999971016865365,2.413189706678231e-07,1.0792720420292497e-27,2.664962201532082e-19,2.860431215902886e-06,2.6151418980924044e-06,9.38309576111528e-09,2.4536414677670503e-09,1.2759651201799073e-09,3.473871917415964e-08,1.9978041366915462e-07,3.304565499070791e-10,2.684186369473928e-11,1.9947063868444085e-12,5.5139457745537705e-11,2.3891366745064425e-09,2.537802047190807e-13,4.9122441202416176e-11,5.180862024984499e-08,3.9040826072173624e-23,4.389545030937993e-19,2.3102795230493308e-18,5.204790775818965e-29,1.7081129993679569e-15,3.7080169938183224e-14
6.669383505018489e-05,0.5790082954160682,3.76,0.0,0.9519842950053096,0.9999969999840783,2.582588709747214e-07,1.1394745875291605e-27,2.7576043800657217e-19,2.9596323748122867e-06,2.6979772880576563e-06,9.709232116042118e-09,2.546191292058677e-09,1.3165184964075003e-09,3.688419708244695e-08,2.134796044146681e-07,3.4147095184286184e-10,2.803773290192527e-11,2.1370722891838227e-12,6.098223739614116e-11,2.6393924459187197e-09,2.721533592666777e-13,5.432257711565282e-11,5.4975017266173324e-08,4.3177756077451077e-23,5.015056992283509e-19,2.7243910622882087e-18,6.2791339551522e-29,1.8300598715526822e-15,3.974780288311771e-14
6.860368104816026e-05,0.5790082957254257,3.76,0.0,0.9519841918950215,0.9999969080846527,2.7404298433220363e-07,1.2005091480107074e-27,2.8412850306632208e-19,3.049212566610917e-06,2.7723564602349343e-06,1.0003737724520238e-08,2.630107930827585e-09,1.353191240702007e-09,3.887268097812749e-08,2.2621745702097218e-07,3.5142436460740133e-10,2.91313990166398e-11,2.269852797210598e-12,6.6591223399885e-11,2.8794658704909017e-09,2.8931892575697967e-13,5.93168324994631e-11,5.7889794809963e-08,4.714915166070302e-23,5.634427685635485e-19,3.1465424639541197e-18,7.513748759268242e-29,1.9458314771784102e-15,4.223834625440601e-14
7.051352704613562e-05,0.5790082960450872,3.76,0.0,0.9519840880804589,0.999996815835952,2.903406888925621e-07,1.2634148327608317e-27,2.925249764109713e-19,3.1390771629172796e-06,2.846571755845538e-06,1.0299178377390154e-08,2.7146096628677526e-09,1.3900297849828478e-09,4.091594693876315e-08,2.3934411960036704e-07,3.6141620546111486e-10,3.0241642238604967e-11,2.4070813194629748e-12,7.254393770192642e-11,3.134090805245922e-09,3.0708811361893796e-13,6.461949537386364e-11,6.086511341001304e-08,5.1363922290514896e-23,6.310726542077104e-19,3.620079131964808e-18,8.919002637712862e-29,2.0659157554692983e-15,4.481487126654046e-14
7.242337304411099e-05,0.5790082963751231,3.76,0.0,0.9519839835580282,0.9999967232366339,3.071555428668402e-07,1.3221120081127587e-27,3.0094926800800437e-19,3.2292270919515467e-06,2.9206228996569962e-06,1.0595557097939517e-08,2.7996926929441596e-09,1.4270344902633536e-09,4.3014243756339864e-08,2.528612683329175e-07,3.714465791549049e-10,3.13684855291777e-11,2.5487982609910537e-12,7.885175892416612e-11,3.4037436142104463e-09,3.2546811633468037e-13,7.024110454995116e-11,6.389996748056252e-08,5.583012456602025e-23,7.04752752705727e-19,4.149662512362308e-18,1.0471671876682362e-28,2.1873806139804584e-15,4.7480650721369525e-14
7.433321904208636e-05,0.5790082967156026,3.76,0.0,0.9519838783241583,0.9999966302853508,3.244910814517187e-07,1.3873386347112737e-27,3.094028981796e-19,3.319663246001191e-06,2.9945096171124795e-06,1.0892876813140127e-08,2.885353290613738e-09,1.4642057198039092e-09,4.51678207556047e-08,2.6677058388506975e-07,3.8151558373383497e-10,3.251194508405666e-11,2.6950442912164185e-12,8.55261687802758e-11,3.6889048978040822e-09,3.4446614268093675e-13,7.619231441813362e-11,6.699336469050404e-08,6.055588810022188e-23,7.84853423274149e-19,4.740241796290465e-18,1.2295796068887795e-28,2.3152963749151847e-15,5.02327032983681e-14
7.624306504006172e-05,0.5790082970665906,3.76,0.0,0.9519837723753013,0.9999965369807507,3.42350817097313e-07,1.4510318804497608e-27,3.1788476036599605e-19,3.4103864819431894e-06,3.0682316343360123e-06,1.1191140203609063e-08,2.971587756089114e-09,1.501543836800543e-09,4.7376927787385074e-08,2.8107375124177186e-07,3.91623310752717e-10,3.367203139219802e-11,2.8458603235575048e-12,9.257875278545708e-11,3.9900595189419815e-09,3.640895418465017e-13,8.248389524758356e-11,7.014432576139401e-08,6.554941597900194e-23,8.71759727690728e-19,5.397064060589864e-18,1.4371329501079744e-28,2.4455236909223713e-15,5.307549845169833e-14
7.815291103803709e-05,0.5790082974281535,3.76,0.0,0.951983665707931,0.9999964433214777,3.607382398024064e-07,1.5218268416361016e-27,3.2639658562005785e-19,3.5013976212203893e-06,3.141788678136382e-06,1.1490350117540418e-08,3.0583924095267832e-09,1.5390491535807353e-09,4.964181522378621e-08,2.9577245946356724e-07,4.017698522574044e-10,3.484879677483435e-11,3.001287522213606e-12,1.0002120115712271e-10,4.307696636754341e-09,3.8434554244860263e-13,8.912673512699487e-11,7.335188422401683e-08,7.081898544670019e-23,9.658663750620435e-19,6.125686297430948e-18,1.6767555308648027e-28,2.58279587686106e-15,5.600603788824522e-14
8.006275703601246e-05,0.5790082978003536,3.76,0.0,0.9519835583185432,0.9999963493061711,3.796568173057051e-07,1.5870657809533932e-27,3.3493615820284353e-19,3.5926974505937407e-06,3.2151804760125997e-06,1.1790509110437964e-08,3.14576360346615e-09,1.5767220180908403e-09,5.196273394619402e-08,3.1086840160425054e-07,4.119552983327693e-10,3.604225476967523e-11,3.1613672956242844e-12,1.0786530944594315e-10,4.642309731179746e-09,4.052415499183357e-13,9.613183973189419e-11,7.661508623255182e-08,7.637294829785651e-23,1.0675838136026728e-18,6.931986146788613e-18,1.9438889041054814e-28,2.7204392806874542e-15,5.903059398563004e-14
8.197260303398782e-05,0.5790082981832532,3.76,0.0,0.951983450203656,0.9999962549334662,3.99109995226497e-07,1.662333023988828e-27,3.4350677346936585e-19,3.684286722113063e-06,3.2884067561652854e-06,1.2091619689899477e-08,3.2336977283798395e-09,1.6145627446876055e-09,5.433993533935006e-08,3.2636327451385146e-07,4.221797359936612e-10,3.725244445627912e-11,3.3261412894668474e-12,1.1612297906006946e-10,4.994396619849503e-09,4.267849614592424e-13,1.0351033390080802e-10,7.993299042494807e-08,8.221973131956731e-23,1.1773355074521428e-18,7.822172372576236e-18,2.251462562436089e-28,2.8668806826169644e-15,6.21434572409419e-14
8.388244903196319e-05,0.5790082985769113,3.76,0.0,0.9519833413598092,0.9999961602019953,4.191011972363893e-07,1.729740844828711e-27,3.521045636134172e-19,3.776166153532955e-06,3.3614672475053197e-06,1.2393684173502743e-08,3.3221912025372815e-09,1.6525716762501035e-09,5.677367127989432e-08,3.42258778753591e-07,4.324432478286594e-10,3.847937220707019e-11,3.495651374601399e-12,1.248062177503201e-10,5.364459476384239e-09,4.4898329220204327e-13,1.1127346155520357e-10,8.330466776745613e-08,8.8367836545326e-23,1.2955596848494936e-18,8.802795287970862e-18,2.5934854167558996e-28,3.0121917823981977e-15,6.535350711601048e-14
8.579229502993856e-05,0.5790082989813864,3.76,0.0,0.9519832317835637,0.9999960651103863,4.3963382526261937e-07,1.810896310994961e-27,3.6073493577890467e-19,3.868336428423527e-06,3.434361679663181e-06,1.2696704860213896e-08,3.411240472471001e-09,1.690749106165384e-09,5.926419413113956e-08,3.5855661836182973e-07,4.4274591544262005e-10,3.9723084302049165e-11,3.669939648037266e-12,1.3392714030116038e-10,5.75300485336527e-09,4.718440392227008e-13,1.1943258752513566e-10,8.672920137009087e-08,9.482584185384193e-23,1.4227075537692906e-18,9.880758186750877e-18,2.9854625110856654e-28,3.1687179307260328e-15,6.865190047273656e-14
8.770214102791392e-05,0.5790082993967349,3.76,0.0,0.9519831214715021,0.9999959696572637,4.6071125968253016e-07,1.879398477361126e-27,3.69391115764918e-19,3.960798196639704e-06,3.507089782996078e-06,1.3000683873707092e-08,3.5008420127607564e-09,1.7290953659820033e-09,6.181175673024762e-08,3.752585007737515e-07,4.530878170078181e-10,4.0983585087515126e-11,3.8490484267202165e-12,1.4349796907176873e-10,6.160543704661941e-09,4.953748081299133e-13,1.2799919724614935e-10,9.020568630548232e-08,1.0160240121748579e-22,1.5592453480962206e-18,1.1063328812923041e-17,3.4179088640166866e-28,3.32116092121381e-15,7.205171649045398e-14
8.961198702588929e-05,0.5790082998230117,3.76,0.0,0.9519830104202288,0.9999958738412482,4.823368594906534e-07,1.967090848170228e-27,3.7808226062643155e-19,4.0535520744524884e-06,3.5796512885996876e-06,1.330562326552097e-08,3.590992328800387e-09,1.7676107357610173e-09,6.441661238269462e-08,3.9236613658919477e-07,4.6346902888069887e-10,4.2260920493561087e-11,4.033020240566075e-12,1.5353103463127294e-10,6.587591404296329e-09,5.195832189134497e-13,1.3698489883313722e-10,9.37332294487075e-08,1.0870624531849728e-22,1.7056533813877264e-18,1.2358150862014793e-17,3.911860234259653e-28,3.488497690170848e-15,7.553891532821743e-14
9.152183302386466e-05,0.5790083002602694,3.76,0.0,0.9519828986263685,0.9999957776609582,5.04513962456108e-07,2.0358402362459895e-27,3.867968115127946e-19,4.146598644904908e-06,3.6520459283177895e-06,1.3611524941974996e-08,3.6816879512319777e-09,1.8062955384477003e-09,6.707901484835968e-08,4.0988123951530007e-07,4.738896231077302e-10,4.3555089586369225e-11,4.221897824243523e-12,1.6403877613424454e-10,7.03466776342101e-09,5.444769805309214e-13,1.4640142234651874e-10,9.731094932482201e-08,1.161461816100551e-22,1.8624270296156766e-18,1.3773255329111054e-17,4.453591065015112e-28,3.647464474541336e-15,7.913287852239409e-14
9.343167902184002e-05,0.5790083007085601,3.76,0.0,0.9519827860865671,0.9999956811150079,5.272458852870133e-07,2.1315496591784735e-27,3.9555010383383445e-19,4.239938457959326e-06,3.7242734347548733e-06,1.391839073488159e-08,3.772925439054964e-09,1.8451500362537521e-09,6.979921833625534e-08,4.278055261205916e-07,4.843496707481077e-10,4.486614146973318e-11,4.4157241140866286e-12,1.7503374199295957e-10,7.502297048178827e-09,5.700638226592027e-13,1.5626062239428882e-10,1.0093797594921514e-07,1.239310950433617e-22,2.030076158483901e-18,1.5317072245519665e-17,5.070724772310499e-28,3.826889262996466e-15,8.28117768282253e-14
9.534152501981539e-05,0.5790083011679338,3.76,0.0,0.9519826727974918,0.9999955842020092,5.505359237992307e-07,2.199096179363033e-27,4.04322572980037e-19,4.333572030873914e-06,3.796333541285362e-06,1.4226222343130062e-08,3.864701375339147e-09,1.8841745419271936e-09,7.257747748959097e-08,4.4614071578504024e-07,4.948492384898629e-10,4.6194070737818896e-11,4.614542242584436e-12,1.86528590204332e-10,7.991007997837925e-09,5.963515548597391e-13,1.665744767383903e-10,1.0461345066426681e-07,1.3206994799170256e-22,2.2091259961909544e-18,1.699844263162408e-17,5.7431691971061245e-28,3.991257674784819e-15,8.660467000816646e-14
9.725137101779076e-05,0.5790083016384383,3.76,0.0,0.9519825587558295,0.9999954869205707,5.743873530766243e-07,2.304581775832342e-27,4.131398568079774e-19,4.427499848351973e-06,3.8682259820671436e-06,1.4535021376548703e-08,3.957012371437789e-09,1.923369300092703e-09,7.541404738076393e-08,4.648885304393491e-07,5.053883921434557e-10,4.7538928951610115e-11,4.81839553140157e-12,1.9853608910146317e-10,8.501333841871568e-09,6.233480188009455e-13,1.7735508976276056e-10,1.0833652598168445e-07,1.405717811583224e-22,2.400116825892698e-18,1.88266306447201e-17,6.507715978868628e-28,4.1845069112436065e-15,9.04777921301291e-14
