Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77)
0.0041762227219549015,0.7804065549057702,3.76,0.0,0.028138740778092614,0.039025082133332514,1.1006862148881942,9.654985810282275e-09,8.856327604997953e-08,0.0023170258518662923,4.7972098953426095e-05,1.9092695590488683e-08,0.00024964899325972175,0.00244174184194762,0.45753991711315345,0.00012979226875169567,2.4327731715498843e-05,2.5358928900017273e-08,3.6082626711196833e-06,0.005589268244985582,0.0005670776999227189,3.3155835155048554e-06,0.5643857716922945,1.41785371495552e-06,2.6558252593860468e-11,3.1907447331359554e-05,0.05330027398329436,1.1330833037406688e-06,2.5072977574876934e-07,4.758931645659476e-06,1.3487372979672885e-14,1.8418804425321967e-11,2.0571220303233395e-14,7.603008113871044e-09,0.12797396074002718,2.5723774849144216e-05,0.0003970123490743906,2.25179787293017e-10,1.502476653612732e-12,1.749774739999386e-09,2.7693547765460556e-09,0.00014050205801283618,3.313857815740315e-10,4.572966597072288e-12,6.20384289885105e-07
0.0041779174055398445,0.7804079867511906,3.76,0.0,0.028090315127594658,0.03883590080214702,1.1008452336411791,9.5763168634039e-09,8.779754736644647e-08,0.002307668492243178,4.771694728637215e-05,1.89233674497275e-08,0.0002485272080760217,0.002432356517522018,0.45755677574934084,0.00012897075523024133,2.4130063397321228e-05,2.5123909623533303e-08,3.5819096763239887e-06,0.005570963163971773,0.0005646551413638208,3.284768125283514e-06,0.5644222753551034,1.4086227615900339e-06,2.6340295511156604e-11,3.17546779144888e-05,0.0532865952832751,1.1260510738890085e-06,2.4877761144851495e-07,4.735339532476012e-06,1.3355403889901038e-14,1.8274798577468815e-11,2.0369961287159544e-14,7.529089849873088e-09,0.1280671424505152,2.5573091609210314e-05,0.0003963510609118837,2.2409265162053173e-10,1.4883303420067976e-12,1.7423254739096611e-09,2.7607115772283776e-09,0.00014043230629039437,3.3121908040032616e-10,4.555724275196898e-12,6.154303914493447e-07
0.0041796120891247875,0.7804093988248654,3.76,0.0,0.028042383208748044,0.03864841202363791,1.1010025673884694,9.498262380109664e-09,8.70393336627572e-08,0.0022983796936391983,4.746414782086362e-05,1.875616895108759e-08,0.0002474132643167943,0.0024230235752504465,0.4575736971984536,0.00012815791587940587,2.393453711201426e-05,2.4891916468279612e-08,3.555834625659772e-06,0.005552816485928513,0.0005622535066251858,3.2543501315779867e-06,0.5644582052378894,1.3994958513277998e-06,2.612471137160196e-11,3.160307530655662e-05,0.053273018071268316,1.1190840774563963e-06,2.468457434754394e-07,4.711886888691347e-06,1.3225055089959978e-14,1.8132454495836136e-11,2.01711729403911e-14,7.456077231412427e-09,0.12815974601125069,2.542367435627802e-05,0.00039569441451754327,2.2301727934076862e-10,1.4743507360559685e-12,1.7349336159750544e-09,2.752100168847e-09,0.00014036384744093,3.310554557915948e-10,4.5385755821169785e-12,6.10524177773481e-07
0.0041813067727097305,0.7804107914964205,3.76,0.0,0.027994938703485534,0.03846259553177119,1.1011582374353845,9.420821358277916e-09,8.628857197934401e-08,0.002289158825797349,4.721367152155466e-05,1.8591067076912172e-08,0.00024630710769729983,0.00241374285610952,0.45759068006205283,0.0001273536310096631,2.3741126677371004e-05,2.466290161243093e-08,3.53003392276289e-06,0.005534826153928289,0.0005598725331370842,3.2243234133271736e-06,0.5644935698564308,1.390471407230344e-06,2.5911472313340747e-11,3.1452629352570224e-05,0.053259541298955826,1.1121816280133604e-06,2.449339378897049e-07,4.688573353176528e-06,1.3096304338541945e-14,1.7991748303789145e-11,1.9974821355607716e-14,7.383957842643221e-09,0.12825177694586593,2.5275510560655336e-05,0.0003950423546940551,2.2195352056772793e-10,1.4605356865360649e-12,1.7275986095172571e-09,2.743520756595628e-09,0.00014029666009822387,3.308948569553888e-10,4.521520299962611e-12,6.0566518560818e-07
0.0041830014562946735,0.78041216511081,3.76,0.0,0.027947975389037746,0.03827843134196034,1.1013122647815212,9.343991771312506e-09,8.554519937595941e-08,0.0022800052641519693,4.696548977235085e-05,1.8428029297565964e-08,0.0002452086839249074,0.002404514195298739,0.45760772295851115,0.00012655778286498303,2.354980622257936e-05,2.4436817944828854e-08,3.5045040188892593e-06,0.005516990144401001,0.0005575119624630971,3.1946819454890007e-06,0.5645283775873907,1.3815478808455522e-06,2.5700550735643e-11,3.1303329959317805e-05,0.05324616392752999,1.1053430455838234e-06,2.4304196298553306e-07,4.665398544011279e-06,1.296912965113164e-14,1.785265644661155e-11,1.9780873016164485e-14,7.312719410614917e-09,0.12834324071688155,2.5128587809939338e-05,0.00039439482705574405,2.209012272028764e-10,1.4468830692032814e-12,1.720319902946127e-09,2.7349735339882967e-09,0.00014023072327313445,3.307372339937415e-10,4.504558199827065e-12,6.008529553734693e-07
0.0041846961398796165,0.7804135200197752,3.76,0.0,0.02790148713961941,0.03809589975675166,1.1014646701147408,9.267772418404622e-09,8.480915253985782e-08,0.0022709183900525127,4.67195743886247e-05,1.8267023747735336e-08,0.0002441179386940989,0.0023953374221675388,0.4576248245236154,0.0001257702556644207,2.336055017760121e-05,2.4213619347855734e-08,3.479241419799887e-06,0.005499306467662839,0.0005551715403723954,3.1654198118495357e-06,0.5645626366658739,1.3727237530050941e-06,2.549191931890472e-11,3.115516710401605e-05,0.05323288492802824,1.098567656240372e-06,2.41169589681801e-07,4.642362076707451e-06,1.284350934942581e-14,1.771515581820558e-11,1.9589294872472688e-14,7.242349833318091e-09,0.12843414272420464,2.498289381555903e-05,0.00039375177804456613,2.1986025298949236e-10,1.4333907856467334e-12,1.7130969504457977e-09,2.7264586827474982e-09,0.0001401660163575273,3.3058253791424537e-10,4.487689039201246e-12,5.960870312894682e-07
0.0041863908234645595,0.7804148565647305,3.76,0.0,0.027855467923671672,0.03791498135835735,1.1016154738194257,9.192162783277395e-09,8.408036817160091e-08,0.002261897590680899,4.64758976034251e-05,1.8108019113176332e-08,0.0002430348177001848,0.00238621236057854,0.45764198341038265,0.00012499093554328586,2.317333326996405e-05,2.399326051179426e-08,3.454242682654229e-06,0.005481773166903489,0.0005528510167134386,3.136531197917112e-06,0.5645963551895377,1.3639975328080569e-06,2.5285551001793445e-11,3.100813083279916e-05,0.053219703281254895,1.0918547921140578e-06,2.393165912782777e-07,4.619463551771247e-06,1.2719422061162303e-14,1.7579223675712772e-11,1.9400054341267303e-14,7.17283717935425e-09,0.12852448830646704,2.4838416408809305e-05,0.0003931131549097148,2.188304534845353e-10,1.4200567628361565e-12,1.7059292114469828e-09,2.717976373256603e-09,0.00014010251911238382,3.304307206008178e-10,4.470912563903933e-12,5.913669613403316e-07
0.0041880855070495025,0.7804161750728295,3.76,0.0,0.027809911790536067,0.03773565696950672,1.1017646960190328,9.117161532393485e-09,8.335878312839677e-08,0.002252942258253162,4.623443200819541e-05,1.7950984562302966e-08,0.00024195926667295434,0.0023771388298223853,0.45765919828685714,0.00012421971027820795,2.2988130502678712e-05,2.3775696840523783e-08,3.4295044081711674e-06,0.005464388313487601,0.0005505501448308109,3.108010376016474e-06,0.5646295411381469,1.3553677533919016e-06,2.5081419000751675e-11,3.086221125230002e-05,0.05320661797654335,1.0852037910747916e-06,2.374827431748439e-07,4.596702540696433e-06,1.2596846707791351e-14,1.7444837605532266e-11,1.9213119287096338e-14,7.104169681167653e-09,0.12861428274938985,2.4695143522097527e-05,0.000392478905592787,2.1781168593631823e-10,1.4068789516939344e-12,1.6988161502528883e-09,2.7095267659024832e-09,0.00014004021161709434,3.3028173469362445e-10,4.454228509483324e-12,5.866922968015843e-07
0.0041897801906344454,0.7804174758863277,3.76,0.0,0.027764812891487523,0.03755790771692935,1.1019123565073727,9.042766362803113e-09,8.264433370776967e-08,0.0022440517914921114,4.599515065010489e-05,1.7795889971156908e-08,0.00024089123138471726,0.002368116643478983,0.45767646784046684,0.0001234564697214838,2.2804917208476417e-05,2.3560884790013142e-08,3.405023257076673e-06,0.005447150014229892,0.0005482686824766841,3.0798517371514703e-06,0.5646622023428856,1.346832978699575e-06,2.4879496803783556e-11,3.0717398554468275e-05,0.053193628014184396,1.0786139978232184e-06,2.3566782327277318e-07,4.5740785944780044e-06,1.2475762530173813e-14,1.73119756644535e-11,1.9028458060991777e-14,7.036335749298807e-09,0.1287035312715295,2.4553063220979165e-05,0.0003918489789070136,2.1680380952338924e-10,1.3938553302596332e-12,1.6917572372347144e-09,2.701110009316108e-09,0.0001399790743446285,3.3013553376828327e-10,4.437636598577113e-12,5.820625931761501e-07
0.0041914748742193884,0.7804187593107124,3.76,0.0,0.02772016546772738,0.03738171499583088,1.102058474787338,8.968975227502918e-09,8.193695649806642e-08,0.0022352255948183647,4.575802697194064e-05,1.764270562166371e-08,0.00023983065765023327,0.0023591456104533775,0.45769379077577066,0.00012270110553658594,2.2623669003987143e-05,2.3348781401792083e-08,3.3807959320702728e-06,0.005430056407166586,0.0005460063912756999,3.052049755210605e-06,0.5646943465041045,1.3383917988164628e-06,2.467975816091567e-11,3.057368298967552e-05,0.05318073240428584,1.0720847630636297e-06,2.3387161185872074e-07,4.551591263818088e-06,1.2356149002745284e-14,1.71806161804123e-11,1.8846039369945242e-14,6.969323924425719e-09,0.12879223903185713,2.44121636925136e-05,0.0003912233244413852,2.1580668512799984e-10,1.380983900257135e-12,1.6847519477805429e-09,2.6927262419579442e-09,0.00013991908812273113,3.2999207224166963e-10,4.421136544838462e-12,5.774774097476579e-07
0.004193169557804331,0.7804200256655861,3.76,0.0,0.02767596384613923,0.037207060457909114,1.1022030700840306,8.895787017988135e-09,8.123658833275184e-08,0.0022264630781896814,4.552303479703197e-05,1.7491402306774303e-08,0.00023877749134428424,0.0023502255353082245,0.45771116581397275,0.00012195351111127364,2.2444361782102693e-05,2.3139344477000013e-08,3.3568191800533994e-06,0.00541310566000412,0.0005437630365411263,3.02459899187732e-06,0.5647259811975835,1.330042828808515e-06,2.4482177108383642e-11,3.043105487174097e-05,0.0531679301665015,1.0656154433004104e-06,2.3209389158029355e-07,4.529240088365226e-06,1.2237985905670296e-14,1.7050737829357184e-11,1.8665832387403706e-14,6.903122917924008e-09,0.1288804111321192,2.4272433237790776e-05,0.00039060189252880425,2.1482017535818597e-10,1.3682626876393777e-12,1.6777997626458395e-09,2.6843755925877417e-09,0.00013986023411679751,3.2985130533249256e-10,4.404728051860735e-12,5.729363094787261e-07
0.004194864241389274,0.7804212752528161,3.76,0.0,0.0276322024356235,0.03703392600083695,1.1023461613561947,8.823200158403808e-09,8.054316588153011e-08,0.0022177636569059634,4.5290148311038345e-05,1.7341951415506588e-08,0.00023773167845732217,0.0023413562185650868,0.45772859169247493,0.0001212135814767096,2.2266971732245146e-05,2.2932532699576033e-08,3.333089800722672e-06,0.005396295968804642,0.0005415383871038532,2.997494109068023e-06,0.5647571138799455,1.3217847073412023e-06,2.4286727947058304e-11,3.028950459510622e-05,0.05315522032976241,1.0592054013455886e-06,2.3033444727900205e-07,4.507024572162997e-06,1.2121253354845164e-14,1.692231969451821e-11,1.8487806798479864e-14,6.8377216284620726e-09,0.12896805261896727,2.4133860264348456e-05,0.00038998463421184625,2.138441446197155e-10,1.3556897440404758e-12,1.6709001676081432e-09,2.676058180457606e-09,0.0001398024938140759,3.297131890249768e-10,4.388410813082426e-12,5.68438858914206e-07
0.004196558924974217,0.780422508372609,3.76,0.0,0.027588875727033356,0.03686229376860319,1.1024877672959572,8.751211408792276e-09,7.985662580503838e-08,0.002209126751671728,4.5059342062484325e-05,1.7194324787019613e-08,0.00023669316510238633,0.0023325374568168816,0.4577460671651083,0.00012048121330674611,2.2091475336455932e-05,2.272830540527633e-08,3.309604638972411e-06,0.005379625557940499,0.0005393322153076856,2.9707298576899723e-06,0.5647877518887989,1.313616096825848e-06,2.4093385239867272e-11,3.0149022627969115e-05,0.053142601932411694,1.0528540064096596e-06,2.2859306597651333e-07,4.484944200793134e-06,1.2005931694911566e-14,1.6795341155802624e-11,1.8311932636233412e-14,6.773109081991456e-09,0.1290551684836791,2.399643329209055e-05,0.00038937150123900235,2.1287845899526544e-10,1.3432631448002886e-12,1.664052653325343e-09,2.66777411564339e-09,0.0001397458490201118,3.295776800589425e-10,4.3721845141644795e-12,5.639846282344569e-07
0.00419825360855916,0.7804237253176001,3.76,0.0,0.02754597829294865,0.03669214615129362,1.102627906329244,8.679817918414556e-09,7.917690493942506e-08,0.0022005517886866024,4.483059096771709e-05,1.7048494708199096e-08,0.0002356618974943567,0.0023237690427422826,0.45776359100221864,0.00011975630492180043,2.191784934755202e-05,2.2526622589296454e-08,3.286360578787672e-06,0.005363092679973346,0.0005371442969954996,2.944301069770745e-06,0.564817902443119,1.3055356835542115e-06,2.390212385231466e-11,3.000959950158438e-05,0.05313007402228988,1.046560633535241e-06,2.2686953744349711e-07,4.46299848949935e-06,1.1892001467571258e-14,1.666978190462906e-11,1.8138180234293177e-14,6.709274414432488e-09,0.129141763661995,2.386014095903067e-05,0.00038876244606411605,2.1192298620571548e-10,1.330980988287409e-12,1.657256715904443e-09,2.659523499196293e-09,0.00013969028185656376,3.2944473592493656e-10,4.3560488322651454e-12,5.595731912831983e-07
0.004199948292144103,0.7804249263749231,3.76,0.0,0.027503504786882543,0.03652346578327489,1.1027665966178324,8.609018783957701e-09,7.850394053607763e-08,0.002192038199678022,4.46038703065185e-05,1.69044340305144e-08,0.00023463782196870932,0.002315050765335589,0.4577811619907783,0.00011903875627496264,2.1746070800679296e-05,2.2327445091535305e-08,3.263354554905846e-06,0.005346695615317809,0.0005349744114712499,2.918202670263476e-06,0.5648475726444951,1.2975421774136393e-06,2.3712918893468087e-11,2.9871225821289073e-05,0.0531176356568117,1.0403246637629605e-06,2.2516365367447392e-07,4.441186919749209e-06,1.1779443648269344e-14,1.6545622017394988e-11,1.796652058868495e-14,6.646207004110316e-09,0.12922784303427853,2.372497201496219e-05,0.00038815742184188063,2.109775957803357e-10,1.3188413986475373e-12,1.6505118563895758e-09,2.6513064231583416e-09,0.00013963577475731973,3.2931431485599144e-10,4.340003435019844e-12,5.552041256081804e-07
0.004201642975729046,0.7804261118255272,3.76,0.0,0.027461449941970112,0.03635623553954193,1.1029038560633535,8.538811728537194e-09,7.783766967288554e-08,0.00218358542180873,4.4379155713342126e-05,1.6762116036256642e-08,0.00023362088500638388,0.0023063824101233234,0.457798778934287,0.0001183284689188334,2.1576117017479096e-05,2.2130734371828183e-08,3.240583544798888e-06,0.005330432671766583,0.0005328223414416951,2.8924296696946894e-06,0.564876769479128,1.2896343112805906e-06,2.352574574879176e-11,2.973389226671863e-05,0.0531052859029157,1.0341454845108576e-06,2.2347520854030786e-07,4.419508937513364e-06,1.1668239391953884e-14,1.6422841854688157e-11,1.779692496690354e-14,6.583896328731576e-09,0.12931341142619263,2.35909153199554e-05,0.00038755638241586135,2.1004215885138404e-10,1.3068425226463143e-12,1.6438175809052143e-09,2.6431229711197855e-09,0.00013958231046388466,3.2918637581524823e-10,4.324047983093689e-12,5.508770124457515e-07
0.004203168190955495,0.7804271656147456,3.76,0.0,0.027423954246788194,0.0362069542134118,1.1030261807830564,8.47612858003817e-09,7.724369692766165e-08,0.002176029454402021,4.417860791052885e-05,1.6635498130003298e-08,0.00023271170109995568,0.002298623393947523,0.45781467249922464,0.00011769533859681435,2.1424700264283446e-05,2.1955772523579617e-08,3.220288108318466e-06,0.005315909319140091,0.0005309005337593148,2.869508127638606e-06,0.5649026475845685,1.2825894247741589e-06,2.3359006996182907e-11,2.961117372851956e-05,0.05309424612376677,1.0286322776610532e-06,2.219703496759307e-07,4.400112522898949e-06,1.1569297473398244e-14,1.6313503404028453e-11,1.7646030192893614e-14,6.528455139620883e-09,0.1293899900355709,2.3471206151045225e-05,0.00038701881633021874,2.092086706950354e-10,1.2961623318606274e-12,1.6378355782092468e-09,2.6357866751317594e-09,0.00013953507017790565,3.2907331947386607e-10,4.3097646929304475e-12,5.470181368427131e-07
0.004204693406181943,0.7804282071818645,3.76,0.0,0.027386789733793746,0.036058821654741384,1.103147373506371,8.413920192621558e-09,7.66550495616625e-08,0.002168521889731394,4.3979648293701566e-05,1.651025171454463e-08,0.0002318082174032638,0.002290904477386555,0.45783060148251287,0.00011706794185977352,2.127472727654605e-05,2.178275098286183e-08,3.2001784758923986e-06,0.005301492059437881,0.000528992829564144,2.8468426626354813e-06,0.5649281527651749,1.27561200597044e-06,2.3193876731429818e-11,2.9489283504707362e-05,0.05308327670498884,1.023164141724968e-06,2.2047930453616367e-07,4.3808234822371446e-06,1.1471423518768099e-14,1.620525302245876e-11,1.7496763945688965e-14,6.473611036441756e-09,0.1294661620582075,2.3352381008982796e-05,0.000386484408387331,2.0838305024699026e-10,1.2855933195633923e-12,1.631893799661827e-09,2.6284777248271553e-09,0.00013948864866874383,3.289622119996678e-10,4.2955537193778104e-12,5.431926064171317e-07
0.004206218621408391,0.7804292367196369,3.76,0.0,0.027349952722886036,0.035911825863075605,1.1032674467612131,8.352185246562343e-09,7.607168222379093e-08,0.0021610623286165355,4.378225981357489e-05,1.638635826629554e-08,0.00023091039523191658,0.0022832254975342545,0.4578465650456959,0.00011644621013142378,2.112618209041072e-05,2.1611643057525168e-08,3.180252532774092e-06,0.005287179713683487,0.0005270990772429534,2.824429808318025e-06,0.5649532898831762,1.26870117675492e-06,2.303033756887013e-11,2.936821494925543e-05,0.05307237698596225,1.0177406426661163e-06,2.1900192777205048e-07,4.361641403500363e-06,1.137460435599869e-14,1.609807704707246e-11,1.7349106142550583e-14,6.419356664323975e-09,0.12954193090117272,2.323443200416914e-05,0.0003859531263216833,2.075652069964231e-10,1.2751341834965394e-12,1.6259918956041855e-09,2.621196164313925e-09,0.0001394430339691396,3.2885302493606896e-10,4.281414799919506e-12,5.394001234794957e-07
