Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49)
0.025215471067812415,0.5689315124906801,3.76,0.0,0.4984479722526884,0.9522091952483949,0.06198826876198199,3.9986134665222797e-19,7.923029063094807e-14,0.0003169439505396005,0.00023334126807757912,5.514605750290607e-07,2.259921555497221e-06,2.181992519908531e-06,0.0163761558751762,0.008381139867564875,5.071966600680522e-07,6.046929503220331e-08,4.299685579530005e-07,0.007110766082294947,0.006188364023038712,3.268681359605233e-07,0.024664227908433735,3.851652002731718e-05,2.3168620957132828e-14,2.2731603940240854e-08,8.078884071254808e-05,3.618857581284514e-12,1.4345139370230868e-10,4.16405995678172e-09,4.43673447651876e-12,3.352369889136332e-12
0.025560387749787628,0.5690063779486942,3.76,0.0,0.49681337302554623,0.9507705813324294,0.06390379838907621,4.389432865447226e-19,8.470463210022288e-14,0.00031943180765307356,0.00023637940581518223,5.548765461945859e-07,2.3038253577850723e-06,2.237656400040028e-06,0.016936532636449765,0.008426095289112838,5.184650079753728e-07,6.169150662551499e-08,4.417761888104337e-07,0.007374387026547255,0.00625814071332928,3.345800180396757e-07,0.02557326506500714,3.929572629896427e-05,2.4028882641836517e-14,2.4011610981295314e-08,8.643124969150574e-05,3.958632746019468e-12,1.4787352456554297e-10,4.338074823745983e-09,4.6442727819240865e-12,3.448253223740024e-12
0.02590530443176284,0.5690830172818317,3.76,0.0,0.49515403181990464,0.9493042841428536,0.06585587030402916,4.816796872445698e-19,9.053560291896172e-14,0.000321915420736912,0.0002394269272827037,5.582531606579721e-07,2.3483315059802597e-06,2.2944205620038953e-06,0.017507647121528497,0.008469440278448316,5.299230733281414e-07,6.292642779084224e-08,4.53730562308534e-07,0.007642514256721751,0.006326080173885635,3.424043871288662e-07,0.02650270494126821,4.008111550087798e-05,2.4903977132555173e-14,2.5344940664985536e-08,9.238132361000596e-05,4.325910948004693e-12,1.5241400943441008e-10,4.5187312039131766e-09,4.860109947699229e-12,3.5465496076765905e-12
0.026250221113738054,0.569161447049781,3.76,0.0,0.49346978572405226,0.9478099282807589,0.06784489348217361,5.284146418982618e-19,9.674698666654603e-14,0.00032439621764003264,0.0002424858167876859,5.615922936595362e-07,2.393473420022498e-06,2.3523304957705743e-06,0.01808953084176689,0.008511246758320544,5.415793120669019e-07,6.417484745405056e-08,4.658356093223906e-07,0.007915051079398435,0.006392179456409348,3.5034768955627014e-07,0.027452812435797697,4.087317747243059e-05,2.5793600401454592e-14,2.6733235493757396e-08,9.865102518767939e-05,4.722632125766853e-12,1.5707775602495044e-10,4.706292580445633e-09,5.0845396075511834e-12,3.64735241635508e-12
0.026595137795713267,0.5692416847624121,3.76,0.0,0.4917604572562144,0.9462871188262966,0.06987130092350219,5.795271543894051e-19,1.0336434345286617e-13,0.0003268756464416435,0.0002455581059807795,5.648958196783981e-07,2.4392863071982532e-06,2.4114344011588022e-06,0.018682219459265577,0.008551585366012356,5.534426720133299e-07,6.543759923272162e-08,4.780957974935933e-07,0.00819189755113594,0.0064564383984078095,3.5841674491321676e-07,0.02842386859603506,4.16724302745525e-05,2.6697438548811724e-14,2.81782059968779e-08,0.0001052526237600443,5.150864050079257e-12,1.618699495233002e-10,4.901035256356889e-09,5.317865868154619e-12,3.750758634966393e-12
0.02694005447768848,0.5693237489553284,3.76,0.0,0.49002585370895546,0.9447354403620396,0.07193555097873568,6.35434557824039e-19,1.1041514846071344e-13,0.00032935517234836944,0.0002486458712167908,5.68165607066418e-07,2.485807138557194e-06,2.471783241351648e-06,0.019285753206222594,0.008590525198048192,5.655225917687641e-07,6.67155589472828e-08,4.905161425343494e-07,0.008472950664386433,0.006518859438563947,3.666187473907056e-07,0.029416171508825546,4.247941882611999e-05,2.7615168472892346e-14,2.9681636616088528e-08,0.00011219870570203038,5.612812854328551e-12,1.667960619386293e-10,5.10324945541521e-09,5.560403781337216e-12,3.856868984412796e-12
0.027284971159663694,0.5694076592739534,3.76,0.0,0.48826576651267845,0.9431544560101877,0.07403812865994591,6.965964821551359e-19,1.1792898709927843e-13,0.0003318362760843092,0.0002517512230283538,5.714035109836438e-07,2.533074699224944e-06,2.5334308439448563e-06,0.019900177284663416,0.008628133577316411,5.778290264197872e-07,6.800964524376733e-08,5.031022002090823e-07,0.008758104520368125,0.0065794474325807945,3.749612580925731e-07,0.030430037171750874,4.329471365805319e-05,2.8546458488760233e-14,3.124538925914294e-08,0.0001195021855508564,6.11083116923842e-12,1.7186186079541597e-10,5.313239559510278e-09,5.8124798330160124e-12,3.965787902811311e-12
0.027629887841638907,0.5694934365444768,3.76,0.0,0.4864799706472041,0.941543706467706,0.07617954692098983,7.635206537202701e-19,1.2593766044495113e-13,0.00033432044592629305,0.0002548763118731089,5.746113584914472e-07,2.5811295342776497e-06,2.5964339971122647e-06,0.020525542245179138,0.008664475831715132,5.903724496556999e-07,6.93208156103521e-08,5.158600921711149e-07,0.009047250485914964,0.006638209461355721,3.8345221330529025e-07,0.0314658003567591,4.411890871221684e-05,2.949096890367945e-14,3.28714114413159e-08,0.00012717631800783022,6.647431462720798e-12,1.7707342919237383e-10,5.531325757457505e-09,6.0744324686905815e-12,4.0776239204169586e-12
0.0279403128554166,0.5695722505585372,3.76,0.0,0.4848505737549777,0.940068184209381,0.0781404795353428,8.29140015135497e-19,1.3359687286979315e-13,0.00033656006288187556,0.00025770756080354307,5.774742209823745e-07,2.625087031795878e-06,2.654345197031229e-06,0.02109777154052371,0.008696153554825505,6.018732470182857e-07,7.051630114371457e-08,5.274946039951299e-07,0.009310803232097757,0.006689541583028107,3.91227844690281e-07,0.03241700209122067,4.486880427966812e-05,3.035204494508516e-14,3.438975141930661e-08,0.00013441118426366346,7.1655715143525705e-12,1.8189375097894076e-10,5.73480270962283e-09,6.3189241075707445e-12,4.1808631460019794e-12
0.028250737869194294,0.569652611701481,3.76,0.0,0.48319996838622076,0.9385677928125121,0.0801337280921282,9.003278024679903e-19,1.4171148249029768e-13,0.0003388044779799644,0.00026055815520130784,5.803154940876296e-07,2.669748703254781e-06,2.713448591742197e-06,0.02167895363372262,0.008726901277660107,6.135833298358166e-07,7.172718635052499e-08,5.392789427945919e-07,0.009577416727797265,0.006739409965919456,3.9913674352330453e-07,0.033386500103531946,4.562687343713965e-05,3.1223290463952915e-14,3.596172720060644e-08,0.0001419674695392002,7.719213893430319e-12,1.8684222323861986e-10,5.945366390788899e-09,6.57196474869695e-12,4.286641054350458e-12
0.028530120381594217,0.5697262743295012,3.76,0.0,0.4816961248938819,0.9371958594315946,0.08195564267384492,9.695622365903404e-19,1.494276920460835e-13,0.0003408294600439767,0.0002631415682154339,5.828552209031088e-07,2.7105738257828454e-06,2.7677005090974357e-06,0.022209712851076067,0.008753814431023446,6.243085915768722e-07,7.28307924674899e-08,5.500175753185174e-07,0.009819916126379018,0.006783047455770209,4.0637410166760877e-07,0.0342749280432719,4.6316518245532116e-05,3.201588965345598e-14,3.7423696956622256e-08,0.00014905154781666877,8.24966938362353e-12,1.9140964287199253e-10,6.14115455487829e-09,6.807236831743565e-12,4.384083997093082e-12
0.02880950289399414,0.5698012183877207,3.76,0.0,0.4801747858264321,0.9358031776562639,0.0838044202793819,1.0440935726746438e-18,1.5755834523530618e-13,0.00034286002168842835,0.00026574314798397315,5.853793844706961e-07,2.7520215652702965e-06,2.822993330081051e-06,0.02274780270630421,0.008780038864298819,6.35217154567737e-07,7.394808760486541e-08,5.608864503990108e-07,0.01006476388420288,0.006825513885808784,4.137296514546221e-07,0.035178626498386024,4.701352781476678e-05,3.28163196821767e-14,3.893164421337897e-08,0.00015641218923237506,8.812373693269256e-12,1.960889059793686e-10,6.3431047322292186e-09,7.0498613044465804e-12,4.483719940799883e-12
0.029088885406394063,0.5698774582696988,3.76,0.0,0.47863578854094085,0.9343894433409996,0.08568040882330909,1.1243454825660444e-18,1.6612720921153956e-13,0.0003448969658546311,0.0002683640876396021,5.878888605783721e-07,2.794117970462897e-06,2.87936509277078e-06,0.02329326510706996,0.008805603324290966,6.463159631840443e-07,7.507967142014033e-08,5.718901883292926e-07,0.010311896504715692,0.00686681710380708,4.2120851245989733e-07,0.0360978239412765,4.771826741193621e-05,3.362438395132401e-14,4.048684574987148e-08,0.00016405734365314569,9.409128118063153e-12,2.008840908052349e-10,6.551430644187883e-09,7.3000505384373e-12,4.585616948822951e-12
0.029307383768540404,0.5699379963746867,3.76,0.0,0.4774197602068526,0.9332689211909476,0.08716677061588458,1.191390820666484e-18,1.731503839384443e-13,0.0003464949793073675,0.0002704281240771514,5.898417855927449e-07,2.8275098736534556e-06,2.92422933590743e-06,0.023725024731020977,0.0088251545880122,6.551332743216146e-07,7.597500856108343e-08,5.805930255503543e-07,0.010506723620984386,0.006898314154437797,4.271468690741503e-07,0.03682766058985265,4.827505396909758e-05,3.426154306060889e-14,4.173691162749044e-08,0.0001702399483595791,9.900787738202472e-12,2.047177822666972e-10,6.718943083089726e-09,7.501130361200652e-12,4.666928544388501e-12
0.029525882130686746,0.5699993437715426,3.76,0.0,0.4761927416051294,0.932135173025017,0.08867017749427794,1.2624517268806288e-18,1.8046977804809019e-13,0.00034809777116571387,0.0002725053050419721,5.917866498843904e-07,2.8613281293675724e-06,2.9697971373575064e-06,0.024161343967531727,0.00884433165040667,6.640748981522927e-07,7.687976097536875e-08,5.893837080379742e-07,0.010702877647043705,0.006929109041422216,4.331664499334811e-07,0.03756724119973032,4.883697638411315e-05,3.4903153619645554e-14,4.301734220976788e-08,0.0001766055099122379,1.0415388148933074e-11,2.0862704576738546e-10,6.890600607519451e-09,7.707078515725617e-12,4.7496998340302776e-12
0.02972253065661845,0.5700552547935649,3.76,0.0,0.4750789550644077,0.9311033584672181,0.090037970788652,1.3300489799827e-18,1.8732162181650997e-13,0.0003495446840825162,0.00027438648310011286,5.935304536567817e-07,2.892140266922745e-06,3.011426367540078e-06,0.024557949567002028,0.008861281096108314,6.722316730037835e-07,7.770234031105265e-08,5.973725096947382e-07,0.010880524699579933,0.006956227680546992,4.3865571375722607e-07,0.03824129590391649,4.934724958483185e-05,3.5484328873649285e-14,4.419625053433363e-08,0.00018249428016082865,1.0898966564607451e-11,2.1221178461653246e-10,7.048730659433466e-09,7.896685344616328e-12,4.8254709824889085e-12
0.029919179182550156,0.5701118334947326,3.76,0.0,0.47395612792137753,0.930060579834183,0.09141986083087775,1.4012997808423187e-18,1.9443454816419002e-13,0.0003509960560610096,0.00027627919578035085,5.952683180391482e-07,2.9233188125528593e-06,3.0536569494334645e-06,0.02495828622626004,0.008877945758134314,6.80494855415619e-07,7.853302024860842e-08,6.054363949682518e-07,0.011059197743919063,0.006982784347626978,4.4421489490010803e-07,0.03892343429685706,4.986196745242313e-05,3.6068959758465605e-14,4.54008083086379e-08,0.00018853751113935628,1.1402691184434206e-11,2.1586111096608732e-10,7.210396055212166e-09,8.090407032889934e-12,4.902478884853414e-12
0.03011582770848186,0.5701690859204045,3.76,0.0,0.47282419121522484,0.929006713287483,0.09281599132390611,1.4764122345049885e-18,2.0181929073572236e-13,0.0003524521665034347,0.00027818386258219425,5.970005134436371e-07,2.954874090378856e-06,3.0965044573155815e-06,0.025362373098028884,0.00889433379445247,6.888672683072885e-07,7.937203114877453e-08,6.135773239894878e-07,0.011238873313145267,0.007008782379848861,4.4984601420223834e-07,0.03961375106579362,5.038126686612061e-05,3.6656974340989153e-14,4.663153725021108e-08,0.00019473824688983515,1.1927349491236875e-11,2.1957669728272302e-10,7.375685052290012e-09,8.288327644458441e-12,4.9807501783882476e-12
0.030312476234413566,0.5702270183005669,3.76,0.0,0.47168307380642943,0.9279416317513701,0.09422651004667326,1.5556075105450107e-18,2.0948707367408004e-13,0.00035391329187300057,0.0002801009032717392,5.987272990756277e-07,2.986816629216357e-06,3.1399848695678217e-06,0.025770230154900438,0.008910453024326677,6.973518036846322e-07,8.021960626528557e-08,6.217973120820219e-07,0.011419527716721757,0.007034225181025175,4.555511308027399e-07,0.0403123436318897,5.0905286010187296e-05,3.72483001442467e-14,4.788897307721031e-08,0.0002010995815771938,1.247376019708454e-11,2.2336025942059202e-10,7.544688421451194e-09,8.490533112100817e-12,5.060311978140826e-12
0.03050912476034527,0.5702856370604106,3.76,0.0,0.4705327023580963,0.9268652048570457,0.09565156892227433,1.6391198550723859e-18,2.1744962201212062e-13,0.00035537970796154216,0.00028203073826840063,6.00448926277099e-07,3.019157195350573e-06,3.184114613575354e-06,0.02618187819855774,0.00892631092268474,7.05951431631046e-07,8.107598259022761e-08,6.300984366594013e-07,0.011601137038497699,0.007059116209736228,4.6133234676074094e-07,0.041019312197658135,5.1434164706644756e-05,3.7842864148003415e-14,4.9173666632211396e-08,0.00020762466063135938,1.3042774850104172e-11,2.272135629267169e-10,7.717499666976845e-09,8.69711128708345e-12,5.141191963985218e-12
0.030705773286276977,0.570344948821695,3.76,0.0,0.469373001310499,0.9257772988816304,0.09709132409518825,1.7271986304121315e-18,2.2571922766367468e-13,0.00035685169132293693,0.0002839737879972474,6.021656409103452e-07,3.0519068015666082e-06,3.228910591216268e-06,0.026597338871187606,0.008941914615170687,7.146692042611167e-07,8.194140091808574e-08,6.384828417576969e-07,0.011783677135082606,0.0070834589685257,4.6719180997423987e-07,0.04173475979837338,5.196804423865847e-05,3.844059280472472e-14,5.048618486826966e-08,0.00021431668194770305,1.3635279661801011e-11,2.3113842614886325e-10,7.894215242583448e-09,8.908151991644999e-12,5.2234184041593936e-12
0.03090242181220868,0.5704049604053267,3.76,0.0,0.46820389285406416,0.9246777766855694,0.0985459360106066,1.8201086229322502e-18,2.34308736132211e-13,0.00035832951782703473,0.00028593047219771837,6.038776809716592e-07,3.0850766909482e-06,3.274390158357994e-06,0.027016634666680275,0.008957270874343637,7.235082523493469e-07,8.281610526796921e-08,6.469527311298736e-07,0.011967123634068001,0.007107256994754829,4.7313171011475746e-07,0.04245879235381635,5.250706701347725e-05,3.904141202873503e-14,5.182711024261312e-08,0.00022117889708162772,1.425219635507103e-11,2.3513671737539696e-10,8.074934429344107e-09,9.123747072342053e-12,5.307020114946692e-12
0.031099070338140387,0.570465678835202,3.76,0.0,0.46702529690763017,0.9235664976528238,0.10001556948830141,1.918130680775253e-18,2.432315893836936e-13,0.00035981346141200014,0.00028790120993737886,6.055852740937116e-07,3.118678341442997e-06,3.3205711437913444e-06,0.027439788939184064,0.008972386115991769,7.324717876771412e-07,8.370034277751535e-08,6.55510370236651e-07,0.012151451930877655,0.007130513851177766,4.791542803749514e-07,0.04319151871771949,5.305137654363473e-05,3.964524720325196e-14,5.3197041769957965e-08,0.00022821461243499453,1.4894484156571638e-11,2.3921035739265645e-10,8.259759524686357e-09,9.34399045372691e-12,5.392026489096382e-12
0.03129571886407209,0.570527111343434,3.76,0.0,0.46583713109962593,0.9224433176317599,0.10150039379466272,2.0215642168774283e-18,2.5250187675181163e-13,0.00036130379482545946,0.00028988641989772254,6.072886385750484e-07,3.152723482768188e-06,3.3674718762540442e-06,0.02786682591021397,0.008987266395071497,7.415631079342655e-07,8.459436402333468e-08,6.641580893331853e-07,0.012336637184324116,0.007153233115535427,4.852617998537627e-07,0.04393305072712947,5.360111758793687e-05,4.0252023180509684e-14,5.459659583615723e-08,0.00023542719048906416,1.5563141629244337e-11,2.4336132274665474e-10,8.448796012428736e-09,9.568978193918147e-12,5.478467523716106e-12
0.0314923673900038,0.5705892653739892,3.76,0.0,0.46463931074672116,0.9213080888736672,0.10300058271871673,2.130727026073531e-18,2.621343343278331e-13,0.0003628007905177268,0.0002918865201679149,6.089879848718482e-07,3.1872241023398276e-06,3.415111192050556e-06,0.028297770676014425,0.009001917402121046,7.507855989293348e-07,8.549842308604145e-08,6.728982821854343e-07,0.012522654311814886,0.007175418370572156,4.914565930997255e-07,0.044683503253472305,5.415643608547762e-05,4.0861664267801704e-14,5.602640611390348e-08,0.00024282005107145648,1.6259207995724183e-11,2.475916463852365e-10,8.64215257572486e-09,9.798808542430197e-12,5.566373817676976e-12
0.03168901591593551,0.5706521485851879,3.76,0.0,0.46343174883073684,0.9201606599693605,0.10451631465093905,2.2459567982058645e-18,2.721443958293114e-13,0.00036430472015676997,0.0002939019278411141,6.106835147075167e-07,3.2221924447371693e-06,3.463508446407807e-06,0.028732649214918502,0.009016344460303253,7.601427357698769e-07,8.641277729865298e-08,6.817334066918792e-07,0.012709477984318205,0.007197073194991001,4.977410308820907e-07,0.04544299425468495,5.471747896567207e-05,4.1474094228178314e-14,5.7487124304268e-08,0.0002503966726336644,1.6983765179349938e-11,2.519034190479491e-10,8.839941238981642e-09,1.0033581999607564e-11,5.655776582511547e-12
0.03188566444186722,0.5707157688535878,3.76,0.0,0.46221435597734994,0.9190008757857818,0.10604777266117028,2.3676137530624276e-18,2.8254823841578853e-13,0.0003658158539176879,0.00029593305889333743,6.123754195985945e-07,3.2576410170855545e-06,3.512683529518322e-06,0.029171488393605453,0.009030552522496713,7.696380853607539e-07,8.733768718714267e-08,6.906659855064443e-07,0.012897082620471984,0.00721820115444553,5.041175310962663e-07,0.04621164482733193,5.528439410013857e-05,4.208923627550238e-14,5.897942085845892e-08,0.0002581605935486329,1.773793982951242e-11,2.562987912133587e-10,9.042277502182693e-09,1.0273401377439537e-11,5.746707658122076e-12
