Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268)
0.00010447402603126856,0.9177204386932649,3.76,0.0,0.3239306379976505,0.6436775609065194,0.39897479348684073,3.346647996967889e-08,1.5104226022213793e-06,0.04424154478867104,0.001313471106360147,1.0436820305722011e-06,0.0023269636657297353,0.00774944768118583,0.4246987782689247,0.0077954632800246474,0.0005715401863153296,5.332971961588179e-06,8.349765501884047e-05,0.05185580421007044,0.006039634009393535,0.0004957757082656278,0.1988617122317699,7.551851427280935e-05,1.538118452315629e-09,0.00023203702474360245,0.05406637047496856,3.929539633331255e-05,2.0992012809819413e-05,4.399613779113327e-05,9.23686421762989e-13,6.81205981888717e-10,2.838716565060597e-12,1.093335070320257e-06,0.04965234176675662,0.0002029069585626693,0.001289949704809986,1.0303023626066147e-08,3.892099136848445e-11,3.375911372070769e-08,4.93004007123736e-09,0.0014410691666479922,7.086794650895043e-08,1.5779267865375612e-11,6.523330468948302e-06,0.000877933485530522,2.0590578515433991e-10,1.3640064843537557e-08,2.038150421523806e-05,1.946827662323269e-05,0.003318185189662377,1.912282185937907e-09,8.720996167150825e-10,4.9783814955847705e-12,1.745411383564607e-17,7.445041240311221e-06,3.405162153580322e-20,5.033245862277595e-08,6.273027528509778e-08,8.253876156035443e-13,7.715612939389417e-08,2.835387114662498e-12,1.4049919973514297e-07,6.598778564589252e-21,5.031673552354656e-16,5.1952245147717315e-12,7.81147827634173e-13,2.442786948554101e-14
0.00010460355584144625,0.9179591431002583,3.76,0.0,0.32212242324170903,0.6419084396082154,0.40088250618546817,3.4470140375219994e-08,1.5381458473789294e-06,0.044259823794745606,0.0013102900513472344,1.040974308060226e-06,0.002342699495897512,0.007820079407030677,0.42628952071498705,0.0077606446523087805,0.0005746337737363076,5.321026178613231e-06,8.360874718540875e-05,0.0517351279073514,0.006016839784087698,0.0004969684016777662,0.1998798135841967,7.535689846704465e-05,1.540032432786347e-09,0.0002333429493115535,0.05440652505074527,3.967634846510465e-05,2.1166183694601976e-05,4.4433284148374704e-05,9.300698021041594e-13,6.821156540247773e-10,2.858308783593946e-12,1.1006980121969772e-06,0.049964805378986815,0.00020470678597204228,0.0012969275015259798,1.0384671154011914e-08,3.955037964762951e-11,3.3886763609736606e-08,4.980892158708639e-09,0.0014439218917100208,7.13433734608601e-08,1.5981532087865598e-11,6.544679388413561e-06,0.0008807445508581142,2.0877636243949174e-10,1.3775007018389062e-08,2.0546499097459338e-05,1.95793179968877e-05,0.003338246895079886,1.9180573241515855e-09,8.837821123811133e-10,5.010204002525074e-12,1.7651021790026885e-17,7.528511614493741e-06,3.443562447002294e-20,5.086814416909894e-08,6.310958270653238e-08,8.310810660536778e-13,7.698845221475214e-08,2.8696382382687514e-12,1.4213578768296927e-07,6.67322242187164e-21,5.043985111230583e-16,5.254607509447019e-12,7.86831280691563e-13,2.4706987227097706e-14
0.00010473308565162394,0.9181985503547919,3.76,0.0,0.32031105936938953,0.6401300473508933,0.4027996864535581,3.5507390998323984e-08,1.5664632325026135e-06,0.044277491409467844,0.001307064913040608,1.0382354806710293e-06,0.0023585886259343005,0.007891549147135274,0.42788206855738914,0.007725727817047591,0.0005777513044673346,5.308842723465008e-06,8.371736619177991e-05,0.05161206811887094,0.005993818942440643,0.0004981550960130991,0.2009026717585621,7.519111160430522e-05,1.5419594667489891e-09,0.00023465058083458606,0.0547479846548144,4.006081672932825e-05,2.13421536296325e-05,4.487605663823568e-05,9.365027916401723e-13,6.83006063775306e-10,2.87805297011222e-12,1.1081171533738038e-06,0.05027944937021842,0.00020651588862541904,0.0013038747896787098,1.046676624608665e-08,4.018998939590691e-11,3.4014188939712457e-08,5.0324732312097994e-09,0.0014467112835924469,7.182189323762861e-08,1.6186773624217076e-11,6.566064198466124e-06,0.0008835200164692325,2.1168270516955521e-10,1.3911261961044436e-08,2.0713080423669524e-05,1.9691612648964066e-05,0.0033582609808650095,1.9237093276289503e-09,8.956533110591011e-10,5.04224451872027e-12,1.7850149895947358e-17,7.612735360639746e-06,3.482395495744923e-20,5.140839108669938e-08,6.348799073237589e-08,8.3681864370743e-13,7.681604776889335e-08,2.9043606523323164e-12,1.4378780004734478e-07,6.7485056381063956e-21,5.056113353712874e-16,5.314753477803368e-12,7.925396269921672e-13,2.4989690180616474e-14
0.00010486261546180163,0.9184386572242113,3.76,0.0,0.31849658136261433,0.6383423330043225,0.40472638089981255,3.65794678440861e-08,1.5953891128158182e-06,0.04429453528483798,0.0013037955107529492,1.0354653127209987e-06,0.0023746328564959326,0.007963868608311664,0.429476358491702,0.00769071371724109,0.0005808930171275472,5.2964201341520435e-06,8.382345208290442e-05,0.051486615244258356,0.005970570817949298,0.0004993356048948054,0.20193030684158242,7.502112977081378e-05,1.5439002116327765e-09,0.0002359597687195085,0.05509073895480555,4.044882906544044e-05,2.151994044745942e-05,4.5324538286826044e-05,9.42985616732262e-13,6.838767794801251e-10,2.8979498111231846e-12,1.115592741015686e-06,0.050596291070818075,0.00020833415582352117,0.0013107901879616652,1.0549310154855775e-08,4.083997595386187e-11,3.414137165293291e-08,5.0847961643331814e-09,0.0014494363895775316,7.230352081535999e-08,1.6395041865520385e-11,6.5874838271512326e-06,0.0008862591609624493,2.1462513451562023e-10,1.4048844256258634e-08,2.0881261367694983e-05,1.980518008198406e-05,0.003378223643882866,1.9292356893479437e-09,9.077168917772181e-10,5.074504591067389e-12,1.805152316270304e-17,7.697714419254987e-06,3.52166617086692e-20,5.1953206599394575e-08,6.38654274753775e-08,8.426005471671682e-13,7.663888809678555e-08,2.9395612273305963e-12,1.454552865958359e-07,6.824637668101602e-21,5.06805476813394e-16,5.375673488668542e-12,7.982726066020683e-13,2.5276030337317468e-14
0.00010499214527197932,0.9186794603316473,3.76,0.0,0.31667902517610175,0.6365452454508594,0.40666263598704383,3.7687654663999016e-08,1.6249382091417729e-06,0.04431094286818452,0.0013004816664349992,1.0326635686584498e-06,0.002390834009307642,0.008037049669659417,0.43107232577373306,0.007655603307199509,0.0005840591526629445,5.283756964859182e-06,8.392694397492706e-05,0.05135875986847207,0.00594709477112268,0.0005005097385036456,0.2029627388416634,7.484692947123265e-05,1.5458553337053162e-09,0.00023727035790832495,0.05543477715410657,4.084041341014221e-05,2.1699562015937922e-05,4.577881325991129e-05,9.495184946242743e-13,6.847273631878279e-10,2.9179999651259974e-12,1.1231250116655249e-06,0.05091534790156794,0.00021016147196306062,0.0013176723009204448,1.0632304154937055e-08,4.1500496373009136e-11,3.426829327307599e-08,5.13787408647222e-09,0.001452096251776233,7.278827056454221e-08,1.6606387069072702e-11,6.608937167653541e-06,0.0008889612573191898,2.1760397057959882e-10,1.4187768662840522e-08,2.105105504548729e-05,1.9920039982848604e-05,0.0033981310128778927,1.9346338902922377e-09,9.199766160931383e-10,5.106985769101105e-12,1.825516683909969e-17,7.783450556517481e-06,3.56137939004889e-20,5.250259675565808e-08,6.424181976049029e-08,8.484269668724468e-13,7.645694570639432e-08,2.9752469241463582e-12,1.4713829375792546e-07,6.901628057316079e-21,5.079805813649568e-16,5.437378779991718e-12,8.040299474115861e-13,2.5566060482027692e-14
0.000105121675082157,0.9189209561527781,3.76,0.0,0.3148584277536759,0.6347387335986149,0.4086084980165718,3.883328613384643e-08,1.6551256348081665e-06,0.04432670139986606,0.0012971232047896512,1.0298300131528704e-06,0.0024071939273234894,0.008111104384540808,0.4326699041972842,0.007620397552607579,0.0005872499543519823,5.270851786921929e-06,8.402778005268147e-05,0.05122849276958504,0.005923390190525451,0.0005016773035275738,0.20399998768224256,7.466848764795415e-05,1.5478255079161894e-09,0.00023858218879734762,0.05578008798091691,4.123559768617653e-05,2.1881036233541367e-05,4.623896700043704e-05,9.56101634607179e-13,6.85557370639242e-10,2.9382040660625583e-12,1.1307141925556287e-06,0.05123663737133095,0.000211997716446474,0.0013245197192011027,1.071574954371227e-08,4.217170940208953e-11,3.4394934898270655e-08,5.191720383728499e-09,0.0014546899072343186,7.327615620904187e-08,1.6820860372588106e-11,6.6304230774734455e-06,0.000891625572950582,2.206195322279235e-10,1.4328050113295213e-08,2.1222474506376775e-05,2.003621221795048e-05,0.00341797914797101,1.939901400140782e-09,9.324363301270323e-10,5.139689604586472e-12,1.8461106413674552e-17,7.869945356951126e-06,3.6015401175538916e-20,5.305656637956008e-08,6.461709311535919e-08,8.542980861053731e-13,7.62701935971646e-08,3.011424794221409e-12,1.4883686446885985e-07,6.979486441791813e-21,5.091362920563454e-16,5.499880761162242e-12,8.098113648285533e-13,2.5859834203950068e-14
0.00010525120489233469,0.919163141013238,3.76,0.0,0.31303482704469926,0.6329227463949432,0.41056401311214996,4.001775163663366e-08,1.6859669041987015e-06,0.044341797910972945,0.001293719953388739,1.0269644111904865e-06,0.0024237144748781407,0.008186044982861523,0.43426902607177753,0.007585097430595637,0.0005904656678112652,5.257703189823795e-06,8.412589756610964e-05,0.05109580492677568,0.005899456493842424,0.0005028381031129349,0.2050420731949491,7.448578170083414e-05,1.5498114177429837e-09,0.00023989509715293314,0.056126659677134066,4.1634409790861856e-05,2.206438102283576e-05,4.6705086221413e-05,9.627352386013729e-13,6.863663512514229e-10,2.9585627249501816e-12,1.138360502240185e-06,0.05156017707471089,0.00021384276359160653,0.0013313310198133658,1.0799647642292222e-08,4.285377547581677e-11,3.4521277194073024e-08,5.246348705242022e-09,0.0014572163880446796,7.37671907862869e-08,1.7038513808711496e-11,6.651940377589827e-06,0.0008942513697479433,2.2367213693606486e-10,1.446970371396844e-08,2.139553272400215e-05,2.0153716827815007e-05,0.003437764040175885,1.9450356779855202e-09,9.450999666438706e-10,5.172617651114474e-12,1.8669367614383845e-17,7.957200215777021e-06,3.6421533641814976e-20,5.3615119023127575e-08,6.499117176117082e-08,8.602140814684389e-13,7.607860528474077e-08,3.0481019800526836e-12,1.505510380184819e-07,7.058222548070358e-21,5.102722490678025e-16,5.5631910153171595e-12,8.156165614715403e-13,2.6157405907466066e-14
0.00010538073470251238,0.9194060110855603,3.76,0.0,0.3112082620206259,0.6310972328403017,0.4125292272034078,4.124249575909851e-08,1.717477932226034e-06,0.04435621922103572,0.0012902717427918434,1.0240665281712197e-06,0.002440397537839805,0.008261883873522155,0.4358696221997676,0.0075497039298117125,0.0005937065410039948,5.244309782213879e-06,8.422123282796283e-05,0.05096068752850187,0.005875293128963985,0.000503991936815057,0.20608901511257685,7.429878950735065e-05,1.551813755023929e-09,0.0002412089140259344,0.05647447998707196,4.2036877584802776e-05,2.2249614321089173e-05,4.717725883745906e-05,9.694194992611906e-13,6.871538481044901e-10,2.9790765241561924e-12,1.146064148430694e-06,0.0518859846896657,0.0002156964825406625,0.001338104766408644,1.0883999796429189e-08,4.354685670135712e-11,3.464730038641338e-08,5.301772968531863e-09,0.0014596747214652517,7.426138660588725e-08,1.7259400319826614e-11,6.673487851802516e-06,0.0008968379041370446,2.267621006289153e-10,1.4612744744933264e-08,2.1570242586735197e-05,2.0272574021274586e-05,0.0034574816109343084,1.950034173078508e-09,9.579715471863526e-10,5.205771463679932e-12,1.8879976408224842e-17,8.04521633109186e-06,3.6832241871950905e-20,5.417825691787216e-08,6.536397860386434e-08,8.661751212172932e-13,7.588215482626522e-08,3.0852857157987826e-12,1.522808498977352e-07,7.137846193057006e-21,5.113880897669038e-16,5.627321301660128e-12,8.214452268520091e-13,2.6458830823026983e-14
0.00010551026451269007,0.9196495623857595,3.76,0.0,0.309378772691669,0.6292621420027343,0.41450418600877437,4.2509020231719495e-08,1.7496750529179737e-06,0.04436995193576864,0.001286778406667514,1.0211361300087304e-06,0.0024572450237607736,0.008338633646578095,0.43747162185437927,0.00751421805048828,0.00059697282424592,5.230670192951828e-06,8.431372121288694e-05,0.05082313198085665,0.005850899575092522,0.0005051386005490231,0.20714083306183828,7.41074894432078e-05,1.5538332197584859e-09,0.00024252346566842008,0.05682353614599865,4.244302887969068e-05,2.2436754072665665e-05,4.765557403362649e-05,9.761545993848546e-13,6.879193979350519e-10,2.999746015675431e-12,1.1538253273409637e-06,0.05221407797486229,0.00021755873716928652,0.0013448395095733486,1.0968807377211744e-08,4.4251116839875425e-11,3.477298425460648e-08,5.358007364712032e-09,0.001462063930042582,7.475875520459283e-08,1.7483573772876585e-11,6.6950642460058e-06,0.0008993844271365618,2.298897375036131e-10,1.4757188659210922e-08,2.174661688775757e-05,2.0392804169200323e-05,0.0034771277116730686,1.954894325610472e-09,9.710551842625775e-10,5.239152598230021e-12,1.9092959000697062e-17,8.133994695839988e-06,3.7247576902079004e-20,5.474598092261489e-08,6.573543522574736e-08,8.721813647581974e-13,7.568081684625639e-08,3.122983327503056e-12,1.5402633163208821e-07,7.218367283806218e-21,5.124834487484613e-16,5.6922835577995854e-12,8.272970370514385e-13,2.6764165018048764e-14
0.00010563979432286776,0.9198937907703056,3.76,0.0,0.3075464001235774,0.6274174230328661,0.41648893501786066,4.3818888259303276e-08,1.7825750358495093e-06,0.04438298244483909,0.001283239781918072,1.018172983235321e-06,0.0024742588620190486,0.008416307075425976,0.439074952756648,0.007478640804511314,0.0006002647702085188,5.216783072183426e-06,8.440329715623507e-05,0.05068312991614157,0.005826275343870941,0.0005062778865418763,0.20819754655590164,7.391186040342357e-05,1.5558705198972817e-09,0.00024383857344980353,0.057173814868488854,4.285289142532243e-05,2.262581822179961e-05,4.814012231129848e-05,9.829407126186633e-13,6.886625311330963e-10,3.0205717231864426e-12,1.1616442244746442e-06,0.05254447476688805,0.0002194293859963283,0.0013515337871387487,1.1054071781878151e-08,4.496672128829129e-11,3.489830812437086e-08,5.415066363975441e-09,0.0014643830317422016,7.525930730082674e-08,1.7711088974318615e-11,6.716668267338914e-06,0.0009018901844208652,2.3305535985352883e-10,1.4903051082148323e-08,2.192466831480179e-05,2.051442779772756e-05,0.0034966981233846006,1.959613567520726e-09,9.84355083591209e-10,5.272762611202088e-12,1.9308341835162826e-17,8.22353608947693e-06,3.766759023057406e-20,5.5318290470768616e-08,6.610546187756197e-08,8.78232963248009e-13,7.54745665631671e-08,3.161202233308727e-12,1.557875106129116e-07,7.299795817283867e-21,5.135579578774699e-16,5.758089902087366e-12,8.331716543990289e-13,2.707346540781475e-14
0.00010576932413304545,0.9201386919331399,3.76,0.0,0.305711186454527,0.6255630251793165,0.41848351947329465,4.517372650458645e-08,1.8161950889572493e-06,0.04439529691965171,0.0012796557088080136,1.0151768551101162e-06,0.0024914410039556037,0.008494917119218272,0.4406795410527611,0.007442973215492915,0.0006035826339228416,5.202647092444036e-06,8.448989415325628e-05,0.05054067320165517,0.0058014199805338125,0.0005074095832832221,0.20925917498671798,7.371188182390783e-05,1.5579263711244362e-09,0.0002451540537711504,0.057525302336595176,4.326649289653138e-05,2.281682470304428e-05,4.863099543590186e-05,9.897780026036496e-13,6.893827717408626e-10,3.0415541393895888e-12,1.1695210136282254e-06,0.05287719297741193,0.00022130828209354167,0.001358186124507622,1.1139794434714747e-08,4.569383706071789e-11,3.502325086072093e-08,5.472964721273396e-09,0.0014666310400858768,7.576305274883539e-08,1.794200168532788e-11,6.738298583412854e-06,0.0009043544163871427,2.362592778950601e-10,1.5050347810862765e-08,2.2104409439353163e-05,2.0637465580988607e-05,0.0035161885562318257,1.9641893233387333e-09,9.978755464049216e-10,5.306603059047043e-12,1.9526151592078096e-17,8.313841069468676e-06,3.8092333816512255e-20,5.5895183517754786e-08,6.647397747100781e-08,8.843300588204919e-13,7.526337981658006e-08,3.199949943888003e-12,1.5756440992980175e-07,7.382141880074524e-21,5.146112463351705e-16,5.8247526359576455e-12,8.390687271386162e-13,2.738678976644014e-14
0.00010589885394322314,0.9203842614023038,3.76,0.0,0.3038731749121109,0.6236988978046955,0.420487984352004,4.65752263899819e-08,1.85055287107514e-06,0.044406881311165276,0.0012760260310950003,1.0121475137305188e-06,0.00250879342300897,0.008574476925145855,0.44228531129124393,0.007407216318841107,0.0006069266727824021,5.188260949787958e-06,8.457344475971267e-05,0.05039575394867318,0.005776333065080079,0.0005085334754746432,0.2103257376171243,7.350753370350413e-05,1.5600014966103833e-09,0.00024646971798053145,0.05787798418784272,4.368386087953799e-05,2.3009791431701417e-05,4.91282864541337e-05,9.966666217190052e-13,6.900796374570228e-10,3.0626937222411704e-12,1.1774558554658592e-06,0.05321225059014514,0.00022319527299521596,0.0013647950349971508,1.1225976787756167e-08,4.64326327651877e-11,3.514779086084668e-08,5.531717481880893e-09,0.0014688069642952576,7.627000048955895e-08,1.817636863709982e-11,6.759953821577955e-06,0.0009067763582270917,2.395017995802301e-10,1.519909481305985e-08,2.228585270539619e-05,2.0761938333353166e-05,0.0035355946491782302,1.9686190110587954e-09,1.0116209718122725e-09,5.340675497723413e-12,1.9746415187985503e-17,8.404909962625327e-06,3.8521860077668554e-20,5.647665648552504e-08,6.684089957174144e-08,8.90472783489328e-13,7.50472330950068e-08,3.239234062675307e-12,1.5935704819292473e-07,7.465415647999373e-21,5.156429406678175e-16,5.892284246273058e-12,8.449878890867931e-13,2.770419673782499e-14
0.00010602838375340082,0.9206304945366189,3.76,0.0,0.3020324098304189,0.6218249904021999,0.42250237434593324,4.8025148324632765e-08,1.8856665117292991e-06,0.044417721347748386,0.0012723505961633964,1.0090847281479996e-06,0.002526318114841805,0.008654999830598491,0.4438921864001084,0.007371371161829162,0.0006102971465434725,5.173623364945299e-06,8.465388059306524e-05,0.05024836452163509,0.005751014213467036,0.0005096493439815413,0.2113972535727164,7.329879662649227e-05,1.562096626742087e-09,0.000247785372289205,0.05823184550304876,4.41050228573995e-05,2.3204736295164545e-05,4.963208975750704e-05,1.0036067112388682e-12,6.907526396466597e-10,3.0839908954285526e-12,1.1854488977021922e-06,0.05354966565759125,0.00022509020060848517,0.001371359020198411,1.1312620321450937e-08,4.71832785781792e-11,3.52719060471123e-08,5.591339987066035e-09,0.0014709098094425148,7.678015849955933e-08,1.841424754620743e-11,6.781632568091225e-06,0.0009091552400034465,2.427832304020918e-10,1.534930822562935e-08,2.246901041781717e-05,2.0887867001081688e-05,0.0035549119696454312,1.972900043048193e-09,1.0255958592191508e-09,5.374981482173628e-12,1.9969159774377887e-17,8.496742856090102e-06,3.8956221888272393e-20,5.706270420509742e-08,6.72061443928951e-08,8.966612592865545e-13,7.48261035643353e-08,3.2790622858896e-12,1.6116543934817097e-07,7.549627385687303e-21,5.166526648383544e-16,5.96069740766697e-12,8.509287592930358e-13,2.8025745846555047e-14
