Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92)
6.356113157465728e-05,0.7210473160575493,3.76,0.0,0.6895778328132259,0.9991918070748255,0.0008335243976636985,1.6608729580919978e-17,2.2331330125762144e-12,0.001212276047064458,0.0001555540394508476,1.9086279592688333e-07,6.010286396710828e-06,3.6725374332700694e-06,0.00030961038511706924,0.00043753371383361937,1.2593456134164858e-06,5.815573520613872e-08,7.125906526262762e-08,2.3748645669312585e-05,9.876541608527532e-05,8.509799076337288e-08,1.9468898279144546e-05,3.478075172682336e-06,2.324409265537116e-14
6.453828486602687e-05,0.7210482649476452,3.76,0.0,0.6895313992680013,0.9991718779298537,0.0008584710284215766,1.7066910061633084e-17,2.2678642850895978e-12,0.0012310597078798175,0.00015525277549405098,1.9381767586020273e-07,6.08637326096826e-06,3.716229196391903e-06,0.0003180484738437636,0.00045185695620026886,1.2751176011736643e-06,5.898627415012607e-08,7.376287936764813e-08,2.5013755929541706e-05,0.00010360992414480436,8.87600414290662e-08,2.056384854700267e-05,3.474941804020653e-06,2.4482332167841293e-14
6.551543815739646e-05,0.7210492094543289,3.76,0.0,0.6894845413680317,0.9991516866964089,0.0008837311599086458,1.7528643350457124e-17,2.3022869873221604e-12,0.001249673556440282,0.00015494135574239284,1.9674564612180905e-07,6.161746575610161e-06,3.759871080980456e-06,0.0003265941855651779,0.00046637001306447737,1.2908098705103761e-06,5.98041228872187e-08,7.630144588987659e-08,2.6322842484207756e-05,0.00010859120590136393,9.25078234741549e-08,2.17015356985196e-05,3.471413671665104e-06,2.576361421693189e-14
6.649259144876605e-05,0.7210501494841939,3.76,0.0,0.6894372631502275,0.9991312340817591,0.000909301932219836,1.799383860636965e-17,2.3363959943202578e-12,0.0012681148312344856,0.00015462166649160127,1.9964627034292014e-07,6.236417490767842e-06,3.8034715584073517e-06,0.0003352475912912596,0.00048106957668634076,1.3064238718123355e-06,6.060952396954797e-08,7.887397551447018e-08,2.7676503545756426e-05,0.00011370924952348542,9.634105349301536e-08,2.2882821368109072e-05,3.467544372790628e-06,2.708852432017738e-14
6.746974474013564e-05,0.7210510849644189,3.76,0.0,0.6893895685816783,0.9991105208719548,0.0009351805335147022,1.8462409287201673e-17,2.3701867331643366e-12,0.0012863810710062346,0.00015429549598648475,2.025191595683841e-07,6.310397733362717e-06,3.847038954852497e-06,0.00034400877828546253,0.0004959523392290212,1.3219611104673786e-06,6.140273915736873e-08,8.147968387895949e-08,2.9075323550544347e-05,0.00011896394441999665,1.0025941208380073e-07,2.410856188379235e-05,3.463385088833382e-06,2.845763451144645e-14
6.844689803150523e-05,0.721052015842213,3.76,0.0,0.6893414615579526,0.9990895479269909,0.0009613642022083633,1.8934273086438228e-17,2.4036551681810194e-12,0.0013044701066196017,0.00015396453615933585,2.0536397097251432e-07,6.38369953815461e-06,3.8905814327271025e-06,0.0003528778497389243,0.0005110149970859808,1.3374231393807215e-06,6.218404710826753e-08,8.411779330670134e-08,3.0519873260595295e-05,0.00012435508402916615,1.0426254620920623e-07,2.5379607991978434e-05,3.4589846012768745e-06,2.987150344052837e-14
6.942405132287481e-05,0.7210529420842294,3.76,0.0,0.6892929459016803,0.9990683161760409,0.0009878502288843327,1.9409351857480888e-17,2.436797785464414e-12,0.0013223800525532993,0.00015363038455128893,2.0818040651628754e-07,6.456335581806552e-06,3.934106973884884e-06,0.0003618549244081667,0.0005262542549396439,1.3528115518495798e-06,6.295374116061596e-08,8.678753442347161e-08,3.2010709894587274e-05,0.00012988236874447582,1.0835007152500874e-07,2.669680460510727e-05,3.454389314826922e-06,3.133067650133035e-14
7.04012046142444e-05,0.7210538636759587,3.76,0.0,0.689244025361407,0.9990468266127704,0.0010146359579420905,1.9887571527168982e-17,2.469611576795679e-12,0.0013401092980728875,0.0001532945463985256,2.1096821155357344e-07,6.528318920093846e-06,3.977623364631601e-06,0.00037094013621999464,0.0005416668295561615,1.3681279748134133e-06,6.371212721701592e-08,8.948814765676112e-08,3.354837728602374e-05,0.00013554540896021142,1.1252157466881917e-07,2.8060990571596305e-05,3.44964328734811e-06,3.2835685986682673e-14
7.137835790561399e-05,0.7210547806210958,3.76,0.0,0.6891947036107019,0.9990250802907412,0.001041718788992697,2.0368862000262398e-17,2.5020940230477792e-12,0.0013576564981281917,0.0001529584368654511,2.1372717339388624e-07,6.599662928352146e-06,4.021138182526343e-06,0.00038013363384728374,0.000557249453321831,1.3833740624915134e-06,6.44595217322745e-08,9.221888461806531e-08,3.513340606654193e-05,0.00014134372822041967,1.1677661550229323e-07,2.947299846747914e-05,3.4447882659427114e-06,3.438705126774781e-14
7.235551119698358e-05,0.7210556929408914,3.76,0.0,0.6891449842475065,0.9990030783189118,0.0010690961780160618,2.085315705649909e-17,2.534243077159916e-12,0.001375020564021933,0.00015262338340730076,2.1645711982892576e-07,6.670381245228197e-06,4.064658784952869e-06,0.00038943558025933173,0.0005729988775275106,1.3985514904154225e-06,6.519624980929943e-08,9.497900936912846e-08,3.676631387232174e-05,0.0001472767664552174,1.211147293008368e-07,3.093365440908035e-05,3.439863728565181e-06,3.598527899604048e-14
7.333266448835317e-05,0.7210566006734902,3.76,0.0,0.6890948707937046,0.9989808218572431,0.001096765638293681,2.1340394241741905e-17,2.5660571467632863e-12,0.0013922006538939758,0.00015229062824507274,2.191579176299272e-07,6.74048771976839e-06,4.108192299425624e-06,0.0003988461522503919,0.0005889118754080295,1.4136619498597779e-06,6.592264340523533e-08,9.776779957371624e-08,3.844760557158172e-05,0.00015334388328894197,1.2553542888560303e-07,3.2443777886033644e-05,3.4349069305808375e-06,3.7630863326087635e-14
7.430981777972276e-05,0.7210575038732542,3.76,0.0,0.6890443666949008,0.9989583121124183,0.0011247247411307212,2.1830514754603394e-17,2.597535076536612e-12,0.0014091961630638566,0.0001519613309362049,2.2182947102256354e-07,6.809996361853759e-06,4.151745615582904e-06,0.00040836553994994093,0.0006049852449441774,1.4287071426716345e-06,6.663903964916577e-08,1.0058454753705e-07,4.017777351118077e-05,0.00015954436140519694,1.300382066933024e-07,3.40041816139192e-05,3.4299529556958993e-06,3.9324286156789413e-14
7.528697107109235e-05,0.7210584026100814,3.76,0.0,0.6889934753203918,0.9989355503336799,0.0011529711163813195,2.2323463329841013e-17,2.6286761303664827e-12,0.0014260067142723393,0.00015163657102501194,2.2447172014583963e-07,6.8789212959661065e-06,4.1953253788090145e-06,0.00041799394631812214,0.0006212158114353214,1.4436887764950852e-06,6.734577927179048e-08,1.0342856113553013e-07,4.195729778038656e-05,0.00016587740995446118,1.3462253678004163e-07,3.5615671405771824e-05,3.4250347707070023e-06,4.106601738958277e-14
7.626412436246194e-05,0.7210592969687147,3.76,0.0,0.6889421999633136,0.9989125378087883,0.0011815024527908394,2.2819188119688515e-17,2.659479973383872e-12,0.0014426321478607416,0.00015131735075756044,2.2708463950110425e-07,6.947276718248203e-06,4.238937985418154e-06,0.00042773158662968676,0.0006376004298510963,1.4586085603851444e-06,6.804320514665302e-08,1.0629916463982024e-07,4.3786646489921266e-05,0.0001723421679905891,1.392878767560647e-07,3.727904606169287e-05,3.4201832835414136e-06,4.285651520155883e-14
7.724127765383153e-05,0.7210601870480513,3.76,0.0,0.6888905438409522,0.9988892758601124,0.0012103164981686263,2.3317640574176273e-17,2.689946653944346e-12,0.0014590725119246477,0.00015100459784637496,2.2966823639696763e-07,7.015076856801754e-06,4.282589579325091e-06,0.0004375786879496119,0.0006541359869709013,1.4734682008023426e-06,6.87316609417423e-08,1.0919569943474388e-07,4.566627606445238e-05,0.00017893770792321926,1.4403366964888028e-07,3.8995097275784956e-05,3.4154274040838663e-06,4.469622633174043e-14
7.91955842365707e-05,0.7210619548310492,3.76,0.0,0.688786101793496,0.9988420091317143,0.0012687840019590024,2.4322550065217418e-17,2.7498705293558315e-12,0.0014913992037183421,0.00015040184917794838,2.3474764677624857e-07,7.149068142484499e-06,4.3700330343559815e-06,0.00045760223763728495,0.0006876476343930082,1.50301384319071e-06,7.008303363661946e-08,1.1506401763348866e-07,4.957814694076677e-05,0.00019251711062285223,1.5376432393073124e-07,4.258836022287378e-05,3.406308503087766e-06,4.852502013674854e-14
8.095446016103597e-05,0.7210635324580853,3.76,0.0,0.6886908324753744,0.9987986298907561,0.0013223502328139596,2.5235873474364683e-17,2.8026566180817495e-12,0.001519864678017731,0.00014988937396939492,2.392195235798654e-07,7.267903389513323e-06,4.4489219067693926e-06,0.0004760002895594905,0.0007182938110328082,1.5294161754371815e-06,7.127201359036645e-08,1.2042795230773338e-07,5.327514184572874e-05,0.0002051752990053372,1.6279123733379213e-07,4.601024513092118e-05,3.3986798553914546e-06,5.2143502345487976e-14
8.271333608550123e-05,0.7210650983322563,3.76,0.0,0.6885943761078517,0.9987544642788742,0.001376800101412418,2.6157417649707393e-17,2.8543666746783303e-12,0.0015477397370045492,0.0001494091718979874,2.4359784550789816e-07,7.3851587054042825e-06,4.528021040712399e-06,0.0004947570092723296,0.000749382250585975,1.555649715248043e-06,7.243719130252459e-08,1.2586649975811792e-07,5.714164407592137e-05,0.00021824011264995666,1.7206967087262787e-07,4.9614783276678946e-05,3.3917261044166736e-06,5.592789302757159e-14
8.44722120099665e-05,0.7210666534521211,3.76,0.0,0.6884967487994049,0.9987095207930606,0.0014321225805591052,2.7087003277701408e-17,2.9050124933925525e-12,0.0015750308937965006,0.00014896432974769217,2.4788363935948786e-07,7.500914107935958e-06,4.6073571755225544e-06,0.0005138740776245939,0.0007808961592181647,1.5817239221631159e-06,7.358046067255593e-08,1.3137649807812964e-07,6.117993495326259e-05,0.0002317041830343936,1.815960670257357e-07,5.340632826110048e-05,3.3855522552653343e-06,5.988042509303059e-14
8.623108793443176e-05,0.7210681989110038,3.76,0.0,0.6883979659279336,0.9986638080287829,0.001488307232067771,2.802447657874972e-17,2.9546084980210294e-12,0.001601746082486616,0.00014855737574168932,2.5207815629715356e-07,7.615247797424176e-06,4.686954551594656e-06,0.0005333532575647372,0.0008128191841021968,1.6076480258781789e-06,7.470365144674324e-08,1.369549914472571e-07,6.539219928442146e-05,0.00024555971061747275,1.913668378049233e-07,5.7389156806919096e-05,3.3802476755218694e-06,6.400323698440804e-14
8.798996385889702e-05,0.7210697358856529,3.76,0.0,0.6882980421628223,0.9986173346293269,0.0015453441917246907,2.896970747764009e-17,3.0031714368629397e-12,0.0016278944920941696,0.0001481903302276959,2.561828456177502e-07,7.728235867228307e-06,4.7668350236927945e-06,0.0005531963849937509,0.0008451354256980584,1.6334310026171286e-06,7.580851978646767e-08,1.425992299800194e-07,6.978053181963729e-05,0.00025979852398769394,2.0137838707294705e-07,6.156746926289349e-05,3.3758873698422103e-06,6.829837899846545e-14
8.974883978336228e-05,0.7210712656247533,3.76,0.0,0.6881969914884133,0.9985701092398197,0.0016032241523404416,2.9922587924592454e-17,3.050720091362066e-12,0.0016534864081095514,0.00014786475453735883,2.6019932972256046e-07,7.839952091658155e-06,4.847018196604051e-06,0.0005734053600907592,0.0008778294458758173,1.6590815595936615e-06,7.689674192619603e-08,1.4830666707878517e-07,7.43469436769963e-05,0.0002744121364619043,2.1162713050752477e-07,6.594539043519328e-05,3.3725332267454436e-06,7.27678195740941e-14
9.150771570782755e-05,0.7210727894384461,3.76,0.0,0.6880948272283007,0.9985221404656941,0.001661938345482509,3.088303019844134e-17,3.0972749999760035e-12,0.0016785330622887994,0.00014758179770105257,2.6412938038998567e-07,7.950467763819174e-06,4.927521569284723e-06,0.0005939821391758734,0.0009108862725077749,1.6846081254805934e-06,7.796990895617126e-08,1.5407495587246048e-07,7.909336866778274e-05,0.0002893917998747775,2.2210951349838746e-07,7.052697069515377e-05,3.3702352268956967e-06,7.741345148340537e-14
9.326659163229281e-05,0.7210743086883887,3.76,0.0,0.6879915620701729,0.9984734368355411,0.0017214785221629865,3.185096544375272e-17,3.1428581978049975e-12,0.0017030464911596736,0.00014734224081657703,2.6797489642494733e-07,8.059851584460984e-06,5.008360688137706e-06,0.0006149287271450692,0.0009442914008041044,1.7100188453403664e-06,7.90295237116986e-08,1.5990194424092985e-07,8.402166948763617e-05,0.00030472855537580013,2.3282202650662299e-07,7.531618733847623e-05,3.3690326043379077e-06,8.223709789148446e-14
9.502546755675807e-05,0.721075824778387,3.76,0.0,0.6878872080907851,0.998424006768105,0.0017818369329259216,3.282634244884656e-17,3.1874929725804457e-12,0.0017270394035844752,0.00014714653885735846,2.7173788273917496e-07,8.168169605440254e-06,5.089549310357763e-06,0.000636247170509106,0.0009780307919278303,1.735321580197081e-06,8.007700030714857e-08,1.6578566790029407e-07,8.913364372627323e-05,0.0003204132810721104,2.4376121844914317e-07,8.031694615082275e-05,3.3689549515985753e-06,8.724051823857159e-14
9.678434348122334e-05,0.721077339145766,3.76,0.0,0.687781776780739,0.9983738585432145,0.0018430063076749405,3.380912633111554e-17,3.2312036379121503e-12,0.0017505250576063175,0.0001469948597919838,2.754204308972749e-07,8.27548520792352e-06,5.171099567058229e-06,0.0006579395510578506,0.001012090869290285,1.7605239110640051e-06,8.111366376700694e-08,1.7172434329285437e-07,9.443102965999414e-05,0.00033643673641894017,2.5492370847881837e-07,8.553308314506953e-05,3.3700232629512936e-06,9.242541390963857e-14
9.85432194056886e-05,0.7210788532533636,3.76,0.0,0.6876752790688111,0.9983230002764099,0.0019049798355180313,3.4799297360221345e-17,3.274015323524777e-12,0.0017735171466244132,0.00014688712095070042,2.790247011373524e-07,8.381859105832314e-06,5.253022121694221e-06,0.0006800079801509508,0.0010464585129002762,1.7856331448676233e-06,8.214075075971503e-08,1.777163600101053e-07,9.99155118000342e-05,0.0003527896033167665,2.6630619549748545e-07,9.096836643785204e-05,3.372250912815862e-06,9.77934336649977e-14
9.999999999999998e-05,0.7210803685822191,3.76,0.0,0.6875862728877076,0.9982803452402063,0.0019569133919669483,3.5624990433621156e-17,3.3088116314221782e-12,0.0017921965502293647,0.00014683094663921426,2.8195223310270757e-07,8.469291334547164e-06,5.321162672595884e-06,0.0006985722881482378,0.0010751471560431487,1.8063642954226148e-06,8.298500459137261e-08,1.8271856772706685e-07,0.00010460083093564072,0.0003665765116044586,2.7589795317559174e-07,9.563867794411795e-05,3.374978651690603e-06,1.0237926120918648e-13
0.00010030209533015386,0.7210803685822191,3.76,0.0,0.6875677253457084,0.9982714398970532,0.0019677511447981797,3.579685010056117e-17,3.315953782085199e-12,0.0017960296947790056,0.0001468230226380741,2.825529058472835e-07,8.487349380072335e-06,5.335326327378232e-06,0.0007024545936175908,0.001081121052053133,1.8106563214595054e-06,8.315941278329415e-08,1.837602716584095e-07,0.00010558872618093669,0.00036946252392562693,2.779054660985423e-07,9.662649823991344e-05,3.375644568075897e-06,1.0334617881646002e-13
0.00010206097125461913,0.7210818866249091,3.76,0.0,0.6874591254871188,0.9982191851296881,0.002031314283470306,3.6801792426075153e-17,3.3570452129247675e-12,0.0018180769613589944,0.00014680207902436365,2.860072944653683e-07,8.592011535262161e-06,5.418020379886648e-06,0.0007252815472470203,0.0011160662566352926,1.83560022336528e-06,8.417071862478212e-08,1.89854786997565e-07,0.00011145226537465403,0.0003864461352408507,2.897184015672795e-07,0.00010251111693635824,3.3802050337872208e-06,1.0908520813504079e-13
0.00010381984717908439,0.7210834088795169,3.76,0.0,0.6873494888759448,0.9981662434784088,0.0020956636999673933,3.781414453050595e-17,3.3973161018662763e-12,0.0018396733539920043,0.00014682364637387508,2.893901397690987e-07,8.695898567165717e-06,5.50111145987351e-06,0.0007484910128466446,0.0011512823272970922,1.8604713867709581e-06,8.517565690280805e-08,1.959987614646465e-07,0.00011750768322124942,0.00040373110050181027,3.0174198290369e-07,0.00010862579923429491,3.3859280324611464e-06,1.1501204248128132e-13
0.00010557872310354965,0.7210849368442118,3.76,0.0,0.6872388244236554,0.9981126222140034,0.0021607942246577184,3.883393829855674e-17,3.4367930761562786e-12,0.0018608333502921587,0.00014688694869017507,2.927037255013746e-07,8.799061042647335e-06,5.5846058660279705e-06,0.0007720851748336323,0.0011867578847252524,1.885276111424025e-06,8.617514118853472e-08,2.021911873597458e-07,0.00012375649927243257,0.0004213081375281733,3.1397329439421065e-07,0.00011497406235546771,3.392804918029e-06,1.2112816915450905e-13
0.00010733759902801491,0.721086472012406,3.76,0.0,0.6871271405907219,0.9980583283636371,0.002226701051962939,3.986121657571111e-17,3.4755027746421013e-12,0.0018815714275845071,0.0001469911008823726,2.959503352714342e-07,8.901547190954042e-06,5.668509141707693e-06,0.0007960662273237846,0.0012224819582192436,1.910020471190308e-06,8.717001386653346e-08,2.0843118447493177e-07,0.00013020020294511822,0.0004391680440989374,3.2640952697105064e-07,0.00012155936625506825,3.4008233265084076e-06,1.2743504595827159e-13
0.00010909647495248018,0.7210880158684727,3.76,0.0,0.6870144454061222,0.9980033687028468,0.0022933797231904033,4.089603230037817e-17,3.5134717321738892e-12,0.0019019020003019332,0.0001471351295764946,2.9913224266816075e-07,9.003402998086072e-06,5.752826190124486e-06,0.0008204363716820162,0.001258443973743085,1.934710325798868e-06,8.816104900257601e-08,2.1471799187755705e-07,0.00013684025738658383,0.0004573017205074769,3.390479801026305e-07,0.0001283851158520564,3.409967765999925e-06,1.339341049834873e-13
0.00011085535087694544,0.7210895698839732,3.76,0.0,0.6869007464859089,0.997947749749637,0.0023608261101060618,4.193844798135986e-17,3.550726276708282e-12,0.0019218393646173299,0.00014731799170635638,3.0225170251824533e-07,9.10467230317776e-06,5.837561376499165e-06,0.0008451978144929099,0.001294633741596161,1.9593513310639323e-06,8.914895821332668e-08,2.2105095847575458e-07,0.00014367810305840356,0.00047570018943864843,3.518860620610295e-07,0.00013545466325603665,3.4202201489641942e-06,1.4062675611635063e-13
