Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131)
0.0020246962002020406,0.9683998023021493,3.76,0.0,2.2428469660274114e-11,7.186190684064684e-05,1.0087848968592055,3.306873810368625e-14,3.4054672523345107e-14,1.3994726298122072e-11,4.3725312854765706e-08,2.2047445873199953e-20,0.0032687344182763733,0.012403540228682813,0.4191046316093684,1.3550071445773269e-08,6.023399171516164e-05,2.060173671259193e-14,1.8170984399271193e-22,1.7572295127287657e-18,2.8540519411206587e-22,3.5776220653474016e-07,0.4479833762532531,3.478232337579544e-08,7.910301997494399e-25,3.596964213135598e-19,2.7613302507673118e-15,1.1788514538273984e-18,2.0360700045628805e-14,3.8786348124889036e-13,4.663262285798354e-18,4.9211227596743966e-26,5.892670509905133e-18,1.7252760862066103e-09,0.269879164110807,3.0445908571867562e-15,4.9495403898495934e-14,7.893336713044092e-19,9.398226780509885e-22,3.820439489558288e-18,2.3155313615763126e-08,3.5537231865427456e-20,2.3831913309032988e-24,1.2059326615616062e-10,3.347509376361211e-08,-2.3820320814858345e-20,7.74542633427956e-21,9.265297619305744e-19,6.173482642985731e-13,2.7453455970237047e-19,-1.1170366759678065e-21,3.110293120915103e-31,2.0253642213909742e-08,1.355966384465975e-10,8.243473192465234e-16,-2.5365908901531426e-23,2.1298698724714023e-18,2.048841617852208e-26,-3.944303853541916e-26,1.6258913620173455e-18,5.787329737153949e-34,1.8507775317061116e-14,7.709746953377104e-25,4.563573273084866e-19,2.4273928312190027e-17,2.878798260101546e-12,1.372045032016749e-15,2.1304185244767347e-14,5.343153592204985e-16,8.145895554015106e-16,3.3783257722914293e-18
0.002037888211698437,0.9683914078018653,3.76,0.0,2.248600718404665e-11,7.094838813432312e-05,1.0088128086264374,3.2444420033418146e-14,3.3600252034195854e-14,1.3953552195956117e-11,4.31423490699746e-08,2.1703292598683133e-20,0.003247960616926097,0.012325007970064144,0.41912637479484466,1.3556246466387408e-08,5.9469055237008296e-05,2.0481633289883077e-14,1.8089069084236335e-22,1.759819236732629e-18,2.849412395620617e-22,3.5574203631546795e-07,0.4479879221222715,3.435997004225274e-08,7.844425697951901e-25,3.582136479065215e-19,2.7669491445288204e-15,1.1737076378730967e-18,2.0191074208181954e-14,3.850610218024688e-13,4.6104823014726025e-18,4.906013599144256e-26,5.823287489969664e-18,1.7143427814822089e-09,0.2698746205400573,3.025933814291248e-15,4.9570118618362424e-14,7.900961869643298e-19,9.344113997137695e-22,3.809287400641954e-18,2.3008583729322036e-08,1.9439216224484513e-20,1.3039269734271214e-24,1.198164528361673e-10,3.347478891050185e-08,-1.5586190134277375e-20,7.706359682405583e-21,9.269244359280756e-19,6.139493491786846e-13,2.7476639306921862e-19,4.065199655150781e-21,-8.79234926940017e-32,2.0128143955791358e-08,1.3559425708257265e-10,8.243483526074414e-16,1.250539527935845e-23,2.1298725463860386e-18,-6.250094279052451e-26,1.4330002041248664e-25,1.6155809479735873e-18,5.778856341951561e-34,1.8390654819736265e-14,-7.074507464388704e-25,4.563578996570198e-19,2.4119197323744843e-17,2.8422267121828124e-12,1.3643231959501396e-15,2.1033580086757978e-14,5.309328726032277e-16,8.094429185688377e-16,3.3354155868472614e-18
0.002051080223194833,0.9683831225200781,3.76,0.0,2.2543268391485937e-11,7.005236216536577e-05,1.008840353257373,3.1835150885657264e-14,3.3154293909729807e-14,1.3912696477937372e-11,4.2570770122400685e-08,2.136655761801667e-20,0.0032274534862669537,0.012247480495019848,0.41914784936191113,1.3562351698657915e-08,5.871875505993953e-05,2.03629518853247e-14,1.8007905111061785e-22,1.762383770313123e-18,2.8447546602805135e-22,3.537450372249793e-07,0.4479924171642169,3.394535408926692e-08,7.779674730424158e-25,3.567451863074342e-19,2.7725682455097753e-15,1.1686094520924971e-18,2.0023758768374132e-14,3.822925701489843e-13,4.558673002626291e-18,4.891020095099904e-26,5.755188097331949e-18,1.7035494351358827e-09,0.2698701277696368,2.9989196650174917e-15,4.962756071055425e-14,7.905466854719979e-19,9.28089974960914e-22,3.7982204986641106e-18,2.28637320636053e-08,-7.966447755766139e-20,-5.337402427865982e-24,1.1904973715894745e-10,3.347449536605065e-08,5.539391233569788e-20,7.666737050358087e-21,9.269098052965596e-19,6.105881808266638e-13,2.7500213342113817e-19,-1.0702640564424324e-21,-4.381932470157374e-31,2.0004247795109468e-08,1.3559190374593477e-10,8.243493695882194e-16,3.200322718442936e-23,2.1298751778961564e-18,8.018504673001774e-27,-3.758929128285861e-26,1.6054026222222937e-18,5.770385931652471e-34,1.8275036086957668e-14,-7.546993651358643e-25,4.56358462932144e-19,2.396645786184286e-17,2.8063550805563824e-12,1.35668962823978e-15,2.0768153148218543e-14,5.275937730475133e-16,8.043619829118297e-16,3.2933264950163787e-18
0.0020642722346912294,0.9683749443723831,3.76,0.0,2.2600253339533872e-11,6.917338749893504e-05,1.0088675378372842,3.1240891984997057e-14,3.271694496503901e-14,1.3872109977073886e-11,4.201028410884309e-08,2.1037066345913415e-20,0.0032072080077513746,0.01217093895113472,0.4191690601613529,1.3568388317983471e-08,5.79827221922314e-05,2.024566770226551e-14,1.7927473927936598e-22,1.7649285688863e-18,2.840078211113284e-22,3.5177082122145925e-07,0.4479968621933503,3.353828872516655e-08,7.716025296473855e-25,3.5529153540716533e-19,2.778054794855338e-15,1.1635763387553398e-18,1.9858086876489166e-14,3.795434710940679e-13,4.507810845556248e-18,4.876127696367116e-26,5.6883410126230826e-18,1.6928934207414492e-09,0.26986568498573976,3.0034756636571872e-15,4.968305046736298e-14,7.906529517548348e-19,9.167484615929392e-22,3.7872258587873804e-18,2.2720723373687577e-08,2.0444058816369866e-20,1.3714228547025765e-24,1.1829292674283495e-10,3.347421281582776e-08,-9.155699831216975e-21,7.630973497280604e-21,9.261250603001905e-19,6.072641163860237e-13,2.7523217925817224e-19,-8.573930899688553e-21,6.02881128252946e-31,1.988192366960917e-08,1.3558957794913467e-10,8.243503705066528e-16,-4.958100499926554e-23,2.129877767825093e-18,1.1529113047641071e-25,-3.0235179459846695e-25,1.5953539037869536e-18,5.76190555128641e-34,1.8160890826942682e-14,1.9667038655878065e-24,4.563590173099288e-19,2.3815672354017392e-17,2.771165717925518e-12,1.3491428561179145e-15,2.050777388584278e-14,5.24297242878492e-16,7.993455187683816e-16,3.2520377975635742e-18
0.0020774642461876256,0.9683668713267877,3.76,0.0,2.2656947369683134e-11,6.831103648008085e-05,1.0088943692712629,3.066079025032441e-14,3.228749151960723e-14,1.3831789046996004e-11,4.146061186562416e-08,2.0714646071860502e-20,0.003187219287296283,0.012095364952425065,0.4191900119286686,1.357435747824799e-08,5.726059912411651e-05,2.0129756769817997e-14,1.7847755510543797e-22,1.767449068399922e-18,2.835368986814452e-22,3.4981900882876964e-07,0.44800125800728974,3.313859272565864e-08,7.653249223769435e-25,3.5384372878826035e-19,2.7834533483748914e-15,1.1585738722175164e-18,1.9695165904886908e-14,3.7683301659487446e-13,4.457872990869667e-18,4.861334170887285e-26,5.6227158588198295e-18,1.6823721768397913e-09,0.2698612913911931,2.9986702787384006e-15,4.97752416608203e-14,7.916735176625879e-19,9.113405614317761e-22,3.776302002283299e-18,2.2579523286436034e-08,1.3807666889219314e-19,9.231745793740796e-24,1.1754583403333963e-10,3.347394095486991e-08,-1.0063389442169963e-19,7.594121320905506e-21,9.267988210766123e-19,6.039766041713162e-13,2.7545672709060804e-19,9.377032348100627e-21,1.5788722459508413e-31,1.9761142260635723e-08,1.3558727921590273e-10,8.243513556734856e-16,-1.2078584930981509e-23,2.1298803169780053e-18,-1.0262458402311339e-25,3.303392699670964e-25,1.5854323729620386e-18,5.753404485107934e-34,1.8048191451574098e-14,-3.4583983444633425e-25,4.563595629625332e-19,2.366680416474014e-17,2.7366415258607667e-12,1.341681439202735e-15,2.0252315816369724e-14,5.210424847659078e-16,7.943923268186873e-16,3.2115294389460987e-18
0.002090656257684022,0.9683589014021361,3.76,0.0,2.271337208086424e-11,6.746489472479313e-05,1.0089208542898294,3.009409907097772e-14,3.1865276612262425e-14,1.3791826434868066e-11,4.092148349147052e-08,2.03990036566537e-20,0.003167482551488789,0.012020740564948545,0.4192107092875577,1.3580260309157267e-08,5.655203944539587e-05,2.0015195656750518e-14,1.7768769911905776e-22,1.7699395026291433e-18,2.8306435488881785e-22,3.4788922887271613e-07,0.4480056053874141,3.274609028451694e-08,7.5915295632740055e-25,3.524075068676486e-19,2.788990230342529e-15,1.1535903194901132e-18,1.9535156228731538e-14,3.741702964611445e-13,4.408837283215093e-18,4.8466673853257707e-26,5.558283174095691e-18,1.6719832049361797e-09,0.2698569462050534,2.9464907373063924e-15,4.983654635709559e-14,7.925282058613968e-19,9.105444778449426e-22,3.765473962843684e-18,2.2440098273632157e-08,-1.3362021511382491e-19,-8.938072736156704e-24,1.1680827615601926e-10,3.347367948736678e-08,8.449891633073123e-20,7.553010088534168e-21,9.276598614274856e-19,6.007250879298894e-13,2.75695015618313e-19,1.258609737608437e-20,-1.3154799849455478e-30,1.9641874970382608e-08,1.3558500708095173e-10,8.243523253928497e-16,9.425945071261233e-23,2.1298828261427467e-18,-1.4402366069621522e-25,4.440949757718182e-25,1.5756356696271784e-18,5.744924243302673e-34,1.7936911054686155e-14,-3.2463278193075625e-24,4.563601000584482e-19,2.3519817564232198e-17,2.702765937077138e-12,1.3343039684992831e-15,2.000165638461975e-14,5.178287210963138e-16,7.895012371495582e-16,3.171781986515512e-18
0.002103848269180418,0.9683510326665048,3.76,0.0,2.2769554520347784e-11,6.66345606275616e-05,1.008946999454415,2.954153598292053e-14,3.1451807211364385e-14,1.3752149369855777e-11,4.0392630884917354e-08,2.0089971577944714e-20,0.003147993143899871,0.011947048293049723,0.4192311567531625,1.3586097910800763e-08,5.5856707437610345e-05,1.990196100216302e-14,1.7690469088532933e-22,1.7724120790148087e-18,2.8259184109016757e-22,3.4598111824973513e-07,0.44800990509925204,3.236061076362349e-08,7.530865587652158e-25,3.5099275591559626e-19,2.794436023638509e-15,1.1486875224594014e-18,1.937584198576609e-14,3.715121555489158e-13,4.360682227035611e-18,4.832104385151037e-26,5.495014379469038e-18,1.661724067585782e-09,0.2698526486622174,2.9464823500101464e-15,4.98421085447691e-14,7.917203645860704e-19,8.963790216548068e-22,3.75472310941799e-18,2.23024156262777e-08,-1.8652653826832226e-19,-1.243524289646153e-23,1.160800747716838e-10,3.347342812636696e-08,1.4779764402096475e-19,7.519182696452313e-21,9.25662819994277e-19,5.97508894919029e-13,2.7593336020165177e-19,-3.096718258846346e-20,1.0677063028151165e-30,1.9524093899957174e-08,1.3558276108964567e-10,8.243532799622994e-16,-5.370868986673845e-23,2.1298852960900762e-18,2.9499668253666892e-25,-1.0914868494627056e-24,1.5659614916895766e-18,5.7364491479024424e-34,1.7827023391147864e-14,3.193653112288481e-24,4.563606287625266e-19,2.3374677694695337e-17,2.6695228957160172e-12,1.3270090655277438e-15,1.97556768180133e-14,5.146551933681023e-16,7.846711083624421e-16,3.132776607404057e-18
0.0021170402806768144,0.9683432632357007,3.76,0.0,2.2825440325893023e-11,6.581964489128949e-05,1.0089728111626883,2.9002064207830615e-14,3.10465401602209e-14,1.3712608388596736e-11,3.9873797371576355e-08,1.9787651182533563e-20,0.0031287465215042555,0.011874271066231701,0.4192513587350907,1.3591871360366977e-08,5.517427762339314e-05,1.9790030370826798e-14,1.7612862280836536e-22,1.7748738670082007e-18,2.821152861496158e-22,3.440943217608166e-07,0.44801415789285776,3.198198848179334e-08,7.471013363118555e-25,3.495836134968164e-19,2.7994929001213843e-15,1.1438536423100565e-18,1.9218439798718028e-14,3.6887336410300837e-13,4.31338695597997e-18,4.817603583675063e-26,5.432881737086487e-18,1.6515923865649476e-09,0.26984839801304666,2.993602837826202e-15,4.995680943698922e-14,7.926459450727687e-19,8.841751974038892e-22,3.744008047925831e-18,2.2166443430068184e-08,3.8957919654581473e-19,2.59978329870014e-23,1.153610559337403e-10,3.347318659345916e-08,-2.640868402032579e-19,7.487068472760235e-21,9.256936740862594e-19,5.943275132786424e-13,2.761413029734616e-19,-7.35067100954042e-21,1.6522540822265312e-30,1.9407771828250565e-08,1.3558054079766677e-10,8.243542196726495e-16,-1.1977497778557656e-22,2.129887727573507e-18,7.22678582931964e-26,-2.6018960202311185e-25,1.5564075927205763e-18,5.727919122436603e-34,1.771850285679998e-14,3.386143102641615e-24,4.563611492358839e-19,2.3231350551842883e-17,2.6368968352878303e-12,1.3197953817078441e-15,1.9514261964239995e-14,5.115211616108555e-16,7.799008267248624e-16,3.0944950426756625e-18
0.002128913091023571,0.9683363541336818,3.76,0.0,2.2875463798110033e-11,6.50990912370615e-05,1.0089957617546303,2.852671492524267e-14,3.068592105850429e-14,1.3677367037474549e-11,3.9415216140323225e-08,1.9520733324408557e-20,0.0031116284765750814,0.011809540149206743,0.4192693341923224,1.3597013484550574e-08,5.457086116119893e-05,1.9690389870608742e-14,1.7543384635551549e-22,1.777030003317808e-18,2.8168279896655583e-22,3.4241414110092095e-07,0.44801794589976307,3.164695843069305e-08,7.417799554052277e-25,3.483074265567893e-19,2.8042923005975097e-15,1.1394404364065738e-18,1.9080527305456872e-14,3.6656510961663183e-13,4.271539577776125e-18,4.8046561588363e-26,5.377911505933667e-18,1.6425809294986218e-09,0.2698446119154651,2.933774516586368e-15,5.0063170846035884e-14,7.945128522141873e-19,8.889067567938253e-22,3.734457382134179e-18,2.204550513323728e-08,8.850643178321328e-20,6.226678041210436e-24,1.1472164972657288e-10,3.3472977393405836e-08,-7.844128273551274e-20,7.455648426195114e-21,9.280870848050347e-19,5.914936557265119e-13,2.7634848115988483e-19,4.9968712076237736e-20,9.032921375155217e-31,1.930430743937431e-08,1.3557856414870728e-10,8.243550529428868e-16,6.995779120423977e-23,2.1298898836318295e-18,-4.467327314423255e-25,1.7621809738040922e-24,1.5479101090052496e-18,5.720191676677674e-34,1.7621982610624478e-14,-4.4099088467611625e-24,4.563616107550766e-19,2.310387857252585e-17,2.608048416854957e-12,1.3133714173679737e-15,1.9300799084120446e-14,5.08733704986912e-16,7.756578436886854e-16,3.060645853823491e-18
0.002140785901370328,0.9683295226704773,3.76,0.0,2.2925324324157387e-11,6.439045337277405e-05,1.0090184517438117,2.806190060859207e-14,3.033230745483728e-14,1.3642426389493969e-11,3.896437643628092e-08,1.925886083225011e-20,0.0030947003378976284,0.011745525053795275,0.41928711736901314,1.3602105255336855e-08,5.397741635981282e-05,1.9591772263487764e-14,1.7474484083583092e-22,1.7791691812658153e-18,2.812525265855757e-22,3.40750695066971e-07,0.4480216970239681,3.131723851015204e-08,7.365613912817846e-25,3.4706192980771145e-19,2.8091665596703217e-15,1.135117943036813e-18,1.8943055163836825e-14,3.6426091864849855e-13,4.230357862480561e-18,4.791813763719615e-26,5.323820674950714e-18,1.6336691782588626e-09,0.26984086268130536,2.9025046140686295e-15,5.005012110907708e-14,7.937903567600493e-19,8.804708033980576e-22,3.72498711823382e-18,2.192590488034121e-08,-2.3046836127306758e-19,-1.5030565381790475e-23,1.1408942305190631e-10,3.347277574378144e-08,1.740187797963293e-19,7.419775966847126e-21,9.266373005449706e-19,5.88687176140911e-13,2.765677072985569e-19,1.8091850597801503e-20,1.7459659088142215e-30,1.9201984392010862e-08,1.3557660765454528e-10,8.243558746111981e-16,-6.740396327379356e-24,2.1298920096583886e-18,2.572438609486785e-25,6.389564688317504e-25,1.5395067136244968e-18,5.712503781032129e-34,1.7526531701164635e-14,1.7489670555451365e-24,4.563620658477919e-19,2.2977824387453537e-17,2.5796768390046665e-12,1.3070112287209836e-15,1.9090864114651053e-14,5.059771408029429e-16,7.714616818025953e-16,3.0273560771411672e-18
0.002151471430682409,0.9683234396761213,3.76,0.0,2.29700573042842e-11,6.376265228795789e-05,1.009038653510438,2.7651815775720697e-14,3.001947361818101e-14,1.3611062571360372e-11,3.856509605336945e-08,1.9027477010010602e-20,0.0030796248280281556,0.011688513893527187,0.4193029603151289,1.360664540836017e-08,5.3451662040873566e-05,1.9503878082980122e-14,1.7413328282396295e-22,1.7811310639386335e-18,2.8086487488107873e-22,3.392677004593067e-07,0.4480250419277936,3.1024938880131436e-08,7.319335641825537e-25,3.4595456511051697e-19,2.8133294586178995e-15,1.1313097548262186e-18,1.8820378299219905e-14,3.6219527521992247e-13,4.1938518989595406e-18,4.780321794522797e-26,5.2758754528764226e-18,1.6257325128990484e-09,0.26983751946227263,2.9173283518678604e-15,5.0080263034638084e-14,7.937448645588686e-19,8.726691678855975e-22,3.7164853369176476e-18,2.1819390728800426e-08,4.4298385744916176e-20,2.876529870954515e-24,1.135264598006298e-10,3.347260056064844e-08,-1.4189953601371702e-20,7.386451776348187e-21,9.25969962164924e-19,5.861844046805577e-13,2.767476084933083e-19,-1.394655963074323e-20,6.764182154059815e-32,1.9110854184964227e-08,1.355748637911297e-10,8.24356604357713e-16,-3.3725910090430934e-23,2.1298938978317614e-18,3.666981800245239e-25,-4.920928513494851e-25,1.532022839792123e-18,5.705681927009702e-34,1.744152576873873e-14,2.9843163681483035e-24,4.56362470027831e-19,2.2865568712909087e-17,2.5545415200296448e-12,1.301340822769584e-15,1.890487540453859e-14,5.03522230010965e-16,7.67724541618594e-16,2.997863490702853e-18
0.00216215695999449,0.9683174176188526,3.76,0.0,2.3014594298107924e-11,6.314410766950062e-05,1.0090586508083863,2.72492495543932e-14,2.971005581013974e-14,1.3579830750052746e-11,3.817182761159077e-08,1.8799955111960058e-20,0.0030646984323447137,0.011632064847551516,0.4193186521005236,1.3611145897183176e-08,5.2933654245823075e-05,1.9416788937279993e-14,1.7352698309522173e-22,1.7830991509493857e-18,2.8047399153685967e-22,3.377978894305087e-07,0.44802835774463057,3.073677152735988e-08,7.273574293663774e-25,3.4484122756180895e-19,2.81741364978948e-15,1.1274912884740184e-18,1.869995289591342e-14,3.6016564258949e-13,4.157863855937611e-18,4.7688880536522574e-26,5.228614290898894e-18,1.6178741431369461e-09,0.26983420531504726,2.90365767272449e-15,5.0200592375943993e-14,7.956193712952612e-19,8.742437637248115e-22,3.708018965543798e-18,2.1713927298923563e-08,2.951828173095112e-19,1.942813929539239e-23,1.1296913180388763e-10,3.34724312099807e-08,-2.41321907315268e-19,7.35552185304315e-21,9.281219935905667e-19,5.837032386484303e-13,2.7692094853428338e-19,2.5287548829463208e-20,-2.8736864325416956e-30,1.902062023776907e-08,1.3557313579005471e-10,8.243573250106048e-16,1.056000963985623e-22,2.129895762466728e-18,-4.1768605970905745e-25,8.90557104308185e-25,1.5246128480810779e-18,5.69888697071943e-34,1.7357359459685526e-14,-5.2150174163180465e-24,4.563628691708029e-19,2.275442620623312e-17,2.529776634388962e-12,1.2957206643989852e-15,1.872162736482336e-14,5.01091575119849e-16,7.64024171444305e-16,2.968805486144027e-18
0.002172842489306571,0.9683114556008218,3.76,0.0,2.305893167453555e-11,6.253463936808001e-05,1.0090784466763176,2.6854735372700298e-14,2.9405211634830886e-14,1.3548921202366068e-11,3.7784455596252676e-08,1.8575948195891e-20,0.003049918987183684,0.011576169783417127,0.4193341948348347,1.3615607238421636e-08,5.242324234263752e-05,1.933049404474633e-14,1.7292395861118218e-22,1.785014335018104e-18,2.8008267207472808e-22,3.363410907593918e-07,0.4480316448383185,3.0452659405088175e-08,7.228359527203895e-25,3.4373442370041636e-19,2.8217492794862676e-15,1.1236463564440745e-18,1.8580585936738912e-14,3.581573388199426e-13,4.122384029178393e-18,4.757554658926143e-26,5.182024299258293e-18,1.6100929359605388e-09,0.2698309198759904,2.8577295959996876e-15,5.0250042788953466e-14,7.9612146492743e-19,8.70618506377117e-22,3.699640667155121e-18,2.1609499386328864e-08,-1.8949069727273318e-19,-1.2597871042047639e-23,1.1241735632473734e-10,3.347226756252847e-08,9.071125241141675e-20,7.333057176925645e-21,9.283756367280596e-19,5.812433827044302e-13,2.7712188722946353e-19,3.5048918909460756e-20,-1.7989480811423367e-30,1.8931269582234208e-08,1.3557142343816277e-10,8.243580367098899e-16,8.307662611295022e-23,2.129897603925902e-18,-5.685125605036827e-25,1.2366832488947725e-24,1.5172756685693447e-18,5.692085868327861e-34,1.7274020582933755e-14,-5.371756227807917e-24,4.563632633542767e-19,2.264438067911308e-17,2.5053749780900797e-12,1.2901501032919521e-15,1.8541066703044387e-14,4.986848238172292e-16,7.603600405413331e-16,2.9401736132466038e-18
0.002183528018618652,0.9683055527445044,3.76,0.0,2.3103132898460764e-11,6.193407159405799e-05,1.0090980440931683,2.6467375288485432e-14,2.910638241538936e-14,1.3518162675455543e-11,3.7402859002413513e-08,1.8355847717921012e-20,0.0030352843704227056,0.011520820724473253,0.4193495905887533,1.3620029955694646e-08,5.192027931568866e-05,1.9244982753064595e-14,1.723227433012746e-22,1.7868977254293044e-18,2.796929558965033e-22,3.348971361798918e-07,0.44803490356683756,3.017252713166565e-08,7.183598355831435e-25,3.4264613045055977e-19,2.825892659484026e-15,1.1198965670757252e-18,1.8461380134468336e-14,3.561421225979916e-13,4.087402937777703e-18,4.7462608316182647e-26,5.136092886641247e-18,1.602387780061339e-09,0.26982766278731796,2.873741114253657e-15,5.024292388562219e-14,7.952563512632762e-19,8.585222613271025e-22,3.691302121300881e-18,2.1506092077874605e-08,-1.532944399169598e-19,-1.0186017171661966e-23,1.1187105223195926e-10,3.347210949210332e-08,1.1791464239294463e-19,7.305861676967509e-21,9.2648006754275e-19,5.7880457977377e-13,2.773086490573303e-19,-1.3418252613846545e-20,5.748437987268151e-31,1.884278949854528e-08,1.3556972652610394e-10,8.243587395929631e-16,-5.16381470415596e-23,2.129899422565211e-18,1.7998464812315002e-25,-4.726367546238376e-25,1.5100102518789494e-18,5.685199668653222e-34,1.719149718205015e-14,2.3724632810869744e-24,4.563636526543683e-19,2.2535416247678368e-17,2.481329519986699e-12,1.2846285003168803e-15,1.8363141405391577e-14,4.96301630573947e-16,7.567316283146393e-16,2.9119596245122812e-18
0.002194213547930733,0.9682997081886059,3.76,0.0,2.314717720290774e-11,6.13422327468088e-05,1.0091174459799728,2.608701101821672e-14,2.881081177198744e-14,1.3487492892723692e-11,3.7026926947001504e-08,1.8139427924616035e-20,0.003020792500187967,0.01146600984494671,0.41936484139529984,1.362441454258551e-08,5.142462169309297e-05,1.9160244596736486e-14,1.717257280584428e-22,1.7887806884365556e-18,2.7930061676941877e-22,3.3346586025660535e-07,0.4480381342824596,2.989630112214746e-08,7.139468495141862e-25,3.4155913714776436e-19,2.829886237297919e-15,1.1161746893569653e-18,1.834411983994072e-14,3.541561730373438e-13,4.052911321594135e-18,4.735007000410529e-26,5.090807755997313e-18,1.5947575851493753e-09,0.26982443369695175,2.8794277278407977e-15,5.02973423595458e-14,7.957813117743193e-19,8.54097608868897e-22,3.68298650141727e-18,2.1403690742473015e-08,1.7185604743333882e-19,1.1280424840262892e-23,1.1133013995198632e-10,3.3471956875505215e-08,-1.1270872194616155e-19,7.27475092216658e-21,9.266975551438977e-19,5.763865678810775e-13,2.77481287215712e-19,-1.1048920566576191e-20,-7.1134559920939115e-31,1.8755167507612587e-08,1.3556804484826329e-10,8.243594337949682e-16,-5.662728252292338e-24,2.1299012187346762e-18,1.917786352117689e-25,-3.9039025811838765e-25,1.502815568043584e-18,5.678296890564984e-34,1.7109777527927905e-14,1.2269674009622916e-24,4.563640371459453e-19,2.2427517336129282e-17,2.4576333983542917e-12,1.2791552270509618e-15,1.818780071135612e-14,4.93941656432852e-16,7.531384239899856e-16,2.884155471142436e-18
0.002203830524311606,0.9682944972360624,3.76,0.0,2.3186653302700557e-11,6.081690248728354e-05,1.0091347428684472,2.575104322314307e-14,2.854785960851882e-14,1.3460072638473171e-11,3.6693343145401097e-08,1.7947514183952946e-20,0.0030078701764003814,0.011417133848015395,0.41937844484164316,1.3628328468101459e-08,5.0984660123488626e-05,1.9084632816665537e-14,1.7119225558777643e-22,1.790460985902819e-18,2.7894499279851443e-22,3.3218841770649445e-07,0.44804101826211623,2.9650978145182954e-08,7.100167146842508e-25,3.405791985556607e-19,2.8336124490566697e-15,1.1127918266721803e-18,1.8240032146070802e-14,3.523947538413827e-13,4.0222798863624245e-18,4.724945082891971e-26,5.0505937753463e-18,1.5879536168594892e-09,0.26982155116770723,2.8507214598202293e-15,5.0359286926582434e-14,7.966098066584508e-19,8.527344396718613e-22,3.675552172296264e-18,2.1312377777883884e-08,-1.56285416661686e-20,-1.0311893042840857e-24,1.1084786436185818e-10,3.3471824084105885e-08,-7.392953502905483e-21,7.251959728108308e-21,9.2748448681381e-19,5.742279046420033e-13,2.7765054965619506e-19,1.5449252177304488e-20,-6.623302717319268e-31,1.8677031261270362e-08,1.3556654419645183e-10,8.243600512642121e-16,5.489729967886354e-23,2.1299028163597227e-18,-2.4690932731504876e-25,5.448463612724184e-25,1.4963999938869786e-18,5.672106312109352e-34,1.7036907528159744e-14,-2.8076308100082992e-24,4.563643791378861e-19,2.23313067014939e-17,2.436600031990298e-12,1.2742700921832227e-15,1.803216294270693e-14,4.918372570812613e-16,7.499342284628181e-16,2.8594756443992836e-18
0.0022134475006924787,0.9682893322169313,3.76,0.0,2.3225993531713792e-11,6.0298387572218694e-05,1.0091518857481816,2.5420491828902848e-14,2.828922293576096e-14,1.3432817015327174e-11,3.6364180721081654e-08,1.7758485931125435e-20,0.002995060360247165,0.011368682058516622,0.4193919339278386,1.3632212262595075e-08,5.055040263211983e-05,1.900963169155679e-14,1.706628114311314e-22,1.792129656199718e-18,2.7859033455421315e-22,3.3092099645495576e-07,0.44804388008107593,2.9408709717798227e-08,7.061314541741092e-25,3.396130186271572e-19,2.8373017474958453e-15,1.1094604994466456e-18,1.8136306797865375e-14,3.506354014384742e-13,3.992031142458782e-18,4.7149456729624875e-26,5.0108849833121765e-18,1.5812087344234446e-09,0.2698186907876314,2.8459342044521433e-15,5.0389535346741143e-14,7.966164755802755e-19,8.457365541111588e-22,3.668162134851445e-18,2.1221857743579758e-08,-1.4552108892716055e-19,-9.572028225964651e-24,1.1036983703654588e-10,3.347169552708933e-08,1.0177848145024595e-19,7.229604261900366e-21,9.269354116177362e-19,5.720856971710855e-13,2.7782015987740307e-19,8.554610044996164e-22,8.083452606360504e-31,1.8599571384555006e-08,1.3556505557592747e-10,8.243606619044408e-16,-2.2563590089601246e-23,2.1299043963090575e-18,-7.954566816475923e-26,3.0813277043794103e-26,1.4900401717843665e-18,5.665937258244948e-34,1.696467100302579e-14,1.2389791311782982e-25,4.563647173471958e-19,2.223593581690713e-17,2.415839427074411e-12,1.26942316067437e-15,1.787854323836437e-14,4.897511577373993e-16,7.467577864785554e-16,2.835115818358233e-18
