Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202)
0.00034429129548396714,0.7965041379889193,3.76,0.0,0.10851205239652967,0.540671857878133,0.5240960094863157,1.1758125665540606e-07,2.97575449273954e-06,0.02009250674772955,0.001274787706328607,8.911360468619653e-07,0.004218579463514096,0.010993363368373933,0.2886299146178689,0.004974453576601014,0.0012660675332520357,3.481435291854363e-06,5.185124496987387e-05,0.02243543372453363,0.002771921052134944,0.0004171825845643463,0.2640779692638843,9.08533834878117e-05,6.012984551923556e-10,0.0001842947548078597,0.03402962704973059,3.103171410853419e-05,1.6655123642905046e-05,3.9161944771352826e-05,1.0099190929734724e-12,6.991294070626495e-10,2.3864519434088e-12,8.923349303413164e-07,0.057825960061698704,0.0002482175668068229,0.0009333839490639256,5.906349716461185e-09,6.763872977727822e-11,2.179854301498193e-08,6.417388947028029e-09,0.0004432417807165867,2.1186983604047836e-08,3.6286805624452896e-11,6.1441864466540565e-06,0.00023166077985548373,3.35242659117098e-10,1.2398415631449193e-08,2.1818097059172267e-05,1.0095043199255826e-05,0.0010457419714938448,8.969036118534587e-10,2.5727315300483934e-09,8.760656541563439e-13,3.603809297707904e-18,1.1729619531571837e-05
0.0003443984136858978,0.7965927003962476,3.76,0.0,0.10782827924383118,0.5393667362926586,0.525456667142295,1.2079198287872215e-07,3.0256418371485682e-06,0.020066015365681287,0.0012708011021637404,8.877138186570523e-07,0.004247909226710424,0.011082859731921722,0.28894686557023086,0.004955224975153318,0.0012755172228394553,3.4662716303465245e-06,5.171971843998196e-05,0.022304715672638743,0.0027482616336163422,0.00041807361037997343,0.26481471797292133,9.046902209456285e-05,6.058182128789926e-10,0.00018463587841310053,0.03406032389685781,3.121196958567241e-05,1.677517099276932e-05,3.949396440857205e-05,1.0159362730092359e-12,6.991660006858371e-10,2.4006261339201863e-12,8.975598635298712e-07,0.05807584684170668,0.0002491888460408175,0.0009335944302445991,5.95576403829813e-09,6.840829942066675e-11,2.185860185194368e-08,6.4891571550451705e-09,0.00044142786442358186,2.126430624465742e-08,3.6694247635002666e-11,6.169889828327929e-06,0.00023081718367988852,3.3797069295005946e-10,1.2525721789786943e-08,2.1959307726729255e-05,1.0182642214570308e-05,0.0010434688285272773,8.926944307137905e-10,2.607258257040013e-09,8.822442781711575e-13,3.63452465286928e-18,1.1776911651829985e-05
0.0003445055318878285,0.7966814103494547,3.76,0.0,0.10714388441688019,0.5380553054859424,0.5268232849004961,1.2410219370190494e-07,3.0765181403656784e-06,0.020038911031013785,0.0012667768575218765,8.842604549357836e-07,0.00427756213253184,0.011173407887011896,0.28926198812910253,0.004935934975647654,0.0012850867385751955,3.450941525074469e-06,5.158497962265145e-05,0.022173267546247627,0.00272455588102992,0.00041896024059543486,0.2655545820680889,9.00801287467481e-05,6.103816015740372e-10,0.00018497110858963403,0.034090227112190154,3.139312316598375e-05,1.6896191743784335e-05,3.982945324476797e-05,1.0219881830925762e-12,6.991741478216815e-10,2.4148814580815065e-12,9.028142676360846e-07,0.05832737357696827,0.0002501584807702171,0.0009337756930855671,6.005733325255827e-09,6.918731893032406e-11,2.1918332598122328e-08,6.5619974972853805e-09,0.00043959563302518515,2.1341561817865205e-08,3.710767207102908e-11,6.195777788463644e-06,0.00022996265149520002,3.407207335810788e-10,1.2654562914889583e-08,2.2101389568771197e-05,1.0271103011259813e-05,0.0010411434885250709,8.884404713448141e-10,2.6423916678971636e-09,8.884872154639731e-13,3.665587415497578e-18,1.1824036442506023e-05
0.00034461265008975915,0.7967702662202855,3.76,0.0,0.10645888035046032,0.536737527091975,0.5281958949381429,1.275153142481835e-07,3.1284054574754906e-06,0.020011185133475197,0.001262714810088304,8.807757678344925e-07,0.004307543038411223,0.011265023684346427,0.28957523908179805,0.004916583317492571,0.0012947782243627162,3.4354445696386924e-06,5.1446996570864834e-05,0.022041091065965163,0.00270080500334197,0.00041984229953364937,0.2662975753800078,8.968669312888581e-05,6.149887715650105e-10,0.00018530028923265416,0.03411932040375037,3.1575170227303304e-05,1.7018190619871713e-05,4.0168446665403414e-05,1.0280746996252817e-12,6.991533588007994e-10,2.4292176057370875e-12,9.080980200795664e-07,0.05858055276098334,0.00025112634062711756,0.0009339273858236863,6.056264249738491e-09,6.997590169650443e-11,2.1977720482622393e-08,6.635929484247587e-09,0.0004377450206406476,2.1418735240104194e-08,3.752718696429193e-11,6.221852170673351e-06,0.0002290971273183205,3.434928940214398e-10,1.2784957519496637e-08,2.224433933500966e-05,1.0360429060725299e-05,0.0010387655151292544,8.841417137171951e-10,2.6781447684391743e-09,8.947952912517954e-13,3.697002386792298e-18,1.1870982665935246e-05
0.0003447197682916898,0.7968592663375824,3.76,0.0,0.10577327971355392,0.5354133625868728,0.5295745295272514,1.3103489833641683e-07,3.1813263687370596e-06,0.019982828961185094,0.00125861479991114,8.772595709016378e-07,0.004337856894250107,0.011357723261064006,0.28988657447219407,0.004897169736678718,0.0013045938730111084,3.419780385070916e-06,5.130573746766746e-05,0.021908188110007883,0.0026770102398797698,0.00042071960756648454,0.26704371169424357,8.92887057371727e-05,6.196398611105203e-10,0.00018562326170270234,0.03414758722129213,3.17581057723461e-05,1.7141172208417086e-05,4.0510980162086006e-05,1.0341956840640653e-12,6.991031385950178e-10,2.4436342310920905e-12,9.134109850076362e-07,0.05883539695242894,0.0002520922927677211,0.0009340491548398387,6.1073635456019e-09,7.077416212246098e-11,2.203675039944328e-08,6.710973036285147e-09,0.0004358759631671527,2.14958109674364e-08,3.795290265242309e-11,6.2481148384728555e-06,0.0002282205560755133,3.462872852844147e-10,1.291692428202773e-08,2.2388153363886833e-05,1.0450623603554386e-05,0.0010363344728092929,8.797981457041609e-10,2.714530890706328e-09,9.011693421163817e-13,3.728774443455966e-18,1.1917738805556956e-05
0.0003448268864936205,0.7969484089865084,3.76,0.0,0.10508709541245323,0.5340827732923245,0.5309592210313497,1.3466463178069987e-07,3.2353039942053115e-06,0.0199538337002696,0.0012544766695078535,8.737116792080767e-07,0.004368508744500367,0.011451523046523178,0.2901959495877507,0.004877693965704194,0.001314535927560794,3.4039486207669328e-06,5.1161170645686126e-05,0.02177456071819703,0.002653172860816015,0.000421591981029712,0.2677930047466207,8.888615790585562e-05,6.243349958272409e-10,0.0001859398648058146,0.03417501075308221,3.194192441583711e-05,1.7265140952379615e-05,4.085708932453057e-05,1.0403509824146e-12,6.990229868323708e-10,2.458130951506678e-12,9.187530128488603e-07,0.05909191877395139,0.00025305620183852174,0.0009341406446858942,6.159038007577552e-09,7.158221561511207e-11,2.209540690148661e-08,6.787148493082717e-09,0.00043398839835478883,2.157277298477572e-08,3.838493183519105e-11,6.274567675273326e-06,0.00022733288365039817,3.491040162636783e-10,1.3050482044950974e-08,2.253282756624393e-05,1.0541689637049501e-05,0.0010338499270334132,8.75409763297132e-10,2.7515637022660724e-09,9.076102161181096e-13,3.7609085389312335e-18,1.1964293060761638e-05
0.00034493400469555116,0.7970376924078096,3.76,0.0,0.10440034059391066,0.53274572037924,0.5323500019020373,1.3840834021438554e-07,3.290362009202702e-06,0.019924190434544284,0.0012503002639747368,8.701319094611309e-07,0.004399503730297583,0.011546439768203444,0.29050331894628906,0.0048581557335002,0.0013246066826447152,3.38794895543982e-06,5.1013264607409146e-05,0.021640211096022988,0.0026292941676565964,0.0004224592321368799,0.26854546821834446,8.847904183410837e-05,6.290742880565674e-10,0.00018624993477465174,0.03420157392268017,3.212662037107199e-05,1.7390101142146983e-05,4.1206809829980586e-05,1.0465404248391804e-12,6.989123978161243e-10,2.472707346544937e-12,9.241239399628211e-07,0.05935013091088376,0.00025401792994218455,0.0009342014981124426,6.21129449062997e-09,7.240017857463134e-11,2.215367419453269e-08,6.864476623378181e-09,0.0004320822658835899,2.164960479490644e-08,3.8823389632313617e-11,6.301212584347755e-06,0.00022643405693337514,3.519431936068786e-10,1.3185649812976231e-08,2.2678357408354982e-05,1.0633629902320155e-05,0.0010313114444463992,8.709765708252723e-10,2.789257215813591e-09,9.141187729074468e-13,3.793409704654214e-18,1.2010633341695554e-05
0.00034504112289748183,0.7971271147970654,3.76,0.0,0.10371302864832734,0.5314021648715916,0.5337469046753777,1.4226999532197906e-07,3.346524655217266e-06,0.019893890145248116,0.0012460854310995227,8.665200801227251e-07,0.0044308470916476,0.01164249045775579,0.29080863628251874,0.004838554765356349,0.0013348084858935002,3.371781098093799e-06,5.086198804611777e-05,0.021505141618783533,0.0026053754937313475,0.0004233211688921843,0.269301115730936,8.8067350613421e-05,6.338578362098826e-10,0.00018655330525053966,0.034227259385717995,3.231218743600565e-05,1.7516056906744324e-05,4.15601774206166e-05,1.052763824956292e-12,6.987708605477044e-10,2.4873629563162022e-12,9.295235880265568e-07,0.05961004610989822,0.0002549773366029892,0.000934231356097415,6.264139909245059e-09,7.322816838295494e-11,2.2211536131192895e-08,6.942978634918877e-09,0.00043015750744269276,2.172628940735739e-08,3.926839364279918e-11,6.328051488780426e-06,0.0002255240238725143,3.5480492158495555e-10,1.3322446751063413e-08,2.282473789440962e-05,1.0726446870913298e-05,0.0010287185930540545,8.664985811789769e-10,2.827625799076719e-09,9.206958838352227e-13,3.8262830513240355e-18,1.2056747264023437e-05
0.0003451482410994125,0.7972166743038837,3.76,0.0,0.10302517321298008,0.5300520676504721,0.5351499619681226,1.4625371875652217e-07,3.403816752386043e-06,0.019862923710832574,0.0012418320214773236,8.628760115318191e-07,0.004462544169667278,0.011739692457165243,0.29111185453431154,0.00481889078284455,0.0013451437393859934,3.355444789018921e-06,5.070730986764301e-05,0.02136935483579519,0.0025814182046874916,0.00042417759500107204,0.2700599608409682,8.765107825551194e-05,6.386857240897388e-10,0.00018684980726633107,0.034252049526682,3.2498618979018844e-05,1.7643012204770903e-05,4.1917227884781065e-05,1.0590209790985493e-12,6.985978587537234e-10,2.502097279731964e-12,9.349517633887995e-07,0.059871677177573836,0.0002559342787318209,0.000934229857875521,6.317581236624394e-09,7.40663033908286e-11,2.2268976204806774e-08,7.022676184636748e-09,0.00042821406681165273,2.1802809327096383e-08,3.972006400588913e-11,6.3550863313951765e-06,0.000224602733525955,3.5768930195597745e-10,1.346089218217889e-08,2.2971963548482678e-05,1.0820142730951012e-05,0.0010260709424144883,8.619758160373017e-10,2.866684185036237e-09,9.273424320586932e-13,3.859533770188472e-18,1.2102622143655412e-05
0.00034525535930134317,0.7973063690311029,3.76,0.0,0.10233678817528896,0.5286953894583856,0.5365592064737547,1.5036378850293688e-07,3.4622637152453156e-06,0.019831281906809606,0.0012375398886299736,8.591995260311988e-07,0.004494600408880513,0.011838063425019456,0.2914129258287199,0.004799163503742436,0.001355614901141649,3.33893980080713e-06,5.054919921300656e-05,0.021232853474676964,0.002557423698985597,0.00042502830977869264,0.2708220170345913,8.723021972076486e-05,6.435580201873797e-10,0.0001871392692302412,0.034275926455699525,3.2685907924251165e-05,1.7770970815179366e-05,4.22779970432239e-05,1.0653116657589979e-12,6.983928709174068e-10,2.5169097731877308e-12,9.404082565828893e-07,0.06013503697887306,0.00025688861059077367,0.0009341966409684443,6.371625503786924e-09,7.491470290339434e-11,2.232597754329037e-08,7.103591389071378e-09,0.00042625188994395533,2.1879146543012782e-08,4.017852346364509e-11,6.382319074655167e-06,0.0002236701361158505,3.605964338230923e-10,1.3601005584807325e-08,2.3120028395912336e-05,1.091471937276331e-05,0.0010233680638364476,8.57408306099376e-10,2.906447482472721e-09,9.340593126428995e-13,3.893167134345484e-18,1.2148244991441672e-05
0.00034536247750327384,0.7973961970339984,3.76,0.0,0.10164788767612594,0.5273320909037702,0.5379746709583458,1.5460464671478306e-07,3.5218915666212476e-06,0.019798955405661466,0.0012332088891288129,8.554904480987264e-07,0.004527021359571116,0.011937621342916026,0.29171180146773135,0.004779372641956996,0.0013662244866579627,3.322265939389742e-06,5.038762548183912e-05,0.021095640445708386,0.0025333934083978135,0.00042587310805686094,0.2715872977218441,8.680477094718888e-05,6.484747769570307e-10,0.00018742151691076612,0.03429887200533317,3.287404673641923e-05,1.7899936327591086e-05,4.264252072858419e-05,1.0716356449744504e-12,6.981553703146158e-10,2.5317998490901765e-12,9.458928417830018e-07,0.060400138435537105,0.00025784018375731623,0.0009341313412158658,6.4262797985861835e-09,7.577348716444091e-11,2.2382522902956884e-08,7.185746835056836e-09,0.00042427092505279367,2.1955282516224896e-08,4.0643897425235764e-11,6.409751700536013e-06,0.00022272618308388347,3.635264134871802e-10,1.3742806590239916e-08,2.3268925944037788e-05,1.1010178374015866e-05,0.00102060953058492,8.527960913198455e-10,2.9469311868511484e-09,9.408474326589518e-13,3.927188500060297e-18,1.219360250783487e-05
0.0003454695957052045,0.7974861563194625,3.76,0.0,0.10095848611316527,0.5259621324657534,0.5393963882562232,1.589809056854571e-07,3.5827269503172525e-06,0.019765934776815895,0.0012288388827209598,8.517486044831925e-07,0.004559812680194212,0.012038384522005582,0.2920084319137528,0.004759517907447693,0.001376975070497493,3.3054230450961067e-06,5.0222558356615136e-05,0.020957718846262154,0.0025093287985080443,0.0004267117800892489,0.27235581623074206,8.637472887990242e-05,6.534360300651292e-10,0.00018769637342271332,0.03432086772738576,3.306302740518444e-05,1.8029912132140902e-05,4.3010834761244865e-05,1.0779926575454713e-12,6.978848250545952e-10,2.5467668740150806e-12,9.514052761227496e-07,0.06066699452439459,0.0002587888470879725,0.0009340335928073366,6.48155126462787e-09,7.664277733910176e-11,2.2438594662309795e-08,7.269165590652755e-09,0.0004222711226991589,2.2031198168228893e-08,4.1116314032966386e-11,6.437386210373411e-06,0.00022177082714838943,3.66479334293861e-10,1.388631497959668e-08,2.341864916232151e-05,1.1106520984321295e-05,0.0010177949180941977,8.481392211483111e-10,2.988151191554701e-09,9.477077112781095e-13,3.961603308097818e-18,1.2238681077524507e-05
0.0003455767139071352,0.7975762448451618,3.76,0.0,0.10026859814427648,0.5245854744991693,0.5408243912654319,1.6349735389948645e-07,3.6447971462775814e-06,0.019732210486691267,0.0012244297324591979,8.479738243449143e-07,0.004592980139847398,0.012140371609650133,0.2923027667748252,0.004739599006149067,0.001387869287923521,3.28841099373377e-06,5.005396782781712e-05,0.020819091965310458,0.002485231369213707,0.00042754411145451903,0.27312758580113455,8.594009150114415e-05,6.584417976135253e-10,0.00018796365921444256,0.03434189488971851,3.3252841429071065e-05,1.8160901409045306e-05,4.338297492917659e-05,1.0843824243068797e-12,6.975806981257308e-10,2.5618101669851515e-12,9.569452990581077e-07,0.06093561827557151,0.00025973444668156366,0.0009339030283149248,6.537447100075666e-09,7.752269549480502e-11,2.2494174815808095e-08,7.353871216324165e-09,0.00042025243588227453,2.2106873868861264e-08,4.1595904230088144e-11,6.465224624679406e-06,0.0002208040223631243,3.694552864740536e-10,1.403155068055251e-08,2.3569190461862194e-05,1.1203748109309523e-05,0.001014923804188613,8.434377547728053e-10,3.030123799479807e-09,9.546410798599398e-13,3.996417085070008e-18,1.2283466764050826e-05
0.00034579095031099657,0.7977568011966748,3.76,0.0,0.09888742294192392,0.5218119008107815,0.5436993862994333,1.7297090253623296e-07,3.7727543679316306e-06,0.019662612274223588,0.00121549346992607,8.4032478408692e-07,0.004660467121267851,0.01234809382233105,0.2928843438110603,0.004699567506342062,0.0014100994783501715,3.253879107109719e-06,4.97060982202395e-05,0.020539736500521134,0.0024369442265885777,0.0004291888705332183,0.27468093060578125,8.505702810885554e-05,6.68586855808288e-10,0.0001884747870362191,0.034380967168034,3.363493298179417e-05,1.842593198651709e-05,4.413887652634372e-05,1.0972589998139893e-12,6.968695259507594e-10,2.5921225856395326e-12,9.681069765518e-07,0.06147822114020266,0.0002616158250429437,0.0009335419734826867,6.651140936917088e-09,7.93149084077215e-11,2.260378632594093e-08,7.527239850969938e-09,0.00041615823361216436,2.2257424064509445e-08,4.257714359164135e-11,6.521521343197694e-06,0.00021883588950362797,3.754766293155327e-10,1.432728443958486e-08,2.3872694029948686e-05,1.1400857706132359e-05,0.0010090103967814782,8.339013203615949e-10,3.1163941573411766e-09,9.687308738228105e-13,4.067264089727366e-18,1.2372102103713531e-05
0.0003459676722308641,0.7979061111952448,3.76,0.0,0.09774676987880607,0.5195034854766356,0.5460901578226696,1.812524990751132e-07,3.882271244375552e-06,0.019602998211393007,0.0012080030408053522,8.339145533191596e-07,0.004717321118760679,0.012523294970065695,0.2933567180686444,0.004666350027190717,0.0014288934068547672,3.2248843225432504e-06,4.940828115183743e-05,0.020307207034550735,0.002397027368209385,0.00043052458382805665,0.2759721735815173,8.431476256727051e-05,6.770892795071012e-10,0.00018887201391185382,0.03441011390889908,3.39525433903e-05,1.864762847607203e-05,4.4774242449647214e-05,1.1079766049392634e-12,6.961770327767459e-10,2.6173498881486618e-12,9.773946280415946e-07,0.06193124580690903,0.00026315715013125316,0.0009331421268412446,6.746869257085227e-09,8.082636284674674e-11,2.2692560747222332e-08,7.674338073422e-09,0.0004127237407418063,2.2380708929482433e-08,4.3409345186859414e-11,6.568591819608235e-06,0.0002171775497051482,3.805136515033233e-10,1.457660869419306e-08,2.4125438456550943e-05,1.156611621073621e-05,0.0010039587499695896,8.259012170808059e-10,3.189972764855834e-09,9.805817838117041e-13,4.126955904357926e-18,1.244420818120482e-05
0.00034614439415073164,0.7980557452625259,3.76,0.0,0.0966049881151156,0.5171763296675107,0.5484984559672816,1.8998327751268902e-07,3.995518488952039e-06,0.019541344570663224,0.0012004044679101852,8.274126136333375e-07,0.004775276109184231,0.01270207604838577,0.2938221743558948,0.00463295402631201,0.0014481139618996344,3.1954289303265054e-06,4.910050765991904e-05,0.02007280686988321,0.0023570414458157244,0.00043184014838837994,0.2772724290904482,8.3560004038514e-05,6.857123889783971e-10,0.00018924626534889445,0.0344363768486345,3.4272295281939206e-05,1.8872115170140512e-05,4.542047206732418e-05,1.118779045312397e-12,6.953861606975491e-10,2.6427742966008533e-12,9.867533808889517e-07,0.06238924834593681,0.00026468808591638914,0.0009326482560382358,6.844389933514488e-09,8.236832003403793e-11,2.2779754859498414e-08,7.825255808577131e-09,0.0004092373494153231,2.2503071319218523e-08,4.42628360057033e-11,6.616243524291981e-06,0.00021548752040549563,3.856143755819867e-10,1.4830891507916918e-08,2.4380291531024124e-05,1.1733779820390394e-05,0.000998748081007214,8.177808539159445e-10,3.2658219306631978e-09,9.92643863053426e-13,4.1878067858305896e-18,1.2515328669591646e-05
