Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082)
0.0023500410036759634,0.8310762290353868,3.76,0.0,0.03782643998589126,0.04074874952464608,1.1016067240267404,7.305583921189503e-09,7.699453797309376e-08,0.002849023684200058,4.390765635735946e-05,1.6177648875730117e-08,0.00023457779562787397,0.002372942445490893,0.5631633756967109,0.0001560159576663245,1.6971827941126266e-05,2.2831547389945666e-08,2.848356827280112e-06,0.006160400911493999,0.000593948469157086,3.4403378216835477e-06,0.5690088462989981,1.4078682961693082e-06,2.5178043901268393e-11,2.997031022052422e-05,0.08724322061404075,1.7165046640607898e-06,2.8376262439971706e-07,5.179406523830954e-06,1.2213190989937966e-14,1.3826154309058709e-11,2.2240482478072892e-14,8.243117944985211e-09,0.12337879308291354,2.709182074833705e-05,0.0005992763623949591,4.808764501663764e-10,1.54171604743094e-12,1.8301107459953521e-09,2.4207741608428615e-09,0.0003334970353964868,1.9751712521276437e-09,4.002683217155942e-12,2.7718670576061295e-07,0.00026736238030578534,5.911226506035079e-11,6.301258351672664e-10,6.878433155810643e-07,1.2169260321475582e-06,0.0001556945633609687,1.4044253542968768e-11,5.840101244628477e-09,1.0736007333312531e-13,2.160465164520228e-18
0.0023523651349099035,0.8310822833097656,3.76,0.0,0.037747230607085305,0.040460009871866535,1.1018580975222316,7.201661235191608e-09,7.590878948125598e-08,0.0028309462852938415,4.3538102737856175e-05,1.5960969574960555e-08,0.0002329263380826663,0.0023583017465940003,0.5632062118415032,0.0001546456529188773,1.6756662519430972e-05,2.250047882902724e-08,2.8139409165811e-06,0.0061268864461517325,0.0005898361946460449,3.392075007819792e-06,0.5691021512198,1.3944159836199735e-06,2.4879885587161663e-11,2.9744278162442822e-05,0.0872270577690473,1.7010234671499147e-06,2.8027089346900205e-07,5.136960604298763e-06,1.2027154247488314e-14,1.3652341917532864e-11,2.1901744891016094e-14,8.118296539564423e-09,0.12349810287798697,2.683789039959393e-05,0.0005977780388951062,4.784514356692482e-10,1.5190163486997826e-12,1.818142418692799e-09,2.4081105728310696e-09,0.0003332577943539353,1.9691153071356335e-09,3.978314861825016e-12,2.740129930301644e-07,0.00026724260879770957,5.862667613905775e-11,6.252556936012181e-10,6.800034585138483e-07,1.2093286523912167e-06,0.00015532032401437235,1.3911118039208645e-11,5.840876416932258e-09,1.0746290056484381e-13,2.163107538470676e-18
0.0023546892661438436,0.8310882321041306,3.76,0.0,0.037669392403879495,0.04017521649374562,1.1021054977395952,7.099235102044503e-09,7.484065975852564e-08,0.0028130743471354897,4.3173873041322e-05,1.574844743108443e-08,0.00023129293659274197,0.002343792746213672,0.5632487241843966,0.00015329664498505934,1.6545192780775062e-05,2.217604388078251e-08,2.780105025770415e-06,0.006093805920573217,0.0005857777427825604,3.3447579530418777e-06,0.5691938569195052,1.3811883667988676e-06,2.4586743171734993e-11,2.9520915919252747e-05,0.08721095612866381,1.6857549535200295e-06,2.7683631603021685e-07,5.094939236843553e-06,1.1844691709214772e-14,1.3481667557284944e-11,2.156951436060688e-14,7.995868459666591e-09,0.123616215477904,2.6587343481604434e-05,0.0005962953398269418,4.76063855413254e-10,1.4967399953879696e-12,1.806314636101302e-09,2.3955312400279736e-09,0.0003330254483070718,1.9631616315573016e-09,3.954162321143984e-12,2.708912624201093e-07,0.0002671276411869358,5.8147122134387136e-11,6.204697636326568e-10,6.722806636374621e-07,1.201851809444207e-06,0.0001549522983036029,1.3780370765111343e-11,5.841519038215204e-09,1.0756471638976295e-13,2.165720825547111e-18
0.0023570133973777837,0.8310940777940434,3.76,0.0,0.03759289752942556,0.03989429657595533,1.102349001712671,6.998292622971084e-09,7.378988042365825e-08,0.002795404896650945,4.2814864567484675e-05,1.5539983386893267e-08,0.00022967738240965648,0.0023294145851335004,0.5632909174414122,0.0001519684920192639,1.6337345013379594e-05,2.1858079123953556e-08,2.7468372734736012e-06,0.00606115106875736,0.000581772097205635,3.2983643085962034e-06,0.5692839964865352,1.368180346043843e-06,2.4298522161317328e-11,2.930018683770211e-05,0.08719491588625368,1.6706957304179198e-06,2.7345783564123136e-07,5.053339599457339e-06,1.1665725568400429e-14,1.3314061119222405e-11,2.1243649259933252e-14,7.875781662231054e-09,0.12373314927805434,2.6340126820708278e-05,0.0005948280004001523,4.737129718464736e-10,1.4748782166742761e-12,1.794625287729903e-09,2.383036402865266e-09,0.00033279983031343915,1.957308129746573e-09,3.930224320076291e-12,2.6782060948387547e-07,0.0002670173601768944,5.767351699298839e-11,6.157663293980024e-10,6.646730336270471e-07,1.194493407844221e-06,0.00015459034698934464,1.3651952970661651e-11,5.842032349637585e-09,1.076655357464602e-13,2.16830548121979e-18
0.002359337528611724,0.8310998226898906,3.76,0.0,0.03751771879670302,0.039617178887071974,1.1025886847500013,6.898820422531882e-09,7.27561845824087e-08,0.002777935005488057,4.246097696356791e-05,1.5335481100202356e-08,0.00022807946768729212,0.00231516638203807,0.5633327962101207,0.0001506607631298836,1.6133047007758806e-05,2.154642575921469e-08,2.714126048893303e-06,0.006028913821351167,0.0005778182656256572,3.2528723133145297e-06,0.5693726022174578,1.355386962040717e-06,2.401512971022937e-11,2.90820546940822e-05,0.08717893719734789,1.6558424536112552e-06,2.7013441440737644e-07,5.012158788545715e-06,1.1490179752859172e-14,1.3149454276597635e-11,2.092401111870299e-14,7.757985263565423e-09,0.12384892233677583,2.6096188066071456e-05,0.0005933757614606044,4.713980624228766e-10,1.4534224187337095e-12,1.7830722962660598e-09,2.3706262544555266e-09,0.00033258077775356155,1.9515527544324548e-09,3.9064995401767905e-12,2.6480014403301235e-07,0.00026691165145556646,5.720577567296434e-11,6.111437097274836e-10,6.57178696244469e-07,1.1872513822426214e-06,0.00015423433438445578,1.3525807660386846e-11,5.842419521174784e-09,1.0776537332134367e-13,2.1708619531499108e-18
0.002361661659845664,0.8311054690392554,3.76,0.0,0.037443829660848124,0.03934379374086969,1.1028246204769947,6.800804688915007e-09,7.173930702622352e-08,0.0027606617895591288,4.211211216488277e-05,1.5134846862394333e-08,0.00022649898557848826,0.002301047235260875,0.5633743649742362,0.0001493730380697987,1.593222803074006e-05,2.124092946524235e-08,2.681960005579246e-06,0.00599708630024736,0.0005739152791556585,3.2082607772198688e-06,0.5694597056379422,1.342803391345581e-06,2.3736474609580714e-11,2.8866483695697578e-05,0.08716302018185287,1.6411918272854454e-06,2.6686503281131514e-07,4.971393824550348e-06,1.1317979895104719e-14,1.2987780436435306e-11,2.0610464568742556e-14,7.642429519344652e-09,0.12396355238176116,2.585547568447029e-05,0.0005919383693585864,4.691184193657743e-10,1.4323641822870274e-12,1.771653617217446e-09,2.3583009428392607e-09,0.00033236813220917334,1.9458935055515078e-09,3.882986622708948e-12,2.6182899003840304e-07,0.0002668104036155581,5.674381415209676e-11,6.066002576515301e-10,6.4979580447004e-07,1.1801236975215688e-06,0.00015388412825428357,1.3401879533037172e-11,5.842683652952911e-09,1.0786424355257935e-13,2.1733906812995484e-18
0.0023663099223135437,0.8311164747871794,3.76,0.0,0.03729981711740527,0.03880794985682202,1.1032855363103558,6.609085434110839e-09,6.975495524091506e-08,0.00272669406588304,4.142906985163429e-05,1.4744820406660685e-08,0.00022338949731469238,0.0022731924113821925,0.5634565898780683,0.00014685597003673918,1.5540751473491764e-05,2.064781238752174e-08,2.619219362925485e-06,0.00593462985211101,0.0005662580794703999,3.121597088803799e-06,0.5696295279070897,1.318247052093495e-06,2.3193019723644513e-11,2.844288412543163e-05,0.08713137148406967,1.6124855845976027e-06,2.604844012598049e-07,4.891099171269067e-06,1.0983328901708686e-14,1.2672973783889914e-11,2.0001119908167718e-14,7.417846576988066e-09,0.12418945272236626,2.5383527953026458e-05,0.0005891071378919983,4.646621737291962e-10,1.3914075749580804e-12,1.7492111804145429e-09,2.333905208782423e-09,0.0003319614488547102,1.9348556163224034e-09,3.836590755718735e-12,2.5603118253495647e-07,0.0002666208590468614,5.5836899546476e-11,5.977444364751315e-10,6.353570963033777e-07,1.1662033616184122e-06,0.0001532006232126383,1.3160461759070512e-11,5.842854855740389e-09,1.08059138515765e-13,2.178366628209102e-18
0.0023709581847814235,0.8311271118302348,3.76,0.0,0.03716065976403321,0.038286237008946886,1.1037323060384154,6.423017147160196e-09,6.783474283435887e-08,0.002693479521416791,4.0764996791989584e-05,1.4369204113384353e-08,0.0002203472861662788,0.0022458425530178464,0.5635376259025663,0.00014441412804038606,1.5162378104132613e-05,2.0077577777553045e-08,2.5585296330483486e-06,0.005873722335134101,0.0005587931917309384,3.0382145733053005e-06,0.5697937008173378,1.2944753039625394e-06,2.2667460052608627e-11,2.8029110456258468e-05,0.08709997011508276,1.5845516015389047e-06,2.543081456973276e-07,4.812430499176071e-06,1.0661210470198235e-14,1.2369141352168661e-11,1.9414592062079033e-14,7.201656818320003e-09,0.12441098573617128,2.49238874281902e-05,0.0005863323822555177,4.6033885929739204e-10,1.351944438340681e-12,1.7272822641894208e-09,2.309849561767142e-09,0.0003315785926700583,1.9241793637390957e-09,3.791025153669065e-12,2.50420458095656e-07,0.0002664478904813174,5.495212160975228e-11,5.891863552973667e-10,6.213426410524434e-07,1.1527167259045507e-06,0.0001525388395408076,1.292728900109408e-11,5.842569410157153e-09,1.0825033131494362e-13,2.183236691662816e-18
0.0023756064472493033,0.831137396100116,3.76,0.0,0.03702616671625944,0.03777814979825654,1.1041654620214876,6.242477523259081e-09,6.597662359523805e-08,0.0026609966309875674,4.0119185297013105e-05,1.4007335456281915e-08,0.00021737074199157215,0.0022189898713718143,0.5636175052310632,0.00014204450470301438,1.479659277102482e-05,1.9529138826390556e-08,2.4998089557103495e-06,0.005814307107276182,0.0005515136453988016,2.9579627511714297e-06,0.5699524507759754,1.2714540428327187e-06,2.2159123407280552e-11,2.762489197304829e-05,0.0870688159492408,1.5573652441682312e-06,2.483287530441747e-07,4.735361807405931e-06,1.0351087659644124e-14,1.2075808215013296e-11,1.8849903632728723e-14,6.9935010550852874e-09,0.12462828195022271,2.44761704915281e-05,0.0005836122590611673,4.5614332165186236e-10,1.3139134476597867e-12,1.7058516570980864e-09,2.286133769850636e-09,0.0003312184362797275,1.9138503355448725e-09,3.74627778543191e-12,2.4499030749810215e-07,0.00026629070371856554,5.4088845388574455e-11,5.8091401825842e-10,6.077385786026929e-07,1.1396486013761742e-06,0.00015189783437753574,1.2701974266485864e-11,5.841849731876046e-09,1.0843792889271876e-13,2.1880041250056294e-18
0.002380254709717183,0.8311473426489199,3.76,0.0,0.03689615586758407,0.03728320430648618,1.1045855133077382,6.067340683495367e-09,6.417859098125437e-08,0.002629224532558331,3.9490959196671184e-05,1.3658587096587016e-08,0.0002144582780687615,0.0021926263917013797,0.5636962585913717,0.00013974423695512002,1.444290162493431e-05,1.9001468190226364e-08,2.4429791436663375e-06,0.005756330129589975,0.0005444127881181069,2.880698889995838e-06,0.5701059936389872,1.24915096848567e-06,2.166736232877138e-11,2.722996490129157e-05,0.08703790846537066,1.530902637093403e-06,2.4253898582310175e-07,4.6598663885749606e-06,1.005244768884769e-14,1.1792522998116122e-11,1.8306121190150577e-14,6.793036248015944e-09,0.12484146716584421,2.404000583487595e-05,0.0005809450016405048,4.520706199951204e-10,1.277255826320586e-12,1.6849046368503194e-09,2.262757065423657e-09,0.0003308799093101184,1.9038547729792735e-09,3.7023362317099595e-12,2.3973443707426593e-07,0.00026614854417126573,5.324645257819837e-11,5.729159275703041e-10,5.94531456215285e-07,1.1269842823646065e-06,0.00015127671166075682,1.2484152656138384e-11,5.840717239973717e-09,1.0862203457248462e-13,2.1926720686800486e-18
0.002384902972185063,0.8311569658001122,3.76,0.0,0.03677045344024351,0.036800937102363075,1.1049929467384811,5.897478059479673e-09,6.243868084535245e-08,0.002598143010836811,3.887967228426541e-05,1.3322364849818439e-08,0.00021160833289774505,0.0021667439917528917,0.5637739153569321,0.00013751059824444067,1.4100831343397852e-05,1.849359444394792e-08,2.38796551246992e-06,0.0056997398295153745,0.0005374842689281746,2.8062875842652064e-06,0.5702545352490739,1.227535475097026e-06,2.1191553479705067e-11,2.6844072376193833e-05,0.08700724679397175,1.5051406531709397e-06,2.3693187496932244e-07,4.585916969214254e-06,9.764800932344131e-15,1.1518856631221824e-11,1.778235344589184e-14,6.599934836224016e-09,0.12505066263786635,2.3615034179938322e-05,0.0005783289165479399,4.481160194248077e-10,1.2419152596035668e-12,1.6644269573288666e-09,2.239718198585695e-09,0.0003305619953326274,1.8941795398459308e-09,3.659187755748593e-12,2.3464676422569523e-07,0.00026602069480000323,5.242434148728206e-11,5.651810663318314e-10,5.817082260390617e-07,1.1147095415845814e-06,0.0001506746195996176,1.2273479936247209e-11,5.8391923963304625e-09,1.08802748175586e-13,2.1972435537194113e-18
0.0023895512346529427,0.8311662791045267,3.76,0.0,0.03664889355828753,0.03633090428935398,1.1053882280058827,5.732759212875197e-09,6.075497393464375e-08,0.002567732480714498,3.828470684157361e-05,1.2998105741617108e-08,0.00020881937172387201,0.002141334436642875,0.5638505036396241,0.00013534099115929915,1.3769928362583043e-05,1.800459869566731e-08,2.3346967153371385e-06,0.005644486971192289,0.0005307220223431757,2.7346003565668786e-06,0.5703982719478294,1.2065785490187946e-06,2.0731097042963773e-11,2.64669643895163e-05,0.08697682975999979,1.4800569015499934e-06,2.3150071262792762e-07,4.513485838383531e-06,9.487679946901109e-15,1.1254401149829957e-11,1.7277749482072834e-14,6.4138840868954125e-09,0.12525598524886422,2.3200907978523455e-05,0.0005757623802036899,4.4427498338303017e-10,1.2078378097232692e-12,1.6444048356768347e-09,2.2170154863246238e-09,0.00033026372894805623,1.88481209242242e-09,3.6168193674380925e-12,2.2972141268683216e-07,0.0002659064741483944,5.162192695372784e-11,5.576988816800084e-10,5.692562416038421e-07,1.1028106248428065e-06,0.0001500907482773983,1.2069631182099953e-11,5.83729474428318e-09,1.0898016613696476e-13,2.2017215052308807e-18
0.0023941994971208224,0.8311752954343529,3.76,0.0,0.03653131784394564,0.035872680598212824,1.1057718026595684,5.573052543642354e-09,5.9125597610202704e-08,0.002537973970659642,3.770547224219627e-05,1.2685276210571523e-08,0.00020608988778528573,0.0021163894102480913,0.5639260503745825,0.00013323294049941118,1.3449758118379183e-05,1.7533611471148192e-08,2.2831045866699786e-06,0.005590524533062943,0.0005241202533554612,2.665515280592461e-06,0.5705373910607288,1.1862526739327064e-06,2.0285416060495856e-11,2.6098397720914338e-05,0.08694665592141965,1.4556297140139075e-06,2.2623904450659147e-07,4.44254496203924e-06,9.220638517032901e-15,1.0998768574961336e-11,1.6791497014926443e-14,6.234585457694229e-09,0.12545754767748413,2.2797291106021543e-05,0.0005732438356795283,4.405431660559906e-10,1.1749718290478168e-12,1.6248249392427785e-09,2.194646858064056e-09,0.00032998419303330783,1.8757404510966278e-09,3.575217881093482e-12,2.2495270761283595e-07,0.000265805234475266,5.083864020249452e-11,5.504592676137141e-10,5.571632529801113e-07,1.091274243641295e-06,0.00014952432739085607,1.1872299542526676e-11,5.835042946267154e-09,1.0915438161890241e-13,2.206108745842351e-18
0.0023988477595887022,0.8311840270067963,3.76,0.0,0.03641757503708353,0.03542585852426642,1.1061440970622616,5.418225915475036e-09,5.7548727225802225e-08,0.002508849105981309,3.714140362502273e-05,1.238337040706832e-08,0.00020341840331289125,0.0020919005432884076,0.5640005813973216,0.00013118408677373851,1.3139904303207751e-05,1.7079809768506498e-08,2.23312399214419e-06,0.005537807592689825,0.0005176734233581208,2.5989166246334214e-06,0.57067207135515,1.1665317423238003e-06,1.985395576658835e-11,2.5738135853681704e-05,0.08691672360368503,1.4318381301733502e-06,2.2114066218955152e-07,4.373066085467268e-06,8.96325072966904e-15,1.0751589845607734e-11,1.6322820711366315e-14,6.0617539786186154e-09,0.12565545856074367,2.2403858555862135e-05,0.0005707717896301153,4.3691640496230506e-10,1.1432678748937772e-12,1.6056743725223797e-09,2.1726098973244847e-09,0.0003297225161563031,1.8669531731787847e-09,3.5343699672694798e-12,2.2033517051250205e-07,0.0002657163599862475,5.007392866037659e-11,5.434525481732748e-10,5.454174007838016e-07,1.0800875665794695e-06,0.00014897462412352325,1.1681195080594177e-11,5.832454820374306e-09,1.0932548462200577e-13,2.2104079991054708e-18
0.002403496022056582,0.8311924854253527,3.76,0.0,0.03630752063585081,0.034990047505987186,1.1065055192984083,5.2681472023302995e-09,5.602258709281883e-08,0.0024803400919950424,3.6591960634215454e-05,1.2091908599850516e-08,0.0002008034703134346,0.0020678594384451756,0.5640741215139313,0.0001291921800713771,1.2839968138565483e-05,1.6642414304422696e-08,2.184692685343832e-06,0.0054862932181948595,0.0005113762368969331,2.534694514251662e-06,0.5708024834735946,1.1473909723830498e-06,1.9436182906314044e-11,2.5385948876673468e-05,0.08688703093055558,1.408661881646798e-06,2.161995953588727e-07,4.305020826921113e-06,8.715110076074584e-15,1.0512513812158514e-11,1.5870980555020946e-14,5.895117652036791e-09,0.12584982265071284,2.20202961292249e-05,0.0005683448093688398,4.3339071367622044e-10,1.1126786251373595e-12,1.5869406640721096e-09,2.1509018800344064e-09,0.00032947787013863373,1.858439327061374e-09,3.4942621992723466e-12,2.158635140463184e-07,0.00026563926516436645,4.932725573149613e-11,5.36669460819257e-10,5.340072094596861e-07,1.0692382101690824e-06,0.00014844094114119702,1.1496043701127812e-11,5.829547375865492e-09,1.094935620938479e-13,2.2146218928510168e-18
0.002408144284524462,0.8312006817154485,3.76,0.0,0.03620101655652099,0.034564873141613085,1.106856460039571,5.122684776439755e-09,5.4545451079542844e-08,0.0024524296972445025,3.6056626225376806e-05,1.1810435678980055e-08,0.00019824367116251336,0.002044257692844815,0.5641466945653018,0.00012725507426923098,1.2549567664671657e-05,1.6220686934130205e-08,2.1377511712256535e-06,0.005435940365700138,0.0005052236291568058,2.472744613371652e-06,0.5709287903442918,1.1288068302059816e-06,1.903158504448405e-11,2.504161337661414e-05,0.08685757585174556,1.3860813754248567e-06,2.1141010396615422e-07,4.23838076010526e-06,8.475828584028421e-15,1.0281206284354623e-11,1.5435270267293806e-14,5.73441687292634e-09,0.12604074096584658,2.1646300119332773e-05,0.0005659615200779665,4.2996227470276716e-10,1.0831587949872184e-12,1.5686117535022033e-09,2.129519809756244e-09,0.0003292494677454227,1.8501884675566108e-09,3.454881094820533e-12,2.1153263673462646e-07,0.000265573393192291,4.859810054251149e-11,5.301011400690617e-10,5.229215798063321e-07,1.0587142286312238e-06,0.0001479226146985094,1.131658615235858e-11,5.826336847635217e-09,1.0965869803520221e-13,2.2187529624880103e-18
