Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27)
1.362157231314169e-11,0.9034178293240926,3.76,0.0,0.7707274836952427,0.999999996281994,2.6582010637224045e-18,3.9295633408484143e-28,2.190018212861328e-18,8.93863964676271e-09,3.717907785305502e-09,1.7122474233894624e-16,7.843400480621125e-14,5.220228177746798e-09,5.441895846113655e-13,1.4494312122302766e-15,1.144034722424259e-13,3.894612267417891e-16,3.6056080307305404e-20,3.1880198507787547e-22,7.143074797631325e-22,1.2964083823850118e-22,2.7993467110957736e-21,8.169948527627331e-16,2.555956278157814e-31,3.593034826605536e-30,3.4042957725158114e-34,4.603735812192349e-46,3.304718868448083e-13,1.7927019461531574e-16,1.6470284449796116e-26,1.3825830311418958e-27,2.4627395290290977e-25,6.695433333339217e-20,3.46921953155638e-21,1.1081893235393024e-39,1.6012147171213048e-36
2.357845787301573e-11,0.9034178299474629,3.76,0.0,0.7707274771609016,0.9999999935641701,1.419514534886211e-17,2.1217947186085037e-27,6.546384381405031e-18,1.5472735061727642e-08,6.4355593101528014e-09,5.117217505035262e-16,2.3450678027239645e-13,9.035669807439346e-09,1.2107397304031393e-12,4.334534873616942e-15,2.9541383358221856e-13,1.1636995346481046e-15,1.0884346543026393e-19,1.7027365803829967e-21,3.0440556678687405e-21,6.922430452604425e-22,1.4941207016519655e-20,2.4427294152273433e-15,2.506008448591454e-30,3.472316703191299e-29,6.274838497676599e-33,1.664170138061965e-44,5.717595145222328e-13,5.356228283579361e-16,8.809957298057194e-26,7.412879356047185e-27,1.3114779662303941e-24,3.5480790172213617e-19,2.1027803048950003e-20,1.947593721532675e-38,2.732124863101383e-35
4.349222899276381e-11,0.9034178311942056,3.76,0.0,0.7707274640915347,0.9999999881282852,9.139672653961988e-17,1.3960611963412623e-26,2.2245997047356648e-17,2.8541604391985693e-08,1.1870844548876333e-08,1.7382366244417401e-15,7.972658858429773e-13,1.6665640001510365e-08,3.2259719065488092e-12,1.4742821338844955e-14,9.045611566941357e-13,3.951226151537541e-15,3.772026152113713e-19,1.0966946736784664e-20,1.660511076930198e-20,4.456331796427816e-21,9.609966494368649e-20,8.304879843435527e-15,3.0746246567819416e-29,4.24102474557481e-28,1.5057753252642516e-31,8.083155307292989e-43,1.053636457596072e-12,1.818435080558259e-15,5.691285309403296e-25,4.8109199359167086e-26,8.396380652632069e-24,2.2492659579469985e-18,1.6750215066730283e-19,4.527939048686946e-37,6.207097691404206e-34
6.340600011251189e-11,0.9034178324409512,3.76,0.0,0.7707274510212547,0.999999982692084,2.719731718603536e-16,4.2248094657417607e-26,4.725344169093857e-17,4.161137836377848e-08,1.7306106038404484e-08,3.690980720828755e-15,1.694151227996445e-12,2.429439291339759e-08,6.150615949629003e-12,3.1339407451767787e-14,1.8431352049532434e-12,8.387041497604389e-15,8.144300378003e-19,3.2642493781797845e-20,4.6556026505863506e-20,1.3259406377215355e-20,2.8576084850888474e-19,1.7647817855810288e-14,1.2116493832277273e-28,1.7186328339123408e-27,7.772624585842847e-31,5.210381239523573e-42,1.5345835910607427e-12,3.859491902605415e-15,1.6974542232195963e-24,1.43938094692681e-25,2.4887228368063504e-23,6.621535111171177e-18,5.637658786972546e-19,2.3858635824704165e-36,3.4477760406153085e-33
8.331977123225997e-11,0.9034178336877003,3.76,0.0,0.7707274379500617,0.9999999772555667,5.99517010767955e-16,9.466685632029405e-26,8.155752659968527e-17,5.468205694013602e-08,2.274134377704614e-08,6.36837404415494e-15,2.9251271787303043e-12,3.1921928737894065e-08,9.984534668295407e-12,5.4130132482167134e-14,3.1110301893974926e-12,1.4465876917752798e-14,1.4277231451916531e-18,7.197062759977132e-20,9.921413607756533e-20,2.9224946138127116e-20,6.294790346051633e-19,3.04713698701792e-14,3.2788043305375346e-28,4.774166796105547e-27,2.5939356603210086e-30,2.0815352986512372e-41,2.014602692964532e-12,6.656145265286745e-15,3.749737700989904e-24,3.188890094859976e-25,5.46555930130776e-23,1.4448667800198283e-17,1.3767711861032998e-18,8.209692890040403e-36,1.2209671133199791e-32
9.999999999999999e-11,0.9034178349344526,3.76,0.0,0.7707274270006298,0.9999999727015727,1.0216649284211174e-15,1.6360113354027092e-25,1.174373676976095e-16,6.563105152549362e-08,2.7294004561894325e-08,9.167467548655841e-15,4.2133141303928326e-12,3.8309990133060816e-08,1.389559642465836e-11,7.799191049643135e-14,4.426414744807924e-12,2.0817964982609792e-14,2.0826552063713917e-18,1.2267179433734124e-19,1.6582503886980167e-19,4.979911833875637e-20,1.0720984014221109e-18,4.389127069224918e-14,6.45851781935059e-28,9.589091976233891e-27,5.973033401554077e-30,5.52590311379683e-41,2.4159648215802803e-12,9.578104130147917e-15,6.401645962130763e-24,5.457442815516067e-25,9.284534412243895e-23,2.4410960300063443e-17,2.53855692642281e-18,1.9412763573689235e-35,2.922613685641121e-32
1.0323354235200805e-10,0.9034178349344526,3.76,0.0,0.7707274248779558,0.9999999718187333,1.119090984662835e-15,1.796045394921162e-25,1.2514668945867332e-16,6.775364008226891e-08,2.8176557763068145e-08,9.768786130476341e-15,4.490156690212496e-12,3.9548247677129494e-08,1.4727585682513356e-11,8.312101251304866e-14,4.708136561300218e-12,2.218230127243075e-14,2.2245149281275204e-18,1.3437389658732459e-19,1.8111180034838484e-19,5.454717693800024e-20,1.1742233156596874e-18,4.677535426240766e-14,7.227696107058057e-28,1.0760430128089792e-26,6.824029985857995e-30,6.419074485442124e-41,2.4936955987484794e-12,1.020566395184832e-14,7.014141444272335e-24,5.981935922251468e-25,1.0164691861832196e-22,2.6701516137073957e-17,2.814494656996158e-18,2.2251759752875638e-35,3.35457398977046e-32
1.430610845915042e-10,0.9034178374279663,3.76,0.0,0.770727398731005,0.9999999609441185,2.9013946088149755e-15,4.808135910720222e-25,2.401374475766707e-16,9.389951991916984e-08,3.904691447085049e-08,1.8732640035580272e-14,8.622238679452896e-12,5.479723565034985e-08,2.6940555931823804e-11,1.5972544210765626e-13,8.889577102311573e-12,4.250787347312908e-14,4.396110961720949e-18,3.4853555166733103e-19,4.568555209334309e-19,1.4139158112897183e-19,3.0402236945129004e-18,8.982394351946166e-14,2.4308471962892246e-27,3.7561845576410147e-26,3.0861558336333953e-29,3.889552468131173e-40,3.4491096093041463e-12,1.9553208949753835e-14,1.825980681939477e-23,1.5658315212648625e-24,2.6160253788005896e-22,6.786721082803757e-17,8.529952342912852e-18,1.0594804093677801e-34,1.6137950694840212e-31
1.8288862683100035e-10,0.9034178399214927,3.76,0.0,0.7707273725804029,0.9999999500682398,5.9802329074351584e-15,1.0215463279734802e-24,3.921332148944564e-16,1.2004901756151048e-07,4.991717614790298e-08,3.056952673318789e-14,1.4090099281496504e-11,7.004135845637898e-08,4.2788383302303894e-11,2.6120062778539904e-13,1.4386577985573822e-11,6.932050121238347e-14,7.388692415110342e-18,7.186931496639446e-19,9.262058188045913e-19,2.913717373249779e-19,6.258171854026624e-18,1.467921220930973e-13,6.093506966484262e-27,9.686032405875155e-26,9.61055469400551e-29,1.480161182821523e-39,4.400840284629616e-12,3.188034537089756e-14,3.778338909144085e-23,3.2567916698649293e-24,5.353687497546946e-22,1.372272659089448e-16,1.99853446635551e-17,3.3828043764603975e-34,5.211359003868987e-31
2.227161690704965e-10,0.9034178424150316,3.76,0.0,0.7707273464261499,0.9999999391910979,1.0735959811118021e-14,1.8885811729784264e-24,5.810368373632622e-16,1.4620213267952366e-07,6.078734277965642e-08,4.5265800989357084e-14,2.0893424675430226e-11,8.528061780423325e-08,6.226986416191555e-11,3.87596747356333e-13,2.1198214307710537e-11,1.0257492501943939e-13,1.1264740944682244e-17,1.2907804238004945e-18,1.6443707759828129e-18,5.229764212529632e-19,1.122011924330073e-17,2.1767834844502174e-13,1.2836720306872225e-26,2.0881440591971323e-25,2.4286729578807006e-28,4.451325131708922e-39,5.348903004718684e-12,4.7164257074924496e-14,6.809114252727427e-23,5.898772013631852e-24,9.542452375157358e-22,2.416765124972659e-16,4.009996114765634e-17,8.672965985668003e-34,1.3486977839558174e-30
3.023712535494888e-10,0.9034178474021479,3.76,0.0,0.7707272941066917,0.9999999174330254,2.675780030465909e-14,5.00631492549698e-24,1.069191698089009e-15,1.9851921405741712e-07,8.2527390850634e-08,8.318394664948547e-14,3.850524705127696e-11,1.1574455277527808e-07,1.1212910377152575e-10,7.153444238299095e-13,3.876179692395725e-11,1.8823564699943924e-13,2.1909175697127268e-17,3.2201705385352857e-18,4.042233822336723e-18,1.3028461977507887e-18,2.788193770166102e-17,4.011989412060046e-13,4.186424824490707e-26,7.131338999913504e-25,1.155698260025424e-27,3.325244010930056e-38,7.2340839116151595e-12,8.651468963862427e-14,1.711026228389075e-22,1.497994485352694e-23,2.340648774707347e-21,5.777177767316683e-16,1.220164844184375e-16,4.1137224806532736e-33,6.486810527315679e-30
3.8202633802848114e-10,0.9034178523893149,3.76,0.0,0.7707272417726332,0.9999998956699049,5.391162252975182e-14,1.0669838917480254e-23,1.703854785971891e-15,2.5085076149582345e-07,1.0426705857106546e-07,1.3238269967380627e-13,6.14552720982553e-11,1.461890537948444e-07,1.7650895772223128e-10,1.1433507100324188e-12,6.157316945518162e-11,2.991458614996051e-13,3.6810375446796464e-17,6.494097271141799e-18,8.078623001524969e-18,2.623796657801608e-18,5.60140769757385e-17,6.403737779588342e-13,1.0258589244765722e-25,1.8142853800882487e-24,3.698880077272948e-27,1.4134164173065215e-37,9.104770180829597e-12,1.3743040887217578e-13,3.4737964800530694e-22,3.0708087117127896e-23,4.64293586652007e-21,1.1180141342755788e-15,2.867900244782583e-16,1.310177615455217e-32,2.0831352811443555e-29
4.6168142250747345e-10,0.9034178573765328,3.76,0.0,0.7707271894239768,0.9999998739017396,9.51217067800831e-14,1.9829436916104344e-23,2.4842876542102512e-15,3.0319677245343464e-07,1.260063458290479e-07,1.9275932941594933e-13,8.974108030392973e-11,1.766141340003298e-07,2.554001756012683e-10,1.6719906681940001e-12,8.962523012756077e-11,4.3496829815808314e-13,5.644393806031822e-17,1.1468772915262157e-17,1.4179306558439528e-17,4.6273802750858405e-18,9.8550108674621e-17,9.351909943503426e-13,2.1066769057162535e-25,3.853641623017144e-24,9.401055590592023e-27,4.50102392493081e-37,1.0961077953226422e-11,1.9974038038216792e-13,6.173129182280355e-22,5.505808356929107e-23,8.067534839267673e-21,1.8971039076787303e-15,5.728450439328037e-16,3.318700267051247e-32,5.311503139822035e-29
5.413365069864657e-10,0.9034178623638014,3.76,0.0,0.7707271370607252,0.999999852128533,1.5330886874382218e-13,3.355758156037515e-23,3.4097564489646515e-15,3.55557244389911e-07,1.4774525251284392e-07,2.642121727810713e-13,1.2336025226305604e-10,2.0701980651032096e-07,3.4879352005455965e-10,2.3016342967893043e-12,1.2291088981558877e-10,5.95370701290946e-13,8.128281499753706e-17,1.8501328351953273e-17,2.277012873343293e-17,7.454720975913382e-18,1.583852504641511e-16,1.2856387367549569e-12,3.8408733763966145e-25,7.25417503605008e-24,2.0566900446924444e-26,1.1998202864865019e-36,1.2803122316223517e-11,2.732756736571586e-13,1.0016740546734275e-21,9.008501799227208e-23,1.2806678315922187e-20,2.9430726441883002e-15,1.023893772059631e-15,7.240734963296914e-32,1.165943218548666e-28
7.006466759444503e-10,0.9034178723384925,3.76,0.0,0.7707270322904467,0.9999998085670093,3.323021809089739e-13,7.981377422128543e-23,5.69288968924716e-15,4.6032156102070046e-07,1.9122192371096846e-07,4.3994586261739567e-13,2.0658898784408552e-10,2.6777298090805874e-07,5.790496388927853e-10,3.865383205618677e-12,2.051546668123649e-10,9.886157698599084e-13,1.4845537064108558e-16,4.0177993023170566e-17,4.913007158024562e-17,1.6143662073897822e-17,3.4131144196107444e-16,2.153378344721569e-12,1.0102546332478388e-24,2.0371542018601538e-23,7.545637248771961e-26,6.595098261351831e-36,1.6444875354435667e-11,4.5335863565041003e-13,2.1988855581597387e-21,2.0083955206191337e-22,2.6912953401960692e-20,5.915375101003337e-15,2.621528803019698e-15,2.628157795713124e-31,4.288658607068689e-28
8.59956844902435e-10,0.9034178823133886,3.76,0.0,0.7707269274618184,0.9999997649853615,6.142605831720351e-13,1.6031473867471414e-22,8.54745331191857e-15,5.651436910243046e-07,2.3469707127205882e-07,6.587880904045109e-13,3.1112206880349537e-10,3.284486818526981e-07,8.672034472978098e-10,5.8374721027723424e-12,3.0824786208072214e-10,1.4763083027920323e-12,2.4207270441987654e-16,7.44069339219717e-17,9.05766958105186e-17,2.9814756904686405e-17,6.273069615667369e-16,3.243497698378744e-12,2.154230900343164e-24,4.610492965405159e-23,2.089838586809919e-25,2.450901060637309e-35,2.00309328976226e-11,6.763632612027827e-13,4.1105888355058626e-21,3.806025072902035e-22,4.8262948444664756e-20,1.0174409707961363e-14,5.494532758977242e-15,7.210559161881566e-31,1.1905067902374776e-27
9.999999999999999e-10,0.9034178922884905,3.76,0.0,0.7707268352630172,0.9999997266578907,9.656695988103198e-13,2.6939135828793902e-22,1.1524179791058578e-14,6.573363370481203e-07,2.72913063934687e-07,8.861476488657281e-13,4.205928028066611e-10,3.8172234496738594e-07,1.1682672383774572e-09,7.910529625788595e-12,4.1604771882301386e-10,1.9810383063694156e-12,3.4915046243247753e-16,1.17162799628612e-16,1.421856453664223e-16,4.6834586571053016e-17,9.812721106617753e-16,4.3853665838824144e-12,3.7382856140216086e-24,8.402917747233886e-23,4.409466078714096e-25,6.440201078735351e-35,2.3137997714571505e-11,9.068263292323641e-13,6.519497231343057e-21,6.101849031537129e-22,7.390784534081905e-20,1.5050727481075976e-14,9.430408252480215e-15,1.5101279950521037e-30,2.518179347621201e-27
1.0192670138604195e-09,0.9034178922884905,3.76,0.0,0.7707268225748609,0.9999997213836168,1.0225393467959965e-12,2.8771314639213785e-22,1.1967704927445285e-14,6.700236140178053e-07,2.7817069430374484e-07,9.199575137913964e-13,4.369400545950593e-10,3.890470140576293e-07,1.2131811532181918e-09,8.220707427284604e-12,4.32133934613933e-10,2.055943532742023e-12,3.658462490365312e-16,1.2408948582781447e-16,1.505350964738877e-16,4.958753195308535e-17,1.0383659733528421e-15,4.5559018984474865e-12,4.006237958450575e-24,9.061558748409978e-23,4.837739552910685e-25,7.236054196420375e-35,2.3562184526467587e-11,9.41002098181255e-13,6.911278997785104e-21,6.477508971872585e-22,7.798504825852433e-20,1.580805869334877e-14,1.0093320687412678e-14,1.6553626841658983e-30,2.7636245371912342e-27
1.178577182818404e-09,0.9034179022637989,3.76,0.0,0.770726717629595,0.9999996777618028,1.5804736713263543e-12,4.764673116657687e-22,1.594796431579622e-14,7.749613096035129e-07,3.2164279191492245e-07,1.2226876899625968e-12,5.840234776824399e-10,4.4956808204173247e-07,1.6169090605791181e-09,1.1017825485416082e-11,5.767564586025896e-10,2.725086517436197e-12,5.234521910749059e-16,1.921454516549471e-16,2.3243668137560277e-16,7.657644298237531e-17,1.5959457798633308e-15,6.090496073074208e-12,6.769350727213655e-24,1.6132704038092173e-22,9.900439627991935e-25,1.8375370691491733e-34,2.703950518917437e-11,1.2460172969501047e-12,1.0777222852354425e-20,1.021263243365958e-21,1.1704350212235379e-19,2.2864123552295788e-14,1.689186792960597e-14,3.361190887394106e-30,5.672967650793001e-27
1.3378873517763886e-09,0.9034179122393148,3.76,0.0,0.7707266126260413,0.9999996341199463,2.3113767876557753e-12,7.427821288811595e-22,2.048261293618307e-14,8.799567573708936e-07,3.6511336321581694e-07,1.5662267880433991e-12,7.523528454328956e-10,5.100119901123728e-07,2.078313574847464e-09,1.4231494492632825e-11,7.420591274218997e-10,3.4813700806400573e-12,7.18531708658336e-16,2.8151263085010016e-16,3.397188509596071e-16,1.1189082177330652e-16,2.3209801767233697e-15,7.847185385641761e-12,1.0655354623740071e-23,2.669049300386041e-22,1.8506582760001483e-24,4.1801527431430335e-34,3.0463755439845756e-11,1.59017997509005e-12,1.588517906736165e-20,1.5205512976385764e-21,1.6625628717503353e-19,3.136258625940096e-14,2.6375859851070348e-14,6.2339736145015645e-30,1.0635756917014393e-26
1.6565076896923578e-09,0.903417932190971,3.76,0.0,0.7707264024441531,0.999999546776216,4.385237832708671e-12,1.5807262938108502e-21,3.11928879840972e-14,1.0901208277505534e-06,4.5204992333390273e-07,2.3727908580875094e-12,1.1526713289103885e-09,6.306687427091153e-07,3.1738585245531537e-09,2.191885312536173e-11,1.1344802330393447e-09,5.246193839945217e-12,1.2355147949361111e-15,5.360149348848998e-16,6.442024111510301e-16,2.1190937754253705e-16,4.3547865984113214e-15,1.2026470248578174e-11,2.2666346910184386e-23,6.230372946864818e-22,5.3177782220607025e-24,1.722734813200257e-33,3.715642122469704e-11,2.3911636088091627e-12,3.052859632769672e-20,2.975221739577104e-21,2.978436287277386e-19,5.269443805073035e-14,5.5342372850757024e-14,1.7623674875076798e-29,3.072804368912408e-26
1.975128027608327e-09,0.9034179521434655,3.76,0.0,0.7707261920293621,0.9999994593526442,7.43019151903718e-12,2.963859676739412e-21,4.40547748290082e-14,1.3005156616257937e-06,5.389803675659629e-07,3.333913345137313e-12,1.6377390752039239e-09,7.510181019719558e-07,4.4992292499829185e-09,3.130285399991022e-11,1.608949147803809e-09,7.332746260990784e-12,1.9452476674600204e-15,9.114486080277388e-16,1.0916028874265372e-15,3.584173121990948e-16,7.297377078867532e-15,1.7092998497943227e-11,4.1829562908796657e-23,1.2523446372072818e-21,1.2702629460272774e-23,5.5762855020449716e-33,4.3646790964816805e-11,3.334672027229294e-12,5.222827203202436e-20,5.171455601190146e-21,4.769393359276998e-19,7.967083563235407e-14,1.0086657798591515e-13,4.1398683772966717e-29,7.372415889916114e-26
2.293748365524296e-09,0.9034179720968031,3.76,0.0,0.7707259813818339,0.9999993718494473,1.1631958865162128e-11,5.079199246256362e-21,5.902545207148317e-14,1.5111410952697052e-06,6.259046888406914e-07,4.444072159496088e-12,2.2073992650398626e-09,8.710608945224955e-07,6.053840588840813e-09,4.240260344145607e-11,2.165019635609567e-09,9.724318425761319e-12,2.8756524191557497e-15,1.431941977023718e-15,1.7096321162618747e-15,5.601089981550288e-16,1.129881213704886e-14,2.30460126967936e-11,6.997802536088969e-23,2.26696144102265e-21,2.664946450563847e-23,1.523743371515148e-32,4.99412606998437e-11,4.411846594140145e-12,8.232393579610933e-20,8.269991102677757e-21,7.0623985108828805e-19,1.1205522560640869e-13,1.6669350979337404e-13,8.537583566659599e-29,1.5520950220225345e-25
2.612368703440265e-09,0.9034179920509896,3.76,0.0,0.7707257705017337,0.9999992842668428,1.717591710490958e-11,8.13672160310436e-21,7.606300038198164e-14,1.7219969647643085e-06,7.128228801071399e-07,5.6979486639849516e-12,2.8614946971489442e-09,9.907979435402683e-07,7.837108940728927e-09,5.523630951123105e-11,2.802247296581644e-09,1.2405095233888462e-11,4.05413913921506e-15,2.1218922115328288e-15,2.526095721718825e-15,8.256007244220384e-16,1.6502079926625375e-14,2.988475594886584e-11,1.089713761503396e-22,3.7971862674433886e-21,5.0780349040532166e-23,3.6773202750181344e-32,5.6046023180704476e-11,5.61422832528267e-12,1.2208915509952765e-19,1.2430934355612157e-20,9.872931048857092e-19,1.4957898787036924e-13,2.563815773906425e-13,1.5987071770494711e-28,2.965820633874164e-25
