Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635)
0.0008242761594416196,0.6082408111067629,3.76,0.0,0.7644080798712061,0.9994199635379257,0.0006212553191631457,2.266868806941424e-22,5.243030657836722e-16,0.0001950197911088138,3.9651161927647225e-05,2.313292516076662e-07,3.6248983210893144e-07,1.8504605272036383e-07,0.00010081619662664931,0.00043666123210557426,5.663150176235512e-08,6.359916337749597e-09,8.462771995024753e-09,9.785108280009405e-06,0.00015681592311095032,6.581122389072267e-09,1.6000382679048822e-05,2.1649177639311983e-06,8.025361659093146e-17,8.314705152851239e-12,2.5280254951926147e-09,2.019034429594894e-17,1.2677023154418614e-11,1.723169601997579e-11,3.4210208163438038e-18,6.065766488859655e-14,2.350502434712692e-18,9.177135654666463e-13,8.141110429777338e-07,1.074177884477198e-15,6.496037496553299e-12,1.6139615057274842e-19,3.7078183018996956e-23,1.0533237937816251e-14,3.1548074314306005e-16,4.704850032609347e-12,1.0496028650926689e-18,5.1572112795479826e-20,4.016998520252433e-10,5.130360298988827e-15,2.8320997041552984e-21,1.3951571257027236e-19,7.605291517581243e-11,9.540192012464919e-13,1.597598500544703e-14
0.0008338809882181591,0.6082407605554723,3.76,0.0,0.7643920477588464,0.9994101816468186,0.0006323496059936805,2.279203346932075e-22,5.25273599041565e-16,0.000195332265069527,3.972641441566764e-05,2.3169776377105407e-07,3.6328726252959045e-07,1.8573783170675933e-07,0.00010267803107642867,0.0004443754194532641,5.679329322582664e-08,6.3787572754249065e-09,8.55583635644176e-09,1.0052144883128889e-05,0.00016026464005614957,6.706453342950291e-09,1.6554666579534985e-05,2.1705250501236035e-06,8.244375175969772e-17,8.558202708713159e-12,2.641414890459576e-09,2.1149660361260792e-17,1.272299445058091e-11,1.729367971286612e-11,3.4333478864943867e-18,6.177920698553044e-14,2.3589636317320043e-18,9.219829346314428e-13,8.328318102540913e-07,1.1256602462012614e-15,6.8357278782644925e-12,1.6982944439657058e-19,3.886193148352875e-23,1.0871990215305916e-14,3.1670071413935563e-16,5.002227554957435e-12,1.115944914364503e-18,5.287408192148947e-20,4.1252050928097867e-10,5.581884348442024e-15,2.9665515177863216e-21,1.4680735125592553e-19,7.669653432142861e-11,9.800739830571816e-13,1.7233543588288015e-14
0.0008434858169946985,0.608240710213936,3.76,0.0,0.7643759893081642,0.9994003766961027,0.0006434688065157149,2.291431271224312e-22,5.262151683224243e-16,0.00019563411359342625,3.9804208623914483e-05,2.3205365136516421e-07,3.6407624397012525e-07,1.8642984285050408e-07,0.00010454783870875628,0.00045209489500992056,5.695393944462388e-08,6.39757167018547e-09,8.648593872560032e-09,1.0322083186534549e-05,0.00016372109083279303,6.831993847625667e-09,1.7119272658463465e-05,2.176316664090653e-06,8.465768579739759e-17,8.80480628022919e-12,2.758027928505861e-09,2.21388409058254e-17,1.27679184364647e-11,1.7354193754081234e-11,3.4453834554020335e-18,6.290126673615737e-14,2.3672244624023804e-18,9.261813469892372e-13,8.516413092557066e-07,1.1787787758965331e-15,7.187538175597621e-12,1.7856335763494667e-19,4.070269785729749e-23,1.1216262359276663e-14,3.1789520870286904e-16,5.3132902197549e-12,1.1853400035756134e-18,5.418566786287418e-20,4.2345348616583465e-10,6.0655302292525e-15,3.1052010533268933e-21,1.5435898391825906e-19,7.734270801561867e-11,1.0064126930676567e-12,1.8567383722889447e-14
0.000853090645771238,0.6082406601304449,3.76,0.0,0.7643599047686477,0.9993905490869566,0.0006546126821874199,2.303574384243405e-22,5.271303449922002e-16,0.0001959261861665079,3.988443786873477e-05,2.3239792299063901e-07,3.6485783513635894e-07,1.8712242517489667e-07,0.00010642562687893771,0.00045981930339411624,5.7113597896814885e-08,6.4163746025696395e-09,8.741084815748884e-09,1.0594913884200966e-05,0.0001671849050276663,6.957746741734041e-09,1.76942169101047e-05,2.182286785471816e-06,8.689534238540638e-17,9.054529046324073e-12,2.877903615602902e-09,2.315839019125867e-17,1.2811890629775458e-11,1.7413370323336544e-11,3.4571537063166912e-18,6.402392708627799e-14,2.375302928313516e-18,9.303153773034124e-13,8.705382047516128e-07,1.2335626364227278e-15,7.551698523587389e-12,1.8760359582440031e-19,4.260150127514779e-23,1.156608550419754e-14,3.190666207624132e-16,5.63843377880036e-12,1.2578764226487225e-18,5.550688806867818e-20,4.3449837540692535e-10,6.583045940212042e-15,3.2481192327952788e-21,1.6217554577040856e-19,7.799161096573496e-11,1.0330344407602242e-12,1.998074937334469e-14
0.0008626954745477774,0.6082406103502723,3.76,0.0,0.7643437943544876,0.9993806991876305,0.0006657810254314537,2.315658801184005e-22,5.280213682871834e-16,0.0001962092758636777,3.9966997323538096e-05,2.327315202602002e-07,3.656330068083358e-07,1.8781588048905656e-07,0.00010831140603465266,0.000467548320240205,5.727241271243846e-08,6.435180252449366e-09,8.833347519961068e-09,1.08706289022558e-05,0.00017065574120958812,7.083714952161682e-09,1.8279515538688524e-05,2.1884295621325026e-06,8.915665530987989e-17,9.307385193046362e-12,3.00108105899759e-09,2.420881273267332e-17,1.2854996185650481e-11,1.7471327462426205e-11,3.4686820806769448e-18,6.514726643025345e-14,2.383215125097495e-18,9.343909087473198e-13,8.895212869747204e-07,1.2900411481462062e-15,7.928440151479238e-12,1.9695589132093996e-19,4.4559357890688486e-23,1.1921488658106062e-14,3.202170948775765e-16,5.9780593464551814e-12,1.3336436579012067e-18,5.683777582626389e-20,4.4565481842938324e-10,7.136246018239271e-15,3.395378120967317e-21,1.7026199529473483e-19,7.864340372775691e-11,1.0599384557429934e-12,2.1476965533056573e-14
0.0008723003033243168,0.6082405609158337,3.76,0.0,0.7643276582477084,0.9993708273355614,0.0006769736570452701,2.3276702897519123e-22,5.288900812046825e-16,0.0001964841222965963,4.005178430114715e-05,2.330553212909106e-07,3.6640264822639986e-07,1.885104782522816e-07,0.00011020518937849355,0.00047528164991059434,5.7430515801196534e-08,6.454000842784501e-09,8.925418004909482e-09,1.1149221336498601e-05,0.000174133285088332,7.209901907651587e-09,1.887518498152852e-05,2.194739141866524e-06,9.144156795497629e-17,9.563391483994797e-12,3.1275994821555127e-09,2.5290621740663175e-17,1.2897314678542786e-11,1.7528175034886297e-11,3.479990423189653e-18,6.627136876095017e-14,2.390976065552798e-18,9.38413434917962e-13,9.085894634295207e-07,1.348243817895547e-15,8.317995419267114e-12,2.066260050501417e-19,4.657730175535148e-23,1.2282502296312774e-14,3.2134863129280037e-16,6.332573460342001e-12,1.4127324055951041e-18,5.817839106393981e-20,4.569225025761496e-10,7.727013064822523e-15,3.5470516315811825e-21,1.7862331554188695e-19,7.929822521871663e-11,1.0871240817655537e-12,2.3059439168869786e-14
0.0008819051321008563,0.6082405118668367,3.76,0.0,0.7643114966010703,0.9993609338393813,0.0006881904237892254,2.339627640473787e-22,5.297386591493623e-16,0.00019675141448385327,4.0138698490617296e-05,2.333701441411483e-07,3.671675719281747e-07,1.8920645687232066e-07,0.00011210699255894973,0.00048301902334531684,5.7588027908445e-08,6.472846770747132e-09,9.017330579039328e-09,1.1430685390545988e-05,0.00017761724775658297,7.336311309095823e-09,1.948124192840491e-05,2.201209700240712e-06,9.375003278740555e-17,9.822564641891682e-12,3.25749823918241e-09,2.6404341728636112e-17,1.2938924935662146e-11,1.7584022362512324e-11,3.491100360244099e-18,6.73963222828428e-14,2.398600625605832e-18,9.423884015159953e-13,9.277417510666178e-07,1.4082009130424122e-15,8.72059785549935e-12,2.1661972772427196e-19,4.8656392467352795e-23,1.2649161477609011e-14,3.2246320927725563e-16,6.7023881424769165e-12,1.4952345855917135e-18,5.952876807772742e-20,4.68301158403137e-10,8.357299290656964e-15,3.7032131759640296e-21,1.872645151359287e-19,7.995620023910509e-11,1.1145907706384443e-12,2.4731660192463592e-14
0.0008915099608773957,0.6082404632404257,3.76,0.0,0.764295309540765,0.9993510189808227,0.000699431196140789,2.351567962775857e-22,5.3056897851886745e-16,0.00019701179363311824,4.022764215146863e-05,2.3367675009734317e-07,3.6792851929410065e-07,1.8990402536430717e-07,0.0001140168333853766,0.0004907601960440858,5.77450589728632e-08,6.4917281642456786e-09,9.10911788184748e-09,1.1715016316069208e-05,0.00018110736401518178,7.462946644588359e-09,2.009770333577737e-05,2.2078354649083215e-06,9.60820108666501e-17,1.0084921525260855e-11,3.3908168272504635e-09,2.7550495016196127e-17,1.2979895366704534e-11,1.7638964703790093e-11,3.5020308047447015e-18,6.852220640164563e-14,2.406101784715925e-18,9.463205636229458e-13,9.469772688635694e-07,1.4699429157055584e-15,9.136482191594105e-12,2.26942879299144e-19,5.0797680516930525e-23,1.3021497483173974e-14,3.2356256075909813e-16,7.087920960609795e-12,1.5812433550107424e-18,6.088895048793752e-20,4.797905570311229e-10,9.029128057055392e-15,3.863937046742136e-21,1.9619062813601185e-19,8.061744503736998e-11,1.1423380763494608e-12,2.6497202438612567e-14
0.0009011147896539352,0.6082404150713284,3.76,0.0,0.7642790971689124,0.999341083016528,0.0007106958662050411,2.3634608746102697e-22,5.3138234139732435e-16,0.00019726585582662933,4.031852027087994e-05,2.33975846845321e-07,3.686861661836374e-07,1.9060336831896864e-07,0.00011593473156755095,0.000498504946176269,5.790170899790853e-08,6.5106535855232416e-09,9.200810348754063e-09,1.2002210355696847e-05,0.00018460339078037457,7.58981179796221e-09,2.0724586437897995e-05,2.2146107366936373e-06,9.843747138705083e-17,1.0350481859647902e-11,3.527594898283811e-09,2.872961085597875e-17,1.3020288545993295e-11,1.7693088467164534e-11,3.5127989803966524e-18,6.964910452514907e-14,2.4134913768307282e-18,9.502142630100337e-13,9.662952307984196e-07,1.533500266304559e-15,9.565884390091993e-12,2.376013105970125e-19,5.300222986608467e-23,1.3399542044327433e-14,3.2464826551446562e-16,7.489595089405292e-12,1.670853121887925e-18,6.225901995661324e-20,4.913905076540376e-10,9.744595453611792e-15,4.029300036581835e-21,2.0540671519684597e-19,8.128205668038097e-11,1.1703656496452545e-12,2.835972466169088e-14
0.0009107196184304746,0.608240367391994,3.76,0.0,0.7642628595658707,0.999331126179756,0.0007219843457761122,2.3753184937685195e-22,5.321805962350969e-16,0.00019751415461224714,4.0411240688590325e-05,2.3426809158474626e-07,3.694411269524305e-07,1.9130464695492916e-07,0.000117860708479176,0.0005062530728101745,5.8058069159932865e-08,6.5296297520616276e-09,9.292436818657666e-09,1.2292264686824669e-05,0.00018810510557206947,7.716910944858776e-09,2.1361908756074207e-05,2.2215299077393285e-06,1.008163912063951e-16,1.0619265241789924e-11,3.6678722704091372e-09,2.9942234695342236e-17,1.3060169437562917e-11,1.7746483885204362e-11,3.523422700361434e-18,7.077710580917275e-14,2.4207816659558006e-18,9.54073999406819e-13,9.856949391683278e-07,1.598904300788028e-15,1.0009041675940128e-11,2.486009050324634e-19,5.527114235223509e-23,1.3783333765642659e-14,3.257219558812994e-16,7.90783937147814e-12,1.7641595588241566e-18,6.363902303056289e-20,5.031008551526809e-10,1.0505871903703943e-14,4.199378150244233e-21,2.149178648590051e-19,8.195012011597658e-11,1.1986732325062156e-12,3.032297156349777e-14
0.0009203244472070141,0.6082403202327192,3.76,0.0,0.7642465967923683,0.9993211486819967,0.0007332965645393871,2.387198954596527e-22,5.329653799530039e-16,0.000197757203496021,4.050571419081134e-05,2.345540939745419e-07,3.701939589925024e-07,1.9200799929214307e-07,0.00011979478694019973,0.0005140043942569416,5.8214222029288373e-08,6.548663704107561e-09,9.384024778393407e-09,1.2585177367507545e-05,0.00019161230508209568,7.844247751010458e-09,2.2009688103652866e-05,2.2285874769881144e-06,1.0321875439872153e-16,1.0891290321677873e-11,3.8116889374399256e-09,3.118890772893965e-17,1.3099592568473603e-11,1.7799227391621994e-11,3.533917122541652e-18,7.190628641856285e-14,2.4279830467118056e-18,9.579035894034377e-13,1.0051757782976113e-06,1.6661867499509419e-15,1.046619256510908e-11,2.599475772175715e-19,5.760550547860645e-23,1.417290558920614e-14,3.267850212728639e-16,8.343088378218176e-12,1.8612596165131664e-18,6.502900495989858e-20,5.149214777545938e-10,1.1315203754196533e-14,4.3742477543859205e-21,2.247291928510486e-19,8.262171732267278e-11,1.227260652751909e-12,3.2390774821343516e-14
0.0009299292759835535,0.6082402736217813,3.76,0.0,0.7642303088914739,0.9993111507144986,0.0007446324684043326,2.3990518867458944e-22,5.337374643365696e-16,0.00019799547832932173,4.060185457733275e-05,2.3483441893665147e-07,3.7094516763196484e-07,1.9271354521328557e-07,0.00012173699101862198,0.0005217587465257493,5.83702421231936e-08,6.567761337210669e-09,9.475599666184534e-09,1.2880947285541983e-05,0.00019512480381991403,7.971826163991077e-09,2.2667942588313363e-05,2.235778063242289e-06,1.056445518538763e-16,1.1166578946747306e-11,3.959085077491018e-09,3.2470173777203714e-17,1.3138605493189402e-11,1.7851384587239527e-11,3.544295392858993e-18,7.30367247109309e-14,2.4351045444034353e-18,9.617063540458533e-13,1.0247372086101813e-06,1.735378983004586e-15,1.0937576884352935e-11,2.716472741686084e-19,6.000640959135632e-23,1.4568288938832745e-14,3.2783867021759536e-16,8.795782470009124e-12,1.9622515371790574e-18,6.642906557940701e-20,5.268522848419779e-10,1.2174914902318594e-14,4.553988567581959e-21,2.3484584292519715e-19,8.32969131626017e-11,1.256127819275466e-12,3.4567054125269495e-14
0.000938573621882439,0.6082402321626008,3.76,0.0,0.7642156283195639,0.9993021351850205,0.000754854999782797,2.409706146680618e-22,5.344228875350014e-16,0.00019820620863147227,4.0689737333252407e-05,2.3508229025891056e-07,3.7162024567000283e-07,1.9335049746328782e-07,0.00012349194284743664,0.000528740132493769,5.851060274305195e-08,6.585006781784656e-09,9.558025723429128e-09,1.3149582859412902e-05,0.0001982904435555208,8.086856942692048e-09,2.326934307151245e-05,2.2423589782374652e-06,1.0784780348475642e-16,1.1417147019096355e-11,4.0948354158386195e-09,3.3653359666529496e-17,1.3173411594528766e-11,1.7897887651034326e-11,3.553548880545809e-18,7.405526714954895e-14,2.4414541125920726e-18,9.651090389777202e-13,1.0424110122320187e-06,1.799311635671793e-15,1.1374191647622284e-11,2.82483781235824e-19,6.22250651559327e-23,1.4929138193701807e-14,3.287800368354509e-16,9.218491370279108e-12,2.0565540571461217e-18,6.76977779384148e-20,5.376841675166453e-10,1.2993713742335043e-14,4.719984957381053e-21,2.4421615385982843e-19,8.390771086131561e-11,1.282347438355726e-12,3.662176391230995e-14
0.0009472179677813246,0.6082401911869654,3.76,0.0,0.7642009274266722,0.9992931033285322,0.0007650966645052773,2.420397760529094e-22,5.351004293534372e-16,0.0001984137272289014,4.077884440546501e-05,2.3532634082230352e-07,3.722946806059502e-07,1.9398937246173924e-07,0.00012525351573548438,0.0005357237562410431,5.865095531470421e-08,6.602310243056619e-09,9.640477338600028e-09,1.3420532783124414e-05,0.0002014601261113228,8.202089664877554e-09,2.3879256940591693e-05,2.249039651183989e-06,1.1007003677423861e-16,1.1670390921895698e-11,4.233547395004254e-09,3.486543485007337e-17,1.3207961346902144e-11,1.7944022044422307e-11,3.562729228292757e-18,7.507495170236862e-14,2.4477533811134113e-18,9.68495293869542e-13,1.060149417271097e-06,1.8648414839270276e-15,1.1822707562837757e-11,2.936154671268336e-19,6.449937059229113e-23,1.52947545572439e-14,3.29715698140169e-16,9.656021518944465e-12,2.1541630846313634e-18,6.897472887544472e-20,5.486052234039164e-10,1.385707311792321e-14,4.8900478773052984e-21,2.538417573554046e-19,8.452150718142265e-11,1.308793677580084e-12,3.877057005435158e-14
0.0009558623136802101,0.6082401507117381,3.76,0.0,0.7641862062143822,0.9992840552479141,0.0007753574509916482,2.431074102099674e-22,5.357700192362084e-16,0.00019861831164559848,4.086911934385498e-05,2.3556690007943217e-07,3.7296874688432605e-07,1.9463022302510937e-07,0.0001270217291480577,0.0005427095294771172,5.879134004146745e-08,6.619675374361654e-09,9.72297006980984e-09,1.3693797776575772e-05,0.00020463374836706912,8.317526792329321e-09,2.4497698008655012e-05,2.2558164468229546e-06,1.1231125763384733e-16,1.1926327214942915e-11,4.375250719598543e-09,3.610679784928766e-17,1.3242275986187815e-11,1.7989817008562484e-11,3.571842472364722e-18,7.609582385469921e-14,2.4540064602015252e-18,9.71866639010564e-13,1.0779521669771188e-06,1.93199196466184e-15,1.2283302276778672e-11,3.0504673638036223e-19,6.683011854450773e-23,1.566515511325429e-14,3.3064621181061396e-16,1.0108706202499477e-11,2.255152974287033e-18,7.026001236560684e-20,5.596154431066183e-10,1.4766854888304596e-14,5.064237798811154e-21,2.6372646316407224e-19,8.513833509287388e-11,1.3354666199283643e-12,4.101651713572415e-14
0.0009645066595790956,0.608240110752787,3.76,0.0,0.7641714646767289,0.9992749910360635,0.0007856373548570284,2.4417129307060727e-22,5.364328024822299e-16,0.0001988202200453897,4.096050771852459e-05,2.3580427451669282e-07,3.736426933835447e-07,1.9527309552042782e-07,0.00012879660297827308,0.000549697372259256,5.8931793713764414e-08,6.63710293113441e-09,9.805518397039637e-09,1.3969378987826053e-05,0.00020781121595502737,8.433171726953065e-09,2.512468027807586e-05,2.2626858292069413e-06,1.1457147549052972e-16,1.2184973597936091e-11,4.519975233374057e-09,3.7377880331992903e-17,1.3276391732163192e-11,1.803532260596304e-11,3.580898375104735e-18,7.711794997798193e-14,2.460220115601998e-18,9.75225565435788e-13,1.0958190416594184e-06,2.000787202391906e-15,1.2756154347287936e-11,3.1678201931381424e-19,6.921818505157026e-23,1.6040375797033727e-14,3.315724751260254e-16,1.0576882652482777e-11,2.3595989610005182e-18,7.15536690738138e-20,5.707148328056236e-10,1.572497597350081e-14,5.242613834404153e-21,2.7387410256648962e-19,8.575821461614324e-11,1.3623663903532898e-12,4.3362710181915164e-14
0.000971700688737335,0.6082400779023356,3.76,0.0,0.7641591809151295,0.9992674353463544,0.0007942071106689741,2.4506530613079247e-22,5.369805032664143e-16,0.00019898638600846327,4.1037374391707076e-05,2.3599960068441504e-07,3.7420363889259365e-07,1.9580967684777952e-07,0.00013027878749977717,0.0005555143459438333,5.904875937878037e-08,6.651655380901672e-09,9.874269710287511e-09,1.4200491202996041e-05,0.00021045844907198162,8.529574559539616e-09,2.565299186021133e-05,2.2684708061709225e-06,1.1646697481201218e-16,1.240230163612343e-11,4.642743361451783e-09,3.845867602379233e-17,1.3304654856836164e-11,1.807300580114311e-11,3.588397563912685e-18,7.796958035319679e-14,2.4653655842562656e-18,9.780130846966679e-13,1.110737032628898e-06,2.0593125278050725e-15,1.315914731505532e-11,3.267833869761982e-19,7.124992250851065e-23,1.6356341461221117e-14,3.323406764208099e-16,1.0978566719342454e-11,2.449211108716774e-18,7.26366545185486e-20,5.800200060843604e-10,1.6560619763422842e-14,5.3942949120079654e-21,2.8252244260989135e-19,8.627644032418728e-11,1.3849260686042237e-12,4.539397308466892e-14
0.0009788947178955743,0.6082400454277983,3.76,0.0,0.7641468830570783,0.9992598685859114,0.000802790112770012,2.4596232556525885e-22,5.375243425574929e-16,0.00019915099439253288,4.1114946720273316e-05,2.36193072247549e-07,3.747647762348806e-07,1.963477003620954e-07,0.00013176561083577803,0.0005613326648652273,5.9165813294663583e-08,6.666254014329845e-09,9.943076912898338e-09,1.443320978126835e-05,0.0002131082398588003,8.626124423774675e-09,2.61872371458908e-05,2.2743156039643245e-06,1.1837564909277792e-16,1.2621526520190396e-11,4.767642080584124e-09,3.956058780873727e-17,1.3332808598950867e-11,1.8110528912649838e-11,3.595865085669282e-18,7.882213596322595e-14,2.470489243230253e-18,9.807940322809593e-13,1.1256992174007053e-06,2.119008499960759e-15,1.3570857915801997e-11,3.3700097408077906e-19,7.33224249659001e-23,1.6675675090147387e-14,3.3310667485015135e-16,1.1391415366419724e-11,2.5413139920276194e-18,7.372549821036552e-20,5.893869713318151e-10,1.7432276079138436e-14,5.548950872214009e-21,2.9135778531572844e-19,8.679681151719813e-11,1.4076430740930966e-12,4.749871529012258e-14
