Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309)
0.0009436061072185764,0.8598217541314205,3.76,0.0,5.718497153529612e-13,0.00042343567951908076,1.0072048082044855,1.1157702718977984e-14,3.836760198623355e-15,5.328316923876811e-13,3.674204847281319e-07,1.0935904841709927e-20,0.005444758542288096,0.020752376072564763,0.2978280221526622,8.05290597321722e-09,0.000244513803307717,3.492781518790064e-14,2.05475568887549e-23,5.3611197439171335e-20,5.066764685201583e-24,6.121938461530746e-07,0.33187380150425566,2.7036292511161265e-07,6.807968195055618e-26,1.5655696009691138e-20,2.685847493061565e-17,-2.2320928872316328e-19,1.0221423290042399e-15,1.8665750888663913e-14,4.986205847102867e-18,2.2192648008574845e-27,8.050151514028557e-18,2.7912312880245734e-09,0.3271916189919569,3.0035333481740683e-16,1.0404313689413745e-15,7.144795737477597e-21,4.8326040110752224e-23,1.4165451083175e-19,5.322227883377857e-08,2.815534219313087e-30,6.328034793456457e-35,2.540278791583182e-10
0.0009469328996587673,0.8598131580447561,3.76,0.0,5.725342262943819e-13,0.0004200351383880467,1.0072392247271182,1.1066203779175799e-14,3.814181496305715e-15,5.3241321688369e-13,3.6443375569176763e-07,1.0830258924362391e-20,0.005422979454375383,0.02066989033484615,0.29784574248779516,8.05335186579217e-09,0.00024255181634164655,3.4793686937553734e-14,2.0433442367377115e-23,5.363559193588896e-20,5.0778769562834004e-24,6.102914266872077e-07,0.33187766801913293,2.684738682277827e-07,6.865699171416129e-26,1.544962438192339e-20,2.7184680915067052e-17,-5.684390451002534e-19,1.0223597754824562e-15,1.8744455843693813e-14,4.9469940285725865e-18,2.21395064820122e-27,7.986562716489669e-18,2.7801388502260324e-09,0.32718775460258476,1.0634624188476553e-16,1.122635721915101e-15,9.087312126305872e-21,7.720714754351997e-23,1.4154684918457051e-19,5.301085641414049e-08,2.6254006108139897e-30,5.441265114272072e-35,2.530112786430994e-10
0.0009502596920989583,0.8598046318209682,3.76,0.0,5.732594775067834e-13,0.0004166747383828127,1.007273359241035,1.0957431609745556e-14,3.801787810247536e-15,5.321649865133752e-13,3.6148225554529165e-07,1.0722813285789704e-20,0.005401369683726553,0.02058804301735624,0.29786334091923355,8.053794643901143e-09,0.00024061297292544815,3.466056130959258e-14,2.033410773345704e-23,5.360679681475266e-20,5.0837878687087835e-24,6.084004151867545e-07,0.33188152536639354,2.6660429784100376e-07,6.616434145576607e-26,1.5727983994295443e-20,2.649316961471924e-17,2.0337587041894292e-19,1.0165093252289183e-15,1.865420236659222e-14,4.90823908727794e-18,2.206815077176663e-27,7.923714713136644e-18,2.769132062233512e-09,0.32718389936769937,1.3578307165616653e-17,9.963910000835875e-16,7.745124583719899e-21,6.269812463955443e-23,1.414887016484699e-19,5.2801065749769446e-08,2.9309906324780848e-30,7.108362936681887e-35,2.52002568460785e-10
0.0009535864845391492,0.8597961745948038,3.76,0.0,5.740093055399393e-13,0.00041335385770375365,1.007307215148358,1.086521390289261e-14,3.7825304982815946e-15,5.314999636025169e-13,3.585654393352499e-07,1.0635465083037992e-20,0.005379927294151904,0.02050682683692709,0.2978808186551311,8.054234350811883e-09,0.00023869691603351813,3.452842752470473e-14,2.0343098399852637e-23,5.363908361682994e-20,5.074473724760755e-24,6.065207116492625e-07,0.331885373409826,2.647539496532323e-07,6.587205299797888e-26,1.5820924484758277e-20,2.6364954815114466e-17,4.02627108199776e-19,1.0072525833530145e-15,1.8467976724495476e-14,4.8699340447044865e-18,2.2036566994654303e-27,7.861596182689764e-18,2.758209951432228e-09,0.3271800534236312,2.3988973669728205e-16,9.18972779228614e-16,5.247519138227962e-21,2.3349271691089e-23,1.413151324953657e-19,5.259288832030128e-08,3.220770963892405e-30,8.045542203157656e-35,2.510016587279459e-10
0.0009569132769793402,0.8597877855546963,3.76,0.0,5.747145171974614e-13,0.00041007188853642366,1.007340795789133,1.0784024532667191e-14,3.746997829274721e-15,5.306970299029402e-13,3.5568277538224837e-07,1.0546629032944349e-20,0.00535865038399589,0.02042623463943337,0.29789817688391573,8.054670956627694e-09,0.00023680329477359475,3.439727506421823e-14,2.0370072413418954e-23,5.3811165865527214e-20,5.079986597462122e-24,6.046522183314622e-07,0.3318892120198141,2.629225637742699e-07,6.822077796633388e-26,1.545267622980621e-20,2.7324958575091702e-17,-5.395895446320168e-19,1.0071437361608541e-15,1.851693409129138e-14,4.832072032418979e-18,2.2055595434395643e-27,7.80019597553698e-18,2.7473715624143815e-09,0.3271762169001138,2.83198463241761e-16,1.0529666395787566e-15,7.70895092609533e-21,5.760571990634166e-23,1.4110139578786514e-19,5.23863059331472e-08,2.9892669317698332e-30,6.348973343321952e-35,2.500084611623701e-10
0.0009602400694195311,0.8597794638976235,3.76,0.0,5.753804069353069e-13,0.0004068282339615625,1.0073741044542845,1.0700513905950755e-14,3.729786276463971e-15,5.303515752976264e-13,3.5283374344826015e-07,1.0435811248711839e-20,0.0053375370785490785,0.020346259373764667,0.2979154167781465,8.055104523268311e-09,0.00023493176375910445,3.426709246841932e-14,2.0276526123118308e-23,5.3901626788127066e-20,5.092352146876348e-24,6.027948384157298e-07,0.3318930410718926,2.611098841210133e-07,6.595961873720759e-26,1.5550398798753324e-20,2.7007847997847948e-17,-1.0308123987744429e-19,1.0064530625683529e-15,1.8571273898289075e-14,4.794646333857023e-18,2.1975895625721128e-27,7.739503222322376e-18,2.7366159534538537e-09,0.32717238992172837,5.608976875510564e-17,1.0758087324942834e-15,9.06059214358438e-21,8.039225167334394e-23,1.4101990496441462e-19,5.218130065561884e-08,2.8598817626537957e-30,6.553504919098628e-35,2.490228887247098e-10
0.0009635668618597221,0.8597712088247016,3.76,0.0,5.760807489050783e-13,0.0004036223072901957,1.007407144386904,1.0596931400351168e-14,3.727669165818399e-15,5.300244713694892e-13,3.500178303738748e-07,1.0338192233823804e-20,0.005316585528255633,0.020266894083826918,0.2979325394981237,8.055535198817632e-09,0.00023308198473048905,3.413786991496932e-14,2.0137447198459838e-23,5.387825670869654e-20,5.0830561232183895e-24,6.00948475564175e-07,0.33189686044652533,2.5931565904424074e-07,6.320043004478956e-26,1.6011407239138547e-20,2.614366312167437e-17,9.892052352913892e-19,9.971448139603058e-16,1.838359792716144e-14,4.757650358264353e-18,2.185005484371598e-27,7.679507245295321e-18,2.725942195369303e-09,0.327168572608126,5.609933527001864e-17,9.152373399305e-16,6.123513805891984e-21,3.957342182824676e-23,1.4093942242257306e-19,5.19778547938361e-08,3.208922786683259e-30,8.736150930161101e-35,2.4804485553241674e-10
0.0009665609750558939,0.8597638355405242,3.76,0.0,5.76740774485949e-13,0.0004007687542465998,1.0074366532007044,1.0509124884092164e-14,3.690983121174549e-15,5.293458145328229e-13,3.475114064896558e-07,1.0270908569080364e-20,0.005297865926328069,0.020195981181937005,0.29794785071057683,8.055920223355422e-09,0.00023143550731939382,3.4022382487426895e-14,2.0201311540506693e-23,5.398801772833347e-20,5.07964214141791e-24,5.992960898955543e-07,0.331900289514722,2.5771643058858406e-07,6.604831170889442e-26,1.5706191956528078e-20,2.72431856613325e-17,-1.170949284241738e-20,9.935820000048522e-16,1.833681661715494e-14,4.72471601655181e-18,2.189501978768656e-27,7.626097867259982e-18,2.7164050380927415e-09,0.3271651453841233,2.1467940942128935e-16,9.047839446183218e-16,6.082735515612227e-21,3.965402818799701e-23,1.4075455843910819e-19,5.179607239439308e-08,3.295968389856353e-30,7.727498700785197e-35,2.47171001718024e-10
0.0009695550882520657,0.8597565149906427,3.76,0.0,5.773812989886244e-13,0.0003979448816036411,1.007465949222444,1.0460583526667914e-14,3.646789971054947e-15,5.287908399457445e-13,3.4503103825683883e-07,1.0191228550929575e-20,0.005279274558970666,0.02012555187598158,0.29796306876719997,8.05630269588121e-09,0.0002298061425901958,3.390765646325617e-14,2.0294662676909812e-23,5.422114484234097e-20,5.102414792829774e-24,5.976524824267397e-07,0.33190371057139256,2.561317722267033e-07,6.798116138069324e-26,1.5190913375274404e-20,2.8343178444187707e-17,-1.1406543762817718e-18,9.97070528684828e-16,1.8507862274653143e-14,4.6921198438718275e-18,2.1946847476987674e-27,7.573236798289314e-18,2.7069327793377615e-09,0.32716172616156364,1.413645659612272e-16,1.0309115081791252e-15,8.968185333520439e-21,8.223460214651198e-23,1.4060882141295671e-19,5.161552644931866e-08,2.9454000453154502e-30,5.49425466911929e-35,2.4630312526123856e-10
0.0009725492014482375,0.85974924661935,3.76,0.0,5.7802749149102e-13,0.0003951502841217927,1.0074950347130045,1.0390741081102098e-14,3.65718352912703e-15,5.286633664043375e-13,3.4257637399637413e-07,1.0090868611890311e-20,0.005260810133773476,0.020055601304897152,0.29797819448423957,8.056682913570565e-09,0.00022819365685063998,3.3793683405495053e-14,2.0061693316025794e-23,5.424899650031561e-20,5.107471538828456e-24,5.960175852461133e-07,0.33190712353985213,2.5456150894180454e-07,6.330087815292625e-26,1.5748719277615103e-20,2.679443369710873e-17,5.049603761323216e-19,9.938862347986978e-16,1.8477351806876255e-14,4.659857302071813e-18,2.1760963248098917e-27,7.520916713312546e-18,2.6975247696108574e-09,0.327158315017213,-8.012081518884325e-17,1.0053299342556327e-15,9.027126789348794e-21,8.531334936199783e-23,1.4058639093959247e-19,5.143620459000083e-08,2.84327939369129e-30,7.249474285209642e-35,2.4544116613535347e-10
0.0009755433146444093,0.8597420298790394,3.76,0.0,5.787179986941073e-13,0.00039238456343125024,1.0075239119013628,1.0265108435824135e-14,3.668127415734552e-15,5.282435337342909e-13,3.401470648420614e-07,1.0018239067641353e-20,0.005242471375527758,0.019986124672058937,0.29799322866902184,8.057061121031765e-09,0.00022659782051923308,3.3680457419746704e-14,2.000143781826587e-23,5.419823169779245e-20,5.092952314017302e-24,5.943913310613223e-07,0.3319105283465736,2.530054684788641e-07,6.152125760381719e-26,1.6267344475981937e-20,2.5972111920931246e-17,1.527264348540458e-18,9.81015429368237e-16,1.8157128892428394e-14,4.627923896712911e-18,2.17369091744935e-27,7.469130312437322e-18,2.688180367940783e-09,0.32715491202467833,7.239171039903468e-17,8.694195112674144e-16,5.0721986191380515e-21,2.404914052596903e-23,1.4047854168784738e-19,5.125809461067921e-08,3.276548458884872e-30,9.574365407199888e-35,2.445850651081341e-10
0.0009785374278405811,0.859734864229552,3.76,0.0,5.793826855919738e-13,0.0003896473277886033,1.0075525829856555,1.0187943218510419e-14,3.607648833325905e-15,5.274047023343053e-13,3.3774276403828745e-07,9.952243314879969e-21,0.005224257025816431,0.019917117243551916,0.2980081721199599,8.057436746041716e-09,0.00022501840782384423,3.356797189467034e-14,2.0139723835590098e-23,5.432543438248492e-20,5.092439801145172e-24,5.927736534026037e-07,0.3319139249210499,2.51463481076895e-07,6.606484023473592e-26,1.5491523795193168e-20,2.803821271906975e-17,-4.922915754874929e-19,9.795228792341463e-16,1.8172089390366556e-14,4.596315186449624e-18,2.17870079915816e-27,7.417870354327345e-18,2.678898941662755e-09,0.32715151725454583,2.719468771925111e-16,9.256451390155549e-16,6.134127561702295e-21,3.8952130587098635e-23,1.4025270682341866e-19,5.1081184464079755e-08,3.39903419151795e-30,7.392188043383864e-35,2.437347637231358e-10
0.0009812321297171358,0.8597284583868686,3.76,0.0,5.799118367517427e-13,0.00038720785192767606,1.0075782125348138,1.0155176834654003e-14,3.6012085507089275e-15,5.269177233321041e-13,3.355999987256341e-07,9.87050896640275e-21,0.005207969453576724,0.019855407865259803,0.29802154430097316,8.057772676243413e-09,0.00022361079501255572,3.346735994962777e-14,2.0108125007346602e-23,5.450695033872882e-20,5.10988859902692e-24,5.913250219642376e-07,0.33191697474361637,2.5008756944631395e-07,6.434394247240225e-26,1.5606377902859575e-20,2.7614292905290782e-17,-2.5938551385488392e-20,9.807087644508607e-16,1.8260863819347134e-14,4.568141402340473e-18,2.175980050907806e-27,7.372180769674408e-18,2.6705989857949352e-09,0.32714846904753825,1.5714409467394086e-16,1.0393510932207877e-15,8.319744046725192e-21,6.978038315461205e-23,1.4013157211292375e-19,5.092298135889309e-08,3.204036886929224e-30,7.425812275124588e-35,2.4297440346964935e-10
0.0009839268315936904,0.8597220931126064,3.76,0.0,5.804396401904171e-13,0.0003847908605110219,1.0076036784554563,1.010317033799251e-14,3.584989560385974e-15,5.266564845304495e-13,3.3347697842893054e-07,9.803212977481268e-21,0.005191780751979064,0.019794071394548616,0.29803484419646503,8.058106864368132e-09,0.00022221614615470915,3.3367337356929173e-14,2.0110275812064436e-23,5.466048961875707e-20,5.1269206206834565e-24,5.898832365396108e-07,0.3319200177960562,2.487227850098514e-07,6.421353789095729e-26,1.563886263420132e-20,2.75780074815231e-17,5.743698734315031e-20,9.761824703999546e-16,1.8215482850735775e-14,4.54022401203238e-18,2.1751938803557472e-27,7.326906914895891e-18,2.6623490846487712e-09,0.3271454276028048,9.852556249969082e-17,1.0425932568040394e-15,6.96425914579312e-21,4.487279224118263e-23,1.4006554070659587e-19,5.076573192495698e-08,3.1225343320519187e-30,7.534743638724466e-35,2.422186526440643e-10
0.000986621533470245,0.8597157680279133,3.76,0.0,5.810192385484875e-13,0.0003823960813315227,1.0076289822876823,1.0027138135700364e-14,3.564385069225203e-15,5.263458189235694e-13,3.313734640564455e-07,9.736549079576426e-21,0.005175690037485474,0.019733104507825328,0.29804807237016895,8.058439288048164e-09,0.00022083430436227894,3.3267898153596456e-14,2.009319945877669e-23,5.47430582964913e-20,5.133998333780677e-24,5.884482499972578e-07,0.3319230540329595,2.473690091404528e-07,6.393115605476874e-26,1.5580222889876432e-20,2.7704247836434753e-17,-2.067239664486838e-20,9.734226068315757e-16,1.8166235795935882e-14,4.512559948181184e-18,2.172820986767811e-27,7.282043816799751e-18,2.6541487939516996e-09,0.3271423929658114,1.27375552432234e-16,9.935880491938287e-16,7.249298135452805e-21,5.390129016449346e-23,1.3998470612836283e-19,5.060942770180488e-08,3.1876219237196145e-30,7.417380844779402e-35,2.4146747019491575e-10
0.0009893162353467996,0.8597094827588639,3.76,0.0,5.816351901283031e-13,0.0003800232462528082,1.0076541255525107,9.953939460622591e-15,3.549982459723285e-15,5.259464517483903e-13,3.292892205532077e-07,9.668490503291547e-21,0.005159696436939457,0.01967250392053613,0.29806122938018326,8.058769876066152e-09,0.00021946511508891104,3.3169036608833755e-14,2.0059773701691885e-23,5.479454521176996e-20,5.1350099138384785e-24,5.870200156089598e-07,0.3319260834107121,2.4602612476236915e-07,6.366806058263576e-26,1.5588889442177126e-20,2.77241096087834e-17,2.404545831652444e-20,9.71115875800369e-16,1.8151249997665122e-14,4.485146189680805e-18,2.169641860092149e-27,7.237586578127968e-18,2.6459976746172592e-09,0.3271393651802277,1.2999369012851207e-16,9.78162745776646e-16,7.400042506901791e-21,5.785407974058011e-23,1.3988112683153737e-19,5.045406032766202e-08,3.2358587030825436e-30,7.589869384639714e-35,2.4072081555039986e-10
0.0009920109372233542,0.8597032369360192,3.76,0.0,5.822487265209986e-13,0.00037767209113497073,1.0076791097521853,9.893369260020965e-15,3.5347468734657123e-15,5.255277976015228e-13,3.2722401707888863e-07,9.600501800532227e-21,0.005143799087406498,0.019612266386592227,0.2980743157790338,8.059098640434049e-09,0.0002181084260872379,3.3070747858305255e-14,2.0031080583371924e-23,5.485387779769502e-20,5.136337072075912e-24,5.855984870624173e-07,0.33192910588745034,2.4469401634046903e-07,6.343607528750508e-26,1.557807406770273e-20,2.779509733968191e-17,1.853444586818196e-20,9.679357673569966e-16,1.8119898112136002e-14,4.457979759233188e-18,2.1665740685254296e-27,7.193530371699554e-18,2.6378952926677994e-09,0.3271363442879725,1.18343494711904e-16,9.903141134462047e-16,7.214312801281297e-21,5.352255729348832e-23,1.397733611345911e-19,5.0299621538006015e-08,3.231170141957102e-30,7.593582248716356e-35,2.3997864861105293e-10
0.0009947056390999089,0.8596970301944549,3.76,0.0,5.82845380731513e-13,0.00037534235576294447,1.0077039363704563,9.833973692103087e-15,3.5177213138149456e-15,5.25125352608325e-13,3.25177625976147e-07,9.533641628694118e-21,0.005127997136031186,0.019552388697785764,0.29808733211375793,8.059425615710135e-09,0.00021676408737394303,3.2973027405186964e-14,2.0006311385613697e-23,5.492262514444135e-20,5.139695920482164e-24,5.841836184653404e-07,0.3319321214230171,2.4337256986390133e-07,6.320472567206905e-26,1.555736349877568e-20,2.786214180822749e-17,7.850823563552722e-21,9.648153032841124e-16,1.808079846638337e-14,4.431057723353634e-18,2.1637839256254543e-27,7.1498704414324e-18,2.629841219158303e-09,0.3271333303292576,1.2180685622084461e-16,9.99579444683432e-16,7.208745192304274e-21,5.2694086947068613e-23,1.3966985770803533e-19,5.014610316410182e-08,3.2312386015084305e-30,7.575772885301674e-35,2.3924092974320695e-10
0.0009974003409764635,0.8596908621739039,3.76,0.0,5.834377040641657e-13,0.00037303378427542655,1.00772860687053,9.77009161085406e-15,3.501796831771615e-15,5.247396172139134e-13,3.2314982313938586e-07,9.467816352099267e-21,0.0051122897412666,0.01949286768833959,0.2981002789250619,8.059750819597417e-09,0.00021543195135783805,3.2875870475953105e-14,1.998032855276861e-23,5.498825849280737e-20,5.143095186198374e-24,5.827753644509246e-07,0.3319351299791312,2.420616729579944e-07,6.29479589324337e-26,1.5545603330272788e-20,2.791391801180848e-17,1.3517355797911321e-20,9.620763165967025e-16,1.8051948521755094e-14,4.404377194090225e-18,2.1609767362765865e-27,7.106602105578077e-18,2.621835030786425e-09,0.3271303233424179,1.2328947510607852e-16,1.0012469208561795e-15,7.282615863439874e-21,5.390688310468474e-23,1.3957043412244969e-19,4.9993497144625515e-08,3.24932217961159e-30,7.622679511653424e-35,2.385076198361455e-10
0.0009999999999999998,0.8596847325155074,3.76,0.0,5.840125172178326e-13,0.0003708264571714394,1.0077522606371336,9.708327159616342e-15,3.486628901853979e-15,5.243745371352142e-13,3.212109505146085e-07,9.404936360334678e-21,0.005097225182102578,0.019435781092925795,0.2981127037131917,8.060062884121247e-09,0.00021415822837465143,3.278266972154444e-14,1.995379702081131e-23,5.504718290694556e-20,5.1457654739798966e-24,5.814230063486692e-07,0.3319380257734424,2.408069056302005e-07,6.271865482600039e-26,1.5531652312952226e-20,2.7971894293980897e-17,1.1968484535796608e-20,9.59320312014157e-16,1.8022653869516784e-14,4.378863907162903e-18,2.1581977185837527e-27,7.065226652466837e-18,2.614156211369852e-09,0.32712742905490133,1.2315650077767281e-16,9.99734629164482e-16,7.24394026339593e-21,5.332211029269403e-23,1.3947634101768772e-19,4.98471307495851e-08,3.268610606980834e-30,7.664970346889974e-35,2.3780431609865833e-10
