Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32)
0.00010949241354489026,0.6028178924402512,3.76,0.0,0.7376938050116133,0.9999738108575879,8.538000649237995e-06,4.689854084498984e-24,6.344259546240252e-17,2.8356937223241294e-05,1.8445290940508346e-05,3.546174911138403e-08,5.672652056965867e-08,3.047047495356523e-08,1.615873251306034e-06,5.540332012805207e-06,9.201964331036232e-09,5.779757840408349e-10,1.1512895513864482e-10,1.1765463860194873e-08,2.651872875183576e-07,3.231706474957353e-11,1.0545964693140328e-08,6.293647787769566e-07,8.62490586467915e-20,1.8053242612361773e-15,3.483248731111217e-14,4.257494602088173e-23,2.8175688763640324e-13,3.7838061838856565e-13,7.757549566886423e-20,1.8411689886977072e-16,5.2030936371296926e-20,1.9227573315985918e-14,1.3138266429359702e-09,2.356519111867776e-21,6.989081011547477e-17,1.596201920938202e-24,9.981449896713636e-29,2.777356076543356e-18,7.08074088003415e-18,8.698854769571068e-19,1.8108806544833222e-25,1.3143316820965595e-23,4.359728442896823e-13,8.996009258762563e-24,6.2929754849656515e-27,1.3789123795870664e-24,3.9179152580882565e-12
0.00011225749713703151,0.6028179081363227,3.76,0.0,0.7376925678968808,0.9999730088045401,9.023302057243773e-06,4.961432996652211e-24,6.540017486582593e-17,2.922935167742034e-05,1.882429761926796e-05,3.655342397705696e-08,5.8530779323759705e-08,3.1300910247170575e-08,1.6974614418537493e-06,5.854554529769087e-06,9.46443560057821e-09,6.025142577117425e-10,1.2238840652262827e-10,1.2797430033544935e-08,2.8830461706033027e-07,3.4457474027936467e-11,1.1476563333189099e-08,6.499299485035466e-07,9.381411288938433e-20,2.0187183058885876e-15,3.987429869293132e-14,5.015959631797616e-23,2.995137887857366e-13,4.0218040183853295e-13,8.245516183707207e-20,1.9840687103266424e-16,5.530368208363344e-20,2.0437969514119464e-14,1.4292557498571874e-09,2.775640176433143e-21,8.009170523546212e-17,1.8292784569695866e-24,1.1684584937799915e-28,3.069623220538368e-18,7.526178212720592e-18,1.0507851694098749e-18,2.1874698922177697e-25,1.475255606208634e-23,4.750890557093621e-13,1.1425976562639653e-23,7.431538985575542e-27,1.5802277829320943e-24,4.095080321496787e-12
0.00011502258072917277,0.6028179241899563,3.76,0.0,0.7376913107997014,0.999972198495235,9.523856151009883e-06,5.242643565176109e-24,6.737356389261431e-17,3.010859250188529e-05,1.9198891537901184e-05,3.765364478530251e-08,6.034768688293623e-08,3.213639674827995e-08,1.7812579291959875e-06,6.178875138314891e-06,9.728653985651807e-09,6.275172548135231e-10,1.2993341928283246e-10,1.3893735032327621e-08,3.128486038898932e-07,3.669236312334335e-11,1.24662871242532e-08,6.704359748962931e-07,1.0185081845135316e-19,2.25164631821957e-15,4.550494356293436e-14,5.887686872026872e-23,3.179534361888836e-13,4.2689474585013784e-13,8.75223533245046e-20,2.1348263078700315e-16,5.870219374246041e-20,2.1694991370533904e-14,1.5518667934977644e-09,3.2572313574436757e-21,9.150432210293055e-17,2.0900585472252207e-24,1.363156216699448e-28,3.3857837555814093e-18,7.988738733982323e-18,1.26382511041838e-18,2.630967671207889e-25,1.6515072546985533e-23,5.167275168896035e-13,1.443361062995085e-23,8.742604805454709e-27,1.8054664190574833e-24,4.276286638348124e-12
0.00011778766432131403,0.6028179405966237,3.76,0.0,0.7376900336172908,0.9999713798401886,1.0039768306741373e-05,5.5336188241951166e-24,6.936253630043197e-17,3.099454774432758e-05,1.9569068118688074e-05,3.876227148334497e-08,6.217689391738812e-08,3.2976866114883974e-08,1.8672764171543237e-06,6.513392630413353e-06,9.99459292821595e-09,6.529799103008154e-10,1.377688067384302e-10,1.505688246346697e-08,3.3887341960994925e-07,3.902412530188223e-11,1.3517589949145304e-08,6.908736635718449e-07,1.1037752870358675e-19,2.5054045094363455e-15,5.1777711115714153e-14,6.886505376384014e-23,3.37085366919629e-13,4.525365574550721e-13,9.277971719599118e-20,2.293708208333215e-16,6.222824641089637e-20,2.2999306741070524e-14,1.6819332295727959e-09,3.808904568370576e-21,1.0424194366828621e-16,2.3811345935816714e-24,1.585097413253638e-28,3.727277376782424e-18,8.468664621288347e-18,1.5137971963093393e-18,3.1513496582573875e-25,1.8441478221869074e-23,5.609915725051981e-13,1.8138577990607488e-23,1.024749634086556e-26,2.0568662518199397e-24,4.461525960457667e-12
0.00012055274791345528,0.6028179573516044,3.76,0.0,0.7376887362501158,0.9999705527509309,1.0571140969345928e-05,5.834488420926581e-24,7.13668585111288e-17,3.188710199898059e-05,1.9934823433613788e-05,3.9879159692242e-08,6.401805219227864e-08,3.382224533356718e-08,1.9555304289437476e-06,6.858204279771749e-06,1.0262224562420485e-08,6.788970781679826e-10,1.4589930516459507e-10,1.628941746069197e-08,3.6643402664618293e-07,4.145517170817402e-11,1.463298163975189e-08,7.112343550673296e-07,1.1941290144432152e-19,2.781343329830602e-15,5.874938776890268e-14,8.027573537376226e-23,3.5691883167466737e-13,4.791183650567722e-13,9.822982289562574e-20,2.460983821346024e-16,6.588356308759953e-20,2.435156470772251e-14,1.8197323539721674e-09,4.439001957732354e-21,1.1842578141801296e-16,2.705280705581112e-24,1.8374059681341387e-28,4.0956011788643675e-18,8.966190994205494e-18,1.8060781238828713e-18,3.7598089512523916e-25,2.0542845749133213e-23,6.079864596544482e-13,2.2681873336810114e-23,1.1969603600498635e-26,2.336822035478902e-24,4.650787832165224e-12
0.00012331783150559654,0.6028179744499902,3.76,0.0,0.7376874186019011,0.9999697171400456,1.1118073659762437e-05,6.1453784093887204e-24,7.338628979901464e-17,3.2786136500782066e-05,2.0296154220786434e-05,4.100416082485035e-08,6.587081414379596e-08,3.467245676618609e-08,2.0460332948551694e-06,7.213405786721762e-06,1.0531519735161036e-08,7.052633346114549e-10,1.5432956853513657e-10,1.759392599107465e-08,3.955861567032155e-07,4.398793001066518e-11,1.5815028272584135e-08,7.315098912660871e-07,1.2897589381572908e-19,3.0808682314966204e-15,6.648040172483094e-14,9.32747303397844e-23,3.774627817185438e-13,5.066523007556582e-13,1.0387515862230993e-19,2.6369253784074436e-16,6.966981227605648e-20,2.5752394681919878e-14,1.965545191120721e-09,5.156647432758409e-21,1.3418535512250718e-16,3.0654614259773185e-24,2.123488461783144e-28,4.492310607862257e-18,9.481545584021541e-18,2.1466856351641787e-18,4.468873169439137e-25,2.283071463083736e-23,6.578192811833664e-13,2.8229034249781056e-23,1.3934529312251585e-26,2.6478928377113913e-24,4.844059587185448e-12
0.0001260829150977378,0.6028179918866899,3.76,0.0,0.7376860805796361,0.9999688729212108,1.1680662978902244e-05,6.466411045145583e-24,7.542058247338462e-17,3.3691529217609005e-05,2.0653057900400095e-05,4.213712220136756e-08,6.773483249860026e-08,3.55274182017193e-08,2.138798140063085e-06,7.5790912242702276e-06,1.0802448027422172e-08,7.320729815020464e-10,1.630641633041609e-10,1.897303411596402e-08,4.2638628811502155e-07,4.662484300341581e-11,1.706635243135013e-08,7.516925842135809e-07,1.390857568861916e-19,3.405440379158892e-15,7.503496949416503e-14,1.0804306866236168e-22,3.987258559334892e-13,5.351500828278597e-13,1.0971812773674298e-19,2.821807766026228e-16,7.358860557497292e-20,2.7202405515089476e-14,2.1196563771402833e-09,5.971800422964762e-21,1.5165888216841983e-16,3.464840677769575e-24,2.447052996325198e-28,4.919020370035771e-18,1.0014948406211462e-17,2.542338742434271e-18,5.292529829888123e-25,2.5317096798918495e-23,7.105989769400734e-13,3.4973755485595146e-23,1.617024127363328e-26,2.9928097532560687e-24,5.0413263475776656e-12
0.00012884799868987908,0.6028180096564333,3.76,0.0,0.7376847220935869,0.9999680200092376,1.225900260855882e-05,6.797704581415804e-24,7.74694820560329e-17,3.460315494091116e-05,2.100553259021484e-05,4.327788716285862e-08,6.960975993411786e-08,3.63870429132323e-08,2.2338378725719457e-06,7.955352985322869e-06,1.1074977776438729e-08,7.593200501637009e-10,1.7210756323226997e-10,2.0429407206678992e-08,4.5889162210418337e-07,4.936836716535057e-11,1.8389633435668763e-08,7.717751871562994e-07,1.497620299009264e-19,3.756577306341147e-15,8.448124424060981e-14,1.2477801494783571e-22,4.207163680010323e-13,5.646229983916849e-13,1.1576104520688122e-19,3.0159083528850663e-16,7.764149529447711e-20,2.870218461821264e-14,2.282354037860478e-09,6.895311893443331e-21,1.70993676362253e-16,3.90679093015489e-24,2.8121287840280766e-28,5.377405295106244e-18,1.0566611436386104e-17,3.0005221071734685e-18,6.246360371620032e-25,2.801448164405776e-23,7.664362929552692e-13,4.3141942070725005e-23,1.870723096031946e-26,3.3744838059623124e-24,5.242571024862251e-12
0.00013161308228202035,0.6028180277537757,3.76,0.0,0.7376833430573092,0.9999671583201103,1.2853183309618392e-05,7.139373066927061e-24,7.953272745443665e-17,3.552088537503946e-05,2.1353577120526814e-05,4.442629518313966e-08,7.149524877730978e-08,3.725123971988822e-08,2.3311651713146704e-06,8.342281731094163e-06,1.1349076098691199e-08,7.869983054549469e-10,1.8146414426328164e-10,2.196574911536908e-08,4.931600579659553e-07,5.222097117806205e-11,1.9787607535068154e-08,7.917508676494683e-07,1.6102453420395662e-19,4.135853514156289e-15,9.489146579839883e-14,1.4369413092542972e-22,4.4344229374241506e-13,5.950818862964283e-13,1.220061340989608e-19,3.2195068111715174e-16,8.182997210289364e-20,3.025229709212122e-14,2.4539296617354437e-09,7.938982611528317e-21,1.9234655607314277e-16,4.394902580391989e-24,3.2230864987856683e-28,5.869201150973356e-18,1.1136738290368954e-17,3.529554747449079e-18,7.347683190737678e-25,3.093584045559639e-23,8.254437485481716e-13,5.299624324574544e-23,2.157867839052191e-26,3.796014036644654e-24,5.447774323308769e-12
0.00013437816587416162,0.6028180461731014,3.76,0.0,0.7376819433876637,0.9999662877710235,1.3463292917884479e-05,7.49152614591535e-24,8.161005113124381e-17,3.644458922554182e-05,2.1697191048602383e-05,4.558218197936027e-08,7.33909507396956e-08,3.811991305394136e-08,2.4307924744165506e-06,8.739966340718767e-06,1.1624708913751674e-08,8.151012501490669e-10,1.9113817945760918e-10,2.3584801301507636e-08,5.292501671946878e-07,5.518513440339172e-11,2.1263068067442565e-08,8.116131825898352e-07,1.7289336683483344e-19,4.544901010063126e-15,1.0634211220734425e-13,1.6502437904815292e-22,4.669112586460012e-13,6.26537120269573e-13,1.2845552212147824e-19,3.4328849322321075e-16,8.615546270904676e-20,3.185328487034708e-14,2.6346779677339607e-09,9.115623664553085e-21,2.1588426156422148e-16,4.932993548139791e-24,3.6846593890560614e-28,6.396205407076982e-18,1.172552390907419e-17,4.138663248748297e-18,8.61570605088611e-25,3.409463024574385e-23,8.87735601360955e-13,6.484111218736467e-23,2.482062322526435e-26,4.260695773772711e-24,5.656914745420853e-12
0.0001371432494663029,0.6028180649086288,3.76,0.0,0.7376805230048336,0.9999654082804189,1.4089416337812855e-05,7.854268860652514e-24,8.370117927064571e-17,3.7374132286675644e-05,2.2036374672551092e-05,4.674537962159748e-08,7.529651668654843e-08,3.899296303265069e-08,2.53273196763765e-06,9.148493862081565e-06,1.1901840968998335e-08,8.436221296085838e-10,2.011338339885447e-10,2.528934191453896e-08,5.672211665717716e-07,5.826334532210969e-11,2.281886558117477e-08,8.313560550387073e-07,1.8538889380393306e-19,4.98540978399925e-15,1.1891405260336706e-13,1.8902126702335478e-22,4.911305256093915e-13,6.589985923579226e-13,1.3511123822941534e-19,3.656326436718716e-16,9.061932758497985e-20,3.350566587631464e-14,2.8248967682809606e-09,1.0439119220106844e-20,2.417838813429e-16,5.525119078389897e-24,4.201965148508323e-28,6.960277943586281e-18,1.2333154248849449e-17,4.838059653235089e-18,1.0071688233316855e-24,3.75047969320828e-23,9.534278103284312e-13,7.902843943063032e-23,2.847214206648404e-26,4.772029083646106e-24,5.86996859963913e-12
0.00013990833305844416,0.6028180839544138,3.76,0.0,0.7376790818323432,0.9999645197680216,1.4731635534436841e-05,8.227701456880179e-24,8.580583194217919e-17,3.830937752836631e-05,2.237112904461381e-05,4.7915716641748893e-08,7.721159643829268e-08,3.987028553504079e-08,2.636995573006572e-06,9.567949463885218e-06,1.2180435865209993e-08,8.725539367494076e-10,2.114551602079246e-10,2.708218483325658e-08,6.071328902358362e-07,6.14580999351121e-11,2.4457907920163578e-08,8.509737527092164e-07,1.9853174305055763e-19,5.459128219369719e-15,1.3269270129557863e-13,2.1595803299839256e-22,5.161069829232298e-13,6.924756966974209e-13,1.419752092958369e-19,3.8901167794104043e-16,9.522285873387155e-20,3.520993319662879e-14,3.0248868273387482e-09,1.1924491513396139e-20,2.7023328734072677e-16,6.1755817486549824e-24,4.780528538378685e-28,7.563341703648574e-18,1.2959805977932295e-17,5.639024201898653e-18,1.1739112789768276e-24,4.1180777853160136e-23,1.0226379965933984e-12,9.596381100185614e-23,3.257553189614124e-26,5.333727396310654e-24,6.086910010280048e-12
0.00014543850024272668,0.6028181229521932,3.76,0.0,0.737676136829308,0.99996271536338,1.606467435843916e-05,9.007012151618064e-24,9.005456155497384e-17,4.019641283072255e-05,2.3027358086555008e-05,5.0277105902668835e-08,8.106889049724902e-08,4.1637310930265194e-08,2.8525414234376613e-06,1.0439975912260969e-05,1.274186301084027e-08,9.31621075232395e-10,2.330904439529117e-10,3.094420557720069e-08,6.930207566577679e-07,6.820725202581067e-11,2.7997645072501146e-08,8.898123031787023e-07,2.2684318453044177e-19,6.513481529980818e-15,1.6423544041189907e-13,2.798552023063421e-22,5.683570789005614e-13,7.625117947291281e-13,1.5633509402965904e-19,4.389893263507536e-16,1.0485373253769922e-19,3.87759701298384e-14,3.455397637523081e-09,1.5447052155708505e-20,3.3558955625433975e-16,7.670027422797602e-24,6.145703678922339e-28,8.894453462075084e-18,1.4270832070858244e-17,7.596664859870973e-18,1.5814475021593528e-24,4.939039892250292e-23,1.1720908425759983e-12,1.4001375317511163e-22,4.2324358273575386e-26,6.624192959034329e-24,6.5323411533421456e-12
0.00015041565070858095,0.6028181590484663,3.76,0.0,0.7376734145278644,0.9999610597668775,1.7320218579935327e-05,9.745851943612108e-24,9.3921744341735e-17,4.191281660953005e-05,2.360284261327487e-05,5.242498413312243e-08,8.456945263406329e-08,4.3241117472148305e-08,3.0545949647297522e-06,1.1262988067030063e-05,1.3251762678513961e-08,9.861115998723854e-10,2.53714169626167e-10,3.4750942078923684e-08,7.775689649251065e-07,7.470520374609618e-11,3.1498451184748636e-08,9.242877763886418e-07,2.547493593794498e-19,7.594722630715397e-15,1.9770628520692304e-13,3.5062672521327757e-22,6.180327806271998e-13,8.291012401466033e-13,1.6998834923496116e-19,4.877977135020441e-16,1.140106611263209e-19,4.216726450305888e-14,3.879347474664563e-09,1.9347398093829488e-20,4.052518636710301e-16,9.263134250065334e-24,7.648462093697822e-28,1.0246405868261618e-17,1.55173805352483e-17,9.844161458230727e-18,2.049325562482755e-24,5.784308956266782e-23,1.319842394516121e-12,1.94487837001051e-22,5.31407787973707e-26,7.999796726237574e-24,6.946220797887734e-12
0.00015539280117443522,0.6028181960505467,3.76,0.0,0.7376706238334672,0.9999593737536773,1.8629052351598924e-05,1.0520646933631405e-23,9.78281306257892e-17,4.3645444428551604e-05,2.416402846752251e-05,5.4593177024166913e-08,8.809533090504618e-08,4.485696309356443e-08,3.2643508308450634e-06,1.212264106199168e-05,1.3765786357210558e-08,1.0418136016554606e-09,2.754504326170361e-10,3.888906196485493e-08,8.693607154987179e-07,8.161974225475963e-11,3.531681282699395e-08,9.58282323277877e-07,2.8508482526499066e-19,8.813451659026237e-15,2.366394418051812e-13,4.362540260201753e-22,6.702505745807491e-13,8.991030404904065e-13,1.8434131645079918e-19,5.404088216645966e-16,1.2363684756209522e-19,4.57331204704958e-14,4.3397525690122815e-09,2.4065195625733292e-20,4.866379395063432e-16,1.1124571335907775e-23,9.456767875220471e-28,1.1757533780363333e-17,1.6827850762294753e-17,1.2654847022929255e-17,2.63444733125059e-24,6.740412535695199e-23,1.4808928438854799e-12,2.6744542587661877e-22,6.624690591777382e-26,9.60703417848827e-24,7.372195406153392e-12
0.0001603699516402895,0.6028182339184417,3.76,0.0,0.7376677644237042,0.9999576569065283,1.9991545897316817e-05,1.133178410276863e-23,1.0177188779955716e-16,4.539340642467026e-05,2.471095057260041e-05,5.678057093701115e-08,9.164442939669906e-08,4.6484099152373144e-08,3.48186759768953e-06,1.301935780692244e-05,1.4283684010153592e-08,1.098677843635888e-09,2.983181679793102e-10,4.3376125862400104e-08,9.687632512627917e-07,8.896547301659064e-11,3.9471757306086065e-08,9.917726540805614e-07,3.1797831556353724e-19,1.0182004688817052e-14,2.81717975687152e-13,5.392509608072172e-22,7.250356174350116e-13,9.725519916722256e-13,1.9940113457929417e-19,5.969926479239967e-16,1.3373707781087128e-19,4.947541418708156e-14,4.838453311622654e-09,2.973856704110168e-20,5.812937500869536e-16,1.3289763523699246e-23,1.1620809944210615e-27,1.3441394697289911e-17,1.8202900062372413e-17,1.6145961994326547e-17,3.361219819016024e-24,7.817553936127367e-23,1.6559823731792195e-12,3.642972629372965e-22,8.203221956080093e-26,1.1476474143440405e-23,7.810037242775004e-12
0.00016534710210614376,0.6028182726107859,3.76,0.0,0.7376648360129634,0.9999559088242728,2.140803757947324e-05,1.217958601038983e-23,1.0575113173411857e-16,4.7155790027632396e-05,2.5243652600895692e-05,5.898602378121148e-08,9.521463469253127e-08,4.8121740216087484e-08,3.707200246391364e-06,1.3953538116807529e-05,1.4805195911853876e-08,1.1566529287543179e-09,3.2233476450415055e-10,4.822997859910425e-08,1.0761477416394883e-06,9.675694183917364e-11,4.3982906521730666e-08,1.0247378423397957e-06,3.535606471278173e-19,1.1713338556612306e-14,3.3368516139777926e-13,6.624569078435787e-22,7.824082873461474e-13,1.0494765193352688e-12,2.1517363641416108e-19,6.577192928347918e-16,1.443152618295949e-19,5.339570259924852e-14,5.3773081939306174e-09,3.652349603878878e-20,6.909159802381243e-16,1.579759522679077e-23,1.4197101107782094e-27,1.531223757117841e-17,1.964306684603203e-17,2.04544429205886e-17,4.258150371113604e-24,9.026446855357946e-23,1.845864803994758e-12,4.918022236311188e-22,1.0093663723908071e-25,1.3641669175714577e-23,8.259497220355533e-12
0.00017032425257199803,0.6028183120849218,3.76,0.0,0.737661838352837,0.9999541291223949,2.2878833634200302e-05,1.3064307945453125e-23,1.0976392978454828e-16,4.893166164455647e-05,2.5762187108596827e-05,6.120836712335146e-08,9.880381621048445e-08,4.976906625798147e-08,3.940399991333697e-06,1.492555803566927e-05,1.533005328079561e-08,1.2156854369782833e-09,3.475159891509123e-10,5.346872440745824e-08,1.19188860545707e-06,1.050085999261727e-10,4.887047176491552e-08,1.0571591161287545e-06,3.9196453852209802e-19,1.3421025696127974e-14,3.933474303603066e-13,8.090653841073122e-22,8.423840216284536e-13,1.1298984583976529e-12,2.31663303423939e-19,7.227585225425563e-16,1.5537440324653234e-19,5.749521209300069e-14,5.9581904112718676e-09,4.45953984152145e-20,8.173615251104499e-16,1.869062889762692e-23,1.7249019569701125e-27,1.738500338642247e-17,2.114876649437837e-17,2.573945112515338e-17,5.3583730878027386e-24,1.037830709935627e-22,2.051306531737399e-12,6.583459423228271e-22,1.2345490575332226e-25,1.6139343818060118e-23,8.720305470668129e-12
