Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131)
1.9364658979200597e-09,0.852818883938387,1.5683439511821696e-08,1.6714866965996477e-10,2.631932763194695e-10,9.305791950197865e-07,0.0,0.0,2.374532092142475e-08,1.3153670627405775e-12,2.994773969191526e-10,4.782366449954889e-09,9.62543841975055e-16,2.477615311363051e-22,1.5172269588943068e-13,1.5956081309753989e-07,2.049215924318396e-09,1.5151782632446608e-10,5.621596132453286e-20,2.499119150351506e-27,1.2146849070652535e-16,7.392099502993505e-16,2.052664684706078e-06,1.41989721905772e-20,6.4286586404842715e-15,4.600778129353975e-22,5.377221576769533e-24,6.11395510251926e-17,2.8876779888257937e-21,2.4800891001881327e-21,3.3046416127371553e-18,9.568924167169738e-26,4.5254309480723044e-27,1.2316747489277916e-28,3.76,0.0,0.791491225206471,0.9999999646741234,5.2154912054330483e-11,3.0732498963404536e-12,2.495973493695825e-08,2.2222990346936658e-06,2.6961976164055576e-15,2.577760170672496e-14,4.027271976999859e-09,9.278566409596504e-07,2.3776828493124655e-12,2.3399707761480444e-13,4.75337675962134e-15,2.1787346802657624e-14,2.30115555895244e-09,1.2395753691423876e-09,4.37739487907996e-13
2.016196700635166e-09,0.852818903995822,1.7641795141257187e-08,1.8842957155283986e-10,2.9651341585562105e-10,9.689212115974171e-07,0.0,0.0,2.472305243984022e-08,1.4258548685198515e-12,3.3682271044247406e-10,5.484439262321152e-09,1.0955521072976969e-15,2.9255330832478184e-22,1.640635303306814e-13,1.7215701838631323e-07,2.1949364119716795e-09,1.7041165958868078e-10,6.83954180167786e-20,3.2078518934805267e-27,1.4750909292499136e-16,8.971765430803612e-16,2.1303207818555533e-06,1.7325612126483364e-20,7.073728699393536e-15,5.820042252068836e-22,6.445729652207948e-24,7.102308061799776e-17,3.399039779702421e-21,2.924798155724183e-21,3.792282968791966e-18,1.1864045232005393e-25,5.628112326935308e-27,1.5588387871949327e-28,3.76,0.0,0.7914910942464183,0.9999999623469904,5.880056222306112e-11,3.391214911592702e-12,2.607652833778725e-08,2.313802903424751e-06,3.063745957482623e-15,2.867124441543596e-14,4.42386851610379e-09,9.659546389635143e-07,2.590487455586263e-12,2.533841256244714e-13,5.190207716417834e-15,2.3163938466552064e-14,2.492889396290087e-09,1.2889727956350004e-09,4.649183886251398e-13
2.095927503350272e-09,0.8528189240635881,1.975546986104672e-08,2.114437539604608e-10,3.324951595757598e-10,1.0072669154781309e-06,0.0,0.0,2.5700804660276737e-08,1.5407934672151445e-12,3.770516247354986e-10,6.253071858249243e-09,1.2410563442564015e-15,3.443058664199417e-22,1.7686491811248652e-13,1.8516771048926586e-07,2.347730116185668e-09,1.9076434122201348e-10,8.256546929861227e-20,4.08278040136249e-27,1.7773726882646944e-16,1.0804188406999515e-15,2.207466440680801e-06,2.097683536694333e-20,7.761968881377553e-15,7.2936491577383205e-22,7.680838134422923e-24,8.213228517625535e-17,3.984865818257893e-21,3.434484837777789e-21,4.331419982807304e-18,1.4600201576070585e-25,6.947069075881619e-27,1.958186924347433e-28,3.76,0.0,0.7914909632764205,0.999999959922803,6.598297276990678e-11,3.731547320776871e-12,2.7203669148996414e-08,2.4053071137239624e-06,3.4639804767297316e-15,3.174261971922504e-14,4.838755545154392e-09,1.004044350254421e-06,2.813120150347495e-12,2.7353850884052284e-13,5.647767989793135e-15,2.455682291923089e-14,2.6921591486021277e-09,1.338366238626529e-09,4.924828934160599e-13
2.175658306065378e-09,0.8528189441421388,2.2029888471611497e-08,2.362588237866993e-10,3.712352396116232e-10,1.0456165172951134e-06,0.0,0.0,2.6678579667474114e-08,1.6601824234512007e-12,4.2025674736654107e-10,7.091202548681486e-09,1.3997467209720625e-15,4.039507442426444e-22,1.9012642443583223e-13,1.9858632756761107e-07,2.5078240956062203e-09,2.12622724941018e-10,9.895273372199146e-20,5.156020624177014e-27,2.1261631399591478e-16,1.291707971751243e-15,2.2841051422003005e-06,2.5215336257708468e-20,8.495319695624403e-15,9.061332938490748e-22,9.102409503850019e-24,9.458104292040636e-17,4.654172696197164e-21,4.0169021672702174e-21,4.925631288950689e-18,1.784337505091504e-25,8.51568820259991e-27,2.4428203018671315e-28,3.76,0.0,0.7914908322960847,0.9999999573986849,7.372227295769968e-11,4.095324293719259e-12,2.8341549450824067e-08,2.4968116660609518e-06,3.8983234385098165e-15,3.4993163654229577e-14,5.271721900852708e-09,1.0421257766334634e-06,3.0456516439867607e-12,2.9446196931818596e-13,6.126141983959231e-15,2.596470205277132e-14,2.8989496144659216e-09,1.3877691646594737e-09,5.204233677411344e-13
2.2553891087804843e-09,0.8528189642319242,2.447039197051266e-08,2.6294234460333895e-10,4.128298191469205e-10,1.0839702321741774e-06,0.0,0.0,2.7656379570439117e-08,1.7840213114794706e-12,4.665292164735394e-10,8.001734548374119e-09,1.5723309667448273e-15,4.725188311781356e-22,2.0384799707843614e-13,2.1240638135490403e-07,2.675441777032418e-09,2.360329214363175e-10,1.1779895596702764e-19,6.464845029542415e-27,2.526384484218465e-16,1.5339842087447254e-15,2.3602403427464036e-06,3.01085101803674e-20,9.275775740316224e-15,1.1167076617650078e-21,1.073206019500639e-23,1.0849081549270029e-16,5.416875619753489e-21,4.680546823751037e-21,5.578637981076416e-18,2.1666888952877475e-25,1.0371305727729326e-26,3.0277747020976596e-28,3.76,0.0,0.7914907013050165,0.9999999547718047,8.203852502308121e-11,4.483656757914744e-12,2.9490563424447322e-08,2.588316561017267e-06,4.368188494175369e-15,3.8424077451796336e-14,5.722548427914726e-09,1.0801989199013274e-06,3.288152871163113e-12,3.1615656520273306e-13,6.625405027154583e-15,2.7386379194943117e-14,3.113245619941452e-09,1.4371949164938883e-09,5.487322642841693e-13
2.3351199114955904e-09,0.8528189843333872,2.708223703724189e-08,2.9156183308092007e-10,4.5737449521846203e-10,1.1223282796598385e-06,0.0,0.0,2.8634206501475142e-08,1.9123097152854093e-12,5.159587172507171e-10,8.987534886120824e-09,1.7595347870422068e-15,5.511472798940873e-22,2.1802998215073418e-13,2.2662145642664278e-07,2.8508029962599176e-09,2.610403067088298e-10,1.3936129974905914e-19,8.05238321488844e-27,2.9832516305779703e-16,1.8103585547584366e-15,2.435875474147242e-06,3.572861411159707e-20,1.0105383860212505e-14,1.3659363682604004e-21,1.2593268796632957e-23,1.2399094051698956e-16,6.283856359636757e-21,5.434711916882258e-21,6.294305614450261e-18,2.6151958508731703e-25,1.2555552235296645e-26,3.7302493467224576e-28,3.76,0.0,0.7914905703028187,0.999999952039375,9.095172585959785e-11,4.897688857257154e-12,3.065110730649233e-08,2.6798217992852334e-06,4.87497949470851e-15,4.2036341336210106e-14,6.191009551989718e-09,1.1182637818582923e-06,3.540695209722569e-12,3.3862466953214995e-13,7.145624083668152e-15,2.88207511864248e-14,3.3350320185290145e-09,1.4866567140449613e-09,5.774039162585348e-13
2.4148507142106966e-09,0.8528190044469659,2.987059574015077e-08,3.221847552818895e-10,5.049643013135797e-10,1.1606908836408855e-06,0.0,0.0,2.9612062615291265e-08,2.0450472286915076e-12,5.686334982715522e-10,1.0051433541492734e-08,1.9621022925664166e-15,6.410866281542339e-22,2.3267313978600455e-13,2.4122520947670467e-07,3.0341240385144383e-09,2.876895303231911e-10,1.6391262470514106e-19,9.968402072816401e-27,3.5022752728236967e-16,2.1241140841540068e-15,2.5110139439072515e-06,4.2152927185454317e-20,1.098624133910321e-14,1.6591431639410351e-21,1.4711488323005884e-23,1.4121892300974834e-16,7.267034340879078e-21,6.28954191781949e-21,7.076646115418475e-18,3.1388260664967015e-25,1.5114719409961107e-26,4.569856717288934e-28,3.76,0.0,0.791490439289092,0.9999999491986514,1.0048180867878327e-10,5.3385974168611115e-12,3.182357934274907e-08,2.7713273816668247e-06,5.420089387315872e-15,4.5830727596709485e-14,6.676874621265403e-09,1.156320364304229e-06,3.8033506783328395e-12,3.618689690122284e-13,7.686858410085299e-15,3.026680107862731e-14,3.564293691126421e-09,1.536167655313785e-09,6.064343517238506e-13
2.4945815169258027e-09,0.8528190245730924,3.284055542742726e-08,3.548785228503874e-10,5.556937097988412e-10,1.199058272275685e-06,0.0,0.0,3.058995008817843e-08,2.1822334554564323e-12,6.246403876497533e-10,1.119622277020575e-08,2.1807964417997405e-15,7.4370813565261865e-22,2.477786597442793e-13,2.562113686005478e-07,3.2256176784803078e-09,3.1602452357923665e-10,1.9174174770253187e-19,1.2270172144817149e-26,4.0892645871202006e-16,2.4787070471617334e-15,2.585659135386314e-06,4.946391136778158e-20,1.1920494126547573e-14,2.002152721711335e-21,1.7114262693206692e-23,1.6032072536447376e-16,8.379440897692368e-21,7.256089751447618e-21,7.929819601518243e-18,3.747452249875609e-25,1.810014836184034e-26,5.568894831899251e-28,3.76,0.0,0.7914903082634364,0.999999946246933,1.1064864464911042e-10,5.8075914139073265e-12,3.300837974132678e-08,2.862833309072549e-06,6.004899191055452e-15,4.9807812974085295e-14,7.1799090546988735e-09,1.1943686690386032e-06,4.076192115197266e-12,3.8589246276363983e-13,8.249160160504238e-15,3.1723591399289634e-14,3.8010155459857574e-09,1.5857407173113787e-09,6.358211265456977e-13
2.574312319640909e-09,0.8528190447121928,3.59971187736922e-08,3.8971048912398156e-10,6.096566342061448e-10,1.2374306779173833e-06,0.0,0.0,3.1567871117243704e-08,2.3238680093705798e-12,6.840648090401887e-10,1.2424656589814894e-08,2.416399496429557e-15,8.605113430226684e-22,2.633481769113385e-13,2.7157373258510053e-07,3.4254932199294405e-09,3.4608850760252905e-10,2.2315368903793616e-19,1.5023426928854579e-26,4.750329568769851e-16,2.8777677484249605e-15,2.65981440797755e-06,5.774937234833001e-20,1.2910335098273433e-14,2.4013162857890134e-21,1.983134756582615e-23,1.8145105564455153e-16,9.635296707440593e-21,8.346376043123448e-21,8.858136114589162e-18,4.451912753528997e-25,2.1568640510638525e-26,6.752643450003089e-28,3.76,0.0,0.7914901772254483,0.9999999431815612,1.2147204451283938e-10,6.305911454434753e-12,3.420591062542389e-08,2.9543395825203332e-06,6.6307770469043084e-15,5.396799039954849e-14,7.69987532523066e-09,1.232408697860472e-06,4.359293339821406e-12,4.1069846104094294e-13,8.832574944906761e-15,3.319025793929678e-14,4.045182518669751e-09,1.6353887569760243e-09,6.65563174023163e-13
2.654043122356015e-09,0.8528190648646874,3.93452039625972e-08,4.267479451849784e-10,6.66946431394174e-10,1.2758083370391335e-06,0.0,0.0,3.254582791969655e-08,2.469950514348242e-12,7.46990797480643e-10,1.3739450406221006e-08,2.6697134891775387e-15,9.931318627454834e-22,2.793837866759724e-13,2.8730617020530234e-07,3.63395653495323e-09,3.779240013543673e-10,2.5846990386114984e-19,1.8303422278450536e-26,5.491883018949618e-16,3.325101207170326e-15,2.7334830972837367e-06,6.710262074399454e-20,1.395800234985854e-14,2.8635374183639365e-21,2.289483571525094e-23,2.0477365394648894e-16,1.1050092428833084e-20,9.573450522148621e-21,9.866057268706547e-18,5.264073935106996e-25,2.5582891922644645e-26,8.149685802245798e-28,3.76,0.0,0.7914900461747237,0.9999999399999197,1.3297176018071804e-10,6.834829256043557e-12,3.541657598583352e-08,3.045846203134427e-06,7.29907733870646e-15,5.83114801149143e-14,8.236533797522073e-09,1.2704404525684857e-06,4.652729299303562e-12,4.362905839235162e-13,9.437142343892262e-15,3.4666004025015586e-14,4.296779572007783e-09,1.6851245120839363e-09,6.956606697110734e-13
2.733773925071121e-09,0.8528190850309899,4.2889644986187935e-08,4.660581158684098e-10,7.276559036028338e-10,1.314191490159458e-06,0.0,0.0,3.352382273218052e-08,2.620480604516585e-12,8.135010150757018e-10,1.5143280761839543e-08,2.941560703520823e-15,1.1433494125966271e-21,2.9588806016944403e-13,3.034026195272461e-07,3.851210102800978e-09,4.11572829561944e-10,2.980284991982511e-19,2.2196103150865968e-26,6.320642193734195e-16,3.8246876072654246e-15,2.8066685152923958e-06,7.762263370581307e-20,1.5065777523222672e-14,3.396297812936147e-21,2.6339287144718132e-23,2.304615766031065e-16,1.264067255879775e-20,1.0951455576657541e-20,1.0958197814997276e-17,6.196894176408315e-25,3.021195199399669e-26,9.792257486747309e-28,3.76,0.0,0.7914899151108556,0.9999999366994335,1.4516748630456494e-10,7.395647136456736e-12,3.6640781633302305e-08,3.1373531721442995e-06,8.011139881308181e-15,6.283834020434499e-14,8.789643439404264e-09,1.30846393496089e-06,4.956576200602382e-12,4.626727599785274e-13,1.0062896383000621e-14,3.615009524025941e-14,4.55579169605155e-09,1.734960602153309e-09,7.261149099829023e-13
2.8135047277862273e-09,0.8528191052115083,4.6635192042077575e-08,5.077081557434517e-10,7.918773004180307e-10,1.3525803817678583e-06,0.0,0.0,3.450185781014474e-08,2.775457924301643e-12,8.836767665242651e-10,1.6638785186553076e-08,3.2327841647724985e-15,1.3130961033705443e-21,3.1286405935156784e-13,3.198570872178579e-07,4.077453048328924e-09,4.4707613056940466e-10,3.4218443696342204e-19,2.679938513678941e-26,7.243630127964337e-16,4.380682545580571e-15,2.8793739505495385e-06,8.941421702025827e-20,1.6235984165418044e-14,4.007683143876141e-21,3.0201864145289197e-23,2.586974780038516e-16,1.4425322515982983e-20,1.249569194995256e-20,1.213932712550184e-17,7.264489485580047e-25,3.5531707405732085e-26,1.1716624238363192e-27,3.76,0.0,0.7914897840334357,0.9999999332775688,1.5807886182779404e-10,7.989697507881144e-12,3.787893515085708e-08,3.2288604908835563e-06,8.768289172150675e-15,6.754847656824908e-14,9.35896242596135e-09,1.3464791468355208e-06,5.270911630209739e-12,4.898492248960985e-13,1.0709865969823648e-14,3.764185456228104e-14,4.822203908030452e-09,1.784909529341784e-09,7.569282029057332e-13
2.8932355305013335e-09,0.8528191254066448,5.0586512011397085e-08,5.51765145083189e-10,8.597023206623832e-10,1.3909752602507763e-06,0.0,0.0,3.547993542724951e-08,2.9348821285115187e-12,9.575980144923572e-10,1.8228562134471364e-08,3.5442481419754094e-15,1.5044649937795442e-21,3.303153519285071e-13,3.3666364786104996e-07,4.312881180064297e-09,4.844743641106553e-10,3.9130972336295164e-19,3.222455835717234e-26,8.268176646800515e-16,4.997417087232673e-15,2.9516026683320888e-06,1.0258816779297362e-19,1.7470986119170276e-14,4.706408922245536e-21,3.4522471523656e-23,2.8967388981693e-16,1.6423858952045015e-20,1.4222686563583903e-20,1.341437059832453e-17,8.482200602916811e-25,4.1625392302353844e-26,1.3963490342400983e-27,3.76,0.0,0.7914896529420544,0.9999999297318325,1.7172547151398707e-10,8.618342377102128e-12,3.91314458462014e-08,3.3203681607888512e-06,9.57183370263673e-15,7.244165236960949e-14,9.944248653272568e-09,1.3844860899898108e-06,5.595814662567516e-12,5.178245200969354e-13,1.1378075296975868e-14,3.914065787762648e-14,5.096001252306712e-09,1.8349836793374005e-09,7.881037700889674e-13
2.9729663332164396e-09,0.8528191456167956,5.474818900407998e-08,5.982960858343833e-10,9.312221142241401e-10,1.4293763778179784e-06,0.0,0.0,3.645805787480158e-08,3.0987528824169403e-12,1.035343394832759e-09,1.991517099309407e-08,3.876838660086178e-15,1.7197189269333733e-21,3.482460260883146e-13,3.5381644328028335e-07,4.557687027888456e-09,5.238073190046883e-10,4.45793585072047e-19,3.85978214963753e-26,9.401919077082923e-16,5.6793976358076906e-15,3.023357910818988e-06,1.172614377982989e-19,1.8773185944660132e-14,5.50184632959715e-21,3.9343902241713046e-23,3.23593497409795e-16,1.8657723289749844e-20,1.615026245126005e-20,1.4788410986179582e-17,9.86666153101077e-25,4.8584125699018285e-26,1.657843954657524e-27,3.76,0.0,0.7914895218362996,0.9999999260597717,1.8612684745363557e-10,9.282972851251742e-12,4.039872470426141e-08,3.4118761833988204e-06,1.0423065325892793e-14,7.751749698050631e-14,1.0545260175262965e-08,1.4224847662207829e-06,5.931365958375597e-12,5.466034913127733e-13,1.2067544213651141e-14,4.06459298475152e-14,5.377168800330237e-09,1.8851953222430672e-09,8.196456583604025e-13
3.0526971359315458e-09,0.85281916584235,5.912472496095107e-08,6.473678975962678e-10,1.0065272838338987e-09,1.4677839904294238e-06,0.0,0.0,3.743622746121596e-08,3.267069861829293e-12,1.1169902316528563e-09,2.1701132154367228e-08,4.2314640219481894e-15,1.9612996642876178e-21,3.666607050411737e-13,3.7130968186748267e-07,4.812059880342743e-09,5.651141207741343e-10,5.060426325447143e-19,4.6061953898921587e-26,1.0652802669964206e-15,6.431305626216759e-15,3.094642897261005e-06,1.335572975733527e-19,2.0145023372068345e-14,6.4040480031147885e-21,4.4711988730365075e-23,3.6066941327648107e-16,2.115007848458796e-20,1.8297610786342982e-20,1.6266689650322078e-17,1.1435869410442016e-24,5.650747717620066e-26,1.9612410406170683e-27,3.76,0.0,0.7914893907157577,0.9999999222589733,2.0130247054918468e-10,9.985008649195076e-12,4.168118433994229e-08,3.503384560353014e-06,1.1323258677829119e-14,8.277551445429279e-14,1.1161755574212551e-08,1.4604751773250566e-06,6.277647853770424e-12,5.761912871400557e-13,1.2778288568180046e-14,4.2157140095875634e-14,5.665691650593311e-09,1.935556613454614e-09,8.515586602915134e-13
3.132427938646652e-09,0.8528191860836919,6.372054030365308e-08,6.990474136159665e-10,1.0857078867972775e-09,1.5061983577226673e-06,0.0,0.0,3.8414446511501e-08,3.4398327531762377e-12,1.2026145522320603e-09,2.358892713867983e-08,4.609055339564184e-15,2.231837334320128e-21,3.855645613520802e-13,3.8913763791825175e-07,5.076185821560596e-09,6.084332391877262e-10,5.72481010804904e-19,5.477813379212578e-26,1.2029080745847389e-15,7.257997047546382e-15,3.1654608241492495e-06,1.5160550133158347e-19,2.1588973784419837e-14,7.423773746795518e-21,5.0675760158173795e-23,4.011254472909194e-16,2.392590900354765e-20,2.0685364983774008e-20,1.7854607741788424e-17,1.320925566170263e-24,6.550406197462205e-26,2.3122208076606274e-27,3.76,0.0,0.7914892595800139,0.9999999183270636,2.1727177197852304e-10,1.0725897618481003e-11,4.2979238951147015e-08,3.594893293390836e-06,1.227367064858691e-14,8.821509154736527e-14,1.1793494273917191e-08,1.4984573250988422e-06,6.634744441246889e-12,6.065933575673032e-13,1.3510320523795852e-14,4.3673799695472487e-14,5.961554928585048e-09,1.986079594532445e-09,8.838482427008123e-13
3.2918895440768638e-09,0.852819226615244,7.358728748675011e-08,8.104964358754703e-10,1.2560529049548635e-09,1.5830484128627784e-06,0.0,0.0,4.037104238378377e-08,3.798695070897972e-12,1.3860933577369567e-09,2.7679751442763015e-08,5.436977605419212e-15,2.8713057197833672e-21,4.24863326974001e-13,4.2577512518179507e-07,5.6344255028646854e-09,7.01259070792788e-10,7.257108021239834e-19,7.671573649425122e-26,1.5192372323248253e-15,9.156022511788017e-15,3.3057081724294516e-06,1.9351137412537091e-19,2.4703284539447454e-14,9.862525781348817e-21,6.460346186990295e-23,4.931281855055978e-16,3.043767181326854e-20,2.6272299921388384e-20,2.1381772180674594e-17,1.7453898211944577e-24,8.72004867892234e-26,3.182927925370755e-27,3.76,0.0,0.7914889972612533,0.9999999100606078,2.516688945052741e-10,1.2330164258627066e-11,4.5623797527930765e-08,3.7779118351680036e-06,1.433008654925365e-14,9.963592928294516e-14,1.3101744917318575e-08,1.5743968378377683e-06,7.38172726172316e-12,6.698636200566257e-13,1.503827913272853e-14,4.672169993276263e-14,6.575243404420541e-09,2.087658228521284e-09,9.495820238809293e-13
3.4354049889640548e-09,0.8528192631513632,8.325999710155824e-08,9.203874675560566e-10,1.4235097503719843e-09,1.6522392409487085e-06,0.0,0.0,4.213217148242185e-08,4.136873249810939e-12,1.5655639499345484e-09,3.173387046778312e-08,6.270478411952421e-15,3.576456133775931e-21,4.61968835272029e-13,4.598374833690342e-07,6.17199925190817e-09,7.9205720707157e-10,8.894037948850977e-19,1.0280870650361512e-25,1.855727869209361e-15,1.1172267844201893e-14,3.4303650493007653e-06,2.386600047259466e-19,2.777830170585063e-14,1.2582658868295734e-20,7.973888048359074e-23,5.899642945118662e-16,3.75594031323863e-20,3.236199127848785e-20,2.4988680698234032e-17,2.2199250067540425e-24,1.1169541673142973e-25,4.2003351209646065e-27,3.76,0.0,0.791488761118184,0.9999999021493711,2.8553465069235206e-10,1.3921966041928395e-11,4.806142106557897e-08,3.942629760030774e-06,1.6364838297272014e-14,1.1052732316557926e-13,1.4328914824495475e-08,1.642714156723815e-06,8.091880078539231e-12,7.296524669856355e-13,1.648630184887437e-14,4.9479281580919554e-14,7.152518625536802e-09,2.1797504791322207e-09,1.0100968422410488e-12
