Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46)
5.6187288600000054e-08,0.5297641359356374,1.2623643664775213e-09,1.9845448115719595e-11,2.6628716008802415e-11,9.703857511529802e-11,0.0,0.0,1.1675878252211922e-10,2.4797924804762858e-15,2.3034086016323304e-11,6.577381639054656e-10,2.0930781269814662e-18,3.3094386333619666e-27,2.0665835362876542e-18,1.4462188829889214e-10,9.826913345257026e-13,1.1651792820378298e-11,9.678952984875941e-25,2.9860806258571242e-34,3.461126687519491e-21,1.0094031888192599e-20,1.369103821457833e-10,7.582334987900321e-23,1.9906683090831956e-18,1.1495145767707458e-23,1.4315367072705193e-30,6.250071620814297e-22,2.094876927089328e-25,2.207741214882735e-26,2.5756724248710845e-21,5.57340397713435e-29,4.10814908746261e-32,7.625431644727718e-31,3.76,0.0,0.5006124692066762,0.9999999991732693,6.630004578212015e-12,1.3932927147600527e-15,1.4334376310455741e-10,9.828872530298597e-10,3.4575025175826862e-15,3.477449058991407e-16,7.943043786985809e-12,4.98449221178848e-11,7.791543680433959e-13
5.807472540000006e-08,0.5297641359421944,1.319488426249517e-09,2.110757432829826e-11,2.8158282025430757e-11,1.0233688122780338e-10,0.0,0.0,1.2126735175885972e-10,2.657203472198576e-15,2.4110584532044482e-11,6.888365000333957e-10,2.2727300049196708e-18,3.738846248816988e-27,2.193421720185643e-18,1.4483307418650163e-10,1.0287677474604218e-12,1.2196340380066234e-11,1.0546655299498983e-24,3.429542045945969e-34,3.671638108815339e-21,1.046250588923861e-20,1.369385231820252e-10,8.436599741475906e-23,2.1497370306186094e-18,1.2594707641431585e-23,1.648776151295367e-30,6.844228263872257e-22,2.3934498359185443e-25,2.439581974366829e-26,2.8626850618233466e-21,6.213615391832901e-29,4.8726438878325115e-32,9.025534100872841e-31,3.76,0.0,0.500612469165042,0.9999999991351858,7.084403870484043e-12,1.5180049034424728e-15,1.502253545318086e-10,1.0159045675582946e-09,3.60830442660412e-15,3.5575289225618615e-16,7.95528878607816e-12,5.1519304194176686e-11,8.401626078971052e-13
5.996216220000005e-08,0.5297641359487516,1.376488054094084e-09,2.240096765270826e-11,2.971489137111341e-11,1.0776858208240045e-10,0.0,0.0,1.258173255960196e-10,2.8413653686209397e-15,2.518850907458508e-11,7.199782287722574e-10,2.459687874132861e-18,4.2015580982224874e-27,2.322414600110546e-18,1.450064896993932e-10,1.0749186670140561e-12,1.2741609327968983e-11,1.1452522451315152e-24,3.914495496875699e-34,3.8845028503211475e-21,1.081678152282971e-20,1.3696102324670182e-10,9.35391134524577e-23,2.3138916689083644e-18,1.374604111398404e-23,1.8885756007640154e-30,7.466350047052049e-22,2.7200262205630985e-25,2.685248157585797e-26,3.1673959845030635e-21,6.892984088365866e-29,5.744648203111282e-32,1.0612797318830762e-30,3.76,0.0,0.5006124691232555,0.9999999990969799,7.554666548042125e-12,1.6484354339111355e-15,1.5725634557793554e-10,1.0489219021879673e-09,3.7578686823403514e-15,3.636451561204206e-16,7.96534632059338e-12,5.3193686094347485e-11,9.040621577616391e-13
6.184959900000006e-08,0.5297641359553081,1.433348669842568e-09,2.37253209890398e-11,3.129813883780587e-11,1.133332227930192e-10,0.0,0.0,1.3040860396108734e-10,3.0323397471199926e-15,2.6267604189460343e-11,7.511555832460587e-10,2.6538771496460558e-18,4.6981633280148796e-27,2.4534094312701084e-18,1.4514877344654114e-10,1.121133179704957e-12,1.3287470436330033e-11,1.2396433873184854e-24,4.442467296782185e-34,4.099571902826071e-21,1.1157103767564139e-20,1.3697902232034225e-10,1.0336814577938266e-22,2.4829820142896407e-18,1.4949055226615284e-23,2.1521588353313776e-30,8.116405694375685e-22,3.0759059363789386e-25,2.94499242637965e-26,3.489878996190943e-21,7.611639085289333e-29,6.734498465493884e-32,1.240320540355473e-30,3.76,0.0,0.5006124690813164,0.9999999990586599,8.041022428248914e-12,1.7845928466925125e-15,1.6443672650129628e-10,1.0819392568863492e-09,3.906156249926384e-15,3.7142886379027235e-16,7.973600263920026e-12,5.4868067818396965e-11,9.709151023436905e-13
6.373703580000006e-08,0.5297641359618636,1.490058394352236e-09,2.5080342966918663e-11,3.290765183491225e-11,1.1903034397474645e-10,0.0,0.0,1.3504107796520457e-10,3.2301880282964668e-15,2.7347659449005143e-11,7.823621635481304e-10,2.855221003897202e-18,5.22917230553919e-27,2.586262211799559e-18,1.4526542517406932e-10,1.1674022826240013e-12,1.3833817253975742e-11,1.337826364778033e-24,5.014923381818878e-34,4.3167105256227525e-21,1.1483773974336965e-20,1.369934282604257e-10,1.1387896849387852e-22,2.656860538660183e-18,1.6203664797307175e-23,2.440742943131151e-30,8.794366025028756e-22,3.4623877681292176e-25,3.2190674739706575e-26,3.830173857244604e-21,8.369678139829574e-29,7.853049677087118e-32,1.4413337201456178e-30,3.76,0.0,0.5006124690392251,0.999999999020232,8.543704796873556e-12,1.926484451234258e-15,1.7176645397383796e-10,1.114956631616615e-09,4.053137532845159e-15,3.791101047159409e-16,7.980368780612249e-12,5.6542449366324836e-11,1.0407835148019588e-12
6.562447260000006e-08,0.5297641359684173,1.5466075834484739e-09,2.6465755463536585e-11,3.4543085121876515e-11,1.2485948295709126e-10,0.0,0.0,1.3971463156055654e-10,3.4349714641138477e-15,2.8428501686876515e-11,8.13592701449545e-10,3.0636408178003994e-18,5.795021604511299e-27,2.720837364288596e-18,1.4536099477055782e-10,1.2137185539894878e-12,1.4380562178153822e-11,1.439788169042774e-24,5.633270313736933e-34,4.5357963504646556e-21,1.1797135998348458e-20,1.3700496424300885e-10,1.2509788169612223e-22,2.835382695627812e-18,1.7509791331652248e-23,2.7555365646389686e-30,9.500204482588184e-22,3.880769574777961e-25,3.5077261975900434e-26,4.188288705549355e-21,9.16717402272702e-29,9.111672278854363e-32,1.6660355833732543e-30,3.76,0.0,0.5006124689969813,0.9999999989817018,9.062949434564725e-12,2.074116541910106e-15,1.7924545683344952e-10,1.1479740263384963e-09,4.198790728273398e-15,3.8669406325601746e-16,7.985915196252396e-12,5.821683073813087e-11,1.1137294440263125e-12
6.751190940000006e-08,0.529764135974969,1.602988440165332e-09,2.7881291529827966e-11,3.620411641633119e-11,1.3082017475990488e-10,0.0,0.0,1.4442914290862582e-10,3.6467511282921005e-15,2.95099885381679e-11,8.44842864554661e-10,3.279056563934905e-18,6.396078985211044e-27,2.85700735441056e-18,1.45439241237192e-10,1.260075879087863e-12,1.492763318681292e-11,1.5455154709600623e-24,6.298856455754259e-34,4.756717762372603e-21,1.2097564764135741e-20,1.3701420648572734e-10,1.3705161060320754e-22,3.018407143503697e-18,1.8867363397322747e-23,3.0977383430372035e-30,1.023389739588754e-21,4.332348452576652e-25,3.811221792658601e-26,4.564202397651501e-21,1.0004179793587011e-28,1.0522248331389307e-31,1.9161998357968263e-30,3.76,0.0,0.5006124689545852,0.9999999989430736,9.598993808847556e-12,2.22749457647974e-15,1.8687364083806076e-10,1.180991441008991e-09,4.343100457328447e-15,3.941851643070098e-16,7.990457152174286e-12,5.989121193381482e-11,1.1898149041001606e-12
6.939934620000007e-08,0.5297641359815182,1.6591946926996319e-09,2.93266936620468e-11,3.789044273934255e-11,1.369119528819448e-10,0.0,0.0,1.4918448550958895e-10,3.865587908547377e-15,3.059200307478305e-11,8.76109093596976e-10,3.501387132284313e-18,7.032648284231795e-27,2.9946522765277604e-18,1.4550326582779633e-10,1.3064692226781557e-12,1.5474971124917206e-11,1.654994698281409e-24,7.012973260919747e-34,4.979372523159942e-21,1.2385456913675254e-20,1.370216144520122e-10,1.4976730412715577e-22,3.205795905409594e-18,2.027631664043234e-23,3.468535559354421e-30,1.0995424057416088e-21,4.818420903023811e-25,4.129807792976194e-26,4.9578667600543665e-21,1.0880733175276672e-28,1.2097167085294683e-31,2.1936565556727013e-30,3.76,0.0,0.5006124689120368,0.9999999989043511,1.0152076405447169e-11,2.3866233235016205e-15,1.9465089259463638e-10,1.2140088755829434e-09,4.486056626313642e-15,4.015871963566557e-16,7.994174272717665e-12,6.156559295337644e-11,1.2691018655523168e-12
7.128678300000007e-08,0.5297641359880643,1.715221326678589e-09,3.080171235890925e-11,3.960177737000663e-11,1.4313434993481886e-10,0.0,0.0,1.5398052913435461e-10,4.091542500356167e-15,3.167444934612843e-11,9.073884671245251e-10,3.730550607392263e-18,7.70497415027002e-27,3.1336594300518548e-18,1.4555562382550645e-10,1.352894439802341e-12,1.602252744871441e-11,1.7682120969745306e-24,7.776856628237636e-34,5.203666601325521e-21,1.2661223193223276e-20,1.3702755485317638e-10,1.6327253286732895e-22,3.397414478200841e-18,2.1736593589561896e-23,3.869102932313596e-30,1.1784766688672982e-21,5.3402829968161505e-25,4.4637380773759213e-26,5.369208744387896e-21,1.1796860139345872e-28,1.3849320011641387e-31,2.500291184764844e-30,3.76,0.0,0.5006124688693361,0.9999999988655377,1.0722436174755921e-11,2.5515069840919904e-15,2.025770828063755e-10,1.2470263300135273e-09,4.62765347891447e-15,4.089034158545363e-16,7.997214606503492e-12,6.323997379681547e-11,1.3516522480883691e-12
7.317421980000007e-08,0.5297641359946078,1.7710643627348362e-09,3.2306104917338054e-11,4.133784730872564e-11,1.4948689814940562e-10,0.0,0.0,1.5881714059241725e-10,4.324675401985051e-15,3.275724867503866e-11,9.38678589034513e-10,3.966464504267583e-18,8.413246574628968e-27,3.2739228976584997e-18,1.4559841841906063e-10,1.3993481186348093e-12,1.657026235203718e-11,1.8851537793116746e-24,8.591688300664174e-34,5.4295131757118416e-21,1.2925282281885218e-20,1.3703232055524122e-10,1.7759528661978608e-22,3.59313189953782e-18,2.3248143318965422e-23,4.300601563231327e-30,1.26019103283115e-21,5.899230530319451e-25,4.8132668530729516e-26,5.798132482945591e-21,1.2752577825306281e-28,1.5792095356419666e-31,2.838043531632405e-30,3.76,0.0,0.5006124688264835,0.9999999988266356,1.1310312074388732e-11,2.7221492923386787e-15,2.1065206895265204e-10,1.2800438042526437e-09,4.767888808002632e-15,4.1613663560337383e-16,7.999700044605544e-12,6.491435446413164e-11,1.4375279145520508e-12
7.506165660000007e-08,0.5297641360011479,1.8267206723699235e-09,3.3839634431358164e-11,4.309839117158405e-11,1.559691297807377e-10,0.0,0.0,1.6369418436296064e-10,4.5650469105652915e-15,3.384033659169901e-11,9.699774954342246e-10,4.209045969201637e-18,9.157605181690307e-27,3.4153431296937773e-18,1.4563337912357593e-10,1.4458274503981223e-12,1.7118143215333915e-11,2.0058057622888926e-24,9.458597290532985e-34,5.656831786970979e-21,1.3178055826370308e-20,1.3703614551529345e-10,1.9276397160214344e-22,3.792820780819362e-18,2.4810921002780166e-23,4.764178008487488e-30,1.3446842660997092e-21,6.496559173188716e-25,5.178648620299215e-26,6.244521242570534e-21,1.374789690330326e-28,1.7939372275782425e-31,3.208906787613207e-30,3.76,0.0,0.5006124687834788,0.9999999987876472,1.19159426931467e-11,2.898553597919535e-15,2.1887569749622685e-10,1.313061298251244e-09,4.906763302710133e-15,4.2328929903012623e-16,8.001730850458221e-12,6.658873495532475e-11,1.5267906659040374e-12
7.694909340000008e-08,0.5297641360076848,1.882187826016956e-09,3.5402068963280665e-11,4.4883157448438325e-11,1.625805774334337e-10,0.0,0.0,1.686115231128608e-10,4.8127171190225725e-15,3.4923660303885097e-11,1.0012835777702535e-09,4.458211950822267e-18,9.938143264956179e-27,3.5578265402487286e-18,1.4566192689066722e-10,1.4923301220320602e-12,1.7666143325994537e-11,2.1301539988157122e-24,1.0378661318797492e-33,5.8855476155696354e-21,1.3419964488223493e-20,1.3703921669850712e-10,2.0880740750762934e-22,3.996357312607293e-18,2.642488740040588e-23,5.26096346581136e-30,1.431955380778093e-21,7.13356460514653e-25,5.560138123964823e-26,6.708239276054512e-21,1.478282346476056e-28,2.0305514602020624e-31,3.614926555422275e-30,3.76,0.0,0.5006124687403221,0.9999999987485743,1.2539565943638271e-11,3.080722933987042e-15,2.2724780569924476e-10,1.3460788119596025e-09,5.0442800094635714e-15,4.303635421923624e-16,8.003389420930891e-12,6.826311527039454e-11,1.6195022370354704e-12
7.883653020000008e-08,0.5297641360142183,1.9374639677567012e-09,3.699318085807098e-11,4.6691903062576526e-11,1.693207743236202e-10,0.0,0.0,1.73569018121782e-10,5.0677459137053344e-15,3.600717661111499e-11,1.032595519428717e-09,4.7138793459854955e-18,1.075491156688373e-26,3.701285121793746e-18,1.4568522807995978e-10,1.5388542276959436e-12,1.8214240823228724e-11,2.2581844027373138e-24,1.1352908253734256e-33,6.11559086718193e-21,1.3651424831805782e-20,1.370416836173377e-10,2.257548243832034e-22,4.203621248166126e-18,2.80900083233562e-23,5.79207306318566e-30,1.522003610225482e-21,7.811542639812582e-25,5.95799029962251e-26,7.189133571542865e-21,1.5857360510891133e-28,2.290536428493027e-31,4.0581998898324844e-30,3.76,0.0,0.5006124686970135,0.9999999987094185,1.3181418811794944e-11,3.268660072943513e-15,2.357682231177545e-10,1.3790963453275318e-09,5.1804438874321634e-15,4.373612454882412e-16,8.004743405430841e-12,6.993749540934076e-11,1.7157242932652574e-12
8.261140380000008e-08,0.5297641360272745,2.047438104090877e-09,4.026054446824596e-11,5.038039573679625e-11,1.8318555284844255e-10,0.0,0.0,1.8360391696913233e-10,5.600117765130312e-15,3.817465291204679e-11,1.095232892483592e-09,5.24438638903693e-18,1.2497149450181185e-26,3.990801527068676e-18,1.457197249894196e-10,1.631960761155315e-12,1.931066011150764e-11,2.5252352709228278e-24,1.3467821670098794e-33,6.5794027052466025e-21,1.4084633775728784e-20,1.370452554757611e-10,2.624805522681939e-22,4.628867906669597e-18,3.1573598980482533e-23,6.961641458468515e-30,1.7104293106533517e-21,9.29560109123322e-25,6.803803006825063e-26,8.201762121365333e-21,1.8125268752202292e-28,2.886790220459414e-31,5.0651471020399474e-30,3.76,0.0,0.5006124686099412,0.9999999986308621,1.4520755626131856e-11,3.661847791292611e-15,2.532532719060386e-10,1.4451314708400258e-09,5.448740584291813e-15,4.511335092340829e-16,8.006748467319335e-12,7.328625515886156e-11,1.9189461584369496e-12
8.638627740000009e-08,0.5297641360403157,2.1566362043786154e-09,4.3639970390829236e-11,5.4162052763671274e-11,1.9755975031268292e-10,0.0,0.0,1.9379775517970134e-10,6.162637366723546e-15,4.034255341762476e-11,1.15788314728617e-09,5.799905543526717e-18,1.4384001364868822e-26,4.283286597934504e-18,1.4574263171848534e-10,1.725137474535884e-12,2.0407293735329962e-11,2.8068455403776084e-24,1.5810617399589184e-33,7.047791288943698e-21,1.4480854195600943e-20,1.3704756068720053e-10,3.031830735910002e-22,5.0676684460372845e-18,3.526150112170453e-23,8.28146136561008e-30,1.909958820968435e-21,1.0959107641630152e-24,7.718127949656444e-26,9.28089764211074e-21,2.055162170527445e-28,3.595501811431882e-31,6.2475182164755014e-30,3.76,0.0,0.5006124685222634,0.9999999985519865,1.5935823656231116e-11,4.0781352666597165e-15,2.7132936784643845e-10,1.5111666743841322e-09,5.711718892289549e-15,4.646174899020779e-16,8.008080385736599e-12,7.663501420388526e-11,2.136948091656589e-12
9.01611510000001e-08,0.5297641360533423,2.265055543162334e-09,4.712974451133423e-11,5.803513435536881e-11,2.1243967127187345e-10,0.0,0.0,2.0414940166875846e-10,6.755776240912005e-15,4.251073584051099e-11,1.2205419422537627e-09,6.379780796782331e-18,1.6414669529095285e-26,4.578202940950464e-18,1.4575783133327998e-10,1.8183777567490978e-12,2.150406965045392e-11,3.102902676795678e-24,1.838786702731829e-33,7.520334078105153e-21,1.4843085675342165e-20,1.3704905280434947e-10,3.4811065208573933e-22,5.519184261785075e-18,3.915357386610805e-23,9.759821727757333e-30,2.120591837002557e-21,1.2812443333178043e-24,8.703006113004803e-26,1.0424850562121413e-20,2.313642030956095e-28,4.430193388011927e-31,7.623846767487967e-30,3.76,0.0,0.5006124684339803,0.9999999984727974,1.74284689476702e-11,4.517539058172305e-15,2.899949713767572e-10,1.57720195555661e-09,5.969457079524239e-15,4.778226215565468e-16,8.008964561748277e-12,7.998377254440994e-11,2.3702206622662318e-12
9.39360246000001e-08,0.5297641360663533,2.3726962066241483e-09,5.072818594923749e-11,6.199796155084251e-11,2.2782164221621586e-10,0.0,0.0,2.1465772439167826e-10,7.380002523297952e-15,4.46791053816324e-11,1.2832063825532863e-09,6.98336364395608e-18,1.8587955210090655e-26,4.875072942407617e-18,1.4576792312090118e-10,1.9116770156105623e-12,2.2600939832191353e-11,3.413294636851675e-24,2.1205476954962498e-33,7.996653537263345e-21,1.517413799140725e-20,1.3705002335209806e-10,3.975177784752896e-22,5.9826280415701435e-18,4.324971461294945e-23,1.1404712501305903e-29,2.342329727421215e-21,1.486599912958374e-24,9.760476769415697e-26,1.1631790414924241e-20,2.5879675756755442e-28,5.405081402830724e-31,9.213401445482824e-30,3.76,0.0,0.5006124683450937,0.9999999983932993,1.9000510753027915e-11,4.980074354682689e-15,3.0924849533996767e-10,1.6432373139578425e-09,6.222041438392355e-15,4.90756957245562e-16,8.00955192515592e-12,8.333253018043372e-11,2.6192531344391268e-12
9.77108982000001e-08,0.5297641360793491,2.479560190461444e-09,5.4433641932140386e-11,6.604890539627275e-11,2.437020130443618e-10,0.0,0.0,2.2532159327501376e-10,8.035780965929937e-15,4.6847599714667404e-11,1.3458745628171274e-09,7.61001454281127e-18,2.0902325519165242e-26,5.173471534637265e-18,1.4577462517187906e-10,2.005032040714884e-12,2.3697872679846978e-11,3.7379100033309635e-24,2.426872960297e-33,8.47641066337503e-21,1.547662554003331e-20,1.3705065644307433e-10,4.516650540053729e-22,6.4572611731172075e-18,4.754984958794577e-23,1.3223818052246062e-29,2.575175108852297e-21,1.7130177276266652e-24,1.0892576349432955e-25,1.2899780013812834e-20,2.8781412928306685e-28,6.535051150378303e-31,1.1036158190939902e-29,3.76,0.0,0.5006124682556043,0.9999999983134957,2.0653740146840458e-11,5.4657553671221155e-15,3.2908831584028045e-10,1.7092727491933497e-09,6.469563102217034e-15,5.034275668203383e-16,8.009942272742067e-12,8.66812871119548e-11,2.8845334337815154e-12
9.999999999999998e-08,0.5297641360923298,2.5439860791454777e-09,5.673208168042593e-11,6.85476630901641e-11,2.5357316581088626e-10,0.0,0.0,2.3186350000737557e-10,8.449011577859242e-15,4.816262820651865e-11,1.3838781286863695e-09,8.00098755793715e-18,2.237373261961717e-26,5.355004383697864e-18,1.4577753279496168e-10,2.0616691506161615e-12,2.4363079580125045e-11,3.9416392068976426e-24,2.6247956419936343e-33,8.768881492202521e-21,1.564717449069383e-20,1.3705092699342694e-10,4.869215587314557e-22,6.750236085054917e-18,5.025680813651785e-23,1.4414920363327873e-29,2.7217852263237422e-21,1.8610179452562607e-24,1.161629659978271e-25,1.3697580340418105e-20,3.0618247828226195e-28,7.302350377625879e-31,1.2263784937056606e-29,3.76,0.0,0.5006124682010447,0.999999998264955,2.169655709585782e-11,5.771553936988482e-15,3.414041466459424e-10,1.749316997114265e-09,6.617235178208508e-15,5.109853535763917e-16,8.010111752977873e-12,8.871198933848678e-11,3.053520418227798e-12
1.0148577180000011e-07,0.5297641360923298,2.585650739059033e-09,5.824448399901118e-11,7.01863788895274e-11,2.6007715809251795e-10,0.0,0.0,2.3613988234803096e-10,8.723572946245906e-15,4.901617798547534e-11,1.4085452321317101e-09,8.259104045824316e-18,2.3355971097218138e-26,5.4730198957371e-18,1.4577906928525335e-10,2.0984405366613063e-12,2.4794847452108885e-11,4.076638075048595e-24,2.758232320299026e-33,8.959299708914975e-21,1.5752967825483397e-20,1.3705106882199068e-10,5.108190737307223e-22,6.94239113623639e-18,5.205392608917351e-23,1.5224513131628497e-29,2.819131495461729e-21,1.9615392336619467e-24,1.2101337503182266e-25,1.422680518635934e-20,3.184167182876809e-28,7.8356309710286075e-31,1.3112773025326475e-29,3.76,0.0,0.5006124681655136,0.9999999982333897,2.2389919152100263e-11,5.974595616236685e-15,3.4951278031824357e-10,1.7753082608748833e-09,6.712115724127365e-15,5.158408288019637e-16,8.010201365082871e-12,9.003004333897134e-11,3.1665481199765105e-12
