Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42)
0.0029888107987244544,0.6591475629673375,0.00667778631410629,0.006111868547369953,0.008863878368594348,0.01011009112460949,0.0,0.0,0.0002553929316523223,1.5217816905286622e-05,0.26245126268386343,0.31718713533535636,3.559094121872361e-07,1.4662107236890067e-12,6.383413879491189e-14,1.7654632445250858e-13,2.0893431906311096e-11,3.83700487468988e-09,1.6884093274288152e-12,5.039294398593251e-18,9.090332935502105e-15,1.4860252632758534e-18,4.510763867701808e-14,1.386593212117644e-11,6.164494809710353e-14,1.3475064510962537e-10,3.062072624425259e-17,7.247138166440985e-17,6.392948487388082e-20,1.2367214201506008e-19,8.802108481731089e-13,2.6274272338807988e-17,1.7280161018559457e-14,1.3526424761632094e-16,3.76,0.0,1.4236962157447797e-10,0.2626453262021208,0.5622311184065835,9.181533719998776e-11,4.769420443193586e-11,0.5794677639146841,6.840739238600431e-19,1.8829844589374315e-19,3.415496857229618e-10,5.958404128718758e-09,1.603057796724707e-08,3.215883681817391e-14,2.3947183809153676e-16,7.016955372762393e-18,2.655973431533192e-10,4.2449411975639936e-06,1.717430701222043e-15,9.040921787376225e-15,6.763448848219217e-05,3.441105835400973e-17,3.4262559178496407e-08,3.416254597031483e-17,6.512864480313126e-10,2.2329730407791188e-15,6.630351902856201e-18,9.676742352346309e-17,2.365235194238535e-13,4.642829575577935e-12,2.236447558423662e-08,4.2610616260444836e-10,1.8262200751876406e-10,1.5323996543720696e-16,0.00018708488635893334,1.860681794097573e-09,3.671629002688776e-10,7.035748171023094e-13,0.00016677086707141923
0.0029900962019180155,0.659085171910879,0.006654393552829133,0.006089202482545285,0.008849226543441674,0.010092310211191812,0.0,0.0,0.0002548441646913705,1.5200906263150131e-05,0.2614403297772781,0.3181980753491052,3.538274938619869e-07,1.4636404022283576e-12,6.191761840692173e-14,1.6974953409799932e-13,2.0036810474612854e-11,3.816691173995141e-09,1.6302587550446343e-12,4.839336449751307e-18,8.74721018849321e-15,1.4227623009549799e-18,4.329304619178227e-14,1.3287134827761471e-11,6.016173227798783e-14,1.2994598744207214e-10,2.938914833123899e-17,6.77554578859396e-17,5.919830501974104e-20,1.1542181718602533e-19,8.574524614544403e-13,2.5167665246876186e-17,1.6634689551272238e-14,1.3015365145376907e-16,3.76,0.0,1.4246949217747464e-10,0.2621406607381838,0.5622682139324033,8.618017596140718e-11,4.773046035382377e-11,0.5794677640835382,6.807859673031254e-19,1.8728599876444168e-19,3.414631521912659e-10,5.96042408916387e-09,1.6038225504747393e-08,3.212446608483378e-14,2.390971593777411e-16,7.006439251893847e-18,2.653853875241292e-10,4.23768581783779e-06,1.7129583121803264e-15,8.541848275384918e-15,6.7504384711509e-05,3.240343193499929e-17,3.4127567177981075e-08,3.216898165914271e-17,6.259869362754307e-10,2.220143785287541e-15,6.393941304828977e-18,9.140744271459553e-17,2.276263169344497e-13,4.616266932955957e-12,2.236028715191732e-08,4.2679804516567765e-10,1.8321993680908586e-10,1.4445831565704335e-16,0.00018706803156315764,1.865114761201702e-09,3.6791024098096673e-10,7.037185557269658e-13,0.00016678290762069857
0.0029913816051115767,0.6590231142874696,0.00663105855350251,0.0060666310035507815,0.008834593201464368,0.010074514906626166,0.0,0.0,0.00025429756632810947,1.5183991817585311e-05,0.26043506591536475,0.31920334629683766,3.51757817876028e-07,1.4610639257592996e-12,6.008120591728139e-14,1.6325137357635446e-13,1.922371176073191e-11,3.796580964979969e-09,1.574120015621513e-12,4.6487949428249435e-18,8.419708356208533e-15,1.3625197322497128e-18,4.156171309832511e-14,1.2738624029150412e-11,5.874525935393965e-14,1.253133008368269e-10,2.8214047256614426e-17,6.347442308939374e-17,5.492958283709248e-20,1.0793993130817878e-19,8.356305069790424e-13,2.4112222329769246e-17,1.6013304981601174e-14,1.2525310592228262e-16,3.76,0.0,1.4256999029320157e-10,0.2616387828036322,0.5623052846368475,8.095017152595387e-11,4.7767111961826565e-11,0.5794677642534821,6.775220699918824e-19,1.8628559525380816e-19,3.413658174497266e-10,5.962441289917689e-09,1.6046616446446156e-08,3.209058712943935e-14,2.387244852549779e-16,6.995980043068492e-18,2.6517446207665713e-10,4.230441242315629e-06,1.7085622876593766e-15,8.082293927620992e-15,6.737499981451617e-05,3.055812547765911e-17,3.3993319364295435e-08,3.033661656894832e-17,6.016701972623566e-10,2.2074161422194915e-15,6.165992429297978e-18,8.647316323426238e-17,2.19065455723109e-13,4.589913850681621e-12,2.2355379506866344e-08,4.274786538142734e-10,1.83814630411408e-10,1.363931841225329e-16,0.00018705120185115548,1.8695577015518975e-09,3.686591519608604e-10,7.038669636635938e-13,0.00016679492843593623
0.002992667008305138,0.6589613881580667,0.006607782469783202,0.0060441544003593,0.00881997910457515,0.01005670672049472,0.0,0.0,0.0002537531314503989,1.516707452008626e-05,0.25943543319963325,0.3202029860772877,3.497003564043186e-07,1.4584814280938991e-12,5.832106260202596e-14,1.5703645437508418e-13,1.8451469527984037e-11,3.776669510478575e-09,1.5199228422683164e-12,4.467046098054017e-18,8.106795517470117e-15,1.3051102276577311e-18,3.990917648924997e-14,1.2218479983447307e-11,5.739140408553264e-14,1.2084638191547043e-10,2.7091951227427457e-17,5.957730344102369e-17,5.106881382375841e-20,1.0113596522457929e-19,8.146955264932721e-13,2.3105270659533008e-17,1.5415107814095606e-14,1.2055246402666916e-16,3.76,0.0,1.426710456985837e-10,0.26113967416469014,0.56234232805445,7.609329189329004e-11,4.7804134731984604e-11,0.5794677644242868,6.742808898407714e-19,1.8529658040431346e-19,3.4125787022810373e-10,5.964455644022802e-09,1.605568288782382e-08,3.205718076466827e-14,2.383538004716107e-16,6.98557730150194e-18,2.649645493463607e-10,4.223207814398877e-06,1.7042359412330348e-15,7.658010986515376e-15,6.724632909296142e-05,2.88575913174782e-17,3.385980897639804e-08,2.864802357176091e-17,5.782980545901718e-10,2.1947890239947057e-15,5.946200043178011e-18,8.191873175268402e-17,2.1082799911148936e-13,4.5637680873490995e-12,2.234976502115395e-08,4.2814811944890525e-10,1.8440610880431733e-10,1.289662353851838e-16,0.00018703439717688888,1.8740104100198997e-09,3.6940959583122136e-10,7.040199519923911e-13,0.00016680692953983448
0.002993952411498699,0.6588999915856404,0.006584566404809567,0.006021772931034685,0.008805384985685926,0.010038887117972505,0.0,0.0,0.000253210854718823,1.5150155290215095e-05,0.25844139393337795,0.32119703238739333,3.476550797612665e-07,1.4558930469486665e-12,5.6633567326263936e-14,1.5109034757251418e-13,1.7717610046995912e-11,3.756952371095299e-09,1.4675994719392607e-12,4.293526498496399e-18,7.807540837751259e-15,1.2503631830548742e-18,3.833126004480672e-14,1.1724925018961531e-11,5.609634715013787e-14,1.1653925446611968e-10,2.6019701936066077e-17,5.601980272838308e-17,4.7568575975635444e-20,9.493134897654744e-20,7.946012827456511e-13,2.2144301388101682e-17,1.4839232307644456e-14,1.16042214346694e-16,3.76,0.0,1.4277259292979375e-10,0.26064331667702384,0.5623793418040448,7.158019161087726e-11,4.7841505598667596e-11,0.5794677645957272,6.710611965304755e-19,1.84318347924239e-19,3.411394964056561e-10,5.966467066716727e-09,1.606536338674674e-08,3.2024228919580056e-14,2.3798508997513584e-16,6.975230587146705e-18,2.647556324370054e-10,4.215985863958857e-06,1.6999732547888634e-15,7.265285722368533e-15,6.711836787139826e-05,2.7286507960450514e-17,3.372702950378706e-08,2.7087986508952407e-17,5.558338148457805e-10,2.1822613679095713e-15,5.734270091067952e-18,7.770406461025505e-17,2.029015386481416e-13,4.53782745323003e-12,2.234345588211224e-08,4.288065714040509e-10,1.8499439237511726e-10,1.2210907949450683e-16,0.00018701761749347689,1.8784726864974586e-09,3.7016153616690075e-10,7.041774341367495e-13,0.00016681891095605232
0.0029952378146922603,0.6588389226356354,0.006561411412884161,0.005999486822978684,0.008790811549660717,0.010021057521103095,0.0,0.0,0.000252670730577004,1.513323501665255e-05,0.257452910624171,0.3221855227198045,3.456219564857152e-07,1.4532989233247485e-12,5.501530173751249e-14,1.4539951319674478e-13,1.7019836547563773e-11,3.737425380522415e-09,1.4170845523930824e-12,4.1277258231884195e-18,7.521102223866028e-15,1.1981227406096795e-18,3.6824052498401465e-14,1.1256311922069791e-11,5.4856549931544685e-14,1.1238616088056166e-10,2.4994417468996978e-17,5.276338527480025e-17,4.438756207853977e-20,8.925778492439728e-20,7.753045144646614e-13,2.1226957875534807e-17,1.428484518944678e-14,1.1171342814969156e-16,3.76,0.0,1.4287457091438203e-10,0.2601496922871751,0.562416323586166,6.738397761183031e-11,4.7879202849414955e-11,0.579467764767583,6.678618623290164e-19,1.8335033633830395e-19,3.4101087904890203e-10,5.9684754753562095e-09,1.607560233067525e-08,3.199171455874347e-14,2.3761833890192214e-16,6.964939464568991e-18,2.6454769499048365e-10,4.208775707786593e-06,1.695768810940457e-15,6.90086676365023e-15,6.699111149756693e-05,2.5831477157568147e-17,3.3594974663753e-08,2.5643199316307552e-17,5.342422099968999e-10,2.169832134449487e-15,5.5299192738976255e-18,7.379407490261789e-17,1.9527416842473025e-13,4.5120898067533565e-12,2.2336464094773697e-08,4.294541374663578e-10,1.8557950141795618e-10,1.1576192736319612e-16,0.0001870008627532305,1.8829443357407147e-09,3.7091493746488674e-10,7.043393257868059e-13,0.00016683087270917177
0.0029978086210793826,0.6587177598795476,0.00651528863078409,0.005955201454028026,0.008761729410824391,0.0099853738241519,0.0,0.0,0.00025159691681067044,1.5099394744717668e-05,0.2554924629417619,0.3241459843875225,3.415920357975937e-07,1.44809402583892e-12,5.1973721890884915e-14,1.3473357656975436e-13,1.572416446712567e-11,3.698926418146862e-09,1.3212301903693019e-12,3.817470177899568e-18,6.983689435343499e-15,1.1006024813816004e-18,3.400733135791826e-14,1.0387914462230565e-11,5.2529852354496016e-14,1.0452008978892918e-10,2.3074419956643398e-17,4.7024126420118835e-17,3.884397790177489e-20,7.927408925443801e-20,7.389439589007006e-13,1.9514419837658956e-17,1.3237358124348356e-14,1.0356717706630189e-16,3.76,0.0,1.43079594892936e-10,0.2591705710491846,0.5624901824437926,5.984568776667874e-11,4.795549586943221e-11,0.5794677651116827,6.615202252019578e-19,1.8144293384686424e-19,3.4072363215392204e-10,5.972482930091756e-09,1.6097559037553584e-08,3.1927934900856027e-14,2.3689065646270197e-16,6.944522275429873e-18,2.6413469558354115e-10,4.194391982555147e-06,1.6875156400074595e-15,6.245914231957163e-15,6.673869480204517e-05,2.3224150588777322e-17,3.3333014774082164e-08,2.305426465454494e-17,4.935426352749296e-10,2.1452648846345026e-15,5.14287326304389e-18,6.676907998508009e-17,1.8087145019873312e-13,4.461215133173819e-12,2.232047969795373e-08,4.307171154145392e-10,1.8674027662046998e-10,1.043951030663337e-16,0.00018696742790763447,1.8919149949943433e-09,3.724259853768072e-10,7.046760112649917e-13,0.00016685473732886447
0.0030001223468277926,0.6586098145258875,0.006473996629962162,0.00591567245257144,0.008735632750049413,0.009953237742140868,0.0,0.0,0.0002506377864379196,1.5068943248544832e-05,0.253746689536682,0.3258917703108091,3.3800632255594896e-07,1.4433914418709502e-12,4.944246545705674e-14,1.258874538971924e-13,1.4661579813415275e-11,3.6648907029507703e-09,1.2405368412245625e-12,3.5603986937063074e-18,6.536869319815365e-15,1.0200897695190264e-18,3.1679633145785497e-14,9.677448961132662e-12,5.059429032105266e-14,9.791385372285492e-11,2.1482744711666688e-17,4.259429425433251e-17,3.4630342243966614e-20,7.158412077503338e-20,7.085662211715102e-13,1.8101443865170866e-17,1.2360372838560138e-14,9.677693743558179e-17,3.76,0.0,1.432650555873707e-10,0.2582985299232097,0.562556524604069,5.391827104731571e-11,4.802508247055971e-11,0.5794677654206816,6.558728852809802e-19,1.7975639362866694e-19,3.4043185731809263e-10,5.976078543167385e-09,1.6118772481469347e-08,3.1871877218250326e-14,2.3624229794262053e-16,6.9263326514245966e-18,2.6376619185115674e-10,4.181489891497928e-06,1.6802429138731048e-15,5.72810829790932e-15,6.651388417064659e-05,2.1170975199139712e-17,3.309967007405589e-08,2.101560966271786e-17,4.595708940966144e-10,2.1234809609259994e-15,4.817816725196345e-18,6.121718742027269e-17,1.688219308699205e-13,4.416101540827501e-12,2.2303875870930786e-08,4.3181781665565483e-10,1.8777431904125313e-10,9.544789268723961e-17,0.00018693742135842393,1.9000187789194727e-09,3.737905867044747e-10,7.049933067806212e-13,0.00016687614850315437
0.003002320363402723,0.6585082231544421,0.006434966119534853,0.005878408556319957,0.008710912252531051,0.009922697457600755,0.0,0.0,0.0002497329943130273,1.5040023020277997e-05,0.2521043675692657,0.327534104111251,3.346358857368678e-07,1.4389089070393395e-12,4.720388634224817e-14,1.1808738264961901e-13,1.373369355873676e-11,3.633077538966415e-09,1.1684631888480169e-12,3.3337223980120462e-18,6.141604526868249e-15,9.49367314248589e-19,2.9633883305573315e-14,9.0583016128529e-12,4.888041006348076e-14,9.202621302375026e-11,2.0079193882749095e-17,3.891245205057675e-17,3.117984464841495e-20,6.520519655893773e-20,6.815861279042368e-13,1.6861713312229046e-17,1.158104758494528e-14,9.07632587327306e-17,3.76,0.0,1.4344181362930617e-10,0.2574780470051684,0.5626194233306865,4.893703102745276e-11,4.8091905746706195e-11,0.579467765712527,6.505564685104936e-19,1.7817839408500127e-19,3.4012643976850043e-10,5.979484193873002e-09,1.6139998839890997e-08,3.1819728731626474e-14,2.356320383164795e-16,6.909213469185312e-18,2.6341884216290257e-10,4.169272455450116e-06,1.6734509658062096e-15,5.288726285748886e-15,6.630236595072443e-05,1.9435471707119667e-17,3.2880087349368075e-08,1.9292410053305315e-17,4.294664816172104e-10,2.1030677717318136e-15,4.528118257028874e-18,5.650758621919733e-17,1.5812100445250092e-13,4.3738243210401686e-12,2.2286218228054815e-08,4.328325694325528e-10,1.8874740879543898e-10,8.788487388715855e-17,0.0001869089895746892,1.9077428158357842e-09,3.7509085648431877e-10,7.053068484312003e-13,0.00016689643028532477
0.0030045183799776534,0.6584075532012986,0.006396131065392983,0.005841425858739868,0.008686263813203456,0.009892152161195426,0.0,0.0,0.00024883437701910774,1.501111463387223e-05,0.2504775928757171,0.3291608905810798,3.313002752793718e-07,1.4344124001174279e-12,4.511472935823292e-14,1.108279871211819e-13,1.2877730030241763e-11,3.601756601522731e-09,1.1005895492048266e-12,3.122622150699462e-18,5.772322103106188e-15,8.837750713127673e-19,2.773587154278486e-14,8.488171345350541e-12,4.7276736260856853e-14,8.649349722432096e-11,1.8772457057169346e-17,3.565729438936772e-17,2.81744590333567e-20,5.957664538310578e-20,6.562871386894913e-13,1.571362685050641e-17,1.0850788303129933e-14,8.514360679284568e-17,3.76,0.0,1.4361892267470566e-10,0.2566652189057779,0.5626821901919029,4.450797839729728e-11,4.8159349663765225e-11,0.5794677660017552,6.452839542552961e-19,1.766221690327531e-19,3.397943598363058e-10,5.982879596843219e-09,1.6162116324091343e-08,3.176859604292401e-14,2.3502723710074675e-16,6.8922488612515596e-18,2.630740785881951e-10,4.157094680917282e-06,1.6667585338989543e-15,4.892906602428565e-15,6.609282191036788e-05,1.7878177605412788e-17,3.266251660327428e-08,1.774618349870507e-17,4.0133407437123805e-10,2.0829239804916635e-15,4.255883642570133e-18,5.2266026006254926e-17,1.4809964190482702e-13,4.332102771568932e-12,2.226678039806608e-08,4.338178159362308e-10,1.8971159538131856e-10,8.109577300167891e-17,0.00018688062976645752,1.9154908631119805e-09,3.7639478303906764e-10,7.056318274812383e-13,0.00016691665509964976
0.0030067163965525837,0.658307795158593,0.006357495083496899,0.00580472448533293,0.008661690002987865,0.009861607470945567,0.0,0.0,0.0002479418998495113,1.4982221482412185e-05,0.24886618636122335,0.3307723088159295,3.279992772744769e-07,1.4299026764687389e-12,4.316386850415495e-14,1.0406705463093902e-13,1.208711010925596e-11,3.570914558791668e-09,1.0366696743383493e-12,2.925799320495608e-18,5.426899576441002e-15,8.228907579189453e-19,2.5973590669189957e-14,7.962419783075384e-12,4.5773296642549545e-14,8.129419674558941e-11,1.7554784275945585e-17,3.2761270069733844e-17,2.5541120269820334e-20,5.457924888231932e-20,6.325372886950021e-13,1.4649794093555237e-17,1.0166507374748364e-14,7.988959146683859e-17,3.76,0.0,1.4379620112853493e-10,0.2558599591306836,0.5627448164911961,4.0562500984000656e-11,4.822734481180643e-11,0.5794677662874688,6.400525209562856e-19,1.7508616141434932e-19,3.3943642879047747e-10,5.9862644108847544e-09,1.6184996189761338e-08,3.171842389717656e-14,2.344278260946326e-16,6.875436814583102e-18,2.627318363400494e-10,4.144957707957493e-06,1.6601536890934615e-15,4.534587340687736e-15,6.58852297531975e-05,1.647420157927416e-17,3.24469325253336e-08,1.6352210448141166e-17,3.750444965274227e-10,2.0630450872186555e-15,4.0000545192569166e-18,4.8427203366817684e-17,1.387144481456332e-13,4.29092763117139e-12,2.2245615658843243e-08,4.3477413711766897e-10,1.9066697634291404e-10,7.497045525096272e-17,0.00018685234166899566,1.9232621115989008e-09,3.777022204508324e-10,7.059678996894594e-13,0.00016693682309994396
0.003008914413127514,0.6582089395695878,0.006319061484484819,0.0057683043813084025,0.008637193216264293,0.009831068723106587,0.0,0.0,0.0002470555269200872,1.4953346764198123e-05,0.24726997080671614,0.3323685360356481,3.2473266819545186e-07,1.4253804897823612e-12,4.1341121047652535e-14,9.776627119744411e-14,1.1355970980739e-11,3.540539162050401e-09,9.764719438796839e-13,2.7421075819121652e-18,5.103466168028216e-15,7.663374299059518e-19,2.4336178912315015e-14,7.476930028686922e-12,4.4361235238800696e-14,7.640811902438513e-11,1.641926268338303e-17,3.0169900186492356e-17,2.3220810680366654e-20,5.0116926790655904e-20,6.102173179081e-13,1.3663503069966442e-17,9.52531182314121e-15,7.497526446485975e-17,3.76,0.0,1.439734858987803e-10,0.25506218204129605,0.5628072940554617,3.7041165855809194e-11,4.829582785369892e-11,0.5794677665688165,6.348597515186105e-19,1.735689981091795e-19,3.390534367585539e-10,5.989638308211375e-09,1.6208529231223297e-08,3.1669161675065434e-14,2.338337382109226e-16,6.858775348594058e-18,2.6239205357699273e-10,4.132862594585006e-06,1.6536264452322271e-15,4.2087996076584874e-15,6.567956740211579e-05,1.5203138596821715e-17,3.2233310674000006e-08,1.5090226718076077e-17,3.5047703408680366e-10,2.0434267085733635e-15,3.759637327324825e-18,4.4937611936373756e-17,1.2992485700586917e-13,4.2502898800279156e-12,2.2222775916660784e-08,4.357021019848143e-10,1.9161364832264703e-10,6.941888475515019e-17,0.00018682412501299855,1.931055783536048e-09,3.790130287225597e-10,7.063147352248276e-13,0.00016695693444561573
0.0030111124297024444,0.6581109770303866,0.006280833291034382,0.005732165324028516,0.008612775680640344,0.009800540985939696,0.0,0.0,0.0002461752212719783,1.4924493493344886e-05,0.2456887708819682,0.3339497475712059,3.2150021573855434e-07,1.4208465890634422e-12,3.9637151760442693e-14,9.189078522964461e-14,1.0679075235106787e-11,3.5106191053460436e-09,9.197784684309652e-13,2.570526946346452e-18,4.8003591513775696e-15,7.137764294657768e-19,2.2813788856698928e-14,7.028039236998555e-12,4.303266734466963e-14,7.181630599016684e-11,1.53596834817254e-17,2.783888273906683e-17,2.1165503616740868e-20,4.611158286516545e-20,5.892191893880344e-13,1.2748646405343683e-17,8.924490918500168e-15,7.037684504266608e-17,3.76,0.0,1.4415063019499175e-10,0.25427180286380974,0.5628696152076194,3.389241260006382e-11,4.8364740877505e-11,0.5794677668449943,6.29703579039852e-19,1.7206946686190732e-19,3.3864615324677963e-10,5.993000973741757e-09,1.623262263512702e-08,3.1620762897084566e-14,2.332449074206449e-16,6.842262514194167e-18,2.620546711927794e-10,4.120810321359574e-06,1.6471684327204476e-15,3.91143417319758e-15,6.547581300173995e-05,1.4048103136781663e-17,3.202162736656971e-08,1.3943463313450714e-17,3.275188784450066e-10,2.024064569153294e-15,3.533699249265104e-18,4.175302417964669e-17,1.216929324708995e-13,4.210180721567483e-12,2.219831173958924e-08,4.3660226784029377e-10,1.925517070486621e-10,6.436681796858544e-17,0.00018679597952495511,1.9388711309895175e-09,3.8032707348016323e-10,7.066720179171401e-13,0.0001669769893013058
