Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39)
1.1421146356904298e-06,0.5617328202959652,8.345313183441549e-08,1.3974830087715914e-08,1.0258838399469793e-08,1.1933153248857752e-07,0.0,0.0,2.9062112923893754e-08,1.9967432124416892e-11,4.194926494365584e-09,1.2118709399453702e-07,6.97473476734666e-15,2.5683688104915654e-22,1.4640514674739265e-15,9.797489147130532e-10,2.8136983110171886e-10,2.12244618341164e-09,2.787053350682852e-20,5.068602276329648e-28,8.734289752576802e-18,1.1004469084148452e-18,9.403282568395758e-10,6.538428767187464e-17,2.3480712825166628e-15,3.1998597361069203e-19,2.7759327007101275e-24,3.165714766631683e-17,3.5701142889264315e-19,7.86856839003391e-21,1.3694298730525659e-17,3.473689857831199e-24,2.599839631767884e-24,1.9707474981243205e-23,3.76,0.0,0.5015553447094726,0.9999998147737402,3.926023004167656e-08,1.6172381492988687e-11,1.7220521350432189e-07,1.2977354186975298e-07,5.714320514006834e-14,4.907285007159711e-15,5.138281245565641e-11,8.645307208058601e-09
1.168653634668147e-06,0.5617328208727029,8.382662576730175e-08,1.419522940747276e-08,1.0393111447831803e-08,1.232399035482245e-07,0.0,0.0,2.995321875118015e-08,2.1085752344271022e-11,4.2938681517968625e-09,1.2404659489224773e-07,7.146376735611793e-15,2.593105305765522e-22,1.4711727855623423e-15,9.797488926774228e-10,2.8786606754082216e-10,2.1725171197866423e-09,2.885009974020004e-20,5.230269417941172e-28,8.944895664223976e-18,1.1004469221729268e-18,9.403282343260284e-10,6.9967156103504e-17,2.4045737467165638e-15,3.3526122749099947e-19,2.8787263208373372e-24,3.3167538974036735e-17,3.8278607583392566e-19,8.333736795680438e-21,1.4058051731257516e-17,3.638905466976331e-24,2.7752523204481808e-24,2.1192051653187296e-23,3.76,0.0,0.5015553351410663,0.9999998099090456,4.098248412457802e-08,1.6943789927134605e-11,1.7855695001899191e-07,1.32789323204227e-07,5.714353413637585e-14,4.907306371635652e-15,5.138281099890932e-11,8.846195733432334e-09
1.1951926336458644e-06,0.5617328214491212,8.417715838040712e-08,1.4407608871852328e-08,1.0522011197947566e-08,1.271640671818364e-07,0.0,0.0,3.08472841911863e-08,2.2237671416647283e-11,4.392809854674627e-09,1.2690609570961475e-07,7.317570143039428e-15,2.616428737580324e-22,1.4778562842081136e-15,9.797488706367971e-10,2.9434794707441953e-10,2.2225885708529414e-09,2.9835475577025274e-20,5.391756944787362e-28,9.155501578833148e-18,1.1004469373604352e-18,9.40328211704497e-10,7.473601030557924e-17,2.460964760327656e-15,3.5089265443317935e-19,2.982001482487354e-24,3.471238433266452e-17,4.097493400247795e-19,8.813177369033263e-21,1.4421627589932117e-17,3.807772405761036e-24,2.957143075802429e-24,2.2747398953771943e-23,3.76,0.0,0.501555325522885,0.9999998050371858,4.272647470181237e-08,1.7732785898108644e-11,1.8495845775881846e-07,1.3580510824819485e-07,5.714379019399914e-14,4.907322992041416e-15,5.1382809541182904e-11,9.047084255280343e-09
1.2217316326235817e-06,0.5617328220252397,8.450614284344362e-08,1.4612158601085792e-08,1.0645708361357349e-08,1.3110305253970868e-07,0.0,0.0,3.174412343525192e-08,2.3423283769897877e-11,4.491751602704458e-09,1.2976559644649813e-07,7.488333272239523e-15,2.6384132391291684e-22,1.4841289081055471e-15,9.7974884860113e-10,3.008152783434309e-10,2.2726605353706504e-09,3.082636127832981e-20,5.553030876830211e-28,9.366107495675383e-18,1.1004469539290986e-18,9.403281889809646e-10,7.969240860216132e-17,2.517242428909885e-15,3.6688025336312465e-19,3.0857326287863294e-24,3.629160799211776e-17,4.379252782522733e-19,9.306861368353259e-21,1.4784989470969442e-17,3.98027539163031e-24,3.1455381901760273e-24,2.4374988345893918e-23,3.76,0.0,0.50155531585722,0.999999800158603,4.449132818903443e-08,1.853933023146349e-11,1.9140744584832995e-07,1.3882089676952715e-07,5.71439894069677e-14,4.90733591517486e-15,5.138280808312127e-11,9.247972773571253e-09
1.248270631601299e-06,0.5617328226010768,8.481490535151508e-08,1.480907363908573e-08,1.076437219628592e-08,1.3505594852378097e-07,0.0,0.0,3.2643562110728816e-08,2.4642676912250363e-11,4.590693395606826e-09,1.3262509710277746e-07,7.658683821553232e-15,2.659129911133678e-22,1.4900159436873795e-15,9.797488265694324e-10,3.0726788476778647e-10,2.3227330120852196e-09,3.1822472569540286e-20,5.714061339655787e-28,9.576713414070324e-18,1.1004469718694831e-18,9.40328166160617e-10,8.483781362992253e-17,2.5734049972565893e-15,3.832240231840734e-19,3.189896850836622e-24,3.7905133225129564e-17,4.6733773307403e-19,9.814754241385934e-21,1.514810301519656e-17,4.156399117140049e-24,3.340461425055959e-24,2.6076282459388787e-23,3.76,0.0,0.5015553061462633,0.9999997952737122,4.62761990910562e-08,1.9363383254328156e-11,1.979017221016202e-07,1.4183668855037669e-07,5.714414431274971e-14,4.907345956492739e-15,5.138280662475435e-11,9.448861288274124e-09
1.2748096305790163e-06,0.5617328231766503,8.510469047806673e-08,1.4998552739641515e-08,1.0878170057237824e-08,1.3902190011014927e-07,0.0,0.0,3.354543657713535e-08,2.589593185820391e-11,4.689635233116286e-09,1.3548459767834728e-07,7.828638896625209e-15,2.6786468264138756e-22,1.4955411211699238e-15,9.797488045338378e-10,3.1370560362842557e-10,2.372805999728531e-09,3.2823539842676355e-20,5.874822226799782e-28,9.787319333384854e-18,1.1004469911928675e-18,9.403281432474271e-10,9.017359682754168e-17,2.629450840825117e-15,3.9992396278454918e-19,3.294473665604665e-24,3.955288240278883e-17,4.980103330282008e-19,1.033681599081323e-20,1.5510936201078433e-17,4.336128259057169e-24,3.541934166219357e-24,2.785273531328987e-23,3.76,0.0,0.5015552963921126,0.9999997903829027,4.808026972368928e-08,2.020490483421246e-11,2.044391893097814e-07,1.4485248338629934e-07,5.714426468264177e-14,4.907353751525509e-15,5.13828051657292e-11,9.649749799358455e-09
1.3013486295567336e-06,0.5617328237519766,8.537666619838117e-08,1.5180797277200433e-08,1.0987267008562573e-08,1.430001048978972e-07,0.0,0.0,3.444959326562688e-08,2.7183123528685196e-11,4.788577114980259e-09,1.3834409817309991e-07,7.998215008342431e-15,2.6970290558710667e-22,1.5007267103354568e-15,9.797487824944446e-10,3.2012828520578643e-10,2.4228794970197035e-09,3.382930739970742e-20,6.035290886069084e-28,9.997925253032477e-18,1.1004470118957589e-18,9.40328120245643e-10,9.570104278905961e-17,2.685378457690792e-15,4.169800710460241e-19,3.399444810063196e-24,4.1234777065441706e-17,5.299664929741634e-19,1.087300152179734e-20,1.5873459212562445e-17,4.519447486656753e-24,3.749975569571211e-24,2.9705792525871397e-23,3.76,0.0,0.5015552865967741,0.9999997854865396,4.990274986656746e-08,2.106385441540046e-11,2.1101784162078952e-07,1.478682810854298e-07,5.714435813531001e-14,4.907359795804744e-15,5.13828037060969e-11,9.850638306794164e-09
1.327887628534451e-06,0.561732824327071,8.563192860389022e-08,1.5356010271875942e-08,1.1091825495111947e-08,1.4698980987036446e-07,0.0,0.0,3.53558880591252e-08,2.8504321126573315e-11,4.8875190409585455e-09,1.4120359858692924e-07,8.167428075797876e-15,2.714338711298947e-22,1.5055936104182004e-15,9.79748760454928e-10,3.2653579197139273e-10,2.4729535026661716e-09,3.48395327349464e-20,6.195447828287884e-28,1.0208531172471252e-17,1.1004470339586122e-18,9.40328097159937e-10,1.0142135347773576e-16,2.741186460991141e-15,4.343923468494155e-19,3.5047940506101736e-24,4.295073798915999e-17,5.632294145516336e-19,1.1423260972282331e-20,1.6235644313242152e-17,4.70634146926226e-24,3.9646026983193544e-24,3.163689151321944e-23,3.76,0.0,0.5015552767621659,0.9999997805849661,5.174287635685548e-08,2.1940191053080672e-11,2.1763576101456228e-07,1.5088408146770713e-07,5.714443061055168e-14,4.907364475670607e-15,5.1382802246105125e-11,1.0051526810551576e-08
1.3544266275121682e-06,0.5617328249019476,8.587150632631174e-08,1.5524395519063227e-08,1.1192005063762159e-08,1.5099030835577373e-07,0.0,0.0,3.626418571060357e-08,2.9859588489110044e-11,4.986461010823029e-09,1.4406309891973995e-07,8.336293433108147e-15,2.7306350025123535e-22,1.5101614344475562e-15,9.797487384136618e-10,3.329279978292374e-10,2.523028015364804e-09,3.585398585445856e-20,6.355276457000901e-28,1.0419137091200034e-17,1.1004470573646143e-18,9.403280739943914e-10,1.0733565229806283e-16,2.796873571831833e-15,4.521607890804005e-19,3.610507006819456e-24,4.470068524803968e-17,5.978220867468072e-19,1.1987540026715547e-20,1.6597465726599148e-17,4.896794883061551e-24,4.185830652081203e-24,3.364746167704596e-23,3.76,0.0,0.5015552668901218,0.9999997756785038,5.3599912632782483e-08,2.2833873445352536e-11,2.2429111387521703e-07,1.5389988436414907e-07,5.71444867372534e-14,4.9073680921916854e-15,5.138280078572139e-11,1.0252415310601416e-08
1.3809656264898856e-06,0.5617328254766205,8.609636468947438e-08,1.5686156814756e-08,1.1287962130216108e-08,1.5500093717491787e-07,0.0,0.0,3.717435929717425e-08,3.1248984418621474e-11,5.085403024356983e-09,1.4692259917144346e-07,8.504825839133737e-15,2.74597430631415e-22,1.5144485884022392e-15,9.797487163675248e-10,3.393047874038516e-10,2.5731030338027273e-09,3.687244863058147e-20,6.514762817765382e-28,1.062974300875463e-17,1.1004470821060756e-18,9.403280507525189e-10,1.1344498802465385e-16,2.8524386126273112e-15,4.702853966343165e-19,3.716570988625407e-24,4.648453827264462e-17,6.337672865550181e-19,1.2565780213843901e-20,1.6958899522155263e-17,5.090792417273508e-24,4.4136726884712035e-24,3.573892458244005e-23,3.76,0.0,0.5015552569823941,0.999999770767455,5.547314823499452e-08,2.374485996324032e-11,2.3098214766188282e-07,1.5691568961616981e-07,5.714453012176886e-14,4.9073708799272045e-15,5.13827993247944e-11,1.0453303806914793e-08
1.4075046254676029e-06,0.5617328260511022,8.630740960563265e-08,1.5841497268354483e-08,1.1379849786124232e-08,1.590210739643796e-07,0.0,0.0,3.808628970777147e-08,3.2672562992887496e-11,5.184345081354313e-09,1.497820993419515e-07,8.673039489381329e-15,2.7604102442800747e-22,1.518472345499128e-15,9.797486943170308e-10,3.456660553722064e-10,2.623178556658068e-09,3.789471418974753e-20,6.6738953657470795e-28,1.0840348924705493e-17,1.1004471081778213e-18,9.403280274379695e-10,1.1975033858762283e-16,2.9078805008492117e-15,4.8876616842069045e-19,3.8229748460685836e-24,4.830221590483288e-17,6.7108757973027865e-19,1.3157919189228128e-20,1.7319923507359095e-17,5.288318779738809e-24,4.648140337676684e-24,3.791269412619575e-23,3.76,0.0,0.5015552470406582,0.9999997658521029,5.7361898272809614e-08,2.467310867883718e-11,2.3770718767879231e-07,1.5993149707494067e-07,5.714456357433354e-14,4.907373021660712e-15,5.1382797863372046e-11,1.0654192299463195e-08
1.4340436244453202e-06,0.5617328266254045,8.650549123201008e-08,1.599061869540383e-08,1.1467817642112235e-08,1.630501346644872e-07,0.0,0.0,3.899986516236386e-08,3.413037385641081e-11,5.283287181619133e-09,1.5264159943117892e-07,8.84094802954101e-15,2.773993766993202e-22,1.5222489159083302e-15,9.797486722633284e-10,3.5201170583677115e-10,2.6732545826007884e-09,3.892058633188451e-20,6.8326647504033605e-28,1.1050954838656559e-17,1.1004471355724477e-18,9.403280040544495e-10,1.2625261471482947e-16,2.963198243156762e-15,5.076031033669725e-19,3.929708830745861e-24,5.015363644914926e-17,7.098053216128751e-19,1.3763891003104682e-20,1.7680517124979523e-17,5.4893587019686716e-24,4.8892435104893045e-24,4.017017669627614e-23,3.76,0.0,0.5015552370665138,0.9999997609327135,5.926550286164549e-08,2.5618577391694593e-11,2.4446463394483495e-07,1.6294730660078957e-07,5.71445892856461e-14,4.907374659880991e-15,5.1382796401565756e-11,1.0855080788218471e-08
1.4605826234230375e-06,0.5617328271995387,8.669140740229595e-08,1.613372108329123e-08,1.1552011702761195e-08,1.6708757116187766e-07,0.0,0.0,3.9914980760757636e-08,3.5622462493760026e-11,5.382229324965374e-09,1.5550109943904717e-07,9.0085645702147e-15,2.7867732432854954e-22,1.525793512174596e-15,9.797486502053334e-10,3.5834165173718375e-10,2.723331110293479e-09,3.994987897976342e-20,6.991063616103004e-28,1.1261560750243603e-17,1.10044716428088e-18,9.403279806052651e-10,1.329526634320113e-16,3.018390929885617e-15,5.267962004216075e-19,4.036764468150251e-24,5.2038717721000326e-17,7.499426580269067e-19,1.43836263542124e-20,1.804066135576195e-17,5.693896943682232e-24,5.1369906002198275e-24,4.2512771322908545e-23,3.76,0.0,0.5015552270614897,0.9999997560095363,6.118332653719639e-08,2.6581223653565007e-11,2.5125295816231964e-07,1.659631180626379e-07,5.714460896364054e-14,4.90737590567379e-15,5.138279493932632e-11,1.1055969273152814e-08
1.4871216224007548e-06,0.5617328277735152,8.686590684692886e-08,1.6271002123464867e-08,1.1632574269976678e-08,1.7113286907715552e-07,0.0,0.0,4.0831538059170416e-08,3.714887048608933e-11,5.481171511216225e-09,1.5836059936548124e-07,9.175901702462304e-15,2.798794553132427e-22,1.529120410614325e-15,9.797486281419052e-10,3.646558142981426e-10,2.7734081383920087e-09,4.09824156567557e-20,7.149086417607326e-28,1.1472166659131724e-17,1.1004471942940516e-18,9.403279570934375e-10,1.3985127142239262e-16,3.0734577298735705e-15,5.463454585568064e-19,4.144134440142305e-24,5.395737709183618e-17,7.915215262403158e-19,1.5017052830187048e-20,1.8400338626127842e-17,5.9019182968865905e-24,5.391388578887533e-24,4.494186982176977e-23,3.76,0.0,0.5015552170270453,0.9999997510828056,6.311475765133523e-08,2.756100479159922e-11,2.5807070078433703e-07,1.6897893133747151e-07,5.714462393952159e-14,4.907376845621515e-15,5.1382793476591475e-11,1.1256857754238774e-08
1.513660621378472e-06,0.5617328283473438,8.702969221518265e-08,1.640265680423503e-08,1.1709643871538145e-08,1.7518554568871485e-07,0.0,0.0,4.174944467286529e-08,3.870963575187085e-11,5.580113740203613e-09,1.6122009921040785e-07,9.342971513860617e-15,2.8101011826944816e-22,1.5322430089355997e-15,9.79748606073381e-10,3.709541225113042e-10,2.8234856655461482e-09,4.2018028991534863e-20,7.306729249412695e-28,1.1682772565013124e-17,1.1004472256040528e-18,9.40327933522023e-10,1.4694916824782183e-16,3.1283978856028295e-15,5.662508767709716e-19,4.251812476837305e-24,5.59095315315169e-17,8.345636559805849e-19,1.566409513511099e-20,1.875953272072006e-17,6.113407589547504e-24,5.6524430880436675e-24,4.7458856929701427e-23,3.76,0.0,0.5015552069645745,0.9999997461527412,6.505920775417157e-08,2.855787793009354e-11,2.6491646817979975e-07,1.719947463098446e-07,5.714463525056108e-14,4.9073775471908515e-15,5.138279201342453e-11,1.1457746231449232e-08
1.5401996203561894e-06,0.5617328289210342,8.718342291126523e-08,1.6528877058683596e-08,1.178335521194869e-08,1.7924514798433897e-07,0.0,0.0,4.2668613903241156e-08,4.030479277281129e-11,5.679056011767834e-09,1.6407959897375699e-07,9.509785604838902e-15,2.8207343203268626e-22,1.5351738803104485e-15,9.79748584000056e-10,3.772365126490967e-10,2.8735636904002022e-09,4.30565602483277e-20,7.463989688017539e-28,1.1893378467605582e-17,1.1004472582044348e-18,9.403279098939982e-10,1.5424702943388875e-16,3.183210708639391e-15,5.865124540906207e-19,4.3597932572256924e-24,5.789509764802071e-17,8.7909057049985e-19,1.6324675304789156e-20,1.9118228699596162e-17,6.328349688875715e-24,5.920158524559786e-24,5.0065110433372166e-23,3.76,0.0,0.5015551968754077,0.9999997412195495,6.701611096618986e-08,2.957180001087629e-11,2.7178892989496247e-07,1.7501056287141432e-07,5.714464370502213e-14,4.907378062953435e-15,5.138279054985095e-11,1.1658634704757377e-08
1.5667386193339067e-06,0.5617328294945946,8.732771775586985e-08,1.6649851462643793e-08,1.1853839143003077e-08,1.8331125083271367e-07,0.0,0.0,4.358896438787338e-08,4.1934372805865345e-11,5.7779983257571536e-09,1.6693909865546262e-07,9.67635510511217e-15,2.8307329528080487e-22,1.537924824118484e-15,9.797485619213892e-10,3.835029278084789e-10,2.9236422115935955e-09,4.409785888139636e-20,7.620866646230555e-28,1.2103984366651104e-17,1.1004472920891904e-18,9.403278862120748e-10,1.6174547942181928e-16,3.2378955753511993e-15,6.071301895719333e-19,4.468072317884966e-24,5.991399172466434e-17,9.251235876837103e-19,1.6998712910306248e-20,1.947641281986373e-17,6.546729504255569e-24,6.194538121685535e-24,5.276200129127046e-23,3.76,0.0,0.5015551867608152,0.9999997362834238,6.898492334393542e-08,3.0602727812417307e-11,2.7868681600998504e-07,1.7802638092050327e-07,5.714464993289221e-14,4.907378433884146e-15,5.13827890858251e-11,1.1859523174136718e-08
1.6198166172893411e-06,0.5617328306413579,8.759028670560371e-08,1.6876798839816132e-08,1.1985628901563808e-08,1.9146138713996515e-07,0.0,0.0,4.5432908451134384e-08,4.5296911963414146e-11,5.9758830804415535e-09,1.726580977736917e-07,1.000880259527206e-14,2.8489721956989983e-22,1.5429305330927421e-15,9.797485177478069e-10,3.9598763722571525e-10,3.023800737534715e-09,4.618819458458283e-20,7.933471665673683e-28,1.252519615318133e-17,1.1004473636863094e-18,9.403278386968565e-10,1.7734640463423016e-16,3.3468792460295796e-15,6.494341313995198e-19,4.685511229970844e-24,6.405142747008064e-17,1.0217921817825458e-18,1.838682750751651e-20,2.0191196063269442e-17,6.99374214780963e-24,6.763297358418697e-24,5.843314543532676e-23,3.76,0.0,0.5015551664601445,0.9999997264030865,7.29562056753543e-08,3.2715426978402664e-11,2.925540694510209e-07,1.8405802110548582e-07,5.714465754335176e-14,4.907378860569045e-15,5.138278615653823e-11,1.2261300101004516e-08
1.6675868154492322e-06,0.5617328316730776,8.779979020612189e-08,1.706492553156295e-08,1.2094435663538007e-08,1.9881498925862265e-07,0.0,0.0,4.709577985211324e-08,4.84411782202309e-11,6.153979503378324e-09,1.7780519670026865e-07,1.0307271423826447e-14,2.8635668792539154e-22,1.5469244674081376e-15,9.797484779715227e-10,4.0716879558727793e-10,3.113945094630985e-09,4.807760409236744e-20,8.213516568215837e-28,1.2904286746783193e-17,1.1004474324504636e-18,9.403277957735475e-10,1.9207856645941348e-16,3.444521872735501e-15,6.887257311364606e-19,4.8821963245310025e-24,6.788825595787149e-17,1.114154485198555e-18,1.9681304319642278e-20,2.0832634525101277e-17,7.407660078283928e-24,7.297983330991922e-24,6.386077252568533e-23,3.76,0.0,0.501555148114174,0.9999997175024579,7.656605887279012e-08,3.467457945857437e-11,3.0510996042978444e-07,1.8948650146178386e-07,5.714466066680287e-14,4.9073790022059066e-15,5.138278351871076e-11,1.2622899321489268e-08
1.7153570136091234e-06,0.5617328327044894,8.798673882367135e-08,1.723881195144181e-08,1.2194644765884675e-08,2.061841452774049e-07,0.0,0.0,4.876142441728503e-08,5.169733353197921e-11,6.332076061736127e-09,1.8295229536141132e-07,1.0605101059186105e-14,2.8766214120801256e-22,1.5504883072471989e-15,9.797484381767921e-10,4.182975794279523e-10,3.204091038536574e-09,4.9973970527749095e-20,8.492349969034243e-28,1.3283377325834017e-17,1.1004475052771463e-18,9.403277527126455e-10,2.0746829741220413e-16,3.5417427842996187e-15,7.291712701052797e-19,5.0798094562007155e-24,7.183175370017184e-17,1.2117188353126215e-18,2.101803897675488e-20,2.147224812028505e-17,7.832483694695268e-24,7.854265951039646e-24,6.960308530721916e-23,3.76,0.0,0.5015551297030679,0.9999997085948319,8.02069736449346e-08,3.66881526044363e-11,3.17730983512985e-07,1.94914985320254e-07,5.714466159115257e-14,4.9073790007768906e-15,5.138278087951878e-11,1.2984498528845852e-08
