Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186)
6.276121759601977e-08,0.8834300040484067,7.686192880228604e-05,3.3299801191761086e-06,3.820726341155602e-06,6.15156977948245e-05,0.0,0.0,1.1130593478331342e-06,2.195284341399465e-09,1.8900126803411605e-06,5.464213701034511e-05,1.005987425702596e-09,4.2861729621455697e-13,5.971231820403188e-09,1.7046175880444722e-05,2.8433713307498e-06,9.560751733069885e-07,1.7968463469731024e-13,9.288281165731523e-17,1.4856928184697169e-10,4.98756696627211e-10,1.9913834407434356e-05,5.960702731288443e-13,6.916345280776478e-11,2.7398494144716184e-14,7.306271586541241e-15,1.327464196351056e-10,1.5992260405153423e-13,7.517443076575524e-14,1.827518137401384e-12,8.617989277854334e-18,1.459196955618776e-16,8.54174962191607e-17,3.76,0.0,0.9822898865167607,0.9999373675724103,2.3781040675592948e-06,1.4795830815842707e-07,3.589449182882481e-05,9.812106983741872e-05,1.196683606940279e-11,8.688824158679903e-12,6.728741116385202e-07,3.151862882424669e-05,2.3813248112635393e-08,2.2464338051120875e-09,3.9767651395706164e-14
6.410974101516546e-08,0.8834307161200526,7.874811147101262e-05,3.4751878787522873e-06,3.9815700476436896e-06,6.380654901134748e-05,0.0,0.0,1.142199231951225e-06,2.296348804640197e-09,1.9530185922100064e-06,5.648045668362497e-05,1.0803693502479566e-09,4.695769697168738e-13,6.259649711412389e-09,1.7101443585087415e-05,2.935844427525791e-06,9.879242997614393e-07,1.9089873380887595e-13,1.0253598358359599e-16,1.5568099760610015e-10,5.150854336343409e-10,1.993215760474644e-05,6.559643369298276e-13,7.180155365351855e-11,2.970606026435234e-14,8.142565659168882e-15,1.4155923572605337e-10,1.7526555001222798e-13,8.144739186840273e-14,1.966121830021854e-12,9.455286740430828e-18,1.670224164087084e-16,9.746122499732864e-17,3.76,0.0,0.9822851836260386,0.9999352191404052,2.5321896097841822e-06,1.568274253528136e-07,3.780740550460971e-05,0.00010023186601179407,1.2111869493282514e-11,8.725760500136949e-12,6.751320205692268e-07,3.219579052300667e-05,2.569428900820599e-08,2.384564612913564e-09,4.149482753040162e-14
6.545826443431115e-08,0.8834314290719189,8.060323888793476e-05,3.6219339768427533e-06,4.144026740367762e-06,6.613542047583013e-05,0.0,0.0,1.1715378977899582e-06,2.3999428463026482e-09,2.0162287320343615e-06,5.832466810826787e-05,1.1576965035937908e-09,5.126975800537883e-13,6.549812829918875e-09,1.715207381915701e-05,3.028445552510228e-06,1.0198744463939887e-06,2.0248218613781616e-13,1.128530071619532e-16,1.6290496373568345e-10,5.312232180770366e-10,1.994879049867441e-05,7.2013514148145e-13,7.4450679604216e-11,3.21454374069504e-14,9.04397154842247e-15,1.5067946255046975e-10,1.916061959413669e-13,8.803069648061138e-14,2.1113029968568617e-12,1.034815901956476e-17,1.9043197342918983e-16,1.107959341103137e-16,3.76,0.0,0.9822804332650862,0.9999330600269857,2.6922638847112264e-06,1.6598054039148485e-07,3.976759279298024e-05,0.00010234275923878868,1.2248821119825627e-11,8.759832550471827e-12,6.772005658022148e-07,3.287294889397958e-05,2.767393550530703e-08,2.526982369811582e-09,4.3258711471757794e-14
6.680678785345684e-08,0.8834321428278019,8.242705345298171e-05,3.770107524788047e-06,4.307984789347258e-06,6.850166966089724e-05,0.0,0.0,1.2010716985922794e-06,2.5060796874957253e-09,2.0796268460327896e-06,6.017427653825096e-05,1.2379512300519444e-09,5.57962441003618e-13,6.841346675340783e-09,1.7198440262582996e-05,3.1211474059489496e-06,1.0519173383849056e-06,2.1443520158204146e-13,1.2385336177544602e-16,1.7023790896471728e-10,5.471604604829417e-10,1.9963888900205292e-05,7.887563528622052e-13,7.710956542799976e-11,3.472036434142056e-14,1.001288525837075e-14,1.6010684583348627e-10,2.0897721080556284e-13,9.492730815082006e-14,2.2631575878079402e-12,1.1298332763778238e-17,2.1631495579148266e-16,1.2551469704498097e-16,3.76,0.0,0.9822756360062508,0.9999308908103761,2.8583815141365964e-06,1.7541800056465775e-07,4.1774480970817193e-05,0.00010445374758689301,1.2378036358702865e-11,8.791252750403623e-12,6.790949707556527e-07,3.355010390383796e-05,2.975456307109843e-08,2.6736525550052167e-09,4.505930280066134e-14
6.815531127260253e-08,0.8834328573176882,8.421938064907247e-05,3.919599998412911e-06,4.473334997517738e-06,7.090465044916317e-05,0.0,0.0,1.2307969785969085e-06,2.614772179889595e-09,2.143197993684929e-06,6.202882711493012e-05,1.3211119893487086e-09,6.053481527989913e-13,7.1338931151572156e-09,1.724088839822049e-05,3.2139247915221857e-06,1.0840453688864648e-06,2.2675790184636024e-13,1.3555583769743363e-16,1.7767668540471597e-10,5.628888228519808e-10,1.9977594044245908e-05,8.620021294822527e-13,7.977703530154601e-11,3.7434528865127785e-14,1.1051639134451128e-14,1.6984103937314328e-10,2.274110701418332e-13,1.0213985268079018e-13,2.4217755213005935e-12,1.2307486948309868e-17,2.4484279518458753e-16,1.417136215936976e-16,3.76,0.0,0.9822707924305707,0.9999287120286235,3.0305932666090143e-06,1.851400725550903e-07,4.382748866616592e-05,0.00010656482911428799,1.249985763013869e-11,8.820218996313727e-12,6.808293151464173e-07,3.4227255519639074e-05,3.1938516914129686e-08,2.824538383109218e-09,4.689660109613229e-14
6.950383469174822e-08,0.8834335724772858,8.59801213189424e-05,4.070305324070894e-06,4.639970659199852e-06,7.334371468057686e-05,0.0,0.0,1.2607100807024103e-06,2.7260328060037518e-09,2.206928447801294e-06,6.388790185328752e-05,1.4071536051724455e-09,6.548249633829743e-13,7.427110592342726e-09,1.7279737367446797e-05,3.3067544602647285e-06,1.1162515483535323e-06,2.3945032962235114e-13,1.4797851545117767e-16,1.8521826393640732e-10,5.784011246782085e-10,1.999003397813107e-05,9.400469520473836e-13,8.24519973503124e-11,4.029156377667428e-14,1.2162497645091903e-14,1.7988161703100767e-10,2.469400446603836e-13,1.0967063277376146e-13,2.587240677721449e-12,1.3377250223522246e-17,2.761915116026281e-16,1.5949175824510482e-16,3.76,0.0,0.982265903126175,0.9999265241824937,3.2089461318059193e-06,1.9514694865432847e-07,4.592602745413146e-05,0.00010867600187350896,1.2614622720354831e-11,8.84691546331652e-12,6.824166094884927e-07,3.490440370883057e-05,3.422811159227193e-08,2.9796010390192885e-09,4.877060593535407e-14
7.08523581108939e-08,0.8834342882475864,8.770924450442399e-05,4.222119949154715e-06,4.807787606523846e-06,7.581821355286534e-05,0.0,0.0,1.2908073533802124e-06,2.83987368017476e-09,2.270805601288225e-06,6.575111682739859e-05,1.4960475094253937e-09,7.063571525928143e-13,7.720674203047352e-09,1.7315281744275092e-05,3.3996149648220574e-06,1.1485294572531537e-06,2.525124568919811e-13,1.6113874883375072e-16,1.9285972950311577e-10,5.936912533784792e-10,2.000132481527338e-05,1.0230654605805642e-12,8.513343838429346e-11,4.329504320162762e-14,1.3347653686827612e-14,1.9022808348952457e-10,2.675961903713625e-13,1.1752164277709356e-13,2.7596309077792024e-12,1.450919858158355e-17,3.1054145089067494e-16,1.7895100439288924e-16,3.76,0.0,0.9822609686868216,0.9999243277381822,3.393483397925276e-06,2.0543875251614963e-07,4.806950331536851e-05,0.00011078726391566896,1.2722663393661908e-11,8.871513407959328e-12,6.838688664520905e-07,3.558154843925515e-05,3.66256306987497e-08,3.138799897508313e-09,5.068131689370174e-14
7.220088153003959e-08,0.8834350045744581,8.940678081745993e-05,4.374942898478959e-06,4.976684244935201e-06,7.832749888596812e-05,0.0,0.0,1.3210851568937543e-06,2.9563065501353415e-09,2.3348178802890078e-06,6.761811954600037e-05,1.5877619811702641e-09,7.599034335636986e-13,8.01427566140529e-09,1.734779322497157e-05,3.4924865235560936e-06,1.180873201993601e-06,2.659441924288653e-13,1.7505315137014564e-16,2.0059827637801342e-10,6.087540792951274e-10,2.0011571867184617e-05,1.1112322984340241e-12,8.782041884519716e-11,4.644847926710543e-14,1.460922539044468e-14,2.008798838727766e-10,2.894113400816611e-13,1.2569458340424838e-13,2.939018054807526e-12,1.57048533289926e-17,3.4807701563871215e-16,2.0019600494982133e-16,3.76,0.0,0.9822559897105606,0.9999221231298424,3.584244731624174e-06,2.1601554447818452e-07,5.025731796706987e-05,0.0001128986132942725,1.2824304235109729e-11,8.894171946454782e-12,6.851971689348434e-07,3.625868967915417e-05,3.913332661953537e-08,3.302092728135254e-09,5.262873354476867e-14
7.354940494918528e-08,0.8834357214082628,9.107281631255595e-05,4.528675817827371e-06,5.146561578807245e-06,8.087092426063491e-05,0.0,0.0,1.3515398688769276e-06,3.0753427991424163e-09,2.398954663377305e-06,6.948858650881844e-05,1.6822623794496536e-09,8.154173661123207e-13,8.307623166845195e-09,1.7377522231816127e-05,3.5853508940059406e-06,1.213277373910648e-06,2.797453885663387e-13,1.8973758596738362e-16,2.084312034574548e-10,6.235853753417343e-10,2.0020870665616126e-05,1.2047219632033528e-12,9.051206797536147e-11,4.975531911826937e-14,1.594925340388919e-14,2.118364123233701e-10,3.124170961211997e-13,1.341908763385111e-13,3.1254679900554926e-12,1.696567935138951e-17,3.8898639091407635e-16,2.233340499175477e-16,3.76,0.0,0.9822509667985205,0.9999199107619443,3.7812662600774897e-06,2.2687732648091647e-07,5.248887007570252e-05,0.00011501004806865142,1.2919861699722859e-11,8.915038805485972e-12,6.864117347676263e-07,3.6935827397170415e-05,4.1753420355920444e-08,3.469435886082091e-09,5.461285546039208e-14
7.489792836833097e-08,0.883436438703506,9.270748683123947e-05,4.683223005876951e-06,5.3173232281203285e-06,8.344784604082285e-05,0.0,0.0,1.3821678893220978e-06,3.1969934485956963e-09,2.463206206484269e-06,7.136222093442052e-05,1.7795113692937678e-09,8.728477772918208e-13,8.600441188033095e-09,1.740469943037368e-05,3.6781912552163677e-06,1.2457370111513067e-06,2.939158472968221e-13,2.0520715754211845e-16,2.163559096232905e-10,6.381817413054942e-10,2.0029307885681157e-05,1.3037086644360117e-12,9.320757921554998e-11,5.3218942267573624e-14,1.7369698626438828e-14,2.2309701962421707e-10,3.3664482416868296e-13,1.4301167863412802e-13,3.3190406600226926e-12,1.8293083656311015e-17,4.3346126623815123e-16,2.4847496943291266e-16,3.76,0.0,0.9822459005538009,0.9999176910114705,3.984580654760135e-06,2.3802404661186616e-07,5.476355636025753e-05,0.0001171215663070505,1.3009643346086243e-11,8.934251043186945e-12,6.875219780092848e-07,3.76129615623501e-05,4.4488101406453945e-08,3.6407844895470812e-09,5.6633682210677435e-14
7.624645178747666e-08,0.8834371564185057,9.43109727898108e-05,4.838491435634363e-06,5.488875437102919e-06,8.605762428902009e-05,0.0,0.0,1.4129656450252044e-06,3.3212691610924116e-09,2.527563573244056e-06,7.32387506504232e-05,1.8794691403574763e-09,9.32139184755327e-13,8.892470176377444e-09,1.7429537160421065e-05,3.7709920984513973e-06,1.2782475632968047e-06,3.084553257624366e-13,2.214762084005152e-16,2.2436988920900988e-10,6.525405327730717e-10,2.0036962179944727e-05,1.4083661880100227e-12,9.590620583585313e-11,5.684265826592267e-14,1.8872440367914482e-14,2.346610199498068e-10,3.6212564805668547e-13,1.5215789684265524e-13,3.519790144913448e-12,1.9688414178898813e-17,4.816965551269828e-16,2.7573102678139683e-16,3.76,0.0,0.9822407915804661,0.9999154642299592,4.194217216585346e-06,2.4945560330145696e-07,5.7080772594321854e-05,0.0001192331660893912,1.309394723362444e-11,8.951935738481985e-12,6.885365668184237e-07,3.829009214414406e-05,4.733952770280142e-08,3.816092584332671e-09,5.869121336402195e-14
7.759497520662235e-08,0.8834378745150923,9.588349438225107e-05,4.994390766434609e-06,5.6611270756567326e-06,8.869962358306809e-05,0.0,0.0,1.443929593532415e-06,3.4481802438680618e-09,2.5920185704427417e-06,7.511792613683074e-05,1.9820936177558935e-09,9.932322190304002e-13,9.183466220783154e-09,1.745223078171813e-05,3.86373912581015e-06,1.31080485856657e-06,3.233635411921505e-13,2.385583161561197e-16,2.3247072759639842e-10,6.666597945984097e-10,2.004390493242454e-05,1.518867767043437e-12,9.860725680060474e-11,6.062970468345015e-14,2.0459274906290822e-14,2.465276968270312e-10,3.8889044544629563e-13,1.6163020080464537e-13,3.727764727311791e-12,2.1152958835167484e-17,5.338901134228793e-16,3.0521680983585307e-16,3.76,0.0,0.9822356404826363,0.9999132307453998,4.410201962063217e-06,2.611718491956547e-07,5.943991451477731e-05,0.00012134484550973834,1.317306146450814e-11,8.968210647706934e-12,6.894634779355913e-07,3.896721911240839e-05,5.0309825594486526e-08,3.995313296277507e-09,6.078544848713732e-14
7.894349862576804e-08,0.8834385929583219,9.742530717092893e-05,5.150833347463117e-06,5.8339896343127125e-06,9.13732137424634e-05,0.0,0.0,1.475056226629579e-06,3.5777366525776464e-09,2.656563688258532e-06,7.699951871332286e-05,2.087340664789705e-09,1.0560640412759712e-12,9.473200654090053e-09,1.747295993677851e-05,3.956419156266043e-06,1.3434050734462826e-06,3.386401753363656e-13,2.564662939799038e-16,2.4065609696164357e-10,6.805381987866115e-10,2.0050200940394728e-05,1.6353859591839857e-12,1.0131009286510563e-10,6.458324538645285e-14,2.2131914416990548e-14,2.586963083805181e-10,4.169698442720986e-13,1.7142903705873838e-13,3.943006970216004e-12,2.268794480728571e-17,5.902424575477663e-16,3.3704912134470993e-16,3.76,0.0,0.9822304478636611,0.9999109908639942,4.632557710176158e-06,2.7317259472894696e-07,6.184037864439683e-05,0.0001234566026784941,1.3247263852769464e-11,8.983184828137396e-12,6.903100478511635e-07,3.964434243740434e-05,5.340108987790224e-08,4.178398972186878e-09,6.291638714507189e-14
8.029202204491373e-08,0.8834393117162201,9.893669803885193e-05,5.307734213681151e-06,6.00737721339766e-06,9.40777704715511e-05,0.0,0.0,1.5063420734126795e-06,3.7099479953758538e-09,2.721192044989774e-06,7.888331886152336e-05,2.1951642773548494e-09,1.1205687535405847e-12,9.761459620467881e-09,1.749188973339955e-05,4.049020038663128e-06,1.3760447045872865e-06,3.5428487844581635e-13,2.752121929857371e-16,2.4892375218365007e-10,6.94174986636815e-10,2.0055909031011598e-05,1.758092530120613e-12,1.0401412289968098e-10,6.870636909613291e-14,2.38919862473765e-14,2.711660919320945e-10,4.463942198681235e-13,1.8155464183066077e-13,4.165553803609822e-12,2.4294538045389925e-17,6.5095648371502405e-16,3.713468684609684e-16,3.76,0.0,0.9822252143253735,0.9999087448717873,4.861304169697356e-06,2.8545761141970343e-07,6.428156303509266e-05,0.00012556843572434137,1.3316821704812189e-11,8.996959228535035e-12,6.910830207608523e-07,4.032146208979783e-05,5.661538386536379e-08,4.36530130990996e-09,6.508402890123206e-14
8.164054546405941e-08,0.8834400307595379,0.00010041798147849805,5.465011074963848e-06,6.1812065070348946e-06,9.681267592650466e-05,0.0,0.0,1.5377837029747423e-06,3.844823537258216e-09,2.785897335979678e-06,8.076913467362976e-05,2.3055167699145498e-09,1.186677798956745e-12,1.0048043612001614e-08,1.7509171849995298e-05,4.141530571222152e-06,1.408720542830791e-06,3.70297272837877e-13,2.948073065637223e-16,2.572715269228552e-10,7.075699149689515e-10,2.0061082619100495e-05,1.887158343153151e-12,1.0671880043517357e-10,7.300208821424324e-14,2.5741032510447743e-14,2.839362680188242e-10,4.771936926941158e-13,1.9200705357328923e-13,4.39543661878297e-12,2.5973842970661867e-17,7.162371890473501e-16,4.082309518726514e-16,3.76,0.0,0.9822199404674201,0.9999064930361807,5.096458026703877e-06,2.980266349085396e-07,6.676286793810673e-05,0.00012768034279595717,1.3381991696979853e-11,9.009627247112469e-12,6.91788593423784e-07,4.0998578040658426e-05,5.995473949030669e-08,4.555971478197739e-09,6.728837331740364e-14
8.29890688832051e-08,0.8834407500615286,0.00010186949619354427,5.622584299196671e-06,6.355396782552153e-06,9.957731921251436e-05,0.0,0.0,1.5693777267421782e-06,3.982372204628318e-09,2.850673786459726e-06,8.265679041915198e-05,2.4183489529813046e-09,1.2543203496936235e-12,1.0332766981766659e-08,1.7524945566944432e-05,4.233940427128715e-06,1.4414296492168184e-06,3.866769560897511e-13,3.152621764830491e-16,2.656973298754481e-10,7.207232062488365e-10,2.0065770211859455e-05,2.022753254651887e-12,1.0942362042298306e-10,7.747333790043613e-14,2.768050997242096e-14,2.9700604388920506e-10,5.093981265892991e-13,2.027861250362887e-13,4.632681369646948e-12,2.7726902364727786e-17,7.8629139546316e-16,4.478241548665358e-16,3.76,0.0,0.982214626886654,0.9999042356073301,5.338033032058851e-06,3.1087936775898257e-07,6.928369640700531e-05,0.00012979232206351582,1.3443019837181343e-11,9.021275257527341e-12,6.924324570461183e-07,4.1675690261457716e-05,6.342115744502985e-08,4.750360226957347e-09,6.952941995377238e-14
8.433759230235079e-08,0.883441469597746,0.00010329160199102269,5.7803768900156375e-06,6.529869855821899e-06,0.00010237109681715463,0.0,0.0,1.6011208004911386e-06,4.122602590059148e-09,2.9155161080460026e-06,8.454612522185509e-05,2.5336103021184137e-09,1.3234236808545832e-12,1.0615457439826776e-08,1.753933872733417e-05,4.3262400857944515e-06,1.474169332843933e-06,4.034235038945729e-13,3.3658660059539255e-16,2.7419914120500806e-10,7.336355024185032e-10,2.0070015865674743e-05,2.165046015235268e-12,1.1212811620190042e-10,8.212297538600745e-14,2.971179020969317e-14,3.103746165324568e-10,5.430371274880761e-13,2.1389153485040902e-13,4.877308680326152e-12,2.9554697430858954e-17,8.613274771118084e-16,4.90251032629246e-16,3.76,0.0,0.9822092741765931,0.999901972819441,5.58604008865904e-06,3.240154820384836e-07,7.184345483893519e-05,0.00013190437171999882,1.350014149881012e-11,9.031983103719832e-12,6.930198363211796e-07,4.235279872406759e-05,6.701660734766735e-08,4.9484179884995706e-09,7.180716836894457e-14
8.568611572149648e-08,0.8834421893458504,0.00010468467694262301,5.9383144598183e-06,6.704550063013102e-06,0.00010519341298546426,0.0,0.0,1.6330096260721901e-06,4.265522957219521e-09,2.980419458634796e-06,8.643699183934576e-05,2.651249118525794e-09,1.3939135288467593e-12,1.0895955537775662e-08,1.7552468630632053e-05,4.418420769400623e-06,1.5069371304518573e-06,4.205364726132667e-13,3.5878964197940917e-16,2.8277500915105123e-10,7.463078222332787e-10,2.007385959970572e-05,2.3142041764919995e-12,1.1483185666324045e-10,8.695377950876447e-14,3.183616001160919e-14,3.240411752912672e-10,5.781400425389888e-13,2.2532279861747605e-13,5.129333958340617e-12,3.145814801295569e-17,9.415550920583325e-16,5.35637802062944e-16,3.76,0.0,0.9822038829269337,0.9998997048919649,5.840487338264858e-06,3.374346216966013e-07,7.444155345920261e-05,0.00013401648998232922,1.355358151636159e-11,9.041824564595835e-12,6.935555257643044e-07,4.302990340075788e-05,7.074302793534604e-08,5.150094970356029e-09,7.412161811996708e-14
8.703463914064217e-08,0.8834429092854366,0.00010604911479507736,6.0963251986178425e-06,6.8793642291904735e-06,0.00010804368004185515,0.0,0.0,1.6650409528694046e-06,4.411141245939183e-09,3.0453794054566963e-06,8.83292555381103e-05,2.771212681321875e-09,1.4657144330635411e-12,1.1174114146696299e-08,1.7564442862890833e-05,4.510474384353026e-06,1.539730787605486e-06,4.380154015521234e-13,3.818796393763894e-16,2.914230468119336e-10,7.587415219049964e-10,2.0077337770411813e-05,2.4703940030733114e-12,1.175344436052589e-10,9.196845045390977e-14,3.405482200647836e-14,3.380049041039394e-10,6.147359595746611e-13,2.3707927950231825e-13,5.388767512733888e-12,3.3438112958856546e-17,1.0271849188424336e-15,5.841122323672138e-16,3.76,0.0,0.9821984537231179,0.9998974320307047,6.101380247749319e-06,3.5113640475599563e-07,7.707740675386149e-05,0.0001361286750923451,1.3603554333253562e-11,9.050867789695795e-12,6.940439234845118e-07,4.370700426419385e-05,7.460232728074195e-08,5.355341240220104e-09,7.647276876234754e-14
