Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42),CF2O(48)
0.0004077800859986943,0.7259595683507452,3.230827463731312e-05,1.9346771336221383e-05,7.82380007745366e-05,0.03150099911163892,0.0,0.0,0.0007364127711245212,6.023772462342114e-05,0.26696899557708986,0.006813540408942707,4.711224765153406e-06,5.743363472297507e-15,4.874682629273475e-11,8.69680086697091e-08,4.054679348683921e-06,0.005082982123131201,1.4371991097006772e-07,1.1622617033171276e-09,9.010770203450592e-05,7.151081827056071e-11,6.229234238189232e-08,4.142913456375644e-06,1.0209167638312653e-09,0.0004513425390344128,9.026544650451346e-10,5.356763984629237e-06,7.409433220105919e-09,4.579399558447981e-11,2.0517118963183924e-08,4.889809320824708e-12,5.375514803308844e-10,2.562315646071163e-08,3.76,0.0,0.5295264435336011,0.6998159244536145,0.28584580457736875,0.00023693197118053469,0.008245116263857693,0.2888473642649112,1.492027040558896e-14,1.0208898643271055e-14,2.645648540092937e-09,4.630031248794132e-06,0.02587755490738335,5.799041789544578e-06,2.784192805478619e-13,1.682267569344418e-14,3.2784664834933595e-07,2.2471354681658206e-07,7.8066511275321e-08,0.011073986573872766,0.0003180924293946936,8.617059932058303e-08,2.3742089734193333e-05,7.753733661056066e-08,1.44897382747437e-06,2.9431587698336765e-12,8.311392186794173e-11,5.06465386962908e-07,5.681105698550289e-06,3.7038948090937002e-09,3.946164242154923e-12,7.386780876972634e-14,6.810115029959834e-08,8.987334766897079e-07,1.0786986501935745e-05,0.002270042441740587,3.6694328455038034e-05,6.904185091521675e-08,3.016730714648596e-06,0.00013477956438759982
0.0004090376166266017,0.7260844956259136,3.2351125019906126e-05,1.9347927421157994e-05,7.821815202832384e-05,0.03160150334753987,0.0,0.0,0.0007361144140257046,6.015533665004378e-05,0.2679098782321448,0.0068389665194513284,4.713286026405899e-06,5.769015062176116e-15,4.883846560138222e-11,8.693043572690548e-08,4.073385317648108e-06,0.005085103203031778,1.448565153968387e-07,1.1712993381004964e-09,9.074568219139466e-05,7.212445386256937e-11,6.218024311991379e-08,4.163989600409089e-06,1.0246850223959748e-09,0.00045439988403233797,9.101161360901623e-10,5.395937448915928e-06,7.487963537852624e-09,4.619393122548656e-11,2.0563719515321353e-08,4.920110831159165e-12,5.414698960929852e-10,2.5893709412059486e-08,3.76,0.0,0.5285418771989584,0.6989218303885145,0.2866948365580388,0.00023816899345017428,0.00823721561870874,0.28984779751452855,1.4892226412026582e-14,1.0189706155829495e-14,2.6407258405477643e-09,4.6303270564640735e-06,0.02582038705474905,5.785087388267577e-06,2.7803311612650557e-13,1.6799361311569854e-14,3.275058720622672e-07,2.2439376692969962e-07,7.787893629087915e-08,0.01110587721044031,0.0003176860304562235,8.651268193984662e-08,2.3674738430727136e-05,7.784882678351285e-08,1.4526695952272496e-06,2.9305557678884734e-12,8.36752690579144e-11,5.084919354585648e-07,5.6976088575775525e-06,3.688034110352405e-09,3.954243483552645e-12,7.411196248980236e-14,6.78938491185167e-08,9.015268584255487e-07,1.0826343914019053e-05,0.002277470308100197,3.685825989346427e-05,6.924982840957712e-08,3.0336549021701934e-06,0.0001358346332257758
0.00041029514725450907,0.7262091605832018,3.239398072970448e-05,1.934910933803398e-05,7.819831065616518e-05,0.03170185855797915,0.0,0.0,0.0007358080433348997,6.007208275738122e-05,0.26884875692017796,0.006864397836005611,4.7152878869811715e-06,5.794762437386557e-15,4.8930256871111456e-11,8.689287258257871e-08,4.092144310232673e-06,0.005087159799661867,1.4599652475647324e-07,1.1803640319617883e-09,9.138482216599534e-05,7.27404444595267e-11,6.206837855821744e-08,4.185059694537387e-06,1.0284494743438271e-09,0.0004574607606353216,9.176046596416178e-10,5.435194272651722e-06,7.567158306976941e-09,4.6595627296564007e-11,2.0610023477160653e-08,4.950434748813188e-12,5.453966520153103e-10,2.6165716843093155e-08,3.76,0.0,0.5275594662498445,0.6980296198204723,0.28754203229923486,0.0002394086947237509,0.008229326734854698,0.2908460906004227,1.4864255294174114e-14,1.0170563567539183e-14,2.6358151815140467e-09,4.6306200316022986e-06,0.02576335592373582,5.771177887777282e-06,2.7764772048419933e-13,1.677609328609213e-14,3.271656631813358e-07,2.2407420093238733e-07,7.76919640362296e-08,0.011137653882769917,0.0003172804876338223,8.685444740764963e-08,2.3607608682865707e-05,7.816002200882346e-08,1.456328469127086e-06,2.9180147407834073e-12,8.423724945521542e-11,5.10516606288445e-07,5.71405408591762e-06,3.6722514046847966e-09,3.962345923534426e-12,7.43559820950754e-14,6.768729422182997e-08,9.043122735498968e-07,1.0865646244201307e-05,0.0022848705106777506,3.702204363310857e-05,6.945688162307163e-08,3.0505818904062944e-06,0.0001368925886917593
0.00041155267788241647,0.7263335638042536,3.243684197533093e-05,1.935031712144448e-05,7.817847758274365e-05,0.031802064931807435,0.0,0.0,0.0007354937893025667,5.9987981569761906e-05,0.26978563593585136,0.006889834316916415,4.717231041663753e-06,5.820598841183054e-15,4.9022197800148574e-11,8.68553167179653e-08,4.110956451677638e-06,0.005089152623237834,1.4713992799683348e-07,1.1894557075566212e-09,9.202511257135302e-05,7.33587850666275e-11,6.195674806390544e-08,4.206123442680332e-06,1.0322101705738665e-09,0.0004605251128622096,9.251199763824626e-10,5.474533906768446e-06,7.647021947447165e-09,4.6999083634659294e-11,2.065603118758972e-08,4.980780843989018e-12,5.493316936022714e-10,2.6439176794386044e-08,3.76,0.0,0.5265792044994224,0.6971392874667828,0.2883873966932558,0.00024065107312877884,0.008221449638814314,0.2918422486181719,1.4836356873935227e-14,1.0151470756775279e-14,2.630916543484488e-09,4.630910233653517e-06,0.02570646203958698,5.757313143919437e-06,2.7726309502384046e-13,1.6752871701877087e-14,3.268260250561645e-07,2.2375486000914624e-07,7.750559258240013e-08,0.011169316947099751,0.000316875798526366,8.71958958105529e-08,2.354070071587589e-05,7.847092240568534e-08,1.459950660709707e-06,2.9055354754149215e-12,8.479985279127371e-11,5.125394089687431e-07,5.7304416196298805e-06,3.6565464237345657e-09,3.970471587591075e-12,7.45998690229963e-14,6.748148344557737e-08,9.070897544947983e-07,1.090489386183435e-05,0.0022922431521540374,3.7185680459203595e-05,6.966301572291307e-08,3.067511671034291e-06,0.000137953418447066
0.00041281020851032386,0.7264577058745567,3.247970920184004e-05,1.9351550775098525e-05,7.81586537146651e-05,0.03190212265918171,0.0,0.0,0.0007351717802485928,5.9903051427624446e-05,0.2707205195994649,0.006915275920858016,4.7191161947804235e-06,5.8465239589407936e-15,4.911428827133015e-11,8.681776830937465e-08,4.129821867488994e-06,0.0050910823764322155,1.4828671432739428e-07,1.1985742885070517e-09,9.266654407450853e-05,7.397947069693635e-11,6.184535103607463e-08,4.2271805516384894e-06,1.0359671628798256e-09,0.0004635928850924043,9.326620618294812e-10,5.513955805097819e-06,7.7275589038433e-09,4.7404301655962886e-11,2.070174604884032e-08,5.011148904917086e-12,5.532749733360525e-10,2.6714087281271106e-08,3.76,0.0,0.5256010857762126,0.6962508280563663,0.2892309346256577,0.00024189612681110425,0.00821358435562727,0.29283627668183354,1.480853086043118e-14,1.0132427523042064e-14,2.62602988717158e-09,4.631197721778051e-06,0.025649705896291796,5.743493011974332e-06,2.768792408272322e-13,1.6729696623435732e-14,3.2648696081852784e-07,2.2343575495333066e-07,7.731981999145229e-08,0.011200866758742396,0.00031647196073801266,8.753702857832042e-08,2.347401471215397e-05,7.878152929479683e-08,1.463536381425774e-06,2.89311775247218e-12,8.536306886437351e-11,5.145603578197774e-07,5.746771687211456e-06,3.6409188918759973e-09,3.978620516513336e-12,7.484362387447374e-14,6.727641444456444e-08,9.098593394803864e-07,1.0944087135605393e-05,0.002299588335062394,3.7349171163078425e-05,6.986823580260519e-08,3.084444238168381e-06,0.00013901711022305794
0.0004139419860754405,0.7265692109396208,3.2518295274251375e-05,1.935268322671132e-05,7.814082059367365e-05,0.03199204767937192,0.0,0.0,0.0007348754460961389,5.982592047753811e-05,0.2715602124608835,0.0069381777107272455,4.720763818613821e-06,5.869940978937692e-15,4.9197300908066935e-11,8.678398388844198e-08,4.1468463962060204e-06,0.005092765803890198,1.4932170564119998e-07,1.2068039735638995e-09,9.324480039650514e-05,7.454008862880078e-11,6.174529286862005e-08,4.246126033172912e-06,1.0393453319355553e-09,0.0004663567585195132,9.394728069304421e-10,5.549505400465443e-06,7.800621543137034e-09,4.777050573068234e-11,2.0742644533847265e-08,5.0384987672570705e-12,5.568309360393409e-10,2.6962745266931094e-08,3.76,0.0,0.5247226061250853,0.6954528116063888,0.28998856117265115,0.0002430189609694556,0.008206515720555935,0.29372908506888995,1.478354913231311e-14,1.0115330847873081e-14,2.621642111393375e-09,4.631454189485435e-06,0.02559874351988177,5.731092916506289e-06,2.765344323613484e-13,1.6708878868671956e-14,3.261822961790345e-07,2.2314877063385465e-07,7.715313508230907e-08,0.011229165051086405,0.00031610923263045837,8.784377987986046e-08,2.3414187210521038e-05,7.90608260908759e-08,1.4667325221405218e-06,2.8819942372129667e-12,8.587047884204771e-11,5.163776231780979e-07,5.761419816519042e-06,3.6269201014139802e-09,3.985974493807542e-12,7.506289016886086e-14,6.709248463289842e-08,9.123452470428998e-07,1.0979314922235655e-05,0.0023061756072211524,3.749618851848772e-05,7.005215660084462e-08,3.0996859280893306e-06,0.0001399768697652202
0.00041507376364055716,0.7266805053786618,3.255688687195159e-05,1.9353836718404346e-05,7.812299603353051e-05,0.032081852591835616,0.0,0.0,0.0007345730237225615,5.974814568445599e-05,0.2723982957889992,0.006961083587442204,4.722365521417362e-06,5.893431873539161e-15,4.928043610789869e-11,8.675020586152004e-08,4.163914273401602e-06,0.005094399209261987,1.5035942063991538e-07,1.2150553587551763e-09,9.382396676617663e-05,7.510259832977282e-11,6.164542289651429e-08,4.2650656920667755e-06,1.0427205798612742e-09,0.00046912331734043746,9.463051774847357e-10,5.585120795883353e-06,7.874236463653625e-09,4.81381385577342e-11,2.0783311348188806e-08,5.065866100175422e-12,5.603935060582604e-10,2.7212575076754424e-08,3.76,0.0,0.5238458528618782,0.6946563041543029,0.2907447157893205,0.0002441439592893826,0.00819945668995745,0.29462017610086977,1.4758625729102426e-14,1.0098274108322703e-14,2.617264001798043e-09,4.631708547951412e-06,0.02554789340783936,5.7187287333061795e-06,2.7619025031521554e-13,1.6688098886420625e-14,3.258781010016763e-07,2.228619933139299e-07,7.698693226204623e-08,0.011257372153505,0.000315747190416009,8.81502772810494e-08,2.3354539707569943e-05,7.933988679149168e-08,1.4698994465749236e-06,2.8709202283650036e-12,8.637836958327962e-11,5.181933889309936e-07,5.776021766523851e-06,3.6129836130762767e-09,3.993347378369142e-12,7.5282050340152e-14,6.690915211930584e-08,9.148248157446214e-07,1.101449925647713e-05,0.002312740795383594,3.7643088738749955e-05,7.023534488856089e-08,3.1149298712259334e-06,0.00014093892881698604
0.0004162055412056738,0.7267915896233582,3.2595484230307594e-05,1.93550112697034e-05,7.810518062728995e-05,0.03217153753827722,0.0,0.0,0.000734264602834419,5.966973984579599e-05,0.27323477278170155,0.006983993521616389,4.723921795374423e-06,5.916997846254983e-15,4.9363694008295256e-11,8.671643472531424e-08,4.18102559237971e-06,0.005095983089433469,1.5139985153182367e-07,1.2233283943181682e-09,9.440403649352656e-05,7.566699614954811e-11,6.154574068819452e-08,4.283999320483788e-06,1.046092943538885e-09,0.0004718925217475493,9.531591441186352e-10,5.620801599318823e-06,7.948406957287758e-09,4.8507200752825265e-11,2.0823748891725143e-08,5.093250759626248e-12,5.639626473796461e-10,2.746357521270223e-08,3.76,0.0,0.5229708215193488,0.6938613018819803,0.2914994020226014,0.00024527112045727504,0.008192407279786571,0.2955095535396662,1.4733760427539884e-14,1.008125715020067e-14,2.612895527275658e-09,4.631960838242844e-06,0.025497155859477334,5.706400356342865e-06,2.7584669537451955e-13,1.666735671753911e-14,3.255743773267734e-07,2.2257543029557992e-07,7.682121011105596e-08,0.011285488323066754,0.0003153858323592257,8.845652155905406e-08,2.3295072270780977e-05,7.961871212646856e-08,1.4730373085631765e-06,2.8598955604520884e-12,8.68867337883917e-11,5.200076611407678e-07,5.790577707471383e-06,3.5991092187114807e-09,4.00073919744736e-12,7.550110477602361e-14,6.672641519357975e-08,9.172980715004679e-07,1.1049640405879014e-05,0.002319283973951567,3.778987240735237e-05,7.041780435452837e-08,3.130176068107868e-06,0.00014190327857857213
0.00041733731877079046,0.7269024641071264,3.263408765220479e-05,1.935620690021456e-05,7.808737489876459e-05,0.03226110266125641,0.0,0.0,0.0007339502719533646,5.9590715582311264e-05,0.274069646650938,0.007006907484095684,4.725433130545005e-06,5.940640063679694e-15,4.944707536477276e-11,8.668267077210202e-08,4.198180446493951e-06,0.005097517936534065,1.5244299056960406e-07,1.2316230339365879e-09,9.498500292392622e-05,7.623327843682658e-11,6.144624581541144e-08,4.3029267124305446e-06,1.0494624599008508e-09,0.0004746643321646864,9.600346836426087e-10,5.656547420604525e-06,8.023136332450597e-09,4.887769327770608e-11,2.0863959927831315e-08,5.120652604635376e-12,5.675383274728873e-10,2.7715744161037966e-08,3.76,0.0,0.5220975076404526,0.6930678009791573,0.29225262341464536,0.00024640044317134557,0.008185367505246314,0.29639722115670103,1.4708953080856366e-14,1.0064279874059045e-14,2.6085366705110326e-09,4.632211101126228e-06,0.025446531155927408,5.694107679411897e-06,2.755037682132971e-13,1.664665240317607e-14,3.2527112713551316e-07,2.2228908870473323e-07,7.665596720744828e-08,0.011313513816213995,0.0003150251567282435,8.876251359536676e-08,2.3235784945599944e-05,7.989730291509882e-08,1.476146261806833e-06,2.8489200660348416e-12,8.739556420067057e-11,5.218204430384154e-07,5.805087811413655e-06,3.5852967076320955e-09,4.0081499802450214e-12,7.572005390144889e-14,6.654427213936044e-08,9.197650410330972e-07,1.1084738637532366e-05,0.002325805217206111,3.793654011023583e-05,7.05995386767898e-08,3.1454245207311216e-06,0.0001428699102952736
0.0004184690963359071,0.727013129264687,3.2672697437862794e-05,1.9357423638265172e-05,7.80695793857564e-05,0.03235054810422756,0.0,0.0,0.0007336301184386843,5.951108534055727e-05,0.274902920622049,0.007029825445955445,4.726900011665323e-06,5.964358362092063e-15,4.953058027836537e-11,8.664891389402849e-08,4.215378929559308e-06,0.005099004237977798,1.5348883003705443e-07,1.2399392309090002e-09,9.556685943799978e-05,7.680144153647509e-11,6.134693784245056e-08,4.321847663743215e-06,1.0528291657178733e-09,0.000477438709245718,9.669317699443263e-10,5.692357871464343e-06,8.09842791415085e-09,4.9249616978003e-11,2.090394661514879e-08,5.148071498355497e-12,5.711205150369861e-10,2.7969080392498636e-08,3.76,0.0,0.5212259067784182,0.6922757976434859,0.29300438350264674,0.0002475319261414815,0.008178337380797516,0.29728318273229104,1.4684203511024698e-14,1.0047342156857269e-14,2.6041874081173143e-09,4.632459376514855e-06,0.025396019560705037,5.681850596151586e-06,2.751614694602355e-13,1.6625985981002447e-14,3.249683523322963e-07,2.2200297550863968e-07,7.649120212717759e-08,0.01134144888875817,0.0003146651617947948,8.906825422631872e-08,2.3176677757251746e-05,8.017565993864202e-08,1.479226459855548e-06,2.8379935758621118e-12,8.790485360609521e-11,5.236317383902144e-07,5.819552249019951e-06,3.5715458668802893e-09,4.015579755148958e-12,7.593889818872489e-14,6.636272123567169e-08,9.222257508002876e-07,1.1119794218092295e-05,0.0023323045993019014,3.8083092435249126e-05,7.078055152208886e-08,3.1606752325234876e-06,0.0001438388152572639
0.00041960087390102376,0.7271235855321625,3.271131386106159e-05,1.9358661511176064e-05,7.805179463206782e-05,0.03243987401154043,0.0,0.0,0.0007333042285046703,5.9430861395193176e-05,0.2757345979331403,0.007052747378498521,4.728322917994968e-06,5.9881530800378025e-15,4.9614208956941356e-11,8.661516417314657e-08,4.2326211358983615e-06,0.005100442476507683,1.5453736226453418e-07,1.248276938516555e-09,9.61495994514362e-05,7.737148179067948e-11,6.124781633742185e-08,4.340761972075093e-06,1.0561930975441616e-09,0.00048021561387336423,9.738503756889598e-10,5.728232565512368e-06,8.174285044081572e-09,4.9622972631189965e-11,2.0943711196788146e-08,5.175507308032052e-12,5.747091775717774e-10,2.8223582362523915e-08,3.76,0.0,0.5203560144967561,0.6914852880805901,0.2937546858187682,0.0002486655680891982,0.008171316920225605,0.29816744205506246,1.465951154630173e-14,1.0030443881301417e-14,2.5998477180491897e-09,4.632705703679511e-06,0.02534562132023517,5.6696290000875934e-06,2.748197996911514e-13,1.6605357485835107e-14,3.2466605473850774e-07,2.2171709751973138e-07,7.632691344466495e-08,0.011369293795874305,0.00031430584583423536,8.937374422923606e-08,2.3117750712680292e-05,8.045378392434312e-08,1.4822780560897506e-06,2.827115919112449e-12,8.841459483311408e-11,5.254415516301962e-07,5.833971190151196e-06,3.557856481515905e-09,4.0230285486684085e-12,7.615763812028739e-14,6.618176074835465e-08,9.246802269473171e-07,1.1154807413778078e-05,0.002338782194261297,3.822952997225154e-05,7.09608465431011e-08,3.175928208314174e-06,0.00014480998479939815
0.00042186442903125707,0.7273438731501098,3.278856770756486e-05,1.936120074907207e-05,7.801625947457904e-05,0.0326181678024849,0.0,0.0,0.0007326355764175806,5.926868032157897e-05,0.27739317561051274,0.007098603042416177,4.731038690709926e-06,6.035973029245293e-15,4.97818386508637e-11,8.65476863912946e-08,4.267237098515726e-06,0.005103176663596253,1.5664247461186294e-07,1.2650167014102454e-09,9.73177038821657e-05,7.851717917230945e-11,6.105013100842272e-08,4.378569863021141e-06,1.0629127821800887e-09,0.00048577685088838237,9.877520420665751e-10,5.800173150700546e-06,8.327709432945123e-09,5.037398321301008e-11,2.1022583126477506e-08,5.230429165088143e-12,5.819057987105884e-10,2.8736077235064042e-08,3.76,0.0,0.5186213380012267,0.6899087351520513,0.29525093122786805,0.0002509393238848586,0.008157305041237404,0.2999308691487496,1.4610299758853703e-14,9.996765192912631e-15,2.5911969678892777e-09,4.633192666576489e-06,0.025245165775087192,5.645291842392744e-06,2.7413834914331466e-13,1.6564214399708402e-14,3.2406289799748583e-07,2.2114607336946297e-07,7.599975955311759e-08,0.011424714130020962,0.00031358924395885173,8.998397550790207e-08,2.3000436956234294e-05,8.100933573430626e-08,1.488296054829679e-06,2.8055064106675423e-12,8.943540435961342e-11,5.290567478622273e-07,5.862673260672664e-06,3.5306612022021437e-09,4.0379832976482056e-12,7.659480677127747e-14,6.582160401668105e-08,9.295705822828263e-07,1.1224707712192448e-05,0.0023516723178784614,3.852206305155807e-05,7.131929765701669e-08,3.206440980757629e-06,0.00014675908327436464
0.00042412798416149037,0.7275633304676987,3.28658514014081e-05,1.936382479762932e-05,7.79807735566537e-05,0.03279598520505041,0.0,0.0,0.00073194498383008,5.910426731819472e-05,0.2790454058113716,0.007144474250622043,4.73358419445373e-06,6.084102037782862e-15,4.9949966301666125e-11,8.64802377289909e-08,4.302029096053706e-06,0.0051057242707993776,1.5875826704946314e-07,1.2818419565050178e-09,9.848926421438271e-05,7.967034126959307e-11,6.085318638274693e-08,4.416348801378067e-06,1.0696218041662383e-09,0.0004913477346710786,1.0017394769349553e-09,5.872366121325784e-06,8.483436560706822e-09,5.113073196733669e-11,2.110059360981256e-08,5.2854171934429404e-12,5.891279373360774e-10,2.9253216133149966e-08,3.76,0.0,0.5168934428644313,0.6883381119959674,0.2967413877976949,0.00025322170055572447,0.008143331965833374,0.3016875328853525,1.4561316365598905e-14,9.9632428810107e-15,2.5825842444845517e-09,4.633672293633982e-06,0.02514516618024263,5.621095352931982e-06,2.7345942040467126e-13,1.6523223376447503e-14,3.234616701653969e-07,2.2057606778429915e-07,7.567449410593968e-08,0.01147977684749757,0.0003128753373764856,9.059321393348662e-08,2.2883843384098657e-05,8.156396441966542e-08,1.4942014806182524e-06,2.784090145521152e-12,9.045793622433394e-11,5.326660647516563e-07,5.891195375540135e-06,3.50370911413143e-09,4.0530144422787376e-12,7.703156364254539e-14,6.546378790381363e-08,9.34436315057108e-07,1.1294441653454159e-05,0.0023644761774457676,3.881414409798087e-05,7.167492096218897e-08,3.236962902795463e-06,0.00014871713725992378
