Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148)
1.6505963684801727e-08,0.8351159601677612,4.671173958799327e-06,7.978124407684676e-08,1.0609873549965756e-07,6.9067356730221105e-06,0.0,0.0,1.763686807425238e-07,7.145659779906954e-11,8.555701128535937e-08,2.335321806947206e-06,1.944651237762942e-12,3.574348346380315e-17,2.904345626426977e-11,4.262263310577318e-06,9.00736131849939e-08,4.328286851673965e-08,6.694744386915142e-16,7.779279178943364e-21,1.067636528538574e-12,5.764918464629945e-12,8.267829543622549e-06,3.087081108319584e-16,1.1804664114639608e-12,3.8183506366870164e-17,2.482141449571523e-19,2.1579288301248824e-13,3.331844944251216e-17,2.500181595283614e-17,5.033682878718594e-15,3.448860566017291e-21,1.2031014124797765e-21,1.3172100631499955e-22,3.76,0.0,0.685144418392775,0.999997005705202,2.3315291717424384e-08,6.9875074180399e-10,5.197067949673569e-07,1.525649184971198e-05,1.0852622602389154e-12,1.9783994412017966e-12,1.7141560899404003e-07,6.473053141845936e-06,1.649892051636281e-10,1.972834374762251e-11,3.588275994936762e-13,2.5887153386669707e-13,1.419921989830398e-07
1.7040057493481055e-08,0.8351160979407265,5.030040548750157e-06,8.736854273909073e-08,1.1568392734163944e-07,7.152938818305502e-06,0.0,0.0,1.8226897211741974e-07,7.617485287019807e-11,9.224277518236529e-08,2.524530309910374e-06,2.2308734826086918e-12,4.480086085260722e-17,3.2913907894788106e-11,4.4198536894312286e-06,9.711113838368959e-08,4.6665301052905044e-08,7.607270602236816e-16,9.765090889169974e-21,1.2004104877478923e-12,6.4501310516794916e-12,8.390879015533645e-06,3.6046382583998836e-16,1.3016765745392172e-12,4.442596800652702e-17,3.1162716374889436e-19,2.4931806014902066e-13,4.018255268293955e-17,2.98890674461916e-17,5.707586629296976e-15,4.096835616831305e-21,1.5546632021234838e-21,1.7000569491280204e-22,3.76,0.0,0.685143667937361,0.9999967798855265,2.5595750230686385e-08,7.807896416509267e-10,5.623931543486942e-07,1.575020309514189e-05,1.1653460993024679e-12,2.065233068496899e-12,1.780845913857681e-07,6.677827414549293e-06,1.795886694337988e-10,2.1603372544318512e-11,3.8192033369592495e-13,2.6760299271208236e-13,1.5125922925587137e-07
1.7574151302160383e-08,0.8351162368170935,5.400820425585174e-06,9.5385062589718e-08,1.257641270029414e-07,7.401409033046882e-06,0.0,0.0,1.881881090242635e-07,8.104673178835301e-11,9.91693903415338e-08,2.7208920342440664e-06,2.5491921339708428e-12,5.576729975105063e-17,3.716334269068616e-11,4.574967534515093e-06,1.0440195746186974e-07,5.016959630867977e-08,8.603638433306461e-16,1.215539782517275e-20,1.3434549666440385e-12,7.183168533548864e-12,8.508732597278779e-06,4.1894489444616533e-16,1.4299118407010748e-12,5.139966334293958e-17,3.885897871110516e-19,2.865240212993665e-13,4.813766071680091e-17,3.550280491454933e-17,6.444425151726736e-15,4.835622158494447e-21,1.994234641196935e-21,2.1761596269955044e-22,3.76,0.0,0.6851429149397713,0.9999965459872103,2.8020581822705323e-08,8.691100031925561e-10,6.07615591900637e-07,1.624391970661001e-05,1.2474132651846925e-12,2.151168522321643e-12,1.8465531022255263e-07,6.882312927923228e-06,1.951598573807354e-10,2.3614283894441308e-11,4.0566008256238915e-13,2.7632293395369987e-13,1.6081464197535941e-07
1.8108245110839712e-08,0.8351163767799206,5.783210510159154e-06,1.0383769227442674e-07,1.3634469956642093e-07,7.652212656931278e-06,0.0,0.0,1.9412659614009742e-07,8.60726213484265e-11,1.0633296781833329e-07,2.9242978122369327e-06,2.902032527283475e-12,6.895942525118089e-17,4.181167325240622e-11,4.7275025990215534e-06,1.1194194457755966e-07,5.379378698489438e-08,9.687704586816703e-16,1.5012025818231933e-20,1.4970303330689315e-12,7.964584456049365e-12,8.621616576139985e-06,4.847884382707189e-16,1.5652158272278816e-12,5.915609164418943e-17,4.814113416122264e-19,3.276419845726794e-13,5.730673039827829e-17,4.191708597205534e-17,7.247561796313141e-15,5.673684123705029e-21,2.5401522043986184e-21,2.7639716883175517e-22,3.76,0.0,0.6851421593273073,0.9999963041187027,3.059445068964627e-08,9.639320995578898e-10,6.554465585295363e-07,1.6737641878024188e-05,1.3313351265723416e-12,2.236118419288101e-12,1.911228242000588e-07,7.086510088333643e-06,2.1175165482473568e-10,2.5767448180831668e-11,4.300404170469178e-13,2.8503136708599466e-13,1.7065802940304106e-07
1.864233891951904e-08,0.8351165178114518,6.17690065488735e-06,1.1273291178466143e-07,1.4743057719254795e-07,7.9054141564288e-06,0.0,0.0,2.0008492209793966e-07,9.12529212613703e-11,1.1372947297668695e-07,3.134633528960235e-06,3.291898183842934e-12,8.473077079966991e-17,4.6878454682635457e-11,4.877371488760168e-06,1.1972681891764156e-07,5.75358319518413e-08,1.08632796210555e-15,1.840302512462698e-20,1.6613772643903211e-12,8.794800274774951e-12,8.729747035340797e-06,5.586703823391532e-16,1.7076196681592e-12,6.77477091208811e-17,5.926876810549405e-19,3.7290458284130726e-13,6.782070975519212e-17,4.920981104214554e-17,8.120396413561001e-15,6.619867054459533e-21,3.2137789278519423e-21,3.4847633066425487e-22,3.76,0.0,0.6851414010291277,0.9999960543932573,3.332205188424163e-08,1.0654725172540684e-09,7.059566516371018e-07,1.72313697981783e-05,1.4169834690648303e-12,2.32000505479297e-12,1.9748286432112843e-07,7.290419301557562e-06,2.294143099105698e-10,2.806925595257543e-11,4.550549619931855e-13,2.9372830167753837e-13,1.8078898432626278e-07
1.917643272819837e-08,0.8351166598933081,6.581575020891836e-06,1.220767997450032e-07,1.5902627346303752e-07,8.161076100213586e-06,0.0,0.0,2.0606355944009256e-07,9.658804371618316e-11,1.2135474746303712e-07,3.351780818900151e-06,3.7213668695799186e-12,1.034738892270367e-16,5.23828145378792e-11,5.0245004846601135e-06,1.277521678602966e-07,6.139362736432789e-08,1.2134122204822683e-15,2.240292691007308e-20,1.8367169066319174e-12,9.674109177928901e-12,8.833330331382021e-06,6.413064004255527e-16,1.8571426092637518e-12,7.722784324989746e-17,7.25321461837368e-19,4.225452947070667e-13,7.981859817999485e-17,5.746265271266628e-17,9.066362490032258e-15,7.683394057064949e-21,4.039863520087323e-21,4.36292008778384e-22,3.76,0.0,0.6851406399762695,0.9999957969282622,3.620811039050255e-08,1.1739440302892873e-09,7.59214594031998e-07,1.7725103650648252e-05,1.504230972794865e-12,2.4027596975575234e-12,2.0373178126206886e-07,7.494040972784317e-06,2.4819939732633874e-10,3.05261061275177e-11,4.806973956974116e-13,3.024137473562084e-13,1.9120710005731612e-07
1.9710526536877697e-08,0.8351168030065399,6.996913341267441e-06,1.3187504104334503e-07,1.7113589742922542e-07,8.419259141221614e-06,0.0,0.0,2.1206296461290485e-07,1.020784129415405e-10,1.2920452943957194e-07,3.575617708112474e-06,4.1930864623031955e-12,1.2562236050511627e-16,5.834338809281461e-11,5.1688284436656556e-06,1.3601346830720987e-07,6.536501689668865e-08,1.3503933988807936e-15,2.709298194227783e-20,2.0232511313161724e-12,1.0602680423739654e-11,8.932563548423156e-06,7.334528164292359e-16,2.013792608856699e-12,8.765061196800765e-17,8.82542271581917e-19,4.767979008932592e-13,9.344748607254244e-17,6.676097259680668e-17,1.0088924450909341e-14,8.873861763693279e-21,5.046922625161713e-21,5.426257981028795e-22,3.76,0.0,0.6851398761016639,0.9999955318446203,3.9257380062451316e-08,1.289555493662576e-09,8.152872188656211e-07,1.8218843613709658e-05,1.5929516369122075e-12,2.484321927674346e-12,2.09866496225254e-07,7.697375506616735e-06,2.6815978218129025e-10,3.3144394800830734e-11,5.069614494737364e-13,3.110877138028615e-13,2.019119704326331e-07
2.0244620345557025e-08,0.8351169471317396,7.4225920747556175e-06,1.4213293476884484e-07,1.8376316735582591e-07,8.680022004993613e-06,0.0,0.0,2.1808357800057766e-07,1.0772446476797415e-10,1.372744721404289e-07,3.806019203880814e-06,4.709770648370513e-12,1.5165267943564003e-16,6.477825903376673e-11,5.310305775493563e-06,1.4450610625253162e-07,6.944780113001694e-08,1.4976355075033052e-15,3.2561380304486006e-20,2.2211628817400658e-12,1.1580564130686106e-11,9.027634930207955e-06,8.359074598940921e-16,2.1775669408709882e-12,9.907084791444225e-17,1.0679265033636799e-18,5.358959674248259e-13,1.0886257432580519e-16,7.719372634769948e-17,1.1191575125922518e-14,1.0201236363435753e-20,6.267646368166258e-21,6.70635422260934e-22,3.76,0.0,0.6851391093401447,0.9999952592661825,4.247464243786902e-08,1.4125117552942684e-09,8.74239460270275e-07,1.8712589860276186e-05,1.6830211534102612e-12,2.564639017214401e-12,2.1588445516593996e-07,7.900423307072321e-06,2.893495836309286e-10,3.5930504668851295e-11,5.338409072226618e-13,3.1975021074956203e-13,2.1290318981203848e-07
2.0778714154236354e-08,0.8351170922491171,7.858285459874614e-06,1.5285540240028387e-07,1.9691142416098982e-07,8.943421483589845e-06,0.0,0.0,2.2412582399331215e-07,1.1352664619172922e-10,1.4556016090234853e-07,4.042857836598756e-06,5.274194482267204e-12,1.820860057885648e-16,7.170490557182139e-11,5.448893488852209e-06,1.5322539474772635e-07,7.363974616819072e-08,1.65549600389595e-15,3.890345133963645e-20,2.4306165936770096e-12,1.2607696418748275e-11,9.118724291110637e-06,9.495104746560924e-16,2.348452795504331e-12,1.11544027857981e-16,1.285416842605016e-18,6.00072356733374e-13,1.2622717485040382e-16,8.885335804911727e-17,1.2377833365983092e-14,1.1675849750083777e-20,7.739326332040878e-21,8.238893583943072e-22,3.76,0.0,0.6851383396284535,0.9999949793192243,4.586470544626626e-08,1.5430135844466174e-09,9.36134349051679e-07,1.920634255785619e-05,1.7743172355656602e-12,2.6436653504542412e-12,2.2178358610934817e-07,8.103184777584462e-06,3.1182413837218435e-10,3.8890795054164977e-11,5.613296050029071e-13,3.284012479776956e-13,2.2418035307805578e-07
2.1312807962915682e-08,0.8351172383385806,8.303666476908108e-06,1.6404699619979797e-07,2.1058364455076126e-07,9.209512434538364e-06,0.0,0.0,2.301901110862275e-07,1.1948541494124186e-10,1.5405712878114422e-07,4.286004157344467e-06,5.889189837002664e-12,2.1748976136363904e-16,7.914015194657266e-11,5.584562302460828e-06,1.6216659037928986e-07,7.793859153898847e-08,1.824325447085671e-15,4.6221843107312236e-20,2.6517586788410015e-12,1.3683904821900434e-11,9.206003407417762e-06,1.0751450796735102e-15,2.526427873811887e-12,1.2512620735610018e-16,1.539341247706425e-18,6.695587674540255e-13,1.4571269314168864e-16,1.0183568503167699e-16,1.3651241801451101e-14,1.3308395829568438e-20,9.504305299448256e-21,1.0064029370638544e-21,3.76,0.0,0.6851375669052396,0.9999946921319671,4.9432402025954795e-08,1.6812576151728663e-09,1.0010330129464286e-06,1.970010186852598e-05,1.8667199049496152e-12,2.721361881428391e-12,2.2756225935126432e-07,8.305660321003611e-06,3.356399641085868e-10,4.2031592523446804e-11,5.894214306067188e-13,3.370408353151961e-13,2.3574305563526342e-07
2.184690177159501e-08,0.8351173853798051,8.75840772454932e-06,1.7571190777261564e-07,2.2478245384801726e-07,9.478347784331463e-06,0.0,0.0,2.362768320058467e-07,1.256012390470229e-10,1.627608708564124e-07,4.535327194338982e-06,6.557640771434098e-12,2.584790602690526e-16,8.710012524383907e-11,5.7172918165509715e-06,1.713249083669258e-07,8.234205743206773e-08,2.0044672001286046e-15,5.462668089672172e-20,2.8847180602007707e-12,1.4808913899579503e-11,9.289636389902381e-06,1.2137382813378596e-15,2.7114609734697878e-12,1.3987396063157572e-16,1.8344313113357286e-18,7.445853033759789e-13,1.674985939298988e-16,1.162397741362721e-16,1.5015364732090815e-14,1.5109927000626834e-20,1.1610447870645321e-20,1.22267585054217e-21,3.76,0.0,0.6851367911110551,0.9999943978341372,5.3182588663345986e-08,1.8274363034701047e-09,1.0689946810034874e-06,2.019386794891817e-05,1.96011174061618e-12,2.797695626442527e-12,2.332192503505087e-07,8.5078503395985e-06,3.6085472307048734e-10,4.535918208506189e-11,6.18110323138483e-13,3.456689826342104e-13,2.4759089340969773e-07
2.238099558027434e-08,0.8351175333522972,9.22218221653918e-06,1.87853976761149e-07,2.3951013851526176e-07,9.749978536085709e-06,0.0,0.0,2.423863638616061e-07,1.3187459641559327e-10,1.7166685730487102e-07,4.790694870792251e-06,7.282478836951167e-12,3.0571796087691044e-16,9.560021742197568e-11,5.8470697414733395e-06,1.8069553636661513e-07,8.684785131443733e-08,2.1962571781305713e-15,6.42357044920755e-20,3.129606750335267e-12,1.59823509894642e-11,9.369780038507668e-06,1.3662615367446055e-15,2.903512563659805e-12,1.5584432558311626e-16,2.1758399014193816e-18,8.25380071686785e-13,1.9177235087011082e-16,1.3216781034516341e-16,1.6473786140634526e-14,1.7091850813274846e-20,1.4111631071752973e-20,1.477731007102309e-21,3.76,0.0,0.6851360121883473,0.9999940965565633,5.7120143864972206e-08,1.9817378970887593e-09,1.1400766917401466e-06,2.0687640950223787e-05,2.0543780933133673e-12,2.8726391896337735e-12,2.38753705163401e-07,8.709755235057324e-06,3.8752718565971043e-10,4.887979895502479e-11,6.473902725965528e-13,3.542856998500102e-13,2.5972346284830033e-07
2.2915089388953667e-08,0.8351176822354548,9.694664103676484e-06,2.0047669964277997e-07,2.547686583717794e-07,1.0024453780983775e-05,0.0,0.0,2.4851906831987126e-07,1.3830597440807322e-10,1.8077054532340768e-07,5.051974386663336e-06,8.06667834540668e-12,3.5992052960071785e-16,1.0465505240651352e-10,5.9738911799847545e-06,1.9027364706374637e-07,9.145367396440326e-08,2.4000236386713405e-15,7.517438407346182e-20,3.386520464526669e-12,1.7203752048175403e-11,9.446584179983659e-06,1.533731367641077e-15,3.1025353472361525e-12,1.7309475380376666e-16,2.569157986900608e-18,9.121688104263253e-13,2.1872938127535975e-16,1.4972495870621668e-16,1.803010782169059e-14,1.926592680025001e-20,1.7068253903996427e-20,1.777154659977473e-21,3.76,0.0,0.6851352300814465,0.9999937884308081,6.124996657247469e-08,2.1443464169547636e-09,1.2143345047255786e-06,2.118142101820707e-05,2.149407267542448e-12,2.9461703197068813e-12,2.441651082682152e-07,8.911375408488946e-06,4.157171942843201e-10,5.2599620877617736e-11,6.772553194583221e-13,3.628909969205731e-13,2.721403609184066e-07
2.3449183197632995e-08,0.8351178320086199,1.017552932654168e-05,2.1358323860156918e-07,2.705596585062781e-07,1.0301820713122014e-05,0.0,0.0,2.5467529179798775e-07,1.4489586942399432e-10,1.9006738998242363e-07,5.319032566846285e-06,8.913251619516633e-12,4.2185170828439327e-16,1.142784580857145e-10,6.097757959800452e-06,2.0005440964095592e-07,9.61572249647192e-08,2.6160870115891276e-15,8.757601477554827e-20,3.655539260820778e-12,1.8472567530511456e-11,9.520191989326139e-06,1.7172099250007448e-15,3.3084748084772643e-12,1.916830654428162e-16,3.0204305601110745e-18,1.0051745448687812e-12,2.485729669316675e-16,1.690192204787087e-16,1.9687947617994346e-14,2.1644263473922878e-20,2.0547764669988054e-20,2.127137734089696e-21,3.76,0.0,0.685134444736552,0.9999934735888313,6.557697453054927e-08,2.3154416491734813e-09,1.2918217152503416e-06,2.1675208293231616e-05,2.2450906742475945e-12,3.0182714960220806e-12,2.4945325262808567e-07,9.112711260424083e-06,4.454856274464575e-10,5.652476098575618e-11,7.076995542686055e-13,3.714848838459739e-13,2.8484118510727425e-07
2.3983277006312324e-08,0.8351179826511296,1.0664456204131903e-05,2.2717643044581763e-07,2.868844808869459e-07,1.058212464740215e-05,0.0,0.0,2.608553656759933e-07,1.5164478649085207e-10,1.995528540879594e-07,5.5917361782282855e-06,9.825244245987093e-12,4.923279786703277e-16,1.2448344301797132e-10,6.218678013071842e-06,2.100330002031226e-07,1.0095620769460874e-07,2.8447597650906103e-15,1.0158179006875927e-19,3.936728199822639e-12,1.978816826210324e-11,9.590740295858594e-06,1.917805504363153e-15,3.5212697449719054e-12,2.1166740871903153e-16,3.5361715748357625e-18,1.1046172723907493e-12,2.815141620473978e-16,1.9016128441219623e-16,2.145093775601475e-14,2.4239315473713528e-20,2.4625204794111474e-20,2.5345182680161204e-21,3.76,0.0,0.685133656101715,0.9999931521626839,7.010610261732922e-08,2.495199146620204e-09,1.3725900717532233e-06,2.2169002910296774e-05,2.3413229568214306e-12,3.088929542215582e-12,2.5461821184411985e-07,9.313763190816524e-06,4.768943641414412e-10,6.066126118463806e-11,7.387171172313072e-13,3.800673706674017e-13,2.9782553342164555e-07
2.4517370814991652e-08,0.8351181341423577,1.116112596313033e-05,2.4125879554660005e-07,3.0374417567124867e-07,1.0865409040141253e-05,0.0,0.0,2.6705960652386067e-07,1.5855323885984502e-10,2.092224171239694e-07,5.869952217845317e-06,1.0805730349881737e-11,5.722178192216552e-16,1.352821776463713e-10,6.336664799743267e-06,2.2020461123448664e-07,1.0584833385672872e-07,3.0863463053266677e-15,1.1734085425128822e-19,4.23013801783227e-12,2.1149851266547705e-11,9.658359874731565e-06,2.13667301224364e-15,3.7408527825372295e-12,2.3310622386677897e-16,4.123377828279675e-18,1.2107136752296683e-12,3.177716893664227e-16,2.1326437402364184e-16,2.332272327340172e-14,2.7063880842548594e-20,2.938376777993646e-20,3.0068248865146926e-21,3.76,0.0,0.6851328641268172,0.999992824284231,7.484230114564586e-08,2.6837902392183976e-09,1.4566894957094806e-06,2.2662804999083242e-05,2.4380020928517696e-12,3.158135265637585e-12,2.596603142634539e-07,9.514531599044289e-06,5.100062486189128e-10,6.501508604162505e-11,7.703021978043284e-13,3.88638467466155e-13,3.1109300438734547e-07
2.505146462367098e-08,0.8351182864617569,1.1665223212088006e-05,2.558325467753708e-07,3.211395122181594e-07,1.11517155121078e-05,0.0,0.0,2.732883163423643e-07,1.656217476081762e-10,2.1907158333944444e-07,6.153548174152898e-06,1.1857807906999663e-11,6.62441951365566e-16,1.4668597980348592e-10,6.451736772016255e-06,2.3056446015585734e-07,1.1083132757177051e-07,3.3411429067421243e-15,1.350103344561617e-19,4.535805807744947e-12,2.2556845514053924e-11,9.72317572455105e-06,2.3750143840643383e-15,3.96715087237532e-12,2.5605821127623686e-16,4.789541724539984e-18,1.3236768604044131e-12,3.575718254436083e-16,2.384440916869074e-16,2.530696053125032e-14,3.0131098405406665e-20,3.4915371881871e-20,3.5523212171711676e-21,3.76,0.0,0.6851320687635503,0.9999924900848961,7.979053414263758e-08,2.881382052097078e-09,1.544168103715072e-06,2.315661468400693e-05,2.5350294737876384e-12,3.22588312102173e-12,2.645801189191878e-07,9.715016883910844e-06,5.448850555498769e-10,6.959211716490372e-11,8.024490342976649e-13,3.971981843628793e-13,3.2464319704890946e-07
2.558555843235031e-08,0.8351184395888959,1.217643636448426e-05,2.7089959842091354e-07,3.3907098980583805e-07,1.1441083873715708e-05,0.0,0.0,2.7954178281582553e-07,1.7285084124824403e-10,2.290958890404039e-07,6.442392263284116e-06,1.2984594109559212e-11,7.639733739212849e-16,1.5870530427970383e-10,6.563916877341298e-06,2.4110779704496085e-07,1.159029290710328e-07,3.6094376706543484e-15,1.5475535267722855e-19,4.853755702828527e-12,2.4008317563554527e-11,9.785307331805179e-06,2.6340789542027107e-15,4.200085769885303e-12,2.805823035735512e-16,5.5426628662924154e-18,1.4437161259584768e-12,4.011482760562173e-16,2.65818260305931e-16,2.7407315804650818e-14,3.3454445220531964e-20,4.132124501053551e-20,4.1800511631361514e-21,3.76,0.0,0.6851312699653908,0.9999921496954363,8.495577761447524e-08,3.08813753088276e-09,1.6350722315232703e-06,2.3650432084280196e-05,2.6323099645240808e-12,3.2921708969181644e-12,2.693783931876352e-07,9.91521944364627e-06,5.815954556383545e-10,7.43981480532185e-11,8.351519134746802e-13,4.057465315169651e-13,3.3847571096924027e-07
