Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62)
9.269823221074685e-08,0.7462836852622128,8.814136327656196e-06,4.275749318235445e-07,4.615497028479657e-07,4.62901713314791e-06,0.0,0.0,1.7378817342659667e-07,1.343752392458398e-10,2.011928171937834e-07,5.882235734692465e-06,1.489676601714002e-11,7.148532960672779e-16,5.968711278281403e-11,9.007466517385226e-07,2.0235708494638465e-07,1.0183070375334707e-07,7.832772049494901e-16,1.5124139196872703e-19,7.205401122857363e-13,1.6005466039952007e-12,9.673863656304856e-07,1.5846699810587278e-14,3.3946063120408757e-12,3.50043671355019e-16,1.2321297365314169e-17,1.026180179459063e-12,3.1324948651680554e-15,5.856156255173621e-16,4.0166311731178174e-14,4.780142426090742e-20,4.185179213327665e-19,2.9425600917934717e-20,3.76,0.0,0.7399997533094103,0.9990359850629268,2.6377071037659696e-07,5.974357596756132e-09,3.217908529605587e-06,8.28816642087233e-06,2.6585649270335686e-12,9.272492247458008e-13,3.913137941882576e-08,1.822357617697718e-06,7.442632460732198e-09,7.276910426607737e-10,7.716057860670047e-13,7.489321098168038e-14,1.1322848474618258e-07,1.7042718745143012e-08,6.197707225912881e-11,4.265691498914022e-09,0.0009570739658531915,1.95304738381093e-14,7.543439242754916e-14,8.327793701546786e-15
9.468391420980336e-08,0.7462837374123743,8.997484369740633e-06,4.447659686451006e-07,4.790599477478235e-07,4.7985137648668995e-06,0.0,0.0,1.7882405375394108e-07,1.409506712454904e-10,2.0676123944230295e-07,6.047999532393538e-06,1.578334002540781e-11,7.646126793907873e-16,6.176622923442902e-11,9.009824496101889e-07,2.0785846949629033e-07,1.0465018165466046e-07,8.250962022106273e-16,1.662835306184967e-19,7.479639324687315e-13,1.6275905735155465e-12,9.6743885633317e-07,1.729404491042418e-14,3.5035687840779606e-12,3.705621249118683e-16,1.3377460239507957e-17,1.0831283430074011e-12,3.392877434480167e-15,6.287167809100692e-16,4.2431181314426424e-14,5.067370026102985e-20,4.646710049976977e-19,3.2982478925064777e-20,3.76,0.0,0.7399993769554097,0.9990357810010315,2.7950595852909563e-07,6.293694198874398e-09,3.3741791449743636e-06,8.467985159002619e-06,2.6753897034350228e-12,9.28801183821828e-13,3.914205595615481e-08,1.8575084257148727e-06,7.986059874323952e-09,7.695118247237433e-10,8.009587325602486e-13,7.636859880281354e-14,1.1694098378979921e-07,1.7677203199481118e-08,6.502792063166936e-11,4.44420808824851e-09,0.000957073770491612,2.059131531023338e-14,8.317588112225859e-14,8.790198794397502e-15
9.666959620885987e-08,0.7462837895789485,9.178070138915532e-06,4.6213001443848134e-07,4.967190721597554e-07,4.970527332771182e-06,0.0,0.0,1.8390673928026784e-07,1.4771251413228595e-10,2.1233118627551272e-07,6.21392630669968e-06,1.6692883852463853e-11,8.157368644336478e-16,6.383306829208059e-11,9.011834816898882e-07,2.1335588912129535e-07,1.0747047681588773e-07,8.679884695870597e-16,1.8234416984805996e-19,7.756369479980507e-13,1.6536915646202841e-12,9.674832952560078e-07,1.8833482593683182e-14,3.61256765703956e-12,3.917196444487741e-16,1.448999032510953e-17,1.1416171294322501e-12,3.667407762905242e-15,6.736514135717165e-16,4.475945022498023e-14,5.3636295010703355e-20,5.144757916353768e-19,3.6856736328073074e-20,3.76,0.0,0.7399989971343097,0.9990355762572886,2.957955935278925e-07,6.621593205759523e-09,3.5338884786859426e-06,8.647927617245048e-06,2.6910000624890186e-12,9.302245761283649e-13,3.915115972160365e-08,1.892507476725891e-06,8.555425821724813e-09,8.125249264201839e-10,8.306922407597115e-13,7.783809281569267e-14,1.2067407587288153e-07,1.831690829918276e-08,6.814701862983581e-11,4.626128537098738e-09,0.0009570735744742152,2.1679717471936276e-14,9.14925821236036e-14,9.265297048794321e-15
9.865527820791638e-08,0.7462838417613186,9.355926557722114e-06,4.79658183722519e-07,5.145188983939178e-07,5.145019745061605e-06,0.0,0.0,1.8903550831287654e-07,1.546623732980183e-10,2.1790246281994014e-07,6.380010698315564e-06,1.7624886408688572e-11,8.681652451552466e-16,6.588645511705197e-11,9.013548132516522e-07,2.188490997178037e-07,1.1029148943149968e-07,9.119503700282094e-16,1.994580316141506e-19,8.035523927557154e-13,1.6788778148878802e-12,9.675209020973206e-07,2.0468257102632932e-14,3.7215856726274485e-12,4.13519449127414e-16,1.5659766269299526e-17,1.2016442501123137e-12,3.956449103969686e-15,7.204350760449951e-16,4.7151127614432815e-14,5.668944436051626e-20,5.680957482194401e-19,4.1066495248344353e-20,3.76,0.0,0.7399986138763711,0.9990353708449494,3.12644144426423e-07,6.958048254149982e-09,3.6970057571526764e-06,8.827994667599432e-06,2.705479088938053e-12,9.315306958168672e-13,3.915891974116458e-08,1.927355425822706e-06,9.151289624381969e-09,8.567226875342485e-10,8.607982585956837e-13,7.93017124368071e-14,1.2442648961565674e-07,1.8961555404678347e-08,7.133375795502358e-11,4.81143821515846e-09,0.0009570733778138959,2.2795585125717113e-14,1.0041039917066569e-13,9.753061562849966e-15
9.999999999999998e-08,0.7462838939589796,9.474839740336631e-06,4.916172263347308e-07,5.266489665450022e-07,5.264576263506317e-06,0.0,0.0,1.9253456684287665e-07,1.5947645746022312e-10,2.2167605169668791e-07,6.492571739226733e-06,1.8268539276100153e-11,9.043799167660787e-16,6.726884608510693e-11,9.014561962931864e-07,2.2256665173974806e-07,1.1220226844446314e-07,9.4232737957275e-16,2.1166326612830344e-19,8.225913969176457e-13,1.695428929095553e-12,9.67543020305343e-07,2.1631132396825728e-14,3.795416758420327e-12,4.2864884797923984e-16,1.6484878254504394e-17,1.243167670132199e-12,4.160614883431902e-15,7.5317488017821e-16,4.880681191522474e-14,5.880860354293321e-20,6.066572048954154e-19,4.4117290713245454e-20,3.76,0.0,0.7399983523941245,0.999035231364414,3.243737285169348e-07,7.190754326755273e-09,3.809390092006454e-06,8.950008877147546e-06,2.7146816971810425e-12,9.32353831373291e-13,3.9163512292587966e-08,1.9508692901475337e-06,9.570143463131084e-09,8.873225738135981e-10,8.813938511964873e-13,8.028956257702601e-14,1.269780071268247e-07,1.9400785994119124e-08,7.352995299019222e-11,4.9388489984838485e-09,0.0009570732442747133,2.3566809089585914e-14,1.068042744477761e-13,1.00905585883125e-14
1.0064096020697289e-07,0.7462838939589796,9.531087709882484e-06,4.97341813490836e-07,5.32451470459233e-07,5.321953390368056e-06,0.0,0.0,1.9420964829103222e-07,1.6180182558340946e-10,2.2347490321885026e-07,6.546248183725861e-06,1.8578829826184023e-11,9.21836694771e-16,6.792533004445659e-11,9.015007787618509e-07,2.2433788741597292e-07,1.1311313437139071e-07,9.56978268203096e-16,2.1765949043428527e-19,8.317038503554692e-13,1.7031774192268528e-12,9.675527106578183e-07,2.2201621651661047e-14,3.830607649189495e-12,4.359647196202578e-16,1.6887609521336068e-17,1.2632074914365493e-12,4.2603632433629494e-15,7.690822928314516e-16,4.960623068432055e-14,5.983336787108874e-20,6.256943606837767e-19,4.563028366480995e-20,3.76,0.0,0.7399982272117954,0.999035164776295,3.3005589083368985e-07,7.303052624148771e-09,3.8635002693337525e-06,9.008187132554933e-06,2.718904874837552e-12,9.327297631808836e-13,3.916553202005875e-08,1.9620529252734384e-06,9.774205471840897e-09,9.020971601240205e-10,8.912688497237253e-13,8.075947707502682e-14,1.2819699729812265e-07,1.9610875180857068e-08,7.458753127600324e-11,5.000122557737391e-09,0.0009570731805225921,2.3938820083095712e-14,1.0995553665515912e-13,1.0253462905068006e-14
1.026266422060294e-07,0.7462839461715232,9.703588576038995e-06,5.151724601987116e-07,5.505090493536603e-07,5.501291149543161e-06,0.0,0.0,1.9942845600375425e-07,1.6913241965258785e-10,2.2904836644335987e-07,6.712634949879967e-06,1.955419108402002e-11,9.766898639865915e-16,6.99487400036021e-11,9.016250858800975e-07,2.298220643219346e-07,1.1593533906089739e-07,1.0030685332400265e-15,2.3698253905520013e-19,8.600852309289463e-13,1.7266182076392508e-12,9.675795974174204e-07,2.403683661154264e-14,3.939620234627312e-12,4.59058595740462e-16,1.8174285600094364e-17,1.326304708832615e-12,4.5795105163032125e-15,8.196066080629064e-16,5.2124783633884176e-14,6.306826878871264e-20,6.87434893728074e-19,5.056702358475582e-20,3.76,0.0,0.7399978371707056,0.9990349580627607,3.480348691376534e-07,7.656599282990197e-09,4.0333413886184245e-06,9.188505786790479e-06,2.731350709652625e-12,9.338310358469596e-13,3.917116423710563e-08,1.996600624534529e-06,1.0424722434003944e-08,9.486401450126948e-10,9.220961920021346e-13,8.221140613068302e-14,1.3198441343956445e-07,2.0264607323175518e-08,7.790773269822524e-11,5.192167065510175e-09,0.000957072982611411,2.5109321109706314e-14,1.201544793684685e-13,1.0766469155988138e-14
1.0461232420508591e-07,0.7462839983986216,9.873464808680316e-06,5.33141896529932e-07,5.686841083876581e-07,5.682996404426359e-06,0.0,0.0,2.0469123775104265e-07,1.766556763744111e-10,2.3462273269967987e-07,6.879167786843375e-06,2.055044348687816e-11,1.032663447618005e-15,7.195583048861847e-11,9.017309050199311e-07,2.3530146486392468e-07,1.1875804166237215e-07,1.0502175409166088e-15,2.5746075632653323e-19,8.886907501862248e-13,1.7492276453952861e-12,9.676023056901792e-07,2.5977167761196966e-14,4.048611686672761e-12,4.828041742655717e-16,1.9520505433094063e-17,1.3909338207513467e-12,4.914249823167347e-15,8.720206307193592e-16,5.470681653561409e-14,6.639433403740717e-20,7.534801617568268e-19,5.589601925890024e-20,3.76,0.0,0.739997443783125,0.9990347507150442,3.6658487867877483e-07,8.01868092266064e-09,4.206498591685175e-06,9.368951358820724e-06,2.742885282617884e-12,9.348429076812977e-13,3.917595978831963e-08,2.0309991702628333e-06,1.11033844767952e-08,9.963432247979494e-10,9.532725759889327e-13,8.36575189946634e-14,1.3578759342394891e-07,2.0922500287834006e-08,8.129375816826745e-11,5.387557304265152e-09,0.0009570727840907331,2.63069839160276e-14,1.3103397267663456e-13,1.129204596315308e-14
1.0659800620414243e-07,0.7462840506400168,1.0040752541158893e-05,5.512421079854089e-07,5.869693285504157e-07,5.8670330439976765e-06,0.0,0.0,2.0999730945637794e-07,1.8437308920881153e-10,2.401979003554204e-07,7.045843996091534e-06,2.1567058007925386e-11,1.089696421558876e-15,7.394583805962197e-11,9.01820946282703e-07,2.407759426642948e-07,1.2158118951933512e-07,1.0984216753887776e-15,2.79127277227499e-19,9.175149104956505e-13,1.7710327525652486e-12,9.676214659817678e-07,2.802588460502422e-14,4.1575716779644665e-12,5.072045069711053e-16,2.092692675290152e-17,1.4570928027248836e-12,5.26493864345045e-15,9.263360775122653e-16,5.735236416383738e-14,6.981173424413259e-20,8.239923109439113e-19,6.163694546030779e-20,3.76,0.0,0.7399970470789631,0.9990345427431991,3.8570948786226945e-07,8.389289992179073e-09,4.3829414747233275e-06,9.549524532589075e-06,2.7535728931639666e-12,9.357729967301654e-13,3.9180041261301446e-08,2.065249206327646e-06,1.1810730480797636e-08,1.0451977936673792e-09,9.847904034581363e-13,8.509783504752264e-14,1.396054321697961e-07,2.1584311026606258e-08,8.474500582172016e-11,5.586278904652947e-09,0.0009570725849703047,2.7531701185232313e-14,1.4262100314256307e-13,1.1830156606539492e-14
1.0858368820319894e-07,0.7462841028955074,1.0205488225898594e-05,5.694652893341346e-07,6.053575939283933e-07,6.0533654683271555e-06,0.0,0.0,2.1534599673808046e-07,1.9228612459639968e-10,2.457737833108673e-07,7.212661312212709e-06,2.2603504506404073e-11,1.1477282520721987e-15,7.591808335458588e-11,9.018975254891901e-07,2.4624536786238367e-07,1.24404737825732e-07,1.1476773305476716e-15,3.020147649883503e-19,9.46552483738175e-13,1.7920600399832713e-12,9.676376131688522e-07,3.0186258753945745e-14,4.2664911234963276e-12,5.322625988908997e-16,2.239415553766608e-17,1.5247796816140818e-12,5.631933048110101e-15,9.825638135484841e-16,6.00614647997929e-14,7.332062379845768e-20,8.991326123811205e-19,6.780983584484573e-20,3.76,0.0,0.7399966470879991,0.999034334156713,4.054120401982772e-07,8.768418725317185e-09,4.562639767391953e-06,9.730225949009233e-06,2.7634736654316087e-12,9.366282234430233e-13,3.918351341793758e-08,2.0993513738226823e-06,1.2547294262439624e-08,1.0951950842987767e-09,1.0166421859350723e-12,8.653237365860754e-14,1.4343686284309072e-07,2.2249804726895245e-08,8.826087628254611e-11,5.788317561934932e-09,0.000957072385259317,2.878336263372731e-14,1.549427796120781e-13,1.2380762073085579e-14
1.1056937020225545e-07,0.7462841551649412,1.0367708497329172e-05,5.878038409627957e-07,6.238419871842078e-07,6.2419585906874185e-06,0.0,0.0,2.2073663494639846e-07,2.0039622234975177e-10,2.51350308747722e-07,7.379617835984329e-06,2.3659252830073884e-11,1.2066990794202618e-15,7.787196458915168e-11,9.019626208924332e-07,2.5170962481989177e-07,1.2722864848615308e-07,1.1979809110783993e-15,3.2615538524559314e-19,9.757984957123348e-13,1.812335458992378e-12,9.676512010524614e-07,3.2461562368205887e-14,4.375362028106167e-12,5.579814068106568e-16,2.3922747483778047e-17,1.593992530126465e-12,6.0155877103890804e-15,1.0407138908974267e-15,6.283415903394223e-14,7.692114094332189e-20,9.790612662167503e-19,7.443507140971838e-20,3.76,0.0,0.739996243839872,0.9990341249645771,4.2569566026062403e-07,9.156059164466465e-09,4.745563344856107e-06,9.911056207456773e-06,2.7726437634257984e-12,9.37414880344991e-13,3.9186465756619655e-08,2.1333063110779915e-06,1.3313604597346534e-08,1.1463261921140444e-09,1.0488205432504686e-12,8.796115418519703e-14,1.472808556117682e-07,2.2918754557479415e-08,9.184077292121091e-11,5.993659035731629e-09,0.0009570721849664725,3.006185509799927e-14,1.6802671477813145e-13,1.2943821138246024e-14
1.1255505220131196e-07,0.746284207448207,1.052745005589628e-05,6.062503651526593e-07,6.424157851013362e-07,6.432777838125424e-06,0.0,0.0,2.2616856917185456e-07,2.087047960451388e-10,2.569274152000123e-07,7.546711977154489e-06,2.4733773811822504e-11,1.2665498778171683e-15,7.980695151941266e-11,9.020179218972163e-07,2.5716861015277494e-07,1.300528891390496e-07,1.2493288332800207e-15,3.515807821701425e-19,1.0052482119018878e-12,1.8318843627988604e-12,9.676626147091247e-07,3.4855066660114414e-14,4.484177351859417e-12,5.843638379944837e-16,2.5513209500418628e-17,1.664729461658823e-12,6.416255915210881e-15,1.100795585176427e-15,6.567048858205074e-14,8.06134078955525e-20,1.0639372166401178e-18,8.15333690643444e-20,3.76,0.0,0.7399958373640689,0.9990339151753431,4.465632595571011e-07,9.552203181224061e-09,4.931682238175104e-06,1.0092015867212276e-05,2.781135604253978e-12,9.381386941692345e-13,3.918897471367441e-08,2.1671146536718327e-06,1.4110185245547312e-08,1.198582097131686e-09,1.0813182021130695e-12,8.938419597165627e-14,1.5113641644040455e-07,2.3590941420239115e-08,9.548410207748033e-11,6.202289149771052e-09,0.0009570719841000425,3.136706264225452e-14,1.8190040723483233e-13,1.3519290452768284e-14
1.1454073420036847e-07,0.7462842597452276,1.0684749570208403e-05,6.24797662305914e-07,6.610724541981483e-07,6.625789150728241e-06,0.0,0.0,2.316411542292377e-07,2.172132334137371e-10,2.6250505090262793e-07,7.713942405583493e-06,2.582654016895292e-11,1.3272225936472073e-15,8.172257984076473e-11,9.020648708745127e-07,2.626222310445454e-07,1.3287743232041428e-07,1.3017175256912408e-15,3.7832205650835068e-19,1.0348971244502952e-12,1.8507314776824415e-12,9.67672180960816e-07,3.737004045503346e-14,4.592930891392829e-12,6.114127491365798e-16,2.716600121753878e-17,1.7369886254887853e-12,6.834289567255802e-15,1.1628174302652524e-15,6.857049512777522e-14,8.439753099762722e-20,1.1539179775249499e-18,8.912577032578204e-20,3.76,0.0,0.7399954276899167,0.999033704797176,4.6801754230610866e-07,9.956842494152763e-09,5.12096664326144e-06,1.0273105448857531e-05,2.788998067647779e-12,9.388048813083077e-13,3.9191105553079256e-08,2.2007770344424876e-06,1.493755497828818e-08,1.2519536836386e-09,1.1141279947005493e-12,9.080151834860543e-14,1.5500258592382623e-07,2.426615370801733e-08,9.91902732525847e-11,6.41419379163706e-09,0.0009570717826679186,3.269886668173696e-14,1.9659162403047066e-13,1.410712463301788e-14
1.1652641619942498e-07,0.7462843120559545,1.0839643594828695e-05,6.434387271399637e-07,6.798056464139151e-07,6.820958979781283e-06,0.0,0.0,2.371537546209471e-07,2.25922896731521e-10,2.680831723796896e-07,7.881308009604397e-06,2.6937027312975894e-11,1.3886602638142621e-15,8.361844599593477e-11,9.021046989970547e-07,2.680704038027142e-07,1.3570225474881125e-07,1.3551434295589443e-15,4.0640974547525256e-19,1.0647409402074636e-12,1.8689008825736826e-12,9.67680177233213e-07,4.0009748809016755e-14,4.701617175484745e-12,6.391309455277571e-16,2.888153650004994e-17,1.8107682023267944e-12,7.270039197823657e-15,1.226787251254719e-15,7.153421920184256e-14,8.827360090018405e-20,1.2491594685165992e-18,9.72336301491376e-20,3.76,0.0,0.7399950148465735,0.9990334938378954,4.900610111156835e-07,1.036996868410069e-08,5.313386928595881e-06,1.0454325435626156e-05,2.7962767004067798e-12,9.394181973297788e-13,3.919291398623463e-08,2.2342940835000253e-06,1.579622760624214e-08,1.3064317578817848e-09,1.1472428572684917e-12,9.22131406321027e-14,1.5887843815841054e-07,2.494418706870615e-08,1.0295869927473529e-10,6.629358912517749e-09,0.0009570715806776554,3.405714611817005e-14,2.121282837264884e-13,1.4707276353740965e-14
1.1851209819848149e-07,0.7462843643803625,1.0992168501475072e-05,6.621667448662474e-07,6.986091948690881e-07,7.01825428499767e-06,0.0,0.0,2.4270574448302483e-07,2.348351232071294e-10,2.7366174323884233e-07,8.048807860579051e-06,2.8064714077215648e-11,1.4508071160017056e-15,8.549420236594357e-11,9.021384569220965e-07,2.735130526240341e-07,1.3852733671460327e-07,1.4096029991812656e-15,4.358738044382149e-19,1.0947755697274857e-12,1.8864159956682208e-12,9.67686839049007e-07,4.277745168154508e-14,4.810231373280973e-12,6.675211804247639e-16,3.0660184961894874e-17,1.886066400230819e-12,7.723853970592467e-15,1.292712195731434e-15,7.456169910614593e-14,9.224169277241705e-20,1.3498158613281375e-18,1.0587860590217685e-19,3.76,0.0,0.7399945988630232,0.9990332823050142,5.12695972561621e-07,1.0791573207427977e-08,5.508913641866169e-06,1.0635676274710174e-05,2.803013914634977e-12,9.39982981226314e-13,3.9194447559035194e-08,2.2676664282380104e-06,1.6686712008921947e-08,1.362007063965686e-09,1.1806558287772093e-12,9.36190821228412e-14,1.6276307964986894e-07,2.562484417562452e-08,1.0678879644159117e-10,6.847770526953887e-09,0.000957071378136504,3.544177748428412e-14,2.2853843996747846e-13,1.5319696442330102e-14
1.20497780197538e-07,0.7462844167184461,1.1142360421634638e-05,6.809750873681727e-07,7.174771097016871e-07,7.21764253097764e-06,0.0,0.0,2.4829650751684643e-07,2.439512253670844e-10,2.7924073314123863e-07,8.216441182736979e-06,2.9209083369045586e-11,1.5136086525254759e-15,8.73495528186123e-11,9.021670410580282e-07,2.7895010853792597e-07,1.4135266155808404e-07,1.4650927021517175e-15,4.66743590328404e-19,1.124997117108608e-12,1.9032995668982796e-12,9.67692366376261e-07,4.567640266182103e-14,4.918769213744744e-12,6.965861546091778e-16,3.250227347441539e-17,1.962881450879198e-12,8.196081686382698e-15,1.360598763497e-15,7.765296988949486e-14,9.630186653744604e-20,1.4560394359930129e-18,1.1508264649230893e-19,3.76,0.0,0.7399941797680682,0.99903307020577,5.359245426620734e-07,1.1221647407450268e-08,5.707517515679034e-06,1.0817158378523773e-05,2.809249178862323e-12,9.405031950057336e-13,3.9195746839451064e-08,2.300894693345166e-06,1.7609512165123746e-08,1.4186702981272349e-09,1.2143600495361772e-12,9.501936210535983e-14,1.6665564825632758e-07,2.6307934504220597e-08,1.1067998464289107e-10,7.069414712587463e-09,0.0009570711750514484,3.685263509438506e-14,2.4585026556561305e-13,1.5944333973631745e-14
1.224834621965945e-07,0.7462844690702163,1.1290255198884345e-05,6.998573093902533e-07,7.364035739809405e-07,7.419091683033084e-06,0.0,0.0,2.539254369089904e-07,2.5327249143785277e-10,2.8482011692129294e-07,8.384207327514775e-06,3.036962275305424e-11,1.577011719363343e-15,8.918424858997425e-11,9.021912160522127e-07,2.843815085018382e-07,1.441782152234031e-07,1.5216090195252251e-15,4.990478467174631e-19,1.1554018705807583e-12,1.919573675256218e-12,9.676969290144875e-07,4.870984774711469e-14,5.02722691503292e-12,7.263285161211708e-16,3.440808766421777e-17,2.0412116061891306e-12,8.687068787035108e-15,1.4304528348153887e-15,8.080806238007333e-14,1.0045416713087643e-19,1.5679804468053717e-18,1.248679816530901e-19,3.76,0.0,0.7399937575903259,0.9990328575471531,5.597486522467775e-07,1.166018252436287e-08,5.909169472473266e-06,1.0998772125925761e-05,2.8150192014122665e-12,9.409824591581327e-13,3.919684643437173e-08,2.3339795008169804e-06,1.8565127184252826e-08,1.4764121215462566e-09,1.2483487598658475e-12,9.641399984726797e-14,1.7055531216555677e-07,2.6993274115086446e-08,1.146316874659955e-10,7.2942776099103366e-09,0.0009570709714292304,3.828959119787638e-14,2.64092037101337e-13,1.6581136364298422e-14
