Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296)
6.337749956238571e-05,0.6777598713094862,9.775687400925005e-06,7.85812312120779e-06,2.8861847957560075e-05,0.0017799573088158195,0.0,0.0,5.413798282969212e-05,2.862883701741468e-06,0.0033380207031963936,0.0006427988791586276,3.689822301506172e-08,2.4007546497498357e-16,1.1907223322526694e-11,8.90390141637138e-08,5.36138233765472e-07,0.00010236974426344805,1.4578584428617254e-11,8.699669136658943e-14,1.9389288718897712e-08,2.5507430844304087e-14,9.02727276005306e-08,2.4444156662811772e-08,1.6897872763523536e-11,4.01538959873863e-08,7.424280971402427e-14,5.066909080330396e-10,6.683463550672391e-11,2.6453785303018113e-14,1.3145597014061723e-10,3.2066301404252037e-15,4.521022993809813e-14,3.340217014100174e-13,3.76,0.0,0.724787217802069,0.9895014929833388,0.00950295450520806,1.1118553642405458e-05,0.003192617509994809,0.004181254022592773,8.48415308813584e-13,1.636784001012271e-13,4.025123565344471e-09,1.2079798666109188e-06,0.005673299906404981,3.212726728693527e-06,6.069273038241955e-12,5.0779739160273566e-14,1.7483405594663976e-07,3.839675344463441e-08,4.668418122835175e-08,8.606332060582732e-05,0.00046726462449185065,3.374592426933794e-10,2.5685822860881573e-06,1.91555180563505e-10,4.945126286988593e-10,4.744780864906724e-13,8.435386800824546e-15,8.273062128971283e-10,1.8125108260130022e-08,5.765380352156123e-10
6.455975041084044e-05,0.6777915660512484,9.970532373385416e-06,8.071350650246418e-06,2.967598063330112e-05,0.0018331376717520196,0.0,0.0,5.5491422464221105e-05,2.938683262365861e-06,0.0035324806380420963,0.0006554154063165179,4.039513679938161e-08,2.497918279787769e-16,1.2141627824752429e-11,8.900636516395839e-08,5.407828942717043e-07,0.00010941011324848439,1.577774604418784e-11,9.756238820563101e-14,2.1163858145604687e-08,2.630918449705731e-14,9.020535159829963e-08,2.5908214430415393e-08,1.7328531897800875e-11,4.499762807155998e-08,8.116668717549867e-14,5.237772884692956e-10,6.85840653169519e-11,2.7193121924961432e-14,1.3963053301203427e-10,3.4411649328447227e-15,4.9757993822935136e-14,3.6545639577861393e-13,3.76,0.0,0.724246703578343,0.9890628323615597,0.00992896587416699,1.1369964234351763e-05,0.0032847826447003586,0.004402111406476884,8.476884901336116e-13,1.6353811033787544e-13,4.0216907462584894e-09,1.2319773518186897e-06,0.005894023658178524,3.3038960869668655e-06,6.1861628429017265e-12,5.176274750260697e-14,1.7867240837155243e-07,4.00307448414346e-08,4.800881108018972e-08,9.252919290610347e-05,0.00046705748157283206,3.6465608723344193e-10,2.7465435299394435e-06,2.095571861609568e-10,5.483054666937171e-10,5.071061011368986e-13,9.437957476043118e-15,9.146532910872658e-10,2.0054965676363788e-08,6.161931394142356e-10
6.574200125929518e-05,0.677824329130965,1.016803342520332e-05,8.286847607395295e-06,3.0498054259062526e-05,0.001887278375817083,0.0,0.0,5.687433834387639e-05,3.015934590048773e-06,0.003734503217074028,0.0006680836163095382,4.416652722100884e-08,2.5984092265614804e-16,1.2379105393109295e-11,8.897306456653884e-08,5.455281370168335e-07,0.00011682867508228932,1.7074050097171163e-11,1.092217257116479e-13,2.3070231538767365e-08,2.7171084414463023e-14,9.013634167935703e-08,2.7433874521396192e-08,1.7776529417764824e-11,5.034031248445968e-08,8.865943696368491e-14,5.415522351854423e-10,7.036064082738507e-11,2.795986820957127e-14,1.4820379072768737e-10,3.6900497596760915e-15,5.4718455010729076e-14,3.995966828200054e-13,3.76,0.0,0.7236923697230995,0.988612225904688,0.010366603879289112,1.1623344990563249e-05,0.0033778680240602907,0.004631336978303849,8.46944257282035e-13,1.6339446028616686e-13,4.018175818423701e-09,1.2569336831845072e-06,0.00611889572868578,3.3958550952836834e-06,6.307672080497893e-12,5.278432721902128e-14,1.8266753204134262e-07,4.174115587517568e-08,4.9344923390636085e-08,9.936695662981391e-05,0.00046684469760610657,3.9371522843862934e-10,2.9333133885716416e-06,2.2898621721066184e-10,6.070920466194354e-10,5.413204195334113e-13,1.0542444693618859e-14,1.0096014492958637e-09,2.21539826831029e-08,6.577767246882526e-10
6.692425210774992e-05,0.6778581797770983,1.03681417102849e-05,8.504530392930758e-06,3.132773069007194e-05,0.0019423894361051298,0.0,0.0,5.828813966694585e-05,3.0947148912570513e-06,0.003944235206226078,0.0006808058462430763,4.822839361325319e-08,2.7022860683651627e-16,1.2619591131912924e-11,8.893911145712313e-08,5.503743717681932e-07,0.00012463819047577675,1.8475815289890223e-11,1.2206739724036156e-13,2.5115873343599425e-08,2.8096669255612146e-14,9.006568581325191e-08,2.902261783002978e-08,1.8242693407964225e-11,5.622425989317602e-08,9.676049690479142e-14,5.600603778968865e-10,7.216517204273439e-11,2.875486319413453e-14,1.5719022514487174e-10,3.9540440587168285e-15,6.012431888054812e-14,4.3665760440973413e-13,3.76,0.0,0.723124108731214,0.9881495670324422,0.010815958288071864,1.187873313178689e-05,0.0034718341982949083,0.004869106860171656,8.461825134493666e-13,1.6324743129575572e-13,4.014578323397069e-09,1.2828613500384924e-06,0.006347872651055344,3.488558449310481e-06,6.433852511284564e-12,5.38448934962112e-14,1.86821522334919e-07,4.352966621454739e-08,5.069186028132556e-08,0.00010659070460889855,0.000466626222262164,4.2473851963179497e-10,3.1291159359560018e-06,2.499313563407234e-10,6.71265457082775e-10,5.771584472723088e-13,1.175739137236803e-14,1.1126574877839932e-09,2.443349286854754e-08,7.013342972924588e-10
6.810650295620465e-05,0.6778931370016694,1.0570804676642427e-05,8.72431126830269e-06,3.216465716639694e-05,0.001998480474900519,0.0,0.0,5.973428202616538e-05,3.1751045546391106e-06,0.004161822221246064,0.0006935844732217703,5.2597188678076025e-08,2.8096047422829854e-16,1.2863015640686604e-11,8.890450544026918e-08,5.553219396403508e-07,0.0001328513876633194,1.9992046473020324e-11,1.3619798060956764e-13,2.7308522331267286e-08,2.9089621189294606e-14,8.999337283072634e-08,3.0675924690112045e-08,1.872788230948689e-11,6.269450810869322e-08,1.0551136264111746e-13,5.793487587967388e-10,7.399848506726536e-11,2.9578968273266625e-14,1.6660468410254495e-10,4.233940925195745e-15,6.601039397791946e-14,4.768692943528983e-13,3.76,0.0,0.7225418202613806,0.9876747548704256,0.011277112903849081,1.2136165796590926e-05,0.0035666398882016536,0.005115596155711634,8.454031728350667e-13,1.6309700684116842e-13,4.010897853909466e-09,1.3097714740914366e-06,0.006580906534973043,3.5819589858398128e-06,6.5647485615578375e-12,5.494479954724427e-14,1.9113624410903996e-07,4.53978834853433e-08,5.20489368590303e-08,0.00011421464697654408,0.00046640200790593696,4.57831285991824e-10,3.334168505280357e-06,2.724852065685686e-10,7.412450564921e-10,6.146561108492015e-13,1.3091885437965792e-14,1.2243487313993989e-09,2.69052864246179e-08,7.469095671958331e-10
6.928875380465939e-05,0.6779292195782238,1.0775966094318852e-05,8.94609845279139e-06,3.300846678322196e-05,0.002055560701987657,0.0,0.0,6.121426729376999e-05,3.257187232607238e-06,0.004387408580631592,0.0007064219112793037,5.728979183979171e-08,2.9204183066432297e-16,1.3109305062699234e-11,8.886924665009929e-08,5.603711117803216e-07,0.00014148093120851054,2.1632477730069462e-11,1.5171814093924527e-13,2.965619321298478e-08,3.0153768074173523e-14,8.991939245420346e-08,3.2395273528958554e-08,1.9232985099614536e-11,6.979892405676319e-08,1.1495563718567692e-13,5.994669144929332e-10,7.586142202103665e-11,3.0433067829756375e-14,1.7646239390941633e-10,4.530567885073699e-15,7.24136808548358e-14,5.204777827493423e-13,3.76,0.0,0.7219454113988996,0.9871876944878736,0.01175014535385647,1.239568000782289e-05,0.0036622420331565196,0.005370978744151666,8.446061609661141e-13,1.629431725831619e-13,4.007134055333552e-09,1.3376737261756076e-06,0.006817944987542876,3.6760077443384326e-06,6.700396909584394e-12,5.608433320205403e-14,1.9561331721883838e-07,4.7347335968999846e-08,5.341544210918128e-08,0.00012225308641237108,0.00046617200970907225,4.93102267460894e-10,3.5486807799320783e-06,2.967438611758265e-10,8.174779647584335e-10,6.538476871484695e-13,1.4555579954360794e-14,1.345222777485832e-09,2.958160368306664e-08,7.945442407588578e-10
7.047100465311413e-05,0.6779664460202666,1.098356609519799e-05,9.169796235216246e-06,3.38587790171987e-05,0.0021136388953874236,0.0,0.0,6.272964326396807e-05,3.3410499169670415e-06,0.004621137155170413,0.0007193206080890256,6.232347939856975e-08,3.034776705757255e-16,1.3358381148536493e-11,8.883333575993628e-08,5.65522088222105e-07,0.00015053938979345575,2.340761647507954e-11,1.6873882610060715e-13,3.2167177734582553e-08,3.129308544661001e-14,8.984373532711802e-08,3.418213949519543e-08,1.9758921386662775e-11,7.758830353608218e-08,1.2513907704307806e-13,6.2046695652041e-10,7.775484093134369e-11,3.131806987695093e-14,1.8677897299986416e-10,4.84478762664475e-15,7.937346026940566e-14,5.677458163261228e-13,3.76,0.0,0.7213347969075938,0.9866882971278041,0.012235126886651123,1.2657312638643228e-05,0.0037585958459768606,0.005635427068500936,8.437914149957296e-13,1.6278591642638117e-13,4.003286627066927e-09,1.3665762460260687e-06,0.007058931045272838,3.7706540357957133e-06,6.8408260894063215e-12,5.726371364752982e-14,2.002541025067888e-07,4.937946530183006e-08,5.47906398950672e-08,0.00013072039215169238,0.00046593618575861305,5.306635486036089e-10,3.772853872930836e-06,3.228068610032542e-10,9.004406204082923e-10,6.947656315421716e-13,1.6158712803574896e-14,1.4758471586213172e-09,3.24751262375325e-08,8.442778117290355e-10
7.165325550156886e-05,0.6780048345590503,1.1193541225119048e-05,9.395305100617956e-06,3.4715200306845616e-05,0.002172723382592005,0.0,0.0,6.428200303747047e-05,3.426783007562305e-06,0.004863149214424475,0.0007322830414622003,6.771589121925368e-08,3.1527265428632164e-16,1.3610161335212416e-11,8.879677399037559e-08,5.707749969192434e-07,0.00016003920311002858,2.5328788364222012e-11,1.8737745306272007e-13,3.485004522946691e-08,3.251169830835986e-14,8.976639304166069e-08,3.6037993063447105e-08,2.0306641393808733e-11,8.611646817896512e-08,1.3610963439378471e-13,6.424036500214903e-10,7.967961559895784e-11,3.2234906718027607e-14,1.9757044692325724e-10,5.1774986794355476e-15,8.693138031321128e-14,6.189536924277434e-13,3.76,0.0,0.7207098994697808,0.9861764804286511,0.012732122179749809,1.2921100378219416e-05,0.0038556548745714726,0.005909111918391905,8.429588839782125e-13,1.6262522857230194e-13,3.999355323800669e-09,1.3964855657918434e-06,0.007303803117724961,3.865845518776214e-06,6.986056115051562e-12,5.848308834985835e-14,2.0505968836298394e-07,5.149561922532494e-08,5.617377006103292e-08,0.00013963097283168708,0.0004656944971616622,5.706304708849215e-10,4.006879398801121e-06,3.5077713428894816e-10,9.90640403238385e-10,7.374404056272941e-13,1.7912125797695133e-14,1.6168089029941874e-09,3.559896555925953e-08,8.961473517326636e-10
7.28355063500236e-05,0.6780444031213432,1.140582450822876e-05,9.622521871869712e-06,3.5577324685630685e-05,0.002232822022368946,0.0,0.0,6.587298413393097e-05,3.514480372934311e-06,0.005113584270483799,0.0007453117156407418,7.348499362021403e-08,3.2743108530739797e-16,1.3864558840821922e-11,8.875956311548194e-08,5.761298929637251e-07,0.00016999264797112337,2.7408182807828696e-11,2.07758085029521e-13,3.7713642607866347e-08,3.3813882723612527e-14,8.968735816473423e-08,3.796429861889765e-08,2.087712582146502e-11,9.544035903092314e-08,1.479174949444364e-13,6.65334490184312e-10,8.163663543876626e-11,3.318453562084896e-14,2.088532649967493e-10,5.529636024995163e-15,9.513154241266838e-14,6.744001041639306e-13,3.76,0.0,0.72007064991324,0.9856521686364766,0.013241189158330339,1.3187079697162927e-05,0.003953371070297739,0.006192202208102365,8.421085291154478e-13,1.6246110156661866e-13,3.995339956653925e-09,1.4274065378901967e-06,0.007552494943362044,3.961528282876229e-06,7.136098129465195e-12,5.974253019653104e-14,2.100308780075278e-07,5.3697044449977626e-08,5.7564049644653963e-08,0.0001489992482479002,0.0004654469081455968,6.131215239590014e-10,4.250938542979609e-06,3.807609164470903e-10,1.0886173224041032e-09,7.819003058495609e-13,1.9827283106132348e-14,1.7687139680463205e-09,3.896664905034479e-08,9.501873018492578e-10
7.401775719847834e-05,0.6780851693069647,1.1620345523453899e-05,9.85133986586519e-06,3.64447344670899e-05,0.0022939421872049193,0.0,0.0,6.750426731858306e-05,3.6042394019920452e-06,0.005372579919347375,0.0007584091573935019,7.964903896073406e-08,3.3995688807896324e-16,1.412148277446897e-11,8.872170546779752e-08,5.815867579989062e-07,0.00018041180377440096,2.9658898905959673e-11,2.300115973009994e-13,4.0767093762707585e-08,3.5204067190627655e-14,8.960662426243463e-08,3.996251302497936e-08,2.1471385606746233e-11,1.0562012614708609e-07,1.6061511117178448e-13,6.893197760109404e-10,8.36268052945666e-11,3.416793949942169e-14,2.2064431819892494e-10,5.9021716509735805e-15,1.0402058549867756e-13,7.344029939402126e-13,3.76,0.0,0.7194169874241644,0.9851152928068813,0.013762378825803173,1.3455286812796616e-05,0.004051694862886257,0.006484864750342426,8.412403239783492e-13,1.6229353034203592e-13,3.991240394205432e-09,1.459342267756815e-06,0.007804935558069244,4.057646939056616e-06,7.290954081642825e-12,6.104203486814463e-14,2.1516817757284493e-07,5.5984879649160465e-08,5.89606741881116e-08,0.00015883962010789646,0.0004651933861534138,6.582582228961434e-10,4.5052011341184065e-06,4.128676560284162e-10,1.194945769093739e-09,8.281712935949626e-13,2.1916288880257278e-14,1.9321865766070898e-09,4.259210344865635e-08,1.0064292660121969e-09
7.520000804693307e-05,0.6781271503662663,1.1837030493345935e-05,1.0081649063894952e-05,3.731700097932513e-05,0.0023560907464593986,0.0,0.0,6.917757513080608e-05,3.6961610456874535e-06,0.005640271680315467,0.0007715779119268648,8.622652201086726e-08,3.528535872284933e-16,1.4380838261699803e-11,8.868320394168872e-08,5.871454998330315e-07,0.00019130851746169527,3.2094991609256224e-11,2.5427582959429483e-13,4.401979837428428e-08,3.6686833770777495e-14,8.952418592261756e-08,4.2034084177648833e-08,2.2090461554238397e-11,1.1671921359143586e-07,1.7425723054157597e-13,7.144226809792245e-10,8.565104522790112e-11,3.5186127603920054e-14,2.3296095827636744e-10,6.296115039835283e-15,1.1364776762868745e-13,7.993004124239518e-13,3.76,0.0,0.7187488597451055,0.9845657909957377,0.014295735107035388,1.3725757654344467e-05,0.004150575241749449,0.006787264026440938,8.403542547011265e-13,1.6212251225568436e-13,3.987056563394381e-09,1.4922940520372111e-06,0.008061049276786674,4.154144716517235e-06,7.45061643377129e-12,6.238151846381901e-14,2.2047178504977314e-07,5.8360148633324154e-08,6.036281914352514e-08,0.00016916644187941,0.000464933901933801,7.061649675962322e-10,4.769824724202542e-06,4.4720990241501177e-10,1.3102363322005786e-09,8.762768279092542e-13,2.419190395386017e-14,2.1078684529787006e-09,4.648963554717762e-08,1.0649018075168167e-09
7.638225889538781e-05,0.6781703631775685,1.2055802385235163e-05,1.031333629587434e-05,3.819368534581261e-05,0.0024192740502974866,0.0,0.0,7.089467010456898e-05,3.79034984770422e-06,0.0059167928338022,0.0007848205386219417,9.323613286319584e-08,3.6612428728868047e-16,1.4642526585088818e-11,8.864406199441311e-08,5.928059522586226e-07,0.000202694368127148,3.47315178532043e-11,2.8069572492857536e-13,4.748143009828879e-08,3.826691899552112e-14,8.944003877523158e-08,4.418044954987291e-08,2.2735423820756894e-11,1.2880443921723248e-07,1.8890091829003983e-13,7.407093201526093e-10,8.771029028095682e-11,3.6240136219680186e-14,2.458210185047532e-10,6.7125135700446e-15,1.2406504485899453e-13,8.694513796390055e-13,3.76,0.0,0.7180662233569651,0.9840036084379098,0.01484129470496715,1.399852782813914e-05,0.00424995984344254,0.007099561953612044,8.394503201425191e-13,1.6194804711995602e-13,3.982788450260492e-09,1.5262613227569213e-06,0.008320755688633804,4.25096356626968e-06,7.615067900923182e-12,6.376081541848951e-14,2.2594158023479638e-07,6.082375376769537e-08,6.176964137793431e-08,0.00017999398784098933,0.000464668429625537,7.569688789490158e-10,5.044953681590822e-06,4.839031709335609e-10,1.4351376746452058e-09,9.26237702247582e-13,2.666756149460859e-14,2.296417922672042e-09,5.067391023476959e-08,1.1256302504058692e-09
7.756450974384255e-05,0.6782148242246411,1.2276581024207627e-05,1.0546285437839746e-05,3.907433931092312e-05,0.0024834979144692042,0.0,0.0,7.265735267186806e-05,3.886913963207775e-06,0.006202274257989374,0.0007981396066119313,1.0069670676386476e-07,3.7977165292406145e-16,1.4906445339621418e-11,8.860428364588677e-08,5.985678750825663e-07,0.0002145806314337807,3.7584582400297375e-11,3.0942345345387016e-13,5.116193412398551e-08,3.994921452246685e-14,8.935417951089644e-08,4.640303473005206e-08,2.340737128197948e-11,1.419460686093893e-07,2.0460557451947483e-13,7.68248813286208e-10,8.980549021367165e-11,3.733102936563632e-14,2.5924283560190484e-10,7.152452845840538e-15,1.3532714684255682e-13,9.452367446799302e-13,3.76,0.0,0.717369043644153,0.9834286977131493,0.015399086971310235,1.4273632582943972e-05,0.004349795045005589,0.007421917650010638,8.38528532017087e-13,1.6177013722794748e-13,3.978436100565698e-09,1.561241598014253e-06,0.008583969665853933,4.348044270757726e-06,7.784281226801428e-12,6.51796767181731e-14,2.315771157720112e-07,6.337646964790619e-08,6.318028076514373e-08,0.00019133642145047997,0.0004643969468358294,8.107996206784554e-10,5.330718302441361e-06,5.230657937121379e-10,1.5703384672646463e-09,9.780718856984822e-13,2.935738148569367e-14,2.4985089042626076e-09,5.515992582074065e-08,1.1886364863926887e-09
7.874676059229728e-05,0.678260549574289,1.2499283217771086e-05,1.07803776219773e-05,3.9958506106918425e-05,0.0025487676059995435,0.0,0.0,7.446745874185779e-05,3.985965164749771e-06,0.006496844264753896,0.0008115376902145337,1.0862717116367518e-07,3.9379789142971927e-16,1.5172488602871244e-11,8.856387347687659e-08,6.044309543706842e-07,0.0002269782440041438,4.067138313394677e-11,3.4061851841409865e-13,5.5071524091753447e-08,4.1738767511079196e-14,8.926660589732166e-08,4.870325195819703e-08,2.4107430758435904e-11,1.5621788257622926e-07,2.2143294530151505e-13,7.971133434828539e-10,9.193760921531202e-11,3.84598994906029e-14,2.732452724684649e-10,7.617056952029251e-15,1.474916483422387e-13,1.0270600404561618e-12,3.76,0.0,0.7166572950420815,0.9828410188984148,0.015969133791963085,1.4551106775487032e-05,0.004450026062876256,0.00775448719831118,8.375889149972089e-13,1.6158878737314064e-13,3.973999620276637e-09,1.5972304397028429e-06,0.008850601386848605,4.445326558890073e-06,7.958218998068322e-12,6.663776843152589e-14,2.3737760933502597e-07,6.601893708496556e-08,6.459386185422366e-08,0.00020320776315376683,0.000464119434712244,8.677892046198447e-10,5.627233946111052e-06,5.648187528374693e-10,1.7165693763420168e-09,1.031794369874611e-12,3.227618391709454e-14,2.7148298123154556e-09,5.99629866442437e-08,1.2539387885669488e-09
7.992901144075202e-05,0.6783075548541139,1.2723822892170142e-05,1.1015491458574514e-05,4.084572135805117e-05,0.002615087829850711,0.0,0.0,7.63268569510202e-05,4.087618834457098e-06,0.00680062843531408,0.0008250173642354485,1.1704648994822239e-07,4.082047362953382e-16,1.5440547118757167e-11,8.852283662452546e-08,6.103948029085201e-07,0.00023989776795493257,4.401025552870041e-11,3.744478444942924e-13,5.922067836178999e-08,4.3640780748061205e-14,8.917731679308394e-08,5.1082498663702864e-08,2.483675607457586e-11,1.7169723758967572e-07,2.3944712744470535e-13,8.273782109564262e-10,9.41076255909225e-11,3.9627868168245455e-14,2.8784774230653193e-10,8.107488603090426e-15,1.6061903626882658e-13,1.115348329625126e-12,3.76,0.0,0.7159309611662475,0.9822405397059005,0.016551449487720405,1.4830984836305228e-05,0.004550597057026047,0.008097423408569112,8.366315067791896e-13,1.6140400486175181e-13,3.969479175864166e-09,1.6342214186522877e-06,0.009120556373510525,4.542749226635462e-06,8.136833498824211e-12,6.81346705963758e-14,2.4334193705692304e-07,6.875165746494816e-08,6.600949562252145e-08,0.00021562185776301723,0.00046383587800789166,9.280717714956882e-10,5.934600200232657e-06,6.092854893618729e-10,1.874605099908774e-09,1.0874170231949361e-12,3.5439500565147885e-14,2.9460823258154906e-09,6.509867305700832e-08,1.321551634008712e-09
